FECHA,HORA,VAL,SUR,TAC,FAC,LLA,LPR,LVI,SAG,AZC,TLA,XAL,MER,PED,CES,HAN,ARA,TLI,ATI,VIF,TAH,LAG,PLA,UIZ,TAX
08/06/2006,13,6,9,6,3,4,5,1,5,7,4,7,5,10,5,-99,4,1,2,4,-99,6,4,3,5
08/06/2006,14,5,5,4,2,4,4,1,5,6,3,7,3,8,3,-99,3,0,2,3,-99,4,3,2,2
08/06/2006,15,4,4,2,1,3,3,0,6,6,3,7,3,6,2,-99,3,0,3,2,1,3,1,2,1
08/06/2006,16,5,5,2,2,3,3,1,5,-99,3,6,3,4,2,-99,2,0,3,2,1,4,0,2,1
08/06/2006,17,4,5,2,-99,3,3,0,5,6,2,6,3,4,1,-99,1,0,2,2,0,4,0,2,1
08/06/2006,18,4,3,1,2,2,2,0,4,-99,3,5,2,4,1,-99,1,0,2,2,0,4,0,2,1
08/06/2006,19,4,3,1,2,2,1,0,3,-99,3,6,2,4,1,-99,0,0,2,2,0,4,0,3,1
08/06/2006,20,4,3,1,3,2,1,1,3,-99,3,6,2,4,1,-99,0,0,2,2,0,6,0,4,1
08/06/2006,21,3,3,2,4,3,1,0,3,-99,3,6,1,3,1,-99,0,0,2,3,0,7,0,4,1
08/06/2006,22,3,3,2,4,3,1,0,4,-99,3,6,1,4,1,-99,1,0,2,3,0,4,1,4,1
08/06/2006,23,3,4,2,2,3,0,0,4,-99,3,5,1,9,2,-99,0,0,1,3,0,5,6,4,1
08/06/2006,24,3,5,2,2,3,0,0,4,-99,5,4,0,7,2,-99,0,0,1,3,1,7,1,4,2
09/06/2006,1,4,4,2,4,3,0,0,3,-99,3,4,1,4,2,-99,0,0,5,3,3,7,1,4,1
09/06/2006,2,4,4,6,11,3,0,0,3,-99,7,3,1,5,1,-99,0,0,11,4,3,8,2,4,1
09/06/2006,3,8,5,12,13,3,0,3,2,-99,19,3,3,4,0,-99,0,0,11,3,3,8,3,3,2
09/06/2006,4,21,9,15,8,3,0,15,2,-99,37,2,12,4,0,-99,0,4,23,3,3,10,4,3,6
09/06/2006,5,19,15,8,7,4,0,25,3,-99,32,3,26,3,0,-99,0,11,19,3,3,19,2,3,13
09/06/2006,6,15,17,11,7,4,1,16,4,-99,31,3,24,3,1,-99,0,10,18,4,3,20,1,3,11
09/06/2006,7,16,18,13,12,5,3,6,4,-99,25,4,9,5,5,-99,1,6,16,4,3,23,1,3,7
09/06/2006,8,12,19,16,15,6,6,6,5,-99,26,6,8,11,14,-99,2,4,21,6,5,20,4,5,11
09/06/2006,9,14,17,17,17,6,8,8,7,-99,12,8,10,14,18,-99,7,3,17,6,9,17,8,12,9
09/06/2006,10,-99,12,18,12,5,6,5,5,-99,9,8,10,14,15,-99,6,4,8,6,11,12,9,12,8
09/06/2006,11,-99,11,12,7,5,5,3,5,10,8,8,7,13,12,-99,3,3,5,5,7,9,8,9,7
09/06/2006,12,-99,9,9,-99,4,5,3,4,8,5,7,5,11,8,-99,3,2,3,5,5,7,6,5,-99
09/06/2006,13,-99,6,8,-99,4,4,2,5,7,4,6,5,8,4,-99,2,1,2,4,4,6,1,3,3
09/06/2006,14,1,5,5,1,3,4,1,5,6,4,6,4,5,2,-99,1,0,3,3,3,5,0,2,3
09/06/2006,15,0,5,4,1,3,3,1,5,6,4,6,3,4,2,-99,0,0,7,3,2,4,0,2,3
09/06/2006,16,0,5,5,9,3,4,1,5,7,6,6,4,5,2,-99,0,0,13,2,2,4,0,2,2
09/06/2006,17,0,5,2,-99,3,3,1,4,6,3,5,3,5,3,-99,0,0,2,2,1,4,0,2,2
09/06/2006,18,0,4,1,1,3,2,0,6,6,4,5,3,4,3,-99,0,0,2,2,1,4,0,1,2
09/06/2006,19,0,3,1,2,3,2,1,4,5,4,5,2,4,4,-99,0,0,2,2,1,4,0,2,2
09/06/2006,20,0,4,2,2,2,2,0,2,5,3,5,1,4,3,-99,0,0,2,2,1,5,0,4,2
09/06/2006,21,0,3,2,2,2,2,1,2,5,3,5,2,4,3,-99,0,0,2,2,1,6,0,3,2
09/06/2006,22,0,3,3,3,2,1,1,3,6,3,5,0,4,3,-99,0,0,2,2,1,7,0,3,2
09/06/2006,23,0,3,3,2,3,1,0,3,5,3,5,1,4,3,-99,0,0,2,2,1,6,0,3,2
09/06/2006,24,0,4,2,2,3,1,0,3,5,2,4,0,3,2,-99,0,0,2,3,2,5,0,2,2
10/06/2006,1,0,4,2,2,3,1,0,3,5,3,4,1,3,1,-99,0,0,4,3,2,5,0,3,2
10/06/2006,2,0,3,3,3,3,0,0,3,7,3,4,0,3,1,-99,0,3,8,4,2,5,0,3,3
10/06/2006,3,1,3,9,3,3,0,0,3,19,4,3,2,3,1,-99,0,0,9,4,2,5,0,3,2
10/06/2006,4,2,5,3,3,3,1,8,3,14,3,3,7,3,0,-99,0,0,8,4,2,9,0,2,3
10/06/2006,5,0,3,3,2,4,1,11,3,11,3,3,2,3,1,-99,0,3,4,4,3,15,0,2,2
10/06/2006,6,3,3,9,2,5,3,1,3,18,4,4,1,3,1,-99,0,8,11,5,3,12,0,2,4
10/06/2006,7,11,3,11,3,7,6,3,4,20,4,6,2,3,3,-99,1,10,18,6,4,14,3,3,5
10/06/2006,8,13,5,19,17,9,8,14,5,25,4,8,14,21,6,-99,4,16,37,11,4,26,21,4,8
10/06/2006,9,10,7,22,18,15,11,8,6,20,4,11,9,19,12,-99,7,17,49,34,5,24,22,8,8
10/06/2006,10,8,8,17,14,22,12,8,8,14,4,14,10,19,16,-99,7,18,29,16,6,15,19,12,8
10/06/2006,11,7,9,13,11,12,12,6,9,13,4,17,10,19,15,-99,6,17,20,9,7,12,13,11,7
10/06/2006,12,7,9,10,11,8,11,5,8,14,4,14,8,14,10,-99,7,10,13,9,6,9,7,7,8
10/06/2006,13,6,7,9,9,8,7,5,7,11,4,9,8,10,6,-99,7,14,14,7,6,6,3,5,6
10/06/2006,14,8,7,11,11,5,9,3,7,14,4,10,7,8,5,-99,4,16,17,9,4,6,3,6,5
10/06/2006,15,25,7,16,23,17,18,6,8,27,4,15,7,10,5,-99,5,91,55,112,4,10,6,5,5
10/06/2006,16,70,11,69,52,82,85,45,64,79,4,89,25,18,5,-99,39,68,48,65,4,37,19,8,7
10/06/2006,17,33,49,49,47,34,37,52,43,49,4,48,61,59,44,-99,56,25,47,13,7,60,51,60,40
10/06/2006,18,12,42,25,41,7,16,19,12,24,4,15,28,46,47,-99,17,6,42,3,46,26,28,45,40
10/06/2006,19,3,23,17,24,3,8,5,3,16,5,5,13,26,13,-99,1,3,11,2,28,12,14,11,20
10/06/2006,20,0,11,8,13,3,6,1,3,10,4,5,4,22,3,-99,0,1,9,3,6,5,9,3,8
10/06/2006,21,0,4,2,5,3,6,1,3,5,4,5,2,15,2,-99,0,0,3,3,3,8,5,3,2
10/06/2006,22,0,3,3,4,3,5,1,3,6,5,4,1,4,2,-99,0,0,3,3,4,8,0,3,2
10/06/2006,23,0,3,3,5,3,4,0,3,5,5,4,0,4,2,-99,0,0,3,3,2,6,0,3,2
10/06/2006,24,0,4,6,3,3,4,0,3,6,5,4,1,4,1,-99,0,0,4,3,2,7,2,2,2
11/06/2006,1,0,6,6,5,3,3,0,3,10,5,4,1,4,1,-99,0,0,9,4,2,5,0,2,3
11/06/2006,2,0,4,11,14,3,3,0,3,15,5,3,1,3,1,-99,0,0,36,5,3,6,2,2,3
11/06/2006,3,0,5,50,16,4,2,1,3,64,5,3,4,3,1,-99,0,2,61,6,3,7,7,2,3
11/06/2006,4,0,7,71,6,4,2,0,3,46,5,3,1,3,0,-99,0,4,26,4,3,9,5,2,2
11/06/2006,5,3,3,25,4,4,1,5,3,40,5,3,1,4,0,-99,0,8,21,4,3,11,10,2,1
11/06/2006,6,15,3,10,4,5,2,25,3,24,5,3,2,3,1,-99,0,10,14,6,3,17,9,2,2
11/06/2006,7,20,4,9,5,5,4,13,4,18,5,3,3,3,2,-99,1,9,12,5,3,20,4,2,2
11/06/2006,8,17,5,11,17,7,5,6,4,30,5,5,7,6,4,-99,2,18,25,10,5,22,4,4,2
11/06/2006,9,21,6,20,23,31,9,10,14,28,5,9,10,8,6,-99,9,30,35,30,5,18,4,6,2
11/06/2006,10,17,6,19,18,34,10,8,14,22,5,15,10,7,7,-99,12,24,20,33,4,13,3,6,2
11/06/2006,11,10,4,11,10,30,9,6,12,12,5,14,7,6,6,-99,7,18,12,19,2,10,2,4,2
11/06/2006,12,7,4,8,7,16,10,5,14,11,6,13,7,5,4,-99,6,11,11,11,1,9,2,4,3
11/06/2006,13,2,6,7,5,7,10,5,9,11,6,9,7,7,4,-99,7,5,8,6,1,9,2,5,4
11/06/2006,14,0,8,5,5,5,5,4,6,8,5,4,8,7,3,-99,3,2,5,5,1,8,2,6,4
11/06/2006,15,0,8,2,4,4,3,1,6,8,5,3,3,6,3,-99,1,1,6,3,1,5,1,5,4
11/06/2006,16,1,7,3,5,3,3,1,5,8,5,3,2,5,1,-99,0,3,27,3,0,5,0,3,2
11/06/2006,17,1,5,6,21,3,3,0,4,13,5,2,2,5,0,-99,0,0,29,4,0,5,1,2,2
11/06/2006,18,0,5,4,16,6,4,0,4,9,5,2,1,9,0,-99,0,4,18,10,0,5,3,2,1
11/06/2006,19,5,3,6,11,9,9,5,8,12,5,9,3,8,1,-99,3,6,15,6,0,8,5,2,1
11/06/2006,20,2,3,8,18,4,3,3,3,12,5,4,4,14,2,-99,2,1,22,2,0,8,6,4,1
11/06/2006,21,0,4,1,4,4,2,0,3,5,5,3,1,5,6,-99,0,0,3,3,0,8,0,4,2
11/06/2006,22,0,3,1,2,3,2,0,2,6,5,3,0,4,7,-99,0,0,2,3,0,7,0,3,1
11/06/2006,23,0,4,2,3,3,1,0,2,8,5,2,0,3,5,-99,0,0,3,3,0,6,0,3,2
11/06/2006,24,0,3,2,3,4,1,0,3,6,6,2,0,3,3,-99,0,0,5,3,0,6,0,3,1
12/06/2006,1,0,3,5,5,4,0,0,2,6,6,1,0,4,3,-99,0,1,8,3,0,6,0,2,2
12/06/2006,2,1,4,9,5,3,0,0,2,9,6,1,1,4,1,-99,0,10,13,3,0,7,0,3,3
12/06/2006,3,5,4,6,4,3,0,3,2,12,6,1,8,4,1,-99,0,13,8,4,0,12,0,3,2
12/06/2006,4,5,5,1,3,3,0,4,2,10,6,2,8,3,1,-99,0,15,5,7,1,12,0,3,3
12/06/2006,5,3,6,1,2,5,0,8,2,6,6,4,7,3,0,-99,0,14,3,13,0,11,0,2,4
12/06/2006,6,5,5,3,4,9,1,8,3,6,6,6,7,3,0,-99,0,8,3,13,0,11,0,2,3
12/06/2006,7,12,6,4,7,11,3,10,4,8,6,8,11,3,3,-99,6,8,5,10,0,15,1,4,5
12/06/2006,8,14,7,10,5,11,6,10,7,8,6,15,14,5,8,-99,9,14,7,16,1,17,3,7,5
12/06/2006,9,11,7,11,8,10,8,9,9,12,6,18,11,5,12,-99,11,12,8,19,4,13,4,10,7
12/06/2006,10,7,7,9,8,10,8,4,-99,10,6,15,8,6,14,-99,8,11,6,15,2,8,5,9,6
12/06/2006,11,6,7,7,5,8,8,3,-99,9,6,12,7,7,10,-99,7,8,3,10,1,7,3,6,6
12/06/2006,12,6,6,6,4,7,6,3,-99,9,6,9,6,6,6,-99,6,4,3,-99,2,7,2,3,4
12/06/2006,13,3,5,5,3,6,4,1,-99,7,6,9,5,5,3,-99,4,3,2,-99,1,5,-99,3,2
12/06/2006,14,3,5,3,2,5,3,0,-99,7,6,9,4,5,2,-99,3,1,2,3,0,4,-99,2,1
12/06/2006,15,1,5,1,2,4,2,0,2,6,6,8,3,4,1,-99,2,1,3,7,0,4,1,2,1
12/06/2006,16,7,3,7,10,11,10,5,6,13,6,15,6,3,1,-99,6,10,24,7,0,8,1,2,1
12/06/2006,17,2,5,5,7,3,3,3,0,9,6,7,7,9,3,-99,1,1,4,2,0,9,5,4,2
12/06/2006,18,0,6,0,2,3,2,0,-99,5,6,7,2,6,4,-99,0,0,2,2,0,5,1,4,2
12/06/2006,19,0,3,0,2,3,2,0,-99,5,6,7,3,4,4,-99,0,0,2,3,0,5,2,3,0
12/06/2006,20,0,3,1,3,3,1,0,-99,5,6,7,3,3,4,-99,0,0,2,3,0,8,2,2,1
12/06/2006,21,0,4,2,3,3,1,0,-99,5,6,7,2,3,5,-99,0,0,2,3,0,6,2,2,2
12/06/2006,22,0,4,2,2,4,1,0,-99,5,6,6,2,3,5,-99,0,0,2,3,0,5,2,3,1
12/06/2006,23,0,4,2,2,4,0,0,-99,6,6,5,0,3,4,-99,0,0,2,3,0,4,2,2,0
12/06/2006,24,0,4,2,13,3,0,0,-99,5,6,4,0,3,3,-99,0,0,2,4,0,4,2,2,0
13/06/2006,1,0,5,3,27,3,0,0,-99,5,6,3,0,7,2,-99,0,1,13,3,0,5,5,2,1
13/06/2006,2,0,8,17,20,3,0,0,-99,9,7,2,1,10,1,-99,0,0,17,3,1,5,7,2,2
13/06/2006,3,0,8,11,14,3,0,0,-99,12,6,2,0,8,1,-99,0,0,10,2,5,5,6,2,6
13/06/2006,4,0,6,8,11,3,0,0,-99,11,6,2,1,4,1,-99,0,0,11,2,4,4,6,2,3
13/06/2006,5,-99,4,12,7,3,0,0,-99,13,6,2,0,4,0,-99,0,0,9,2,2,4,5,2,1
13/06/2006,6,-99,5,10,7,5,0,0,-99,13,6,3,0,4,1,-99,0,0,8,3,0,4,4,2,2
13/06/2006,7,-99,6,9,10,7,1,5,-99,12,6,4,2,4,4,-99,1,6,10,4,1,7,5,2,4
13/06/2006,8,-99,8,11,11,11,4,9,-99,15,6,7,10,8,7,-99,3,24,16,13,1,13,5,3,4
13/06/2006,9,-99,9,15,14,13,6,14,-99,19,6,11,14,9,12,-99,4,37,35,48,2,20,5,6,4
13/06/2006,10,-99,6,12,12,16,11,13,-99,14,7,13,16,7,12,-99,8,21,21,79,2,16,5,8,3
13/06/2006,11,8,6,11,9,28,10,8,-99,14,6,12,10,-99,12,-99,7,25,12,35,3,12,5,9,4
13/06/2006,12,14,7,11,7,16,14,7,-99,15,-99,15,9,-99,10,-99,8,21,7,14,4,10,4,8,5
13/06/2006,13,8,7,14,12,7,10,7,-99,19,-99,8,8,8,7,-99,5,4,8,5,4,12,5,8,5
13/06/2006,14,0,8,8,6,4,4,1,-99,9,-99,5,4,9,4,-99,1,0,2,3,4,7,6,4,4
13/06/2006,15,0,4,1,2,4,4,0,-99,6,5,5,3,5,1,-99,0,2,10,3,1,5,2,1,1
13/06/2006,16,0,5,5,9,3,4,1,-99,9,8,5,4,4,1,-99,0,0,8,2,0,6,2,2,1
13/06/2006,17,0,5,0,1,3,2,0,-99,6,3,4,3,4,0,-99,0,0,3,2,0,5,1,1,0
13/06/2006,18,0,3,0,2,2,2,0,-99,5,2,4,2,3,0,-99,0,0,2,2,-99,4,0,1,1
13/06/2006,19,0,3,0,2,2,2,0,-99,5,2,4,1,3,0,-99,0,0,2,3,-99,4,0,1,1
13/06/2006,20,-99,3,0,3,3,1,0,-99,5,2,4,1,3,0,-99,0,0,2,3,0,5,1,2,1
13/06/2006,21,-99,3,0,3,3,1,0,-99,5,3,4,0,3,1,-99,0,0,2,3,0,5,1,3,0
13/06/2006,22,-99,3,0,2,3,0,0,-99,5,4,4,0,3,1,-99,0,0,2,3,0,4,1,2,0
13/06/2006,23,-99,3,1,2,3,0,0,-99,6,6,4,0,3,1,-99,0,0,2,3,0,4,1,2,0
13/06/2006,24,-99,3,0,2,3,0,0,-99,5,4,3,0,3,0,-99,0,0,2,3,0,5,1,2,1
14/06/2006,1,-99,3,1,2,3,0,0,-99,5,4,2,0,3,0,-99,0,0,2,3,0,6,1,2,0
14/06/2006,2,-99,3,1,1,3,0,0,-99,5,4,2,0,3,0,-99,0,0,2,3,0,4,1,2,0
14/06/2006,3,-99,3,3,1,3,0,0,-99,6,6,1,0,2,0,-99,0,0,6,3,0,4,1,2,0
14/06/2006,4,-99,2,2,1,3,0,0,-99,5,9,2,0,2,0,-99,0,3,5,3,0,4,0,2,0
14/06/2006,5,-99,3,3,1,4,0,1,-99,6,7,2,1,2,0,-99,0,4,3,3,0,5,1,2,1
14/06/2006,6,-99,3,3,2,5,0,1,-99,6,9,3,0,2,0,-99,0,3,2,4,0,5,2,2,3
14/06/2006,7,-99,4,6,4,6,2,3,-99,8,9,4,1,4,2,-99,0,6,3,5,0,6,3,2,5
14/06/2006,8,-99,5,9,5,7,1,2,-99,13,12,6,3,5,5,-99,1,7,5,9,0,8,5,4,5
14/06/2006,9,-99,-99,7,4,5,1,0,-99,10,8,5,4,6,7,-99,1,5,4,8,0,6,3,5,3
14/06/2006,10,-99,-99,7,3,5,1,0,-99,8,6,5,2,5,7,-99,1,4,-99,6,1,4,3,4,3
14/06/2006,11,3,4,6,3,5,2,0,-99,7,5,5,2,5,6,-99,0,3,-99,6,-99,4,2,3,-99
14/06/2006,12,3,4,4,2,5,2,0,-99,7,4,5,2,5,4,-99,0,2,-99,5,-99,4,2,2,-99
14/06/2006,13,2,3,2,2,4,1,0,1,6,4,4,-99,4,3,-99,0,1,3,4,-99,5,1,2,-99
14/06/2006,14,1,2,1,2,3,1,0,0,6,3,4,-99,4,1,-99,0,0,2,3,-99,3,1,2,2
14/06/2006,15,1,3,1,1,3,1,0,0,5,3,4,-99,3,0,-99,0,0,2,3,-99,5,1,2,2
14/06/2006,16,1,3,0,1,2,0,0,0,5,2,4,-99,3,0,-99,0,0,1,2,-99,4,0,1,2
14/06/2006,17,1,3,0,1,2,0,0,0,5,2,4,4,3,0,-99,0,0,1,2,-99,4,0,1,2
14/06/2006,18,1,2,0,1,2,0,0,0,5,3,4,4,3,0,-99,0,0,2,2,0,4,0,1,2
14/06/2006,19,0,2,0,1,2,0,0,0,5,2,3,4,3,0,-99,0,0,2,2,0,4,0,1,2
14/06/2006,20,0,2,0,3,2,0,0,-99,5,2,4,4,3,0,-99,0,0,2,3,0,4,0,2,2
14/06/2006,21,0,2,1,2,2,0,0,-99,5,3,4,3,3,0,-99,0,0,2,3,0,5,1,2,3
14/06/2006,22,0,2,1,2,2,0,0,-99,5,2,4,3,3,0,-99,0,0,2,3,0,4,1,2,2
14/06/2006,23,0,2,1,2,2,0,0,-99,5,4,3,3,3,0,-99,0,0,2,3,0,4,1,2,2
14/06/2006,24,0,2,2,1,2,0,0,-99,5,3,3,3,3,0,-99,0,0,1,3,0,4,1,2,2
15/06/2006,1,0,3,1,1,2,0,0,-99,5,3,2,3,3,0,-99,0,0,2,3,0,4,1,2,2
15/06/2006,2,0,2,2,1,2,0,0,-99,4,4,2,6,2,0,-99,0,1,2,3,0,5,0,2,2
15/06/2006,3,2,2,7,2,3,0,1,-99,6,7,2,5,2,0,-99,0,1,5,3,0,4,0,2,2
15/06/2006,4,6,2,3,2,3,0,2,-99,9,11,1,4,2,0,-99,0,6,11,3,0,4,0,2,2
15/06/2006,5,12,2,2,2,4,0,0,-99,11,29,2,4,2,0,-99,0,14,21,3,0,7,0,2,3
15/06/2006,6,23,2,3,4,5,1,1,-99,11,42,4,4,2,0,-99,0,3,29,4,0,6,1,2,3
15/06/2006,7,31,4,5,8,6,4,12,-99,16,40,4,8,3,2,-99,1,7,49,6,1,14,2,3,3
15/06/2006,8,23,4,18,19,8,12,13,-99,31,47,8,13,5,8,-99,1,9,60,11,1,24,2,5,4
15/06/2006,9,23,4,38,28,7,10,7,-99,33,35,10,15,6,11,-99,4,17,68,16,-99,11,2,7,3
15/06/2006,10,15,4,25,20,7,9,5,-99,21,31,12,13,5,11,-99,3,14,35,17,-99,10,2,6,4
15/06/2006,11,12,4,15,13,7,8,3,-99,15,18,9,12,5,9,-99,2,-99,13,12,4,7,3,5,4
15/06/2006,12,8,4,10,7,5,6,2,-99,11,7,6,10,5,6,-99,1,-99,15,9,4,5,3,3,4
15/06/2006,13,6,5,7,6,5,5,2,1,8,8,6,9,5,3,-99,0,5,8,8,4,5,2,3,4
15/06/2006,14,5,5,4,5,5,3,2,2,8,6,5,7,5,2,-99,0,2,5,6,4,5,2,2,3
15/06/2006,15,3,4,3,5,4,2,1,1,7,5,5,7,4,2,-99,0,1,4,6,4,5,1,2,3
15/06/2006,16,3,4,2,4,4,2,1,0,6,4,5,6,4,1,-99,0,0,4,4,4,5,1,2,2
15/06/2006,17,2,3,1,2,3,1,1,0,6,4,6,6,4,1,-99,0,0,3,3,3,5,1,2,2
15/06/2006,18,1,3,1,2,3,2,1,0,6,5,3,6,4,3,-99,0,0,2,3,3,5,1,3,2
15/06/2006,19,0,4,2,2,3,2,2,0,6,4,7,5,4,3,-99,0,0,2,4,2,6,1,3,3
15/06/2006,20,2,3,3,4,4,4,2,0,6,3,6,5,4,4,-99,0,0,3,4,2,7,1,3,2
15/06/2006,21,1,2,3,3,4,3,2,0,6,3,6,5,3,6,-99,0,0,3,4,1,6,1,2,1
15/06/2006,22,1,2,5,3,4,2,3,0,7,5,4,4,3,7,-99,0,1,3,6,1,4,1,2,1
15/06/2006,23,2,2,5,5,5,2,1,0,7,7,4,6,3,5,-99,1,0,5,4,2,7,1,2,1
15/06/2006,24,1,3,27,39,4,2,2,0,23,5,4,6,3,5,-99,0,0,36,5,2,7,4,3,2
16/06/2006,1,0,3,39,46,6,2,0,0,47,52,3,9,9,3,-99,0,1,76,20,2,6,12,3,1
16/06/2006,2,6,2,61,64,15,2,1,0,60,97,4,5,22,3,-99,0,28,154,55,2,9,23,3,1
16/06/2006,3,4,2,70,33,40,5,1,1,68,22,7,7,33,0,-99,1,34,72,106,2,6,30,2,1
16/06/2006,4,7,2,10,12,68,9,2,1,24,87,7,6,6,0,-99,1,40,27,71,2,5,10,2,1
16/06/2006,5,38,2,6,6,25,5,5,0,13,68,4,5,5,1,-99,1,83,22,75,2,5,7,2,1
16/06/2006,6,40,2,4,7,193,4,5,7,23,83,4,6,5,3,-99,2,79,25,93,3,9,3,2,1
16/06/2006,7,77,3,15,15,73,4,6,24,50,51,7,10,7,8,-99,4,74,34,59,3,13,4,4,2
16/06/2006,8,52,4,27,47,77,6,30,59,57,63,30,35,9,9,-99,58,64,47,62,3,33,6,6,3
16/06/2006,9,31,6,28,43,70,29,23,58,36,49,47,16,11,14,-99,14,75,58,79,6,21,6,10,5
16/06/2006,10,28,10,28,26,38,31,10,33,28,31,38,14,10,14,-99,-99,64,42,53,15,11,5,9,7
16/06/2006,11,21,6,16,-99,28,22,-99,27,23,26,25,12,8,9,-99,-99,49,44,37,11,9,4,7,6
16/06/2006,12,19,5,16,18,22,22,-99,19,22,36,19,11,6,6,-99,14,30,34,19,4,14,3,5,5
16/06/2006,13,21,6,25,23,14,21,9,15,28,24,14,11,6,6,-99,11,14,19,15,3,11,3,4,4
16/06/2006,14,11,3,22,13,12,12,7,11,20,13,13,9,5,2,-99,6,8,10,13,2,9,3,4,2
16/06/2006,15,6,3,7,9,8,8,5,5,10,7,11,8,5,2,-99,4,7,8,8,2,7,2,4,2
16/06/2006,16,6,7,7,5,7,7,6,6,7,7,8,12,9,4,-99,4,5,6,6,2,9,5,6,5
16/06/2006,17,4,6,6,6,5,5,5,4,8,7,4,9,8,2,-99,3,3,7,6,4,7,4,4,4
16/06/2006,18,7,4,7,4,5,7,5,3,8,9,4,8,5,0,-99,4,3,4,5,2,5,2,2,2
16/06/2006,19,6,3,8,4,5,8,5,3,8,9,4,7,3,0,-99,3,3,4,5,1,5,2,2,1
16/06/2006,20,6,3,5,3,6,6,4,3,6,6,5,7,3,2,-99,4,4,5,7,1,3,1,2,1
16/06/2006,21,6,3,5,3,7,6,4,4,7,4,5,8,3,4,-99,4,3,4,8,2,3,1,2,2
16/06/2006,22,5,3,7,4,7,5,6,5,6,5,5,9,4,7,-99,6,3,4,8,2,4,1,2,3
16/06/2006,23,6,3,8,4,7,6,6,5,6,5,6,9,5,8,-99,6,4,5,10,2,4,1,2,2
16/06/2006,24,8,3,8,3,8,6,6,6,7,5,7,10,4,10,-99,8,5,3,12,3,3,1,2,2
17/06/2006,1,8,3,8,2,8,6,6,7,7,4,7,11,4,11,-99,9,6,3,13,3,4,1,2,2
17/06/2006,2,8,3,7,2,8,6,6,7,5,4,7,11,3,9,-99,9,7,2,13,3,3,1,2,1
17/06/2006,3,9,3,6,1,8,7,5,7,7,4,7,11,4,9,-99,9,8,2,14,3,3,1,2,1
17/06/2006,4,9,3,5,1,8,7,5,8,5,4,10,11,3,8,-99,9,8,3,13,3,3,1,2,1
17/06/2006,5,9,3,4,1,8,7,6,8,5,4,9,11,3,8,-99,9,10,3,14,3,3,1,2,1
17/06/2006,6,11,3,6,2,8,8,7,8,5,4,10,13,3,9,-99,10,10,3,14,3,4,1,2,2
17/06/2006,7,14,3,9,4,9,12,8,9,6,6,11,16,3,13,-99,10,11,3,15,4,4,2,3,2
17/06/2006,8,14,4,13,2,9,14,8,9,6,5,13,17,5,16,-99,11,13,4,15,7,4,2,5,3
17/06/2006,9,12,5,15,5,10,15,8,7,6,4,17,16,6,17,-99,11,13,5,16,8,6,2,9,3
17/06/2006,10,11,5,14,4,11,15,8,6,6,6,20,16,6,18,-99,11,14,5,16,7,6,2,9,3
17/06/2006,11,10,5,12,4,10,15,8,8,8,6,17,17,5,17,-99,11,11,5,16,7,7,3,9,2
17/06/2006,12,9,3,9,3,10,14,7,10,7,4,14,16,4,13,-99,9,9,5,13,7,5,3,6,2
17/06/2006,13,7,5,7,4,8,11,6,10,7,4,11,14,4,10,-99,7,6,3,10,7,5,2,5,4
17/06/2006,14,5,5,6,3,7,8,5,9,6,3,9,12,4,6,-99,6,4,3,9,6,4,2,3,3
17/06/2006,15,3,5,3,2,6,7,5,9,5,2,8,11,4,5,-99,5,2,2,7,4,4,1,2,2
17/06/2006,16,2,5,2,1,5,5,5,8,5,2,8,9,3,4,-99,4,1,2,6,3,4,1,2,2
17/06/2006,17,2,4,2,2,5,5,5,5,6,1,7,12,3,3,-99,3,0,1,5,3,4,1,3,2
17/06/2006,18,1,3,2,2,4,5,5,2,6,3,7,11,3,4,-99,4,0,2,5,3,5,1,4,2
17/06/2006,19,1,4,4,2,4,6,5,2,5,7,5,10,3,5,-99,3,0,2,6,3,5,1,3,3
17/06/2006,20,3,3,5,3,5,5,5,3,6,3,5,9,3,5,-99,3,1,3,7,3,5,1,3,2
17/06/2006,21,4,3,6,2,6,6,7,3,5,3,6,10,3,5,-99,4,2,3,7,3,5,1,3,4
17/06/2006,22,6,4,7,2,6,6,7,4,5,3,7,11,3,6,-99,6,2,2,7,3,5,1,4,4
17/06/2006,23,6,3,9,2,6,7,8,4,5,3,7,12,3,8,-99,7,2,2,7,3,5,1,4,3
17/06/2006,24,6,3,10,1,6,7,5,4,6,4,7,12,3,10,-99,6,2,1,7,4,4,1,4,2
18/06/2006,1,6,3,9,1,6,7,5,4,5,4,6,12,3,11,-99,6,2,1,7,4,4,0,3,2
18/06/2006,2,4,3,7,1,6,7,5,4,4,2,7,12,2,9,-99,6,1,3,6,5,3,1,3,2
18/06/2006,3,3,3,5,3,5,6,4,4,5,3,7,12,3,6,-99,6,1,8,5,5,3,1,3,2
18/06/2006,4,3,3,5,11,5,5,4,4,6,4,8,11,2,4,-99,6,1,13,5,6,3,1,3,1
18/06/2006,5,2,3,4,16,5,5,4,4,6,4,7,10,2,3,-99,6,1,9,5,6,3,1,3,2
18/06/2006,6,1,4,4,8,5,5,4,4,5,3,7,10,2,3,-99,5,1,4,4,5,3,1,3,3
18/06/2006,7,2,4,4,4,5,5,5,5,6,4,8,11,3,4,-99,6,0,4,4,6,3,1,3,3
18/06/2006,8,3,5,5,5,6,5,6,5,7,5,8,12,4,5,-99,7,2,4,6,6,5,2,5,3
