FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CHO,CUA,CUT,FAC,HGM,INN,IZT,MER,MGH,MPA,PED,SAG,SFE,TAH,TLA,TLI,UIZ,VIF,XAL,,,,
19/03/2016,13,27,20,20,23,24,49,20,73,-99,20,-99,16,39,16,9,-99,12,-99,13,30,18,-99,21,27,,,,
19/03/2016,14,54,17,33,19,29,52,31,11,-99,15,-99,11,-99,-99,17,-99,27,-99,11,37,24,-99,22,-99,,,,
19/03/2016,15,60,17,36,17,24,32,18,45,-99,-99,-99,19,41,12,20,-99,21,-99,8,34,31,30,26,39,,,,
19/03/2016,16,63,16,40,35,27,34,40,34,-99,-99,-99,21,33,17,18,-99,25,-99,13,36,38,34,44,45,,,,
19/03/2016,17,49,20,42,24,23,38,35,25,-99,-99,-99,28,28,27,16,-99,20,-99,25,38,34,28,32,39,,,,
19/03/2016,18,45,29,22,23,24,37,21,54,-99,-99,-99,29,33,18,19,-99,-99,-99,21,33,32,32,60,35,,,,
19/03/2016,19,52,22,22,23,23,39,11,-99,-99,21,-99,26,34,11,19,-99,16,-99,36,26,29,13,30,40,,,,
19/03/2016,20,53,19,26,17,20,43,20,42,-99,19,-99,23,38,15,20,-99,29,-99,34,22,32,20,31,25,,,,
19/03/2016,21,44,20,39,14,-99,48,19,67,-99,23,-99,17,26,15,20,-99,26,-99,21,27,43,12,60,41,,,,
19/03/2016,22,50,14,31,12,30,43,7,176,-99,20,-99,16,39,19,10,-99,35,-99,16,26,38,26,84,35,,,,
19/03/2016,23,56,-99,31,8,53,37,13,105,-99,8,-99,13,42,26,7,-99,24,-99,5,32,83,12,97,24,,,,
19/03/2016,24,71,14,97,7,69,27,23,65,-99,-99,-99,12,44,12,8,-99,41,-99,13,77,61,21,46,34,,,,
20/03/2016,1,77,15,51,24,53,18,15,1,-99,37,-99,22,57,25,13,-99,-99,-99,13,45,26,15,47,79,,,,
20/03/2016,2,76,15,51,42,49,11,18,55,-99,36,-99,24,56,35,11,-99,38,-99,22,68,55,20,66,45,,,,
20/03/2016,3,75,28,37,41,62,13,17,59,-99,42,-99,37,49,39,7,-99,45,-99,6,67,45,38,38,59,,,,
20/03/2016,4,26,26,35,40,44,20,33,20,-99,42,-99,43,44,37,16,-99,39,-99,28,28,43,33,42,56,,,,
20/03/2016,5,26,36,26,42,41,22,31,31,-99,35,-99,41,52,37,18,-99,41,-99,38,37,34,51,39,57,,,,
20/03/2016,6,35,31,31,35,43,43,29,24,-99,36,-99,48,48,27,15,-99,31,-99,30,45,34,36,41,57,,,,
20/03/2016,7,38,35,38,32,48,56,30,26,-99,35,-99,55,51,32,25,-99,56,-99,42,49,38,46,38,59,,,,
20/03/2016,8,30,38,44,39,45,65,32,49,-99,36,-99,53,54,36,46,-99,38,-99,47,49,51,50,57,56,,,,
20/03/2016,9,29,36,56,38,63,63,41,41,-99,41,-99,34,64,46,47,-99,52,-99,51,53,59,57,57,63,,,,
20/03/2016,10,36,51,58,43,57,57,31,37,-99,47,-99,37,59,42,66,-99,49,-99,57,71,45,65,37,86,,,,
20/03/2016,11,29,55,57,51,69,55,45,40,-99,57,-99,48,84,48,61,-99,66,-99,65,81,57,68,57,71,,,,
20/03/2016,12,23,63,59,69,83,39,63,47,-99,76,-99,52,72,48,23,-99,42,-99,62,92,49,66,40,53,,,,
20/03/2016,13,32,75,61,63,91,28,58,73,-99,44,-99,41,61,61,18,-99,37,-99,44,100,52,65,75,56,,,,
20/03/2016,14,73,57,66,54,95,36,75,88,-99,59,-99,34,53,64,10,-99,109,-99,1,92,72,55,118,87,,,,
20/03/2016,15,79,57,82,100,130,35,68,69,-99,78,-99,39,118,88,18,-99,-99,-99,21,113,61,68,81,109,,,,
20/03/2016,16,61,96,64,101,110,53,79,52,-99,74,-99,81,86,81,64,-99,105,-99,76,85,55,92,71,98,,,,
20/03/2016,17,49,81,51,73,66,179,77,42,-99,51,-99,67,111,61,86,-99,75,-99,120,74,52,79,65,70,,,,
20/03/2016,18,40,65,45,53,45,168,46,35,-99,49,-99,50,97,46,61,-99,57,-99,76,73,37,61,45,57,,,,
20/03/2016,19,37,45,47,40,41,95,39,34,-99,41,-99,48,41,38,43,-99,30,-99,64,59,35,58,63,46,,,,
20/03/2016,20,48,42,43,37,30,69,33,28,-99,38,-99,31,54,38,34,-99,22,-99,52,42,34,43,57,37,,,,
20/03/2016,21,39,38,41,39,41,57,18,34,-99,39,-99,27,35,33,36,-99,36,-99,43,51,30,29,38,47,,,,
20/03/2016,22,23,34,44,34,39,41,29,33,-99,29,-99,29,45,33,33,-99,14,-99,39,35,29,41,20,33,,,,
20/03/2016,23,18,33,35,20,29,31,25,27,-99,26,-99,20,45,28,21,-99,16,-99,36,42,24,33,19,20,,,,
20/03/2016,24,11,30,22,26,23,20,16,25,-99,25,-99,19,17,22,19,-99,20,-99,22,39,22,22,18,32,,,,
21/03/2016,1,9,35,15,25,28,21,31,16,-99,24,-99,16,22,28,29,-99,25,-99,10,40,17,19,48,23,,,,
21/03/2016,2,14,38,14,22,24,22,25,12,-99,24,-99,23,19,24,17,-99,19,-99,9,32,13,-99,9,14,,,,
21/03/2016,3,6,30,11,26,21,26,38,21,-99,25,-99,21,37,13,20,-99,17,-99,15,33,22,16,8,23,,,,
21/03/2016,4,12,23,23,20,31,16,27,19,-99,16,-99,19,24,19,24,-99,6,-99,12,33,39,15,33,30,,,,
21/03/2016,5,12,26,18,19,19,17,22,23,-99,22,-99,20,12,13,24,-99,19,-99,15,44,41,11,20,25,,,,
21/03/2016,6,14,28,25,14,29,18,32,31,-99,23,-99,20,48,20,28,-99,19,-99,14,44,34,10,26,26,,,,
21/03/2016,7,19,28,26,23,50,35,26,40,-99,19,-99,26,75,15,28,-99,29,-99,15,49,22,21,39,45,,,,
21/03/2016,8,21,24,57,25,34,60,23,47,-99,30,-99,17,91,26,23,-99,19,-99,32,23,30,26,29,50,,,,
21/03/2016,9,29,27,43,35,42,77,36,45,-99,30,-99,28,44,30,31,-99,39,-99,37,46,44,28,37,55,,,,
21/03/2016,10,32,31,46,33,44,66,22,46,-99,36,-99,31,50,35,35,-99,36,-99,44,82,49,33,65,54,,,,
21/03/2016,11,31,47,50,53,66,77,46,47,-99,41,-99,35,58,49,26,-99,65,-99,56,82,54,50,44,78,,,,
21/03/2016,12,29,55,64,65,81,61,47,43,-99,48,-99,38,68,57,50,-99,63,-99,55,101,56,55,48,91,,,,
21/03/2016,13,30,61,67,82,93,37,60,48,-99,70,-99,47,91,64,66,-99,54,-99,56,98,50,68,50,90,,,,
21/03/2016,14,29,74,68,87,86,37,67,58,-99,86,-99,63,91,69,54,-99,62,-99,60,106,64,86,71,93,,,,
21/03/2016,15,51,85,75,78,80,45,72,64,-99,92,-99,63,78,72,66,-99,71,-99,87,76,73,88,80,100,,,,
21/03/2016,16,55,86,75,82,80,39,72,71,-99,63,-99,61,88,75,61,-99,62,-99,67,79,69,96,71,82,,,,
21/03/2016,17,51,85,75,75,94,50,66,84,-99,59,-99,64,57,70,12,-99,68,-99,13,79,55,99,64,88,,,,
21/03/2016,18,49,84,68,74,79,50,33,78,-99,64,-99,58,91,70,14,-99,73,-99,14,93,62,40,64,85,,,,
21/03/2016,19,53,88,84,67,71,53,16,72,-99,60,-99,41,62,69,14,-99,61,-99,16,85,69,23,88,80,,,,
21/03/2016,20,58,75,89,36,48,48,18,53,-99,30,-99,15,40,74,14,-99,51,-99,16,102,72,31,134,56,,,,
21/03/2016,21,54,45,82,39,52,53,19,69,-99,34,-99,25,50,39,13,-99,76,-99,26,94,83,38,98,52,,,,
21/03/2016,22,62,78,77,41,89,115,24,67,-99,35,-99,30,63,33,15,-99,57,-99,46,106,72,46,74,89,,,,
21/03/2016,23,56,63,71,41,103,99,24,71,-99,71,-99,45,101,44,19,-99,74,-99,49,70,81,66,58,102,,,,
21/03/2016,24,35,50,53,49,87,45,27,58,-99,67,-99,56,105,32,17,-99,61,-99,43,118,58,71,70,93,,,,
22/03/2016,1,48,-99,46,65,87,79,14,55,-99,71,-99,63,112,39,17,-99,56,-99,57,109,88,54,56,83,,,,
22/03/2016,2,35,-99,30,55,90,81,30,46,-99,64,-99,55,60,45,8,-99,47,-99,46,114,42,46,42,65,,,,
22/03/2016,3,38,-99,40,53,78,74,35,56,-99,48,-99,41,42,61,17,-99,45,-99,43,72,51,44,48,69,,,,
22/03/2016,4,41,-99,31,46,65,55,38,63,-99,45,-99,45,53,58,26,-99,36,-99,49,61,45,46,58,65,,,,
22/03/2016,5,43,-99,30,46,67,41,47,69,-99,44,-99,38,64,46,26,-99,34,-99,49,73,54,47,47,70,,,,
22/03/2016,6,40,-99,36,55,62,57,36,80,-99,46,-99,43,41,50,24,-99,48,-99,50,90,60,54,61,69,,,,
22/03/2016,7,49,-99,56,58,76,69,40,109,-99,53,-99,52,90,57,20,-99,67,-99,53,119,74,53,81,86,,,,
22/03/2016,8,59,-99,99,61,142,102,51,126,-99,71,-99,51,123,69,30,-99,64,-99,75,122,92,58,137,124,,,,
22/03/2016,9,70,-99,107,79,-99,99,89,153,-99,77,-99,52,99,76,29,-99,76,-99,56,134,125,71,100,161,,,,
22/03/2016,10,86,-99,86,86,-99,95,77,135,-99,81,-99,62,89,78,49,-99,91,-99,63,125,128,83,147,174,,,,
22/03/2016,11,53,-99,91,85,-99,111,60,109,-99,89,-99,61,109,83,65,-99,89,-99,68,166,133,-99,114,130,,,,
22/03/2016,12,32,-99,84,83,93,107,50,58,-99,78,-99,65,47,71,69,-99,40,-99,93,117,98,-99,62,87,,,,
22/03/2016,13,31,-99,53,56,70,36,58,30,-99,40,-99,52,39,56,51,-99,36,-99,47,120,44,-99,28,50,,,,
22/03/2016,14,24,-99,67,51,60,49,41,35,-99,40,-99,46,60,62,43,-99,37,-99,26,103,58,-99,48,51,,,,
22/03/2016,15,38,-99,67,34,54,47,20,44,-99,37,-99,33,51,45,24,-99,58,-99,20,81,54,43,57,74,,,,
22/03/2016,16,-99,-99,54,30,55,40,42,52,-99,31,-99,28,35,33,27,-99,43,-99,14,83,55,40,55,69,,,,
22/03/2016,17,43,-99,29,30,43,88,20,17,-99,35,-99,35,-99,28,55,-99,53,-99,46,65,55,46,42,59,,,,
22/03/2016,18,49,-99,27,38,46,61,27,14,-99,25,-99,34,-99,34,44,-99,96,-99,34,43,24,55,104,80,,,,
22/03/2016,19,77,-99,55,43,43,52,33,47,-99,41,-99,30,41,29,35,-99,91,-99,32,58,59,58,131,82,,,,
22/03/2016,20,64,-99,44,33,42,44,31,109,-99,29,-99,34,18,24,35,-99,69,-99,33,55,45,61,107,58,,,,
22/03/2016,21,56,-99,40,27,41,37,27,110,-99,28,-99,36,32,29,29,-99,61,-99,32,49,72,38,158,63,,,,
22/03/2016,22,58,-99,87,28,46,47,31,59,-99,30,-99,29,54,23,28,-99,63,-99,45,69,74,47,101,96,,,,
22/03/2016,23,63,-99,71,38,35,46,16,49,-99,44,-99,38,73,28,30,-99,53,-99,52,96,57,57,71,85,,,,
22/03/2016,24,50,-99,54,49,60,35,23,57,-99,47,-99,43,45,28,21,-99,39,-99,-99,97,36,59,48,54,,,,
23/03/2016,1,59,-99,52,39,53,39,10,50,-99,29,-99,38,34,49,18,-99,43,-99,-99,75,52,52,33,55,,,,
23/03/2016,2,69,-99,47,34,80,51,35,46,-99,39,-99,38,40,35,14,-99,47,-99,15,46,53,39,58,75,,,,
23/03/2016,3,62,-99,43,37,62,49,30,50,-99,30,-99,33,36,33,14,-99,61,-99,21,65,57,45,73,59,,,,
23/03/2016,4,50,-99,42,38,36,93,23,53,-99,37,-99,38,33,35,13,-99,50,-99,20,27,67,58,72,66,,,,
23/03/2016,5,47,-99,38,31,48,58,1,46,-99,37,-99,40,61,36,11,-99,64,-99,24,51,63,51,61,76,,,,
23/03/2016,6,43,-99,33,34,51,55,34,63,-99,37,-99,42,70,43,14,-99,71,-99,37,66,63,52,118,116,,,,
23/03/2016,7,44,-99,52,40,121,107,20,104,-99,37,-99,48,84,48,16,-99,80,-99,28,63,75,59,111,159,,,,
23/03/2016,8,55,-99,84,54,166,81,16,182,-99,49,-99,55,103,64,18,-99,85,-99,46,198,150,79,157,162,,,,
23/03/2016,9,47,-99,65,50,84,125,20,118,-99,41,-99,62,99,56,19,-99,88,-99,53,105,138,68,129,154,,,,
23/03/2016,10,51,-99,72,60,57,65,21,128,-99,50,-99,68,105,47,15,-99,73,-99,50,94,109,91,104,107,,,,
23/03/2016,11,39,-99,44,71,59,22,5,57,-99,45,-99,52,44,38,24,-99,40,-99,27,61,66,56,75,44,,,,
23/03/2016,12,36,-99,26,40,51,50,30,56,-99,27,-99,38,31,41,38,-99,43,-99,4,57,26,28,40,47,,,,
23/03/2016,13,29,-99,16,35,50,77,33,44,-99,36,-99,18,71,26,33,-99,32,-99,32,36,22,36,22,50,,,,
23/03/2016,14,35,-99,38,41,42,63,33,15,-99,28,-99,64,94,30,39,-99,42,-99,31,50,39,32,13,47,,,,
23/03/2016,15,60,-99,31,49,53,78,39,67,-99,46,-99,36,51,32,44,-99,25,-99,35,61,38,39,43,77,,,,
23/03/2016,16,63,-99,47,59,55,61,49,56,-99,53,-99,42,34,43,32,-99,47,-99,34,41,51,57,71,67,,,,
23/03/2016,17,41,-99,43,-99,45,90,46,88,-99,-99,-99,58,112,26,53,-99,58,-99,41,39,58,72,135,58,,,,
23/03/2016,18,49,-99,51,25,35,68,22,50,-99,30,-99,19,10,27,57,-99,32,-99,24,41,93,39,170,49,,,,
23/03/2016,19,64,-99,36,34,41,46,33,37,-99,29,-99,25,64,29,33,-99,35,-99,33,30,45,41,98,49,,,,
23/03/2016,20,55,-99,34,33,32,45,33,302,-99,24,-99,29,72,23,28,-99,33,-99,33,32,97,39,95,31,,,,
23/03/2016,21,108,-99,58,28,94,57,22,33,-99,25,-99,26,100,28,22,-99,55,-99,21,86,88,44,307,138,,,,
23/03/2016,22,93,-99,51,33,81,47,35,67,-99,27,-99,35,113,22,13,-99,56,-99,40,97,47,63,53,81,,,,
23/03/2016,23,50,-99,31,28,46,39,41,88,-99,29,-99,41,79,24,10,-99,63,-99,45,53,58,112,60,89,,,,
23/03/2016,24,47,-99,22,31,29,32,25,83,-99,43,-99,74,116,26,7,-99,69,-99,50,33,31,122,84,93,,,,
24/03/2016,1,62,-99,18,45,29,27,27,65,-99,31,-99,87,66,22,7,-99,63,-99,47,29,36,107,72,83,,,,
24/03/2016,2,73,-99,13,36,42,27,19,67,-99,17,-99,59,55,17,12,-99,54,-99,35,8,44,61,71,73,,,,
24/03/2016,3,73,-99,19,43,45,26,12,46,-99,28,-99,41,92,27,11,-99,65,-99,19,26,56,69,56,83,,,,
24/03/2016,4,61,-99,35,30,52,25,6,44,-99,32,-99,68,100,17,-99,-99,60,-99,27,47,46,68,44,85,,,,
24/03/2016,5,50,-99,57,25,79,53,11,35,-99,29,-99,34,92,22,4,-99,65,-99,23,21,57,37,52,97,,,,
24/03/2016,6,44,-99,51,27,88,68,5,44,-99,59,-99,45,75,16,6,-99,47,-99,12,35,46,89,48,105,,,,
24/03/2016,7,54,-99,48,32,94,-99,8,118,-99,54,-99,57,68,22,8,-99,61,-99,35,91,46,79,112,101,,,,
24/03/2016,8,45,-99,65,27,77,-99,11,174,-99,54,-99,74,79,41,-99,-99,61,-99,41,114,59,72,138,125,,,,
24/03/2016,9,44,-99,74,43,84,-99,7,122,-99,51,-99,38,90,45,18,-99,50,-99,57,103,72,92,73,107,,,,
24/03/2016,10,42,-99,72,43,60,-99,26,94,-99,48,-99,42,47,38,16,-99,41,-99,33,113,43,84,96,74,,,,
24/03/2016,11,22,-99,27,46,39,11,9,41,-99,27,-99,38,3,31,26,-99,19,-99,14,59,21,46,21,40,,,,
24/03/2016,12,18,-99,3,20,22,34,11,-99,-99,25,-99,19,24,22,21,-99,18,-99,6,28,17,37,11,28,,,,
24/03/2016,13,27,-99,21,25,21,84,20,22,-99,23,-99,9,41,17,23,-99,29,-99,14,26,18,23,17,15,,,,
24/03/2016,14,25,-99,16,17,31,52,17,6,-99,17,-99,21,64,15,30,-99,35,-99,17,28,8,22,6,24,,,,
24/03/2016,15,26,-99,29,19,29,114,17,26,-99,27,-99,19,2,16,40,-99,26,-99,45,30,30,27,5,35,,,,
24/03/2016,16,35,-99,26,24,26,141,26,40,-99,30,-99,14,53,17,35,-99,44,-99,37,39,36,36,32,49,,,,
24/03/2016,17,29,-99,21,29,38,62,18,5,-99,18,-99,19,27,17,22,-99,29,-99,35,34,34,43,65,53,,,,
24/03/2016,18,44,-99,25,22,34,45,11,30,-99,24,-99,11,14,9,23,-99,18,-99,34,33,38,36,49,61,,,,
24/03/2016,19,46,-99,21,19,22,35,21,28,-99,17,-99,17,11,18,26,-99,21,-99,18,17,34,34,59,32,,,,
24/03/2016,20,50,-99,24,12,19,52,15,34,-99,12,-99,34,-99,12,27,-99,16,-99,22,20,29,31,73,32,,,,
24/03/2016,21,46,-99,27,18,20,39,17,50,-99,9,-99,16,17,18,10,-99,20,-99,21,28,29,41,66,28,,,,
24/03/2016,22,48,-99,30,15,19,30,19,59,-99,19,-99,16,-99,17,11,-99,19,-99,14,34,29,38,50,25,,,,
24/03/2016,23,54,-99,30,12,16,55,20,148,-99,15,-99,15,42,22,7,-99,37,-99,12,38,41,33,124,28,,,,
24/03/2016,24,30,-99,58,8,29,30,6,56,-99,8,-99,13,29,14,7,-99,42,-99,23,55,104,23,60,31,,,,
25/03/2016,1,18,10,59,12,61,17,10,41,-99,21,-99,24,36,9,8,-99,38,-99,28,68,37,39,54,49,,,,
25/03/2016,2,31,8,38,31,61,19,13,25,-99,36,-99,37,50,11,5,-99,33,-99,22,30,32,67,46,46,,,,
25/03/2016,3,30,14,41,37,46,28,6,32,-99,39,-99,36,52,36,8,-99,32,-99,21,25,34,45,40,45,,,,
25/03/2016,4,32,29,48,34,47,23,8,40,-99,38,-99,34,40,25,7,-99,34,-99,22,32,63,42,45,52,,,,
25/03/2016,5,31,8,42,31,45,28,7,44,-99,33,-99,31,53,25,10,-99,41,-99,21,62,53,46,44,46,,,,
25/03/2016,6,32,8,37,37,50,37,9,51,-99,43,-99,39,55,25,14,-99,38,-99,22,61,46,38,50,44,,,,
25/03/2016,7,42,13,38,41,65,45,13,67,-99,40,-99,42,55,26,9,-99,62,-99,33,48,58,40,63,65,,,,
25/03/2016,8,36,12,79,51,87,67,4,158,-99,44,-99,37,73,35,9,-99,74,-99,63,52,66,47,87,77,,,,
25/03/2016,9,31,36,65,53,66,55,11,44,-99,54,-99,37,62,41,14,-99,65,-99,59,87,68,56,71,87,,,,
25/03/2016,10,37,43,33,48,69,41,15,58,-99,59,-99,45,52,40,30,-99,48,-99,37,54,6,49,65,50,,,,
25/03/2016,11,26,34,24,34,31,45,9,18,-99,24,-99,22,56,32,13,-99,38,-99,-99,46,17,22,22,36,,,,
25/03/2016,12,33,33,-99,21,26,63,20,-99,-99,14,-99,5,14,19,-99,-99,20,-99,26,30,14,50,1,29,,,,
25/03/2016,13,58,28,17,14,19,106,15,13,-99,18,-99,5,23,15,18,-99,45,-99,39,32,2,67,1,34,,,,
25/03/2016,14,98,28,47,19,27,63,17,63,-99,-99,-99,18,10,13,26,-99,34,-99,21,36,39,65,10,34,,,,
25/03/2016,15,77,26,47,31,32,86,33,62,-99,26,-99,46,26,23,18,-99,56,-99,31,61,42,40,75,21,,,,
25/03/2016,16,51,24,30,27,39,42,23,46,-99,26,-99,41,49,22,25,-99,25,-99,26,38,45,37,56,29,,,,
25/03/2016,17,41,17,28,22,29,49,24,39,-99,12,-99,20,9,19,20,-99,22,-99,25,37,36,38,36,38,,,,
25/03/2016,18,48,12,25,18,22,30,28,35,-99,-99,-99,20,22,18,12,-99,24,-99,22,33,30,25,101,49,,,,
25/03/2016,19,37,14,24,13,14,27,20,49,-99,17,-99,18,17,12,11,-99,24,-99,3,28,35,18,53,26,,,,
25/03/2016,20,47,12,26,10,16,40,19,34,-99,9,-99,20,8,14,12,-99,13,-99,25,30,22,19,51,24,,,,
25/03/2016,21,30,11,27,13,16,37,20,52,-99,11,-99,14,25,13,7,-99,17,-99,14,22,46,11,49,22,,,,
25/03/2016,22,27,9,20,19,12,19,20,25,-99,10,-99,14,12,12,7,-99,18,-99,15,18,31,27,41,24,,,,
25/03/2016,23,31,16,23,15,12,27,8,32,-99,6,-99,19,58,10,9,-99,19,-99,16,19,23,20,48,23,,,,
25/03/2016,24,32,9,17,12,16,38,24,7,-99,9,-99,18,24,11,9,-99,23,-99,20,16,19,16,21,19,,,,
26/03/2016,1,26,7,13,12,13,16,20,23,-99,12,-99,8,2,11,7,-99,20,-99,14,24,18,21,23,23,,,,
26/03/2016,2,25,8,15,13,18,9,11,25,-99,15,-99,14,2,15,12,-99,24,-99,13,14,20,10,15,27,,,,
26/03/2016,3,19,7,16,11,26,8,12,20,-99,14,-99,20,41,8,9,-99,18,-99,19,12,25,14,30,23,,,,
26/03/2016,4,19,8,15,10,16,6,-99,19,-99,13,-99,14,35,11,9,-99,12,-99,15,10,13,17,23,17,,,,
26/03/2016,5,24,3,7,11,22,8,8,21,-99,11,-99,14,16,4,11,-99,14,-99,10,26,1,15,10,20,,,,
26/03/2016,6,11,6,5,13,20,13,5,26,-99,9,-99,19,15,9,15,-99,18,-99,11,2,6,12,1,15,,,,
26/03/2016,7,22,6,12,12,26,14,6,37,-99,12,-99,14,25,6,6,-99,22,-99,14,18,13,16,17,19,,,,
26/03/2016,8,32,13,20,17,22,23,9,64,-99,5,-99,18,24,13,7,-99,30,-99,30,41,7,24,88,40,,,,
26/03/2016,9,26,20,7,21,10,17,14,6,-99,6,-99,20,13,7,7,-99,18,-99,21,37,13,16,1,24,,,,
26/03/2016,10,26,23,8,20,10,19,14,6,-99,10,-99,9,10,11,9,-99,12,-99,11,9,13,-99,8,11,,,,
26/03/2016,11,14,33,16,16,11,33,11,10,-99,17,-99,12,5,18,8,-99,20,-99,3,9,12,19,1,30,,,,
26/03/2016,12,18,28,10,15,18,40,9,7,-99,9,-99,11,45,20,19,-99,15,-99,1,24,24,15,-99,14,,,,
26/03/2016,13,10,15,7,15,13,142,20,1,-99,8,-99,7,3,15,45,-99,9,-99,32,28,1,15,-99,22,,,,
26/03/2016,14,19,17,4,28,27,76,24,1,-99,16,-99,10,43,20,56,-99,12,-99,25,35,9,19,10,28,,,,
26/03/2016,15,23,11,27,22,32,41,17,1,-99,24,-99,26,38,14,25,-99,14,-99,18,45,68,26,54,45,,,,
26/03/2016,16,47,23,38,17,28,43,31,50,-99,20,-99,13,26,10,36,-99,18,-99,24,31,13,35,1,44,,,,
26/03/2016,17,46,19,30,29,28,42,16,68,-99,10,-99,19,19,14,37,-99,32,-99,20,26,42,39,49,13,,,,
26/03/2016,18,34,10,35,17,19,37,15,54,-99,23,-99,26,7,16,42,-99,30,-99,30,44,41,31,50,31,,,,
26/03/2016,19,47,15,55,12,17,31,23,44,-99,8,-99,30,35,12,28,-99,26,-99,24,36,73,30,96,24,,,,
26/03/2016,20,49,15,48,13,28,36,23,73,-99,16,-99,20,29,15,19,-99,25,-99,16,37,60,25,88,46,,,,
26/03/2016,21,55,15,30,13,28,43,21,44,-99,21,-99,13,22,19,11,-99,32,-99,14,27,42,13,64,40,,,,
26/03/2016,22,47,7,22,20,22,60,8,48,-99,20,-99,13,19,7,14,-99,29,-99,16,19,18,14,47,28,,,,
26/03/2016,23,64,18,21,11,16,45,26,46,-99,11,-99,13,50,13,14,-99,28,-99,50,25,29,40,60,33,,,,
26/03/2016,24,75,18,23,15,17,46,8,8,-99,9,-99,20,15,9,15,-99,28,-99,55,27,34,33,-99,28,,,,
27/03/2016,1,69,14,3,16,15,19,-99,44,-99,11,-99,24,-99,9,16,-99,33,-99,53,26,39,39,-99,24,,,,
27/03/2016,2,61,11,13,16,16,23,16,47,-99,10,-99,25,6,4,15,-99,61,-99,36,46,32,50,41,56,,,,
27/03/2016,3,72,12,29,27,28,23,9,36,-99,24,-99,44,30,10,14,-99,59,-99,30,36,34,58,58,66,,,,
27/03/2016,4,59,9,52,25,37,20,-99,51,-99,41,-99,44,29,12,13,-99,46,-99,23,37,22,47,63,56,,,,
27/03/2016,5,44,16,21,17,29,24,24,27,-99,33,-99,38,68,13,11,-99,59,-99,27,23,34,55,59,55,,,,
27/03/2016,6,51,15,13,12,41,24,3,28,-99,33,-99,37,46,12,6,-99,33,-99,28,15,42,36,53,58,,,,
27/03/2016,7,48,10,18,19,39,35,11,113,-99,24,-99,25,54,19,9,-99,18,-99,41,30,33,33,63,59,,,,
27/03/2016,8,47,16,23,19,31,60,6,51,-99,27,-99,16,32,15,15,-99,49,-99,41,-99,50,35,102,82,,,,
27/03/2016,9,47,21,42,19,29,44,7,43,-99,15,-99,13,40,22,14,-99,60,-99,38,22,55,29,73,59,,,,
27/03/2016,10,43,22,46,28,32,8,11,55,-99,27,-99,23,42,22,21,-99,47,-99,43,64,60,36,44,54,,,,
27/03/2016,11,41,25,8,34,25,16,8,61,-99,11,-99,26,23,24,32,-99,29,-99,4,29,34,33,32,43,,,,
27/03/2016,12,26,15,20,18,17,10,16,10,-99,14,-99,14,-99,19,23,-99,14,-99,11,31,10,14,3,22,,,,
27/03/2016,13,10,8,6,8,20,40,20,-99,-99,14,-99,10,-99,7,18,-99,-99,-99,-99,24,13,12,-99,33,,,,
27/03/2016,14,8,-99,18,14,16,26,12,6,-99,9,-99,6,13,15,15,-99,14,-99,-99,23,12,16,-99,20,,,,
27/03/2016,15,27,13,16,22,26,21,22,57,-99,16,-99,18,36,18,18,-99,19,-99,20,33,18,13,8,17,,,,
27/03/2016,16,23,28,15,18,17,27,6,64,-99,27,-99,18,28,13,31,-99,17,-99,12,18,46,16,69,15,,,,
27/03/2016,17,48,29,41,19,33,38,21,25,-99,25,-99,16,28,11,27,-99,46,-99,38,40,40,22,68,46,,,,
27/03/2016,18,63,32,31,24,39,50,14,29,-99,25,-99,33,39,17,48,-99,25,-99,30,37,31,34,56,40,,,,
27/03/2016,19,52,26,47,36,54,26,18,109,-99,37,-99,33,51,25,55,-99,38,-99,61,37,69,58,108,89,,,,
27/03/2016,20,40,41,71,34,42,59,27,87,-99,27,-99,39,41,32,29,-99,28,-99,59,52,51,49,62,42,,,,
27/03/2016,21,29,35,57,28,39,45,35,44,-99,22,-99,29,47,27,30,-99,24,-99,55,42,41,47,64,42,,,,
27/03/2016,22,29,26,43,28,36,40,36,47,-99,23,-99,28,20,23,45,-99,28,-99,48,53,36,35,22,43,,,,
27/03/2016,23,31,26,30,24,36,67,40,53,-99,21,-99,22,50,19,43,-99,28,-99,33,51,21,25,37,46,,,,
27/03/2016,24,29,22,60,21,35,38,39,55,-99,22,-99,18,11,31,26,-99,27,-99,22,38,51,20,58,46,,,,
28/03/2016,1,29,22,45,32,49,57,56,65,-99,30,-99,28,64,39,23,-99,20,-99,20,39,68,29,63,35,,,,
28/03/2016,2,22,27,33,38,37,48,63,33,-99,29,-99,28,27,37,20,-99,32,-99,32,35,47,40,72,34,,,,
28/03/2016,3,28,25,21,24,28,47,66,49,-99,24,-99,27,12,31,26,-99,27,-99,39,26,45,37,45,39,,,,
28/03/2016,4,26,25,20,20,26,35,34,42,-99,20,-99,25,29,39,30,-99,26,-99,40,30,42,39,23,49,,,,
28/03/2016,5,33,19,27,26,60,35,21,53,-99,22,-99,30,65,36,27,-99,36,-99,35,38,49,39,30,48,,,,
28/03/2016,6,41,22,28,28,107,48,21,68,-99,32,-99,42,37,29,25,-99,29,-99,58,38,57,51,76,73,,,,
28/03/2016,7,42,24,31,37,131,88,34,87,-99,30,-99,38,71,36,32,-99,33,-99,75,56,56,63,90,69,,,,
