"Fecha","Noroeste.PM10","Noreste.PM10","Centro.PM10","Suroeste.PM10","Sureste.PM10"
"13/06/2019",41,38,35,28,NA
"14/06/2019",40,39,36,26,NA
"14/06/2019",40,39,36,25,NA
"14/06/2019",40,38,35,25,NA
"14/06/2019",39,38,35,25,NA
"14/06/2019",39,38,35,25,26
"14/06/2019",36,39,35,25,25
"14/06/2019",36,39,35,26,25
"14/06/2019",35,39,35,26,25
"14/06/2019",36,39,34,26,25
"14/06/2019",36,40,34,25,24
"14/06/2019",36,39,33,25,24
"14/06/2019",36,39,33,25,24
"14/06/2019",36,39,33,25,24
"14/06/2019",36,39,33,24,24
"14/06/2019",39,39,33,24,24
"14/06/2019",39,40,34,24,25
"14/06/2019",39,39,34,24,25
"14/06/2019",41,40,34,26,25
"14/06/2019",40,40,34,26,25
"14/06/2019",40,41,33,28,25
"14/06/2019",40,44,33,26,25
"14/06/2019",39,45,33,26,25
"14/06/2019",39,46,31,26,26
"14/06/2019",39,46,31,28,26
"15/06/2019",40,48,31,28,29
"15/06/2019",40,48,31,28,30
"15/06/2019",41,49,31,28,31
"15/06/2019",41,48,31,28,34
"15/06/2019",41,49,33,28,34
"15/06/2019",43,50,34,28,33
"15/06/2019",45,55,35,26,34
"15/06/2019",45,57,36,28,34
"15/06/2019",46,57,36,28,35
"15/06/2019",48,57,38,28,39
"15/06/2019",50,58,39,28,40
"15/06/2019",51,60,40,28,40
"15/06/2019",54,39,41,29,41
"15/06/2019",55,39,43,29,44
"15/06/2019",55,41,45,30,45
"15/06/2019",57,41,46,29,45
"15/06/2019",57,41,48,29,46
"15/06/2019",58,41,48,29,46
"15/06/2019",57,43,49,29,46
"15/06/2019",58,44,50,30,50
"15/06/2019",58,45,51,31,50
"15/06/2019",60,45,54,33,55
"15/06/2019",61,45,55,35,57
"15/06/2019",63,46,55,35,60
"16/06/2019",64,48,54,36,60
"16/06/2019",63,49,54,38,57
"16/06/2019",63,49,55,39,55
"16/06/2019",64,50,55,39,54
"16/06/2019",65,50,55,39,52
"16/06/2019",67,51,55,40,51
"16/06/2019",64,51,55,40,51
"16/06/2019",64,50,55,41,51
"16/06/2019",61,50,55,41,51
"16/06/2019",60,58,55,41,51
"16/06/2019",58,58,55,43,52
"16/06/2019",58,60,57,44,52
"16/06/2019",54,63,57,44,51
"16/06/2019",54,64,57,44,50
"16/06/2019",52,65,55,44,49
"16/06/2019",52,65,54,44,49
"16/06/2019",51,64,54,44,49
"16/06/2019",48,63,52,44,49
"16/06/2019",46,61,51,43,48
"16/06/2019",46,60,50,41,48
"16/06/2019",46,61,49,41,48
"16/06/2019",46,61,48,40,48
"16/06/2019",48,63,48,40,46
"16/06/2019",49,64,49,40,43
"17/06/2019",49,67,49,40,46
"17/06/2019",50,67,49,40,48
"17/06/2019",51,67,49,40,50
"17/06/2019",50,67,49,40,50
"17/06/2019",50,67,50,40,52
"17/06/2019",49,67,50,41,46
"17/06/2019",50,67,52,41,48
"17/06/2019",51,70,52,41,48
"17/06/2019",55,73,55,43,49
"17/06/2019",55,73,57,41,49
"17/06/2019",55,73,57,41,50
"17/06/2019",54,71,55,41,51
"17/06/2019",54,70,55,41,51
"17/06/2019",55,68,55,41,54
"17/06/2019",60,71,55,41,55
"17/06/2019",58,71,54,40,54
"17/06/2019",57,73,54,40,54
"17/06/2019",57,73,55,41,55
"17/06/2019",58,74,55,41,58
"17/06/2019",58,76,57,43,NA
"17/06/2019",61,77,57,43,NA
"17/06/2019",60,70,60,44,NA
"17/06/2019",58,70,60,44,NA
"17/06/2019",57,70,60,43,NA
"18/06/2019",58,67,60,43,NA
"18/06/2019",60,65,60,43,57
"18/06/2019",60,67,57,44,58
"18/06/2019",60,67,57,44,57
"18/06/2019",61,67,57,44,54
"18/06/2019",60,67,55,44,57
"18/06/2019",60,67,55,44,58
"18/06/2019",58,65,55,43,58
"18/06/2019",55,65,54,43,55
"18/06/2019",57,64,52,41,55
"18/06/2019",58,61,51,41,58
"18/06/2019",60,63,49,41,57
"18/06/2019",58,63,49,40,57
"18/06/2019",60,61,49,40,57
"18/06/2019",60,60,49,40,57
"18/06/2019",60,58,48,40,55
"18/06/2019",60,55,49,39,55
"18/06/2019",60,52,48,39,54
"18/06/2019",60,60,49,39,54
"18/06/2019",70,61,49,38,54
"18/06/2019",71,60,49,38,50
"18/06/2019",64,57,48,36,50
"18/06/2019",60,57,46,36,50
"18/06/2019",58,57,46,35,50
"19/06/2019",58,55,46,35,49
"19/06/2019",61,54,46,35,48
"19/06/2019",58,54,46,35,48
"19/06/2019",60,54,46,35,48
"19/06/2019",60,52,48,35,48
"19/06/2019",60,52,46,35,49
"19/06/2019",60,51,46,35,50
"19/06/2019",61,50,44,35,48
"19/06/2019",63,49,39,35,50
"19/06/2019",63,48,39,35,48
"19/06/2019",63,45,40,36,46
"19/06/2019",63,44,43,38,48
"19/06/2019",64,43,44,40,48
"19/06/2019",63,41,45,40,48
"19/06/2019",63,43,45,43,49
"19/06/2019",61,41,46,40,49
"19/06/2019",60,41,48,40,48
"19/06/2019",58,44,49,39,49
"19/06/2019",57,40,48,38,48
"19/06/2019",54,39,48,39,46
"19/06/2019",54,39,48,39,46
"19/06/2019",54,68,48,38,48
"19/06/2019",54,65,48,38,46
"19/06/2019",52,64,46,39,46
"20/06/2019",52,63,46,39,46
"20/06/2019",52,61,46,39,45
"20/06/2019",52,61,46,38,45
"20/06/2019",54,61,46,38,46
"20/06/2019",55,63,46,38,46
"20/06/2019",54,61,45,38,45
"20/06/2019",52,61,46,38,44
"20/06/2019",51,64,46,38,45
"20/06/2019",52,65,48,39,46
"20/06/2019",54,68,48,39,48
"20/06/2019",54,73,49,40,50
"20/06/2019",55,74,50,39,51
"20/06/2019",54,76,50,39,52
"20/06/2019",52,74,51,39,54
"20/06/2019",52,74,52,41,54
"20/06/2019",52,73,54,43,54
"20/06/2019",54,73,54,44,54
"20/06/2019",54,73,52,45,57
"20/06/2019",55,73,54,48,57
"20/06/2019",57,76,55,46,58
"20/06/2019",57,74,57,49,60
"20/06/2019",55,76,57,49,58
"20/06/2019",55,78,58,49,60
"20/06/2019",57,78,60,49,61
"21/06/2019",58,78,61,49,61
"21/06/2019",60,80,61,49,63
"21/06/2019",61,80,61,50,63
"21/06/2019",61,84,63,51,64
"21/06/2019",61,84,63,52,64
"21/06/2019",63,86,64,52,67
"21/06/2019",65,87,64,52,70
"21/06/2019",67,86,65,52,71
"21/06/2019",67,86,65,52,73
"21/06/2019",65,86,67,51,74
"21/06/2019",67,84,68,51,71
"21/06/2019",64,83,67,52,68
"21/06/2019",65,81,64,51,67
"21/06/2019",65,80,63,51,64
"21/06/2019",65,80,58,51,63
"21/06/2019",64,80,58,48,61
"21/06/2019",60,80,57,45,61
"21/06/2019",60,81,57,44,60
"21/06/2019",60,80,55,43,60
"21/06/2019",58,80,58,44,58
"21/06/2019",60,81,58,41,58
"21/06/2019",60,78,58,40,58
"21/06/2019",60,78,58,39,58
"21/06/2019",60,78,58,39,55
"22/06/2019",58,80,58,39,55
"22/06/2019",58,81,58,39,55
"22/06/2019",57,83,58,39,58
"22/06/2019",57,78,58,38,60
"22/06/2019",57,81,57,38,58
"22/06/2019",58,81,57,36,55
"22/06/2019",58,81,57,38,52
"22/06/2019",60,80,55,36,51
"22/06/2019",61,77,52,35,48
"22/06/2019",58,74,50,35,45
"22/06/2019",60,71,49,33,44
"22/06/2019",60,71,50,31,45
"22/06/2019",58,74,50,31,45
"22/06/2019",55,76,52,33,49
"22/06/2019",54,78,55,34,50
"22/06/2019",52,81,55,36,51
"22/06/2019",51,81,55,38,54
"22/06/2019",54,81,55,39,55
"22/06/2019",54,83,55,39,57
"22/06/2019",51,80,54,39,55
"22/06/2019",49,80,54,39,55
"22/06/2019",49,80,52,39,55
"22/06/2019",49,81,51,39,52
"22/06/2019",49,86,51,39,55
"23/06/2019",49,88,51,39,57
"23/06/2019",50,88,50,39,55
"23/06/2019",50,88,49,39,52
"23/06/2019",50,90,50,39,49
"23/06/2019",49,88,51,38,48
"23/06/2019",49,88,52,39,48
"23/06/2019",49,87,51,38,49
"23/06/2019",49,87,51,39,49
"23/06/2019",50,90,51,40,50
"23/06/2019",52,93,52,43,52
"23/06/2019",54,96,54,44,54
"23/06/2019",57,96,52,45,54
"23/06/2019",57,94,54,46,55
"23/06/2019",55,93,52,45,55
"23/06/2019",55,90,51,46,54
"23/06/2019",52,88,51,43,54
"23/06/2019",51,90,51,40,51
"23/06/2019",52,90,50,39,49
"23/06/2019",52,87,49,38,48
"23/06/2019",52,86,49,35,46
"23/06/2019",54,86,48,35,46
"23/06/2019",55,84,48,36,45
"23/06/2019",49,80,48,36,46
"23/06/2019",46,74,46,36,45
"24/06/2019",45,73,46,35,45
"24/06/2019",45,71,45,36,46
"24/06/2019",45,70,44,35,48
"24/06/2019",44,68,44,34,49
"24/06/2019",45,68,41,33,50
"24/06/2019",43,65,39,31,33
"24/06/2019",41,63,38,31,31
"24/06/2019",39,58,36,30,29
"24/06/2019",38,54,35,28,28
"24/06/2019",38,48,34,25,25
"24/06/2019",35,43,31,24,23
"24/06/2019",31,40,30,23,21
"24/06/2019",29,40,29,20,20
"24/06/2019",30,39,28,20,19
"24/06/2019",30,38,28,20,16
"24/06/2019",30,36,26,21,16
"24/06/2019",28,35,26,21,15
"24/06/2019",26,34,28,23,15
"24/06/2019",26,34,28,24,15
"24/06/2019",26,36,29,24,16
"24/06/2019",29,36,29,23,15
"24/06/2019",28,38,30,23,16
"24/06/2019",38,38,30,23,13
"24/06/2019",38,39,31,23,13
"25/06/2019",38,39,31,24,14
"25/06/2019",38,39,31,23,15
"25/06/2019",38,38,31,23,15
"25/06/2019",36,38,33,24,15
"25/06/2019",36,38,33,23,15
"25/06/2019",36,38,31,23,16
"25/06/2019",36,40,31,24,16
"25/06/2019",35,40,30,24,16
"25/06/2019",35,43,30,24,16
"25/06/2019",36,45,30,24,18
"25/06/2019",38,46,29,24,18
"25/06/2019",39,48,29,24,18
"25/06/2019",40,50,28,23,19
"25/06/2019",41,49,28,24,20
"25/06/2019",41,50,25,24,20
"25/06/2019",43,50,26,25,21
"25/06/2019",44,50,28,25,NA
"25/06/2019",45,51,30,24,NA
"25/06/2019",45,54,31,25,NA
"25/06/2019",45,54,33,25,NA
"25/06/2019",45,55,33,26,NA
"25/06/2019",46,57,34,26,NA
"25/06/2019",48,58,34,26,NA
"25/06/2019",45,58,33,26,NA
"26/06/2019",46,60,33,26,NA
"26/06/2019",46,60,35,28,NA
"26/06/2019",46,60,35,29,NA
"26/06/2019",48,61,35,29,NA
"26/06/2019",46,60,36,30,28
"26/06/2019",48,63,38,30,29
"26/06/2019",49,61,39,30,29
"26/06/2019",49,64,40,30,29
"26/06/2019",49,68,41,31,31
"26/06/2019",49,71,43,31,33
"26/06/2019",49,73,44,31,35
"26/06/2019",49,76,46,33,36
"26/06/2019",48,77,48,33,36
"26/06/2019",46,76,50,33,38
"26/06/2019",46,74,51,33,41
"26/06/2019",46,76,51,35,44
"26/06/2019",45,77,50,38,43
"26/06/2019",44,77,48,39,44
"26/06/2019",44,76,46,39,45
"26/06/2019",43,76,45,38,46
"26/06/2019",41,73,44,36,45
"26/06/2019",40,71,44,38,44
"26/06/2019",41,71,44,36,45
"26/06/2019",41,73,45,38,45
"27/06/2019",41,73,48,38,44
"27/06/2019",40,71,48,38,44
"27/06/2019",40,71,48,38,44
"27/06/2019",41,71,48,36,44
"27/06/2019",43,70,48,38,43
"27/06/2019",43,68,48,38,43
"27/06/2019",41,67,46,38,41
"27/06/2019",43,65,46,38,41
"27/06/2019",44,61,45,36,39
"27/06/2019",44,57,44,36,38
"27/06/2019",44,54,44,36,35
"27/06/2019",43,50,44,36,35
"27/06/2019",41,46,43,36,36
"27/06/2019",41,35,39,36,36
"27/06/2019",40,34,38,36,35
"27/06/2019",39,33,36,35,33
"27/06/2019",39,33,35,34,34
"27/06/2019",39,31,35,33,35
"27/06/2019",38,31,35,31,34
"27/06/2019",38,31,36,31,33
"27/06/2019",39,33,38,31,34
"27/06/2019",39,33,39,31,33
"27/06/2019",30,33,41,31,34
"27/06/2019",29,33,40,33,34
"28/06/2019",29,31,39,33,34
"28/06/2019",36,31,38,33,33
"28/06/2019",36,31,38,31,34
"28/06/2019",36,31,38,33,33
"28/06/2019",35,31,38,31,33
"28/06/2019",35,31,39,31,34
"28/06/2019",35,31,39,30,34
"28/06/2019",35,31,40,30,39
"28/06/2019",34,49,41,33,41
"28/06/2019",34,49,43,31,43
"28/06/2019",34,49,43,31,43
"28/06/2019",34,50,41,31,41
"28/06/2019",33,50,41,30,43
"28/06/2019",33,50,44,30,43
"28/06/2019",33,50,44,31,41
"28/06/2019",34,50,44,31,43
"28/06/2019",35,51,44,33,43
"28/06/2019",35,51,44,33,43
"28/06/2019",35,51,44,34,43
"28/06/2019",34,51,45,34,43
"28/06/2019",34,50,44,35,43
"28/06/2019",35,49,41,35,41
"28/06/2019",35,48,41,35,43
"28/06/2019",43,46,40,33,43
"29/06/2019",41,48,40,31,43
"29/06/2019",40,50,40,33,43
"29/06/2019",40,35,41,33,43
"29/06/2019",40,35,41,31,43
"29/06/2019",40,35,43,31,29
"29/06/2019",39,34,43,31,29
"29/06/2019",39,34,43,30,28
"29/06/2019",38,33,25,30,28
"29/06/2019",39,33,25,29,28
"29/06/2019",39,31,24,29,29
"29/06/2019",40,31,23,28,29
"29/06/2019",41,30,23,28,29
"29/06/2019",43,28,23,28,28
"29/06/2019",43,44,23,26,28
"29/06/2019",43,44,23,25,28
"29/06/2019",44,45,23,25,28
"29/06/2019",44,44,23,24,28
"29/06/2019",43,43,23,25,28
"29/06/2019",40,41,23,24,26
"29/06/2019",40,40,23,24,28
"29/06/2019",40,38,21,25,26
"29/06/2019",39,36,21,24,28
"29/06/2019",39,36,21,24,28
"29/06/2019",39,24,21,24,29
"30/06/2019",39,24,21,25,30
"30/06/2019",39,24,21,24,30
"30/06/2019",39,24,21,24,30
"30/06/2019",39,24,21,24,30
"30/06/2019",39,24,21,24,29
"30/06/2019",39,25,23,24,29
"30/06/2019",40,25,23,24,29
"30/06/2019",40,25,24,24,30
"30/06/2019",39,26,24,24,29
"30/06/2019",38,28,24,24,29
"30/06/2019",36,29,24,24,29
"30/06/2019",35,30,24,24,29
"30/06/2019",35,31,25,23,29
"30/06/2019",35,33,25,23,29
"30/06/2019",36,31,25,24,30
"30/06/2019",36,33,26,24,30
"30/06/2019",35,31,28,25,31
"30/06/2019",34,30,28,25,31
"30/06/2019",35,39,29,25,31
"30/06/2019",36,40,30,25,33
"30/06/2019",36,40,31,25,34
"30/06/2019",36,40,33,25,35
"30/06/2019",36,40,33,26,36
"30/06/2019",38,40,34,28,36
"01/07/2019",38,41,34,30,38
"01/07/2019",39,41,35,30,39
"01/07/2019",39,40,35,30,41
"01/07/2019",39,39,35,30,41
"01/07/2019",38,38,35,29,43
"01/07/2019",39,36,34,29,43
"01/07/2019",39,36,34,29,43
"01/07/2019",39,38,33,29,43
"01/07/2019",39,38,34,30,43
"01/07/2019",38,38,34,30,43
"01/07/2019",39,38,35,30,41
"01/07/2019",39,38,35,30,40
"01/07/2019",40,36,34,30,39
"01/07/2019",40,36,33,30,36
"01/07/2019",40,35,34,30,36
"01/07/2019",41,35,33,29,36
"01/07/2019",43,34,33,29,36
"01/07/2019",44,34,33,26,35
"01/07/2019",43,34,31,26,35
"01/07/2019",41,33,31,25,35
"01/07/2019",39,33,30,25,34
"01/07/2019",39,33,31,25,33
"01/07/2019",41,34,33,25,33
"01/07/2019",41,35,33,24,34
"02/07/2019",40,35,31,24,34
"02/07/2019",40,35,31,24,33
"02/07/2019",39,35,31,23,29
"02/07/2019",39,36,33,24,28
"02/07/2019",39,38,34,25,26
"02/07/2019",40,39,33,25,26
"02/07/2019",41,40,34,25,26
"02/07/2019",43,43,34,25,28
"02/07/2019",45,45,33,26,30
"02/07/2019",49,46,31,26,30
"02/07/2019",50,48,31,26,30
"02/07/2019",50,48,31,25,30
"02/07/2019",49,46,31,25,30
"02/07/2019",48,45,33,26,31
"02/07/2019",46,44,31,28,31
"02/07/2019",51,48,31,28,31
"02/07/2019",49,45,31,26,31
"02/07/2019",49,45,31,28,31
"02/07/2019",50,46,24,28,30
"02/07/2019",50,70,24,28,30
"02/07/2019",51,68,24,26,30
"02/07/2019",50,68,24,26,28
"02/07/2019",50,65,23,26,26
"02/07/2019",50,64,23,26,25
"03/07/2019",51,61,23,25,23
"03/07/2019",52,58,23,25,24
"03/07/2019",52,55,21,25,NA
"03/07/2019",54,54,21,25,NA
"03/07/2019",50,51,21,25,NA
"03/07/2019",34,50,21,25,NA
"03/07/2019",33,49,20,24,24
"03/07/2019",NA,48,20,24,21
"03/07/2019",NA,44,20,23,19
"03/07/2019",NA,41,20,21,18
"03/07/2019",NA,40,19,21,20
"03/07/2019",NA,36,18,21,NA
"03/07/2019",NA,35,16,20,NA
"03/07/2019",NA,35,16,18,NA
"03/07/2019",NA,39,16,19,NA
"03/07/2019",NA,39,16,20,NA
"03/07/2019",NA,38,18,21,NA
"03/07/2019",NA,36,19,24,NA
"03/07/2019",NA,36,20,25,NA
"03/07/2019",NA,35,30,28,NA
"03/07/2019",NA,36,33,30,NA
"03/07/2019",NA,38,31,33,NA
"03/07/2019",NA,39,33,35,NA
"03/07/2019",38,41,33,36,35
"04/07/2019",38,43,33,39,35
"04/07/2019",38,45,35,39,36
"04/07/2019",38,46,36,40,38
"04/07/2019",36,48,38,40,39
"04/07/2019",38,49,39,40,41
"04/07/2019",38,51,40,41,43
"04/07/2019",39,54,41,43,44
"04/07/2019",41,58,44,45,46
"04/07/2019",44,64,46,48,48
"04/07/2019",48,70,49,49,49
"04/07/2019",50,73,51,50,49
"04/07/2019",52,77,55,52,49
"04/07/2019",55,80,57,52,49
"04/07/2019",55,81,61,55,49
"04/07/2019",55,81,64,55,48
"04/07/2019",55,84,64,58,48
"04/07/2019",57,84,63,58,48
"04/07/2019",55,86,63,58,46
"04/07/2019",55,86,63,57,49
"04/07/2019",57,87,63,55,49
"04/07/2019",58,86,61,54,49
"04/07/2019",57,84,61,51,49
"04/07/2019",58,84,61,50,48
"04/07/2019",60,86,63,49,49
"05/07/2019",60,86,64,49,50
"05/07/2019",60,86,64,48,49
"05/07/2019",60,86,63,46,49
"05/07/2019",61,86,64,46,49
"05/07/2019",60,87,65,46,49
"05/07/2019",58,88,67,45,50
"05/07/2019",60,91,67,45,50
"05/07/2019",61,90,67,44,50
"05/07/2019",61,88,67,44,49
"05/07/2019",60,87,68,44,49
"05/07/2019",58,88,71,44,49
"05/07/2019",55,88,71,45,49
"05/07/2019",52,90,73,46,49
"05/07/2019",51,90,73,46,50
"05/07/2019",51,90,73,45,50
"05/07/2019",51,88,73,45,49
"05/07/2019",51,86,73,48,49
"05/07/2019",52,84,70,49,49
"05/07/2019",55,84,71,49,45
"05/07/2019",57,86,73,49,46
"05/07/2019",57,86,74,49,49
"05/07/2019",55,86,74,49,51
"05/07/2019",54,86,74,49,50
"05/07/2019",54,84,73,50,50
"06/07/2019",55,83,71,50,50
"06/07/2019",55,81,71,50,49
"06/07/2019",55,81,74,50,49
"06/07/2019",57,80,74,51,49
"06/07/2019",57,78,74,50,49
"06/07/2019",57,77,74,51,48
"06/07/2019",55,77,76,51,49
"06/07/2019",55,76,74,50,49
"06/07/2019",55,74,74,50,49
"06/07/2019",55,73,74,50,50
"06/07/2019",52,70,71,49,50
"06/07/2019",57,68,71,48,51
"06/07/2019",58,68,71,46,52
"06/07/2019",60,65,70,44,52
"06/07/2019",58,65,67,46,52
"06/07/2019",58,65,65,45,54
"06/07/2019",57,65,64,41,54
"06/07/2019",55,68,65,39,57
"06/07/2019",55,67,65,38,57
"06/07/2019",54,67,67,38,55
"06/07/2019",54,63,67,36,52
"06/07/2019",55,63,65,36,52
"06/07/2019",54,63,64,35,52
"06/07/2019",52,61,63,34,51
"07/07/2019",52,61,63,34,49
"07/07/2019",52,60,63,33,48
"07/07/2019",51,58,60,33,48
"07/07/2019",50,60,58,33,46
"07/07/2019",49,60,57,31,45
"07/07/2019",49,58,55,33,45
"07/07/2019",49,55,55,31,44
"07/07/2019",49,51,54,31,43
"07/07/2019",48,48,52,30,43
"07/07/2019",49,45,51,30,41
"07/07/2019",48,44,51,29,41
"07/07/2019",46,43,49,29,39
"07/07/2019",44,43,46,29,38
"07/07/2019",44,44,44,30,36
"07/07/2019",45,45,38,31,35
"07/07/2019",45,46,39,30,36
"07/07/2019",45,45,40,31,36
"07/07/2019",46,44,40,31,34
"07/07/2019",48,43,40,33,35
"07/07/2019",48,43,40,33,34
"07/07/2019",46,43,41,33,34
"07/07/2019",48,43,41,34,34
"07/07/2019",48,44,41,34,33
"07/07/2019",49,45,41,35,33
"08/07/2019",48,45,41,35,35
"08/07/2019",49,45,41,35,36
"08/07/2019",49,46,41,34,36
"08/07/2019",49,46,41,34,36
"08/07/2019",50,48,41,34,38
"08/07/2019",49,49,41,34,38
"08/07/2019",49,50,41,34,38
"08/07/2019",48,55,41,34,38
"08/07/2019",48,61,41,33,39
"08/07/2019",46,64,41,33,41
"08/07/2019",46,65,41,33,41
"08/07/2019",49,65,50,34,43
"08/07/2019",50,65,51,34,41
"08/07/2019",51,64,51,33,43
"08/07/2019",51,64,52,33,41
"08/07/2019",50,64,51,34,43
"08/07/2019",52,65,51,34,45
"08/07/2019",52,68,51,34,46
"08/07/2019",54,70,51,34,48
"08/07/2019",51,71,51,34,48
"08/07/2019",51,70,52,34,49
"08/07/2019",50,68,54,34,48
"08/07/2019",50,68,54,34,48
"08/07/2019",50,68,55,34,49
"09/07/2019",50,68,55,34,50
"09/07/2019",51,70,55,34,50
"09/07/2019",51,70,55,34,51
"09/07/2019",51,70,57,34,51
"09/07/2019",51,70,55,35,51
"09/07/2019",51,70,57,35,52
"09/07/2019",51,73,58,35,54
"09/07/2019",52,73,58,35,54
"09/07/2019",51,73,57,35,54
"09/07/2019",52,71,57,35,54
"09/07/2019",52,73,57,36,55
"09/07/2019",52,76,58,38,57
"09/07/2019",51,76,61,39,55
"09/07/2019",51,78,64,39,55
"09/07/2019",52,80,64,39,58
"09/07/2019",52,78,65,39,58
"09/07/2019",50,77,65,39,54
"09/07/2019",50,76,64,39,55
"09/07/2019",48,77,64,38,54
"09/07/2019",48,77,64,39,55
"09/07/2019",48,78,61,39,55
"09/07/2019",49,78,60,38,57
"09/07/2019",50,80,58,38,55
"09/07/2019",50,78,58,39,52
"10/07/2019",49,80,58,39,51
"10/07/2019",48,80,57,39,50
"10/07/2019",48,78,55,38,49
"10/07/2019",48,76,55,38,48
"10/07/2019",48,74,55,38,46
"10/07/2019",48,73,54,38,44
"10/07/2019",49,70,51,36,44
"10/07/2019",48,64,50,36,43
"10/07/2019",46,61,49,35,41
"10/07/2019",45,61,48,35,39
"10/07/2019",43,60,46,34,38
"10/07/2019",41,57,45,34,36
"10/07/2019",43,57,43,34,38
"10/07/2019",41,57,41,34,39
"10/07/2019",41,57,41,34,38
"10/07/2019",41,60,41,33,36
"10/07/2019",41,61,41,33,35
"10/07/2019",43,61,43,31,35
"10/07/2019",44,60,43,31,35
"10/07/2019",46,60,43,31,35
"10/07/2019",46,60,44,31,33
"10/07/2019",48,58,44,31,33
"10/07/2019",46,57,44,30,33
"10/07/2019",46,57,43,31,34
"11/07/2019",45,57,43,30,33
"11/07/2019",45,55,41,30,33
"11/07/2019",44,55,41,30,33
"11/07/2019",44,57,40,29,33
"11/07/2019",45,57,40,29,33
"11/07/2019",45,57,40,29,33
"11/07/2019",45,55,40,30,33
"11/07/2019",46,57,40,29,31
"11/07/2019",46,57,40,29,31
"11/07/2019",48,55,41,29,30
"11/07/2019",46,54,41,29,29
"11/07/2019",46,54,41,28,29
"11/07/2019",48,51,41,28,28
"11/07/2019",49,49,41,30,25
"11/07/2019",49,48,41,31,24
"11/07/2019",51,48,40,31,24
"11/07/2019",52,46,41,31,23
"11/07/2019",50,46,40,31,24
"11/07/2019",49,44,39,30,23
"11/07/2019",48,43,39,30,23
"11/07/2019",48,43,39,30,23
"11/07/2019",49,44,39,33,23
"11/07/2019",50,46,40,34,24
"11/07/2019",52,45,41,34,25
"12/07/2019",54,45,43,35,26
"12/07/2019",55,48,44,36,29
"12/07/2019",58,48,45,38,29
"12/07/2019",60,48,46,38,29
"12/07/2019",60,48,46,38,30
"12/07/2019",60,48,46,39,30
"12/07/2019",58,46,48,39,29
"12/07/2019",57,45,48,39,30
"12/07/2019",55,45,48,39,30
"12/07/2019",54,43,46,39,29
"12/07/2019",52,43,46,39,29
"12/07/2019",54,43,45,40,28
"12/07/2019",52,44,45,40,28
"12/07/2019",50,45,44,40,28
"12/07/2019",49,45,44,36,28
"12/07/2019",46,45,45,35,29
"12/07/2019",46,45,45,35,28
"12/07/2019",48,45,44,34,29
"12/07/2019",48,46,45,35,29
"12/07/2019",46,48,46,34,29
"12/07/2019",48,49,46,34,29
"12/07/2019",46,48,45,33,29
"12/07/2019",45,45,45,31,29
"12/07/2019",43,44,44,30,29
"13/07/2019",43,44,44,30,28
"13/07/2019",43,44,43,30,25
"13/07/2019",41,44,41,30,25
"13/07/2019",41,43,41,29,24
"13/07/2019",40,43,41,29,25
"13/07/2019",40,43,41,28,25
"13/07/2019",40,44,40,28,26
"13/07/2019",43,44,40,28,26
"13/07/2019",41,44,40,28,26
"13/07/2019",41,44,40,28,26
"13/07/2019",41,44,40,28,26
"13/07/2019",40,43,39,28,26
"13/07/2019",38,40,38,28,26
"13/07/2019",38,40,38,26,26
"13/07/2019",38,40,35,28,26
"13/07/2019",39,43,34,26,26
"13/07/2019",39,41,35,28,26
"13/07/2019",38,43,35,28,28
"13/07/2019",38,41,35,28,28
"13/07/2019",36,41,34,28,26
"13/07/2019",36,43,33,26,24
"13/07/2019",36,43,33,26,25
"13/07/2019",36,44,34,26,26
"13/07/2019",38,44,34,26,26
"14/07/2019",38,46,35,26,28
"14/07/2019",38,46,36,28,29
"14/07/2019",38,48,36,28,30
"14/07/2019",36,50,38,28,31
"14/07/2019",38,50,38,29,31
"14/07/2019",38,50,38,29,31
"14/07/2019",38,51,39,29,31
"14/07/2019",38,52,39,30,33
"14/07/2019",38,54,39,30,34
"14/07/2019",40,55,40,30,35
"14/07/2019",41,57,41,31,36
"14/07/2019",45,58,44,33,39
"14/07/2019",48,61,45,34,39
"14/07/2019",50,63,48,35,40
"14/07/2019",51,61,50,38,40
"14/07/2019",50,60,51,39,41
"14/07/2019",51,60,51,39,43
"14/07/2019",52,58,51,40,40
"14/07/2019",51,58,51,40,41
"14/07/2019",50,58,50,40,41
"14/07/2019",49,57,50,40,43
"14/07/2019",49,57,49,40,41
"14/07/2019",48,57,49,40,40
"14/07/2019",46,57,49,40,39
"15/07/2019",46,54,48,40,39
"15/07/2019",45,54,46,40,39
"15/07/2019",45,52,46,39,38
"15/07/2019",44,51,45,38,36
"15/07/2019",44,51,45,38,36
"15/07/2019",43,50,44,38,36
"15/07/2019",43,50,44,38,36
"15/07/2019",43,50,44,36,38
"15/07/2019",43,50,44,36,36
"15/07/2019",44,51,44,36,38
"15/07/2019",45,52,44,35,38
"15/07/2019",43,54,43,35,38
"15/07/2019",43,55,43,34,38
"15/07/2019",43,55,41,34,36
"15/07/2019",43,57,41,33,36
"15/07/2019",43,57,40,34,36
"15/07/2019",41,57,40,33,36
"15/07/2019",41,58,40,33,36
"15/07/2019",41,60,41,33,36
"15/07/2019",41,58,41,33,36
"15/07/2019",43,60,43,33,36
"15/07/2019",43,63,43,33,36
"15/07/2019",44,63,44,33,38
"15/07/2019",44,61,44,34,40
"16/07/2019",44,61,44,34,41
"16/07/2019",43,60,43,34,40
