FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,CUA,CUT,FAC,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
30/03/2018,22,-99,1,-99,8,0,4,0,3,1,21,5,1,7,1,0,6,10,0,-99,-99,5,0,3,-99,-99,3,0,5,0,1,0
30/03/2018,23,-99,10,-99,3,0,10,1,8,1,11,2,1,1,1,0,0,8,0,-99,-99,11,0,10,-99,-99,5,1,6,0,0,0
30/03/2018,24,-99,6,-99,3,-99,5,0,5,1,7,3,3,0,0,0,1,5,0,-99,-99,5,1,4,-99,-99,2,1,2,0,1,0
31/03/2018,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
31/03/2018,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
31/03/2018,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
31/03/2018,4,-99,2,-99,2,-99,2,0,1,3,2,4,1,3,4,1,4,2,1,-99,-99,2,10,1,-99,-99,3,9,2,3,15,1
31/03/2018,5,-99,1,-99,1,1,1,0,1,8,1,4,1,3,5,1,5,1,1,-99,-99,2,4,1,-99,-99,2,7,2,3,30,1
31/03/2018,6,-99,1,-99,2,1,1,0,1,3,2,3,1,3,24,2,5,1,1,-99,-99,2,8,0,-99,-99,1,7,2,2,36,6
31/03/2018,7,-99,1,-99,3,2,1,1,1,1,2,3,1,5,32,4,6,1,1,-99,-99,1,21,1,-99,-99,9,5,1,5,27,11
31/03/2018,8,-99,1,-99,6,12,1,1,1,5,3,8,1,13,25,5,10,2,1,-99,-99,2,25,1,-99,-99,7,11,2,18,25,14
31/03/2018,9,-99,1,-99,5,11,4,4,1,10,4,10,1,10,54,6,17,4,24,-99,-99,3,22,1,-99,-99,14,23,8,17,38,13
31/03/2018,10,-99,1,-99,3,9,3,7,1,11,3,4,1,6,15,8,9,4,27,-99,-99,3,12,1,-99,-99,11,18,5,9,28,9
31/03/2018,11,-99,1,-99,1,4,1,5,0,4,1,2,1,2,7,7,3,3,12,-99,-99,2,7,1,-99,-99,2,9,2,3,17,7
31/03/2018,12,-99,1,-99,1,2,1,4,1,4,2,2,1,1,5,4,2,1,5,-99,-99,2,4,1,-99,-99,2,6,1,2,6,4
31/03/2018,13,-99,1,-99,1,1,1,2,0,4,1,1,1,0,3,3,1,1,3,-99,-99,2,2,1,-99,-99,4,4,1,1,3,3
31/03/2018,14,-99,1,-99,1,2,1,2,0,3,3,2,1,1,2,2,2,2,3,-99,-99,1,1,1,-99,-99,2,2,1,1,3,2
31/03/2018,15,-99,1,-99,2,1,1,2,1,6,3,2,1,1,4,2,1,2,1,-99,-99,2,4,1,-99,-99,3,3,1,1,6,3
31/03/2018,16,-99,1,-99,1,2,2,1,2,4,3,2,1,1,6,5,2,2,2,-99,-99,2,5,2,-99,-99,5,4,1,2,5,5
31/03/2018,17,-99,2,-99,2,4,2,1,1,7,4,3,1,3,3,3,4,3,2,-99,-99,3,2,1,-99,-99,4,4,2,3,4,4
31/03/2018,18,-99,2,-99,3,5,2,2,1,6,9,4,1,4,3,4,3,2,1,-99,-99,3,2,1,-99,-99,8,6,3,4,6,4
31/03/2018,19,-99,2,-99,3,6,3,1,5,6,10,5,2,4,3,5,5,7,1,-99,-99,4,3,3,-99,-99,8,5,2,3,3,5
31/03/2018,20,-99,4,-99,5,3,3,1,7,4,7,4,2,4,2,2,4,7,1,-99,-99,4,1,3,-99,-99,6,3,4,3,1,2
31/03/2018,21,-99,4,-99,1,0,1,0,8,2,3,1,4,0,1,0,0,2,1,-99,-99,4,1,5,-99,-99,1,1,0,0,1,1
31/03/2018,22,-99,1,-99,1,0,1,0,3,2,3,1,3,0,1,0,0,1,1,-99,-99,1,1,3,-99,-99,4,1,0,0,1,1
31/03/2018,23,-99,1,-99,1,3,1,1,1,2,2,1,1,0,1,1,1,2,1,-99,-99,2,1,1,-99,-99,1,2,1,0,3,1
31/03/2018,24,-99,1,-99,1,4,1,1,2,2,3,3,1,0,1,1,4,2,1,-99,-99,2,2,1,-99,-99,1,2,1,0,2,2
01/04/2018,1,-99,1,-99,1,2,1,1,1,2,2,3,1,3,1,1,3,2,1,-99,-99,2,2,1,-99,-99,2,2,1,3,2,1
01/04/2018,2,-99,1,-99,1,1,1,1,1,1,2,2,1,2,1,0,2,1,1,-99,-99,2,2,1,-99,-99,1,2,1,3,2,0
01/04/2018,3,-99,1,-99,1,1,1,0,1,1,1,2,1,1,1,1,3,1,1,-99,-99,1,2,0,-99,-99,1,3,1,1,3,2
01/04/2018,4,-99,0,-99,1,1,1,0,0,1,1,1,1,0,2,1,2,1,0,-99,-99,1,2,0,-99,-99,1,2,1,1,2,2
01/04/2018,5,-99,0,-99,1,0,1,1,0,1,0,1,1,1,2,1,2,1,0,-99,-99,1,2,0,-99,-99,1,2,1,1,2,2
01/04/2018,6,-99,0,-99,1,0,1,1,0,1,0,2,1,1,2,1,3,1,1,-99,-99,1,2,0,-99,-99,1,2,1,1,2,2
01/04/2018,7,-99,0,-99,1,0,1,1,0,0,2,1,1,2,2,2,4,2,1,-99,-99,1,3,0,-99,-99,1,2,1,2,3,3
01/04/2018,8,-99,1,-99,1,1,1,1,0,2,1,3,1,2,3,3,6,2,1,-99,-99,1,4,0,-99,-99,2,2,1,1,6,4
01/04/2018,9,-99,1,-99,2,15,2,1,1,6,6,3,1,2,3,4,4,2,1,-99,-99,2,5,1,-99,-99,18,5,1,2,5,4
01/04/2018,10,-99,1,-99,2,7,2,1,1,3,3,3,1,3,1,4,4,4,2,-99,-99,2,3,1,-99,-99,12,4,2,3,3,4
01/04/2018,11,-99,1,-99,2,3,2,1,1,2,4,3,2,2,1,5,3,3,1,-99,-99,2,1,1,-99,-99,7,2,2,2,2,3
01/04/2018,12,-99,1,-99,1,2,1,1,1,1,7,3,1,1,1,3,2,4,1,-99,-99,2,1,1,-99,-99,4,1,1,1,1,2
01/04/2018,13,-99,1,-99,2,1,2,0,1,1,3,3,1,1,0,1,2,2,0,-99,-99,3,0,2,-99,-99,1,1,1,1,0,1
01/04/2018,14,-99,2,-99,1,0,2,0,1,1,1,2,1,1,1,0,1,1,0,-99,-99,2,0,1,-99,-99,1,0,2,1,0,0
01/04/2018,15,-99,1,-99,1,0,2,0,1,1,2,1,1,0,0,-99,0,1,0,-99,-99,2,0,1,-99,-99,1,1,1,0,1,1
01/04/2018,16,-99,1,-99,0,1,1,0,1,2,2,1,1,0,1,0,1,1,0,-99,-99,2,0,1,-99,-99,3,1,0,0,1,1
01/04/2018,17,-99,1,-99,1,1,1,0,1,4,3,1,2,0,1,0,1,1,0,-99,-99,2,0,1,-99,-99,4,1,0,0,1,1
01/04/2018,18,-99,1,-99,1,2,2,0,2,4,6,2,2,1,1,0,1,2,1,-99,-99,2,0,1,-99,-99,6,2,1,1,1,1
01/04/2018,19,-99,2,-99,1,2,2,1,6,2,7,2,1,1,1,0,1,3,1,-99,-99,3,0,4,-99,-99,6,3,1,1,2,1
01/04/2018,20,-99,1,-99,1,2,2,1,7,2,7,1,1,1,1,1,1,4,0,-99,-99,2,0,4,-99,-99,4,2,1,0,1,1
01/04/2018,21,-99,2,-99,0,0,1,1,2,0,6,1,1,0,0,0,0,1,0,-99,-99,3,0,2,-99,-99,1,0,1,0,0,0
01/04/2018,22,-99,1,-99,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,-99,-99,1,0,0,-99,-99,0,0,1,0,1,1
01/04/2018,23,-99,1,-99,0,0,1,1,1,1,2,1,1,0,1,0,1,1,1,-99,-99,1,0,1,-99,-99,0,0,0,0,1,1
01/04/2018,24,-99,0,-99,1,1,1,1,1,1,2,3,1,0,1,0,1,1,1,-99,-99,1,1,1,-99,-99,1,2,0,1,0,2
02/04/2018,1,-99,0,-99,1,1,1,0,1,1,1,4,1,2,1,0,2,1,1,-99,-99,1,1,0,-99,-99,2,1,0,0,2,1
02/04/2018,2,-99,1,-99,1,0,1,0,1,1,1,3,1,1,1,1,2,1,0,-99,-99,2,2,0,-99,-99,2,1,0,0,2,4
02/04/2018,3,-99,1,-99,1,0,1,0,1,1,1,2,1,1,1,1,2,1,1,-99,-99,1,2,1,-99,-99,1,1,0,1,1,5
02/04/2018,4,-99,1,-99,0,0,1,1,1,1,1,1,1,0,2,1,2,1,1,-99,-99,1,2,0,-99,-99,1,2,0,0,1,5
02/04/2018,5,-99,1,-99,1,3,1,0,1,1,1,1,1,0,4,2,1,1,1,-99,-99,1,3,1,-99,-99,1,2,0,0,1,5
02/04/2018,6,-99,1,-99,2,4,2,1,1,1,3,1,1,1,5,2,3,3,1,-99,-99,2,3,1,-99,-99,2,2,0,1,3,9
02/04/2018,7,-99,1,-99,2,5,3,4,1,2,5,1,1,1,6,3,4,2,2,-99,-99,1,3,1,-99,-99,4,3,1,1,5,12
02/04/2018,8,-99,1,-99,2,4,3,2,1,4,4,2,1,2,5,3,6,2,2,-99,-99,2,4,1,-99,-99,4,3,1,1,9,10
02/04/2018,9,-99,1,-99,1,4,2,1,1,5,5,2,2,1,3,3,7,2,1,-99,-99,2,4,1,-99,-99,3,3,1,1,6,8
02/04/2018,10,-99,1,-99,1,3,2,1,1,6,4,2,2,1,2,3,3,1,1,-99,-99,2,4,1,-99,-99,-99,5,1,1,4,4
02/04/2018,11,-99,1,-99,1,3,2,1,1,4,2,2,1,1,2,2,3,2,1,-99,-99,2,3,1,-99,-99,-99,4,1,1,3,3
02/04/2018,12,-99,1,-99,1,3,2,1,1,3,4,2,2,1,2,2,2,2,2,-99,-99,2,3,1,-99,-99,-99,2,1,2,3,3
02/04/2018,13,-99,1,-99,2,3,2,2,1,2,5,2,2,1,2,1,1,3,2,-99,-99,2,2,1,-99,-99,5,2,1,1,2,2
02/04/2018,14,-99,2,-99,2,2,2,1,2,2,4,2,2,1,1,1,2,3,2,-99,-99,3,2,2,-99,-99,4,2,1,1,2,2
02/04/2018,15,-99,2,-99,2,2,2,1,2,3,3,3,1,1,1,1,2,3,1,-99,-99,3,2,2,-99,-99,3,2,1,1,2,2
02/04/2018,16,-99,2,-99,2,2,3,1,2,9,2,3,1,2,1,2,2,3,1,-99,-99,3,2,1,-99,-99,2,3,1,2,4,2
02/04/2018,17,-99,1,-99,2,1,2,1,1,10,1,2,1,2,2,2,3,2,2,-99,-99,3,3,1,-99,-99,1,2,1,2,5,2
02/04/2018,18,-99,1,-99,1,1,2,1,1,9,0,1,1,1,5,3,2,1,1,-99,-99,2,3,1,-99,-99,1,2,1,1,8,4
02/04/2018,19,-99,1,-99,1,1,1,1,1,16,1,1,1,1,6,2,1,1,1,-99,-99,2,3,1,-99,-99,1,6,1,1,10,4
02/04/2018,20,-99,1,-99,1,1,1,1,1,3,1,1,1,0,2,2,1,1,1,-99,-99,2,1,0,-99,-99,1,16,1,0,26,1
02/04/2018,21,-99,1,-99,1,1,1,2,1,2,1,1,1,0,1,1,1,1,1,-99,-99,2,1,1,-99,-99,1,2,1,1,2,1
02/04/2018,22,-99,1,-99,1,0,1,1,1,2,1,1,1,1,1,2,1,1,1,-99,-99,2,1,1,-99,-99,1,1,1,1,2,2
02/04/2018,23,-99,1,-99,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,-99,-99,2,1,1,-99,-99,1,1,1,1,2,2
02/04/2018,24,-99,1,-99,1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,-99,-99,2,2,1,-99,-99,1,1,1,1,2,2
03/04/2018,1,-99,1,-99,0,0,1,1,1,1,1,1,1,-99,1,1,1,1,1,-99,-99,2,2,1,-99,-99,1,2,1,1,2,2
03/04/2018,2,-99,1,-99,1,1,1,4,1,1,1,1,1,-99,2,1,1,1,1,-99,-99,2,2,1,-99,-99,1,1,1,1,1,2
03/04/2018,3,-99,2,-99,1,1,1,1,1,1,2,1,1,-99,3,1,1,1,1,-99,-99,2,3,1,-99,-99,-99,1,-99,1,2,3
03/04/2018,4,-99,2,-99,1,1,1,1,1,1,1,1,1,-99,2,1,1,1,1,-99,-99,2,2,1,-99,-99,2,1,1,1,2,3
03/04/2018,5,-99,1,-99,1,0,1,1,1,2,2,1,1,-99,1,2,1,1,1,-99,-99,2,2,1,-99,-99,1,1,1,1,1,7
03/04/2018,6,-99,1,-99,1,1,1,1,1,2,3,1,1,-99,2,2,2,2,1,-99,-99,1,2,1,-99,-99,2,2,1,1,1,7
03/04/2018,7,-99,1,-99,2,2,3,1,1,1,5,2,1,-99,2,3,2,2,1,-99,-99,2,3,1,-99,-99,3,2,1,1,2,7
03/04/2018,8,-99,1,-99,2,2,3,1,1,4,4,2,1,-99,2,2,2,2,1,-99,-99,2,3,1,-99,-99,5,2,1,2,2,6
03/04/2018,9,-99,1,-99,1,2,2,1,1,5,2,1,2,-99,2,3,2,2,1,-99,-99,3,3,1,-99,-99,5,3,1,1,3,6
03/04/2018,10,-99,1,-99,1,2,2,1,1,3,5,1,2,-99,4,4,2,1,3,-99,-99,2,5,1,-99,-99,4,3,1,1,3,5
03/04/2018,11,-99,1,-99,-99,2,2,3,1,3,2,1,1,-99,9,3,1,2,10,-99,-99,2,8,1,-99,-99,2,3,1,1,3,4
03/04/2018,12,-99,1,-99,-99,1,2,3,1,3,2,1,2,-99,6,3,1,2,6,-99,-99,2,4,1,-99,-99,2,3,1,1,3,3
03/04/2018,13,-99,1,-99,-99,1,2,1,1,2,2,1,2,-99,3,1,1,1,4,-99,-99,2,3,1,-99,-99,1,6,1,1,3,2
03/04/2018,14,2,1,-99,2,1,2,1,1,2,2,1,2,-99,3,1,1,1,3,-99,-99,2,2,1,-99,-99,1,5,1,1,3,2
03/04/2018,15,2,1,-99,1,1,1,1,1,2,1,1,1,-99,2,1,1,1,2,-99,-99,2,2,1,-99,-99,1,3,0,1,3,2
03/04/2018,16,2,1,-99,2,1,1,0,1,1,1,1,1,-99,2,2,1,1,1,-99,-99,2,2,1,-99,-99,1,2,0,1,3,2
03/04/2018,17,1,1,-99,2,1,1,0,1,1,0,1,1,-99,1,1,1,1,1,-99,-99,2,1,1,-99,-99,3,2,1,0,2,1
03/04/2018,18,1,1,-99,1,0,1,1,1,0,0,1,1,-99,1,1,1,1,1,-99,-99,2,1,1,-99,-99,1,1,1,1,2,2
03/04/2018,19,1,1,-99,2,0,2,1,1,2,1,1,1,-99,1,0,1,1,1,-99,-99,2,-99,1,-99,-99,2,2,1,1,2,1
03/04/2018,20,1,1,-99,3,1,1,1,1,2,1,1,1,-99,1,1,1,1,1,-99,-99,2,1,1,-99,-99,1,1,1,1,2,2
03/04/2018,21,2,1,-99,3,1,1,0,1,2,3,2,1,-99,2,1,1,1,1,-99,-99,2,2,1,-99,-99,2,1,0,0,2,3
03/04/2018,22,1,1,-99,3,1,1,1,1,2,2,1,1,-99,1,1,1,1,1,-99,-99,2,1,1,-99,-99,2,2,0,0,3,4
03/04/2018,23,1,1,-99,2,2,1,0,1,2,2,1,1,-99,2,1,2,1,0,-99,-99,1,2,1,-99,-99,2,2,0,0,2,2
03/04/2018,24,1,1,-99,2,2,1,1,1,1,2,2,1,-99,2,1,2,1,1,-99,-99,1,3,1,-99,-99,3,2,0,1,2,2
04/04/2018,1,1,1,-99,2,1,1,1,1,1,2,2,1,-99,-99,1,2,1,1,-99,-99,2,2,1,-99,-99,1,2,0,1,2,3
04/04/2018,2,1,1,-99,2,1,1,3,1,1,1,2,1,-99,-99,1,2,1,2,-99,-99,1,2,1,-99,-99,1,2,0,1,2,3
04/04/2018,3,1,1,-99,1,1,1,3,1,2,1,1,1,-99,-99,1,2,1,1,-99,-99,1,2,0,-99,-99,1,2,0,1,2,3
04/04/2018,4,1,1,-99,2,1,1,2,1,2,1,1,1,-99,-99,1,1,1,1,-99,-99,1,2,1,-99,-99,1,1,0,1,1,3
04/04/2018,5,1,1,-99,2,2,1,2,1,2,1,1,1,-99,-99,1,3,1,1,-99,-99,1,3,0,-99,-99,2,1,0,1,1,4
04/04/2018,6,-99,1,-99,3,2,1,2,1,3,2,2,1,-99,-99,2,4,2,1,-99,-99,2,3,1,-99,-99,3,2,1,2,2,8
04/04/2018,7,1,1,-99,4,2,2,4,1,2,4,3,1,-99,-99,2,5,2,1,-99,-99,2,4,1,-99,-99,3,3,1,4,2,8
04/04/2018,8,1,1,-99,4,3,2,4,1,2,4,4,1,-99,-99,3,4,2,2,-99,-99,2,5,1,-99,-99,4,3,2,4,4,8
04/04/2018,9,1,5,-99,5,13,3,2,20,5,42,4,1,-99,-99,3,5,14,1,-99,-99,5,5,24,-99,-99,20,6,2,3,3,5
04/04/2018,10,1,25,-99,12,12,9,2,40,5,18,10,8,-99,-99,3,13,28,1,-99,-99,15,4,25,-99,-99,9,5,4,4,2,3
04/04/2018,11,1,13,-99,14,4,18,2,20,6,7,6,21,-99,-99,2,9,10,1,-99,-99,19,3,15,-99,-99,6,3,9,8,2,3
04/04/2018,12,1,11,-99,5,3,7,2,13,5,5,3,18,-99,-99,2,2,4,2,-99,-99,7,3,6,-99,-99,4,3,7,-99,2,2
04/04/2018,13,1,4,-99,4,2,4,2,6,3,4,2,10,-99,-99,2,2,4,2,-99,-99,4,2,4,-99,-99,3,2,2,-99,2,2
04/04/2018,14,2,4,-99,4,3,3,2,3,3,3,3,5,-99,-99,2,3,3,1,-99,-99,4,2,3,-99,-99,3,3,3,-99,3,3
04/04/2018,15,2,3,-99,4,3,4,1,3,6,5,4,4,-99,-99,5,4,4,1,-99,-99,4,4,3,-99,-99,5,6,3,-99,7,4
04/04/2018,16,2,4,-99,4,4,4,1,3,6,5,4,4,-99,-99,5,4,4,1,-99,-99,4,4,3,-99,-99,5,5,4,-99,7,5
04/04/2018,17,1,3,-99,4,3,4,2,3,3,4,4,3,-99,-99,3,4,4,1,-99,-99,4,3,3,-99,-99,4,3,3,-99,3,4
04/04/2018,18,1,2,-99,3,0,2,3,2,2,0,1,3,-99,-99,0,1,1,0,-99,-99,3,1,2,-99,-99,1,1,1,-99,2,1
04/04/2018,19,0,1,-99,1,0,1,1,1,2,1,1,2,-99,-99,0,1,1,0,-99,-99,1,1,0,-99,-99,1,1,0,-99,1,1
04/04/2018,20,0,1,-99,1,0,1,1,1,2,2,1,1,-99,-99,0,1,1,0,-99,-99,2,1,0,-99,-99,1,1,0,-99,1,1
04/04/2018,21,0,1,-99,0,0,1,0,1,1,0,1,1,-99,-99,0,0,1,0,-99,-99,1,1,1,-99,-99,1,0,0,-99,1,1
04/04/2018,22,0,1,-99,0,0,1,0,0,1,1,1,1,-99,-99,0,0,1,0,-99,-99,1,1,0,-99,-99,1,1,0,-99,1,1
04/04/2018,23,0,1,-99,3,0,1,0,0,1,2,1,1,-99,-99,0,0,1,0,-99,-99,1,1,0,-99,-99,1,1,0,-99,1,0
04/04/2018,24,0,0,-99,3,1,1,0,0,1,2,1,1,-99,-99,0,0,1,0,-99,-99,1,1,0,-99,-99,1,1,0,-99,1,0
05/04/2018,1,0,0,-99,2,1,1,0,0,1,1,1,1,-99,-99,0,0,1,0,-99,0,1,1,0,-99,-99,1,1,0,-99,1,0
05/04/2018,2,0,0,-99,1,1,1,0,0,1,1,1,1,-99,-99,0,0,1,0,-99,0,1,1,0,-99,-99,1,1,0,-99,1,1
05/04/2018,3,1,0,-99,1,1,1,0,0,1,1,1,1,-99,-99,0,0,1,0,-99,0,1,1,0,-99,-99,0,1,0,-99,1,1
05/04/2018,4,1,0,-99,2,1,1,0,0,1,1,1,1,-99,-99,0,0,1,0,-99,0,1,1,0,-99,-99,1,1,0,-99,1,0
05/04/2018,5,1,0,-99,1,0,1,0,0,2,1,1,1,-99,-99,0,0,1,0,-99,0,1,0,0,-99,-99,1,1,0,-99,1,1
05/04/2018,6,1,0,-99,2,0,1,1,1,2,2,1,1,-99,-99,0,1,2,1,-99,0,1,1,0,-99,-99,1,1,0,-99,1,2
05/04/2018,7,2,0,-99,1,1,1,1,1,3,4,1,1,-99,-99,1,1,2,1,-99,1,2,1,0,-99,-99,2,2,0,-99,1,2
05/04/2018,8,1,1,-99,2,2,2,1,1,3,3,1,1,-99,-99,1,3,2,1,-99,1,2,1,1,-99,-99,3,2,1,-99,1,3
05/04/2018,9,1,1,-99,2,2,1,1,1,2,3,1,1,-99,-99,1,1,3,1,-99,1,2,2,1,-99,-99,2,2,1,-99,1,4
05/04/2018,10,1,1,-99,1,1,1,1,1,2,3,1,1,-99,-99,2,1,2,1,-99,1,2,3,1,-99,-99,2,2,0,-99,1,3
05/04/2018,11,1,1,-99,1,1,1,1,1,2,2,1,1,-99,-99,2,1,1,2,-99,1,2,4,1,-99,-99,1,2,1,-99,2,2
05/04/2018,12,1,1,-99,1,0,1,1,1,3,2,1,1,-99,-99,2,1,1,1,-99,1,2,3,1,-99,-99,1,2,1,-99,2,2
05/04/2018,13,1,1,-99,2,1,1,1,1,3,2,1,1,-99,-99,2,1,1,1,-99,1,-99,3,1,-99,-99,2,2,1,-99,2,2
05/04/2018,14,1,1,-99,1,1,1,1,1,2,2,1,1,-99,-99,2,1,1,1,-99,1,2,3,1,-99,-99,2,2,1,-99,2,2
05/04/2018,15,1,1,-99,1,1,1,1,1,2,1,1,1,-99,-99,1,1,1,1,-99,1,2,2,1,-99,-99,1,2,0,-99,1,2
05/04/2018,16,1,1,-99,2,1,1,1,1,-99,1,1,1,-99,-99,1,1,1,1,-99,1,2,2,1,-99,-99,1,2,0,-99,1,2
05/04/2018,17,1,0,-99,2,0,1,1,1,2,1,1,1,-99,-99,1,1,1,1,-99,1,1,1,0,-99,-99,2,1,0,-99,0,1
05/04/2018,18,1,0,-99,3,1,1,1,0,2,0,1,1,-99,-99,1,1,1,0,-99,1,1,1,0,-99,-99,1,1,0,-99,1,1
05/04/2018,19,1,0,-99,3,0,1,1,0,4,2,1,1,-99,-99,1,1,1,0,-99,1,1,1,0,-99,-99,2,-99,0,-99,2,1
05/04/2018,20,1,2,-99,4,1,2,0,2,4,2,1,1,-99,-99,-99,1,2,1,-99,1,3,1,2,-99,-99,2,1,1,-99,2,2
05/04/2018,21,1,1,-99,3,1,2,0,2,2,2,1,3,-99,-99,-99,1,1,1,-99,1,2,1,1,-99,-99,2,2,1,-99,2,2
05/04/2018,22,1,1,-99,2,1,2,0,2,2,3,1,2,-99,-99,-99,1,2,1,-99,1,2,1,1,-99,-99,3,1,1,-99,1,2
05/04/2018,23,1,1,-99,1,1,1,0,1,2,1,1,1,-99,-99,-99,1,1,0,-99,1,2,1,1,-99,-99,2,1,1,-99,1,2
05/04/2018,24,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
06/04/2018,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
06/04/2018,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
06/04/2018,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
06/04/2018,4,1,0,1,1,0,1,0,0,1,1,1,1,-99,-99,-99,1,1,1,-99,1,1,7,0,-99,-99,1,2,0,-99,0,1
06/04/2018,5,1,0,1,1,1,1,0,0,2,1,1,1,-99,-99,-99,0,1,1,-99,1,1,0,0,-99,-99,2,2,0,-99,0,3
06/04/2018,6,1,1,1,2,2,1,0,1,1,3,1,1,-99,-99,-99,2,1,1,-99,1,1,0,1,-99,-99,3,2,0,-99,1,3
06/04/2018,7,1,1,1,4,3,1,0,1,2,4,1,1,-99,-99,-99,-99,1,1,-99,1,1,1,1,-99,-99,4,2,0,-99,4,4
06/04/2018,8,1,1,2,3,4,1,1,0,3,4,2,1,-99,-99,-99,4,2,1,-99,1,2,2,1,-99,-99,3,2,0,-99,5,5
06/04/2018,9,1,1,2,3,7,2,1,1,3,3,2,1,-99,-99,-99,4,2,1,-99,1,3,3,1,-99,-99,6,3,1,-99,6,4
06/04/2018,10,1,1,1,4,2,2,1,1,-99,3,2,1,-99,-99,-99,3,2,1,-99,1,2,4,1,-99,-99,5,3,1,-99,4,3
06/04/2018,11,1,1,1,4,1,2,-99,1,-99,3,2,1,-99,-99,-99,2,2,1,-99,1,2,3,1,-99,-99,2,2,1,-99,2,2
06/04/2018,12,1,1,1,3,1,2,1,1,-99,2,1,1,-99,-99,-99,1,1,1,-99,1,2,2,1,-99,-99,1,2,1,-99,2,2
06/04/2018,13,2,1,1,2,1,2,1,1,2,1,1,1,-99,-99,-99,1,1,1,-99,2,2,1,1,-99,-99,1,1,1,-99,1,1
06/04/2018,14,1,1,1,2,1,1,0,1,2,1,1,1,-99,-99,-99,1,1,1,-99,1,2,1,1,-99,-99,1,2,1,-99,1,1
06/04/2018,15,1,0,1,2,0,1,0,1,2,1,1,1,-99,-99,-99,1,1,1,-99,1,1,1,1,-99,-99,1,1,0,-99,3,1
06/04/2018,16,1,0,1,1,0,1,0,1,1,1,1,1,-99,-99,-99,1,0,0,-99,0,1,0,0,-99,-99,1,1,0,-99,1,1
06/04/2018,17,1,0,2,3,0,1,0,0,2,1,1,1,-99,-99,0,1,1,0,-99,1,1,0,0,-99,-99,1,1,0,-99,1,1
06/04/2018,18,1,0,1,3,0,1,0,0,2,1,1,1,-99,-99,1,1,1,0,-99,1,1,0,0,-99,-99,1,1,0,-99,1,1
06/04/2018,19,1,0,0,2,0,1,0,0,2,1,1,1,-99,-99,1,0,0,0,-99,1,1,0,0,-99,-99,1,1,0,-99,1,0
06/04/2018,20,1,0,0,1,0,1,0,0,2,1,1,1,-99,-99,1,0,1,0,-99,0,1,0,0,-99,-99,0,1,0,-99,1,0
06/04/2018,21,1,0,1,2,0,1,0,1,1,2,1,1,-99,-99,1,0,1,0,-99,0,1,0,0,-99,-99,1,1,0,-99,1,1
06/04/2018,22,1,0,1,1,0,1,0,0,1,2,1,1,-99,-99,1,0,1,0,-99,0,1,0,0,-99,-99,1,1,0,-99,1,1
06/04/2018,23,1,1,1,2,1,1,0,0,1,2,1,1,-99,-99,1,1,1,1,-99,0,2,1,0,-99,-99,1,1,0,-99,1,2
06/04/2018,24,1,1,1,2,2,1,0,0,2,2,1,1,-99,-99,1,1,1,1,-99,1,2,2,0,-99,-99,1,1,0,-99,1,1
07/04/2018,1,1,1,1,3,1,1,1,0,2,1,1,1,-99,-99,1,1,1,1,-99,1,2,3,0,-99,-99,1,1,0,1,1,2
07/04/2018,2,1,1,1,1,2,2,0,0,2,1,1,1,-99,-99,1,2,1,0,-99,1,2,4,0,-99,-99,1,1,0,1,1,2
07/04/2018,3,1,0,1,3,2,1,0,0,2,1,1,1,-99,-99,1,3,1,0,-99,1,1,3,0,-99,-99,1,2,1,1,1,3
07/04/2018,4,1,0,1,2,2,1,1,0,2,1,1,1,-99,-99,1,3,1,1,-99,1,1,3,0,-99,-99,1,3,1,1,1,2
07/04/2018,5,2,1,1,3,2,1,1,0,2,1,1,1,-99,-99,1,3,1,1,-99,1,1,4,0,-99,-99,2,4,1,1,1,4
