FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,CUA,CUT,FAC,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TLA,TLI,TPN,UAX,UIZ,VIF,XAL
23/04/2015,14,2,2,3,-99,4,5,1,3,-99,4,4,-99,4,2,1,2,6,1,2,-99,3,3,2,-99,2,4,3,-99,5,3,-99,2
23/04/2015,15,1,5,4,-99,5,16,4,3,-99,10,6,-99,6,1,1,3,13,1,1,13,2,3,2,-99,27,9,5,-99,13,2,-99,2
23/04/2015,16,1,0,9,-99,6,14,4,7,-99,10,8,-99,11,1,2,5,6,1,5,9,3,5,3,-99,16,9,5,-99,20,30,-99,3
23/04/2015,17,-99,1,9,-99,9,1,2,2,-99,11,5,-99,7,1,-99,11,3,1,6,1,2,1,3,-99,2,13,8,-99,0,3,-99,2
23/04/2015,18,-99,0,3,-99,-99,1,1,1,-99,4,1,-99,1,0,1,1,0,1,1,1,2,1,2,-99,2,17,1,-99,0,1,-99,1
23/04/2015,19,-99,0,2,-99,1,1,1,1,-99,2,1,-99,1,1,2,1,0,1,0,1,2,0,1,-99,1,2,2,-99,0,1,-99,2
23/04/2015,20,-99,1,4,-99,1,1,2,1,-99,4,1,-99,2,1,1,1,1,1,0,1,2,0,2,-99,1,3,12,-99,1,1,-99,1
23/04/2015,21,-99,1,34,-99,10,1,1,2,-99,7,6,-99,3,1,3,6,5,1,1,1,2,1,4,-99,1,15,12,-99,1,1,-99,2
23/04/2015,22,-99,5,51,-99,29,14,2,20,-99,58,21,-99,13,1,4,12,30,1,1,14,3,21,7,-99,2,53,55,-99,2,6,-99,2
23/04/2015,23,-99,5,22,-99,46,29,5,22,-99,32,47,-99,38,7,16,45,44,1,4,28,5,24,37,-99,2,31,41,-99,19,18,-99,17
23/04/2015,24,-99,0,13,-99,16,1,10,1,-99,16,9,-99,7,3,9,7,15,3,3,1,2,1,5,-99,5,17,14,-99,5,8,-99,5
24/04/2015,1,-99,0,6,-99,12,1,7,1,6,3,2,-99,7,8,10,5,1,5,-99,1,5,0,7,-99,9,10,8,-99,1,6,-99,14
24/04/2015,2,-99,0,1,-99,4,1,3,1,6,2,3,-99,5,5,4,5,0,5,-99,1,5,0,6,-99,7,2,5,-99,4,5,-99,11
24/04/2015,3,-99,0,1,-99,6,4,2,1,5,2,5,-99,5,3,6,4,2,1,-99,2,4,0,5,-99,3,2,3,-99,4,4,-99,7
24/04/2015,4,-99,0,0,-99,4,2,1,1,4,1,3,-99,3,3,4,3,3,1,-99,1,3,0,4,-99,3,2,4,-99,2,3,-99,6
24/04/2015,5,-99,0,1,-99,3,1,1,1,2,2,3,-99,2,2,2,2,2,1,-99,1,3,0,3,-99,2,2,4,-99,1,2,-99,6
24/04/2015,6,-99,0,1,-99,5,2,1,1,2,3,2,-99,3,1,2,3,3,1,-99,1,2,1,4,-99,2,4,3,-99,1,2,-99,5
24/04/2015,7,-99,0,2,-99,7,3,2,1,2,5,2,-99,3,2,2,3,3,1,-99,2,4,1,6,-99,2,5,5,-99,1,4,-99,5
24/04/2015,8,-99,1,1,-99,7,3,2,3,7,5,2,-99,3,2,2,3,3,1,-99,2,7,1,5,-99,2,7,5,-99,1,3,-99,5
24/04/2015,9,-99,1,2,-99,6,2,-99,2,6,4,2,-99,2,2,2,2,1,1,-99,2,6,1,4,-99,2,9,5,-99,1,2,-99,4
24/04/2015,10,-99,1,2,-99,-99,2,-99,2,4,4,2,-99,2,2,2,2,2,1,-99,1,5,1,3,-99,2,7,5,-99,1,2,-99,4
24/04/2015,11,-99,0,3,-99,-99,1,1,1,3,5,1,-99,2,1,1,2,1,1,-99,1,4,1,2,-99,1,3,-99,-99,1,1,-99,2
24/04/2015,12,-99,0,1,-99,-99,1,1,1,3,3,1,-99,1,1,1,1,0,1,-99,0,3,0,1,-99,1,-99,-99,-99,0,1,-99,2
24/04/2015,13,-99,0,0,-99,-99,1,1,1,5,2,1,-99,1,2,2,1,0,1,-99,1,3,0,1,-99,1,-99,-99,-99,1,1,-99,2
24/04/2015,14,-99,0,0,-99,1,1,1,1,3,2,1,-99,1,2,1,1,0,5,-99,1,3,0,1,-99,1,-99,1,-99,1,1,-99,1
24/04/2015,15,-99,0,0,-99,0,1,1,1,2,2,1,-99,1,2,0,1,0,11,-99,1,3,0,1,-99,1,-99,1,-99,0,1,-99,2
24/04/2015,16,-99,0,0,-99,0,1,1,1,1,2,1,-99,2,0,0,1,0,5,-99,1,2,0,1,-99,1,-99,1,-99,0,1,-99,1
24/04/2015,17,-99,0,0,-99,0,1,1,1,1,2,1,-99,2,0,0,1,0,3,-99,1,2,0,1,-99,1,1,1,-99,0,1,-99,1
24/04/2015,18,-99,0,1,-99,0,1,1,1,1,2,1,-99,2,0,1,1,0,1,-99,1,3,0,1,-99,2,1,1,-99,0,1,-99,1
24/04/2015,19,-99,0,0,-99,0,1,1,1,1,2,1,-99,1,0,1,1,0,0,-99,1,2,0,1,-99,1,1,1,-99,0,1,-99,1
24/04/2015,20,-99,0,1,-99,0,1,1,1,2,2,1,-99,1,0,1,1,0,1,-99,1,2,0,1,-99,2,1,1,-99,0,1,-99,1
24/04/2015,21,-99,0,1,-99,0,1,2,1,7,2,1,-99,1,0,1,0,0,1,-99,1,2,0,1,-99,1,1,1,-99,0,1,-99,1
24/04/2015,22,-99,0,1,-99,0,1,5,1,54,2,1,-99,2,1,1,1,1,1,-99,1,2,0,1,-99,1,1,7,-99,0,1,-99,1
24/04/2015,23,-99,0,1,-99,1,1,2,1,40,2,1,-99,1,39,3,1,1,1,-99,1,8,1,2,-99,1,2,17,-99,0,1,-99,2
24/04/2015,24,-99,0,0,-99,2,1,1,1,51,2,2,-99,1,75,26,3,1,1,-99,1,78,1,7,-99,1,2,43,-99,0,1,-99,32
25/04/2015,1,1,1,1,-99,26,1,1,1,36,2,13,-99,10,20,19,19,2,1,-99,1,38,0,30,-99,1,35,33,-99,1,1,-99,33
25/04/2015,2,2,1,7,-99,22,4,1,1,12,3,14,-99,11,5,11,19,15,1,-99,1,8,0,17,-99,1,24,17,-99,0,1,-99,7
25/04/2015,3,1,5,15,-99,16,4,1,1,6,11,17,-99,3,2,3,-99,8,0,-99,1,5,0,4,-99,1,20,7,-99,5,1,-99,3
25/04/2015,4,0,5,11,-99,18,6,1,1,5,12,16,-99,6,2,2,-99,10,0,-99,1,3,0,2,-99,1,16,5,-99,11,1,-99,2
25/04/2015,5,0,5,6,-99,12,3,1,1,5,7,14,-99,10,1,1,-99,4,1,-99,3,2,0,2,-99,4,11,14,-99,3,2,-99,3
25/04/2015,6,1,6,4,-99,2,3,1,1,4,4,4,-99,8,1,1,-99,2,0,-99,2,2,1,3,-99,3,6,12,-99,1,2,-99,3
25/04/2015,7,2,4,2,-99,3,3,1,2,3,5,2,-99,4,2,1,-99,2,1,-99,2,3,1,5,-99,2,4,7,-99,1,3,-99,4
25/04/2015,8,1,4,3,-99,3,3,2,1,5,6,3,-99,4,5,2,-99,2,1,-99,2,3,1,5,-99,2,10,6,-99,2,4,-99,5
25/04/2015,9,1,4,8,-99,7,4,2,2,11,9,4,-99,6,4,5,-99,2,2,-99,4,4,1,4,-99,3,15,9,-99,2,5,-99,9
25/04/2015,10,3,3,9,-99,11,4,1,2,8,11,5,-99,6,4,5,6,3,5,-99,3,5,2,4,-99,5,15,9,-99,3,4,-99,5
25/04/2015,11,3,2,6,-99,4,3,1,2,4,7,4,-99,3,2,3,4,2,3,-99,2,3,2,3,-99,-99,8,9,-99,2,2,-99,3
25/04/2015,12,2,1,4,-99,2,2,1,2,5,6,2,-99,2,2,2,2,1,2,-99,1,3,2,2,-99,1,6,7,-99,1,1,-99,3
25/04/2015,13,2,0,3,-99,1,1,1,2,4,3,2,-99,2,1,1,1,1,1,-99,1,2,1,1,-99,1,2,3,-99,1,1,-99,2
25/04/2015,14,4,0,1,-99,1,1,1,1,3,2,1,-99,1,3,1,1,0,2,-99,1,2,0,1,-99,1,1,1,-99,0,1,-99,1
25/04/2015,15,11,0,1,-99,0,1,1,1,2,2,1,-99,2,2,1,2,0,6,-99,1,3,0,2,-99,2,1,1,-99,0,1,-99,2
25/04/2015,16,16,0,0,-99,6,1,1,1,1,2,8,-99,6,4,5,6,0,6,-99,1,5,0,3,-99,6,3,1,-99,1,3,-99,4
25/04/2015,17,17,0,2,-99,7,1,1,1,1,2,8,-99,7,6,5,7,1,6,-99,1,8,0,5,-99,3,5,4,-99,1,4,-99,5
25/04/2015,18,8,1,2,-99,3,2,1,1,4,2,4,-99,4,4,6,5,1,3,-99,1,5,-99,5,-99,2,4,6,-99,0,3,-99,5
25/04/2015,19,2,0,0,-99,2,1,1,1,2,2,2,-99,2,1,3,1,0,1,-99,1,2,0,2,-99,2,2,4,-99,0,1,-99,2
25/04/2015,20,1,1,1,-99,2,2,1,1,1,2,2,-99,2,1,1,1,0,1,-99,1,2,0,1,-99,2,1,1,-99,1,1,-99,1
25/04/2015,21,1,1,1,-99,1,1,2,1,2,2,1,-99,2,0,1,1,1,1,-99,1,2,0,2,-99,2,1,2,-99,1,1,-99,1
25/04/2015,22,1,1,1,-99,1,1,1,1,11,2,2,-99,2,4,1,1,1,1,-99,1,2,0,2,-99,1,1,4,-99,1,1,-99,2
25/04/2015,23,7,1,2,-99,5,1,1,1,4,6,2,-99,2,3,11,1,1,1,-99,1,7,1,2,-99,1,16,8,-99,0,1,-99,14
25/04/2015,24,2,1,2,-99,7,2,1,1,3,2,9,-99,3,1,5,5,7,1,-99,1,3,0,4,-99,1,5,3,-99,0,1,-99,4
26/04/2015,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
26/04/2015,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
26/04/2015,3,1,2,4,-99,0,1,1,1,9,2,2,-99,2,2,4,3,1,1,-99,1,2,0,3,-99,2,6,13,-99,1,1,-99,5
26/04/2015,4,1,2,4,-99,1,1,1,1,5,2,1,-99,2,2,4,2,1,1,-99,1,1,0,3,-99,2,2,10,-99,1,1,-99,6
26/04/2015,5,0,3,3,-99,1,1,1,1,2,2,2,-99,2,1,3,1,1,1,-99,1,2,1,2,-99,2,2,4,-99,1,1,-99,4
26/04/2015,6,0,2,1,-99,1,2,1,1,2,2,2,-99,2,2,3,2,1,1,-99,1,2,1,2,-99,2,3,3,-99,1,1,-99,4
26/04/2015,7,1,2,2,-99,2,2,2,2,2,3,2,-99,2,2,2,2,1,1,-99,1,2,1,4,-99,2,3,3,-99,1,2,-99,4
26/04/2015,8,1,2,2,-99,2,2,2,2,6,3,2,-99,3,3,3,3,2,1,-99,1,3,1,3,-99,2,4,3,-99,1,2,-99,5
26/04/2015,9,1,2,3,-99,2,2,3,1,12,3,3,-99,4,7,3,3,2,1,-99,2,4,2,3,-99,2,5,3,-99,1,3,-99,5
26/04/2015,10,3,2,4,-99,3,3,1,2,11,4,4,-99,5,5,3,5,3,2,-99,2,4,2,4,-99,2,5,4,-99,2,3,-99,4
26/04/2015,11,2,1,3,-99,3,2,1,2,6,3,3,-99,3,2,2,3,3,2,-99,2,4,1,3,-99,2,3,5,-99,1,2,-99,3
26/04/2015,12,1,1,2,-99,2,1,1,1,4,4,1,-99,1,1,2,1,2,1,-99,1,2,1,1,-99,1,3,2,-99,0,1,-99,2
26/04/2015,13,0,1,2,-99,1,2,1,1,3,3,2,-99,1,0,1,1,0,1,-99,1,2,0,1,-99,2,2,2,-99,0,1,-99,1
26/04/2015,14,0,0,2,-99,1,2,1,1,2,2,1,-99,1,0,0,1,0,1,-99,1,1,0,1,-99,2,2,2,-99,0,1,-99,1
26/04/2015,15,1,0,1,-99,1,1,1,1,2,2,1,-99,1,0,0,1,0,1,-99,1,2,0,1,-99,2,1,1,-99,0,1,-99,1
26/04/2015,16,1,1,0,-99,1,2,1,1,1,2,3,-99,1,1,0,1,0,0,-99,1,2,0,1,-99,2,1,1,-99,0,1,-99,1
26/04/2015,17,1,0,1,-99,1,2,1,1,1,2,1,-99,1,0,1,1,0,1,-99,1,2,0,1,-99,2,1,1,-99,0,1,-99,1
26/04/2015,18,1,0,0,-99,1,2,1,1,1,2,1,-99,1,0,1,1,0,1,-99,1,2,0,1,-99,2,1,1,-99,0,1,-99,1
26/04/2015,19,0,0,0,-99,1,1,1,1,1,2,1,-99,1,0,1,1,0,1,-99,1,1,0,1,-99,2,1,9,-99,0,-99,-99,1
26/04/2015,20,1,0,0,-99,1,1,1,1,1,2,1,-99,2,0,1,1,0,1,-99,1,1,0,1,-99,2,1,3,-99,0,1,-99,1
26/04/2015,21,0,0,0,-99,0,1,1,1,1,2,1,-99,1,0,0,1,1,1,-99,1,1,0,1,-99,2,1,1,-99,0,1,-99,1
26/04/2015,22,0,0,0,-99,1,1,1,1,1,2,1,-99,1,0,1,1,0,1,-99,1,2,0,1,-99,2,1,1,-99,0,1,-99,2
26/04/2015,23,0,0,1,-99,1,1,1,1,1,2,1,-99,2,0,1,1,0,1,-99,1,1,0,1,-99,1,1,1,-99,0,1,-99,2
26/04/2015,24,0,0,0,-99,1,1,1,1,1,2,1,-99,2,0,1,1,0,1,-99,1,1,0,2,-99,1,1,1,-99,0,1,-99,2
27/04/2015,1,0,0,1,-99,1,1,1,1,2,2,1,-99,1,0,1,1,0,1,-99,1,1,0,2,-99,1,1,1,-99,0,1,-99,1
27/04/2015,2,0,0,0,-99,1,1,1,1,1,2,1,-99,2,0,0,1,0,1,-99,1,1,0,1,-99,2,1,1,-99,0,1,-99,3
27/04/2015,3,0,0,0,-99,1,1,1,1,1,2,1,-99,2,0,1,1,0,1,-99,1,1,0,1,-99,2,1,1,-99,0,1,-99,2
27/04/2015,4,2,0,0,-99,2,1,1,1,1,2,1,-99,2,1,0,1,0,1,-99,1,1,0,1,-99,2,1,1,-99,0,1,-99,3
27/04/2015,5,1,0,0,-99,2,2,1,1,1,2,1,-99,3,1,0,2,1,1,-99,1,1,0,2,-99,2,2,1,-99,0,1,-99,4
27/04/2015,6,1,1,1,-99,1,2,2,1,2,4,2,-99,6,2,1,3,1,1,-99,1,2,1,4,-99,2,4,1,-99,0,2,-99,7
27/04/2015,7,4,1,1,-99,5,4,2,1,3,5,3,-99,6,2,1,5,1,2,-99,2,4,1,4,-99,2,6,3,-99,1,2,-99,9
27/04/2015,8,3,1,3,-99,7,3,8,1,6,5,2,-99,4,3,1,2,1,2,-99,2,4,1,4,-99,3,7,5,-99,2,2,-99,4
27/04/2015,9,2,1,9,-99,3,3,1,1,4,3,1,-99,3,3,1,2,1,1,-99,2,4,1,2,-99,2,8,5,-99,1,2,-99,3
27/04/2015,10,1,1,5,-99,2,2,-99,1,3,3,2,-99,3,3,2,2,1,1,-99,2,3,1,1,-99,-99,5,5,-99,1,1,-99,3
27/04/2015,11,1,1,2,-99,1,2,-99,1,2,2,2,-99,2,2,-99,2,0,1,-99,1,3,1,1,-99,2,2,3,-99,1,1,-99,3
27/04/2015,12,1,1,1,-99,1,2,-99,1,1,2,2,-99,2,2,-99,2,1,1,-99,1,2,1,2,-99,2,1,2,-99,1,1,-99,3
27/04/2015,13,1,1,0,-99,1,2,-99,1,2,2,2,-99,2,1,-99,1,1,1,-99,1,2,1,1,-99,2,1,1,-99,1,1,-99,2
27/04/2015,14,1,1,1,-99,1,2,1,1,1,2,2,-99,2,1,2,1,1,1,-99,1,2,1,2,-99,2,1,2,-99,1,1,-99,2
27/04/2015,15,1,1,2,-99,1,2,1,1,1,-99,2,-99,2,1,2,1,1,1,-99,1,2,0,1,-99,2,2,3,-99,1,1,-99,2
27/04/2015,16,1,1,1,-99,1,2,1,1,1,2,1,-99,2,1,2,2,0,1,-99,1,2,0,1,-99,2,1,2,-99,0,1,-99,2
27/04/2015,17,1,1,1,-99,1,2,1,1,1,2,1,-99,2,1,2,1,0,1,-99,1,2,0,1,-99,2,1,1,-99,0,1,-99,2
27/04/2015,18,1,1,1,-99,1,2,1,1,1,2,1,-99,2,0,2,1,0,1,-99,1,2,0,1,-99,2,1,4,-99,0,1,-99,2
27/04/2015,19,1,0,1,-99,1,2,1,1,1,2,1,-99,2,0,2,1,0,1,-99,1,2,0,1,-99,2,1,3,-99,0,1,-99,2
27/04/2015,20,1,0,1,-99,1,2,1,1,1,3,1,-99,1,1,2,1,0,1,-99,1,2,0,1,-99,2,1,1,-99,0,1,-99,2
27/04/2015,21,1,1,0,-99,1,3,1,1,1,3,1,-99,1,1,2,1,0,1,-99,1,2,0,1,-99,2,1,2,-99,1,1,-99,2
27/04/2015,22,0,1,0,-99,1,2,1,1,1,3,1,-99,1,1,2,1,0,1,-99,1,2,0,1,-99,2,1,1,-99,1,1,-99,3
27/04/2015,23,0,1,2,-99,1,1,2,1,1,2,1,-99,1,1,1,1,0,1,-99,1,2,0,2,-99,2,3,2,-99,0,1,-99,3
27/04/2015,24,0,1,1,-99,1,1,1,1,1,2,1,-99,1,1,2,1,0,1,-99,1,2,0,1,-99,2,2,1,-99,1,1,-99,4
28/04/2015,1,1,1,1,-99,0,1,2,1,1,2,1,-99,1,0,1,1,0,1,-99,1,2,0,1,-99,2,1,1,-99,0,1,-99,3
28/04/2015,2,0,0,0,-99,1,2,1,1,1,2,1,-99,2,1,1,1,0,2,-99,0,2,0,1,-99,2,2,3,-99,1,1,-99,3
28/04/2015,3,0,1,1,-99,1,1,1,1,1,2,1,-99,2,1,1,1,0,1,-99,1,2,0,2,-99,2,1,2,-99,1,1,-99,2
28/04/2015,4,0,0,0,-99,3,1,3,1,2,2,1,-99,1,1,2,1,0,1,-99,1,1,0,2,-99,2,2,3,-99,1,1,-99,4
28/04/2015,5,1,1,1,-99,3,2,2,1,2,3,1,-99,2,1,3,2,1,1,-99,1,2,0,2,-99,2,2,3,-99,1,1,-99,6
28/04/2015,6,1,1,0,-99,4,2,2,2,2,4,2,-99,3,2,3,4,2,1,-99,2,3,1,3,-99,2,5,3,-99,1,2,-99,6
28/04/2015,7,2,1,1,-99,5,4,2,3,2,7,3,-99,5,3,2,6,2,4,-99,2,6,1,5,-99,4,6,2,-99,1,3,-99,9
28/04/2015,8,2,0,2,-99,7,5,3,3,3,7,5,-99,7,3,5,8,3,4,-99,3,6,1,4,-99,3,8,2,-99,1,3,-99,8
28/04/2015,9,1,1,2,-99,5,4,3,3,4,9,4,-99,6,2,4,5,5,3,-99,5,5,2,3,-99,3,9,4,-99,1,3,-99,4
28/04/2015,10,35,1,3,-99,4,4,1,3,27,8,4,-99,5,19,2,4,5,1,-99,3,18,2,2,-99,2,11,39,-99,1,3,-99,3
28/04/2015,11,15,1,10,-99,3,3,1,-99,16,6,3,-99,3,16,6,2,4,-99,-99,3,41,2,2,-99,2,59,36,-99,1,3,-99,41
28/04/2015,12,7,1,24,-99,2,3,1,-99,12,5,2,-99,2,12,25,2,2,-99,-99,2,21,2,5,-99,2,-99,18,-99,1,3,-99,32
28/04/2015,13,8,1,7,-99,2,3,1,-99,13,4,2,-99,2,12,18,2,1,-99,-99,2,15,2,3,-99,2,-99,5,-99,1,3,-99,24
28/04/2015,14,6,1,2,-99,1,3,1,2,7,3,2,-99,3,9,8,2,1,1,-99,2,6,1,2,-99,2,-99,4,-99,1,2,-99,12
28/04/2015,15,3,1,2,-99,1,2,1,1,4,3,2,-99,2,3,2,2,1,1,-99,2,4,1,2,-99,2,2,2,-99,1,1,-99,3
28/04/2015,16,1,1,2,-99,2,2,1,1,4,3,2,-99,2,1,1,2,1,1,-99,2,3,0,2,-99,2,2,2,-99,1,1,-99,3
28/04/2015,17,2,1,1,-99,2,2,1,1,4,3,2,-99,2,1,1,2,1,1,-99,1,3,0,1,-99,2,2,2,-99,1,1,-99,2
28/04/2015,18,2,1,10,-99,5,2,1,1,19,5,3,-99,2,2,5,2,1,1,-99,1,3,1,3,-99,2,10,17,-99,0,1,-99,5
28/04/2015,19,1,9,7,-99,26,13,1,2,9,12,23,-99,24,4,23,28,13,1,-99,12,5,4,12,-99,3,12,13,-99,14,7,-99,16
28/04/2015,20,0,12,3,-99,4,17,1,4,3,5,8,-99,10,1,2,7,8,0,-99,11,2,5,3,-99,3,4,2,-99,9,3,-99,3
28/04/2015,21,0,4,11,-99,3,3,2,4,11,-99,3,-99,2,1,1,2,3,0,-99,4,2,3,1,-99,2,5,2,-99,1,1,-99,2
28/04/2015,22,1,7,9,-99,3,5,1,12,4,9,2,-99,2,1,1,2,4,1,-99,8,2,13,1,-99,2,3,2,-99,0,1,-99,2
28/04/2015,23,1,1,2,-99,2,2,1,17,3,7,2,-99,2,1,1,3,4,1,-99,2,3,11,1,-99,2,3,2,-99,1,1,-99,3
28/04/2015,24,0,1,3,-99,3,1,1,15,2,3,2,-99,2,2,1,4,4,1,-99,1,3,9,2,-99,2,3,2,-99,1,2,-99,3
29/04/2015,1,0,1,6,-99,2,1,1,13,1,3,3,-99,3,2,2,4,2,1,-99,1,3,7,2,-99,3,4,2,-99,1,2,-99,3
29/04/2015,2,0,1,5,-99,3,2,1,8,2,5,2,-99,3,2,2,4,3,1,-99,1,3,4,2,-99,3,5,2,-99,1,2,-99,3
29/04/2015,3,0,2,5,-99,2,1,1,3,2,6,2,-99,3,1,1,3,1,1,-99,1,2,2,2,-99,2,7,1,-99,1,2,-99,2
29/04/2015,4,0,1,4,-99,6,2,2,3,1,5,2,-99,2,1,1,2,1,1,-99,2,1,2,1,-99,2,6,2,-99,1,2,-99,3
29/04/2015,5,0,1,3,-99,5,2,1,3,2,5,2,-99,3,1,2,2,2,1,-99,1,2,2,1,-99,2,6,2,-99,1,2,-99,4
29/04/2015,6,0,1,4,-99,4,2,1,2,11,6,2,-99,3,2,2,3,3,1,-99,2,2,1,2,-99,2,7,5,-99,1,2,-99,4
29/04/2015,7,0,1,6,-99,6,2,2,2,13,7,4,-99,4,2,2,4,3,1,-99,2,3,1,2,-99,2,8,3,-99,1,3,-99,5
29/04/2015,8,1,1,6,-99,5,2,1,3,12,8,7,-99,4,1,2,8,4,1,-99,2,3,1,3,-99,2,4,3,-99,1,2,-99,6
29/04/2015,9,1,1,5,-99,4,4,1,3,4,5,5,-99,7,1,2,6,2,1,-99,4,3,1,3,-99,2,7,1,-99,1,3,-99,6
29/04/2015,10,1,2,2,-99,4,4,2,3,3,5,6,-99,5,1,1,6,2,1,-99,3,3,1,3,-99,2,-99,1,-99,1,2,-99,6
29/04/2015,11,0,1,2,-99,3,3,1,2,3,5,5,-99,5,1,2,4,3,1,-99,2,4,1,2,-99,-99,-99,2,-99,1,2,-99,4
29/04/2015,12,1,1,2,-99,3,3,1,2,2,4,3,-99,3,1,1,3,3,1,-99,2,3,1,1,-99,-99,5,2,-99,1,2,-99,3
29/04/2015,13,0,1,1,-99,2,2,1,1,2,4,3,-99,3,1,1,3,3,1,-99,2,3,2,2,-99,-99,4,2,-99,1,2,-99,3
29/04/2015,14,0,1,1,-99,2,2,1,1,3,3,2,-99,2,1,1,2,2,0,-99,1,2,1,2,-99,-99,3,3,-99,0,1,-99,3
29/04/2015,15,0,1,1,-99,1,2,1,1,2,3,1,-99,2,0,1,1,1,0,-99,1,2,1,1,-99,1,2,2,-99,0,1,-99,3
29/04/2015,16,0,1,1,-99,2,2,1,1,2,4,1,-99,2,0,1,1,1,0,-99,1,2,1,1,-99,1,1,0,-99,0,1,-99,4
29/04/2015,17,0,1,1,-99,2,2,1,1,1,4,1,-99,2,0,1,1,1,0,-99,1,2,1,1,-99,1,2,1,-99,0,1,-99,3
29/04/2015,18,0,1,1,-99,1,2,1,1,1,3,1,-99,2,0,1,1,1,0,-99,1,2,1,1,-99,1,2,1,-99,0,1,-99,2
29/04/2015,19,0,0,1,-99,1,2,1,1,1,3,1,-99,2,0,1,1,1,0,-99,1,2,1,1,-99,1,2,1,-99,0,1,-99,2
29/04/2015,20,0,0,2,-99,1,1,1,1,4,4,1,-99,2,0,1,1,1,0,-99,1,2,1,1,-99,1,2,1,-99,0,1,-99,2
29/04/2015,21,1,0,12,-99,2,2,1,1,23,3,1,-99,2,0,1,1,1,1,-99,1,2,0,1,-99,1,3,7,-99,0,1,-99,2
29/04/2015,22,1,0,27,-99,3,2,1,1,47,9,1,-99,2,4,1,1,1,0,-99,1,2,0,2,-99,1,15,27,-99,0,1,-99,2
29/04/2015,23,1,0,45,-99,11,1,0,1,41,20,1,-99,1,6,1,1,2,0,-99,1,3,0,1,-99,1,30,29,-99,0,1,-99,2
29/04/2015,24,1,2,42,-99,18,9,1,4,14,47,7,-99,1,2,1,1,21,0,-99,14,3,2,1,-99,1,37,22,-99,0,1,-99,5
30/04/2015,1,0,6,35,-99,24,27,2,21,7,32,11,-99,1,1,4,1,33,0,0,34,2,13,1,-99,1,22,7,-99,0,1,-99,3
30/04/2015,2,1,10,30,-99,12,21,1,24,5,27,14,-99,3,1,5,5,24,0,1,22,2,16,1,-99,1,11,4,-99,3,1,-99,7
30/04/2015,3,0,12,27,-99,5,16,0,17,15,35,10,-99,7,1,2,12,24,0,0,20,1,12,1,-99,1,8,6,-99,2,1,-99,5
30/04/2015,4,0,17,26,-99,10,16,0,22,10,28,7,-99,9,4,8,9,14,0,1,21,3,17,1,-99,1,17,17,-99,1,1,-99,8
30/04/2015,5,0,14,14,-99,12,16,1,12,7,11,12,-99,11,1,6,11,12,0,2,15,1,10,1,-99,1,15,7,-99,1,1,-99,8
30/04/2015,6,1,11,8,-99,5,10,1,2,3,5,6,-99,4,1,2,4,10,1,2,12,1,5,1,-99,2,8,3,-99,1,1,-99,3
30/04/2015,7,1,5,5,-99,2,4,1,6,2,5,3,-99,3,1,1,3,3,1,2,3,1,4,1,-99,2,3,2,-99,1,2,-99,3
30/04/2015,8,1,6,4,-99,4,4,1,3,3,5,4,-99,3,2,2,3,4,1,2,4,2,6,2,-99,1,4,3,-99,1,2,-99,4
30/04/2015,9,1,4,4,-99,3,3,1,3,5,7,3,-99,3,2,3,3,4,2,2,3,5,6,3,-99,1,5,4,-99,1,2,-99,5
30/04/2015,10,2,3,4,-99,2,2,1,2,4,6,3,-99,3,2,2,3,2,2,1,1,4,3,2,-99,1,4,4,-99,1,2,-99,5
30/04/2015,11,2,1,2,-99,2,2,1,1,3,5,2,-99,2,2,2,2,2,1,1,1,3,2,2,-99,-99,2,2,-99,1,1,-99,3
30/04/2015,12,1,1,2,-99,1,2,1,1,2,3,2,-99,1,2,2,2,1,1,0,1,2,1,2,-99,-99,2,2,-99,1,1,-99,3
30/04/2015,13,1,1,2,-99,1,2,1,1,2,3,1,-99,2,1,1,2,1,0,1,1,2,1,1,-99,1,3,2,-99,0,1,-99,2
30/04/2015,14,1,1,2,-99,-99,2,1,1,2,-99,1,-99,2,1,1,1,1,0,1,1,2,1,1,-99,1,3,1,-99,0,1,-99,2
30/04/2015,15,1,1,1,-99,1,1,1,1,3,-99,1,-99,2,1,1,1,1,0,1,1,2,1,1,-99,1,2,1,-99,0,1,-99,3
30/04/2015,16,0,1,1,-99,1,2,1,1,4,2,1,-99,1,0,1,1,1,1,0,1,2,1,1,-99,1,1,1,-99,1,1,-99,2
30/04/2015,17,0,0,1,-99,1,1,1,1,2,2,1,-99,1,1,1,1,0,0,1,1,2,1,1,-99,1,1,1,-99,0,1,-99,2
30/04/2015,18,0,0,1,-99,1,2,1,1,2,2,1,-99,1,1,1,1,0,0,1,1,2,1,1,-99,1,2,1,-99,0,1,-99,2
