FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,COY,CUA,CUT,FAC,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TLA,TLI,TPN,UAX,UIZ,VIF,XAL
23/09/2015,8,-99,26,-99,-99,-99,32,-99,32,20,24,25,-99,-99,32,-99,-99,34,30,21,28,29,24,-99,-99,-99,-99,33,-99,-99,30,-99,-99,24
23/09/2015,9,-99,18,-99,-99,-99,27,-99,33,16,14,19,-99,-99,36,-99,-99,34,30,19,19,22,19,-99,-99,-99,-99,29,-99,-99,31,-99,-99,21
23/09/2015,10,-99,-99,-99,-99,-99,29,-99,34,12,8,23,-99,-99,32,-99,-99,26,-99,7,13,18,17,-99,-99,-99,-99,30,-99,-99,36,-99,-99,21
23/09/2015,11,-99,-99,-99,-99,-99,31,-99,35,16,6,24,-99,-99,24,-99,-99,35,-99,4,12,27,14,-99,-99,-99,-99,24,-99,-99,-99,-99,-99,21
23/09/2015,12,-99,-99,-99,-99,-99,35,-99,36,21,5,22,-99,-99,33,-99,-99,31,-99,4,11,30,12,-99,-99,-99,-99,21,-99,-99,25,-99,-99,16
23/09/2015,13,-99,-99,-99,-99,-99,33,-99,29,22,4,21,-99,-99,24,-99,-99,18,-99,3,10,28,11,-99,-99,-99,-99,16,-99,-99,26,-99,-99,17
23/09/2015,14,-99,25,-99,-99,-99,24,-99,22,23,3,20,-99,-99,-99,-99,-99,17,22,2,7,25,10,-99,-99,-99,-99,17,-99,-99,14,-99,-99,14
23/09/2015,15,-99,20,-99,-99,-99,20,-99,20,22,3,18,-99,-99,18,-99,-99,20,22,2,8,18,8,-99,-99,-99,-99,15,-99,-99,9,-99,-99,14
23/09/2015,16,-99,16,-99,-99,-99,19,-99,21,20,4,14,-99,-99,17,-99,-99,22,20,1,10,17,8,-99,-99,-99,-99,17,-99,-99,10,-99,-99,15
23/09/2015,17,-99,16,-99,-99,-99,18,-99,19,19,5,12,-99,-99,16,-99,-99,21,20,2,12,18,9,-99,-99,-99,-99,19,-99,-99,9,-99,-99,15
23/09/2015,18,-99,21,-99,-99,-99,22,-99,19,17,5,16,-99,-99,21,-99,-99,32,25,4,17,23,12,-99,-99,-99,-99,25,-99,-99,11,-99,-99,16
23/09/2015,19,-99,22,-99,-99,-99,24,-99,23,18,8,17,-99,-99,22,-99,-99,28,24,7,18,23,15,-99,-99,-99,-99,22,-99,-99,16,-99,-99,21
23/09/2015,20,-99,18,-99,-99,-99,25,-99,22,19,12,18,-99,-99,24,-99,-99,21,21,6,20,19,18,-99,-99,-99,-99,24,-99,-99,13,-99,-99,26
23/09/2015,21,-99,18,-99,-99,-99,22,-99,20,17,14,15,-99,-99,25,-99,-99,22,17,8,18,18,22,-99,-99,-99,-99,26,-99,-99,16,-99,-99,15
23/09/2015,22,-99,18,-99,-99,-99,-99,-99,23,17,12,15,-99,-99,24,-99,-99,22,24,10,23,23,17,-99,-99,-99,-99,26,-99,-99,22,-99,-99,14
23/09/2015,23,-99,15,-99,-99,-99,-99,-99,23,13,12,11,-99,-99,29,-99,-99,28,18,8,20,16,14,-99,-99,-99,-99,23,-99,-99,23,-99,-99,17
23/09/2015,24,-99,8,-99,-99,-99,-99,-99,16,10,20,12,-99,-99,27,-99,-99,27,17,9,17,11,11,-99,-99,-99,-99,25,-99,-99,15,-99,-99,15
24/09/2015,1,-99,8,-99,-99,-99,-99,-99,24,10,20,12,-99,-99,23,-99,-99,20,19,9,14,10,11,-99,-99,-99,-99,21,-99,-99,17,-99,-99,9
24/09/2015,2,-99,9,-99,-99,-99,-99,-99,24,10,24,14,-99,-99,27,-99,-99,27,19,11,13,12,13,-99,-99,-99,-99,22,-99,-99,19,-99,-99,11
24/09/2015,3,-99,12,-99,-99,-99,-99,-99,20,10,24,13,-99,-99,25,-99,-99,27,19,15,12,14,22,-99,-99,-99,-99,20,-99,-99,19,-99,-99,18
24/09/2015,4,-99,13,-99,-99,-99,-99,-99,21,11,19,10,-99,-99,22,-99,-99,27,17,15,21,18,25,-99,-99,-99,-99,15,-99,-99,18,-99,-99,26
24/09/2015,5,-99,18,-99,-99,-99,-99,-99,22,20,23,14,-99,-99,20,-99,-99,28,19,13,26,18,24,-99,-99,-99,-99,16,-99,-99,17,-99,-99,26
24/09/2015,6,-99,22,-99,-99,-99,-99,-99,24,25,27,19,-99,-99,26,-99,-99,28,21,15,26,22,23,-99,-99,-99,-99,23,-99,-99,21,-99,-99,30
24/09/2015,7,-99,21,-99,-99,-99,-99,-99,27,24,25,20,-99,-99,26,-99,-99,27,25,18,26,23,26,-99,-99,-99,-99,30,-99,-99,24,-99,-99,30
24/09/2015,8,-99,21,-99,-99,-99,-99,-99,27,26,23,18,-99,-99,27,-99,-99,30,24,16,25,25,25,-99,-99,-99,-99,26,-99,-99,24,-99,-99,31
24/09/2015,9,-99,26,-99,-99,-99,-99,-99,30,24,21,17,-99,-99,31,-99,-99,32,25,13,24,25,18,-99,-99,-99,-99,28,-99,-99,26,-99,-99,31
24/09/2015,10,-99,24,-99,-99,-99,-99,-99,26,16,8,-99,-99,-99,31,-99,-99,35,22,6,23,20,14,-99,-99,-99,-99,30,-99,-99,29,-99,-99,32
24/09/2015,11,-99,17,-99,-99,-99,-99,-99,26,14,7,-99,-99,-99,31,-99,-99,38,25,5,35,19,12,-99,-99,-99,-99,28,-99,-99,26,-99,-99,32
24/09/2015,12,-99,20,-99,-99,-99,-99,-99,37,15,4,-99,-99,-99,33,-99,-99,33,32,4,35,26,9,-99,-99,-99,-99,23,-99,-99,27,-99,-99,16
24/09/2015,13,-99,29,-99,-99,-99,-99,-99,29,16,4,-99,-99,-99,21,-99,-99,24,23,3,17,33,10,-99,-99,-99,-99,17,-99,-99,24,-99,-99,18
24/09/2015,14,-99,23,-99,-99,-99,-99,-99,17,13,5,13,-99,-99,14,-99,-99,19,17,3,15,17,10,-99,-99,-99,-99,22,-99,-99,14,-99,-99,17
24/09/2015,15,-99,13,-99,-99,-99,-99,-99,19,10,4,10,-99,-99,13,-99,-99,20,19,4,16,14,10,-99,-99,-99,-99,21,-99,-99,10,-99,-99,18
24/09/2015,16,-99,13,-99,-99,-99,-99,-99,23,10,5,11,-99,-99,20,-99,-99,25,23,2,17,17,11,-99,-99,-99,-99,18,-99,-99,17,-99,-99,15
24/09/2015,17,-99,21,-99,-99,-99,-99,-99,22,10,4,10,-99,-99,18,-99,-99,26,22,2,23,19,11,-99,-99,-99,-99,17,-99,-99,15,-99,-99,14
24/09/2015,18,-99,24,-99,-99,-99,-99,-99,22,15,9,14,-99,-99,23,-99,-99,30,23,8,23,22,11,-99,-99,-99,-99,24,-99,-99,19,-99,-99,15
24/09/2015,19,-99,19,-99,-99,-99,-99,-99,19,19,11,24,-99,-99,19,-99,-99,25,24,8,21,20,16,-99,-99,-99,-99,25,-99,-99,20,-99,-99,16
24/09/2015,20,-99,23,-99,-99,-99,-99,-99,22,21,11,22,-99,-99,23,-99,-99,22,26,8,23,25,17,-99,-99,-99,-99,24,-99,-99,19,-99,-99,20
24/09/2015,21,-99,19,-99,-99,-99,-99,-99,18,11,10,18,-99,-99,22,-99,-99,22,21,10,20,21,19,-99,-99,-99,-99,19,-99,-99,14,-99,-99,20
24/09/2015,22,-99,18,-99,-99,-99,-99,-99,18,10,16,11,-99,-99,22,-99,-99,24,22,7,16,22,15,-99,-99,-99,-99,25,-99,-99,14,-99,-99,16
24/09/2015,23,-99,21,-99,-99,-99,-99,-99,20,7,12,11,-99,-99,20,-99,-99,16,22,6,13,23,17,-99,-99,-99,-99,23,-99,-99,14,-99,-99,12
24/09/2015,24,-99,20,-99,-99,-99,-99,-99,17,8,10,17,-99,-99,15,-99,-99,18,17,4,12,19,16,-99,-99,-99,-99,12,-99,-99,14,-99,-99,11
25/09/2015,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
25/09/2015,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
25/09/2015,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
25/09/2015,4,-99,12,-99,-99,-99,20,-99,18,8,10,10,-99,-99,15,-99,-99,13,18,3,11,16,7,-99,-99,-99,-99,21,-99,-99,10,-99,-99,14
25/09/2015,5,-99,9,-99,-99,-99,11,-99,12,9,12,13,-99,-99,18,-99,-99,19,17,3,15,11,13,-99,-99,-99,-99,19,-99,-99,9,-99,-99,17
25/09/2015,6,-99,11,-99,-99,-99,21,-99,23,16,15,21,-99,-99,26,-99,-99,27,25,4,27,17,19,-99,-99,-99,-99,28,-99,-99,22,-99,-99,19
25/09/2015,7,-99,24,-99,-99,-99,33,-99,30,15,13,27,-99,-99,30,-99,-99,30,32,6,29,31,22,-99,-99,-99,-99,36,-99,-99,29,-99,-99,20
25/09/2015,8,-99,26,-99,-99,-99,32,-99,28,12,18,19,-99,-99,26,-99,-99,24,30,9,27,29,23,-99,-99,-99,-99,29,-99,-99,26,-99,-99,16
25/09/2015,9,-99,20,-99,-99,-99,25,-99,-99,14,13,10,-99,-99,22,-99,-99,24,22,6,19,19,14,-99,-99,-99,-99,23,-99,-99,20,-99,-99,16
25/09/2015,10,-99,14,-99,-99,-99,16,-99,23,8,8,12,-99,-99,24,-99,-99,22,18,4,16,13,10,-99,-99,-99,-99,24,-99,-99,23,-99,-99,12
25/09/2015,11,-99,12,-99,-99,-99,14,-99,20,9,7,14,-99,-99,24,-99,-99,26,17,3,14,12,9,-99,-99,-99,-99,23,-99,-99,16,-99,-99,21
25/09/2015,12,-99,14,-99,-99,-99,19,-99,25,12,6,14,-99,-99,27,-99,-99,31,22,3,11,19,9,-99,-99,-99,-99,24,-99,-99,21,-99,-99,19
25/09/2015,13,-99,20,-99,-99,-99,28,-99,32,17,6,18,-99,-99,28,-99,-99,34,27,3,10,25,10,-99,-99,-99,-99,21,-99,-99,25,-99,-99,18
25/09/2015,14,-99,31,-99,-99,-99,32,-99,29,18,4,15,-99,-99,24,-99,-99,27,27,3,13,30,8,-99,-99,-99,-99,20,-99,-99,20,-99,-99,16
25/09/2015,15,-99,30,-99,-99,-99,27,-99,26,17,5,13,-99,-99,21,-99,-99,30,26,6,11,30,9,-99,-99,-99,-99,21,-99,-99,16,-99,-99,18
25/09/2015,16,-99,32,-99,-99,-99,26,-99,25,17,4,10,-99,-99,21,-99,-99,27,28,5,14,26,10,-99,-99,-99,-99,21,-99,-99,19,-99,-99,18
25/09/2015,17,-99,21,-99,-99,-99,21,-99,27,16,4,9,-99,-99,22,-99,-99,32,20,6,19,18,11,-99,-99,-99,-99,24,-99,-99,22,-99,-99,23
25/09/2015,18,-99,20,-99,-99,-99,20,-99,28,17,8,9,-99,-99,25,-99,-99,39,23,7,21,20,15,-99,-99,-99,-99,27,-99,-99,27,-99,-99,22
25/09/2015,19,-99,18,-99,-99,-99,24,-99,31,25,13,17,-99,-99,29,-99,-99,30,25,8,17,25,18,-99,-99,-99,-99,27,-99,-99,24,-99,-99,21
25/09/2015,20,-99,21,-99,-99,-99,27,-99,27,25,12,22,-99,-99,25,-99,-99,22,27,7,22,27,20,-99,-99,-99,-99,25,-99,-99,12,-99,-99,20
25/09/2015,21,-99,25,-99,-99,-99,24,-99,23,14,10,19,-99,-99,25,-99,-99,25,25,7,21,28,20,-99,-99,-99,-99,30,-99,-99,15,-99,-99,19
25/09/2015,22,-99,26,-99,-99,-99,19,-99,19,15,13,18,-99,-99,25,-99,-99,23,27,8,17,27,17,-99,-99,-99,-99,30,-99,-99,17,-99,-99,16
25/09/2015,23,-99,25,-99,-99,-99,23,-99,20,13,11,13,-99,-99,18,-99,-99,15,24,5,15,25,15,-99,-99,-99,-99,26,-99,-99,18,-99,-99,12
25/09/2015,24,-99,15,-99,-99,-99,20,-99,23,11,11,10,-99,-99,19,-99,-99,20,17,5,16,16,12,-99,-99,-99,-99,19,-99,-99,19,-99,-99,11
26/09/2015,1,-99,15,-99,-99,-99,16,-99,19,8,17,8,-99,-99,20,-99,-99,21,15,4,13,12,9,-99,-99,-99,-99,21,-99,-99,17,-99,-99,10
26/09/2015,2,-99,12,-99,-99,-99,16,-99,20,8,13,9,-99,-99,17,-99,-99,15,19,4,12,12,8,-99,-99,-99,-99,19,-99,-99,15,-99,-99,8
26/09/2015,3,-99,13,-99,-99,-99,17,-99,18,10,9,9,-99,-99,10,-99,-99,13,20,3,12,14,8,-99,-99,-99,-99,20,-99,-99,11,-99,-99,7
26/09/2015,4,-99,13,-99,-99,-99,19,-99,22,8,9,13,-99,-99,12,-99,-99,14,20,4,10,13,7,-99,-99,-99,-99,20,-99,-99,12,-99,-99,10
26/09/2015,5,-99,13,-99,-99,-99,19,-99,20,9,15,11,-99,-99,13,-99,-99,17,28,5,12,15,11,-99,-99,-99,-99,29,-99,-99,9,-99,-99,16
26/09/2015,6,-99,18,-99,-99,-99,24,-99,20,13,14,22,-99,-99,20,-99,-99,21,26,6,18,26,18,-99,-99,-99,-99,28,-99,-99,15,-99,-99,15
26/09/2015,7,-99,19,-99,-99,-99,31,-99,28,21,17,23,-99,-99,29,-99,-99,30,27,9,24,28,19,-99,-99,-99,-99,35,-99,-99,24,-99,-99,22
26/09/2015,8,-99,17,-99,-99,-99,31,-99,33,20,21,24,-99,-99,33,-99,-99,32,29,8,29,30,22,-99,-99,-99,-99,35,-99,-99,24,-99,-99,25
26/09/2015,9,-99,17,-99,-99,-99,32,-99,31,24,18,26,-99,-99,31,-99,-99,31,30,-99,26,31,21,-99,-99,-99,-99,35,-99,-99,23,-99,-99,25
26/09/2015,10,-99,18,-99,-99,-99,31,-99,34,24,13,25,-99,-99,26,-99,-99,22,30,-99,16,29,17,-99,-99,-99,-99,34,-99,-99,21,-99,-99,16
26/09/2015,11,-99,23,-99,-99,-99,30,-99,34,24,9,19,-99,-99,30,-99,-99,29,29,-99,18,29,16,-99,-99,-99,-99,32,-99,-99,26,-99,-99,17
26/09/2015,12,-99,23,-99,-99,-99,30,-99,33,21,8,18,-99,-99,32,-99,-99,29,26,-99,18,25,14,-99,-99,-99,-99,32,-99,-99,29,-99,-99,17
26/09/2015,13,-99,22,-99,-99,-99,25,-99,31,17,9,19,-99,-99,31,-99,-99,34,24,-99,32,20,15,-99,-99,-99,-99,30,-99,-99,29,-99,-99,25
26/09/2015,14,-99,23,-99,-99,-99,23,-99,28,18,10,18,-99,-99,29,-99,-99,33,29,-99,32,19,15,-99,-99,-99,-99,26,-99,-99,30,-99,-99,25
26/09/2015,15,-99,20,-99,-99,-99,27,-99,29,30,12,17,-99,-99,34,-99,-99,39,36,-99,34,26,18,-99,-99,-99,-99,32,-99,-99,28,-99,-99,24
26/09/2015,16,-99,23,-99,-99,-99,27,-99,34,22,17,15,-99,-99,42,-99,-99,46,26,-99,46,29,21,-99,-99,-99,-99,30,-99,-99,26,-99,-99,27
26/09/2015,17,-99,27,-99,-99,-99,30,-99,36,17,17,25,-99,-99,39,-99,-99,43,26,-99,48,27,26,-99,-99,-99,-99,29,-99,-99,34,-99,-99,45
26/09/2015,18,-99,30,-99,-99,-99,30,-99,38,21,24,27,-99,-99,42,-99,-99,49,29,9,50,32,32,-99,-99,-99,-99,28,-99,-99,35,-99,-99,34
26/09/2015,19,-99,26,-99,-99,-99,35,-99,41,24,25,30,-99,-99,45,-99,-99,50,31,7,50,34,34,-99,-99,-99,-99,40,-99,-99,39,-99,-99,39
26/09/2015,20,-99,20,-99,-99,-99,39,-99,41,39,30,36,-99,-99,46,-99,-99,46,28,24,49,37,35,-99,-99,-99,-99,42,-99,-99,40,-99,-99,45
26/09/2015,21,-99,25,-99,-99,-99,31,-99,35,35,38,35,-99,-99,46,-99,-99,44,41,29,47,31,40,-99,-99,-99,-99,45,-99,-99,37,-99,-99,47
26/09/2015,22,-99,29,-99,-99,-99,31,-99,35,37,33,34,-99,-99,47,-99,-99,44,44,30,47,33,41,-99,-99,-99,-99,43,-99,-99,33,-99,-99,47
26/09/2015,23,-99,12,-99,-99,-99,36,-99,38,32,24,26,-99,-99,45,-99,-99,44,43,28,45,26,36,-99,-99,-99,-99,45,-99,-99,32,-99,-99,47
26/09/2015,24,-99,11,-99,-99,-99,30,-99,36,29,29,25,-99,-99,44,-99,-99,-99,38,24,46,26,36,-99,-99,-99,-99,44,-99,-99,29,-99,-99,44
27/09/2015,1,-99,8,-99,-99,-99,22,-99,32,27,10,25,-99,-99,43,-99,-99,39,33,19,44,20,34,-99,-99,-99,-99,39,-99,-99,28,-99,-99,37
27/09/2015,2,-99,11,-99,-99,-99,19,-99,25,26,8,21,-99,-99,38,-99,-99,39,26,15,44,14,32,-99,-99,-99,-99,25,-99,-99,25,-99,-99,38
27/09/2015,3,-99,10,-99,-99,-99,22,-99,23,26,6,14,-99,-99,32,-99,-99,33,21,14,39,13,25,-99,-99,-99,-99,20,-99,-99,21,-99,-99,37
27/09/2015,4,-99,9,-99,-99,-99,22,-99,25,13,13,10,-99,-99,30,-99,-99,27,17,14,36,15,14,-99,-99,-99,-99,17,-99,-99,18,-99,-99,24
27/09/2015,5,-99,17,-99,-99,-99,18,-99,19,10,11,8,-99,-99,27,-99,-99,28,17,13,31,14,14,-99,-99,-99,-99,22,-99,-99,17,-99,-99,26
27/09/2015,6,-99,15,-99,-99,-99,17,-99,21,9,19,9,-99,-99,27,-99,-99,29,17,11,21,16,19,-99,-99,-99,-99,23,-99,-99,19,-99,-99,29
27/09/2015,7,-99,17,-99,-99,-99,22,-99,27,11,20,15,-99,-99,29,-99,-99,29,19,9,22,20,22,-99,-99,-99,-99,26,-99,-99,23,-99,-99,30
27/09/2015,8,-99,19,-99,-99,-99,23,-99,28,12,17,12,-99,-99,28,-99,-99,30,20,9,22,18,20,-99,-99,-99,-99,27,-99,-99,24,-99,-99,26
27/09/2015,9,-99,17,-99,-99,-99,19,-99,26,9,17,11,-99,-99,24,-99,-99,26,19,-99,19,16,15,-99,-99,-99,-99,25,-99,-99,23,-99,-99,28
27/09/2015,10,-99,15,-99,-99,-99,18,-99,21,9,9,12,-99,-99,23,-99,-99,26,19,-99,22,12,14,-99,-99,-99,-99,24,-99,-99,19,-99,-99,25
27/09/2015,11,-99,12,-99,-99,-99,13,-99,15,11,8,17,-99,-99,21,-99,-99,-99,18,-99,27,11,12,-99,-99,-99,-99,22,-99,-99,13,-99,-99,20
27/09/2015,12,-99,16,-99,-99,-99,16,-99,18,13,8,22,-99,-99,27,-99,-99,28,21,-99,29,13,13,-99,-99,-99,-99,20,-99,-99,10,-99,-99,22
27/09/2015,13,-99,16,-99,-99,-99,18,-99,18,14,6,22,-99,-99,31,-99,-99,33,23,9,26,17,11,-99,-99,-99,-99,28,-99,-99,10,-99,-99,19
27/09/2015,14,-99,15,-99,-99,-99,12,-99,13,18,5,24,-99,-99,20,-99,-99,26,22,6,19,12,8,-99,-99,-99,-99,19,-99,-99,8,-99,-99,17
27/09/2015,15,-99,15,-99,-99,-99,11,-99,12,18,6,21,-99,-99,23,-99,-99,33,23,6,15,14,9,-99,-99,-99,-99,22,-99,-99,5,-99,-99,20
27/09/2015,16,-99,10,-99,-99,-99,15,-99,22,23,7,22,-99,-99,25,-99,-99,25,25,6,15,15,16,-99,-99,-99,-99,25,-99,-99,7,-99,-99,21
27/09/2015,17,-99,13,-99,-99,-99,17,-99,27,21,9,30,-99,-99,24,-99,-99,31,38,7,16,17,16,-99,-99,-99,-99,29,-99,-99,10,-99,-99,21
27/09/2015,18,-99,10,-99,-99,-99,31,-99,31,19,20,29,-99,-99,32,-99,-99,36,49,6,24,20,18,-99,-99,-99,-99,30,-99,-99,19,-99,-99,30
27/09/2015,19,-99,5,-99,-99,-99,38,-99,37,32,26,49,-99,-99,44,-99,-99,41,48,6,30,26,20,-99,-99,-99,-99,34,-99,-99,20,-99,-99,31
27/09/2015,20,-99,5,-99,-99,-99,22,-99,27,22,11,44,-99,-99,33,-99,-99,41,32,8,28,19,20,-99,-99,-99,-99,40,-99,-99,17,-99,-99,31
27/09/2015,21,-99,11,-99,-99,-99,22,-99,25,20,10,34,-99,-99,31,-99,-99,33,29,7,27,27,19,-99,-99,-99,-99,45,-99,-99,19,-99,-99,33
27/09/2015,22,-99,20,-99,-99,-99,26,-99,28,28,11,22,-99,-99,30,-99,-99,33,31,5,21,30,12,-99,-99,-99,-99,37,-99,-99,18,-99,-99,17
27/09/2015,23,-99,30,-99,-99,-99,26,-99,26,11,10,22,-99,-99,27,-99,-99,29,33,7,17,28,7,-99,-99,-99,-99,23,-99,-99,10,-99,-99,11
27/09/2015,24,-99,28,-99,-99,-99,17,-99,14,14,10,18,-99,-99,27,-99,-99,25,31,8,18,19,9,-99,-99,-99,-99,13,-99,-99,8,-99,-99,10
28/09/2015,1,-99,27,-99,-99,-99,15,-99,15,19,9,16,-99,-99,23,-99,-99,20,22,7,12,17,11,-99,-99,-99,-99,19,-99,-99,7,-99,-99,13
28/09/2015,2,-99,25,-99,-99,-99,14,-99,14,18,6,16,-99,-99,17,-99,-99,22,16,5,12,15,6,-99,-99,-99,-99,21,-99,-99,6,-99,-99,14
28/09/2015,3,-99,20,-99,-99,-99,15,-99,13,13,7,9,-99,-99,16,-99,-99,22,18,4,14,14,5,-99,-99,-99,-99,16,-99,-99,4,-99,-99,15
28/09/2015,4,-99,16,-99,-99,-99,16,-99,13,13,8,6,-99,-99,13,-99,-99,26,17,8,18,17,7,-99,-99,-99,-99,13,-99,-99,-99,-99,-99,18
28/09/2015,5,-99,16,-99,-99,-99,16,-99,17,11,15,12,-99,-99,26,-99,-99,28,19,13,26,13,17,-99,-99,-99,-99,20,-99,-99,13,-99,-99,28
28/09/2015,6,-99,16,-99,-99,-99,23,-99,23,16,22,21,-99,-99,27,-99,-99,30,24,14,30,17,21,-99,-99,-99,-99,29,-99,-99,22,-99,-99,26
28/09/2015,7,-99,19,-99,-99,-99,25,-99,26,20,26,28,-99,-99,30,-99,-99,29,28,19,31,23,26,-99,-99,-99,-99,32,-99,-99,23,-99,-99,31
28/09/2015,8,-99,19,-99,-99,-99,27,-99,32,23,25,28,-99,-99,30,-99,-99,30,30,21,30,23,22,-99,-99,-99,-99,34,-99,-99,25,-99,-99,32
28/09/2015,9,-99,14,-99,-99,-99,30,-99,30,32,24,28,-99,-99,36,-99,-99,35,33,16,30,22,24,-99,-99,-99,-99,42,-99,-99,25,-99,-99,34
28/09/2015,10,-99,8,-99,-99,-99,20,-99,-99,25,26,27,-99,-99,33,-99,-99,38,32,9,25,15,22,-99,-99,-99,-99,32,-99,-99,22,-99,-99,32
28/09/2015,11,-99,-99,-99,-99,-99,27,-99,28,23,37,29,-99,-99,27,-99,-99,27,34,14,27,22,24,-99,-99,-99,-99,36,-99,-99,19,-99,-99,34
28/09/2015,12,-99,-99,-99,-99,-99,22,-99,22,10,39,34,-99,-99,27,-99,-99,25,34,6,27,24,30,-99,-99,-99,-99,38,-99,-99,13,-99,-99,44
28/09/2015,13,-99,-99,-99,-99,-99,20,-99,20,29,42,39,-99,-99,23,-99,-99,25,32,5,20,18,24,-99,-99,-99,-99,31,-99,-99,11,-99,-99,31
28/09/2015,14,-99,12,-99,-99,-99,22,-99,24,20,48,44,-99,-99,19,-99,-99,27,34,5,17,20,19,-99,-99,-99,-99,36,-99,-99,10,-99,-99,32
28/09/2015,15,-99,7,-99,-99,-99,25,-99,26,17,38,50,-99,-99,27,-99,-99,33,38,7,21,17,16,-99,-99,-99,-99,40,-99,-99,8,-99,-99,28
28/09/2015,16,-99,9,-99,-99,-99,18,-99,29,18,30,39,-99,-99,33,-99,-99,37,31,6,28,18,14,-99,-99,-99,-99,39,-99,-99,9,-99,-99,22
28/09/2015,17,-99,15,-99,-99,-99,23,-99,31,18,27,35,-99,-99,35,-99,-99,42,31,8,29,25,14,-99,-99,-99,-99,48,-99,-99,19,-99,-99,20
28/09/2015,18,-99,21,-99,-99,-99,31,-99,36,20,38,41,-99,-99,40,-99,-99,54,36,15,48,30,19,-99,-99,-99,-99,54,-99,-99,23,-99,-99,43
28/09/2015,19,-99,28,-99,-99,-99,34,-99,39,21,53,42,-99,-99,43,-99,-99,53,44,17,50,33,46,-99,-99,-99,-99,39,-99,-99,22,-99,-99,59
28/09/2015,20,-99,28,-99,-99,-99,34,-99,37,21,35,48,-99,-99,46,-99,-99,43,34,20,34,36,50,-99,-99,-99,-99,40,-99,-99,15,-99,-99,56
28/09/2015,21,-99,29,-99,-99,-99,32,-99,38,23,15,42,-99,-99,44,-99,-99,48,37,25,37,28,46,-99,-99,-99,-99,37,-99,-99,23,-99,-99,52
28/09/2015,22,-99,39,-99,-99,-99,30,-99,41,39,31,36,-99,-99,46,-99,-99,49,24,22,45,28,47,-99,-99,-99,-99,31,-99,-99,27,-99,-99,54
28/09/2015,23,-99,30,-99,-99,-99,29,-99,37,27,38,26,-99,-99,48,-99,-99,46,29,21,44,28,44,-99,-99,-99,-99,31,-99,-99,45,-99,-99,50
28/09/2015,24,-99,23,-99,-99,-99,28,-99,38,20,41,26,-99,-99,43,-99,-99,45,25,24,47,19,34,-99,-99,-99,-99,29,-99,-99,39,-99,-99,51
29/09/2015,1,-99,14,-99,-99,-99,22,-99,32,16,36,19,26,-99,43,-99,-99,45,27,24,43,15,39,-99,-99,-99,-99,33,-99,-99,36,-99,-99,37
29/09/2015,2,-99,13,-99,-99,-99,14,-99,20,14,30,16,22,-99,38,-99,-99,23,21,23,42,15,36,-99,-99,-99,-99,23,-99,-99,30,-99,-99,37
29/09/2015,3,-99,14,-99,-99,-99,13,-99,19,14,24,7,21,-99,22,-99,-99,27,18,22,44,18,28,-99,-99,-99,-99,19,-99,-99,23,-99,-99,38
29/09/2015,4,-99,13,-99,-99,-99,15,-99,17,15,21,9,27,-99,23,-99,-99,30,17,23,31,18,25,-99,-99,-99,-99,23,-99,-99,15,-99,-99,32
29/09/2015,5,-99,17,-99,-99,-99,18,-99,23,17,24,13,33,-99,29,-99,-99,30,21,13,18,19,23,-99,-99,-99,-99,28,-99,-99,16,-99,-99,33
29/09/2015,6,-99,20,-99,-99,-99,28,-99,32,20,28,29,26,-99,37,-99,-99,37,29,13,34,28,30,-99,-99,-99,-99,37,-99,-99,30,-99,-99,44
29/09/2015,7,-99,17,-99,-99,-99,30,-99,39,31,33,39,35,-99,40,-99,-99,39,36,26,45,31,41,-99,-99,-99,-99,42,-99,-99,38,-99,-99,53
29/09/2015,8,-99,12,-99,-99,-99,37,-99,39,39,35,43,44,-99,43,-99,-99,45,41,30,46,38,36,-99,-99,-99,-99,45,-99,-99,34,-99,-99,50
29/09/2015,9,-99,9,-99,-99,-99,32,-99,40,36,43,39,41,-99,43,-99,-99,43,37,38,43,32,39,-99,-99,-99,-99,49,-99,-99,29,-99,-99,51
29/09/2015,10,-99,7,-99,-99,-99,15,-99,17,18,45,30,30,-99,-99,-99,-99,35,21,-99,38,21,34,-99,-99,-99,-99,42,-99,-99,17,-99,-99,52
29/09/2015,11,-99,10,-99,-99,-99,17,-99,22,16,33,23,30,-99,-99,-99,-99,35,17,-99,27,15,38,-99,-99,-99,-99,32,-99,-99,11,-99,-99,56
29/09/2015,12,-99,5,-99,-99,-99,12,-99,18,11,28,10,32,-99,-99,-99,-99,40,20,-99,33,8,30,-99,-99,-99,-99,29,-99,-99,11,-99,-99,57
