FECHA,HORA,LVI,TLA,XAL,MER,PED,CES,TLI,VIF,TAH,SUR,FAC,PLA,SAG,TAX,IZT
19/06/2008,14,43,37,48,-99,-99,5,-99,6,38,10,23,26,21,-99,23
19/06/2008,15,25,32,36,-99,-99,16,-99,7,5,7,28,32,12,31,19
19/06/2008,16,24,23,51,53,-99,7,-99,24,22,16,29,30,14,36,26
19/06/2008,17,13,32,61,56,-99,19,-99,22,42,13,27,22,28,31,19
19/06/2008,18,23,48,82,25,36,5,-99,55,73,10,36,27,38,34,27
19/06/2008,19,34,53,70,32,29,21,-99,46,6,20,53,29,38,34,30
19/06/2008,20,39,51,62,37,27,30,-99,23,58,24,45,30,47,38,29
19/06/2008,21,47,32,69,40,27,40,-99,35,82,32,43,32,64,46,33
19/06/2008,22,59,48,69,46,29,45,-99,46,44,39,44,36,48,56,42
19/06/2008,23,32,55,52,31,31,28,-99,44,38,31,44,39,32,40,30
19/06/2008,24,50,59,47,39,22,22,-99,49,34,24,33,-99,34,34,31
20/06/2008,1,51,40,41,48,16,27,-99,38,42,19,25,-99,39,38,37
20/06/2008,2,39,49,35,59,10,29,-99,33,53,21,22,-99,34,31,48
20/06/2008,3,40,26,63,43,8,34,-99,29,41,39,11,-99,42,45,37
20/06/2008,4,38,26,60,38,9,28,-99,32,37,17,8,-99,35,37,45
20/06/2008,5,38,38,92,45,13,26,-99,40,48,27,19,-99,41,24,29
20/06/2008,6,55,76,81,60,17,24,-99,68,72,30,45,-99,28,34,38
20/06/2008,7,65,76,160,78,26,53,-99,101,49,46,94,-99,82,56,47
20/06/2008,8,89,63,157,85,45,63,-99,124,75,49,65,-99,62,62,45
20/06/2008,9,83,105,142,74,48,58,-99,69,48,40,43,-99,-99,-99,87
20/06/2008,10,76,91,119,78,43,89,-99,54,21,35,40,-99,60,-99,110
20/06/2008,11,55,43,84,36,43,29,-99,29,13,-99,41,52,49,61,75
20/06/2008,12,37,22,33,30,30,8,-99,7,-99,24,12,40,17,24,33
20/06/2008,13,18,30,52,8,43,21,-99,25,10,24,21,49,40,21,-99
20/06/2008,14,34,42,62,42,26,38,-99,31,26,-99,25,30,26,29,22
20/06/2008,15,33,44,68,37,35,26,-99,35,30,-99,50,37,33,35,23
20/06/2008,16,36,46,76,39,45,23,-99,12,45,41,43,43,45,33,31
20/06/2008,17,29,29,58,43,51,30,-99,10,54,45,33,41,35,47,38
20/06/2008,18,45,30,104,46,35,33,-99,64,90,40,31,34,69,35,32
20/06/2008,19,68,87,101,65,41,73,-99,91,57,50,77,55,91,75,36
20/06/2008,20,65,53,74,56,48,49,-99,59,86,55,71,59,47,60,47
20/06/2008,21,57,44,66,48,38,53,-99,38,87,42,54,53,53,54,30
20/06/2008,22,61,55,67,40,29,37,-99,39,61,44,51,42,56,52,42
20/06/2008,23,46,54,66,41,37,33,-99,54,37,40,47,50,46,48,33
20/06/2008,24,28,58,34,47,40,27,-99,50,27,47,49,42,38,40,45
21/06/2008,1,32,47,30,45,39,25,-99,31,46,49,32,40,40,43,37
21/06/2008,2,36,41,24,45,29,30,-99,24,57,34,27,32,26,39,55
21/06/2008,3,35,32,26,43,25,31,-99,17,40,31,32,31,18,32,41
21/06/2008,4,39,32,37,38,25,27,-99,21,29,32,29,32,30,29,44
21/06/2008,5,48,39,57,48,22,25,-99,27,33,31,34,51,36,36,37
21/06/2008,6,55,65,79,48,26,42,-99,60,34,33,44,45,48,43,41
21/06/2008,7,54,82,98,64,35,48,-99,91,54,58,73,73,81,63,56
21/06/2008,8,81,71,111,71,45,67,-99,107,65,56,50,63,100,69,61
21/06/2008,9,66,76,125,83,52,70,-99,95,53,62,65,56,95,57,71
21/06/2008,10,78,70,88,91,54,78,-99,63,57,53,48,69,75,66,87
21/06/2008,11,67,70,107,68,57,85,-99,32,68,59,40,50,57,78,89
21/06/2008,12,64,27,66,70,43,54,-99,8,33,50,44,45,24,62,57
21/06/2008,13,34,18,31,70,45,51,-99,13,14,58,10,41,19,65,59
21/06/2008,14,15,20,44,12,50,12,-99,45,8,63,29,46,29,50,80
21/06/2008,15,18,39,53,16,33,20,-99,36,40,28,30,22,43,22,33
21/06/2008,16,43,48,66,35,27,24,-99,24,33,22,54,32,51,23,25
21/06/2008,17,38,32,51,47,37,35,-99,25,55,41,39,40,29,42,38
21/06/2008,18,33,35,64,38,33,27,-99,57,54,39,32,35,141,48,37
21/06/2008,19,56,76,97,63,33,65,-99,50,73,41,55,36,65,68,38
21/06/2008,20,53,78,81,62,49,47,-99,66,103,64,72,65,58,72,54
21/06/2008,21,47,60,75,44,54,43,-99,38,70,49,55,61,46,57,48
21/06/2008,22,43,44,55,37,40,33,-99,31,62,35,37,43,47,41,32
21/06/2008,23,33,29,48,34,36,27,-99,26,34,30,38,37,35,35,39
21/06/2008,24,27,28,35,27,24,18,-99,32,32,29,31,27,31,29,32
22/06/2008,1,23,30,30,27,24,25,-99,24,33,27,25,26,23,25,32
22/06/2008,2,16,25,14,23,20,16,-99,10,43,27,15,26,20,26,24
22/06/2008,3,6,24,19,29,15,13,-99,10,40,21,18,-99,14,19,28
22/06/2008,4,22,19,18,16,18,12,-99,8,16,18,24,-99,18,19,22
22/06/2008,5,19,21,33,28,16,18,-99,17,44,19,17,-99,21,22,21
22/06/2008,6,22,36,42,61,19,23,-99,19,31,25,19,26,23,36,33
22/06/2008,7,31,57,64,37,25,27,-99,35,22,32,37,29,36,36,26
22/06/2008,8,44,59,63,28,28,45,-99,62,29,32,34,31,43,41,26
22/06/2008,9,44,46,40,40,23,-99,-99,54,38,35,33,28,49,38,30
22/06/2008,10,42,41,48,44,21,-99,-99,50,31,30,37,28,35,26,36
22/06/2008,11,45,35,40,34,26,-99,-99,31,38,25,49,32,31,42,51
22/06/2008,12,50,53,43,38,30,36,-99,32,49,38,73,39,45,47,43
22/06/2008,13,47,40,31,42,38,32,-99,27,60,34,44,45,30,39,41
22/06/2008,14,30,29,27,31,34,34,-99,6,119,33,44,40,28,33,35
22/06/2008,15,23,27,41,46,43,48,-99,55,55,80,28,38,33,49,45
22/06/2008,16,40,46,92,51,22,33,-99,77,5,33,44,36,93,29,56
22/06/2008,17,-99,82,42,49,40,40,-99,66,48,54,58,53,34,47,44
22/06/2008,18,-99,18,18,24,32,59,-99,59,67,34,20,34,12,52,46
22/06/2008,19,22,15,41,20,17,25,-99,15,68,20,15,18,10,27,19
22/06/2008,20,23,11,47,12,17,14,-99,19,30,21,12,19,14,23,18
22/06/2008,21,26,24,44,30,21,23,-99,10,23,29,25,28,12,25,21
22/06/2008,22,24,18,39,18,6,25,-99,-99,6,5,18,21,18,30,25
22/06/2008,23,-99,8,28,24,1,-99,-99,-99,26,12,6,6,19,7,24
22/06/2008,24,-99,21,31,6,13,-99,-99,-99,9,17,9,13,14,11,10
23/06/2008,1,8,17,25,15,12,-99,-99,-99,-99,11,-99,12,5,7,19
23/06/2008,2,7,19,25,-99,9,-99,-99,-99,-99,10,5,5,7,15,17
23/06/2008,3,12,11,13,12,9,-99,-99,-99,12,14,-99,6,8,4,12
23/06/2008,4,13,13,20,14,16,12,-99,-99,13,16,7,8,6,9,16
23/06/2008,5,19,28,51,17,12,10,-99,-99,16,17,12,14,15,16,17
23/06/2008,6,35,46,39,36,16,27,-99,-99,11,19,18,20,33,22,23
23/06/2008,7,41,70,56,42,16,30,-99,-99,24,19,38,30,41,29,23
23/06/2008,8,44,55,88,45,23,37,-99,-99,18,26,21,43,38,28,32
23/06/2008,9,47,70,78,43,44,54,-99,-99,10,36,39,50,51,47,46
23/06/2008,10,68,53,-99,67,45,53,-99,-99,21,59,36,47,37,64,56
23/06/2008,11,60,53,-99,60,45,51,-99,-99,27,57,34,42,28,62,65
23/06/2008,12,73,73,-99,70,46,42,-99,-99,39,58,39,55,40,68,59
23/06/2008,13,60,61,58,66,56,47,-99,91,-99,47,59,55,36,67,73
23/06/2008,14,40,39,45,40,56,44,-99,62,-99,43,30,62,32,43,63
23/06/2008,15,23,49,48,16,45,41,-99,64,-99,60,-99,52,21,45,28
23/06/2008,16,50,31,49,44,56,67,-99,19,-99,22,23,56,8,42,41
23/06/2008,17,11,18,56,16,11,22,-99,52,8,47,34,5,53,33,39
23/06/2008,18,16,23,41,20,8,21,-99,53,40,10,16,16,36,20,11
23/06/2008,19,28,68,51,37,30,32,-99,14,40,37,35,30,34,44,23
23/06/2008,20,35,49,37,50,25,18,-99,29,52,34,22,31,20,35,38
23/06/2008,21,50,49,44,40,24,34,-99,24,25,19,32,26,26,24,45
23/06/2008,22,32,47,31,29,19,22,-99,37,38,35,18,26,28,36,30
23/06/2008,23,37,37,28,38,14,17,-99,41,38,29,28,30,27,31,22
23/06/2008,24,31,26,31,35,14,22,-99,30,28,19,22,28,34,29,27
24/06/2008,1,19,24,28,33,13,22,-99,28,28,18,12,17,18,17,37
24/06/2008,2,28,17,15,35,14,24,-99,24,34,-99,13,13,25,17,33
24/06/2008,3,29,17,43,32,13,14,-99,21,24,-99,14,15,20,18,26
24/06/2008,4,25,29,46,50,4,21,-99,23,26,-99,18,16,18,19,39
24/06/2008,5,33,35,79,29,13,25,-99,35,27,15,22,17,25,13,36
24/06/2008,6,47,56,85,37,17,29,-99,30,25,27,23,42,39,33,33
24/06/2008,7,57,67,77,52,31,43,-99,35,44,34,34,70,40,26,40
24/06/2008,8,64,64,96,56,37,46,-99,34,59,41,39,44,68,38,44
24/06/2008,9,59,62,78,56,33,60,-99,35,60,46,33,31,47,48,50
24/06/2008,10,57,57,100,59,21,51,-99,14,40,36,21,22,37,47,60
24/06/2008,11,57,51,89,57,33,61,-99,44,51,45,20,38,33,51,57
24/06/2008,12,-99,42,64,56,52,54,-99,35,72,54,37,56,35,62,60
24/06/2008,13,-99,34,40,43,52,59,-99,19,-99,55,35,48,34,53,52
24/06/2008,14,29,36,59,38,56,68,-99,22,-99,49,32,43,27,50,34
24/06/2008,15,83,39,92,34,29,32,-99,38,-99,28,35,33,87,20,46
24/06/2008,16,19,65,55,40,6,23,-99,-99,-99,-99,89,19,12,8,19
24/06/2008,17,30,12,55,26,32,35,-99,19,86,20,-99,26,36,37,31
24/06/2008,18,15,32,67,22,10,17,-99,24,33,21,-99,16,24,27,17
24/06/2008,19,34,43,72,52,16,10,-99,26,25,8,-99,19,38,14,25
24/06/2008,20,36,44,69,40,32,52,-99,30,20,37,-99,32,42,36,27
24/06/2008,21,47,52,73,47,30,49,-99,33,39,50,-99,33,51,59,33
24/06/2008,22,52,49,77,48,38,26,-99,32,41,37,-99,49,55,36,41
24/06/2008,23,50,44,65,51,23,25,-99,34,6,24,-99,28,48,-99,39
24/06/2008,24,40,45,52,40,25,16,-99,23,15,28,-99,29,27,-99,60
25/06/2008,1,41,20,38,45,27,5,-99,15,37,27,-99,25,18,-99,45
25/06/2008,2,22,6,32,23,18,15,-99,10,33,18,-99,10,19,19,39
25/06/2008,3,18,18,30,16,10,9,-99,14,27,8,-99,9,19,7,31
25/06/2008,4,26,28,45,33,20,18,-99,23,14,23,-99,20,28,23,33
25/06/2008,5,32,33,84,40,22,20,-99,24,22,22,-99,22,30,25,37
25/06/2008,6,41,65,82,42,24,17,-99,27,23,28,-99,29,43,27,36
25/06/2008,7,46,60,70,54,30,25,-99,40,27,36,-99,38,51,36,50
25/06/2008,8,47,61,82,59,38,41,-99,70,-99,40,-99,43,56,53,51
25/06/2008,9,54,81,86,51,45,36,-99,45,36,50,47,46,75,48,42
25/06/2008,10,81,93,110,61,58,67,-99,57,40,55,47,57,-99,59,48
25/06/2008,11,89,80,114,74,53,-99,-99,-99,56,54,92,54,-99,74,70
25/06/2008,12,93,71,96,67,55,-99,-99,-99,69,78,58,62,96,80,76
25/06/2008,13,77,88,88,70,74,96,-99,-99,69,68,83,76,75,69,80
25/06/2008,14,57,66,75,53,61,88,-99,-99,74,68,85,64,55,74,75
25/06/2008,15,51,43,70,57,34,58,-99,-99,48,52,63,55,43,59,58
25/06/2008,16,40,53,81,29,21,43,-99,-99,-99,13,60,30,70,14,64
25/06/2008,17,27,64,81,16,19,27,-99,-99,-99,5,16,14,70,11,18
25/06/2008,18,38,43,105,28,20,34,-99,-99,28,25,28,20,83,22,22
25/06/2008,19,-99,57,61,74,41,50,-99,-99,28,45,81,45,-99,55,46
25/06/2008,20,16,35,35,34,46,42,-99,-99,72,50,33,85,-99,67,53
25/06/2008,21,44,17,47,28,19,33,-99,-99,54,23,14,17,32,26,29
25/06/2008,22,21,9,13,19,-99,22,-99,-99,26,13,5,14,17,21,24
25/06/2008,23,25,19,41,17,-99,16,-99,-99,7,7,10,12,25,8,15
25/06/2008,24,23,24,26,24,-99,18,-99,-99,5,9,13,13,23,14,18
26/06/2008,1,16,3,31,26,15,22,-99,-99,13,15,-99,17,17,19,20
26/06/2008,2,2,24,18,-99,2,17,-99,-99,17,6,6,-99,11,13,25
26/06/2008,3,3,35,39,-99,7,5,-99,-99,8,3,18,9,7,4,19
26/06/2008,4,9,29,18,-99,10,18,-99,-99,-99,16,28,15,9,21,28
26/06/2008,5,14,47,76,-99,19,20,-99,-99,19,26,31,26,28,27,28
26/06/2008,6,38,78,75,-99,7,17,-99,-99,25,33,39,34,43,34,26
26/06/2008,7,79,107,67,-99,19,32,-99,-99,24,40,60,41,62,-99,36
26/06/2008,8,74,66,75,-99,25,45,-99,-99,27,38,30,39,64,-99,43
26/06/2008,9,59,-99,89,-99,33,56,-99,-99,-99,57,25,46,58,62,46
26/06/2008,10,48,-99,131,-99,50,79,-99,-99,-99,50,28,47,70,56,60
26/06/2008,11,62,100,128,63,41,65,-99,-99,-99,40,36,56,62,62,62
26/06/2008,12,77,81,90,63,50,60,-99,-99,70,46,20,39,41,47,53
26/06/2008,13,95,71,71,69,43,53,-99,-99,53,29,16,33,37,40,57
26/06/2008,14,44,52,50,61,25,53,-99,-99,54,47,14,35,36,52,67
26/06/2008,15,25,28,20,27,56,51,-99,-99,95,77,22,46,8,52,43
26/06/2008,16,74,65,147,40,90,50,-99,-99,18,52,35,82,100,71,35
26/06/2008,17,53,53,74,43,40,43,-99,-99,51,31,67,37,40,56,58
26/06/2008,18,28,54,47,9,47,32,-99,-99,53,34,56,56,20,33,38
26/06/2008,19,57,37,56,40,36,34,-99,-99,27,51,13,18,10,36,29
26/06/2008,20,38,35,69,38,3,30,-99,-99,17,-99,49,22,27,16,31
26/06/2008,21,76,39,76,31,18,22,-99,-99,16,-99,30,25,33,8,22
26/06/2008,22,50,37,47,41,13,13,-99,-99,34,22,43,39,41,12,18
26/06/2008,23,26,42,55,-99,23,29,-99,-99,20,26,24,23,51,28,19
26/06/2008,24,55,43,46,-99,3,16,-99,-99,32,22,18,15,54,20,26
27/06/2008,1,34,29,50,-99,1,18,-99,-99,25,23,9,13,29,20,25
27/06/2008,2,28,26,41,-99,6,16,-99,-99,12,16,9,-99,31,12,42
27/06/2008,3,30,31,43,-99,3,12,-99,-99,27,11,11,-99,32,12,32
27/06/2008,4,28,34,59,-99,11,24,-99,-99,24,14,19,-99,27,16,28
27/06/2008,5,32,31,60,-99,15,26,-99,-99,22,21,11,21,36,20,35
27/06/2008,6,49,50,63,-99,18,30,-99,-99,31,24,34,42,65,26,43
27/06/2008,7,59,84,113,-99,24,47,-99,-99,45,47,76,64,76,57,60
27/06/2008,8,63,81,106,-99,45,53,-99,-99,43,50,56,58,88,65,67
27/06/2008,9,84,84,-99,-99,46,60,-99,-99,55,52,51,53,80,60,66
27/06/2008,10,82,88,-99,-99,38,58,-99,-99,48,44,42,50,79,52,68
27/06/2008,11,66,91,132,-99,43,55,-99,-99,38,48,50,56,103,60,87
27/06/2008,12,76,61,95,-99,39,44,-99,-99,50,43,23,32,55,52,75
27/06/2008,13,27,43,31,58,41,44,-99,-99,17,45,38,39,5,53,63
27/06/2008,14,15,27,35,16,36,15,-99,-99,4,45,17,31,17,37,44
27/06/2008,15,6,42,59,16,36,6,-99,-99,-99,13,28,14,20,23,21
27/06/2008,16,47,51,98,32,32,28,-99,-99,35,8,35,26,70,60,18
27/06/2008,17,74,60,-99,85,98,123,-99,-99,141,136,54,69,115,186,63
27/06/2008,18,47,65,-99,25,42,40,-99,-99,16,13,62,46,42,24,62
27/06/2008,19,66,55,57,31,14,37,-99,-99,33,4,81,19,34,11,-99
27/06/2008,20,38,24,78,55,22,34,-99,-99,46,47,17,65,30,61,35
27/06/2008,21,28,24,64,22,13,22,-99,-99,39,12,11,11,31,14,45
27/06/2008,22,16,35,58,20,13,21,-99,-99,1,14,16,15,27,18,28
27/06/2008,23,22,34,38,23,16,13,-99,-99,28,18,12,16,23,25,31
27/06/2008,24,17,36,37,27,14,20,-99,-99,28,17,13,14,26,23,29
28/06/2008,1,29,27,22,30,13,22,-99,-99,27,16,8,13,20,16,40
28/06/2008,2,22,21,10,28,10,15,-99,-99,20,12,6,9,15,12,32
28/06/2008,3,19,29,15,26,7,12,-99,-99,17,10,7,6,14,11,25
28/06/2008,4,16,22,28,25,9,18,-99,-99,13,11,9,9,16,17,28
28/06/2008,5,19,28,35,36,2,15,-99,-99,10,11,14,9,15,22,27
28/06/2008,6,23,37,43,37,11,16,-99,-99,23,10,8,11,47,25,21
28/06/2008,7,36,64,107,42,12,34,-99,-99,38,27,39,44,64,30,32
28/06/2008,8,49,45,108,55,22,37,-99,-99,43,29,35,30,71,44,34
28/06/2008,9,47,68,79,46,26,49,-99,-99,24,38,20,33,49,55,40
28/06/2008,10,46,63,81,56,38,59,-99,-99,35,48,40,36,50,53,56
28/06/2008,11,51,52,49,48,31,50,-99,-99,44,42,36,36,44,47,65
28/06/2008,12,45,43,36,46,25,53,-99,-99,28,33,20,38,44,44,65
28/06/2008,13,33,34,50,33,34,24,-99,-99,34,35,23,24,24,40,52
28/06/2008,14,12,23,9,32,33,15,-99,-99,11,25,8,36,4,14,25
28/06/2008,15,8,4,64,9,29,10,-99,-99,40,33,-99,19,20,31,32
28/06/2008,16,79,70,188,72,19,95,-99,-99,40,51,52,10,112,64,24
28/06/2008,17,21,43,70,30,58,26,-99,-99,66,34,67,84,28,31,60
28/06/2008,18,49,40,69,52,26,54,-99,-99,62,44,52,36,49,57,32
28/06/2008,19,26,28,22,22,15,27,-99,-99,54,24,37,11,4,28,28
28/06/2008,20,15,26,38,17,13,12,-99,-99,35,-99,23,25,12,17,14
28/06/2008,21,21,16,42,21,19,17,-99,-99,23,25,11,11,12,21,21
28/06/2008,22,10,20,40,14,19,13,-99,-99,26,28,9,30,14,34,23
28/06/2008,23,4,14,26,10,10,6,-99,-99,9,13,6,9,15,14,16
28/06/2008,24,14,13,10,12,6,3,-99,-99,10,12,3,6,5,16,8
29/06/2008,1,8,5,18,9,-99,8,-99,-99,18,1,-99,-99,4,4,22
29/06/2008,2,5,15,25,8,-99,3,-99,-99,8,-99,-99,1,3,3,10
29/06/2008,3,-99,16,21,14,5,6,-99,-99,13,6,9,4,7,9,13
29/06/2008,4,5,25,25,4,5,5,-99,-99,17,7,22,15,12,5,11
29/06/2008,5,20,36,39,8,3,4,-99,-99,11,9,11,15,15,9,15
29/06/2008,6,31,23,68,27,11,9,-99,-99,10,9,15,16,13,18,17
29/06/2008,7,35,31,65,36,14,20,-99,-99,20,15,28,18,32,27,15
29/06/2008,8,35,43,46,32,19,28,-99,-99,38,20,17,14,40,-99,22
29/06/2008,9,37,36,66,34,11,42,-99,-99,30,20,20,17,41,-99,39
29/06/2008,10,53,35,50,47,21,50,-99,-99,26,37,19,23,32,57,39
29/06/2008,11,46,40,43,47,27,-99,-99,-99,33,44,31,35,21,49,48
29/06/2008,12,42,39,41,48,36,-99,-99,-99,31,49,30,37,19,44,51
29/06/2008,13,35,44,48,38,40,-99,-99,-99,25,39,46,40,26,42,44
29/06/2008,14,31,37,21,31,39,41,-99,-99,87,38,27,39,19,33,38
29/06/2008,15,37,35,33,43,62,43,-99,-99,-99,60,30,93,28,70,43
29/06/2008,16,28,65,96,31,14,15,-99,-99,48,-99,100,16,57,-99,37
29/06/2008,17,62,27,37,27,2,20,-99,-99,48,22,25,2,21,28,13
29/06/2008,18,25,20,11,18,36,37,-99,-99,-99,55,11,24,23,70,19
29/06/2008,19,22,11,23,38,20,18,-99,-99,2,26,4,31,14,32,33
29/06/2008,20,21,21,27,21,-99,15,-99,-99,19,4,15,7,10,16,25
29/06/2008,21,42,18,34,-99,9,9,-99,-99,-99,-99,14,11,10,-99,15
29/06/2008,22,21,19,21,15,11,13,-99,-99,20,8,12,10,13,26,8
29/06/2008,23,9,10,16,8,5,7,-99,-99,3,9,7,-99,14,-99,8
29/06/2008,24,10,11,31,10,3,6,-99,-99,6,5,-99,10,11,10,14
30/06/2008,1,5,19,6,11,8,5,-99,-99,-99,9,4,5,7,6,12
30/06/2008,2,-99,11,7,12,-99,10,-99,-99,5,6,-99,7,-99,8,23
30/06/2008,3,19,-99,12,9,1,6,-99,-99,5,4,-99,9,-99,5,20
30/06/2008,4,16,17,33,7,3,6,-99,-99,3,1,2,-99,-99,10,19
30/06/2008,5,20,24,37,21,10,11,-99,-99,17,11,-99,9,6,9,13
30/06/2008,6,17,29,52,23,8,10,-99,-99,18,8,6,7,12,23,19
30/06/2008,7,18,38,97,22,9,15,-99,-99,6,15,25,17,23,24,20
30/06/2008,8,29,51,69,35,14,28,-99,-99,16,23,23,16,22,25,25
30/06/2008,9,37,45,68,25,21,39,-99,-99,32,34,23,26,29,31,26
30/06/2008,10,36,35,64,34,28,51,-99,-99,29,-99,22,29,24,37,32
30/06/2008,11,51,38,-99,39,36,40,-99,-99,17,-99,27,32,24,46,70
30/06/2008,12,43,42,-99,52,35,31,-99,-99,33,59,30,37,23,48,67
30/06/2008,13,35,40,86,36,41,29,-99,-99,36,57,38,41,25,32,50
30/06/2008,14,63,35,57,46,32,38,-99,11,30,48,44,64,23,37,48
30/06/2008,15,1,43,43,10,-99,19,-99,19,14,15,35,9,23,21,41
30/06/2008,16,30,10,42,14,8,22,-99,-99,25,17,2,9,34,19,17
30/06/2008,17,37,54,94,7,27,40,-99,-99,16,28,30,11,34,27,15
30/06/2008,18,41,38,90,50,36,20,-99,7,11,40,22,25,36,44,28
30/06/2008,19,44,29,45,24,38,25,-99,1,49,40,15,29,3,36,32
30/06/2008,20,24,22,46,26,21,13,-99,14,13,31,5,26,-99,17,17
30/06/2008,21,26,23,40,27,16,19,-99,21,24,26,7,6,-99,25,22
30/06/2008,22,22,19,30,27,19,23,-99,23,17,28,11,16,19,15,25
30/06/2008,23,27,23,21,23,12,21,-99,26,18,28,16,22,20,28,22
30/06/2008,24,28,16,50,13,-99,13,-99,24,12,15,14,6,20,9,19
01/07/2008,1,22,16,43,6,5,-99,-99,29,17,12,9,3,27,6,7
01/07/2008,2,27,10,43,2,6,11,-99,32,-99,14,15,4,24,2,6
01/07/2008,3,31,29,34,11,-99,6,-99,18,13,10,10,2,22,7,11
01/07/2008,4,24,38,49,11,4,11,-99,20,-99,12,11,6,19,7,18
01/07/2008,5,22,37,53,29,7,9,-99,31,1,15,16,11,25,1,24
01/07/2008,6,23,53,70,10,10,11,-99,33,1,9,17,12,9,6,26
01/07/2008,7,22,60,146,11,14,16,-99,47,-99,30,21,25,19,22,-99
01/07/2008,8,36,78,108,26,29,27,-99,54,7,19,48,23,17,17,17
01/07/2008,9,-99,81,68,34,24,35,-99,57,-99,24,36,24,15,27,25
01/07/2008,10,-99,76,54,32,-99,25,-99,46,-99,22,55,40,9,24,36
01/07/2008,11,-99,77,66,23,-99,44,-99,51,9,21,44,36,14,29,42
01/07/2008,12,44,67,34,31,-99,-99,-99,21,20,30,60,49,19,75,49
01/07/2008,13,41,45,33,41,14,-99,-99,18,11,3,47,6,18,-99,46
01/07/2008,14,30,12,51,21,19,-99,-99,24,-99,5,-99,17,32,15,19
01/07/2008,15,13,8,43,9,52,26,-99,25,-99,32,15,24,6,38,10
01/07/2008,16,24,50,84,24,36,36,-99,8,36,27,24,16,50,21,10
01/07/2008,17,35,26,37,19,53,38,-99,12,20,29,21,18,11,33,26
01/07/2008,18,23,20,41,20,35,27,-99,10,40,16,17,14,16,26,21
01/07/2008,19,18,11,32,15,23,20,-99,11,29,23,3,14,10,13,19
01/07/2008,20,15,8,28,10,-99,15,-99,15,24,12,11,22,11,21,11
01/07/2008,21,19,11,38,12,14,10,-99,18,1,13,14,14,10,4,14
01/07/2008,22,20,19,33,12,14,10,-99,26,7,14,9,8,19,9,11
01/07/2008,23,18,14,35,13,16,13,-99,26,13,22,19,14,22,15,10
01/07/2008,24,19,21,21,9,13,10,-99,23,9,11,7,7,16,11,5
02/07/2008,1,13,17,12,10,12,8,-99,21,3,6,18,9,4,-99,16
02/07/2008,2,9,7,20,8,14,4,-99,16,-99,11,16,4,13,-99,11
02/07/2008,3,5,16,11,8,10,1,-99,11,-99,10,11,7,-99,7,13
02/07/2008,4,8,18,18,11,12,2,-99,14,5,9,13,7,4,6,16
02/07/2008,5,16,18,84,14,11,10,-99,12,12,11,11,15,11,14,20
02/07/2008,6,20,26,98,23,18,20,-99,14,3,17,19,19,5,4,19
02/07/2008,7,29,25,75,20,21,19,-99,19,13,15,19,22,14,11,19
02/07/2008,8,41,32,42,32,19,30,-99,32,21,16,21,29,17,22,-99
02/07/2008,9,38,36,39,35,25,36,-99,30,9,19,32,25,23,17,-99
02/07/2008,10,53,33,40,25,34,35,-99,37,17,29,22,31,26,-99,-99
02/07/2008,11,40,21,55,33,52,41,-99,34,-99,28,31,22,17,-99,26
02/07/2008,12,52,37,53,8,25,36,-99,27,4,22,27,23,14,35,40
02/07/2008,13,27,42,37,20,34,26,-99,28,20,33,60,37,17,39,36
02/07/2008,14,42,55,22,68,14,32,-99,21,25,18,52,47,17,42,47
02/07/2008,15,40,23,88,49,-99,13,-99,23,37,24,29,20,24,44,55
02/07/2008,16,23,35,55,26,-99,15,-99,40,17,18,6,-99,37,35,15
02/07/2008,17,41,40,59,38,3,19,-99,31,9,13,-99,41,42,44,16
02/07/2008,18,39,44,50,31,15,28,-99,20,5,9,32,30,44,38,22
02/07/2008,19,106,30,-99,23,22,39,-99,18,31,40,60,29,24,52,30
02/07/2008,20,90,30,-99,22,29,16,-99,13,35,30,47,37,23,46,34
02/07/2008,21,101,17,37,27,29,19,-99,17,36,22,43,35,16,41,18
02/07/2008,22,81,22,37,24,20,21,-99,11,32,15,29,28,10,34,31
02/07/2008,23,42,36,36,22,16,13,-99,14,27,12,9,32,12,29,21
02/07/2008,24,20,32,52,25,13,10,-99,21,24,14,16,22,18,23,23
03/07/2008,1,27,28,45,17,14,8,-99,19,12,17,22,22,26,20,23
03/07/2008,2,26,25,29,23,10,11,-99,25,8,16,19,19,22,16,28
03/07/2008,3,20,14,33,16,14,24,-99,31,23,24,16,20,27,24,25
03/07/2008,4,19,28,29,16,14,29,-99,28,19,23,20,22,40,28,23
03/07/2008,5,29,22,56,22,15,17,-99,30,24,25,-99,25,34,29,23
03/07/2008,6,35,43,53,27,22,15,-99,43,18,20,55,30,45,29,40
03/07/2008,7,37,50,90,48,34,30,-99,53,19,40,55,49,41,28,35
03/07/2008,8,47,71,114,59,27,43,-99,68,17,39,65,44,65,34,31
03/07/2008,9,52,79,112,36,23,45,-99,61,-99,24,49,38,75,45,39
03/07/2008,10,47,-99,121,42,24,58,-99,63,-99,30,59,39,63,52,63
03/07/2008,11,38,-99,124,53,34,65,-99,64,77,26,77,37,-99,40,63
03/07/2008,12,56,125,75,63,25,55,-99,42,35,18,37,40,-99,67,66
03/07/2008,13,60,81,75,81,30,45,-99,44,41,45,65,50,-99,79,79
03/07/2008,14,56,50,80,69,64,32,-99,44,37,59,-99,74,-99,79,78
03/07/2008,15,67,70,75,44,21,20,-99,43,32,25,8,18,44,22,56
