FECHA,HORA,LVI,TLA,XAL,MER,PED,CES,TLI,VIF,TAH,SUR,FAC,SAG,TAX,IZT
19/09/2010,9,-99,-99,-99,-99,8,-99,35,-99,-99,6,17,14,-99,9
19/09/2010,10,10,-99,-99,1,13,4,18,-99,-99,-99,19,3,33,9
19/09/2010,11,-99,-99,-99,-99,10,-99,11,-99,-99,-99,13,10,-99,4
19/09/2010,12,4,-99,-99,3,1,1,-99,-99,-99,-99,-99,10,-99,7
19/09/2010,13,-99,-99,-99,-99,12,12,-99,-99,-99,-99,-99,15,-99,3
19/09/2010,14,6,-99,-99,7,3,5,-99,-99,-99,-99,-99,8,3,14
19/09/2010,15,6,-99,-99,-99,6,-99,-99,-99,-99,-99,7,7,-99,4
19/09/2010,16,1,-99,21,-99,12,-99,-99,-99,-99,-99,6,13,1,10
19/09/2010,17,7,-99,15,7,6,6,11,-99,-99,-99,2,28,-99,9
19/09/2010,18,22,-99,33,6,5,1,19,-99,-99,1,9,10,2,12
19/09/2010,19,-99,-99,19,7,8,22,21,-99,17,4,10,21,3,16
19/09/2010,20,-99,-99,25,14,7,19,23,-99,10,2,23,6,6,15
19/09/2010,21,20,-99,23,16,3,26,26,-99,13,6,12,25,11,22
19/09/2010,22,42,-99,26,21,11,21,29,-99,16,3,26,13,39,24
19/09/2010,23,30,-99,20,7,11,22,19,-99,20,3,48,20,5,16
19/09/2010,24,18,-99,20,19,14,8,46,-99,-99,15,28,9,23,10
20/09/2010,1,6,-99,22,7,7,-99,26,-99,6,6,16,10,8,13
20/09/2010,2,3,-99,9,5,7,-99,21,-99,-99,1,11,5,4,10
20/09/2010,3,5,-99,16,8,4,-99,-99,-99,-99,3,16,5,3,10
20/09/2010,4,5,-99,21,8,7,2,4,-99,1,2,15,9,-99,11
20/09/2010,5,-99,-99,29,14,7,4,34,-99,5,-99,27,12,3,7
20/09/2010,6,-99,-99,102,26,8,26,49,-99,6,8,83,21,15,13
20/09/2010,7,-99,-99,105,34,15,30,62,-99,23,18,86,38,33,30
20/09/2010,8,-99,-99,156,36,17,54,97,-99,27,24,174,46,36,36
20/09/2010,9,-99,-99,97,37,14,59,58,-99,22,24,62,42,44,37
20/09/2010,10,-99,-99,86,41,21,32,83,-99,3,25,61,37,43,28
20/09/2010,11,-99,-99,96,31,26,21,66,-99,2,15,45,31,35,29
20/09/2010,12,34,64,62,20,20,21,45,-99,2,2,-99,11,32,20
20/09/2010,13,13,62,38,1,2,20,24,-99,-99,1,-99,39,12,14
20/09/2010,14,17,-99,36,1,19,6,4,-99,-99,-99,48,28,12,13
20/09/2010,15,20,14,53,9,7,28,-99,-99,-99,-99,30,28,2,9
20/09/2010,16,43,33,72,21,9,28,8,-99,7,20,30,42,38,16
20/09/2010,17,24,40,62,6,9,24,32,-99,-99,9,45,34,27,21
20/09/2010,18,30,16,-99,22,9,25,14,-99,18,5,28,37,2,19
20/09/2010,19,32,38,-99,22,11,48,38,-99,8,9,31,34,16,21
20/09/2010,20,40,27,64,34,18,50,43,-99,17,17,48,50,36,35
20/09/2010,21,19,51,36,22,14,57,43,-99,30,13,47,28,29,27
20/09/2010,22,71,31,64,36,9,40,54,-99,18,45,75,28,36,34
20/09/2010,23,58,37,32,22,17,14,75,-99,-99,24,24,25,39,24
20/09/2010,24,27,31,40,15,17,17,60,-99,12,17,24,20,17,18
21/09/2010,1,42,26,19,48,16,9,27,-99,8,6,24,32,20,22
21/09/2010,2,10,23,32,51,12,5,-99,-99,1,22,24,19,13,34
21/09/2010,3,10,24,23,36,11,8,31,-99,13,9,24,19,7,38
21/09/2010,4,22,27,47,23,12,15,25,-99,13,16,26,22,10,34
21/09/2010,5,24,48,64,31,15,31,30,-99,10,14,44,22,14,24
21/09/2010,6,28,37,150,56,22,30,35,-99,16,13,91,32,21,24
21/09/2010,7,40,48,215,59,36,59,64,-99,31,30,103,32,26,32
21/09/2010,8,73,85,171,64,37,70,55,-99,54,41,101,51,48,39
21/09/2010,9,67,81,137,70,42,69,54,-99,48,49,46,47,68,45
21/09/2010,10,55,79,84,80,60,27,71,-99,28,27,-99,18,52,60
21/09/2010,11,53,-99,67,64,61,37,48,-99,31,26,-99,20,50,54
21/09/2010,12,42,-99,55,46,43,29,34,-99,21,22,-99,40,37,38
21/09/2010,13,30,-99,43,47,50,36,30,-99,11,-99,-99,12,54,42
21/09/2010,14,21,76,67,33,46,40,15,-99,5,-99,-99,16,57,38
21/09/2010,15,44,62,97,62,39,39,13,-99,3,20,-99,25,80,36
21/09/2010,16,72,50,157,50,28,52,43,-99,11,33,-99,54,66,45
21/09/2010,17,72,66,143,58,26,91,54,-99,34,35,-99,48,46,48
21/09/2010,18,51,48,66,57,32,62,54,-99,31,25,-99,34,70,39
21/09/2010,19,44,48,110,41,33,34,43,-99,37,26,-99,39,45,38
21/09/2010,20,39,43,99,35,39,68,45,-99,52,38,-99,29,61,40
21/09/2010,21,40,42,71,31,30,41,29,-99,38,35,-99,22,58,38
21/09/2010,22,29,33,55,22,35,35,38,-99,25,34,-99,23,55,36
21/09/2010,23,30,30,43,30,31,37,29,-99,19,20,-99,27,35,32
21/09/2010,24,36,26,48,29,26,24,23,-99,6,-99,-99,42,21,25
22/09/2010,1,33,24,50,24,18,6,5,-99,8,9,-99,38,8,37
22/09/2010,2,35,23,38,29,8,10,30,-99,5,11,-99,25,16,25
22/09/2010,3,30,25,36,28,16,13,21,-99,6,31,-99,8,11,21
22/09/2010,4,34,35,53,34,-99,24,16,-99,11,5,-99,32,5,35
22/09/2010,5,47,29,92,33,12,26,42,-99,5,12,-99,51,30,34
22/09/2010,6,48,55,147,48,17,24,35,-99,9,37,-99,46,32,30
22/09/2010,7,55,64,133,45,23,64,66,-99,36,41,-99,60,51,36
22/09/2010,8,69,62,159,76,27,76,88,-99,48,37,-99,44,45,40
22/09/2010,9,60,70,115,41,38,91,105,-99,43,45,-99,69,71,64
22/09/2010,10,51,73,104,41,51,89,77,-99,40,47,-99,61,-99,47
22/09/2010,11,70,64,92,55,62,56,82,-99,34,64,-99,53,68,54
22/09/2010,12,42,84,96,-99,70,39,57,-99,57,37,-99,24,50,46
22/09/2010,13,23,79,79,-99,64,26,5,-99,49,37,-99,51,53,27
22/09/2010,14,31,55,70,43,59,30,-99,-99,48,29,-99,37,51,27
22/09/2010,15,23,31,83,43,49,104,-99,-99,77,15,-99,30,47,17
22/09/2010,16,40,37,156,63,48,43,18,-99,-99,58,-99,56,64,32
22/09/2010,17,48,53,141,61,47,11,43,-99,19,42,-99,45,58,53
22/09/2010,18,24,41,111,45,18,52,49,-99,67,14,-99,38,73,40
22/09/2010,19,39,57,84,48,17,32,57,-99,56,27,-99,31,55,24
22/09/2010,20,48,57,61,43,20,32,60,-99,13,53,-99,29,42,41
22/09/2010,21,53,48,77,45,21,10,51,-99,5,8,-99,31,28,32
22/09/2010,22,37,37,67,51,28,15,37,-99,24,21,-99,-99,38,27
22/09/2010,23,36,28,46,49,22,13,32,-99,8,16,-99,-99,45,31
22/09/2010,24,24,29,43,40,17,21,12,-99,20,15,-99,-99,25,29
23/09/2010,1,20,33,38,32,12,3,2,-99,7,11,-99,-99,18,32
23/09/2010,2,20,30,36,31,8,13,25,-99,11,14,-99,-99,19,33
23/09/2010,3,23,27,16,39,17,21,25,-99,19,10,-99,-99,24,28
23/09/2010,4,8,38,27,25,13,17,32,-99,14,19,-99,-99,26,24
23/09/2010,5,5,41,62,14,16,16,35,-99,15,18,-99,-99,39,23
23/09/2010,6,17,46,94,28,22,18,35,-99,20,26,-99,-99,60,16
23/09/2010,7,49,49,142,63,25,65,51,-99,27,36,-99,-99,69,28
23/09/2010,8,53,52,129,56,32,45,64,-99,31,45,-99,-99,110,42
23/09/2010,9,46,44,115,51,24,42,23,-99,38,44,-99,-99,76,38
23/09/2010,10,41,35,97,50,30,43,54,-99,51,33,-99,-99,48,44
23/09/2010,11,51,49,112,42,33,62,64,-99,49,34,-99,30,53,37
23/09/2010,12,55,72,113,47,48,48,37,-99,34,37,-99,67,52,45
23/09/2010,13,72,60,80,77,53,60,30,-99,40,44,-99,72,56,49
23/09/2010,14,53,73,94,65,36,86,6,-99,62,51,-99,51,76,55
23/09/2010,15,80,77,132,58,32,53,3,-99,7,15,-99,72,44,72
23/09/2010,16,26,32,130,25,30,35,104,-99,7,5,-99,66,21,33
23/09/2010,17,46,42,108,47,33,41,24,-99,25,21,-99,38,41,17
23/09/2010,18,48,27,104,50,30,44,56,-99,18,40,-99,41,55,38
23/09/2010,19,20,19,79,29,20,21,36,-99,4,14,-99,32,33,32
23/09/2010,20,24,-99,77,29,24,11,30,-99,6,7,-99,26,21,13
23/09/2010,21,25,-99,71,38,13,13,20,-99,16,18,-99,34,29,15
23/09/2010,22,43,-99,48,45,22,21,15,-99,11,11,-99,28,21,25
23/09/2010,23,36,-99,49,30,16,11,34,-99,6,13,-99,27,23,23
23/09/2010,24,20,-99,34,43,13,11,9,-99,17,16,-99,14,21,17
24/09/2010,1,15,-99,25,27,29,19,12,-99,10,8,-99,31,18,19
24/09/2010,2,25,-99,20,21,14,11,8,-99,9,2,-99,20,11,23
24/09/2010,3,25,-99,33,15,4,3,5,-99,2,-99,-99,20,8,21
24/09/2010,4,16,-99,42,28,-99,9,3,-99,6,4,2,5,11,14
24/09/2010,5,26,-99,88,38,14,25,36,-99,10,9,15,9,23,29
24/09/2010,6,32,-99,78,27,13,28,37,-99,5,18,38,42,40,27
24/09/2010,7,42,-99,137,44,25,38,27,-99,13,33,40,61,56,29
24/09/2010,8,43,-99,136,65,40,38,25,-99,26,45,38,65,72,35
24/09/2010,9,52,-99,98,59,32,64,32,-99,35,39,22,48,73,53
24/09/2010,10,24,-99,88,59,30,44,42,-99,49,43,29,43,77,61
24/09/2010,11,47,-99,78,52,28,61,16,-99,55,27,8,39,52,38
24/09/2010,12,39,-99,77,47,42,47,20,-99,40,39,24,38,37,42
24/09/2010,13,45,-99,65,41,48,38,11,-99,49,34,23,48,48,41
24/09/2010,14,32,-99,162,53,46,43,32,-99,50,32,35,30,52,34
24/09/2010,15,23,-99,200,31,43,66,4,-99,-99,60,8,36,84,40
24/09/2010,16,31,-99,121,34,16,14,41,-99,-99,6,29,29,9,34
24/09/2010,17,30,-99,108,27,13,19,34,-99,-99,18,39,26,28,24
24/09/2010,18,34,-99,99,37,12,40,34,-99,-99,22,31,28,18,26
24/09/2010,19,63,-99,115,45,21,34,26,-99,-99,18,30,42,27,33
24/09/2010,20,75,-99,44,42,17,43,32,-99,-99,24,26,45,36,50
24/09/2010,21,37,-99,1,43,19,26,23,-99,-99,19,25,25,31,34
24/09/2010,22,-99,-99,35,4,18,26,-99,-99,-99,11,5,24,23,25
24/09/2010,23,-99,-99,26,2,20,-99,13,-99,-99,14,5,16,14,3
24/09/2010,24,-99,-99,17,6,12,-99,5,-99,-99,5,4,10,4,1
25/09/2010,1,-99,-99,12,-99,8,-99,12,-99,-99,-99,-99,8,25,13
25/09/2010,2,7,-99,3,14,9,-99,5,-99,8,2,1,11,19,12
25/09/2010,3,-99,-99,4,-99,4,-99,6,-99,1,2,4,4,17,11
25/09/2010,4,9,-99,11,17,12,-99,14,-99,-99,-99,4,12,14,11
25/09/2010,5,9,-99,39,25,6,2,9,-99,2,8,3,11,29,11
25/09/2010,6,11,-99,37,27,4,13,9,-99,7,6,6,13,53,11
25/09/2010,7,27,-99,94,35,8,1,16,-99,9,14,5,25,59,14
25/09/2010,8,31,-99,90,33,5,17,29,-99,16,8,13,32,56,27
25/09/2010,9,32,-99,52,39,12,25,51,-99,21,20,18,31,56,29
25/09/2010,10,20,-99,50,37,8,21,29,-99,6,16,18,56,42,30
25/09/2010,11,29,-99,61,44,22,32,32,-99,24,25,21,14,39,29
25/09/2010,12,26,-99,59,34,23,27,13,-99,28,21,19,13,33,23
25/09/2010,13,15,-99,72,27,30,20,2,-99,32,32,19,15,31,32
25/09/2010,14,11,-99,62,17,25,17,-99,-99,29,21,21,21,36,23
25/09/2010,15,15,-99,66,22,26,3,4,-99,58,18,19,-99,40,18
25/09/2010,16,27,-99,94,27,25,14,9,-99,-99,34,23,-99,54,25
25/09/2010,17,16,-99,73,20,15,7,21,-99,5,10,24,32,36,17
25/09/2010,18,29,-99,68,22,23,45,26,-99,-99,32,22,23,47,24
25/09/2010,19,18,-99,30,19,11,1,21,-99,25,7,20,21,38,22
25/09/2010,20,21,-99,40,18,13,11,33,-99,4,7,22,21,30,13
25/09/2010,21,12,-99,32,14,13,8,32,-99,4,11,21,21,28,16
25/09/2010,22,7,-99,38,14,9,-99,5,-99,-99,9,15,20,20,11
25/09/2010,23,12,-99,32,12,13,4,22,-99,-99,11,11,27,17,10
25/09/2010,24,8,-99,16,8,12,4,27,-99,-99,12,13,12,15,5
26/09/2010,1,4,-99,16,9,8,4,7,-99,5,1,16,-99,13,10
26/09/2010,2,-99,-99,-99,6,7,-99,-99,-99,2,1,7,7,6,11
26/09/2010,3,-99,-99,-99,-99,13,-99,-99,-99,-99,-99,2,3,2,8
26/09/2010,4,-99,-99,1,-99,15,-99,-99,-99,-99,-99,2,10,2,7
26/09/2010,5,-99,-99,16,4,8,-99,4,-99,1,-99,8,11,9,3
26/09/2010,6,-99,-99,33,14,8,7,7,-99,5,5,7,13,19,8
26/09/2010,7,-99,-99,57,40,3,11,8,-99,6,11,22,18,33,13
26/09/2010,8,-99,-99,65,34,11,24,20,-99,11,16,44,23,42,16
26/09/2010,9,-99,-99,51,31,12,27,33,-99,15,25,9,31,45,16
26/09/2010,10,-99,-99,47,23,11,29,24,-99,23,5,11,35,31,16
26/09/2010,11,-99,-99,-99,28,5,-99,11,-99,14,1,-99,18,19,22
26/09/2010,12,-99,-99,11,17,20,14,12,-99,13,8,7,25,25,23
26/09/2010,13,-99,-99,40,29,18,-99,-99,-99,3,-99,25,15,14,25
26/09/2010,14,-99,-99,40,26,32,22,-99,-99,18,12,13,19,16,20
26/09/2010,15,-99,-99,28,19,33,15,-99,-99,18,18,11,18,25,15
26/09/2010,16,-99,-99,40,15,14,15,-99,-99,13,19,9,10,30,18
26/09/2010,17,-99,-99,55,25,14,23,10,-99,27,20,23,21,35,17
26/09/2010,18,-99,-99,41,29,15,26,34,-99,-99,31,33,25,47,22
26/09/2010,19,52,-99,55,26,10,16,36,-99,-99,17,21,22,49,25
26/09/2010,20,43,-99,49,28,28,28,39,-99,29,27,27,19,41,21
26/09/2010,21,34,-99,44,19,8,21,46,-99,25,18,21,12,35,20
26/09/2010,22,11,-99,28,14,10,3,22,-99,14,9,20,17,26,14
26/09/2010,23,10,-99,28,6,9,8,13,-99,6,1,11,15,10,11
26/09/2010,24,16,-99,10,17,12,6,9,-99,-99,17,4,14,12,6
27/09/2010,1,2,-99,3,6,7,2,18,-99,7,10,12,8,15,25
27/09/2010,2,5,-99,-99,3,7,-99,11,-99,6,2,10,5,2,9
27/09/2010,3,8,-99,7,23,4,-99,16,-99,-99,6,3,11,6,9
27/09/2010,4,7,-99,16,14,12,1,19,-99,-99,9,5,15,15,9
27/09/2010,5,10,-99,52,15,8,19,31,-99,17,13,12,28,38,16
27/09/2010,6,38,-99,92,43,12,35,38,-99,21,18,25,29,88,16
27/09/2010,7,30,-99,116,45,27,35,46,-99,36,36,30,38,77,33
27/09/2010,8,37,-99,89,50,27,37,57,-99,34,42,29,46,75,39
27/09/2010,9,22,-99,71,38,26,36,31,-99,28,30,26,34,70,35
27/09/2010,10,20,-99,-99,29,36,32,24,-99,19,31,29,18,57,29
27/09/2010,11,20,-99,-99,29,30,42,30,-99,51,30,22,35,42,23
27/09/2010,12,14,-99,-99,-99,32,23,20,-99,34,23,28,32,54,28
27/09/2010,13,22,-99,-99,-99,25,53,15,-99,22,23,27,31,50,24
27/09/2010,14,19,-99,-99,-99,28,15,31,-99,20,24,23,34,44,24
27/09/2010,15,30,-99,-99,-99,28,21,10,-99,2,23,22,24,50,25
27/09/2010,16,30,-99,-99,-99,28,27,13,-99,12,23,31,27,51,19
27/09/2010,17,26,-99,-99,43,22,18,27,-99,15,17,32,21,-99,18
27/09/2010,18,27,-99,-99,37,25,30,30,-99,16,25,37,33,46,25
27/09/2010,19,38,-99,-99,36,29,32,52,-99,25,30,36,35,54,30
27/09/2010,20,42,-99,-99,44,20,40,39,-99,23,41,25,28,65,32
27/09/2010,21,32,-99,-99,39,17,29,19,-99,36,30,28,22,46,32
27/09/2010,22,31,-99,-99,50,23,27,36,-99,30,25,19,32,58,29
27/09/2010,23,27,-99,-99,34,24,20,34,-99,19,17,17,22,29,29
27/09/2010,24,19,-99,-99,25,19,27,28,-99,18,14,13,17,21,21
28/09/2010,1,19,-99,-99,27,6,11,11,-99,11,13,8,20,19,20
28/09/2010,2,18,-99,-99,27,7,14,24,-99,9,7,15,14,14,21
28/09/2010,3,16,-99,-99,21,7,10,15,-99,11,8,14,14,10,16
28/09/2010,4,4,-99,-99,5,10,15,14,-99,24,23,14,11,26,24
28/09/2010,5,11,-99,-99,26,13,14,24,-99,8,10,11,10,33,14
28/09/2010,6,8,-99,-99,34,8,11,21,-99,15,15,9,17,38,21
28/09/2010,7,12,-99,-99,26,19,15,31,-99,10,22,19,26,64,18
28/09/2010,8,16,-99,-99,25,23,23,22,-99,10,18,17,27,78,16
28/09/2010,9,17,-99,-99,26,19,34,39,-99,19,30,12,25,48,14
28/09/2010,10,14,-99,-99,37,10,13,61,-99,21,16,5,18,47,18
28/09/2010,11,22,-99,-99,36,20,19,30,-99,12,11,22,33,34,17
28/09/2010,12,12,-99,-99,28,28,14,7,-99,20,6,32,22,27,11
28/09/2010,13,16,-99,-99,22,31,20,9,-99,-99,18,21,26,29,17
28/09/2010,14,17,-99,-99,40,25,17,-99,-99,7,18,24,36,34,21
28/09/2010,15,15,-99,-99,27,24,18,-99,-99,25,19,33,48,53,19
28/09/2010,16,12,23,-99,23,36,29,-99,-99,48,27,30,31,47,20
28/09/2010,17,11,31,-99,28,26,13,1,-99,26,22,21,33,31,18
28/09/2010,18,-99,32,-99,21,23,16,20,-99,30,15,23,35,42,18
28/09/2010,19,36,28,-99,33,19,37,42,-99,28,25,36,49,65,23
28/09/2010,20,23,28,-99,22,17,34,55,-99,25,-99,35,46,50,29
28/09/2010,21,24,41,-99,23,16,27,36,-99,23,-99,23,46,60,29
28/09/2010,22,7,30,-99,13,9,22,-99,-99,18,-99,18,37,39,22
28/09/2010,23,26,20,-99,19,8,14,45,-99,8,-99,12,33,29,17
28/09/2010,24,21,18,-99,-99,8,11,37,-99,4,-99,12,28,28,-99
29/09/2010,1,34,24,-99,-99,14,12,21,-99,14,-99,15,32,30,23
29/09/2010,2,26,27,-99,-99,7,1,24,-99,-99,-99,6,28,32,27
29/09/2010,3,17,27,-99,-99,4,2,9,-99,11,-99,-99,27,31,33
29/09/2010,4,25,57,-99,-99,10,7,14,-99,7,2,-99,36,21,35
29/09/2010,5,29,21,-99,-99,7,11,46,-99,16,5,-99,51,37,32
29/09/2010,6,26,40,-99,-99,16,8,56,-99,16,16,-99,62,41,35
29/09/2010,7,62,43,-99,-99,4,24,68,-99,22,47,77,73,82,41
29/09/2010,8,64,45,-99,-99,24,62,83,-99,45,32,96,100,110,43
29/09/2010,9,85,70,-99,-99,12,60,96,-99,49,29,30,94,92,59
29/09/2010,10,21,66,-99,-99,9,42,78,-99,4,38,-99,-99,76,65
29/09/2010,11,60,52,-99,-99,20,-99,23,-99,39,-99,8,84,18,41
29/09/2010,12,66,44,-99,-99,32,30,-99,-99,34,21,34,39,34,41
29/09/2010,13,53,38,-99,95,28,15,18,-99,39,28,25,54,55,46
29/09/2010,14,30,39,-99,71,53,18,-99,-99,41,50,37,48,57,40
29/09/2010,15,17,39,-99,51,60,32,-99,-99,53,53,34,-99,53,44
29/09/2010,16,23,42,-99,44,42,20,-99,-99,45,31,38,20,42,28
29/09/2010,17,26,41,-99,40,39,27,10,-99,33,28,40,16,43,24
29/09/2010,18,16,36,-99,37,39,24,42,-99,45,40,33,24,55,31
29/09/2010,19,43,59,-99,38,34,29,29,-99,44,36,36,45,64,27
29/09/2010,20,33,59,-99,33,32,55,31,-99,58,44,51,31,65,38
29/09/2010,21,27,48,-99,33,30,46,-99,-99,33,37,27,31,56,34
29/09/2010,22,40,34,-99,37,25,34,24,-99,34,27,22,27,65,26
29/09/2010,23,37,48,-99,42,20,18,38,-99,31,27,17,15,42,34
29/09/2010,24,38,41,-99,31,10,15,35,-99,32,15,13,14,24,21
30/09/2010,1,28,19,-99,37,9,15,23,-99,20,16,9,15,23,22
30/09/2010,2,25,24,-99,34,7,19,26,-99,15,11,-99,9,20,28
30/09/2010,3,46,30,-99,54,4,20,-99,-99,17,7,-99,3,23,34
30/09/2010,4,43,24,-99,44,6,28,43,-99,15,5,-99,-99,11,43
30/09/2010,5,39,15,-99,60,7,58,59,-99,18,18,-99,12,34,32
30/09/2010,6,55,58,-99,64,21,45,86,-99,16,25,-99,32,49,41
30/09/2010,7,84,87,-99,81,30,85,103,-99,49,37,-99,56,64,68
30/09/2010,8,-99,172,-99,104,42,131,122,-99,81,49,107,95,62,75
30/09/2010,9,116,154,-99,96,60,75,-99,-99,52,62,43,45,136,54
30/09/2010,10,93,-99,-99,107,79,53,-99,-99,48,66,49,-99,63,60
30/09/2010,11,88,65,-99,-99,52,34,119,-99,-99,38,36,-99,64,72
30/09/2010,12,25,44,-99,63,41,38,63,-99,-99,36,-99,51,62,39
30/09/2010,13,28,33,-99,92,60,43,20,-99,54,26,-99,52,35,29
30/09/2010,14,32,42,-99,60,44,37,38,-99,56,36,-99,50,50,34
30/09/2010,15,26,31,-99,60,50,30,27,-99,54,40,17,30,54,30
30/09/2010,16,18,31,-99,48,37,17,28,-99,47,31,34,33,49,28
30/09/2010,17,-99,40,-99,44,31,29,35,-99,37,27,33,25,70,27
30/09/2010,18,16,34,-99,28,33,29,34,-99,29,32,41,38,60,29
30/09/2010,19,45,57,-99,49,24,36,48,-99,72,32,40,47,60,29
30/09/2010,20,46,61,-99,49,25,63,48,-99,56,46,42,59,83,39
30/09/2010,21,52,44,-99,44,32,71,62,-99,-99,47,32,57,69,39
30/09/2010,22,44,44,-99,39,29,36,53,-99,-99,45,24,38,84,26
30/09/2010,23,34,29,-99,35,19,25,33,-99,-99,17,16,26,51,32
30/09/2010,24,12,29,-99,31,11,18,29,-99,-99,20,6,27,28,23
01/10/2010,1,18,23,-99,33,17,9,20,-99,-99,5,4,26,20,28
01/10/2010,2,1,16,-99,25,8,8,9,-99,-99,4,1,22,12,24
01/10/2010,3,11,21,-99,25,6,-99,23,-99,7,-99,-99,31,-99,14
01/10/2010,4,12,19,-99,38,1,-99,48,-99,8,2,-99,42,21,-99
01/10/2010,5,54,28,-99,52,6,48,53,-99,23,8,-99,59,21,-99
01/10/2010,6,48,45,-99,24,10,32,77,-99,21,7,-99,79,84,-99
01/10/2010,7,48,54,-99,-99,16,27,123,-99,35,48,-99,79,107,-99
01/10/2010,8,75,103,-99,22,19,63,149,-99,71,47,62,101,134,-99
01/10/2010,9,86,106,-99,8,27,64,56,-99,64,39,50,55,74,67
01/10/2010,10,75,50,-99,4,28,63,42,-99,78,32,48,50,68,68
01/10/2010,11,65,59,-99,8,28,50,27,-99,72,34,39,47,65,48
01/10/2010,12,53,57,-99,3,31,45,23,-99,71,36,-99,44,51,42
01/10/2010,13,23,40,-99,3,50,60,36,-99,53,49,-99,59,74,-99
01/10/2010,14,43,52,-99,-99,41,45,44,-99,45,40,45,61,52,38
01/10/2010,15,54,64,-99,-99,43,44,48,-99,43,37,51,41,42,38
01/10/2010,16,11,55,-99,-99,46,29,46,-99,59,36,48,50,65,37
01/10/2010,17,59,64,-99,-99,39,45,64,-99,77,46,64,81,105,40
01/10/2010,18,53,54,-99,-99,43,59,65,-99,64,60,62,120,109,52
01/10/2010,19,70,-99,-99,-99,39,52,43,-99,48,54,62,77,109,59
01/10/2010,20,36,-99,-99,-99,28,30,46,-99,37,38,47,49,72,41
01/10/2010,21,27,-99,-99,-99,19,13,68,-99,37,20,42,40,45,29
01/10/2010,22,25,-99,-99,-99,24,23,58,-99,29,27,39,38,46,23
01/10/2010,23,18,-99,-99,-99,21,18,36,-99,24,30,31,37,47,24
01/10/2010,24,17,-99,-99,-99,17,25,35,-99,22,19,19,37,43,26
02/10/2010,1,12,-99,-99,-99,15,16,65,-99,21,19,14,25,35,29
02/10/2010,2,14,-99,-99,-99,16,18,45,-99,15,14,14,36,27,37
02/10/2010,3,38,-99,-99,-99,12,20,65,-99,12,17,15,42,33,29
02/10/2010,4,23,-99,-99,-99,12,45,40,-99,20,11,17,55,31,28
02/10/2010,5,86,-99,-99,-99,11,38,53,-99,25,28,18,55,73,45
02/10/2010,6,80,-99,-99,-99,12,43,61,-99,35,56,33,60,60,65
02/10/2010,7,81,-99,-99,-99,14,53,63,-99,28,62,52,75,56,78
02/10/2010,8,156,-99,-99,-99,20,97,58,-99,63,79,61,110,59,77
02/10/2010,9,110,-99,-99,-99,20,72,109,-99,66,35,94,144,56,78
02/10/2010,10,30,71,-99,-99,18,-99,101,-99,22,15,23,128,25,49
02/10/2010,11,39,49,-99,-99,20,24,18,-99,25,21,31,49,42,31
02/10/2010,12,26,43,-99,-99,37,34,12,-99,36,20,35,52,39,26
02/10/2010,13,21,64,-99,-99,28,21,26,-99,26,35,39,38,40,35
02/10/2010,14,37,43,-99,-99,34,26,48,-99,28,30,45,47,50,30
02/10/2010,15,32,37,-99,-99,41,33,36,-99,37,44,50,58,54,34
02/10/2010,16,37,48,-99,-99,35,42,35,-99,47,34,52,62,71,37
02/10/2010,17,44,34,-99,-99,33,45,34,-99,56,45,51,50,101,32
02/10/2010,18,46,43,-99,-99,38,40,48,-99,54,41,58,52,67,37
02/10/2010,19,53,42,-99,-99,41,50,47,-99,49,33,52,47,64,44
02/10/2010,20,45,26,-99,-99,28,48,24,-99,38,35,35,46,60,31
02/10/2010,21,41,27,-99,-99,20,45,42,-99,30,37,31,50,62,37
02/10/2010,22,44,39,-99,-99,21,31,37,-99,32,31,33,30,49,27
02/10/2010,23,29,36,-99,-99,23,23,34,-99,28,20,34,39,46,22
02/10/2010,24,20,31,-99,-99,27,14,23,-99,18,21,24,39,37,24
03/10/2010,1,22,29,-99,-99,25,19,31,-99,16,28,18,23,37,23
03/10/2010,2,26,23,-99,-99,26,22,24,-99,15,25,15,35,30,30
03/10/2010,3,16,25,-99,-99,14,20,36,-99,20,14,18,27,22,31
03/10/2010,4,23,25,-99,-99,17,20,30,-99,24,13,17,17,18,29
03/10/2010,5,27,27,-99,-99,19,22,42,-99,18,22,20,36,26,26
03/10/2010,6,36,34,-99,-99,22,23,50,-99,23,27,22,34,43,32
03/10/2010,7,49,32,-99,-99,14,25,53,-99,24,31,33,42,41,37
03/10/2010,8,56,42,-99,-99,21,38,54,-99,32,26,40,55,47,36
03/10/2010,9,34,45,-99,-99,17,31,47,-99,24,13,21,37,23,29
03/10/2010,10,20,29,-99,-99,24,21,31,-99,23,27,24,41,28,28
03/10/2010,11,11,36,-99,-99,25,24,37,-99,25,16,27,38,42,21
03/10/2010,12,25,28,-99,-99,26,20,14,-99,24,22,29,45,40,24
03/10/2010,13,22,46,-99,-99,26,18,1,-99,25,18,28,39,38,28
03/10/2010,14,35,28,-99,-99,26,20,40,-99,22,26,24,48,28,28
03/10/2010,15,47,40,-99,-99,30,45,44,-99,30,37,45,46,51,31
03/10/2010,16,42,38,-99,-99,30,35,45,-99,50,44,46,57,56,35
03/10/2010,17,41,43,-99,-99,34,76,29,-99,72,53,49,51,-99,35
03/10/2010,18,34,35,-99,-99,24,34,13,-99,46,34,37,39,-99,41
03/10/2010,19,21,18,-99,-99,24,18,24,-99,32,23,27,29,-99,24
