FECHA,HORA,LAG,TAC,FAC,TLA,XAL,MER,PED,PLA,UIZ,IMP,TAX,MIN,TLI,VIF,SAG,VAL,SUR,IZT,CHO
27/09/2007,2,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.4,0.1,0.6,0.3,0.4,0.0,-99,0.0,0.0,0.4
27/09/2007,3,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.4,0.1,0.4,0.3,0.4,0.0,-99,0.0,0.0,0.5
27/09/2007,4,0.3,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.3,0.1,0.4,0.3,0.5,0.0,-99,0.0,0.0,0.3
27/09/2007,5,0.4,0.0,0.0,0.2,0.5,0.1,0.0,0.0,0.2,0.3,0.4,0.5,0.5,0.6,0.1,-99,0.0,0.0,0.4
27/09/2007,6,0.7,0.2,0.0,0.5,1.2,0.6,0.1,0.4,0.6,0.6,1.3,0.8,0.7,0.7,0.5,-99,0.4,0.1,0.5
27/09/2007,7,1.2,0.3,0.1,0.7,1.2,1.2,0.4,0.5,1.1,0.9,2.3,1.4,0.7,0.7,0.8,-99,1.1,0.6,1.2
27/09/2007,8,1.5,0.4,0.1,0.8,1.0,1.2,0.4,0.8,1.3,0.9,2.3,1.4,0.7,0.9,0.7,-99,1.0,0.8,1.3
27/09/2007,9,1.2,0.4,0.2,0.7,1.0,0.9,0.3,0.9,0.9,0.9,2.2,1.4,0.7,0.7,0.6,-99,0.8,0.6,0.9
27/09/2007,10,1.1,0.6,0.4,0.7,0.9,1.0,0.2,0.3,0.7,0.5,1.7,1.1,0.6,0.6,0.3,-99,0.5,0.4,0.6
27/09/2007,11,0.7,0.2,0.3,0.7,1.0,0.8,0.2,0.3,0.5,0.5,-99,0.9,0.5,0.5,0.2,-99,0.5,0.2,0.5
27/09/2007,12,1.0,0.2,0.3,0.6,1.1,0.6,0.1,0.4,0.5,0.5,-99,1.0,0.4,0.5,-99,-99,0.4,0.2,0.5
27/09/2007,13,0.8,0.1,0.4,0.7,0.7,0.5,0.2,0.3,0.5,0.5,-99,0.9,0.5,0.5,-99,-99,0.4,0.2,0.6
27/09/2007,14,0.9,0.1,0.4,0.5,0.9,0.6,0.2,0.1,0.5,0.5,-99,0.9,0.5,0.5,-99,-99,0.4,0.2,0.5
27/09/2007,15,0.9,0.1,0.4,0.4,0.9,0.4,0.2,0.3,0.4,0.5,-99,0.9,0.5,0.5,0.1,-99,0.4,0.1,0.5
27/09/2007,16,1.2,0.1,0.1,0.5,1.2,0.8,0.2,0.1,0.5,0.6,-99,1.0,0.5,0.5,0.2,-99,0.4,0.2,0.6
27/09/2007,17,1.0,0.2,0.4,0.6,0.8,0.7,0.2,0.3,0.5,0.6,-99,1.0,0.5,0.5,0.2,0.8,0.5,0.1,0.6
27/09/2007,18,1.1,0.1,0.3,0.5,1.1,0.9,0.3,0.2,0.7,0.6,-99,1.1,0.5,0.5,0.2,0.9,0.6,0.1,0.6
27/09/2007,19,1.2,0.1,0.3,0.6,0.9,0.7,0.2,0.4,0.5,0.6,-99,1.0,0.5,0.6,0.4,0.9,0.6,0.2,0.6
27/09/2007,20,1.1,0.2,0.3,0.5,0.9,0.6,0.2,0.3,0.8,0.6,-99,1.1,0.6,0.6,0.3,1.0,0.5,0.2,0.7
27/09/2007,21,1.0,0.2,0.1,0.7,0.7,0.3,0.2,0.2,0.6,0.6,-99,1.0,0.6,0.6,0.3,0.8,0.4,0.4,0.5
27/09/2007,22,0.9,0.1,0.1,0.4,0.8,0.2,0.2,0.3,0.6,0.5,-99,0.9,0.6,0.6,0.2,0.9,0.5,0.5,0.4
27/09/2007,23,0.6,0.0,0.0,0.3,0.4,0.2,0.0,0.1,0.5,0.5,-99,0.8,0.5,0.6,0.2,0.9,0.3,0.3,0.4
27/09/2007,24,0.5,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.4,0.4,-99,0.7,0.4,0.5,0.1,0.7,0.2,0.0,0.4
28/09/2007,1,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.4,-99,0.6,0.4,0.4,0.0,0.7,0.1,0.0,0.3
28/09/2007,2,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.3,-99,0.6,0.4,0.4,0.0,0.6,0.0,0.0,0.4
28/09/2007,3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,-99,0.5,0.4,0.4,0.0,0.6,0.0,0.0,0.4
28/09/2007,4,0.4,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.4,0.3,-99,0.5,0.4,0.5,0.0,0.7,0.0,0.0,0.4
28/09/2007,5,0.5,0.0,0.0,0.2,0.9,0.2,0.0,0.0,0.5,0.6,-99,-99,0.5,0.6,0.2,1.3,0.1,0.1,0.5
28/09/2007,6,1.2,0.2,0.3,0.7,1.6,1.3,0.1,0.4,1.1,0.9,-99,-99,0.7,0.6,0.6,1.2,0.6,0.4,0.9
28/09/2007,7,2.3,0.5,0.7,0.8,1.3,1.2,0.5,0.9,2.0,1.0,-99,-99,0.7,0.7,0.7,1.3,1.3,1.4,1.4
28/09/2007,8,1.5,0.9,0.6,0.9,1.2,1.7,0.5,0.7,1.1,0.8,-99,-99,0.8,0.8,0.8,1.4,1.5,1.4,1.7
28/09/2007,9,1.5,0.7,0.1,0.9,0.8,1.5,0.4,0.8,1.9,1.1,-99,-99,0.8,0.7,0.5,1.9,1.0,0.9,0.9
28/09/2007,10,1.5,0.5,0.0,0.7,0.8,1.8,0.3,0.3,1.8,1.0,-99,-99,0.8,0.6,0.5,1.8,0.8,0.8,1.1
28/09/2007,11,1.4,0.5,0.0,0.7,0.9,1.8,0.2,0.4,1.2,1.1,-99,-99,0.7,0.6,0.6,2.2,0.6,0.5,1.0
28/09/2007,12,1.2,0.3,0.0,0.6,0.8,1.1,0.2,0.1,1.2,0.7,-99,-99,0.9,1.0,0.8,2.2,1.1,1.0,1.3
28/09/2007,13,2.2,0.7,0.6,1.0,0.7,0.7,0.8,0.6,1.2,0.9,-99,-99,0.9,1.4,0.8,1.3,0.9,0.9,1.0
28/09/2007,14,2.7,1.3,1.8,1.4,1.2,1.2,0.6,0.7,1.2,1.4,2.3,-99,1.0,1.2,1.2,2.0,0.9,1.2,1.1
28/09/2007,15,2.4,1.4,1.9,1.8,1.9,1.1,0.7,1.0,1.5,1.5,3.4,-99,1.2,1.0,0.8,1.9,0.8,1.5,1.1
28/09/2007,16,2.3,1.6,2.1,1.5,2.6,0.9,0.8,1.0,1.4,1.4,3.3,-99,1.1,0.7,0.9,1.8,1.3,1.7,1.1
28/09/2007,17,1.9,1.3,1.7,1.6,2.0,0.7,1.2,1.3,1.3,1.3,3.0,-99,0.8,0.7,0.9,1.5,1.0,1.3,1.0
28/09/2007,18,2.0,1.2,1.9,1.3,1.8,0.7,1.0,1.0,1.3,1.3,4.6,-99,0.8,0.8,1.0,1.5,1.1,1.3,1.1
28/09/2007,19,2.0,1.0,1.5,1.1,1.5,1.0,1.0,0.9,1.4,1.1,4.5,-99,0.8,0.7,1.2,2.0,1.3,1.5,1.8
28/09/2007,20,2.2,1.7,1.5,1.1,1.6,1.1,1.4,1.4,2.3,1.5,3.8,-99,0.8,0.8,1.4,2.2,1.8,1.5,0.9
28/09/2007,21,2.2,1.4,0.9,1.3,2.0,1.0,1.9,2.3,2.8,1.5,3.2,-99,0.9,0.9,1.7,2.9,2.2,1.9,1.0
28/09/2007,22,2.3,0.9,0.6,1.1,2.5,1.6,2.4,2.1,2.8,1.3,5.0,-99,1.0,1.0,1.8,2.3,2.7,2.2,1.0
28/09/2007,23,2.1,0.7,0.3,1.0,1.3,1.4,1.6,1.0,1.5,1.2,2.9,-99,0.9,0.8,1.5,2.1,2.1,1.6,0.9
28/09/2007,24,1.8,0.4,0.2,0.6,1.4,1.3,0.8,0.6,1.9,1.0,2.0,-99,0.8,0.7,1.1,1.7,1.3,1.1,0.7
29/09/2007,1,1.6,0.3,0.1,0.5,1.6,1.0,0.6,0.4,2.0,1.1,1.5,-99,0.8,0.7,1.0,1.4,0.9,1.1,0.7
29/09/2007,2,1.2,0.2,0.0,0.3,0.8,0.7,0.4,0.2,1.8,0.9,1.3,-99,0.5,0.5,0.6,1.2,0.6,0.8,0.6
29/09/2007,3,1.1,0.1,0.1,0.3,0.8,0.6,0.4,0.1,1.0,0.8,0.9,-99,0.5,0.5,0.6,1.0,0.4,0.5,0.7
29/09/2007,4,1.0,0.1,0.1,0.4,1.2,0.6,0.3,0.1,1.2,0.8,0.9,-99,0.5,0.5,0.3,1.0,0.4,0.3,0.7
29/09/2007,5,1.1,0.4,0.0,0.5,1.4,0.7,0.3,0.2,1.3,0.8,1.2,-99,0.7,0.5,0.7,1.1,0.5,0.5,1.0
29/09/2007,6,1.2,1.1,0.5,0.8,1.6,1.3,0.3,0.3,1.5,1.2,2.8,-99,0.8,0.7,0.6,1.6,0.8,1.1,1.7
29/09/2007,7,1.8,1.1,0.6,1.0,3.4,1.8,0.7,1.1,1.8,1.6,3.2,-99,1.1,1.0,0.7,2.2,1.2,1.2,1.4
29/09/2007,8,2.4,1.4,0.6,1.7,2.0,2.2,1.0,1.2,1.9,2.3,3.1,-99,1.3,0.8,1.4,3.3,1.5,1.8,1.7
29/09/2007,9,2.2,1.1,0.6,1.7,1.3,1.5,0.8,1.1,1.6,1.5,2.0,-99,1.0,0.7,1.0,2.1,1.3,1.6,1.3
29/09/2007,10,2.1,0.8,0.5,1.4,1.6,1.8,0.6,0.7,1.5,1.4,1.7,-99,1.0,0.9,0.6,1.7,1.0,1.3,1.4
29/09/2007,11,1.7,1.0,1.1,1.0,0.9,1.3,0.5,0.8,1.2,1.2,1.6,-99,0.9,0.7,0.7,1.8,1.0,1.2,1.1
29/09/2007,12,1.8,0.9,0.9,1.0,1.1,1.4,0.6,0.7,1.0,1.2,1.2,-99,1.0,0.7,0.7,1.8,0.8,1.0,1.0
29/09/2007,13,1.8,0.8,1.1,1.0,1.1,1.3,0.4,0.5,0.9,1.2,1.5,-99,1.0,0.7,0.8,2.0,0.6,0.9,0.7
29/09/2007,14,1.8,0.6,1.0,1.3,0.7,0.9,0.4,0.6,0.9,1.1,2.8,-99,0.8,0.7,-99,1.5,0.6,1.1,0.8
29/09/2007,15,-99,0.6,1.1,1.3,0.6,0.7,0.4,0.9,1.1,1.1,1.3,-99,0.7,0.7,-99,1.5,0.6,0.8,1.2
29/09/2007,16,2.5,0.6,1.0,1.2,1.2,1.6,0.7,1.0,1.4,1.1,1.8,-99,0.9,0.7,1.4,2.5,1.6,1.5,1.0
29/09/2007,17,2.0,1.0,0.8,1.3,1.3,2.0,1.2,1.3,2.8,1.5,4.5,-99,1.4,0.8,1.0,2.8,2.0,1.8,1.0
29/09/2007,18,1.7,1.0,0.8,1.3,1.6,1.6,1.4,1.2,2.1,1.4,3.4,-99,1.4,1.3,0.7,2.8,1.5,1.3,1.1
29/09/2007,19,2.0,1.5,1.9,1.9,2.1,1.8,1.4,1.6,2.3,1.8,2.1,-99,1.5,1.4,1.0,2.9,1.8,1.6,1.3
29/09/2007,20,3.0,1.9,2.2,2.3,1.4,2.2,1.9,2.5,3.4,1.8,4.4,-99,1.7,1.3,-99,2.7,3.0,2.7,2.7
29/09/2007,21,2.8,1.5,2.1,1.8,1.3,2.3,2.4,2.7,3.7,1.3,4.7,-99,1.7,1.0,1.1,2.3,3.6,2.7,1.9
29/09/2007,22,2.0,1.0,0.8,1.3,1.3,1.6,2.9,2.4,4.8,1.6,6.1,-99,1.3,0.9,1.0,2.8,4.7,3.6,1.3
29/09/2007,23,2.0,0.5,0.3,0.8,0.9,1.2,2.4,1.1,5.0,1.4,4.9,-99,0.8,0.8,0.8,2.2,5.0,1.5,1.9
29/09/2007,24,1.2,0.2,0.1,0.5,0.6,0.6,1.8,0.5,2.1,0.8,2.0,-99,0.7,0.7,0.5,1.4,2.7,0.6,1.6
30/09/2007,1,0.9,0.1,0.1,0.3,0.4,0.3,0.6,0.2,0.9,0.6,1.5,-99,0.6,0.5,0.3,1.0,0.8,0.2,1.2
30/09/2007,2,0.7,0.1,0.0,0.4,1.0,0.2,0.6,0.3,0.8,0.5,0.7,-99,0.5,0.5,0.2,0.9,0.7,0.2,1.4
30/09/2007,3,0.5,0.2,0.0,0.4,0.6,0.1,0.1,0.1,0.7,0.3,0.9,-99,0.4,0.4,0.2,0.7,0.5,0.1,1.2
30/09/2007,4,0.5,0.1,0.0,0.3,0.6,0.1,0.0,0.0,0.6,0.3,0.6,-99,0.4,0.4,0.2,0.6,0.2,0.1,1.1
30/09/2007,5,0.7,0.3,0.2,0.4,0.4,0.3,0.0,0.0,0.6,0.4,0.7,-99,0.4,0.4,0.2,0.6,0.2,0.1,1.0
30/09/2007,6,0.7,0.2,0.2,0.4,0.7,0.9,0.0,0.0,0.8,0.5,1.1,-99,0.6,0.5,0.4,1.0,0.4,0.2,1.5
30/09/2007,7,1.2,0.7,0.4,0.6,0.5,1.5,0.2,0.4,1.4,0.7,2.1,-99,0.6,0.6,0.5,1.3,1.1,0.7,1.9
30/09/2007,8,1.3,0.6,0.7,0.8,0.8,1.0,0.4,0.6,1.4,0.6,2.7,-99,1.3,0.6,0.7,1.3,1.0,0.8,1.5
30/09/2007,9,1.2,0.5,0.4,0.8,0.9,0.6,0.2,0.4,1.3,0.8,1.4,-99,0.6,0.6,0.5,1.3,0.8,0.9,1.5
30/09/2007,10,1.7,0.6,0.4,0.9,0.7,1.0,0.2,0.6,1.1,1.0,1.6,-99,0.6,0.5,0.7,1.4,0.6,0.6,1.1
30/09/2007,11,1.5,0.5,0.4,0.9,0.6,0.8,0.2,0.2,1.2,0.8,1.2,-99,0.7,0.5,0.6,1.5,0.3,0.6,1.2
30/09/2007,12,1.4,0.5,0.5,0.8,0.6,0.7,0.3,0.4,1.1,0.8,1.4,-99,0.6,0.5,0.4,1.2,0.4,0.6,1.0
30/09/2007,13,1.1,0.6,0.5,0.6,0.7,0.4,0.5,0.6,0.7,0.8,1.7,-99,0.6,0.5,0.4,1.0,0.6,0.5,0.9
30/09/2007,14,0.9,0.3,0.4,0.6,0.4,0.6,0.5,0.6,0.5,0.6,1.3,-99,0.5,0.4,0.3,0.9,0.6,0.3,0.7
30/09/2007,15,0.7,0.1,0.3,0.4,0.4,0.3,0.4,0.3,0.4,0.5,1.4,-99,0.5,0.4,0.2,0.9,0.5,0.3,0.6
30/09/2007,16,0.6,0.0,0.2,0.3,0.4,0.1,0.2,0.1,0.3,0.5,1.5,-99,0.5,0.5,0.2,0.8,0.4,0.1,0.5
30/09/2007,17,0.7,0.0,0.2,0.3,0.4,0.3,0.1,0.2,0.3,0.4,1.3,-99,0.4,0.5,0.2,0.8,0.3,0.1,0.4
30/09/2007,18,0.7,0.0,0.3,0.4,0.4,0.1,0.1,0.3,0.3,0.4,1.1,-99,0.4,0.5,0.2,0.8,0.3,0.2,0.5
30/09/2007,19,0.9,0.0,0.4,0.2,0.6,0.2,-99,0.3,0.4,0.4,1.1,-99,0.5,0.5,0.3,0.9,0.4,0.3,0.8
30/09/2007,20,0.8,0.2,0.3,0.3,0.7,0.2,0.1,0.3,0.6,0.4,1.2,-99,0.6,0.6,0.6,1.1,0.3,0.2,0.6
30/09/2007,21,0.8,0.1,0.1,0.4,0.7,0.1,0.1,0.2,0.7,0.5,1.3,-99,0.7,0.6,0.6,1.0,0.5,0.1,0.6
30/09/2007,22,0.9,0.1,0.1,0.5,0.6,0.2,0.1,0.1,0.6,0.6,1.3,-99,0.7,0.6,0.4,1.1,0.4,0.3,0.7
30/09/2007,23,0.7,0.0,0.0,0.3,0.3,0.2,0.0,0.0,0.6,0.5,1.1,-99,0.5,0.6,0.2,1.0,0.2,0.2,0.9
30/09/2007,24,0.6,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.5,0.4,0.7,-99,0.5,0.4,0.1,0.8,0.1,0.1,0.7
01/10/2007,1,0.5,0.0,0.0,-99,0.0,0.0,0.0,0.0,0.3,0.3,0.4,-99,0.4,0.4,0.0,0.6,0.0,0.0,0.7
01/10/2007,2,0.4,0.0,0.0,-99,0.0,0.0,0.0,0.0,0.3,0.3,0.3,-99,0.8,0.4,0.0,0.5,0.0,0.0,0.7
01/10/2007,3,0.4,0.0,0.0,-99,0.0,0.0,0.0,0.0,0.3,0.3,0.3,-99,0.3,0.4,0.0,0.5,0.0,0.0,0.5
01/10/2007,4,0.4,0.0,0.0,-99,0.2,0.0,0.0,0.0,0.4,0.4,0.4,-99,0.4,0.4,0.0,0.5,0.0,0.0,0.8
01/10/2007,5,0.6,0.1,0.1,-99,0.6,0.4,0.0,0.0,0.9,0.4,1.2,-99,0.7,0.5,0.3,0.7,0.2,0.1,0.5
01/10/2007,6,1.2,0.8,0.9,-99,1.3,0.9,0.2,0.7,1.4,0.6,2.5,-99,1.1,0.8,0.8,1.4,0.6,0.6,1.1
01/10/2007,7,1.9,1.9,2.2,1.6,2.1,1.6,0.8,1.5,2.6,1.5,3.2,-99,1.4,1.5,1.2,2.0,1.8,1.3,1.4
01/10/2007,8,2.0,1.2,1.2,2.3,2.1,1.7,0.6,1.2,2.1,1.7,2.9,-99,1.6,1.4,1.0,2.5,1.6,1.3,1.9
01/10/2007,9,1.5,0.6,0.4,1.2,1.1,1.3,0.2,0.4,-99,1.0,2.3,-99,1.7,0.9,0.6,1.6,0.6,0.7,1.5
01/10/2007,10,1.4,0.5,0.4,0.8,1.0,1.1,0.2,0.6,-99,0.7,1.8,-99,0.6,0.7,0.3,1.3,0.5,-99,1.1
01/10/2007,11,1.0,0.4,0.4,0.5,0.8,0.2,0.3,0.4,-99,0.5,1.8,-99,0.5,0.4,0.3,1.0,0.6,-99,0.5
01/10/2007,12,0.8,0.3,0.4,0.5,0.7,-99,0.4,0.4,0.4,0.5,1.4,-99,0.5,0.5,0.3,1.0,0.6,-99,0.4
01/10/2007,13,0.8,0.2,0.4,0.7,0.8,-99,0.3,0.2,0.3,0.4,1.3,-99,0.5,0.5,0.2,0.9,0.2,-99,0.3
01/10/2007,14,0.8,0.1,0.5,0.5,0.8,0.3,0.2,0.1,0.2,0.5,1.2,-99,0.5,0.5,0.2,0.7,0.1,-99,0.3
01/10/2007,15,0.7,0.1,0.4,0.5,0.7,-99,0.1,0.1,0.3,0.5,1.8,-99,0.4,0.5,0.2,0.7,0.1,-99,0.3
01/10/2007,16,0.8,0.1,0.5,0.3,0.6,0.0,0.1,0.0,0.2,0.5,1.4,-99,0.5,0.4,0.2,0.7,0.0,0.2,0.2
01/10/2007,17,0.8,0.1,0.5,0.4,0.7,0.0,0.1,0.1,0.3,0.5,2.0,-99,0.5,0.5,0.2,0.7,0.0,0.3,0.3
01/10/2007,18,0.9,0.1,0.7,0.4,0.7,0.0,0.1,0.1,0.3,0.5,2.2,-99,0.5,0.5,0.4,0.9,0.2,0.2,0.3
01/10/2007,19,1.1,0.3,0.7,0.5,0.5,0.0,0.1,0.1,0.3,0.5,2.5,-99,0.6,0.6,0.5,1.0,0.2,0.5,0.3
01/10/2007,20,1.2,0.4,1.0,0.6,0.6,0.1,0.2,0.2,0.5,0.5,2.2,-99,0.6,0.7,0.6,0.9,0.2,0.6,0.4
01/10/2007,21,1.1,0.5,0.3,0.7,0.4,0.2,0.2,0.3,0.5,0.5,1.6,-99,0.6,0.7,0.4,1.1,0.4,0.3,0.1
01/10/2007,22,0.9,0.5,0.1,0.6,0.6,0.3,0.3,0.2,0.6,0.7,1.7,-99,0.6,0.7,0.4,1.4,0.5,0.3,0.6
01/10/2007,23,0.8,0.4,0.0,0.5,0.5,0.3,0.2,0.2,0.5,0.6,1.1,-99,0.6,0.6,0.4,1.0,0.4,0.4,0.6
01/10/2007,24,0.6,0.1,0.0,0.3,0.2,0.0,0.1,0.1,0.4,0.5,0.7,-99,0.6,0.5,0.2,0.9,0.1,0.1,0.3
02/10/2007,1,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.3,0.4,0.4,-99,0.6,0.5,0.1,0.8,0.0,0.0,0.4
02/10/2007,2,0.5,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.4,0.4,-99,0.5,0.5,0.1,0.7,0.0,0.0,0.3
02/10/2007,3,0.5,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.4,0.4,-99,0.4,0.6,0.1,0.6,0.0,0.0,0.1
02/10/2007,4,0.5,0.2,0.0,0.3,0.2,0.0,0.0,0.0,0.3,0.4,0.4,-99,0.5,0.5,0.2,0.6,0.0,0.0,0.2
02/10/2007,5,0.6,0.1,0.1,0.3,0.6,0.2,0.0,0.1,0.4,0.4,0.9,-99,0.7,0.6,0.2,1.0,0.1,0.0,0.5
02/10/2007,6,1.0,0.4,0.6,0.6,1.4,0.7,0.1,0.5,0.7,0.7,2.7,-99,0.9,0.6,0.7,1.6,0.4,0.4,0.7
02/10/2007,7,1.7,0.9,0.4,1.0,1.4,1.2,0.5,1.1,1.2,1.0,3.0,-99,1.1,0.7,1.0,2.0,1.1,1.1,1.1
02/10/2007,8,2.2,1.1,0.5,1.3,1.5,1.5,0.7,1.2,1.7,1.1,2.4,-99,1.1,0.9,1.2,1.5,1.4,1.5,1.0
02/10/2007,9,1.1,0.9,0.2,1.3,1.0,0.9,0.6,1.2,1.0,0.7,2.8,-99,1.2,0.8,0.9,1.5,1.4,1.1,0.6
02/10/2007,10,0.9,0.5,0.0,0.7,0.3,0.6,0.4,0.5,-99,0.6,1.5,-99,1.0,0.5,0.3,1.1,0.9,0.6,0.4
02/10/2007,11,1.1,0.4,0.3,0.8,0.6,0.4,0.3,0.3,-99,0.7,1.6,-99,0.8,0.5,0.4,1.1,0.7,0.5,0.3
02/10/2007,12,-99,0.5,0.3,0.8,0.7,0.3,0.4,0.7,-99,0.7,1.8,-99,0.7,0.5,0.3,1.3,0.6,0.4,0.3
02/10/2007,13,0.9,0.3,0.3,0.8,0.7,0.1,0.4,0.3,-99,0.6,1.8,-99,0.5,0.5,0.2,0.9,0.5,0.4,0.3
02/10/2007,14,0.8,0.1,0.2,0.5,-99,0.1,0.3,0.2,-99,0.5,1.7,-99,0.5,0.5,0.2,0.9,0.5,0.3,0.2
02/10/2007,15,0.7,0.1,0.2,0.4,-99,0.1,0.2,0.1,-99,0.5,2.3,-99,0.5,0.4,0.2,0.8,0.4,0.2,0.2
02/10/2007,16,0.6,0.0,0.2,0.4,0.6,0.2,0.1,0.0,-99,0.5,2.0,-99,0.6,0.4,0.1,0.8,0.2,0.2,0.2
02/10/2007,17,0.6,0.0,0.3,0.6,0.6,0.2,0.1,0.1,-99,0.5,2.4,-99,0.6,0.4,0.1,0.9,0.3,0.2,0.3
02/10/2007,18,0.8,0.1,0.3,0.6,0.7,0.5,0.2,0.3,-99,0.5,2.5,-99,0.6,0.4,0.2,1.0,0.4,0.2,0.3
02/10/2007,19,1.2,0.2,0.4,0.6,1.0,0.5,0.3,0.5,-99,0.6,2.2,-99,0.6,0.5,0.4,0.9,0.6,0.3,0.5
02/10/2007,20,1.2,0.3,0.3,0.8,-99,0.2,0.6,0.5,-99,0.6,2.6,-99,0.8,0.6,0.7,1.1,0.5,0.6,0.5
02/10/2007,21,1.1,0.4,0.4,0.7,0.5,0.1,0.4,0.4,0.5,0.6,2.2,-99,1.5,0.6,0.6,1.3,0.4,0.7,0.8
02/10/2007,22,1.0,0.3,0.2,0.5,0.6,0.1,0.2,0.3,0.6,0.7,1.9,-99,0.9,0.7,0.5,1.4,0.5,0.6,0.9
02/10/2007,23,1.0,0.2,0.1,0.5,0.6,0.2,0.2,0.1,0.7,0.8,1.4,-99,1.0,0.7,0.5,1.3,0.4,0.4,0.8
02/10/2007,24,1.0,0.4,0.2,0.4,1.0,0.2,0.2,0.0,0.8,0.6,1.1,-99,0.8,0.6,0.6,1.0,0.3,0.4,0.8
03/10/2007,1,0.6,0.1,0.3,0.4,0.8,0.0,0.1,0.0,0.6,0.8,0.8,-99,1.5,0.6,0.4,1.0,0.3,0.3,0.6
03/10/2007,2,0.7,0.1,0.0,0.3,0.3,0.0,0.0,0.0,0.6,0.6,1.0,-99,0.6,0.5,0.2,0.9,0.3,0.2,0.6
03/10/2007,3,0.7,0.1,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.7,0.6,-99,0.7,0.6,0.2,1.0,0.4,0.0,0.5
03/10/2007,4,0.7,0.1,0.1,0.2,0.2,0.0,0.1,0.2,0.3,0.7,0.9,-99,0.9,0.6,0.3,1.3,0.3,0.1,0.7
03/10/2007,5,1.0,0.4,0.3,0.5,0.4,0.2,0.1,0.2,0.6,0.7,1.0,-99,0.9,0.8,0.6,1.3,0.5,0.6,1.2
03/10/2007,6,1.8,1.5,1.9,1.4,1.5,0.9,0.6,1.2,1.3,1.1,2.0,-99,1.3,0.7,1.6,2.9,1.0,1.3,1.5
03/10/2007,7,2.7,2.6,3.9,2.5,2.4,1.6,1.1,2.8,2.3,2.3,3.0,-99,1.4,0.8,1.9,4.9,2.9,2.1,2.6
03/10/2007,8,4.0,2.6,3.0,3.1,3.4,2.1,1.4,2.4,2.2,2.4,2.8,-99,1.6,1.1,1.4,4.9,3.5,1.8,3.3
03/10/2007,9,3.7,2.3,1.7,2.3,2.0,1.3,0.7,1.7,1.7,2.5,3.4,-99,1.6,0.8,1.2,2.7,2.3,1.8,1.7
03/10/2007,10,3.4,2.1,1.8,2.1,1.3,1.1,0.8,2.1,1.1,2.4,2.8,-99,-99,1.0,0.8,3.1,2.0,1.3,1.4
03/10/2007,11,2.9,1.3,1.3,1.1,1.0,1.2,1.6,2.0,1.3,2.0,2.2,-99,-99,0.9,0.7,2.2,1.5,1.4,0.8
03/10/2007,12,2.4,0.6,0.8,0.7,1.1,1.3,1.6,2.7,1.5,1.4,2.4,-99,-99,0.7,0.8,1.3,1.6,1.5,0.4
03/10/2007,13,1.3,0.3,0.4,0.7,0.9,0.9,0.7,0.7,1.3,0.6,2.6,-99,-99,0.5,0.5,1.1,1.2,1.0,-99
03/10/2007,14,0.8,0.3,0.3,0.6,0.6,0.6,0.2,0.1,-99,0.5,1.9,-99,0.5,0.5,0.2,0.8,0.5,0.6,-99
03/10/2007,15,0.7,0.0,0.2,0.4,0.8,0.2,0.2,0.1,0.4,0.6,2.0,-99,0.5,0.5,0.2,-99,0.3,0.1,0.4
03/10/2007,16,0.6,0.0,0.1,0.5,0.7,0.2,0.1,0.1,0.5,0.6,2.0,-99,0.5,0.4,0.1,0.8,0.2,0.1,0.4
03/10/2007,17,1.0,0.1,0.1,0.4,0.8,0.1,0.1,0.1,0.5,0.6,2.3,-99,0.5,0.4,0.2,0.9,0.2,0.2,0.4
03/10/2007,18,1.3,0.1,0.6,0.5,0.8,0.2,0.2,0.3,0.6,0.6,3.1,-99,0.5,0.5,0.2,1.0,0.4,0.3,0.5
03/10/2007,19,1.5,0.1,0.4,0.5,0.9,0.2,0.3,0.4,0.7,0.6,2.6,-99,0.7,0.5,0.3,0.8,0.5,0.4,0.7
03/10/2007,20,1.4,0.3,0.4,0.6,0.8,0.2,0.4,0.4,0.7,0.7,2.1,-99,1.0,0.7,0.8,1.0,0.7,0.5,0.9
03/10/2007,21,1.3,0.3,0.3,0.7,0.8,0.1,0.4,0.5,0.7,0.7,1.7,-99,0.8,0.7,0.7,1.2,0.3,-99,0.8
03/10/2007,22,1.3,0.4,0.4,0.7,1.0,0.2,0.3,0.5,0.6,0.7,1.9,-99,1.1,0.8,0.4,1.4,0.5,-99,1.2
03/10/2007,23,1.2,0.4,0.5,0.6,0.7,0.3,0.4,0.4,0.9,1.0,2.0,-99,0.9,0.8,0.7,1.4,0.8,0.6,1.3
