FECHA,HORA,ACO,ATI,CAM,CHO,CCA,CUA,CUT,FAC,HGM,IZT,LLA,LPR,MER,MON,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TLA,TLI,TPN,UAX,UIZ,VIF,XAL
01/10/2014,9,3,5,6,3,3,4,7,6,3,5,3,-99,5,-99,3,4,4,3,5,3,3,7,2,4,2,4,7,5
01/10/2014,10,4,4,4,3,3,3,5,5,2,3,4,-99,4,-99,2,3,4,2,4,2,3,4,1,3,3,2,3,4
01/10/2014,11,3,2,3,3,2,3,3,4,1,2,3,-99,3,-99,2,2,4,1,3,1,2,3,1,2,2,2,3,3
01/10/2014,12,3,2,3,2,2,2,2,3,1,2,3,-99,3,-99,2,2,2,1,3,1,2,4,1,2,2,2,3,3
01/10/2014,13,2,3,6,2,1,1,2,4,2,6,2,-99,4,-99,2,2,2,1,3,1,1,6,1,1,3,2,3,3
01/10/2014,14,2,7,6,2,2,1,2,5,2,3,2,-99,3,-99,2,2,1,1,2,2,1,7,2,1,5,2,2,2
01/10/2014,15,1,3,4,2,6,4,2,6,2,4,1,-99,3,-99,4,3,1,3,3,8,1,4,1,1,9,5,2,3
01/10/2014,16,1,3,6,1,4,6,1,9,3,7,2,-99,8,-99,5,3,2,5,6,2,1,4,1,1,3,6,2,5
01/10/2014,17,2,4,5,1,1,2,1,7,1,4,4,-99,8,-99,3,1,3,1,7,0,1,5,4,1,1,5,2,5
01/10/2014,18,2,2,2,2,1,1,5,3,1,1,3,-99,3,-99,2,1,2,1,4,0,1,2,4,1,1,1,3,4
01/10/2014,19,1,1,2,1,1,1,3,3,1,1,2,-99,1,-99,1,1,1,0,2,0,1,2,0,1,1,1,2,1
01/10/2014,20,1,1,2,1,1,1,32,3,1,1,1,-99,2,-99,1,1,1,1,2,0,1,2,0,1,1,1,7,2
01/10/2014,21,0,4,2,1,1,0,24,3,1,10,1,-99,2,-99,1,1,1,1,2,0,1,2,0,1,1,1,7,2
01/10/2014,22,0,32,2,1,1,0,21,12,1,2,1,-99,1,-99,1,1,1,1,2,0,1,2,12,1,1,1,7,3
01/10/2014,23,1,34,2,1,1,1,19,28,1,1,1,-99,2,-99,1,1,1,1,2,0,1,22,16,1,1,1,7,2
01/10/2014,24,0,24,2,1,1,1,26,22,1,2,2,-99,2,-99,1,3,1,1,2,0,0,38,22,1,1,1,7,2
02/10/2014,1,0,11,2,1,1,4,18,24,1,1,1,-99,1,-99,1,2,-99,1,2,0,1,22,20,1,1,1,2,1
02/10/2014,2,0,11,1,1,1,4,13,4,1,1,1,-99,2,-99,1,1,-99,2,2,0,1,2,11,1,1,1,1,1
02/10/2014,3,0,8,2,1,1,3,16,4,1,3,1,-99,1,-99,1,1,-99,1,1,0,1,2,25,1,1,1,1,1
02/10/2014,4,0,7,2,1,1,2,8,3,1,2,1,-99,1,-99,1,1,-99,1,1,0,0,2,9,1,1,1,3,2
02/10/2014,5,1,5,2,1,1,3,3,3,1,1,1,-99,1,-99,1,1,-99,1,2,0,1,2,5,1,1,1,1,2
02/10/2014,6,1,5,2,2,1,3,2,3,0,1,2,-99,2,-99,1,1,-99,1,3,0,1,2,4,-99,1,1,2,5
02/10/2014,7,2,5,4,2,1,3,2,3,1,2,2,-99,3,-99,2,1,-99,1,3,0,1,4,2,1,1,2,2,4
02/10/2014,8,2,6,5,1,1,2,3,4,1,3,2,-99,3,-99,2,1,-99,1,4,1,1,4,2,2,1,3,2,3
02/10/2014,9,1,5,3,2,2,2,3,3,1,3,2,-99,3,-99,2,2,-99,1,3,0,1,3,1,2,1,2,2,3
02/10/2014,10,2,3,2,1,2,2,2,3,1,2,1,-99,3,-99,2,-99,-99,1,2,0,1,3,1,-99,2,2,1,2
02/10/2014,11,-99,2,2,1,1,1,2,3,1,1,2,-99,2,-99,2,1,-99,1,2,0,-99,2,2,1,1,1,1,2
02/10/2014,12,0,2,2,1,1,1,2,2,0,1,2,-99,2,-99,1,1,-99,1,2,0,-99,2,1,1,1,1,2,2
02/10/2014,13,1,2,2,1,1,1,2,2,0,1,2,-99,2,-99,1,1,-99,0,2,0,-99,2,1,1,1,1,2,2
02/10/2014,14,1,2,2,2,1,2,2,3,0,1,2,-99,2,-99,2,1,-99,1,2,1,1,3,1,3,1,1,2,2
02/10/2014,15,1,2,2,2,2,3,2,3,1,1,2,-99,2,-99,1,3,-99,2,2,2,2,2,1,4,2,1,2,2
02/10/2014,16,1,2,2,2,3,5,2,-99,1,3,1,-99,3,-99,2,4,-99,4,2,2,3,2,1,4,3,3,1,3
02/10/2014,17,1,1,4,2,4,5,1,7,2,5,1,-99,5,-99,4,4,-99,4,4,7,10,3,1,3,11,8,1,3
02/10/2014,18,1,1,7,2,7,6,1,5,4,13,1,-99,12,-99,3,5,-99,4,7,11,5,4,0,6,12,14,1,3
02/10/2014,19,1,1,3,1,5,4,1,2,2,8,1,-99,7,-99,4,4,-99,3,3,8,2,2,1,8,3,5,1,1
02/10/2014,20,1,1,3,1,2,3,1,2,1,2,1,-99,4,-99,2,3,-99,2,3,1,1,2,1,3,2,3,2,2
02/10/2014,21,0,1,3,1,1,3,1,2,1,2,1,-99,3,-99,2,2,-99,2,2,1,1,2,1,2,2,3,1,2
02/10/2014,22,1,0,2,1,1,1,1,2,1,2,2,-99,2,-99,-99,1,-99,1,1,0,1,2,1,1,2,2,2,1
02/10/2014,23,1,0,2,1,1,1,4,2,1,1,1,-99,2,-99,-99,1,-99,1,2,0,1,1,1,1,2,1,1,2
02/10/2014,24,1,0,2,-99,1,1,3,2,0,1,2,-99,2,-99,-99,1,-99,1,1,0,1,1,1,1,1,1,1,2
03/10/2014,1,1,0,2,-99,1,1,2,2,0,1,2,-99,2,-99,1,1,-99,0,2,0,1,1,1,1,1,1,3,2
03/10/2014,2,0,0,2,-99,1,1,2,2,1,2,2,-99,2,-99,1,1,-99,0,2,0,1,2,1,1,1,1,2,2
03/10/2014,3,-99,1,2,-99,1,1,1,2,0,3,2,-99,2,-99,2,1,-99,0,1,0,1,1,0,1,1,1,1,2
03/10/2014,4,1,0,2,1,1,1,1,2,1,4,2,-99,2,-99,2,1,-99,0,2,1,1,2,1,1,2,2,1,2
03/10/2014,5,1,1,2,2,1,1,1,3,1,2,2,-99,2,-99,2,1,-99,1,2,1,1,2,1,1,2,2,1,3
03/10/2014,6,2,1,3,2,1,1,1,3,1,2,3,-99,3,-99,2,1,-99,1,2,1,1,3,1,1,2,2,2,5
03/10/2014,7,2,1,4,3,2,1,1,3,1,3,2,-99,3,-99,2,1,-99,1,3,1,1,4,1,2,2,4,2,5
03/10/2014,8,1,1,5,3,2,1,2,2,2,3,2,-99,4,-99,2,2,-99,1,3,1,1,5,1,2,2,3,2,5
03/10/2014,9,1,1,5,3,3,1,2,3,2,3,2,-99,4,-99,2,3,-99,1,2,2,2,5,2,2,2,3,3,4
03/10/2014,10,1,2,4,2,2,2,-99,3,2,3,2,-99,-99,-99,2,3,-99,1,2,2,1,4,2,2,2,2,3,3
03/10/2014,11,1,2,4,2,2,2,2,3,1,2,2,-99,-99,-99,2,2,-99,1,2,1,1,4,2,2,-99,2,3,3
03/10/2014,12,1,2,3,2,2,2,2,3,1,2,2,-99,-99,-99,2,2,-99,1,2,1,1,5,2,2,-99,2,2,3
03/10/2014,13,0,2,3,2,2,2,2,3,1,2,2,-99,2,-99,2,2,-99,2,2,1,1,5,2,2,-99,2,-99,3
03/10/2014,14,0,1,3,2,2,2,2,4,1,2,2,-99,2,-99,2,2,-99,2,3,1,1,3,1,2,2,2,-99,2
03/10/2014,15,1,2,2,1,1,2,2,3,1,1,1,-99,1,-99,-99,2,-99,1,2,2,1,3,1,4,2,1,2,2
03/10/2014,16,1,1,2,1,1,2,2,3,1,2,1,-99,2,-99,1,1,-99,1,2,0,1,2,0,2,1,1,2,2
03/10/2014,17,1,1,3,1,1,1,2,2,1,1,1,-99,2,-99,2,1,-99,1,2,0,1,2,1,1,1,2,1,2
03/10/2014,18,0,0,3,1,1,1,1,2,1,1,1,-99,2,-99,1,2,-99,1,2,0,1,3,0,1,1,2,1,2
03/10/2014,19,1,0,3,1,1,1,2,2,1,2,2,-99,3,-99,2,1,-99,1,2,1,1,2,1,1,2,2,1,2
03/10/2014,20,0,0,2,2,1,1,1,1,1,2,2,-99,2,-99,1,1,-99,1,2,1,1,2,0,1,1,2,1,2
03/10/2014,21,0,0,2,1,1,1,1,1,0,1,1,-99,2,-99,2,1,-99,1,2,0,1,2,1,1,1,1,1,1
03/10/2014,22,0,0,2,1,1,1,1,2,2,1,1,-99,2,-99,1,1,-99,0,1,0,1,6,0,1,1,1,2,1
03/10/2014,23,0,0,3,1,4,1,1,1,1,1,1,-99,2,-99,1,4,-99,3,1,2,1,6,1,1,2,1,1,1
03/10/2014,24,0,0,3,2,9,9,1,2,2,1,1,-99,3,-99,1,12,-99,15,1,7,1,2,0,2,4,1,1,1
04/10/2014,1,0,0,2,3,8,9,1,1,2,5,1,-99,2,-99,2,14,1,13,2,5,1,2,1,3,5,2,1,2
04/10/2014,2,0,0,2,4,7,6,1,1,1,3,1,-99,2,-99,2,9,1,7,2,5,3,1,0,4,5,3,2,2
04/10/2014,3,0,1,2,6,4,5,1,2,1,2,1,-99,2,-99,2,6,1,6,2,4,4,1,0,2,4,2,1,1
04/10/2014,4,0,0,2,7,1,3,1,2,1,2,1,-99,2,-99,2,3,1,2,2,1,4,1,0,1,2,2,2,2
04/10/2014,5,0,0,2,2,1,2,1,2,1,2,1,-99,2,-99,2,1,1,1,2,1,2,2,0,1,1,2,2,2
04/10/2014,6,1,0,2,2,1,2,1,2,1,2,1,-99,1,-99,2,1,1,1,2,1,1,2,1,2,1,1,2,3
04/10/2014,7,1,1,2,2,2,1,4,3,1,2,1,-99,2,-99,3,-99,1,1,2,1,1,2,1,2,2,2,2,3
04/10/2014,8,1,1,3,2,3,1,12,3,1,3,2,-99,4,-99,2,2,1,1,2,1,2,3,2,1,2,3,2,4
04/10/2014,9,1,3,3,2,3,2,8,3,1,3,3,-99,4,-99,2,2,3,1,3,2,1,4,4,2,2,2,2,4
04/10/2014,10,5,5,3,2,2,3,4,3,1,2,4,-99,3,-99,2,2,4,2,4,2,1,7,3,2,2,2,3,4
04/10/2014,11,3,3,3,2,1,3,3,3,1,2,4,-99,3,-99,3,2,3,2,3,1,1,6,5,2,2,2,5,4
04/10/2014,12,1,4,3,2,2,3,4,4,1,2,3,-99,3,-99,2,2,3,1,3,2,1,6,3,2,2,2,3,3
04/10/2014,13,1,3,2,2,1,2,2,4,1,1,3,-99,2,-99,2,2,2,1,2,1,1,5,2,2,1,1,2,2
04/10/2014,14,1,2,2,2,1,2,2,4,1,1,2,-99,1,-99,2,2,2,1,2,1,1,3,1,1,1,1,2,2
04/10/2014,15,2,2,2,16,1,2,2,3,0,1,1,-99,1,-99,2,2,1,1,2,1,4,3,1,1,1,1,2,2
04/10/2014,16,25,-99,2,4,2,1,5,3,1,3,25,-99,5,-99,8,2,28,1,13,3,5,2,2,4,4,5,2,19
04/10/2014,17,2,1,2,2,1,1,3,-99,1,2,29,-99,2,-99,2,1,20,1,4,1,1,4,1,3,2,3,3,11
04/10/2014,18,0,1,3,1,1,1,1,2,1,3,4,-99,3,-99,7,1,5,1,3,0,1,3,1,4,1,3,2,6
04/10/2014,19,1,0,3,2,1,2,1,2,2,3,2,-99,4,-99,3,1,2,1,3,0,1,2,1,3,1,3,2,7
04/10/2014,20,0,0,2,2,1,2,1,1,1,3,2,-99,3,-99,3,2,2,1,3,1,1,2,0,1,2,3,2,4
04/10/2014,21,1,0,2,3,1,1,1,1,1,2,2,-99,2,-99,3,2,2,1,3,1,1,2,1,-99,2,2,2,2
04/10/2014,22,2,1,1,2,1,1,2,1,1,2,2,-99,2,-99,3,2,1,1,2,1,2,3,1,1,2,2,2,1
04/10/2014,23,1,1,2,2,1,2,1,1,2,2,2,-99,3,-99,3,2,1,1,2,1,1,2,1,1,2,2,2,2
04/10/2014,24,1,1,2,2,1,2,2,2,2,3,2,-99,3,-99,2,2,1,1,3,1,1,2,1,1,2,3,13,2
05/10/2014,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99
05/10/2014,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99
05/10/2014,3,2,1,2,3,1,1,2,2,1,2,10,-99,2,-99,2,2,8,1,2,1,1,2,4,0,1,1,17,3
05/10/2014,4,1,0,2,1,1,1,1,2,1,1,19,-99,2,-99,2,2,8,1,3,1,1,1,3,0,1,1,21,12
05/10/2014,5,2,0,2,1,1,1,1,1,1,1,25,-99,2,-99,1,2,12,1,2,1,1,2,2,0,1,1,32,10
05/10/2014,6,2,1,2,1,1,1,1,2,1,1,17,-99,3,-99,2,2,6,1,2,0,0,2,2,0,1,1,28,5
05/10/2014,7,1,1,2,1,1,1,1,3,1,2,19,-99,3,-99,2,2,3,1,2,0,1,4,3,0,1,1,19,2
05/10/2014,8,1,1,3,2,1,2,1,3,1,2,11,-99,3,-99,2,2,3,1,3,1,1,4,5,1,1,2,14,2
05/10/2014,9,1,1,3,2,2,1,2,2,1,2,14,-99,3,-99,2,2,3,1,2,1,1,3,9,1,1,2,17,5
05/10/2014,10,1,1,3,1,1,1,3,2,1,2,12,-99,3,-99,2,2,3,1,2,1,1,7,8,1,1,2,9,4
05/10/2014,11,1,1,3,1,1,1,3,3,1,2,8,-99,2,-99,2,2,3,0,2,1,1,7,6,1,1,2,6,3
05/10/2014,12,2,1,-99,1,1,1,2,3,1,1,7,-99,1,-99,2,1,3,0,1,1,1,5,4,1,1,1,2,2
05/10/2014,13,2,1,-99,1,1,1,1,4,1,1,4,-99,2,-99,1,1,3,0,1,1,1,4,2,1,1,1,2,2
05/10/2014,14,2,1,3,1,1,1,1,3,1,1,2,-99,2,-99,1,2,2,0,1,1,1,2,1,1,1,1,2,1
05/10/2014,15,1,1,2,1,1,1,1,2,1,2,2,-99,2,-99,1,2,1,0,1,1,1,2,1,1,1,1,1,1
05/10/2014,16,1,0,2,1,1,1,5,2,1,1,1,-99,2,-99,1,2,1,1,1,1,1,2,1,1,1,1,1,2
05/10/2014,17,2,1,2,1,1,1,12,2,1,1,2,-99,2,-99,1,2,1,0,1,1,1,2,1,1,1,1,21,1
05/10/2014,18,15,6,3,2,1,1,15,2,1,1,13,-99,2,-99,1,2,7,1,1,1,1,8,15,1,1,1,23,8
05/10/2014,19,4,38,8,1,1,1,28,6,1,1,18,-99,1,-99,1,1,7,0,1,0,1,22,30,1,1,1,16,18
05/10/2014,20,1,1,3,1,1,1,25,3,0,1,12,-99,1,-99,1,1,14,0,0,0,-99,11,25,1,1,1,2,11
05/10/2014,21,1,1,2,1,1,1,4,1,0,1,2,-99,1,-99,1,1,1,0,0,0,1,2,2,1,1,1,3,2
05/10/2014,22,1,1,2,1,1,1,2,2,1,1,2,-99,1,-99,1,1,1,0,1,0,1,2,1,1,1,1,2,2
05/10/2014,23,0,0,2,1,1,1,1,2,0,1,2,-99,1,-99,1,1,1,0,1,0,1,2,1,1,1,1,2,2
05/10/2014,24,1,0,2,1,0,1,1,3,0,0,2,-99,2,-99,1,1,1,0,1,0,0,2,1,1,1,1,2,1
06/10/2014,1,1,1,1,1,0,1,1,2,0,1,1,-99,2,-99,1,1,1,0,0,0,1,2,1,0,1,1,1,1
06/10/2014,2,1,1,1,2,1,1,1,2,0,0,1,-99,1,-99,1,1,1,0,0,0,1,1,1,0,1,1,1,1
06/10/2014,3,1,0,1,1,1,1,1,2,0,1,1,-99,1,-99,1,1,1,0,0,0,1,1,1,0,1,1,1,1
06/10/2014,4,0,0,1,1,1,1,1,3,0,1,1,-99,1,-99,1,1,1,0,1,0,1,1,1,0,1,1,2,1
06/10/2014,5,1,1,2,1,1,1,1,2,0,1,1,-99,2,-99,1,1,1,0,1,0,1,2,0,1,1,1,2,2
06/10/2014,6,1,1,2,1,1,2,1,3,0,1,1,-99,2,-99,1,1,1,1,1,0,1,2,1,1,1,1,1,3
06/10/2014,7,1,1,2,3,1,2,1,4,1,2,2,-99,3,-99,2,2,2,1,2,0,1,3,1,1,1,1,1,4
06/10/2014,8,1,2,3,2,2,2,2,4,1,2,2,-99,3,-99,-99,2,3,1,2,0,1,3,1,1,1,2,2,5
06/10/2014,9,1,2,4,2,2,1,2,3,1,2,2,-99,3,-99,2,-99,3,1,2,0,1,5,1,2,1,2,2,6
06/10/2014,10,1,2,3,2,2,1,-99,3,1,2,2,-99,3,-99,2,-99,3,1,2,1,1,4,1,1,1,2,2,4
06/10/2014,11,1,2,2,1,2,1,2,3,1,2,2,-99,3,-99,2,-99,3,1,2,1,1,5,1,1,1,2,1,3
06/10/2014,12,1,1,2,1,1,1,1,2,1,2,1,-99,3,-99,2,2,2,0,1,1,1,3,1,1,1,2,1,3
06/10/2014,13,1,1,3,1,1,1,1,2,0,1,1,-99,2,-99,2,1,2,0,1,1,1,3,1,1,1,-99,1,2
06/10/2014,14,1,1,3,1,1,1,1,2,1,2,1,-99,2,-99,1,2,2,0,1,1,1,3,1,1,1,1,1,2
06/10/2014,15,1,0,2,2,2,1,1,2,1,1,1,-99,2,-99,1,2,2,1,1,1,1,2,0,1,1,2,1,2
06/10/2014,16,1,1,2,2,1,1,1,2,1,2,1,-99,2,-99,2,2,2,0,1,1,1,2,0,1,2,2,1,2
06/10/2014,17,15,1,2,2,1,1,1,2,1,2,31,-99,2,-99,1,1,11,0,1,1,1,2,1,1,1,1,30,5
06/10/2014,18,10,0,4,2,1,1,1,2,1,2,29,-99,5,-99,16,2,32,0,6,1,1,2,1,1,1,3,4,30
06/10/2014,19,1,0,4,2,1,1,1,2,1,5,40,-99,8,-99,-99,2,36,1,20,1,1,2,0,1,3,12,11,41
06/10/2014,20,1,1,3,4,1,1,2,3,1,2,3,-99,3,-99,17,2,5,1,12,1,6,2,0,1,3,14,1,7
06/10/2014,21,0,1,4,3,6,14,2,7,1,2,2,-99,2,-99,1,7,2,11,1,3,5,4,1,4,2,1,1,1
06/10/2014,22,0,2,3,2,4,4,2,3,1,1,2,-99,2,-99,1,6,1,3,1,3,2,3,1,5,2,1,1,1
06/10/2014,23,0,1,2,2,2,5,6,3,1,1,1,-99,1,-99,1,3,1,2,0,0,1,2,0,1,1,1,1,1
06/10/2014,24,1,1,1,1,1,2,5,2,0,1,1,-99,1,-99,1,2,1,1,0,0,1,1,0,1,1,1,1,1
07/10/2014,1,1,3,1,1,1,1,3,2,0,0,1,-99,1,-99,1,1,1,0,0,0,1,2,1,0,1,1,1,1
07/10/2014,2,0,5,2,1,1,1,6,2,0,0,1,-99,1,-99,1,1,1,0,0,0,1,2,1,0,1,1,1,2
07/10/2014,3,0,6,2,1,1,1,5,2,0,4,1,-99,1,-99,1,1,1,1,0,0,1,2,1,0,1,1,1,2
07/10/2014,4,0,3,2,1,1,1,2,2,0,2,1,-99,1,-99,1,2,1,1,0,0,1,2,2,0,1,1,1,2
07/10/2014,5,0,2,2,1,1,1,2,2,1,2,1,-99,2,-99,1,1,1,1,1,0,1,2,1,1,1,1,1,2
07/10/2014,6,1,1,2,2,1,2,1,2,1,3,1,-99,3,-99,2,1,2,1,1,0,1,3,1,1,1,2,2,3
07/10/2014,7,1,2,3,2,1,2,1,4,1,3,2,-99,4,-99,2,2,2,1,1,1,1,5,2,1,1,2,2,4
07/10/2014,8,1,2,5,3,2,2,1,3,1,3,2,-99,3,-99,3,2,3,1,2,1,1,5,2,1,1,2,2,6
07/10/2014,9,1,2,4,3,1,1,3,3,1,3,2,-99,4,-99,2,2,3,1,2,1,1,6,2,1,1,3,2,6
07/10/2014,10,2,1,5,2,1,1,5,3,2,3,2,-99,4,-99,2,2,3,1,2,1,1,4,3,1,1,3,3,4
07/10/2014,11,1,1,5,2,1,1,3,3,1,2,2,-99,4,-99,2,-99,3,1,2,1,1,3,2,1,2,3,2,3
07/10/2014,12,1,1,3,2,2,1,2,2,-99,3,2,-99,3,-99,2,-99,3,1,2,1,1,3,1,1,2,2,2,2
07/10/2014,13,1,1,2,2,2,1,2,2,1,2,1,-99,2,-99,2,-99,2,1,1,2,1,3,1,1,2,2,1,2
07/10/2014,14,0,1,-99,2,2,2,1,2,1,1,1,-99,1,-99,1,-99,1,1,1,1,2,2,0,1,2,1,1,2
07/10/2014,15,0,1,-99,1,1,2,1,2,0,0,1,-99,1,-99,1,0,1,1,0,1,1,2,0,1,1,1,1,1
07/10/2014,16,0,1,-99,1,1,1,0,2,0,1,1,-99,2,-99,1,1,1,1,0,1,1,2,0,1,1,1,1,1
07/10/2014,17,1,1,-99,2,1,1,1,2,0,1,1,-99,1,-99,1,1,1,1,0,1,1,2,0,1,1,1,1,2
07/10/2014,18,1,0,-99,1,1,1,1,2,0,1,1,-99,2,-99,1,1,1,1,0,0,1,4,0,1,1,1,1,1
07/10/2014,19,0,1,-99,1,1,1,1,2,1,1,1,-99,1,-99,1,1,1,1,0,0,1,2,0,1,1,1,1,1
07/10/2014,20,1,0,-99,1,1,1,1,2,1,1,1,-99,1,-99,1,0,1,1,0,0,1,3,0,1,1,1,1,1
07/10/2014,21,1,0,-99,1,1,1,1,2,1,1,1,-99,2,-99,1,0,1,1,0,0,0,8,1,1,1,1,1,1
07/10/2014,22,1,0,-99,1,1,1,1,2,1,1,1,-99,2,-99,1,0,1,1,0,0,1,4,1,1,1,1,2,1
07/10/2014,23,1,1,-99,1,1,1,1,1,1,1,1,-99,2,-99,1,0,1,1,0,0,1,3,0,0,1,1,1,1
07/10/2014,24,1,0,-99,1,1,1,1,2,2,3,1,-99,3,-99,1,0,1,1,1,0,1,2,0,0,1,1,1,1
08/10/2014,1,0,1,-99,2,1,1,1,1,1,6,1,-99,2,-99,1,0,1,0,1,0,1,1,0,0,1,2,1,1
08/10/2014,2,1,0,-99,3,0,1,1,1,1,6,1,-99,2,-99,1,0,1,0,0,0,0,1,0,0,1,2,2,1
08/10/2014,3,1,0,-99,2,1,1,1,1,1,5,1,-99,3,-99,1,0,1,0,1,0,1,1,1,0,1,1,1,2
08/10/2014,4,1,1,-99,2,1,1,1,1,1,2,1,-99,3,-99,2,0,1,0,1,0,1,1,2,0,1,1,2,3
08/10/2014,5,1,2,-99,2,1,1,1,2,1,3,1,-99,3,-99,2,0,1,1,2,1,1,2,6,0,1,2,2,8
08/10/2014,6,1,2,-99,2,1,3,1,3,1,4,1,-99,5,-99,2,0,2,1,2,1,1,4,6,0,1,3,3,9
08/10/2014,7,2,2,-99,3,3,3,1,5,2,4,1,-99,5,-99,2,1,3,1,2,1,2,6,3,0,2,5,4,8
08/10/2014,8,2,2,-99,7,2,4,2,5,3,6,3,-99,4,-99,3,1,4,1,3,2,3,9,3,1,2,4,5,11
08/10/2014,9,1,5,-99,6,2,2,2,4,2,5,4,-99,4,-99,3,1,5,1,2,2,2,7,4,2,2,3,6,9
08/10/2014,10,1,3,-99,3,2,2,4,3,2,4,4,-99,3,-99,3,1,7,1,2,2,3,6,7,2,3,3,8,9
08/10/2014,11,2,2,-99,3,2,2,5,3,1,3,4,-99,3,-99,2,1,4,1,2,1,1,6,4,1,2,3,6,5
08/10/2014,12,2,2,-99,3,1,2,2,3,1,2,-99,-99,2,-99,2,1,4,1,2,1,1,5,3,1,2,2,3,4
08/10/2014,13,1,2,-99,3,-99,2,1,4,1,1,2,-99,2,-99,2,1,3,1,1,1,1,4,2,1,1,2,2,3
08/10/2014,14,0,1,-99,2,1,2,1,4,1,1,2,-99,2,-99,2,1,2,1,1,1,1,3,1,1,2,2,1,2
08/10/2014,15,1,1,-99,2,2,2,0,3,1,1,1,-99,2,-99,1,1,1,1,1,1,1,2,1,1,2,1,1,2
08/10/2014,16,1,1,-99,2,1,2,1,3,1,1,1,-99,2,-99,2,1,1,1,1,1,1,2,1,1,1,1,1,1
08/10/2014,17,1,1,-99,2,1,2,1,2,1,1,1,-99,2,-99,1,1,1,1,0,1,2,2,0,1,1,1,2,2
08/10/2014,18,1,2,-99,2,1,1,1,3,1,2,1,-99,2,-99,2,1,1,1,1,1,1,3,0,1,1,1,1,2
08/10/2014,19,1,1,-99,2,1,13,1,4,1,1,1,-99,2,-99,2,2,1,11,1,0,1,8,0,2,1,1,2,2
08/10/2014,20,0,1,-99,1,1,5,1,2,1,1,1,-99,2,-99,1,0,1,3,0,0,1,2,1,1,1,1,1,1
08/10/2014,21,0,0,-99,2,1,1,1,2,1,1,1,-99,2,-99,1,0,1,1,0,0,1,3,0,1,1,1,1,1
08/10/2014,22,0,0,-99,1,1,1,1,2,1,1,2,-99,2,-99,1,0,1,0,0,0,1,5,0,1,1,1,1,1
08/10/2014,23,0,0,-99,1,1,1,1,1,1,2,1,-99,2,-99,1,0,1,0,0,0,1,2,1,1,1,2,2,1
08/10/2014,24,1,0,-99,1,1,1,1,1,1,1,1,-99,2,-99,1,0,0,0,0,0,1,2,0,1,1,2,1,1
09/10/2014,1,1,1,-99,1,1,1,1,1,1,1,1,-99,2,-99,1,0,0,0,0,0,1,5,0,1,1,1,1,1
09/10/2014,2,1,1,-99,1,1,1,1,2,1,1,1,-99,2,-99,1,1,0,1,0,0,1,2,1,1,1,1,2,1
09/10/2014,3,1,1,-99,1,1,2,1,2,1,1,1,-99,2,-99,1,1,1,1,0,0,1,4,1,1,1,1,1,1
09/10/2014,4,1,1,-99,1,1,2,1,2,1,1,1,-99,2,-99,1,1,1,1,0,0,1,4,0,1,3,1,1,1
09/10/2014,5,1,1,-99,1,1,1,1,2,1,1,2,-99,2,-99,1,0,1,1,0,1,1,3,1,1,2,1,1,2
09/10/2014,6,1,3,-99,2,1,1,1,2,1,1,2,-99,3,-99,1,1,1,1,0,1,1,4,0,1,2,1,2,4
09/10/2014,7,1,6,-99,2,1,1,1,6,2,3,2,-99,4,-99,2,1,2,1,1,1,1,6,0,1,2,1,2,5
09/10/2014,8,2,5,-99,2,3,2,2,6,2,3,2,-99,3,-99,2,2,3,2,2,2,1,6,1,2,2,2,3,9
09/10/2014,9,1,3,-99,2,5,2,6,6,2,3,2,-99,3,-99,2,2,2,1,2,4,2,5,2,2,2,2,6,6
09/10/2014,10,1,1,-99,2,2,2,8,3,1,2,2,-99,3,-99,2,2,3,1,1,2,2,5,1,2,2,2,2,3
09/10/2014,11,1,2,-99,1,1,2,7,2,1,1,2,-99,2,-99,1,1,2,1,1,1,1,4,1,2,1,2,1,2
09/10/2014,12,0,3,-99,1,1,1,4,3,1,1,1,-99,2,-99,2,1,1,1,1,1,1,3,1,1,1,2,2,2
09/10/2014,13,1,2,-99,1,1,1,1,3,1,1,1,-99,2,-99,1,1,1,1,1,0,1,3,0,1,1,2,1,2
09/10/2014,14,1,1,-99,1,1,2,1,3,1,1,1,-99,2,-99,1,1,1,1,1,1,1,3,1,2,1,1,1,2
09/10/2014,15,1,1,-99,2,1,2,1,3,1,1,1,-99,2,-99,1,1,0,1,1,1,1,2,0,1,2,1,1,2
09/10/2014,16,1,1,-99,3,2,2,2,2,1,1,1,-99,2,-99,2,1,0,1,1,1,3,3,-99,2,2,2,1,2
09/10/2014,17,1,2,-99,4,2,2,3,3,1,4,-99,-99,4,-99,5,1,1,1,2,2,10,3,1,2,2,6,1,2
09/10/2014,18,1,2,-99,3,2,2,1,-99,2,7,1,-99,6,-99,8,2,1,1,2,1,16,4,0,2,4,11,1,1
09/10/2014,19,1,1,-99,2,2,1,1,2,1,2,1,-99,2,-99,2,1,1,1,1,1,8,3,0,2,3,2,1,2
09/10/2014,20,2,1,-99,2,1,1,1,2,1,1,2,-99,3,-99,3,1,1,1,1,1,3,2,0,1,3,2,1,3
