FECHA,HORA,LAG,TAC,FAC,TLA,XAL,MER,PED,PLA,UIZ,IMP,TAX,TLI,VIF,SAG,VAL,SUR,IZT,CHO
10/06/2008,12,0.8,0.5,1.1,0.4,0.2,0.5,-99,-99,0.2,-99,1.2,-99,0.5,-99,0.0,0.0,0.2,0.5
10/06/2008,13,0.8,0.6,1.0,0.4,0.2,0.5,-99,-99,0.2,-99,1.1,-99,0.6,-99,0.0,0.0,0.3,0.7
10/06/2008,14,1.0,0.6,1.2,0.4,0.1,0.5,-99,-99,0.2,-99,0.3,-99,0.6,-99,0.1,0.0,0.6,0.5
10/06/2008,15,1.0,0.7,1.1,0.6,0.2,0.6,0.1,-99,0.2,-99,0.6,0.5,0.6,0.4,0.2,0.0,0.3,0.6
10/06/2008,16,1.1,0.8,1.0,0.5,0.2,0.5,0.1,-99,0.2,-99,1.1,0.4,0.6,0.4,0.3,0.0,0.3,0.5
10/06/2008,17,1.0,0.7,0.9,0.5,0.2,0.5,0.1,-99,0.2,-99,1.8,0.6,0.6,0.3,0.3,0.0,0.3,0.6
10/06/2008,18,1.4,0.7,1.1,0.7,0.3,0.5,0.1,-99,0.4,-99,2.7,0.5,0.6,0.6,0.4,0.0,0.5,0.5
10/06/2008,19,1.6,1.0,0.9,0.6,0.3,0.9,0.2,-99,0.6,-99,1.3,0.5,0.6,0.7,0.4,0.1,0.9,0.4
10/06/2008,20,1.3,2.0,0.8,0.5,0.3,0.9,0.6,-99,0.6,-99,0.9,0.4,0.6,0.6,0.4,0.3,0.9,0.4
10/06/2008,21,1.0,1.1,0.7,0.7,0.6,0.8,0.3,-99,0.6,-99,1.4,0.4,0.7,0.6,0.2,0.5,0.6,0.3
10/06/2008,22,1.0,0.7,0.8,0.7,1.0,0.7,0.5,-99,0.6,-99,2.0,0.6,0.7,0.6,0.3,0.4,0.5,0.3
10/06/2008,23,1.0,0.6,0.9,0.4,0.8,0.8,0.5,-99,0.7,-99,1.5,0.5,0.7,0.5,1.1,0.2,0.4,0.3
10/06/2008,24,0.9,0.6,0.7,0.2,0.3,0.9,0.5,-99,0.5,-99,0.9,0.5,0.6,0.2,0.5,0.2,0.7,0.2
11/06/2008,1,0.7,0.4,0.4,0.2,0.0,0.7,0.3,-99,0.8,-99,0.7,0.5,0.5,0.1,0.3,0.2,0.5,0.2
11/06/2008,2,0.5,0.4,0.4,0.1,0.0,0.6,0.1,-99,0.8,-99,0.5,0.3,0.5,0.1,0.1,0.1,0.4,0.2
11/06/2008,3,0.4,0.4,0.3,0.1,0.0,0.4,0.1,-99,0.7,-99,0.5,0.2,0.6,0.1,0.0,0.0,0.3,0.2
11/06/2008,4,0.5,0.4,0.4,0.2,0.1,0.6,0.1,-99,0.6,-99,0.4,0.3,0.5,0.2,0.0,0.0,0.2,0.2
11/06/2008,5,0.5,0.6,0.8,0.3,0.9,0.7,0.1,-99,0.6,-99,0.3,0.5,0.5,0.5,0.3,0.0,0.4,0.4
11/06/2008,6,1.2,1.0,1.3,0.5,0.8,1.0,0.3,-99,1.3,-99,0.7,0.7,0.8,0.9,0.7,0.4,1.0,0.7
11/06/2008,7,1.7,1.4,0.6,1.0,0.6,1.9,1.0,-99,1.7,-99,1.7,1.0,1.0,1.2,1.5,1.0,1.8,0.9
11/06/2008,8,3.2,1.8,0.9,1.3,1.0,2.4,1.4,-99,1.9,-99,1.7,1.2,1.2,1.3,1.2,0.9,1.9,0.9
11/06/2008,9,3.2,1.7,1.9,1.3,1.0,2.6,1.0,-99,1.4,-99,1.4,1.1,1.0,0.9,1.0,0.6,-99,0.6
11/06/2008,10,-99,1.4,1.0,1.6,0.8,2.3,0.7,-99,1.0,-99,2.1,1.0,0.8,0.7,1.4,0.5,-99,0.5
11/06/2008,11,-99,1.0,0.9,1.2,1.1,1.1,0.5,-99,0.6,-99,1.4,1.1,1.0,0.5,1.3,0.1,-99,0.5
11/06/2008,12,-99,1.3,1.5,1.3,0.8,0.6,0.1,-99,0.2,-99,1.2,1.0,1.0,0.3,0.8,0.0,-99,0.4
11/06/2008,13,1.1,0.8,1.3,1.0,0.3,0.4,0.0,-99,0.1,-99,-99,1.0,0.9,0.3,0.4,0.0,0.2,0.5
11/06/2008,14,0.9,0.6,0.8,0.6,0.3,0.5,0.0,-99,0.1,0.5,-99,0.9,0.6,0.3,0.4,0.1,0.2,0.4
11/06/2008,15,0.8,0.6,0.7,0.9,0.2,0.5,0.1,-99,0.1,0.5,0.4,0.6,0.5,0.3,0.5,0.0,0.2,0.4
11/06/2008,16,1.0,0.7,1.0,0.8,0.8,1.3,0.2,-99,0.1,0.8,0.5,0.5,0.5,0.4,0.5,0.1,0.3,0.3
11/06/2008,17,1.1,1.0,0.9,1.0,0.8,2.1,0.5,-99,0.5,0.7,1.8,0.5,0.5,0.5,1.4,0.5,0.9,0.4
11/06/2008,18,1.6,0.9,0.7,0.8,0.3,0.9,0.5,-99,1.3,0.9,1.9,0.7,0.5,0.6,1.4,0.9,1.1,0.5
11/06/2008,19,1.4,1.3,0.7,1.3,0.8,2.2,0.5,-99,1.5,1.0,2.5,0.8,0.8,0.8,1.4,0.9,1.1,1.2
11/06/2008,20,1.6,2.3,0.7,1.5,-99,2.1,0.6,-99,1.7,1.1,2.1,0.8,0.8,-99,1.2,1.1,1.2,1.4
11/06/2008,21,1.6,1.4,1.2,1.6,-99,2.0,0.9,-99,1.4,0.8,2.7,0.8,0.8,-99,0.8,1.0,0.9,1.4
11/06/2008,22,1.7,1.4,1.8,1.1,0.9,1.6,1.0,-99,1.3,0.5,2.8,0.7,0.7,-99,1.5,1.1,0.8,0.7
11/06/2008,23,1.1,1.1,0.9,0.6,0.5,1.2,0.5,-99,0.6,0.7,1.8,0.7,0.6,0.6,0.5,0.5,0.5,0.8
11/06/2008,24,1.2,0.7,0.6,0.3,0.2,1.0,0.3,-99,0.7,0.7,1.0,0.4,0.3,0.4,0.5,0.2,0.5,0.9
12/06/2008,1,0.8,0.6,0.6,0.2,0.4,0.9,0.1,-99,0.9,0.5,0.6,0.2,0.3,0.2,0.1,0.0,0.4,0.7
12/06/2008,2,0.6,0.5,0.4,0.1,0.4,0.7,0.0,-99,0.6,0.3,0.6,0.3,0.4,0.3,0.1,0.0,0.2,0.7
12/06/2008,3,0.6,0.6,0.5,0.2,0.3,0.7,0.0,-99,0.5,0.4,0.4,0.3,0.5,0.6,0.1,0.0,0.2,0.7
12/06/2008,4,0.7,0.6,0.5,0.3,0.5,0.7,0.0,-99,0.5,0.6,0.7,0.3,0.5,0.6,0.0,0.0,0.4,0.8
12/06/2008,5,0.9,0.8,0.9,0.4,0.9,0.9,0.0,-99,0.7,0.6,1.4,0.6,0.4,0.6,0.7,0.1,0.7,1.1
12/06/2008,6,1.5,1.3,1.0,1.2,1.6,1.2,0.2,-99,1.3,0.6,0.8,0.8,0.5,1.2,1.4,0.4,1.2,1.5
12/06/2008,7,2.4,1.5,1.0,1.3,1.7,1.7,0.6,-99,1.5,1.5,1.4,0.9,0.7,1.2,1.7,1.1,1.8,1.8
12/06/2008,8,2.3,1.6,0.9,1.4,2.3,2.4,1.3,-99,1.4,1.3,1.7,1.2,0.9,1.6,1.8,1.4,1.9,2.0
12/06/2008,9,2.0,1.3,1.1,-99,1.8,2.8,1.1,-99,1.5,1.0,2.0,0.8,0.5,1.4,0.6,1.5,1.8,1.6
12/06/2008,10,2.3,-99,1.0,-99,1.5,2.6,0.9,-99,1.9,0.5,2.9,0.5,0.6,1.0,0.3,1.6,1.6,1.2
12/06/2008,11,2.8,-99,0.7,1.0,-99,2.7,1.0,-99,1.8,0.7,3.2,0.5,0.5,0.6,0.2,1.2,1.7,1.0
12/06/2008,12,2.0,-99,1.0,0.9,-99,1.8,1.2,-99,2.6,1.1,2.0,0.3,0.4,0.3,0.5,1.0,1.5,-99
12/06/2008,13,1.5,-99,1.2,0.7,0.7,1.6,1.0,-99,1.4,0.7,0.9,0.3,0.4,0.3,0.3,0.8,1.2,-99
12/06/2008,14,1.3,1.3,-99,0.5,0.4,1.9,0.9,-99,1.4,0.4,1.8,0.2,0.4,0.2,0.1,0.5,1.1,1.4
12/06/2008,15,1.1,0.9,0.4,0.4,-99,1.1,0.4,-99,1.4,0.2,1.7,0.2,0.4,0.3,0.1,0.5,1.1,1.3
12/06/2008,16,2.6,1.4,0.5,0.8,0.6,1.9,0.6,-99,1.4,1.1,1.7,0.2,0.4,0.8,0.6,0.6,1.7,1.1
12/06/2008,17,2.5,2.1,2.0,1.6,0.7,1.8,0.6,-99,1.2,1.4,1.1,0.2,0.6,0.7,1.6,0.8,1.3,1.0
12/06/2008,18,1.1,1.1,1.5,0.9,-99,0.9,0.4,-99,0.8,0.6,1.9,0.2,0.9,0.7,0.5,0.5,0.7,0.8
12/06/2008,19,2.5,1.5,1.3,0.8,1.6,2.2,0.3,-99,1.4,1.1,2.0,0.7,0.9,1.1,1.4,0.7,1.2,0.8
12/06/2008,20,2.2,1.5,1.6,0.8,1.9,2.7,0.5,-99,2.3,1.2,1.3,1.2,0.5,1.8,1.6,0.9,1.3,1.4
12/06/2008,21,2.8,1.7,2.0,1.9,1.7,2.8,1.3,-99,2.8,1.2,3.3,1.3,0.5,2.1,1.1,2.2,1.8,1.4
12/06/2008,22,2.7,2.2,1.6,1.3,1.2,3.1,0.8,-99,2.9,1.4,3.7,0.4,0.4,1.9,1.4,2.3,2.4,2.0
12/06/2008,23,2.5,1.6,0.8,0.4,0.5,2.6,0.6,-99,3.6,1.4,2.9,0.3,0.4,1.0,0.6,-99,2.3,2.2
12/06/2008,24,2.5,1.2,0.5,0.2,0.4,2.0,0.3,-99,2.8,0.9,2.8,0.1,0.3,1.5,0.4,2.2,1.8,1.7
13/06/2008,1,1.3,0.7,0.2,0.2,1.0,2.0,0.1,-99,2.4,0.4,2.3,0.1,0.3,2.0,0.0,0.8,1.5,1.0
13/06/2008,2,1.4,0.6,0.2,0.1,0.4,2.0,0.0,-99,2.2,0.4,1.1,0.1,0.2,0.9,0.0,0.2,1.3,0.7
13/06/2008,3,0.9,1.2,0.2,0.1,0.1,1.5,0.0,-99,1.7,0.0,1.9,0.1,0.2,0.1,0.0,0.1,1.4,0.6
13/06/2008,4,0.3,0.7,0.1,0.1,0.2,0.4,0.0,-99,0.6,0.0,0.4,0.1,0.2,0.0,0.0,0.1,0.1,0.7
13/06/2008,5,0.4,0.7,0.2,0.2,0.7,0.8,0.0,-99,0.4,0.2,0.9,0.3,0.3,0.3,0.1,0.1,0.2,1.2
13/06/2008,6,0.8,0.9,0.2,0.5,1.8,1.6,0.0,-99,0.7,0.6,2.1,0.7,0.4,0.6,0.5,0.7,0.4,1.3
13/06/2008,7,1.3,1.1,0.6,0.8,2.0,2.3,0.2,-99,1.6,0.8,2.5,1.0,0.6,1.2,0.8,1.2,0.8,1.5
13/06/2008,8,1.5,1.1,0.7,0.8,1.4,2.5,0.3,-99,2.0,0.5,3.1,0.8,0.5,0.9,0.5,1.1,1.0,1.5
13/06/2008,9,1.1,1.0,0.7,0.8,1.3,1.9,0.4,-99,1.7,0.4,2.3,0.4,0.3,0.7,0.3,1.0,0.9,1.3
13/06/2008,10,0.8,1.1,0.4,0.7,1.0,1.5,0.4,-99,1.5,0.5,1.7,0.2,0.3,0.4,0.3,0.6,0.7,1.1
13/06/2008,11,1.1,-99,0.7,0.8,0.8,2.0,0.4,-99,1.1,0.5,1.2,0.3,0.3,0.4,0.3,0.4,0.7,1.2
13/06/2008,12,1.3,-99,0.6,1.0,0.9,1.1,0.5,-99,1.0,0.6,1.4,0.3,0.4,0.3,0.4,0.4,0.7,1.1
13/06/2008,13,1.3,-99,0.8,0.8,0.7,1.2,0.4,-99,-99,0.6,1.5,0.2,0.4,0.3,0.5,0.4,0.7,0.7
13/06/2008,14,1.1,-99,0.8,0.6,0.5,0.9,0.5,-99,0.8,0.4,1.7,0.2,0.3,0.3,0.2,0.4,0.7,0.8
13/06/2008,15,0.7,-99,0.7,0.5,0.5,0.8,0.5,-99,0.5,0.3,1.9,0.1,0.3,0.2,0.2,0.3,0.3,0.6
13/06/2008,16,1.1,0.3,0.4,0.3,0.3,0.6,0.2,-99,0.3,0.3,1.7,0.2,-99,0.4,0.1,0.1,0.4,0.5
13/06/2008,17,1.3,0.6,0.8,0.5,0.4,0.7,0.0,-99,0.2,0.5,1.0,0.2,0.4,0.5,0.6,0.0,0.4,0.5
13/06/2008,18,0.9,0.5,0.8,0.5,0.5,0.7,0.1,-99,0.3,0.4,2.3,0.2,0.4,0.7,0.4,0.1,0.5,-99
13/06/2008,19,1.4,0.8,1.4,0.4,0.6,1.4,0.3,-99,0.6,0.7,3.0,0.2,0.5,0.9,0.7,0.2,0.8,0.8
13/06/2008,20,1.7,1.1,1.3,0.7,0.9,2.3,0.5,-99,0.9,0.8,0.8,0.4,0.6,0.9,1.0,0.7,1.0,0.6
13/06/2008,21,1.9,1.4,1.5,1.2,1.3,2.7,0.6,-99,1.5,1.0,1.6,0.9,0.8,1.7,1.6,0.9,1.3,0.4
13/06/2008,22,2.5,1.3,2.2,1.4,1.8,3.1,0.7,-99,1.4,1.3,2.5,1.2,0.6,2.1,1.5,1.8,2.3,0.5
13/06/2008,23,2.7,1.3,1.7,2.2,2.0,3.1,0.5,-99,2.0,1.8,-99,1.3,0.7,1.9,1.5,1.1,2.7,0.6
13/06/2008,24,3.5,1.0,0.8,0.8,1.2,2.9,0.2,-99,2.4,1.3,1.8,0.4,0.4,1.8,0.8,1.5,2.2,0.5
14/06/2008,1,2.9,0.6,0.6,0.2,1.0,2.4,0.2,-99,1.3,1.0,1.1,0.2,0.3,1.7,0.1,1.5,1.8,0.5
14/06/2008,2,1.3,0.2,0.2,0.0,1.2,1.8,0.2,-99,0.8,0.2,0.9,0.1,0.3,0.7,0.0,0.9,0.7,0.6
14/06/2008,3,0.5,0.2,0.4,0.2,0.4,0.6,0.0,-99,1.0,0.8,1.0,0.1,0.3,0.4,0.0,0.2,0.3,0.6
14/06/2008,4,0.9,0.3,0.3,0.1,1.0,1.0,0.0,-99,0.7,0.2,0.7,0.2,0.3,0.5,0.0,0.1,0.2,0.5
14/06/2008,5,0.6,0.3,0.7,0.1,1.3,0.9,0.2,-99,1.2,0.3,1.2,0.4,0.3,0.3,0.1,0.3,0.3,0.8
14/06/2008,6,0.9,0.7,0.6,0.4,1.9,1.9,0.2,-99,1.0,0.5,1.6,0.5,0.4,0.8,0.2,0.6,0.7,0.7
14/06/2008,7,1.2,1.0,1.5,1.1,1.4,1.7,0.7,-99,1.3,0.9,1.7,1.1,0.5,1.5,0.4,0.8,0.9,1.4
14/06/2008,8,1.7,1.2,1.5,1.2,1.0,1.8,0.9,-99,1.3,1.3,2.8,0.8,0.5,1.4,0.7,0.8,1.6,2.0
14/06/2008,9,2.7,1.1,1.1,0.9,1.2,1.8,0.6,-99,1.2,1.6,-99,0.6,0.4,1.0,1.5,1.2,1.6,1.8
14/06/2008,10,2.3,0.9,0.8,0.8,1.3,2.5,0.8,-99,1.5,1.0,-99,0.5,0.3,0.9,0.4,1.2,1.4,1.1
14/06/2008,11,1.5,0.7,0.7,0.8,1.0,2.2,0.5,-99,1.4,0.5,-99,0.5,0.3,0.9,0.3,0.7,0.9,0.9
14/06/2008,12,1.5,0.7,0.8,0.7,0.9,2.2,0.5,-99,1.0,0.7,1.7,0.6,0.3,0.8,0.5,0.6,1.2,0.9
14/06/2008,13,1.5,0.7,0.9,0.8,0.7,1.5,0.7,-99,0.9,0.7,2.2,0.4,0.4,0.4,0.6,0.7,1.1,0.8
14/06/2008,14,1.1,0.8,1.2,0.7,0.4,1.1,0.8,-99,0.7,0.4,2.1,0.3,0.4,0.3,0.4,0.7,0.7,0.7
14/06/2008,15,1.1,0.6,0.8,0.5,0.4,1.1,0.6,-99,0.6,0.4,1.5,0.4,0.4,0.5,-99,0.3,0.9,0.5
14/06/2008,16,1.4,0.5,0.6,0.5,0.7,0.9,0.4,-99,0.6,0.4,1.4,0.3,0.5,0.6,-99,0.2,0.6,0.5
14/06/2008,17,1.1,0.6,0.9,0.6,0.8,0.7,0.2,-99,0.5,0.4,1.7,0.3,0.6,0.7,0.3,0.0,0.5,0.7
14/06/2008,18,1.2,0.9,1.1,0.5,1.4,1.0,-99,-99,0.6,0.5,1.7,0.4,0.7,0.6,1.0,0.3,0.4,0.8
14/06/2008,19,1.3,0.9,1.5,0.7,1.1,1.9,0.5,-99,1.0,0.9,1.4,0.7,0.5,0.5,1.2,0.7,0.7,0.7
14/06/2008,20,1.5,1.5,0.6,1.2,1.0,1.9,0.5,-99,0.9,0.7,2.0,0.5,0.5,0.7,1.1,0.7,0.7,0.9
14/06/2008,21,1.4,1.5,1.6,0.8,1.7,1.8,0.2,-99,1.3,0.9,1.5,0.6,0.5,1.3,0.8,0.5,0.9,1.0
14/06/2008,22,1.4,1.0,1.3,0.4,1.9,1.6,0.2,-99,1.2,1.0,1.8,0.6,0.5,1.1,0.6,0.6,0.8,0.7
14/06/2008,23,0.8,0.8,0.9,0.2,1.7,1.2,0.3,-99,1.0,0.5,1.7,0.5,0.5,0.7,0.4,0.6,0.5,0.7
14/06/2008,24,0.8,0.6,0.7,0.2,1.2,1.0,0.3,-99,0.9,0.6,1.6,0.4,0.4,0.6,-99,0.7,0.4,0.7
15/06/2008,1,0.7,0.5,0.5,0.2,0.8,1.0,0.2,-99,0.8,0.3,1.2,0.3,0.3,0.4,0.0,0.5,0.3,0.5
15/06/2008,2,0.5,0.3,0.7,0.0,1.0,0.6,0.1,-99,0.5,0.2,0.9,0.1,0.2,0.3,0.1,0.3,0.2,0.6
15/06/2008,3,0.5,0.5,0.6,0.0,0.7,0.7,0.1,-99,0.5,0.1,0.8,0.1,0.2,0.3,0.0,0.2,0.2,0.6
15/06/2008,4,0.5,0.5,0.4,0.0,0.4,0.8,0.1,-99,0.5,0.2,0.6,0.1,0.2,0.4,0.0,0.3,0.2,0.4
15/06/2008,5,0.6,0.4,0.5,0.1,0.3,0.8,0.1,-99,0.7,0.3,0.9,0.1,0.3,0.5,0.2,0.2,0.2,0.3
15/06/2008,6,0.7,0.6,0.7,0.3,0.4,1.3,0.2,-99,0.8,0.6,0.9,0.2,0.3,0.7,0.3,0.6,0.4,0.4
15/06/2008,7,1.1,0.7,1.0,0.7,0.6,1.8,0.4,-99,1.1,0.9,1.2,0.5,0.4,1.0,0.7,1.1,0.6,0.6
15/06/2008,8,1.2,0.8,1.0,1.0,1.2,1.8,0.5,-99,1.3,0.6,1.2,0.6,0.5,1.1,0.3,1.5,0.6,0.5
15/06/2008,9,1.0,0.9,0.5,0.8,1.0,1.5,0.4,-99,1.3,0.6,1.9,0.6,0.4,1.1,0.3,0.5,0.7,0.6
15/06/2008,10,1.3,0.8,0.7,0.5,0.7,1.1,0.3,-99,0.9,0.6,1.4,0.4,0.9,0.6,0.4,0.5,0.8,0.6
15/06/2008,11,1.1,0.9,0.7,0.6,0.4,1.4,0.4,-99,0.6,0.6,1.5,0.4,0.5,0.5,0.6,0.5,0.8,0.5
15/06/2008,12,0.9,0.7,0.8,0.7,0.6,0.8,0.5,-99,0.6,0.5,1.5,0.5,0.6,0.4,0.5,0.4,0.6,0.4
15/06/2008,13,0.9,0.7,-99,0.9,0.4,0.7,0.3,-99,0.6,0.4,0.9,0.5,0.5,0.3,0.8,0.2,0.4,0.4
15/06/2008,14,1.0,0.6,0.8,0.6,0.3,0.8,0.0,-99,0.3,0.3,0.6,0.5,0.5,0.5,0.2,0.0,0.4,0.6
15/06/2008,15,1.5,0.4,0.8,0.4,0.2,0.9,0.1,-99,0.5,0.4,1.9,0.6,0.7,0.4,0.3,0.2,0.8,-99
15/06/2008,16,0.9,0.4,0.7,0.4,0.1,1.0,0.1,-99,0.8,0.2,0.8,0.6,0.8,0.6,-99,0.0,0.6,0.5
15/06/2008,17,0.5,0.3,0.5,0.5,0.4,0.6,0.1,-99,0.2,0.3,0.6,0.7,0.6,0.6,0.3,0.0,0.4,0.5
15/06/2008,18,1.0,0.4,0.7,0.6,0.9,0.9,0.1,-99,0.3,0.3,1.8,0.5,0.5,0.6,0.5,0.0,0.7,0.6
15/06/2008,19,0.9,0.5,0.7,0.4,0.4,0.8,0.5,-99,0.5,0.3,1.7,0.5,0.5,0.7,0.4,0.1,0.7,0.7
15/06/2008,20,1.2,0.7,0.7,0.6,0.9,1.7,0.2,-99,0.9,0.4,1.3,0.6,0.6,0.8,0.4,0.4,1.1,0.7
15/06/2008,21,1.6,0.7,-99,0.4,1.2,1.8,0.4,-99,1.1,0.7,0.8,0.8,0.7,1.1,0.8,0.5,0.7,-99
15/06/2008,22,1.3,0.5,0.4,0.3,0.9,1.5,0.8,-99,1.0,0.6,1.4,0.5,0.7,0.7,0.6,0.7,0.8,0.7
15/06/2008,23,1.5,0.4,0.1,0.2,0.8,1.6,0.6,-99,1.4,0.5,2.0,0.3,0.5,0.4,0.3,1.1,1.4,1.2
15/06/2008,24,0.9,0.3,0.2,0.2,0.8,1.0,0.2,-99,1.4,0.3,1.6,0.3,0.5,0.7,0.1,0.9,0.9,1.1
16/06/2008,1,0.8,0.3,0.2,-99,0.6,1.0,0.5,-99,1.9,0.2,1.2,0.2,0.5,0.6,0.0,0.8,1.0,0.5
16/06/2008,2,0.8,0.7,0.2,-99,0.5,1.2,0.0,-99,1.3,0.4,1.3,0.3,0.4,0.9,0.1,0.6,1.0,0.4
16/06/2008,3,0.9,0.5,0.2,-99,0.5,1.2,0.0,-99,0.8,0.6,0.9,0.4,0.4,0.6,0.3,0.4,1.1,0.4
16/06/2008,4,1.0,0.6,0.2,-99,0.8,1.0,0.0,-99,0.7,0.7,0.5,0.4,0.4,0.4,0.5,0.3,1.0,0.4
16/06/2008,5,0.8,0.9,0.6,-99,1.9,1.4,0.1,-99,0.8,0.8,0.8,0.8,0.6,0.8,0.8,0.6,0.9,0.4
16/06/2008,6,1.4,1.0,1.3,-99,2.5,2.8,0.5,-99,1.6,1.4,1.1,1.1,1.1,1.4,1.5,1.1,1.5,0.6
16/06/2008,7,2.4,1.7,3.0,1.9,4.0,3.0,1.6,-99,3.6,2.3,2.2,1.8,1.6,2.1,2.8,2.2,2.0,1.1
16/06/2008,8,3.0,1.2,1.8,1.8,1.7,2.7,1.7,-99,2.9,2.1,1.9,1.6,1.5,1.4,2.0,1.9,1.7,0.8
16/06/2008,9,2.9,1.3,1.7,1.4,1.4,2.3,1.4,-99,1.8,1.8,2.4,1.3,0.9,1.1,1.7,1.2,1.9,0.7
16/06/2008,10,2.7,2.1,1.6,1.4,1.2,1.9,1.6,-99,1.1,1.6,1.4,1.1,1.3,0.7,1.7,1.0,1.6,0.7
16/06/2008,11,2.2,1.7,1.8,1.2,-99,1.6,1.2,-99,0.6,1.3,1.4,1.0,1.1,0.9,1.3,-99,0.9,0.6
16/06/2008,12,1.6,-99,1.4,1.3,-99,1.0,0.8,-99,0.3,1.1,1.1,0.8,0.7,0.8,1.1,-99,0.3,0.5
16/06/2008,13,1.0,-99,1.3,1.0,-99,-99,0.2,-99,0.2,0.7,0.9,0.7,0.5,0.6,0.6,-99,0.3,0.6
16/06/2008,14,0.9,1.2,1.2,0.9,-99,-99,0.1,-99,0.2,0.5,1.1,0.5,0.4,0.2,0.7,-99,0.3,0.8
16/06/2008,15,1.0,1.0,1.0,0.9,-99,0.5,0.1,-99,0.2,0.3,1.4,0.4,0.5,0.4,0.2,0.0,0.3,0.6
16/06/2008,16,1.1,0.9,1.2,0.9,0.1,0.8,0.2,-99,0.2,0.5,0.7,0.5,0.6,0.4,0.9,0.0,0.6,0.6
16/06/2008,17,-99,1.0,1.0,1.1,0.9,2.9,0.3,-99,0.9,0.9,1.3,0.5,0.5,0.5,1.1,0.3,0.6,0.6
16/06/2008,18,0.9,0.8,0.7,0.6,1.0,1.9,0.5,-99,1.1,0.4,1.6,0.7,0.7,0.6,0.3,0.5,0.6,0.7
16/06/2008,19,1.3,1.1,0.5,1.1,1.1,1.9,0.3,-99,1.1,0.6,1.7,1.0,0.9,0.8,0.8,0.7,0.5,-99
16/06/2008,20,1.6,1.6,1.1,1.0,1.3,2.1,0.3,-99,0.8,0.8,1.5,1.0,1.1,1.3,1.4,0.5,0.8,-99
16/06/2008,21,1.5,1.4,2.4,1.1,1.2,1.7,0.4,-99,0.9,1.2,1.4,0.9,1.0,1.4,1.5,0.3,1.2,-99
16/06/2008,22,1.6,1.3,2.6,1.6,1.1,1.6,0.2,-99,0.9,1.2,0.8,0.8,1.0,1.1,1.4,0.3,1.0,-99
16/06/2008,23,1.3,1.6,2.1,1.4,0.9,1.2,0.3,-99,0.6,1.3,0.7,1.1,1.0,1.0,1.4,0.1,0.7,-99
16/06/2008,24,0.9,1.1,1.8,1.3,0.9,0.9,0.3,-99,0.5,0.8,0.4,1.5,1.0,0.8,1.0,0.2,0.3,0.6
17/06/2008,1,0.9,1.0,1.5,1.1,0.8,0.9,0.2,-99,0.3,0.5,0.4,0.9,1.0,0.4,0.4,0.1,0.2,0.6
17/06/2008,2,0.9,0.9,0.7,0.8,0.7,0.9,0.2,-99,0.3,0.8,0.3,0.9,0.9,0.3,0.3,0.0,0.2,0.6
17/06/2008,3,0.9,0.9,0.6,0.7,0.6,0.8,0.2,-99,0.4,0.9,0.2,1.1,-99,0.4,0.5,0.0,0.1,0.6
17/06/2008,4,1.0,1.1,0.8,0.9,0.6,0.8,0.2,-99,0.4,0.9,0.5,0.9,0.6,0.9,0.8,0.1,0.2,0.6
17/06/2008,5,0.9,1.3,1.0,1.0,0.9,0.9,0.2,-99,0.8,1.0,1.3,1.1,0.7,0.8,1.0,0.3,0.6,0.7
17/06/2008,6,1.2,1.7,1.5,1.4,1.8,1.3,0.4,-99,1.3,0.9,1.0,1.5,1.0,1.3,1.4,0.5,1.0,1.3
17/06/2008,7,2.2,2.3,2.6,2.0,2.3,2.2,0.7,-99,2.6,1.7,1.4,1.4,1.3,2.4,2.3,1.5,1.7,2.5
17/06/2008,8,2.6,-99,2.1,1.9,2.1,2.6,1.3,-99,2.6,1.7,2.9,1.6,1.2,2.2,1.9,1.4,1.8,2.2
17/06/2008,9,2.4,1.8,1.5,1.7,1.4,3.5,1.8,-99,2.0,1.5,3.1,1.7,0.7,-99,1.2,1.7,1.7,2.2
17/06/2008,10,2.3,1.3,1.1,1.0,0.9,3.1,1.8,-99,1.4,1.4,2.2,0.8,0.5,0.5,1.0,1.4,1.6,1.7
17/06/2008,11,2.1,1.2,0.7,0.6,0.7,2.2,1.1,-99,1.9,0.8,2.0,0.6,0.4,0.5,0.2,1.5,1.3,1.4
17/06/2008,12,1.9,0.8,0.7,1.0,0.6,1.9,-99,-99,1.9,0.7,2.0,0.5,0.4,0.4,0.4,1.4,1.3,1.1
17/06/2008,13,1.2,1.2,0.7,0.9,0.8,1.1,1.0,-99,1.6,0.8,2.2,0.4,0.4,0.3,0.3,1.7,1.1,-99
17/06/2008,14,1.1,0.7,0.5,0.5,0.4,0.9,0.9,-99,0.7,0.6,1.9,0.3,0.4,0.3,0.3,0.9,0.7,0.7
17/06/2008,15,0.9,0.8,0.4,0.6,0.6,0.7,0.9,-99,0.2,0.6,1.6,0.2,0.3,0.3,0.2,0.5,0.2,0.6
17/06/2008,16,1.0,0.7,0.5,0.3,0.5,1.6,0.5,-99,0.2,0.3,1.6,0.1,0.4,0.3,0.1,0.1,0.3,0.6
17/06/2008,17,1.4,0.9,0.8,0.6,0.5,1.6,0.2,-99,0.4,0.5,1.8,0.3,0.4,0.6,0.2,0.2,0.6,0.5
17/06/2008,18,1.7,1.6,1.3,0.8,0.5,1.6,0.7,-99,0.5,0.8,2.3,0.3,0.6,1.0,0.5,0.4,1.0,0.7
