FECHA,HORA,CAM,COY,HGM,MER,NEZ,PED,SAG,SFE,SJA,TLA,UAX,UIZ,XAL,,,,,,,,,,,,,,
04/06/2013,19,11,10,15,12,-99,15,18,-99,14,10,17,-99,-99,,,,,,,,,,,,,,
04/06/2013,20,24,14,8,14,-99,21,13,-99,28,19,22,-99,-99,,,,,,,,,,,,,,
04/06/2013,21,19,15,27,20,-99,13,17,32,25,16,21,-99,-99,,,,,,,,,,,,,,
04/06/2013,22,15,16,19,15,-99,16,14,6,21,14,22,-99,-99,,,,,,,,,,,,,,
04/06/2013,23,29,18,21,16,-99,12,18,8,19,21,26,-99,-99,,,,,,,,,,,,,,
04/06/2013,24,25,19,17,14,-99,24,14,24,14,21,20,-99,-99,,,,,,,,,,,,,,
05/06/2013,1,15,20,18,18,-99,16,17,33,10,25,20,-99,-99,,,,,,,,,,,,,,
05/06/2013,2,19,19,22,18,-99,16,22,-99,15,26,17,-99,-99,,,,,,,,,,,,,,
05/06/2013,3,32,22,23,19,-99,17,21,9,15,16,24,-99,-99,,,,,,,,,,,,,,
05/06/2013,4,23,22,29,24,-99,24,20,37,21,20,20,-99,-99,,,,,,,,,,,,,,
05/06/2013,5,20,22,28,23,-99,12,28,15,21,22,18,-99,-99,,,,,,,,,,,,,,
05/06/2013,6,14,19,33,27,-99,19,32,10,26,20,24,-99,-99,,,,,,,,,,,,,,
05/06/2013,7,23,19,24,36,-99,13,30,10,33,23,36,-99,-99,,,,,,,,,,,,,,
05/06/2013,8,25,24,44,30,-99,25,26,3,22,19,19,-99,-99,,,,,,,,,,,,,,
05/06/2013,9,26,35,56,35,-99,24,29,-99,21,33,22,-99,-99,,,,,,,,,,,,,,
05/06/2013,10,33,38,63,47,-99,39,22,-99,23,34,25,-99,-99,,,,,,,,,,,,,,
05/06/2013,11,32,47,37,26,-99,35,25,-99,21,31,28,-99,-99,,,,,,,,,,,,,,
05/06/2013,12,39,37,15,35,-99,40,17,19,18,20,25,-99,-99,,,,,,,,,,,,,,
05/06/2013,13,27,31,6,45,-99,27,14,38,19,14,19,-99,-99,,,,,,,,,,,,,,
05/06/2013,14,21,18,35,24,-99,7,11,35,13,15,24,-99,-99,,,,,,,,,,,,,,
05/06/2013,15,15,9,58,17,-99,10,16,37,2,24,11,-99,-99,,,,,,,,,,,,,,
05/06/2013,16,23,24,38,21,-99,19,21,40,10,29,5,-99,-99,,,,,,,,,,,,,,
05/06/2013,17,26,23,7,25,-99,22,9,27,14,26,12,-99,-99,,,,,,,,,,,,,,
05/06/2013,18,18,17,2,15,-99,11,10,65,9,13,16,-99,-99,,,,,,,,,,,,,,
05/06/2013,19,24,11,22,8,-99,19,8,43,9,8,16,-99,-99,,,,,,,,,,,,,,
05/06/2013,20,17,11,9,10,-99,10,12,22,24,23,18,-99,-99,,,,,,,,,,,,,,
05/06/2013,21,18,14,7,21,-99,7,22,17,21,23,18,-99,-99,,,,,,,,,,,,,,
05/06/2013,22,24,21,28,27,-99,15,27,13,25,26,22,-99,-99,,,,,,,,,,,,,,
05/06/2013,23,32,22,23,23,-99,16,30,11,31,32,28,-99,-99,,,,,,,,,,,,,,
05/06/2013,24,32,26,31,27,-99,28,27,44,25,29,30,-99,-99,,,,,,,,,,,,,,
06/06/2013,1,31,27,25,28,-99,22,27,14,26,28,28,-99,-99,,,,,,,,,,,,,,
06/06/2013,2,31,28,28,28,-99,24,32,32,28,36,28,-99,-99,,,,,,,,,,,,,,
06/06/2013,3,34,26,34,29,-99,15,33,9,26,28,23,-99,-99,,,,,,,,,,,,,,
06/06/2013,4,24,19,45,37,-99,10,25,11,30,25,31,-99,-99,,,,,,,,,,,,,,
06/06/2013,5,28,14,40,48,-99,10,30,19,25,17,30,-99,-99,,,,,,,,,,,,,,
06/06/2013,6,30,11,44,29,-99,3,33,6,25,26,18,-99,-99,,,,,,,,,,,,,,
06/06/2013,7,23,16,47,33,-99,15,39,18,34,26,20,-99,-99,,,,,,,,,,,,,,
06/06/2013,8,37,25,47,43,-99,14,44,-99,23,34,13,-99,-99,,,,,,,,,,,,,,
06/06/2013,9,45,42,62,47,-99,30,54,-99,32,44,16,-99,-99,,,,,,,,,,,,,,
06/06/2013,10,54,43,60,48,-99,35,43,-99,42,45,19,-99,-99,,,,,,,,,,,,,,
06/06/2013,11,40,53,78,43,-99,41,53,-99,28,19,9,-99,-99,,,,,,,,,,,,,,
06/06/2013,12,40,37,78,42,-99,24,43,-99,29,32,13,-99,-99,,,,,,,,,,,,,,
06/06/2013,13,30,32,60,38,-99,25,13,57,29,24,23,-99,-99,,,,,,,,,,,,,,
06/06/2013,14,14,28,70,43,-99,19,17,22,36,16,11,-99,-99,,,,,,,,,,,,,,
06/06/2013,15,18,23,29,22,-99,20,19,10,14,13,23,-99,-99,,,,,,,,,,,,,,
06/06/2013,16,29,14,20,13,-99,20,17,19,5,19,18,-99,-99,,,,,,,,,,,,,,
06/06/2013,17,26,18,32,18,-99,25,23,17,14,26,11,-99,-99,,,,,,,,,,,,,,
06/06/2013,18,27,27,9,28,-99,18,27,9,20,24,20,-99,-99,,,,,,,,,,,,,,
06/06/2013,19,14,24,30,21,-99,29,20,84,24,19,31,-99,-99,,,,,,,,,,,,,,
06/06/2013,20,21,18,34,15,-99,23,16,90,30,12,29,-99,-99,,,,,,,,,,,,,,
06/06/2013,21,19,17,8,17,-99,12,23,21,23,16,25,-99,-99,,,,,,,,,,,,,,
06/06/2013,22,22,21,37,22,-99,19,17,17,24,19,22,-99,-99,,,,,,,,,,,,,,
06/06/2013,23,28,19,26,23,-99,20,16,-99,20,20,22,18,-99,,,,,,,,,,,,,,
06/06/2013,24,27,23,28,24,-99,21,22,28,21,25,24,19,-99,,,,,,,,,,,,,,
07/06/2013,1,25,23,26,21,-99,17,19,4,17,28,22,24,-99,,,,,,,,,,,,,,
07/06/2013,2,26,23,30,25,-99,19,28,26,25,25,22,28,-99,,,,,,,,,,,,,,
07/06/2013,3,27,21,28,22,-99,14,35,3,27,32,28,26,-99,,,,,,,,,,,,,,
07/06/2013,4,29,24,30,23,-99,10,37,7,21,32,21,27,-99,,,,,,,,,,,,,,
07/06/2013,5,37,23,34,34,-99,14,29,7,36,36,27,25,-99,,,,,,,,,,,,,,
07/06/2013,6,32,15,37,40,-99,14,34,51,42,31,33,18,-99,,,,,,,,,,,,,,
07/06/2013,7,38,30,44,42,-99,15,29,75,37,28,35,17,-99,,,,,,,,,,,,,,
07/06/2013,8,38,33,38,40,-99,20,39,33,27,39,25,27,-99,,,,,,,,,,,,,,
07/06/2013,9,49,43,42,41,-99,42,23,-99,19,37,27,34,-99,,,,,,,,,,,,,,
07/06/2013,10,42,42,33,43,-99,45,14,-99,26,22,35,23,-99,,,,,,,,,,,,,,
07/06/2013,11,38,51,70,38,-99,54,6,-99,17,28,29,23,-99,,,,,,,,,,,,,,
07/06/2013,12,40,47,55,45,-99,45,7,13,27,37,18,25,-99,,,,,,,,,,,,,,
07/06/2013,13,35,39,90,47,-99,34,6,60,29,39,12,33,-99,,,,,,,,,,,,,,
07/06/2013,14,35,24,49,13,-99,20,16,29,6,21,10,18,-99,,,,,,,,,,,,,,
07/06/2013,15,13,4,15,10,-99,8,11,43,-99,8,1,11,-99,,,,,,,,,,,,,,
07/06/2013,16,19,12,13,10,-99,13,16,40,-99,10,3,15,-99,,,,,,,,,,,,,,
07/06/2013,17,13,16,10,14,-99,1,15,16,-99,15,4,12,-99,,,,,,,,,,,,,,
07/06/2013,18,19,15,22,16,-99,8,16,-99,14,26,12,12,-99,,,,,,,,,,,,,,
07/06/2013,19,17,18,1,13,-99,15,16,-99,15,15,10,14,-99,,,,,,,,,,,,,,
07/06/2013,20,28,18,40,23,-99,11,16,-99,31,16,27,24,-99,,,,,,,,,,,,,,
07/06/2013,21,30,26,38,25,-99,22,28,39,30,28,27,26,-99,,,,,,,,,,,,,,
07/06/2013,22,32,26,29,23,-99,19,25,15,28,33,26,25,-99,,,,,,,,,,,,,,
07/06/2013,23,34,29,30,25,-99,38,22,36,29,35,28,33,-99,,,,,,,,,,,,,,
07/06/2013,24,26,33,39,32,-99,35,29,30,29,37,35,23,26,,,,,,,,,,,,,,
08/06/2013,1,34,33,48,33,-99,30,30,34,28,43,30,20,36,,,,,,,,,,,,,,
08/06/2013,2,34,36,34,30,-99,32,37,33,25,43,31,26,27,,,,,,,,,,,,,,
08/06/2013,3,35,35,37,28,-99,34,30,43,25,36,29,24,22,,,,,,,,,,,,,,
08/06/2013,4,40,37,35,28,-99,36,23,46,26,37,33,30,41,,,,,,,,,,,,,,
08/06/2013,5,43,39,47,29,-99,44,26,41,29,39,35,29,9,,,,,,,,,,,,,,
08/06/2013,6,45,38,44,35,-99,42,24,47,29,46,35,31,58,,,,,,,,,,,,,,
08/06/2013,7,50,44,38,34,-99,50,44,25,33,44,37,27,35,,,,,,,,,,,,,,
08/06/2013,8,52,37,14,32,-99,42,47,35,34,57,32,35,71,,,,,,,,,,,,,,
08/06/2013,9,42,43,-99,38,-99,38,38,76,30,63,27,37,39,,,,,,,,,,,,,,
08/06/2013,10,59,46,-99,44,-99,48,43,75,28,66,31,49,76,,,,,,,,,,,,,,
08/06/2013,11,55,53,68,37,-99,43,40,63,25,70,28,52,79,,,,,,,,,,,,,,
08/06/2013,12,51,46,69,35,-99,50,40,54,27,51,34,39,78,,,,,,,,,,,,,,
08/06/2013,13,34,19,20,26,-99,33,30,35,26,13,24,27,38,,,,,,,,,,,,,,
08/06/2013,14,26,29,9,28,-99,17,16,-99,23,26,6,28,24,,,,,,,,,,,,,,
08/06/2013,15,37,27,52,32,-99,20,15,-99,19,21,13,26,16,,,,,,,,,,,,,,
08/06/2013,16,31,28,43,17,-99,15,14,-99,13,15,22,18,16,,,,,,,,,,,,,,
08/06/2013,17,21,20,30,12,-99,27,16,-99,4,18,10,14,22,,,,,,,,,,,,,,
08/06/2013,18,34,20,14,12,-99,17,27,-99,21,30,23,19,33,,,,,,,,,,,,,,
08/06/2013,19,36,24,-99,36,-99,22,22,-99,40,26,30,24,27,,,,,,,,,,,,,,
08/06/2013,20,24,24,-99,25,-99,24,24,26,35,22,28,23,30,,,,,,,,,,,,,,
08/06/2013,21,29,25,33,24,-99,26,26,25,25,28,34,31,35,,,,,,,,,,,,,,
08/06/2013,22,23,29,31,24,-99,29,21,43,23,26,32,31,28,,,,,,,,,,,,,,
08/06/2013,23,32,32,36,29,-99,27,25,16,26,28,39,34,31,,,,,,,,,,,,,,
08/06/2013,24,37,31,36,31,-99,25,26,30,33,23,31,29,38,,,,,,,,,,,,,,
09/06/2013,1,30,26,39,25,-99,27,27,15,17,29,27,30,39,,,,,,,,,,,,,,
09/06/2013,2,33,26,24,31,-99,21,26,17,27,31,23,24,33,,,,,,,,,,,,,,
09/06/2013,3,36,29,31,28,-99,22,27,23,25,27,24,24,29,,,,,,,,,,,,,,
09/06/2013,4,35,28,37,28,-99,25,26,14,22,25,31,26,43,,,,,,,,,,,,,,
09/06/2013,5,31,27,33,33,-99,23,31,23,30,35,29,27,36,,,,,,,,,,,,,,
09/06/2013,6,44,39,46,36,-99,31,38,17,37,22,26,39,34,,,,,,,,,,,,,,
09/06/2013,7,13,14,20,16,-99,12,27,3,36,7,38,18,32,,,,,,,,,,,,,,
09/06/2013,8,-99,13,13,8,-99,10,16,2,23,9,17,9,22,,,,,,,,,,,,,,
09/06/2013,9,-99,15,27,10,-99,18,16,-99,13,17,15,13,9,,,,,,,,,,,,,,
09/06/2013,10,19,19,29,16,-99,16,21,26,14,22,10,17,24,,,,,,,,,,,,,,
09/06/2013,11,30,15,17,21,-99,16,20,14,9,-99,13,19,14,,,,,,,,,,,,,,
09/06/2013,12,7,10,19,9,-99,5,26,15,-99,15,10,15,50,,,,,,,,,,,,,,
09/06/2013,13,22,22,42,19,-99,22,24,-99,21,6,17,24,28,,,,,,,,,,,,,,
09/06/2013,14,34,24,40,24,-99,28,23,24,14,30,18,23,19,,,,,,,,,,,,,,
09/06/2013,15,34,20,40,19,-99,23,23,20,17,31,10,16,44,,,,,,,,,,,,,,
09/06/2013,16,23,17,25,14,-99,22,16,25,10,33,12,18,17,,,,,,,,,,,,,,
09/06/2013,17,8,15,29,12,-99,8,14,14,7,16,13,16,17,,,,,,,,,,,,,,
09/06/2013,18,22,17,23,14,-99,20,15,38,18,17,16,15,26,,,,,,,,,,,,,,
09/06/2013,19,18,18,38,12,-99,22,13,18,11,12,28,14,16,,,,,,,,,,,,,,
09/06/2013,20,29,17,21,12,-99,17,11,41,21,16,23,11,11,,,,,,,,,,,,,,
09/06/2013,21,11,17,26,17,-99,17,16,29,21,20,25,15,26,,,,,,,,,,,,,,
09/06/2013,22,22,18,33,20,-99,15,18,9,22,20,31,20,16,,,,,,,,,,,,,,
09/06/2013,23,16,11,24,13,-99,13,19,21,27,14,28,12,15,,,,,,,,,,,,,,
09/06/2013,24,39,15,29,17,-99,14,18,19,28,20,21,21,25,,,,,,,,,,,,,,
10/06/2013,1,17,19,29,15,-99,13,8,-99,19,18,18,18,4,,,,,,,,,,,,,,
10/06/2013,2,21,26,32,17,-99,23,11,20,18,14,17,16,26,,,,,,,,,,,,,,
10/06/2013,3,4,21,32,26,-99,18,12,13,11,18,21,15,2,,,,,,,,,,,,,,
10/06/2013,4,37,19,19,19,-99,15,14,40,18,23,19,24,39,,,,,,,,,,,,,,
10/06/2013,5,30,19,28,19,-99,13,19,15,18,26,24,21,25,,,,,,,,,,,,,,
10/06/2013,6,28,23,35,21,-99,15,17,-99,19,26,20,24,43,,,,,,,,,,,,,,
10/06/2013,7,38,23,34,27,-99,19,26,67,24,30,11,24,23,,,,,,,,,,,,,,
10/06/2013,8,36,25,40,31,-99,27,32,14,24,33,20,28,53,,,,,,,,,,,,,,
10/06/2013,9,40,27,38,29,-99,26,26,7,22,39,19,24,48,,,,,,,,,,,,,,
10/06/2013,10,46,27,42,41,-99,33,31,12,23,51,21,31,67,,,,,,,,,,,,,,
10/06/2013,11,-99,37,47,47,-99,31,-99,24,29,44,20,41,69,,,,,,,,,,,,,,
10/06/2013,12,-99,39,41,44,-99,37,-99,-99,22,42,22,38,55,,,,,,,,,,,,,,
10/06/2013,13,35,39,52,35,-99,27,28,-99,23,40,27,32,36,,,,,,,,,,,,,,
10/06/2013,14,46,36,59,31,-99,25,27,42,33,37,16,38,44,,,,,,,,,,,,,,
10/06/2013,15,48,45,90,43,-99,28,30,8,31,38,7,41,29,,,,,,,,,,,,,,
10/06/2013,16,34,39,42,42,-99,26,32,86,35,35,22,45,51,,,,,,,,,,,,,,
10/06/2013,17,39,35,41,38,-99,38,27,50,32,35,32,40,23,,,,,,,,,,,,,,
10/06/2013,18,41,27,60,42,-99,31,20,35,33,35,29,38,24,,,,,,,,,,,,,,
10/06/2013,19,15,30,31,27,-99,27,22,84,28,30,32,29,47,,,,,,,,,,,,,,
10/06/2013,20,20,22,31,19,-99,27,11,12,23,25,40,18,40,,,,,,,,,,,,,,
10/06/2013,21,34,26,33,22,-99,26,4,32,27,20,45,23,24,,,,,,,,,,,,,,
10/06/2013,22,21,27,24,22,-99,25,13,68,30,23,18,23,1,,,,,,,,,,,,,,
10/06/2013,23,21,21,31,21,-99,24,16,30,22,20,18,21,11,,,,,,,,,,,,,,
10/06/2013,24,18,22,28,17,-99,23,22,24,17,21,20,19,41,,,,,,,,,,,,,,
11/06/2013,1,24,29,27,12,-99,27,22,36,26,25,21,22,19,,,,,,,,,,,,,,
11/06/2013,2,28,20,35,15,-99,25,22,48,20,31,25,26,23,,,,,,,,,,,,,,
11/06/2013,3,27,28,36,24,-99,27,25,16,18,31,26,31,25,,,,,,,,,,,,,,
11/06/2013,4,22,33,41,36,-99,26,32,8,22,25,32,35,40,,,,,,,,,,,,,,
11/06/2013,5,32,32,46,30,-99,28,34,17,30,13,28,22,44,,,,,,,,,,,,,,
11/06/2013,6,33,23,36,23,-99,31,19,9,17,24,12,15,40,,,,,,,,,,,,,,
11/06/2013,7,31,28,37,36,-99,31,19,29,22,38,14,18,28,,,,,,,,,,,,,,
11/06/2013,8,33,32,35,25,-99,22,5,21,14,36,20,19,30,,,,,,,,,,,,,,
11/06/2013,9,25,29,42,28,-99,33,15,3,8,33,11,17,38,,,,,,,,,,,,,,
11/06/2013,10,39,30,49,28,-99,28,24,25,12,32,11,22,10,,,,,,,,,,,,,,
11/06/2013,11,36,32,47,28,-99,14,20,38,9,35,9,16,35,,,,,,,,,,,,,,
11/06/2013,12,29,34,44,29,-99,27,12,-99,3,37,8,15,53,,,,,,,,,,,,,,
11/06/2013,13,34,37,46,20,-99,27,12,40,6,43,16,15,48,,,,,,,,,,,,,,
11/06/2013,14,74,37,40,21,-99,32,11,16,-99,53,19,16,24,,,,,,,,,,,,,,
11/06/2013,15,53,39,71,41,-99,32,15,14,15,51,26,34,21,,,,,,,,,,,,,,
11/06/2013,16,46,35,76,39,-99,50,17,40,30,26,17,26,50,,,,,,,,,,,,,,
11/06/2013,17,38,23,55,44,-99,19,27,49,47,21,18,30,30,,,,,,,,,,,,,,
11/06/2013,18,23,40,32,27,-99,34,37,60,18,31,26,36,52,,,,,,,,,,,,,,
11/06/2013,19,34,28,46,30,-99,40,15,26,20,27,34,16,33,,,,,,,,,,,,,,
11/06/2013,20,43,34,47,37,-99,31,19,10,27,-99,41,21,59,,,,,,,,,,,,,,
11/06/2013,21,30,35,41,37,-99,42,22,30,35,33,22,31,35,,,,,,,,,,,,,,
11/06/2013,22,43,30,49,42,-99,31,26,44,32,40,36,38,13,,,,,,,,,,,,,,
11/06/2013,23,49,36,55,41,-99,32,16,8,21,38,46,36,19,,,,,,,,,,,,,,
11/06/2013,24,37,46,60,43,-99,29,13,11,17,34,52,29,47,,,,,,,,,,,,,,
12/06/2013,1,36,49,44,41,-99,46,19,-99,33,32,36,35,64,,,,,,,,,,,,,,
12/06/2013,2,48,44,53,36,-99,27,32,26,35,42,35,46,51,,,,,,,,,,,,,,
12/06/2013,3,34,40,51,34,-99,20,19,18,30,37,25,30,20,,,,,,,,,,,,,,
12/06/2013,4,20,32,42,24,-99,24,17,-99,27,36,18,19,12,,,,,,,,,,,,,,
12/06/2013,5,40,29,37,21,-99,22,13,5,20,31,13,6,34,,,,,,,,,,,,,,
12/06/2013,6,42,27,19,9,-99,27,9,18,2,32,-99,9,6,,,,,,,,,,,,,,
12/06/2013,7,22,14,19,10,-99,24,9,13,9,38,7,10,20,,,,,,,,,,,,,,
12/06/2013,8,39,11,27,21,-99,22,8,41,6,40,4,6,36,,,,,,,,,,,,,,
12/06/2013,9,28,15,44,30,-99,15,16,44,4,43,3,14,24,,,,,,,,,,,,,,
12/06/2013,10,55,23,45,36,-99,23,18,44,10,51,7,18,19,,,,,,,,,,,,,,
12/06/2013,11,-99,32,43,38,-99,19,32,-99,14,53,16,27,41,,,,,,,,,,,,,,
12/06/2013,12,39,38,21,29,-99,34,28,-99,12,30,20,33,71,,,,,,,,,,,,,,
12/06/2013,13,65,31,41,27,-99,30,22,63,18,33,28,27,52,,,,,,,,,,,,,,
12/06/2013,14,3,26,30,17,-99,32,27,38,3,30,13,13,32,,,,,,,,,,,,,,
12/06/2013,15,26,19,5,17,-99,24,22,51,15,21,19,14,17,,,,,,,,,,,,,,
12/06/2013,16,13,18,15,13,-99,24,13,15,6,22,2,12,36,,,,,,,,,,,,,,
12/06/2013,17,10,12,32,16,-99,9,16,21,10,28,-99,12,4,,,,,,,,,,,,,,
12/06/2013,18,35,20,5,26,-99,12,9,19,25,31,11,14,12,,,,,,,,,,,,,,
12/06/2013,19,36,24,34,25,-99,17,11,18,38,24,30,21,20,,,,,,,,,,,,,,
12/06/2013,20,30,18,25,20,-99,14,2,11,20,19,33,14,28,,,,,,,,,,,,,,
12/06/2013,21,27,20,34,26,-99,19,6,16,17,22,18,19,21,,,,,,,,,,,,,,
12/06/2013,22,16,11,19,17,-99,24,4,16,24,30,21,14,33,,,,,,,,,,,,,,
12/06/2013,23,41,10,21,15,-99,2,19,19,15,24,10,14,40,,,,,,,,,,,,,,
12/06/2013,24,-99,9,14,11,-99,9,19,20,12,22,13,10,-99,,,,,,,,,,,,,,
13/06/2013,1,20,13,18,9,-99,15,18,17,8,16,16,19,7,,,,,,,,,,,,,,
13/06/2013,2,30,14,15,14,-99,21,24,13,8,22,19,24,39,,,,,,,,,,,,,,
13/06/2013,3,16,28,23,20,-99,22,18,11,15,21,20,23,33,,,,,,,,,,,,,,
13/06/2013,4,22,27,30,28,-99,24,30,12,22,29,17,30,5,,,,,,,,,,,,,,
13/06/2013,5,40,22,39,31,-99,28,16,19,25,36,10,35,35,,,,,,,,,,,,,,
13/06/2013,6,34,21,37,38,-99,25,28,20,22,41,17,32,40,,,,,,,,,,,,,,
13/06/2013,7,42,26,43,46,-99,30,33,21,27,44,27,41,44,,,,,,,,,,,,,,
13/06/2013,8,57,34,44,38,-99,31,32,33,25,51,26,43,-99,,,,,,,,,,,,,,
13/06/2013,9,-99,50,54,46,-99,39,34,44,22,49,28,54,-99,,,,,,,,,,,,,,
13/06/2013,10,-99,59,64,58,-99,50,28,44,27,45,34,62,-99,,,,,,,,,,,,,,
13/06/2013,11,-99,69,28,62,-99,54,34,-99,37,35,36,69,-99,,,,,,,,,,,,,,
13/06/2013,12,81,73,-99,69,-99,67,44,29,29,45,39,76,-99,,,,,,,,,,,,,,
13/06/2013,13,99,66,-99,62,-99,77,40,43,20,52,47,49,-99,,,,,,,,,,,,,,
13/06/2013,14,63,59,-99,47,-99,54,33,66,14,38,31,40,70,,,,,,,,,,,,,,
13/06/2013,15,32,53,84,43,-99,43,27,57,11,39,6,43,69,,,,,,,,,,,,,,
13/06/2013,16,30,45,34,35,-99,33,28,46,16,46,7,45,45,,,,,,,,,,,,,,
13/06/2013,17,49,36,38,34,-99,25,18,25,30,5,10,20,27,,,,,,,,,,,,,,
13/06/2013,18,32,40,21,24,-99,29,20,25,19,-99,12,20,18,,,,,,,,,,,,,,
13/06/2013,19,22,33,29,32,-99,32,15,23,6,-99,25,25,43,,,,,,,,,,,,,,
13/06/2013,20,32,32,30,33,-99,39,26,36,30,26,33,22,37,,,,,,,,,,,,,,
13/06/2013,21,34,42,38,34,-99,34,27,30,27,26,34,38,32,,,,,,,,,,,,,,
13/06/2013,22,33,42,35,36,-99,30,15,29,28,28,41,45,37,,,,,,,,,,,,,,
13/06/2013,23,31,33,33,29,-99,33,9,31,24,34,39,35,24,,,,,,,,,,,,,,
13/06/2013,24,36,27,32,31,-99,30,8,23,24,33,32,26,19,,,,,,,,,,,,,,
14/06/2013,1,35,27,29,32,-99,28,14,27,16,30,25,33,39,,,,,,,,,,,,,,
14/06/2013,2,31,26,29,34,-99,30,13,24,31,29,24,31,31,,,,,,,,,,,,,,
14/06/2013,3,32,26,26,29,-99,28,24,18,24,38,23,32,1,,,,,,,,,,,,,,
14/06/2013,4,43,25,28,28,-99,26,36,31,22,38,25,28,39,,,,,,,,,,,,,,
14/06/2013,5,31,23,30,29,-99,20,33,27,27,35,19,32,64,,,,,,,,,,,,,,
14/06/2013,6,-99,27,34,33,-99,18,29,24,36,33,20,31,85,,,,,,,,,,,,,,
14/06/2013,7,-99,30,33,37,-99,25,41,26,41,49,14,38,77,,,,,,,,,,,,,,
14/06/2013,8,50,30,29,39,-99,25,48,23,31,42,12,40,-99,,,,,,,,,,,,,,
14/06/2013,9,53,39,44,49,-99,32,63,22,28,56,13,55,-99,,,,,,,,,,,,,,
14/06/2013,10,66,42,57,65,-99,41,62,36,39,62,21,52,-99,,,,,,,,,,,,,,
14/06/2013,11,58,39,68,61,-99,29,75,25,46,56,20,43,-99,,,,,,,,,,,,,,
14/06/2013,12,46,47,32,61,-99,46,73,45,48,52,16,47,-99,,,,,,,,,,,,,,
14/06/2013,13,84,58,70,75,-99,47,39,44,69,63,35,67,-99,,,,,,,,,,,,,,
14/06/2013,14,54,62,79,58,-99,56,27,-99,42,57,53,43,-99,,,,,,,,,,,,,,
14/06/2013,15,34,43,45,32,-99,54,25,-99,19,32,24,25,-99,,,,,,,,,,,,,,
14/06/2013,16,33,31,27,25,-99,29,25,34,12,17,26,16,-99,,,,,,,,,,,,,,
14/06/2013,17,37,26,26,35,-99,37,20,25,5,19,25,34,-99,,,,,,,,,,,,,,
14/06/2013,18,27,25,24,27,-99,32,29,24,26,23,18,25,-99,,,,,,,,,,,,,,
14/06/2013,19,31,29,27,31,-99,24,26,23,22,19,19,27,-99,,,,,,,,,,,,,,
14/06/2013,20,28,25,21,24,-99,15,24,23,21,22,26,20,-99,,,,,,,,,,,,,,
14/06/2013,21,32,22,20,17,-99,28,22,14,23,23,19,22,10,,,,,,,,,,,,,,
14/06/2013,22,33,23,20,21,-99,27,22,14,15,35,19,20,54,,,,,,,,,,,,,,
14/06/2013,23,42,27,27,22,-99,32,21,16,18,30,25,31,54,,,,,,,,,,,,,,
14/06/2013,24,34,28,31,30,-99,29,31,16,26,30,23,30,16,,,,,,,,,,,,,,
15/06/2013,1,38,30,38,27,-99,24,42,24,27,38,29,33,52,,,,,,,,,,,,,,
15/06/2013,2,49,32,37,36,-99,27,33,29,30,32,27,32,33,,,,,,,,,,,,,,
15/06/2013,3,38,29,33,41,-99,28,30,14,29,42,32,37,46,,,,,,,,,,,,,,
15/06/2013,4,15,33,25,35,-99,23,38,21,36,31,28,45,48,,,,,,,,,,,,,,
15/06/2013,5,33,34,28,29,-99,22,36,19,31,36,23,40,58,,,,,,,,,,,,,,
15/06/2013,6,33,34,17,39,-99,27,33,24,40,33,41,65,60,,,,,,,,,,,,,,
15/06/2013,7,34,31,40,48,-99,25,34,26,39,39,47,47,61,,,,,,,,,,,,,,
15/06/2013,8,45,39,41,48,-99,28,40,27,37,58,51,41,58,,,,,,,,,,,,,,
15/06/2013,9,69,54,57,57,-99,47,63,33,51,71,51,45,99,,,,,,,,,,,,,,
15/06/2013,10,51,57,50,68,-99,42,70,47,49,71,46,66,111,,,,,,,,,,,,,,
15/06/2013,11,87,75,93,93,-99,62,73,34,66,73,59,71,109,,,,,,,,,,,,,,
15/06/2013,12,98,101,86,65,-99,78,47,72,49,47,67,60,95,,,,,,,,,,,,,,
15/06/2013,13,33,90,61,-99,-99,58,33,45,21,33,45,47,66,,,,,,,,,,,,,,
15/06/2013,14,39,59,56,-99,-99,42,23,39,25,32,27,48,17,,,,,,,,,,,,,,
15/06/2013,15,14,36,36,-99,-99,26,24,42,7,14,26,12,-99,,,,,,,,,,,,,,
15/06/2013,16,20,25,4,-99,-99,22,17,1,20,29,-99,16,-99,,,,,,,,,,,,,,
15/06/2013,17,18,15,16,14,-99,19,13,15,6,22,-99,19,-99,,,,,,,,,,,,,,
15/06/2013,18,18,15,13,17,-99,19,22,6,-99,15,-99,12,-99,,,,,,,,,,,,,,
15/06/2013,19,17,19,19,14,-99,11,14,20,-99,23,10,5,-99,,,,,,,,,,,,,,
15/06/2013,20,23,19,25,15,-99,15,5,23,6,15,24,14,-99,,,,,,,,,,,,,,
15/06/2013,21,4,16,12,13,-99,27,13,27,14,26,25,16,-99,,,,,,,,,,,,,,
15/06/2013,22,22,19,21,16,-99,26,17,22,12,17,13,16,-99,,,,,,,,,,,,,,
15/06/2013,23,18,21,12,12,-99,18,6,19,14,24,20,11,-99,,,,,,,,,,,,,,
15/06/2013,24,15,20,23,19,-99,14,18,16,13,22,10,-99,21,,,,,,,,,,,,,,
16/06/2013,1,16,20,14,17,-99,26,18,16,11,20,13,-99,31,,,,,,,,,,,,,,
16/06/2013,2,9,14,15,15,-99,13,10,19,12,15,17,-99,14,,,,,,,,,,,,,,
16/06/2013,3,25,13,11,20,-99,18,29,14,21,20,18,20,1,,,,,,,,,,,,,,
