FECHA,HORA,CAM,COY,CCA,HGM,MER,NEZ,PED,SAG,SFE,SJA,TLA,UAX,UIZ,XAL,,,,,,,,,,,,,,
03/01/2014,8,6,8,-99,5,10,7,6,-99,9,8,5,6,7,14,,,,,,,,,,,,,,
03/01/2014,9,9,5,-99,9,9,5,-99,-99,9,2,12,9,5,17,,,,,,,,,,,,,,
03/01/2014,10,14,12,-99,12,12,6,5,-99,11,-99,11,2,11,18,,,,,,,,,,,,,,
03/01/2014,11,14,14,-99,6,14,12,8,-99,18,4,22,-99,11,18,,,,,,,,,,,,,,
03/01/2014,12,13,23,-99,15,29,20,-99,-99,4,8,20,1,18,27,,,,,,,,,,,,,,
03/01/2014,13,29,31,-99,30,37,26,-99,-99,20,7,26,12,27,34,,,,,,,,,,,,,,
03/01/2014,14,45,47,-99,48,39,37,26,28,28,12,43,18,35,34,,,,,,,,,,,,,,
03/01/2014,15,45,39,-99,49,44,41,20,32,34,10,46,26,45,41,,,,,,,,,,,,,,
03/01/2014,16,24,45,-99,35,32,44,31,23,25,29,17,36,42,33,,,,,,,,,,,,,,
03/01/2014,17,9,31,-99,24,15,37,9,21,13,4,12,24,29,16,,,,,,,,,,,,,,
03/01/2014,18,21,44,-99,17,19,14,59,13,49,10,19,26,28,21,,,,,,,,,,,,,,
03/01/2014,19,30,54,-99,25,28,26,42,16,43,19,25,34,44,29,,,,,,,,,,,,,,
03/01/2014,20,42,49,-99,31,30,31,34,27,31,24,37,44,37,39,,,,,,,,,,,,,,
03/01/2014,21,39,49,-99,41,46,32,29,31,17,29,42,31,34,45,,,,,,,,,,,,,,
03/01/2014,22,31,40,-99,40,39,30,16,39,27,39,40,26,42,43,,,,,,,,,,,,,,
03/01/2014,23,33,43,-99,27,35,32,14,24,28,39,41,23,38,46,,,,,,,,,,,,,,
03/01/2014,24,21,39,-99,30,34,26,12,29,23,33,38,22,37,39,,,,,,,,,,,,,,
04/01/2014,1,18,32,-99,25,32,31,19,39,24,29,33,27,40,47,,,,,,,,,,,,,,
04/01/2014,2,15,31,-99,24,29,40,15,42,25,27,32,27,40,60,,,,,,,,,,,,,,
04/01/2014,3,13,31,-99,27,36,44,23,31,24,19,22,26,29,61,,,,,,,,,,,,,,
04/01/2014,4,17,36,-99,32,35,40,19,37,9,23,23,28,25,48,,,,,,,,,,,,,,
04/01/2014,5,20,29,-99,33,33,22,15,38,12,25,16,23,39,60,,,,,,,,,,,,,,
04/01/2014,6,23,30,-99,29,33,37,17,37,16,27,17,25,39,64,,,,,,,,,,,,,,
04/01/2014,7,32,30,-99,28,34,50,2,36,15,26,22,25,33,72,,,,,,,,,,,,,,
04/01/2014,8,30,34,-99,26,41,51,17,33,19,39,24,27,32,58,,,,,,,,,,,,,,
04/01/2014,9,33,35,-99,35,51,39,10,43,14,23,28,19,32,72,,,,,,,,,,,,,,
04/01/2014,10,50,33,-99,43,58,55,30,37,21,29,36,13,44,72,,,,,,,,,,,,,,
04/01/2014,11,62,41,-99,62,58,62,34,55,42,40,45,11,48,74,,,,,,,,,,,,,,
04/01/2014,12,51,53,-99,49,53,72,34,37,42,39,33,29,61,60,,,,,,,,,,,,,,
04/01/2014,13,34,45,-99,60,36,24,28,18,27,6,26,17,46,25,,,,,,,,,,,,,,
04/01/2014,14,35,35,-99,32,32,22,20,24,7,8,27,6,42,35,,,,,,,,,,,,,,
04/01/2014,15,31,23,-99,26,30,25,27,25,8,4,27,11,41,34,,,,,,,,,,,,,,
04/01/2014,16,26,32,-99,23,36,28,29,29,14,15,25,9,31,41,,,,,,,,,,,,,,
04/01/2014,17,25,25,-99,33,27,25,23,37,15,17,16,16,31,40,,,,,,,,,,,,,,
04/01/2014,18,20,27,-99,27,34,28,15,22,20,29,11,19,29,34,,,,,,,,,,,,,,
04/01/2014,19,16,17,-99,16,31,33,10,14,13,32,12,17,36,34,,,,,,,,,,,,,,
04/01/2014,20,20,15,-99,5,22,13,17,19,21,23,22,9,22,35,,,,,,,,,,,,,,
04/01/2014,21,35,20,-99,9,26,8,2,23,8,18,24,15,21,28,,,,,,,,,,,,,,
04/01/2014,22,29,31,-99,31,38,7,8,26,9,22,20,21,31,36,,,,,,,,,,,,,,
04/01/2014,23,24,30,-99,21,36,19,16,26,13,21,18,18,24,36,,,,,,,,,,,,,,
04/01/2014,24,17,24,-99,25,36,21,18,33,14,24,24,28,29,49,,,,,,,,,,,,,,
05/01/2014,1,14,33,-99,23,33,30,15,31,10,33,12,22,31,48,,,,,,,,,,,,,,
05/01/2014,2,12,33,-99,24,37,35,14,38,12,31,15,32,40,43,,,,,,,,,,,,,,
05/01/2014,3,14,28,-99,25,35,32,12,40,16,32,16,31,39,70,,,,,,,,,,,,,,
05/01/2014,4,16,28,-99,29,33,40,21,32,15,29,11,31,32,46,,,,,,,,,,,,,,
05/01/2014,5,15,29,-99,35,44,36,11,31,17,34,13,31,42,56,,,,,,,,,,,,,,
05/01/2014,6,15,30,-99,31,35,39,29,27,18,30,13,34,35,45,,,,,,,,,,,,,,
05/01/2014,7,19,29,-99,31,34,35,18,26,14,40,11,30,33,47,,,,,,,,,,,,,,
05/01/2014,8,23,28,-99,29,44,32,12,30,20,43,17,30,38,46,,,,,,,,,,,,,,
05/01/2014,9,24,32,-99,28,45,27,20,43,14,32,25,18,51,50,,,,,,,,,,,,,,
05/01/2014,10,35,30,-99,47,42,43,17,41,14,16,54,16,51,56,,,,,,,,,,,,,,
05/01/2014,11,51,55,-99,55,39,37,36,48,26,28,60,28,50,52,,,,,,,,,,,,,,
05/01/2014,12,44,56,-99,44,38,41,35,57,34,27,47,32,52,38,,,,,,,,,,,,,,
05/01/2014,13,31,40,-99,27,36,42,44,47,35,6,41,23,57,36,,,,,,,,,,,,,,
05/01/2014,14,35,38,-99,40,36,20,41,26,43,12,37,19,31,26,,,,,,,,,,,,,,
05/01/2014,15,33,42,-99,42,40,14,39,28,45,16,48,7,21,37,,,,,,,,,,,,,,
05/01/2014,16,37,28,-99,42,38,16,20,37,12,18,49,11,22,47,,,,,,,,,,,,,,
05/01/2014,17,44,22,-99,33,41,25,19,39,33,30,32,10,18,44,,,,,,,,,,,,,,
05/01/2014,18,30,19,-99,43,46,24,11,19,37,41,23,16,20,25,,,,,,,,,,,,,,
05/01/2014,19,16,18,-99,18,18,21,23,17,21,28,23,22,19,35,,,,,,,,,,,,,,
05/01/2014,20,28,24,-99,19,22,24,17,28,11,16,23,12,22,28,,,,,,,,,,,,,,
05/01/2014,21,24,29,-99,32,25,21,19,17,16,17,14,18,28,29,,,,,,,,,,,,,,
05/01/2014,22,24,37,-99,31,28,29,22,16,13,16,17,21,-99,32,,,,,,,,,,,,,,
05/01/2014,23,29,36,-99,19,24,50,23,31,15,13,24,27,-99,29,,,,,,,,,,,,,,
05/01/2014,24,30,36,-99,33,28,18,24,22,18,10,21,32,-99,27,,,,,,,,,,,,,,
06/01/2014,1,21,36,-99,20,31,21,26,17,19,26,21,30,-99,30,,,,,,,,,,,,,,
06/01/2014,2,23,23,-99,17,24,26,18,17,14,21,17,31,-99,23,,,,,,,,,,,,,,
06/01/2014,3,16,15,-99,19,25,19,16,10,16,24,22,18,-99,15,,,,,,,,,,,,,,
06/01/2014,4,21,20,-99,19,22,23,9,19,16,14,28,14,21,37,,,,,,,,,,,,,,
06/01/2014,5,23,21,-99,21,24,21,23,20,18,17,20,22,16,41,,,,,,,,,,,,,,
06/01/2014,6,30,20,-99,23,29,19,26,21,17,25,21,22,29,60,,,,,,,,,,,,,,
06/01/2014,7,29,24,-99,28,29,20,17,20,18,22,26,25,26,34,,,,,,,,,,,,,,
06/01/2014,8,32,28,-99,29,30,19,20,25,18,29,30,32,27,51,,,,,,,,,,,,,,
06/01/2014,9,36,34,-99,37,37,21,29,30,23,28,33,26,28,53,,,,,,,,,,,,,,
06/01/2014,10,41,40,-99,29,41,28,22,37,28,26,33,23,34,43,,,,,,,,,,,,,,
06/01/2014,11,37,44,-99,43,54,31,47,43,33,35,39,18,49,49,,,,,,,,,,,,,,
06/01/2014,12,48,50,-99,50,64,38,31,33,27,34,46,28,46,46,,,,,,,,,,,,,,
06/01/2014,13,52,43,-99,57,37,31,61,17,34,19,43,26,38,39,,,,,,,,,,,,,,
06/01/2014,14,35,30,-99,30,35,21,8,25,45,13,40,14,27,36,,,,,,,,,,,,,,
06/01/2014,15,20,23,-99,15,19,20,12,18,18,8,36,5,-99,29,,,,,,,,,,,,,,
06/01/2014,16,17,15,-99,6,20,19,5,20,19,11,22,10,-99,26,,,,,,,,,,,,,,
06/01/2014,17,16,17,-99,13,15,23,16,17,6,15,21,10,17,21,,,,,,,,,,,,,,
06/01/2014,18,19,18,-99,23,15,21,6,18,8,22,29,12,15,24,,,,,,,,,,,,,,
06/01/2014,19,19,19,-99,12,14,19,20,15,20,12,23,16,13,20,,,,,,,,,,,,,,
06/01/2014,20,18,20,-99,18,21,19,23,11,29,24,4,19,17,26,,,,,,,,,,,,,,
06/01/2014,21,14,21,-99,15,15,24,18,9,20,20,-99,19,17,21,,,,,,,,,,,,,,
06/01/2014,22,23,20,-99,15,17,16,17,11,13,19,-99,25,18,26,,,,,,,,,,,,,,
06/01/2014,23,20,20,-99,14,14,11,16,12,15,13,19,22,15,19,,,,,,,,,,,,,,
06/01/2014,24,22,16,-99,15,19,17,-99,11,12,17,20,15,21,23,,,,,,,,,,,,,,
07/01/2014,1,14,16,-99,20,15,20,-99,12,17,12,24,15,13,19,,,,,,,,,,,,,,
07/01/2014,2,20,14,-99,19,17,13,-99,5,14,18,16,18,16,23,,,,,,,,,,,,,,
07/01/2014,3,17,14,-99,18,17,9,18,13,16,8,17,11,27,36,,,,,,,,,,,,,,
07/01/2014,4,18,17,-99,19,19,13,17,12,12,20,22,10,15,36,,,,,,,,,,,,,,
07/01/2014,5,20,16,-99,29,18,14,17,14,11,14,18,14,22,33,,,,,,,,,,,,,,
07/01/2014,6,24,17,-99,20,15,13,20,13,17,16,19,46,17,24,,,,,,,,,,,,,,
07/01/2014,7,22,18,-99,22,15,11,23,15,27,11,18,39,13,33,,,,,,,,,,,,,,
07/01/2014,8,28,18,-99,12,26,14,20,19,29,22,18,14,20,34,,,,,,,,,,,,,,
07/01/2014,9,26,22,-99,21,27,13,23,19,29,11,30,19,19,30,,,,,,,,,,,,,,
07/01/2014,10,39,36,-99,43,30,21,28,28,41,14,39,18,30,44,,,,,,,,,,,,,,
07/01/2014,11,47,47,-99,63,39,28,36,32,31,21,38,26,40,45,,,,,,,,,,,,,,
07/01/2014,12,62,61,-99,47,43,32,37,31,44,20,55,48,44,40,,,,,,,,,,,,,,
07/01/2014,13,63,67,-99,40,51,40,70,34,55,27,61,40,52,42,,,,,,,,,,,,,,
07/01/2014,14,75,69,-99,61,47,37,45,39,63,35,68,26,55,45,,,,,,,,,,,,,,
07/01/2014,15,66,66,-99,63,48,44,75,42,71,22,69,2,52,42,,,,,,,,,,,,,,
07/01/2014,16,65,60,-99,54,45,37,51,49,78,31,66,23,37,50,,,,,,,,,,,,,,
07/01/2014,17,66,54,-99,72,43,42,58,54,73,33,49,27,29,63,,,,,,,,,,,,,,
07/01/2014,18,52,68,-99,70,63,38,52,43,60,42,47,24,30,60,,,,,,,,,,,,,,
07/01/2014,19,50,60,-99,42,51,9,48,40,51,42,53,24,32,60,,,,,,,,,,,,,,
07/01/2014,20,47,55,-99,49,38,13,50,36,33,34,56,14,25,62,,,,,,,,,,,,,,
07/01/2014,21,56,37,-99,31,34,19,44,43,34,28,63,18,26,63,,,,,,,,,,,,,,
07/01/2014,22,68,34,-99,33,39,31,45,48,37,34,51,20,35,60,,,,,,,,,,,,,,
07/01/2014,23,54,44,-99,55,58,39,29,50,44,39,39,25,40,73,,,,,,,,,,,,,,
07/01/2014,24,46,49,-99,48,56,39,48,49,44,41,38,31,52,77,,,,,,,,,,,,,,
08/01/2014,1,35,48,-99,43,67,44,22,40,39,67,36,69,54,77,,,,,,,,,,,,,,
08/01/2014,2,35,46,-99,90,70,41,32,45,34,48,40,58,45,69,,,,,,,,,,,,,,
08/01/2014,3,41,44,-99,127,50,41,40,46,26,48,44,36,40,74,,,,,,,,,,,,,,
08/01/2014,4,44,50,-99,60,42,41,43,43,26,48,43,56,52,70,,,,,,,,,,,,,,
08/01/2014,5,41,68,-99,49,44,36,19,44,21,34,36,37,49,68,,,,,,,,,,,,,,
08/01/2014,6,46,52,-99,48,41,40,32,41,22,46,35,30,52,62,,,,,,,,,,,,,,
08/01/2014,7,52,54,-99,53,56,44,37,43,15,49,37,36,46,78,,,,,,,,,,,,,,
08/01/2014,8,71,53,-99,55,66,53,37,42,22,58,46,51,46,81,,,,,,,,,,,,,,
08/01/2014,9,76,52,-99,58,58,58,34,45,25,44,52,46,49,76,,,,,,,,,,,,,,
08/01/2014,10,80,65,-99,68,66,61,48,71,38,39,73,36,68,76,,,,,,,,,,,,,,
08/01/2014,11,86,79,-99,70,77,71,36,80,48,52,84,33,91,-99,,,,,,,,,,,,,,
08/01/2014,12,70,75,-99,73,97,75,57,60,60,48,60,55,88,-99,,,,,,,,,,,,,,
08/01/2014,13,54,80,-99,48,46,53,42,37,60,34,53,20,57,-99,,,,,,,,,,,,,,
08/01/2014,14,50,60,-99,43,39,28,39,14,46,29,50,20,49,37,,,,,,,,,,,,,,
08/01/2014,15,44,51,-99,65,39,37,23,40,33,23,52,30,53,46,,,,,,,,,,,,,,
08/01/2014,16,45,45,-99,53,46,28,45,45,42,43,45,28,41,-99,,,,,,,,,,,,,,
08/01/2014,17,36,31,-99,29,32,18,24,48,24,41,42,17,29,62,,,,,,,,,,,,,,
08/01/2014,18,26,35,-99,23,38,16,60,42,15,25,28,8,30,52,,,,,,,,,,,,,,
08/01/2014,19,31,34,-99,29,37,24,13,27,18,16,25,10,29,47,,,,,,,,,,,,,,
08/01/2014,20,39,32,-99,33,49,23,30,35,15,26,-99,12,29,54,,,,,,,,,,,,,,
08/01/2014,21,27,23,-99,38,42,23,27,35,10,21,27,13,21,63,,,,,,,,,,,,,,
08/01/2014,22,24,34,-99,24,30,26,13,43,7,22,27,21,33,74,,,,,,,,,,,,,,
08/01/2014,23,27,33,-99,23,26,23,19,35,20,24,28,40,33,65,,,,,,,,,,,,,,
08/01/2014,24,27,30,-99,29,26,22,9,37,10,22,25,59,33,60,,,,,,,,,,,,,,
09/01/2014,1,28,21,-99,29,32,20,3,35,8,29,32,16,45,64,,,,,,,,,,,,,,
09/01/2014,2,20,15,-99,25,30,49,7,36,10,34,23,26,39,64,,,,,,,,,,,,,,
09/01/2014,3,20,14,-99,19,33,90,9,32,15,35,26,33,21,61,,,,,,,,,,,,,,
09/01/2014,4,20,25,-99,19,28,67,7,66,7,29,28,28,40,65,,,,,,,,,,,,,,
09/01/2014,5,19,25,-99,26,21,30,11,35,7,35,16,50,34,81,,,,,,,,,,,,,,
09/01/2014,6,17,16,-99,27,29,39,1,35,10,28,21,19,32,77,,,,,,,,,,,,,,
09/01/2014,7,17,18,-99,34,42,38,16,31,8,41,25,33,40,66,,,,,,,,,,,,,,
09/01/2014,8,21,27,-99,36,49,32,9,32,11,48,35,61,39,99,,,,,,,,,,,,,,
09/01/2014,9,37,23,-99,49,54,38,22,40,6,34,30,26,43,125,,,,,,,,,,,,,,
09/01/2014,10,58,34,-99,60,54,47,27,39,18,25,41,15,44,106,,,,,,,,,,,,,,
09/01/2014,11,69,45,-99,57,69,53,28,51,21,-99,45,10,65,91,,,,,,,,,,,,,,
09/01/2014,12,44,57,-99,49,55,54,35,51,27,36,40,33,-99,70,,,,,,,,,,,,,,
09/01/2014,13,33,57,-99,32,34,13,32,20,32,18,41,16,21,25,,,,,,,,,,,,,,
09/01/2014,14,27,31,-99,21,16,15,27,9,48,1,28,24,28,23,,,,,,,,,,,,,,
09/01/2014,15,26,23,-99,22,19,16,14,10,35,2,28,-99,26,22,,,,,,,,,,,,,,
09/01/2014,16,23,26,-99,35,21,14,17,16,9,12,14,23,19,25,,,,,,,,,,,,,,
09/01/2014,17,10,17,-99,10,21,8,26,20,-99,15,13,10,17,23,,,,,,,,,,,,,,
09/01/2014,18,8,23,-99,21,12,8,32,21,9,17,12,2,16,18,,,,,,,,,,,,,,
09/01/2014,19,12,25,-99,20,18,12,18,18,12,22,-99,19,20,20,,,,,,,,,,,,,,
09/01/2014,20,15,22,-99,30,22,14,19,28,5,24,17,16,20,23,,,,,,,,,,,,,,
09/01/2014,21,13,30,-99,26,26,17,2,24,-99,21,19,14,16,31,,,,,,,,,,,,,,
09/01/2014,22,27,24,-99,26,21,25,17,32,6,25,21,22,26,49,,,,,,,,,,,,,,
09/01/2014,23,35,25,-99,21,24,24,16,35,8,30,23,25,27,41,,,,,,,,,,,,,,
09/01/2014,24,40,33,-99,17,27,16,13,40,4,33,26,20,25,37,,,,,,,,,,,,,,
10/01/2014,1,52,36,-99,28,28,18,9,38,5,30,16,22,21,54,,,,,,,,,,,,,,
10/01/2014,2,56,38,-99,30,25,23,1,47,9,31,18,25,23,39,,,,,,,,,,,,,,
10/01/2014,3,45,35,-99,25,27,25,25,28,5,33,19,19,25,24,,,,,,,,,,,,,,
10/01/2014,4,43,28,-99,22,45,34,16,22,16,44,22,24,32,30,,,,,,,,,,,,,,
10/01/2014,5,39,24,-99,22,45,31,15,25,9,30,14,21,26,45,,,,,,,,,,,,,,
10/01/2014,6,35,27,-99,28,44,47,16,31,15,37,27,25,35,71,,,,,,,,,,,,,,
10/01/2014,7,41,26,-99,38,53,32,5,45,12,37,31,24,41,78,,,,,,,,,,,,,,
10/01/2014,8,42,30,-99,46,69,26,6,56,11,46,38,31,90,98,,,,,,,,,,,,,,
10/01/2014,9,44,42,-99,49,54,33,13,60,13,29,46,28,54,109,,,,,,,,,,,,,,
10/01/2014,10,55,46,-99,67,58,54,41,57,20,43,59,23,41,82,,,,,,,,,,,,,,
10/01/2014,11,44,37,-99,-99,40,53,41,35,19,40,57,31,29,56,,,,,,,,,,,,,,
10/01/2014,12,33,20,-99,-99,15,19,7,22,21,18,40,7,10,26,,,,,,,,,,,,,,
10/01/2014,13,11,11,-99,-99,10,10,-99,7,13,2,23,-99,8,10,,,,,,,,,,,,,,
10/01/2014,14,10,2,-99,22,14,5,12,9,4,-99,15,2,8,11,,,,,,,,,,,,,,
10/01/2014,15,6,10,-99,25,8,3,1,7,6,3,2,3,8,15,,,,,,,,,,,,,,
10/01/2014,16,7,18,-99,6,14,6,18,9,20,2,-99,4,11,14,,,,,,,,,,,,,,
10/01/2014,17,12,22,-99,-99,15,17,24,9,16,11,8,10,15,19,,,,,,,,,,,,,,
10/01/2014,18,13,20,-99,-99,16,35,-99,17,13,15,10,15,14,18,,,,,,,,,,,,,,
10/01/2014,19,11,18,-99,2,17,20,25,29,11,17,12,15,18,19,,,,,,,,,,,,,,
10/01/2014,20,12,19,-99,9,20,16,23,8,13,20,9,16,12,25,,,,,,,,,,,,,,
10/01/2014,21,11,19,-99,28,21,15,11,24,10,17,16,15,16,25,,,,,,,,,,,,,,
10/01/2014,22,24,26,-99,26,18,19,23,23,10,26,23,19,22,35,,,,,,,,,,,,,,
10/01/2014,23,28,27,-99,15,24,30,24,33,14,28,32,32,30,35,,,,,,,,,,,,,,
10/01/2014,24,33,33,-99,25,33,26,12,32,5,28,26,27,26,41,,,,,,,,,,,,,,
11/01/2014,1,34,33,-99,27,40,32,7,34,8,25,18,32,24,49,,,,,,,,,,,,,,
11/01/2014,2,26,22,-99,31,35,37,2,36,4,42,25,26,24,54,,,,,,,,,,,,,,
11/01/2014,3,26,26,-99,28,30,38,2,30,12,28,25,27,35,52,,,,,,,,,,,,,,
11/01/2014,4,23,18,-99,23,25,52,8,38,8,26,17,26,27,53,,,,,,,,,,,,,,
11/01/2014,5,15,20,-99,26,28,32,1,32,13,32,15,19,20,56,,,,,,,,,,,,,,
11/01/2014,6,14,21,-99,27,34,26,15,24,9,37,13,24,27,48,,,,,,,,,,,,,,
11/01/2014,7,19,19,-99,30,50,27,7,39,8,29,19,22,38,62,,,,,,,,,,,,,,
11/01/2014,8,24,27,-99,30,44,26,8,40,18,44,21,30,30,62,,,,,,,,,,,,,,
11/01/2014,9,23,28,-99,23,40,31,13,36,20,38,36,27,29,68,,,,,,,,,,,,,,
11/01/2014,10,49,32,-99,45,44,41,23,48,18,30,53,18,40,72,,,,,,,,,,,,,,
11/01/2014,11,40,36,-99,61,32,42,12,39,19,27,44,5,37,66,,,,,,,,,,,,,,
11/01/2014,12,23,39,-99,34,37,24,34,14,16,29,18,14,28,37,,,,,,,,,,,,,,
11/01/2014,13,29,40,-99,42,41,11,16,10,29,4,25,12,19,24,,,,,,,,,,,,,,
11/01/2014,14,12,27,-99,25,15,7,48,16,44,-99,26,13,25,23,,,,,,,,,,,,,,
11/01/2014,15,16,29,-99,22,19,7,36,12,34,-99,26,4,22,16,,,,,,,,,,,,,,
11/01/2014,16,16,29,-99,8,23,8,1,17,21,8,19,16,13,17,,,,,,,,,,,,,,
11/01/2014,17,10,26,-99,21,17,12,23,17,23,16,11,16,11,26,,,,,,,,,,,,,,
11/01/2014,18,16,15,-99,24,12,11,13,9,23,23,15,15,-99,24,,,,,,,,,,,,,,
11/01/2014,19,15,21,-99,19,9,15,12,14,14,19,13,12,-99,17,,,,,,,,,,,,,,
11/01/2014,20,17,19,-99,23,13,12,22,8,13,14,11,13,-99,18,,,,,,,,,,,,,,
11/01/2014,21,19,18,-99,19,14,9,10,15,13,14,9,20,10,14,,,,,,,,,,,,,,
11/01/2014,22,16,15,-99,13,22,13,14,13,13,13,11,20,13,7,,,,,,,,,,,,,,
11/01/2014,23,13,16,-99,13,17,14,9,7,5,14,14,13,13,13,,,,,,,,,,,,,,
11/01/2014,24,16,16,-99,14,17,12,10,7,12,13,14,9,13,20,,,,,,,,,,,,,,
12/01/2014,1,13,13,-99,10,11,12,13,7,9,24,8,11,-99,16,,,,,,,,,,,,,,
12/01/2014,2,11,14,-99,10,17,14,12,10,10,12,8,10,-99,21,,,,,,,,,,,,,,
12/01/2014,3,14,14,-99,14,15,17,5,15,16,14,17,11,-99,27,,,,,,,,,,,,,,
12/01/2014,4,13,17,-99,20,13,14,7,14,14,15,11,14,3,25,,,,,,,,,,,,,,
12/01/2014,5,14,14,-99,15,13,13,20,22,17,17,11,14,14,24,,,,,,,,,,,,,,
12/01/2014,6,15,13,-99,16,19,25,8,15,4,20,8,16,20,28,,,,,,,,,,,,,,
12/01/2014,7,18,17,-99,23,27,19,15,23,14,19,16,21,19,34,,,,,,,,,,,,,,
12/01/2014,8,22,22,-99,33,27,26,26,17,15,26,19,23,26,53,,,,,,,,,,,,,,
12/01/2014,9,23,25,-99,31,25,27,11,23,14,12,17,15,29,46,,,,,,,,,,,,,,
12/01/2014,10,36,29,-99,20,33,28,7,28,11,14,26,7,27,46,,,,,,,,,,,,,,
12/01/2014,11,38,31,-99,18,31,29,26,29,16,19,29,3,37,46,,,,,,,,,,,,,,
12/01/2014,12,42,44,-99,60,43,17,14,19,17,16,44,15,34,42,,,,,,,,,,,,,,
12/01/2014,13,39,45,-99,34,36,17,31,22,20,23,39,11,23,38,,,,,,,,,,,,,,
12/01/2014,14,24,-99,-99,22,14,6,-99,20,4,2,19,1,10,27,,,,,,,,,,,,,,
12/01/2014,15,12,15,-99,9,6,9,7,11,4,1,8,6,4,17,,,,,,,,,,,,,,
12/01/2014,16,10,5,-99,8,6,7,12,20,5,8,12,4,5,14,,,,,,,,,,,,,,
12/01/2014,17,9,8,-99,14,10,15,-99,14,5,3,6,5,6,16,,,,,,,,,,,,,,
12/01/2014,18,7,8,-99,7,11,15,1,12,8,10,11,9,10,19,,,,,,,,,,,,,,
12/01/2014,19,12,19,-99,10,10,11,5,18,8,10,7,12,9,19,,,,,,,,,,,,,,
12/01/2014,20,14,18,-99,7,11,10,15,6,5,28,13,13,11,17,,,,,,,,,,,,,,
12/01/2014,21,13,27,-99,16,13,12,11,12,3,23,11,15,7,19,,,,,,,,,,,,,,
12/01/2014,22,7,20,-99,19,14,16,6,21,9,12,14,22,14,16,,,,,,,,,,,,,,
12/01/2014,23,12,15,-99,16,15,11,3,12,6,19,22,20,13,25,,,,,,,,,,,,,,
12/01/2014,24,22,30,-99,25,22,18,10,20,11,19,11,16,18,26,,,,,,,,,,,,,,
13/01/2014,1,17,20,-99,25,17,11,15,21,8,24,14,25,15,33,,,,,,,,,,,,,,
13/01/2014,2,16,20,-99,22,17,14,17,22,-99,20,13,17,14,40,,,,,,,,,,,,,,
13/01/2014,3,14,17,-99,15,17,22,6,28,5,23,10,19,20,30,,,,,,,,,,,,,,
13/01/2014,4,14,15,-99,22,21,20,-99,25,8,19,13,19,20,36,,,,,,,,,,,,,,
13/01/2014,5,14,8,-99,20,22,18,-99,20,11,24,15,19,24,57,,,,,,,,,,,,,,
13/01/2014,6,14,18,-99,23,24,14,16,19,10,18,17,23,25,44,,,,,,,,,,,,,,
13/01/2014,7,17,20,-99,24,23,16,15,26,14,26,18,20,25,46,,,,,,,,,,,,,,
13/01/2014,8,28,24,-99,33,37,25,10,18,26,37,27,22,22,52,,,,,,,,,,,,,,
13/01/2014,9,34,32,-99,37,36,31,-99,25,17,14,40,18,24,68,,,,,,,,,,,,,,
13/01/2014,10,33,27,-99,32,42,44,26,29,20,18,45,14,30,75,,,,,,,,,,,,,,
13/01/2014,11,39,41,-99,63,44,33,20,44,29,21,45,3,46,60,,,,,,,,,,,,,,
13/01/2014,12,54,48,-99,41,49,22,35,43,25,27,47,29,41,61,,,,,,,,,,,,,,
13/01/2014,13,53,51,-99,35,39,25,12,49,23,26,45,27,40,69,,,,,,,,,,,,,,
13/01/2014,14,42,38,-99,41,40,21,42,34,30,19,41,20,43,45,,,,,,,,,,,,,,
13/01/2014,15,36,37,-99,46,37,25,24,30,41,12,42,21,31,41,,,,,,,,,,,,,,
13/01/2014,16,34,32,-99,35,37,22,45,42,29,22,30,15,33,50,,,,,,,,,,,,,,
13/01/2014,17,36,41,-99,41,41,26,33,42,32,32,29,24,33,47,,,,,,,,,,,,,,
13/01/2014,18,28,32,-99,37,37,37,20,20,43,38,22,30,35,30,,,,,,,,,,,,,,
13/01/2014,19,21,23,-99,32,20,33,43,7,17,18,16,32,28,24,,,,,,,,,,,,,,
13/01/2014,20,22,19,-99,2,20,19,12,13,15,27,19,20,27,21,,,,,,,,,,,,,,
13/01/2014,21,19,18,-99,19,18,14,13,19,17,18,15,22,18,23,,,,,,,,,,,,,,
13/01/2014,22,17,24,-99,14,20,17,23,14,14,16,22,14,21,20,,,,,,,,,,,,,,
13/01/2014,23,16,27,-99,24,13,11,19,13,15,11,7,24,14,19,,,,,,,,,,,,,,
13/01/2014,24,8,22,-99,15,11,10,18,10,17,4,12,14,9,13,,,,,,,,,,,,,,
14/01/2014,1,10,19,-99,16,10,15,3,11,9,10,9,14,10,11,,,,,,,,,,,,,,
14/01/2014,2,8,15,-99,12,10,10,10,11,11,9,7,10,4,12,,,,,,,,,,,,,,
14/01/2014,3,12,15,-99,7,13,10,1,5,9,12,13,7,6,18,,,,,,,,,,,,,,
14/01/2014,4,11,13,-99,16,10,12,14,10,10,10,14,11,4,16,,,,,,,,,,,,,,
14/01/2014,5,10,16,-99,15,10,9,13,7,8,6,15,14,11,15,,,,,,,,,,,,,,
14/01/2014,6,10,15,-99,2,8,10,10,9,16,9,18,13,14,45,,,,,,,,,,,,,,
14/01/2014,7,15,16,-99,17,16,7,12,11,12,14,21,12,2,25,,,,,,,,,,,,,,
14/01/2014,8,18,16,-99,14,20,9,13,9,21,11,18,11,23,49,,,,,,,,,,,,,,
14/01/2014,9,15,16,-99,20,15,8,7,18,25,16,22,14,21,26,,,,,,,,,,,,,,
