FECHA,HORA,AJM,AJU,BJU,CAM,CCA,COY,GAM,HGM,INN,MER,MGH,NEZ,PED,SAG,SFE,SJA,TLA,UAX,UIZ,XAL,,,,,,,
15/09/2015,6,24,-99,-99,-99,17,20,-99,-99,8,25,22,26,-99,24,-99,-99,27,25,32,28,,,,,,,
15/09/2015,7,28,-99,-99,-99,19,24,-99,-99,10,35,20,28,-99,21,-99,-99,35,25,36,37,,,,,,,
15/09/2015,8,27,-99,-99,-99,18,25,-99,-99,7,38,23,30,-99,18,-99,-99,31,29,31,41,,,,,,,
15/09/2015,9,29,-99,-99,-99,23,29,-99,-99,10,37,31,28,-99,24,-99,-99,40,21,38,40,,,,,,,
15/09/2015,10,29,-99,-99,-99,20,37,-99,-99,11,53,36,33,-99,21,-99,-99,45,13,45,47,,,,,,,
15/09/2015,11,27,-99,-99,-99,15,45,-99,-99,15,43,38,40,-99,40,-99,-99,57,14,72,68,,,,,,,
15/09/2015,12,39,-99,-99,-99,32,50,-99,-99,20,61,48,38,-99,36,-99,-99,51,18,58,52,,,,,,,
15/09/2015,13,35,-99,-99,-99,27,59,-99,-99,30,33,41,40,-99,34,-99,-99,58,26,70,51,,,,,,,
15/09/2015,14,32,-99,-99,-99,22,60,-99,-99,31,66,46,29,-99,36,-99,-99,26,30,70,49,,,,,,,
15/09/2015,15,47,-99,-99,-99,31,47,-99,-99,20,30,41,31,-99,31,-99,-99,22,32,56,29,,,,,,,
15/09/2015,16,43,-99,-99,-99,29,32,-99,-99,18,28,29,22,-99,23,-99,-99,31,28,40,25,,,,,,,
15/09/2015,17,17,-99,-99,-99,21,17,-99,-99,18,51,31,5,-99,10,-99,-99,27,7,13,16,,,,,,,
15/09/2015,18,17,-99,-99,-99,20,13,-99,-99,23,4,24,6,-99,12,-99,-99,20,11,-99,18,,,,,,,
15/09/2015,19,18,-99,-99,-99,17,20,-99,-99,22,13,16,7,-99,2,-99,-99,17,14,25,21,,,,,,,
15/09/2015,20,20,-99,-99,-99,15,30,-99,-99,14,15,21,11,-99,4,-99,-99,13,16,31,22,,,,,,,
15/09/2015,21,24,-99,-99,-99,18,26,-99,-99,12,22,21,25,-99,48,-99,-99,32,21,25,21,,,,,,,
15/09/2015,22,34,-99,-99,-99,20,30,-99,-99,11,45,18,86,-99,31,-99,-99,19,33,64,29,,,,,,,
15/09/2015,23,30,-99,-99,-99,31,37,-99,-99,9,35,34,64,-99,58,-99,-99,24,40,57,26,,,,,,,
15/09/2015,24,29,-99,-99,-99,38,30,-99,-99,10,43,31,35,-99,102,-99,-99,37,49,40,52,,,,,,,
16/09/2015,1,33,-99,22,-99,22,30,-99,-99,10,37,29,57,-99,88,-99,-99,21,68,90,21,,,,,,,
16/09/2015,2,25,-99,29,-99,29,26,-99,-99,6,47,26,51,-99,55,-99,-99,24,80,62,34,,,,,,,
16/09/2015,3,28,-99,25,-99,28,27,-99,-99,6,36,22,32,-99,29,-99,-99,-99,62,42,32,,,,,,,
16/09/2015,4,26,-99,27,-99,22,28,-99,-99,4,59,26,46,-99,31,-99,-99,-99,26,41,30,,,,,,,
16/09/2015,5,19,-99,26,-99,24,23,-99,-99,5,32,15,20,-99,19,-99,-99,-99,32,22,26,,,,,,,
16/09/2015,6,17,-99,21,-99,19,20,-99,-99,6,23,22,21,-99,18,-99,-99,-99,18,29,31,,,,,,,
16/09/2015,7,18,-99,18,-99,19,21,-99,-99,5,31,20,17,-99,14,-99,-99,-99,19,18,28,,,,,,,
16/09/2015,8,22,-99,21,-99,17,23,-99,-99,7,28,22,13,-99,3,-99,-99,29,14,23,27,,,,,,,
16/09/2015,9,24,-99,24,-99,20,-99,-99,-99,12,26,23,8,-99,21,-99,-99,32,12,17,32,,,,,,,
16/09/2015,10,23,-99,20,-99,15,-99,-99,-99,10,24,28,11,-99,9,-99,-99,28,2,19,21,,,,,,,
16/09/2015,11,22,-99,25,-99,18,22,-99,-99,12,49,29,16,-99,23,-99,-99,20,11,48,40,,,,,,,
16/09/2015,12,27,-99,30,-99,17,26,-99,-99,14,31,37,18,-99,25,-99,-99,33,5,41,32,,,,,,,
16/09/2015,13,26,-99,32,-99,14,31,-99,-99,12,25,26,32,-99,30,-99,-99,36,9,30,19,,,,,,,
16/09/2015,14,23,-99,32,-99,18,24,-99,-99,11,27,24,24,-99,24,-99,-99,40,24,10,21,,,,,,,
16/09/2015,15,17,-99,16,-99,21,18,-99,-99,12,39,11,14,-99,15,-99,-99,19,21,31,16,,,,,,,
16/09/2015,16,8,-99,19,-99,15,15,-99,-99,7,5,8,6,-99,16,-99,-99,20,4,5,18,,,,,,,
16/09/2015,17,6,-99,15,-99,10,10,-99,-99,9,15,8,5,-99,11,-99,-99,-99,13,17,18,,,,,,,
16/09/2015,18,9,-99,10,-99,9,10,-99,-99,7,1,15,4,-99,8,-99,-99,-99,11,18,14,,,,,,,
16/09/2015,19,13,-99,14,-99,11,13,-99,-99,5,27,11,10,-99,8,-99,-99,-99,16,18,22,,,,,,,
16/09/2015,20,7,-99,11,-99,13,12,-99,-99,5,20,9,16,-99,12,-99,-99,17,19,27,14,,,,,,,
16/09/2015,21,8,-99,10,-99,6,13,-99,-99,7,21,13,16,-99,12,-99,-99,23,15,23,9,,,,,,,
16/09/2015,22,-99,-99,13,-99,9,12,-99,-99,4,20,13,11,-99,16,-99,-99,16,18,4,17,,,,,,,
16/09/2015,23,9,-99,9,-99,6,8,-99,-99,5,25,16,10,-99,18,-99,-99,25,13,15,20,,,,,,,
16/09/2015,24,10,-99,15,-99,8,13,-99,-99,-99,14,10,6,-99,21,-99,-99,15,11,16,21,,,,,,,
17/09/2015,1,13,-99,17,-99,13,14,-99,-99,3,15,16,8,-99,13,-99,-99,23,10,14,21,,,,,,,
17/09/2015,2,8,-99,11,-99,9,12,-99,-99,2,8,16,10,-99,15,-99,-99,22,13,13,21,,,,,,,
17/09/2015,3,9,-99,11,-99,13,12,-99,-99,4,13,15,10,-99,13,-99,-99,29,10,12,15,,,,,,,
17/09/2015,4,6,-99,8,-99,9,10,-99,-99,1,10,16,9,-99,20,-99,-99,23,9,17,13,,,,,,,
17/09/2015,5,12,-99,14,-99,11,13,-99,-99,1,21,19,13,-99,5,-99,-99,19,11,10,13,,,,,,,
17/09/2015,6,14,-99,13,-99,13,13,-99,-99,2,13,18,7,-99,12,-99,-99,24,8,19,23,,,,,,,
17/09/2015,7,15,-99,12,-99,15,12,-99,-99,3,8,19,9,-99,12,-99,-99,20,14,2,17,,,,,,,
17/09/2015,8,10,-99,10,-99,13,9,-99,-99,4,19,21,10,-99,12,-99,-99,28,8,19,29,,,,,,,
17/09/2015,9,15,-99,17,-99,14,-99,-99,-99,4,15,21,19,-99,13,-99,-99,27,9,12,44,,,,,,,
17/09/2015,10,14,-99,17,-99,15,-99,-99,-99,3,30,16,15,-99,4,-99,-99,36,10,12,36,,,,,,,
17/09/2015,11,20,-99,16,-99,6,10,-99,-99,3,27,25,14,-99,15,-99,-99,-99,5,42,31,,,,,,,
17/09/2015,12,16,-99,14,-99,10,8,-99,-99,7,40,35,25,-99,31,-99,-99,41,2,31,50,,,,,,,
17/09/2015,13,17,-99,20,-99,5,11,-99,-99,6,48,42,30,-99,20,-99,-99,52,12,31,61,,,,,,,
17/09/2015,14,11,-99,38,-99,7,19,-99,-99,9,20,37,17,-99,19,-99,-99,47,17,40,50,,,,,,,
17/09/2015,15,18,-99,40,-99,16,21,-99,-99,7,63,40,13,-99,23,-99,-99,52,16,44,40,,,,,,,
17/09/2015,16,17,-99,29,-99,15,25,-99,-99,10,55,32,10,-99,31,-99,-99,25,11,21,33,,,,,,,
17/09/2015,17,24,-99,20,-99,19,21,-99,-99,6,18,37,18,-99,22,-99,-99,38,21,29,27,,,,,,,
17/09/2015,18,16,-99,26,-99,18,19,-99,-99,9,1,27,13,-99,16,-99,-99,21,19,22,28,,,,,,,
17/09/2015,19,20,-99,22,-99,22,19,-99,-99,12,26,21,15,-99,7,-99,-99,12,21,28,18,,,,,,,
17/09/2015,20,19,-99,13,-99,17,19,-99,-99,11,25,12,25,-99,18,-99,-99,9,18,24,17,,,,,,,
17/09/2015,21,17,-99,20,-99,8,15,-99,-99,10,28,15,11,-99,21,-99,-99,7,15,28,31,,,,,,,
17/09/2015,22,19,-99,26,-99,14,22,-99,-99,6,28,15,13,-99,17,-99,-99,30,20,29,26,,,,,,,
17/09/2015,23,14,-99,20,-99,16,22,-99,-99,5,21,17,16,-99,20,-99,-99,15,17,25,32,,,,,,,
17/09/2015,24,15,-99,23,-99,17,24,-99,-99,5,29,22,21,-99,21,-99,-99,20,15,32,30,,,,,,,
18/09/2015,1,19,-99,-99,31,19,23,-99,-99,4,16,-99,22,-99,22,-99,-99,13,16,29,24,,,,,,,
18/09/2015,2,30,-99,-99,24,19,25,-99,-99,7,26,-99,31,-99,23,-99,-99,7,20,38,28,,,,,,,
18/09/2015,3,28,-99,-99,15,19,19,-99,-99,6,19,-99,20,-99,25,-99,-99,4,27,18,25,,,,,,,
18/09/2015,4,28,-99,-99,13,16,16,-99,-99,4,14,-99,24,-99,22,-99,-99,13,24,34,31,,,,,,,
18/09/2015,5,21,-99,-99,18,21,27,-99,-99,7,15,-99,28,-99,27,-99,-99,24,23,32,38,,,,,,,
18/09/2015,6,19,-99,-99,25,16,26,-99,-99,7,31,-99,26,-99,31,-99,-99,23,28,33,43,,,,,,,
18/09/2015,7,22,-99,-99,29,14,19,-99,-99,5,35,-99,21,-99,29,-99,-99,30,27,22,37,,,,,,,
18/09/2015,8,23,-99,-99,24,15,22,-99,-99,5,42,-99,17,-99,31,-99,-99,25,23,36,45,,,,,,,
18/09/2015,9,27,-99,-99,38,13,25,-99,-99,7,50,-99,21,-99,19,-99,-99,40,18,34,44,,,,,,,
18/09/2015,10,29,-99,-99,37,19,-99,-99,-99,10,49,-99,28,-99,48,-99,-99,50,27,39,48,,,,,,,
18/09/2015,11,34,-99,-99,44,20,-99,-99,-99,13,55,-99,28,-99,50,-99,-99,44,15,41,50,,,,,,,
18/09/2015,12,40,-99,-99,44,19,-99,-99,-99,12,49,-99,19,-99,49,-99,-99,41,6,40,55,,,,,,,
18/09/2015,13,33,-99,-99,54,16,-99,-99,-99,12,47,-99,15,-99,49,-99,-99,52,-99,33,54,,,,,,,
18/09/2015,14,35,-99,-99,55,25,-99,-99,-99,18,55,-99,29,-99,42,-99,-99,49,8,39,57,,,,,,,
18/09/2015,15,42,-99,-99,47,22,46,-99,-99,20,38,-99,23,-99,30,-99,-99,43,18,52,39,,,,,,,
18/09/2015,16,43,-99,-99,39,29,40,-99,-99,25,52,-99,19,-99,25,-99,-99,32,18,37,33,,,,,,,
18/09/2015,17,41,-99,-99,33,20,34,-99,-99,18,53,-99,12,-99,24,-99,-99,18,9,38,33,,,,,,,
18/09/2015,18,36,-99,-99,30,35,25,-99,-99,29,64,-99,10,-99,24,-99,-99,13,24,18,16,,,,,,,
18/09/2015,19,24,-99,-99,26,15,17,-99,-99,20,35,-99,6,-99,10,-99,-99,18,11,23,23,,,,,,,
18/09/2015,20,21,-99,-99,39,13,35,-99,-99,23,33,-99,18,-99,23,-99,-99,24,16,23,31,,,,,,,
18/09/2015,21,18,-99,-99,39,27,36,-99,-99,8,45,-99,22,-99,16,-99,-99,27,19,27,36,,,,,,,
18/09/2015,22,19,-99,-99,33,24,33,-99,-99,13,36,-99,21,-99,22,-99,-99,36,25,29,33,,,,,,,
18/09/2015,23,20,-99,-99,11,18,27,-99,-99,15,27,-99,18,-99,7,-99,-99,30,24,16,5,,,,,,,
18/09/2015,24,14,-99,-99,9,9,15,-99,-99,7,22,-99,17,-99,15,-99,-99,32,23,17,19,,,,,,,
19/09/2015,1,14,-99,-99,16,14,17,-99,-99,6,22,13,35,14,9,-99,-99,23,11,33,13,,,,,,,
19/09/2015,2,8,-99,16,18,11,13,-99,-99,6,3,7,13,9,12,-99,-99,21,12,24,5,,,,,,,
19/09/2015,3,7,-99,8,18,11,13,-99,-99,8,6,10,12,7,15,-99,-99,22,16,14,28,,,,,,,
19/09/2015,4,11,-99,5,26,6,13,-99,-99,5,7,10,11,9,14,-99,-99,32,11,15,23,,,,,,,
19/09/2015,5,9,-99,12,20,11,15,-99,-99,2,18,14,12,6,13,-99,-99,25,11,18,29,,,,,,,
19/09/2015,6,11,-99,12,25,13,18,-99,-99,1,6,20,16,11,17,-99,-99,21,17,10,37,,,,,,,
19/09/2015,7,10,-99,18,24,13,24,-99,-99,1,14,20,13,1,15,-99,-99,30,17,20,30,,,,,,,
19/09/2015,8,14,-99,21,24,7,22,-99,-99,2,26,19,12,2,20,-99,-99,24,13,20,37,,,,,,,
19/09/2015,9,17,-99,32,36,11,32,-99,-99,9,17,28,-99,9,35,-99,-99,33,7,26,49,,,,,,,
19/09/2015,10,-99,-99,34,33,20,38,-99,-99,8,32,33,32,27,33,-99,-99,47,17,21,44,,,,,,,
19/09/2015,11,-99,-99,35,36,22,38,-99,-99,7,44,32,36,33,32,-99,-99,37,22,21,36,,,,,,,
19/09/2015,12,-99,-99,18,21,20,22,-99,-99,14,17,22,26,13,30,-99,-99,23,8,30,26,,,,,,,
19/09/2015,13,-99,-99,25,27,13,29,-99,-99,20,24,21,9,18,23,-99,-99,25,11,11,16,,,,,,,
19/09/2015,14,20,-99,40,24,14,39,-99,-99,16,18,18,7,22,25,-99,-99,-99,10,17,16,,,,,,,
19/09/2015,15,25,-99,28,14,20,37,-99,-99,15,14,13,12,24,11,-99,-99,8,12,20,20,,,,,,,
19/09/2015,16,21,-99,15,12,15,24,-99,-99,11,35,11,12,15,7,-99,-99,24,9,13,9,,,,,,,
19/09/2015,17,17,-99,11,13,5,19,-99,-99,15,21,13,10,12,12,-99,-99,15,10,9,16,,,,,,,
19/09/2015,18,11,-99,15,20,14,14,-99,-99,17,-99,16,11,14,16,-99,-99,19,14,7,17,,,,,,,
19/09/2015,19,13,-99,17,18,18,19,-99,-99,15,-99,22,20,20,9,-99,-99,12,17,21,10,,,,,,,
19/09/2015,20,22,-99,10,12,19,10,-99,-99,19,-99,9,12,14,27,-99,-99,18,15,14,13,,,,,,,
19/09/2015,21,8,-99,8,12,8,9,-99,-99,14,2,8,8,10,18,-99,-99,3,12,10,8,,,,,,,
19/09/2015,22,8,-99,9,6,7,8,-99,-99,15,15,9,7,5,12,-99,-99,25,11,14,13,,,,,,,
19/09/2015,23,9,-99,14,18,9,8,-99,-99,11,14,10,10,10,2,-99,-99,23,11,12,13,,,,,,,
19/09/2015,24,12,-99,10,16,7,12,-99,-99,9,5,13,5,9,15,-99,-99,17,7,15,17,,,,,,,
20/09/2015,1,8,-99,6,2,6,10,-99,-99,9,19,11,14,4,-99,-99,-99,22,14,7,17,,,,,,,
20/09/2015,2,5,-99,11,17,9,11,-99,-99,6,3,7,11,6,9,-99,-99,30,12,11,17,,,,,,,
20/09/2015,3,6,-99,11,22,8,14,-99,-99,6,6,11,8,8,19,-99,-99,14,10,9,9,,,,,,,
20/09/2015,4,8,-99,14,21,10,16,-99,-99,6,38,15,8,7,7,-99,-99,31,12,20,4,,,,,,,
20/09/2015,5,10,-99,19,21,11,19,-99,-99,5,22,19,9,10,7,-99,-99,17,13,24,13,,,,,,,
20/09/2015,6,10,-99,17,24,17,20,-99,-99,10,27,17,10,15,11,-99,-99,24,27,23,15,,,,,,,
20/09/2015,7,15,-99,25,19,16,22,-99,-99,10,18,22,11,16,11,-99,-99,15,22,11,15,,,,,,,
20/09/2015,8,16,-99,20,22,19,22,-99,-99,8,23,24,12,20,12,-99,-99,17,20,13,19,,,,,,,
20/09/2015,9,18,-99,22,22,15,27,-99,-99,16,27,25,7,20,14,-99,-99,33,12,15,19,,,,,,,
20/09/2015,10,21,-99,28,20,18,26,-99,-99,15,19,24,13,15,22,-99,-99,22,10,11,17,,,,,,,
20/09/2015,11,26,-99,21,13,19,27,-99,-99,16,32,19,17,20,16,-99,-99,27,17,18,26,,,,,,,
20/09/2015,12,28,-99,26,21,21,24,-99,-99,19,25,20,23,25,18,-99,-99,33,24,29,19,,,,,,,
20/09/2015,13,20,-99,24,27,20,27,-99,-99,19,20,19,17,28,18,-99,-99,26,12,37,7,,,,,,,
20/09/2015,14,26,-99,29,27,13,21,-99,-99,17,17,27,13,21,14,-99,-99,31,11,17,5,,,,,,,
20/09/2015,15,30,-99,23,12,18,22,-99,-99,18,28,19,12,23,16,-99,-99,22,13,24,21,,,,,,,
20/09/2015,16,20,-99,18,13,21,20,-99,-99,24,16,22,24,11,10,-99,-99,12,24,17,9,,,,,,,
20/09/2015,17,17,-99,18,16,15,18,-99,-99,22,11,12,20,17,21,-99,-99,20,9,23,23,,,,,,,
20/09/2015,18,13,-99,13,24,10,17,-99,-99,20,13,22,14,11,5,-99,-99,34,13,31,6,,,,,,,
20/09/2015,19,18,-99,14,11,13,15,-99,-99,22,22,13,13,10,16,-99,-99,7,18,9,10,,,,,,,
20/09/2015,20,8,-99,6,7,10,6,-99,-99,23,3,7,3,5,-99,-99,-99,23,11,5,14,,,,,,,
20/09/2015,21,7,-99,7,14,6,8,-99,-99,12,18,7,7,6,9,-99,-99,27,8,12,13,,,,,,,
20/09/2015,22,6,-99,10,3,9,9,-99,-99,10,6,6,4,10,2,-99,-99,4,8,5,4,,,,,,,
20/09/2015,23,9,-99,7,1,7,9,-99,-99,6,10,9,3,6,12,-99,-99,17,17,4,15,,,,,,,
20/09/2015,24,7,-99,6,13,8,9,-99,-99,6,-99,7,5,7,-99,-99,-99,25,4,16,5,,,,,,,
21/09/2015,1,7,-99,9,9,7,8,-99,-99,5,21,4,6,4,18,-99,-99,16,6,-99,2,,,,,,,
21/09/2015,2,6,-99,8,9,6,6,-99,-99,4,15,8,6,9,1,-99,-99,15,8,-99,10,,,,,,,
21/09/2015,3,9,-99,10,23,7,11,-99,-99,7,8,8,7,11,15,-99,-99,20,8,-99,11,,,,,,,
21/09/2015,4,12,-99,17,25,9,17,-99,-99,7,12,20,6,15,14,-99,-99,21,10,-99,16,,,,,,,
21/09/2015,5,19,-99,23,23,21,23,-99,-99,11,26,24,6,21,20,-99,-99,16,18,-99,23,,,,,,,
21/09/2015,6,26,-99,21,19,23,23,-99,-99,11,36,22,15,29,17,-99,-99,15,23,-99,19,,,,,,,
21/09/2015,7,26,-99,24,23,24,25,-99,-99,15,34,25,11,22,9,-99,-99,24,24,-99,24,,,,,,,
21/09/2015,8,19,-99,28,25,24,27,-99,-99,17,27,26,12,20,8,-99,-99,21,26,-99,22,,,,,,,
21/09/2015,9,23,-99,26,25,23,26,-99,-99,16,24,25,10,21,-99,-99,-99,22,25,-99,17,,,,,,,
21/09/2015,10,21,-99,24,31,-99,28,-99,-99,18,14,25,2,21,20,-99,-99,25,19,-99,12,,,,,,,
21/09/2015,11,30,-99,25,21,-99,31,-99,-99,19,12,22,8,25,12,-99,-99,27,21,-99,16,,,,,,,
21/09/2015,12,35,-99,30,25,-99,33,-99,-99,22,26,22,12,30,15,-99,-99,23,18,-99,11,,,,,,,
21/09/2015,13,46,-99,34,28,8,35,-99,-99,27,28,33,16,36,17,-99,-99,21,15,-99,29,,,,,,,
21/09/2015,14,49,-99,35,29,7,35,-99,-99,33,18,37,18,40,20,-99,-99,28,22,-99,35,,,,,,,
21/09/2015,15,38,-99,35,26,29,34,-99,-99,34,46,33,22,33,14,-99,-99,8,17,-99,32,,,,,,,
21/09/2015,16,35,-99,23,19,27,28,-99,-99,35,7,25,14,31,20,-99,-99,16,16,-99,12,,,,,,,
21/09/2015,17,27,-99,24,28,26,21,-99,-99,29,-99,19,17,20,24,-99,-99,23,20,-99,21,,,,,,,
21/09/2015,18,23,-99,19,25,21,21,-99,-99,31,7,13,18,24,15,-99,-99,13,18,-99,14,,,,,,,
21/09/2015,19,21,-99,12,20,23,14,-99,-99,44,6,6,12,18,11,-99,-99,19,16,-99,9,,,,,,,
21/09/2015,20,19,-99,5,15,10,10,-99,-99,42,1,12,9,14,1,-99,-99,4,11,-99,9,,,,,,,
21/09/2015,21,11,-99,9,13,10,7,-99,-99,18,13,7,13,9,12,-99,-99,15,14,-99,10,,,,,,,
21/09/2015,22,11,-99,6,15,10,10,-99,-99,12,18,8,5,9,5,-99,-99,13,10,-99,12,,,,,,,
21/09/2015,23,13,-99,8,20,10,11,-99,-99,12,17,9,6,13,5,-99,-99,1,8,-99,13,,,,,,,
21/09/2015,24,10,-99,12,15,10,11,-99,-99,11,16,8,7,10,5,-99,-99,5,17,-99,7,,,,,,,
22/09/2015,1,12,-99,6,8,12,12,-99,-99,13,-99,13,15,10,2,-99,-99,25,2,8,14,,,,,,,
22/09/2015,2,13,-99,9,7,14,13,-99,-99,12,-99,15,10,10,8,-99,-99,14,10,11,9,,,,,,,
22/09/2015,3,17,-99,7,20,11,9,-99,-99,14,-99,16,6,16,13,-99,-99,14,7,10,9,,,,,,,
22/09/2015,4,12,-99,10,14,14,13,-99,-99,12,-99,17,10,16,14,-99,-99,19,7,11,13,,,,,,,
22/09/2015,5,9,-99,11,13,12,14,-99,-99,14,-99,16,8,11,7,-99,-99,20,9,4,13,,,,,,,
22/09/2015,6,10,-99,12,20,11,15,-99,-99,7,-99,13,7,15,13,-99,-99,21,9,9,18,,,,,,,
22/09/2015,7,13,-99,13,18,11,13,-99,-99,10,-99,13,13,13,19,-99,-99,24,13,16,18,,,,,,,
22/09/2015,8,12,-99,15,17,15,14,-99,-99,8,-99,17,14,12,23,-99,-99,25,17,13,21,,,,,,,
22/09/2015,9,15,-99,17,29,16,17,-99,-99,11,-99,19,16,5,24,-99,-99,20,14,12,17,,,,,,,
22/09/2015,10,17,-99,22,20,9,22,-99,-99,17,-99,20,9,13,19,-99,-99,20,13,33,16,,,,,,,
22/09/2015,11,19,-99,24,-99,16,23,-99,-99,15,-99,25,15,23,14,-99,-99,20,16,6,22,,,,,,,
22/09/2015,12,21,-99,25,-99,18,25,-99,-99,16,-99,21,17,27,8,-99,-99,18,12,38,28,,,,,,,
22/09/2015,13,29,-99,26,-99,16,25,-99,-99,22,17,15,19,22,22,-99,-99,25,19,35,22,,,,,,,
22/09/2015,14,25,-99,25,-99,24,27,-99,-99,18,20,19,22,20,16,-99,-99,22,21,34,15,,,,,,,
22/09/2015,15,28,-99,22,-99,18,23,-99,-99,19,39,20,19,18,12,-99,-99,33,15,29,20,,,,,,,
22/09/2015,16,19,-99,26,-99,15,21,-99,-99,10,33,19,12,16,13,-99,-99,17,14,22,12,,,,,,,
22/09/2015,17,24,-99,14,12,18,18,-99,-99,18,43,14,12,16,9,-99,-99,6,15,20,14,,,,,,,
22/09/2015,18,15,-99,5,13,15,11,-99,-99,12,29,14,6,13,11,-99,-99,9,10,-99,7,,,,,,,
22/09/2015,19,10,-99,8,13,13,9,-99,-99,15,-99,16,12,7,14,-99,-99,12,13,-99,18,,,,,,,
22/09/2015,20,9,-99,8,18,10,12,-99,-99,12,2,9,15,7,17,-99,-99,10,15,-99,21,,,,,,,
22/09/2015,21,14,-99,10,14,13,12,-99,-99,11,7,14,11,10,11,-99,-99,24,16,15,19,,,,,,,
22/09/2015,22,12,-99,12,18,12,13,-99,-99,12,21,14,9,9,13,-99,-99,33,15,11,5,,,,,,,
22/09/2015,23,12,-99,16,20,11,16,-99,-99,14,17,16,10,11,13,-99,-99,28,14,9,16,,,,,,,
22/09/2015,24,12,-99,13,26,11,14,-99,-99,12,16,9,9,13,13,-99,-99,9,14,16,7,,,,,,,
23/09/2015,1,12,-99,12,20,19,16,-99,-99,15,14,12,9,15,13,-99,-99,9,15,11,21,,,,,,,
23/09/2015,2,13,-99,13,14,13,16,-99,-99,13,16,14,14,16,19,-99,-99,27,20,23,13,,,,,,,
23/09/2015,3,13,-99,14,20,14,20,-99,-99,13,25,21,11,16,10,-99,-99,23,16,13,18,,,,,,,
23/09/2015,4,16,-99,17,24,14,22,-99,-99,9,21,19,13,12,12,-99,-99,20,10,32,22,,,,,,,
23/09/2015,5,18,-99,24,34,19,23,-99,-99,7,25,21,15,22,25,-99,-99,19,20,33,27,,,,,,,
23/09/2015,6,19,-99,26,27,20,25,-99,-99,7,37,24,17,20,17,-99,-99,33,25,28,23,,,,,,,
23/09/2015,7,14,-99,23,41,21,25,-99,-99,11,50,22,22,23,27,-99,-99,29,24,27,18,,,,,,,
23/09/2015,8,20,-99,23,27,18,23,-99,-99,10,36,23,21,19,33,-99,-99,30,26,37,16,,,,,,,
23/09/2015,9,16,-99,27,33,16,24,-99,-99,9,43,25,17,15,16,-99,-99,32,16,23,21,,,,,,,
23/09/2015,10,-99,-99,30,22,16,30,-99,-99,12,34,19,10,11,17,-99,-99,25,-99,48,22,,,,,,,
23/09/2015,11,-99,-99,35,24,26,37,-99,-99,8,33,26,12,26,18,-99,-99,21,-99,35,16,,,,,,,
23/09/2015,12,-99,-99,30,26,28,34,-99,-99,15,23,27,10,7,13,-99,-99,22,21,16,10,,,,,,,
23/09/2015,13,-99,-99,26,20,23,29,-99,-99,23,6,30,12,32,15,-99,-99,26,25,18,-99,,,,,,,
23/09/2015,14,27,-99,19,14,22,21,-99,-99,26,39,19,8,23,6,-99,-99,19,17,17,-99,,,,,,,
23/09/2015,15,26,-99,14,9,14,16,-99,-99,25,39,19,6,22,10,-99,-99,25,9,11,11,,,,,,,
23/09/2015,16,22,-99,16,10,12,19,-99,-99,29,25,14,8,17,1,-99,-99,9,13,13,7,,,,,,,
23/09/2015,17,18,-99,15,13,12,13,-99,-99,26,14,11,9,17,6,-99,-99,12,11,10,9,,,,,,,
23/09/2015,18,14,-99,8,19,12,10,-99,-99,19,11,10,14,14,7,-99,-99,16,12,14,10,,,,,,,
23/09/2015,19,8,-99,11,11,18,10,-99,-99,17,24,10,5,10,11,-99,-99,15,16,22,9,,,,,,,
23/09/2015,20,6,-99,10,18,12,9,-99,-99,16,6,7,16,9,1,-99,-99,15,13,7,15,,,,,,,
23/09/2015,21,9,-99,10,13,7,9,-99,-99,14,11,7,11,8,1,-99,-99,13,11,9,19,,,,,,,
23/09/2015,22,8,-99,10,14,11,11,-99,-99,17,9,13,9,7,11,-99,-99,2,10,12,13,,,,,,,
23/09/2015,23,10,-99,13,12,9,11,-99,-99,16,17,9,7,7,12,-99,-99,6,12,11,18,,,,,,,
23/09/2015,24,6,-99,9,13,6,8,-99,-99,13,34,9,11,8,14,-99,-99,11,11,16,14,,,,,,,
24/09/2015,1,7,-99,11,18,6,14,-99,-99,13,16,7,40,10,9,-99,-99,13,20,19,16,,,,,,,
24/09/2015,2,8,-99,14,12,7,13,-99,-99,12,21,10,11,9,10,-99,-99,25,13,7,16,,,,,,,
24/09/2015,3,10,-99,16,15,9,15,-99,-99,10,26,13,3,12,21,-99,-99,13,15,15,11,,,,,,,
24/09/2015,4,12,-99,18,21,13,22,-99,-99,28,32,18,11,7,23,-99,-99,18,15,20,24,,,,,,,
24/09/2015,5,10,-99,18,25,17,20,-99,-99,9,20,20,18,14,16,-99,-99,20,16,23,25,,,,,,,
24/09/2015,6,20,-99,19,23,17,21,-99,-99,5,27,15,20,15,28,-99,-99,17,25,27,31,,,,,,,
24/09/2015,7,19,-99,19,23,20,22,-99,-99,8,26,16,22,4,27,-99,-99,24,20,28,33,,,,,,,
24/09/2015,8,20,-99,25,32,14,22,-99,-99,11,36,18,26,13,26,-99,-99,24,18,26,31,,,,,,,
24/09/2015,9,22,-99,31,37,22,31,-99,-99,14,40,23,22,15,26,-99,-99,26,33,26,33,,,,,,,
24/09/2015,10,24,-99,25,33,21,26,-99,-99,19,39,26,18,21,32,-99,-99,31,25,53,39,,,,,,,
24/09/2015,11,18,-99,36,41,15,28,-99,-99,18,47,37,29,25,22,-99,-99,29,24,32,31,,,,,,,
