FECHA,HORA,ACO,ATI,CAM,CHO,CUA,CUT,FAC,HGM,IZT,LLA,LPR,MER,MON,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TLA,TLI,TPN,UAX,UIZ,VIF,XAL
27/05/2012,18,-99,0,0,2,1,0,4,0,1,0,0,2,1,-99,4,2,-99,4,1,1,4,1,-99,-99,5,0,1
27/05/2012,19,-99,0,0,1,1,0,4,0,1,0,0,2,1,-99,4,1,-99,4,1,1,4,1,-99,-99,4,0,1
27/05/2012,20,-99,1,0,2,1,0,4,0,0,0,1,2,1,-99,4,2,-99,4,1,1,3,1,-99,-99,4,0,1
27/05/2012,21,-99,1,0,2,1,1,4,0,1,0,1,2,1,-99,3,2,-99,4,2,1,3,1,-99,-99,6,0,1
27/05/2012,22,-99,1,0,1,1,0,4,0,1,0,0,2,1,-99,4,2,-99,4,1,1,3,1,-99,-99,4,1,0
27/05/2012,23,-99,1,0,1,1,0,4,0,0,0,0,2,1,-99,4,2,-99,3,1,0,3,1,-99,-99,5,1,0
27/05/2012,24,1,1,0,1,1,0,4,0,0,0,1,2,1,-99,4,2,-99,4,1,1,-99,1,-99,-99,5,1,0
28/05/2012,1,0,1,0,1,1,0,4,0,0,0,-99,2,1,-99,3,2,-99,4,1,1,-99,1,-99,-99,5,0,0
28/05/2012,2,0,1,0,1,1,0,4,0,0,0,0,2,1,-99,3,1,-99,3,1,1,-99,1,-99,-99,5,0,0
28/05/2012,3,1,3,0,1,1,0,4,0,0,0,1,2,1,-99,3,2,-99,3,1,1,-99,1,-99,-99,5,0,0
28/05/2012,4,1,6,0,1,1,0,4,0,0,0,1,2,1,-99,3,2,-99,4,1,1,-99,1,-99,-99,5,1,0
28/05/2012,5,0,1,0,1,1,0,4,1,2,0,1,5,1,-99,3,2,-99,6,1,1,-99,1,-99,-99,5,2,2
28/05/2012,6,1,1,3,1,2,0,5,2,6,0,1,19,1,-99,3,2,-99,19,1,1,5,1,-99,-99,5,2,3
28/05/2012,7,1,2,2,2,2,0,9,9,5,0,2,16,1,-99,4,3,-99,9,2,1,5,2,-99,-99,6,3,6
28/05/2012,8,2,6,4,3,2,0,10,4,4,1,4,5,2,-99,3,2,-99,6,1,2,8,5,-99,-99,6,4,6
28/05/2012,9,2,12,6,2,3,13,9,3,3,1,-99,6,2,-99,4,3,-99,6,2,2,10,8,-99,-99,6,2,6
28/05/2012,10,7,15,7,3,3,43,11,5,4,3,-99,6,4,-99,5,6,-99,7,3,3,14,14,-99,-99,6,20,6
28/05/2012,11,9,15,8,2,3,48,11,6,5,9,-99,8,4,-99,7,6,-99,8,4,2,14,24,-99,-99,7,51,5
28/05/2012,12,13,12,8,4,4,46,12,6,6,22,-99,8,3,-99,7,13,-99,8,5,2,17,24,-99,-99,8,44,11
28/05/2012,13,6,17,12,4,4,57,11,6,5,26,12,7,4,-99,7,24,-99,9,5,2,18,25,-99,-99,8,39,25
28/05/2012,14,2,28,12,4,5,57,13,9,5,14,20,8,8,-99,7,12,-99,12,5,2,16,25,5,-99,9,28,18
28/05/2012,15,2,48,12,4,9,29,21,11,9,16,21,13,5,-99,9,12,-99,18,7,5,28,40,5,-99,14,22,18
28/05/2012,16,4,61,31,7,16,2,60,18,14,14,24,17,7,-99,13,14,-99,19,10,8,51,19,8,-99,19,8,15
28/05/2012,17,1,9,11,5,50,1,33,19,18,2,5,17,7,-99,30,6,-99,11,19,6,9,3,12,-99,16,0,6
28/05/2012,18,1,2,1,4,15,1,5,2,3,0,2,4,2,-99,14,1,-99,4,9,6,5,2,18,-99,8,0,1
28/05/2012,19,0,1,0,2,5,0,4,0,1,0,2,2,1,-99,4,1,-99,4,2,1,5,1,3,-99,5,0,1
28/05/2012,20,1,1,0,3,7,1,4,0,1,0,2,2,1,-99,4,2,-99,4,1,1,4,1,2,-99,5,0,1
28/05/2012,21,1,1,0,2,5,1,5,0,1,0,1,2,2,-99,4,2,-99,4,1,1,4,2,2,-99,5,0,2
28/05/2012,22,1,2,0,1,4,1,5,0,1,0,2,5,2,-99,4,2,-99,8,1,1,4,1,2,-99,4,0,1
28/05/2012,23,1,3,0,2,39,1,6,0,4,0,2,3,2,-99,5,2,-99,4,3,1,5,1,2,-99,6,0,1
28/05/2012,24,1,15,0,2,108,1,36,1,1,0,2,-99,2,-99,8,2,-99,4,2,2,5,1,2,-99,5,0,1
29/05/2012,1,1,38,9,2,54,0,62,25,17,0,3,-99,2,-99,27,2,-99,7,38,1,29,1,10,9,9,0,3
29/05/2012,2,3,14,48,1,18,0,41,69,61,0,4,-99,1,-99,13,2,-99,22,55,2,37,7,13,11,32,0,4
29/05/2012,3,3,5,24,4,10,1,14,46,57,0,7,-99,1,-99,8,2,-99,8,20,3,18,4,16,19,39,0,2
29/05/2012,4,1,3,8,7,12,3,7,20,14,0,56,-99,1,-99,14,2,-99,4,12,3,8,11,17,18,9,0,8
29/05/2012,5,2,6,5,6,12,3,5,21,4,0,7,-99,1,-99,15,3,-99,5,18,13,7,8,17,22,7,2,12
29/05/2012,6,1,6,8,6,17,3,6,33,4,4,5,8,1,-99,16,3,-99,6,24,17,11,13,19,22,7,3,10
29/05/2012,7,2,3,11,6,10,2,10,46,6,13,10,14,2,-99,17,3,-99,9,25,16,14,18,17,18,8,9,17
29/05/2012,8,3,5,13,8,14,13,14,25,10,10,11,20,2,-99,32,4,-99,13,23,24,15,23,24,16,11,16,13
29/05/2012,9,8,23,-99,6,38,45,31,21,21,9,13,17,7,-99,53,14,-99,19,24,18,31,37,22,21,27,15,15
29/05/2012,10,21,16,-99,19,26,70,29,17,17,13,15,17,14,-99,36,-99,-99,17,23,16,23,34,21,23,26,37,21
29/05/2012,11,19,10,-99,-99,13,49,14,11,11,15,15,12,8,-99,26,-99,-99,15,19,12,20,21,18,18,15,18,18
29/05/2012,12,18,16,-99,-99,7,23,12,9,8,9,11,10,7,-99,12,-99,-99,14,9,10,18,19,13,8,12,13,15
29/05/2012,13,8,12,14,-99,7,58,17,10,8,11,11,11,9,-99,12,-99,-99,14,8,7,16,27,7,6,13,52,11
29/05/2012,14,26,43,33,-99,6,4,28,22,11,67,59,19,6,-99,14,43,-99,20,9,-99,34,32,10,9,14,60,54
29/05/2012,15,8,6,14,6,22,2,19,30,42,22,20,46,14,-99,27,42,-99,52,32,8,8,7,21,33,45,9,35
29/05/2012,16,1,2,4,19,6,1,5,10,15,0,4,12,6,-99,14,3,-99,11,19,35,6,2,23,34,27,0,4
29/05/2012,17,1,2,0,2,2,0,4,0,1,0,1,2,2,-99,5,2,-99,4,3,4,4,1,6,2,5,0,1
29/05/2012,18,0,1,0,1,1,0,3,0,1,0,1,2,2,-99,4,2,-99,3,1,0,4,1,2,0,5,0,1
29/05/2012,19,0,1,0,1,1,0,3,0,1,0,1,2,2,-99,4,1,-99,4,1,0,4,1,1,0,4,0,1
29/05/2012,20,1,2,0,1,1,1,4,0,1,0,1,2,1,-99,4,2,-99,4,1,0,5,1,2,0,5,0,1
29/05/2012,21,1,2,0,1,1,1,4,0,1,0,2,2,1,-99,4,2,-99,4,1,0,5,2,2,0,5,0,1
29/05/2012,22,1,2,0,2,2,1,4,1,1,0,2,3,2,-99,4,2,-99,4,2,0,7,2,2,0,5,0,2
29/05/2012,23,1,8,0,1,1,1,4,1,1,0,1,3,2,-99,4,3,-99,4,2,0,5,1,2,1,5,0,1
29/05/2012,24,1,9,1,1,3,1,5,-99,1,0,1,2,1,-99,-99,3,-99,4,2,1,4,2,2,1,6,0,1
30/05/2012,1,1,71,9,2,20,1,66,-99,2,0,2,4,1,-99,-99,2,-99,5,2,0,9,3,2,1,5,1,2
30/05/2012,2,1,53,40,2,38,4,72,-99,1,0,2,4,1,-99,-99,2,-99,6,2,1,32,7,2,1,5,0,7
30/05/2012,3,1,31,24,2,37,11,43,-99,1,0,4,6,1,-99,-99,2,-99,5,4,0,46,39,2,0,5,0,3
30/05/2012,4,0,19,15,1,20,6,27,-99,6,0,9,25,1,-99,-99,2,-99,5,4,1,35,25,1,1,7,9,3
30/05/2012,5,1,12,14,3,8,6,18,-99,4,0,6,14,1,-99,-99,2,-99,5,4,1,24,19,2,2,8,10,8
30/05/2012,6,1,6,15,3,5,10,10,4,3,2,5,5,3,-99,-99,3,-99,9,9,3,16,18,2,2,9,1,18
30/05/2012,7,2,8,11,15,4,19,11,5,7,4,12,10,2,-99,-99,4,-99,11,8,7,19,15,1,8,10,4,18
30/05/2012,8,3,18,12,6,2,16,8,7,9,8,17,10,3,-99,-99,6,-99,10,10,9,18,15,4,10,10,5,30
30/05/2012,9,4,30,16,5,1,19,10,10,10,11,22,12,4,-99,-99,9,-99,13,10,11,25,17,7,7,16,11,13
30/05/2012,10,24,10,18,15,2,26,12,11,12,22,18,16,7,-99,-99,15,-99,17,9,14,22,25,7,9,19,28,14
30/05/2012,11,24,6,7,13,2,10,7,9,9,14,15,13,9,-99,-99,15,-99,15,6,8,12,10,6,6,13,15,14
30/05/2012,12,14,-99,5,6,3,11,8,6,9,8,10,13,9,-99,-99,9,-99,13,6,6,10,4,5,7,12,6,8
30/05/2012,13,5,-99,4,9,3,29,7,6,8,6,6,10,8,-99,-99,8,-99,8,6,5,8,8,6,6,9,8,6
30/05/2012,14,4,-99,7,5,3,39,17,5,4,9,9,6,4,-99,-99,9,-99,8,6,5,17,18,6,4,8,24,8
30/05/2012,15,2,-99,14,3,15,20,28,10,5,16,21,10,4,-99,9,15,-99,-99,6,2,20,22,5,3,8,17,18
30/05/2012,16,0,-99,11,3,13,7,16,12,12,3,9,14,2,-99,15,7,-99,-99,13,7,13,9,11,11,16,2,9
30/05/2012,17,1,-99,2,1,5,1,7,3,3,0,2,5,2,-99,9,1,-99,-99,6,3,6,3,9,5,7,0,1
30/05/2012,18,0,-99,0,1,3,0,4,0,1,0,1,2,1,-99,4,2,-99,-99,2,0,5,1,3,0,4,0,1
30/05/2012,19,0,-99,0,1,1,0,4,0,0,0,1,2,1,-99,3,2,-99,-99,1,0,9,1,2,0,4,0,1
30/05/2012,20,1,-99,0,1,1,0,4,0,1,0,1,2,2,-99,3,2,-99,-99,1,0,6,1,2,0,5,0,1
30/05/2012,21,1,-99,1,2,1,1,4,0,1,0,2,2,2,-99,4,2,-99,-99,1,0,5,2,2,0,5,1,1
30/05/2012,22,1,-99,1,2,2,1,4,1,1,0,2,2,2,-99,4,2,-99,-99,2,0,7,2,2,0,5,1,2
30/05/2012,23,2,-99,1,5,9,2,9,1,1,0,2,3,2,-99,6,2,-99,-99,2,1,5,2,2,0,6,1,1
30/05/2012,24,2,-99,4,4,5,3,14,4,1,0,2,3,2,-99,8,3,-99,4,4,1,8,2,2,0,5,1,-99
31/05/2012,1,2,-99,6,3,3,4,30,5,1,0,2,4,2,-99,5,3,-99,5,3,1,26,3,2,1,6,1,-99
31/05/2012,2,2,-99,10,4,7,6,16,1,2,0,2,4,1,-99,4,3,-99,6,3,1,25,9,2,1,7,0,-99
31/05/2012,3,1,-99,4,2,18,10,14,2,2,0,2,4,1,-99,5,2,-99,6,3,2,26,4,2,1,6,12,-99
31/05/2012,4,1,-99,3,10,13,20,13,2,2,1,3,4,1,-99,6,3,-99,7,3,2,21,12,2,1,6,3,-99
31/05/2012,5,1,-99,7,6,5,14,15,2,2,1,6,9,1,-99,5,2,-99,6,2,1,18,12,2,2,6,1,-99
31/05/2012,6,2,-99,13,5,4,9,16,2,3,1,6,7,1,-99,5,3,-99,7,3,2,22,16,3,2,6,1,9
31/05/2012,7,2,-99,16,12,5,9,17,2,6,4,7,7,2,-99,6,4,-99,13,6,2,21,16,2,2,7,2,18
31/05/2012,8,3,-99,13,7,3,13,14,3,5,6,9,7,3,-99,6,5,-99,10,4,3,17,13,3,2,8,4,14
31/05/2012,9,6,-99,9,3,3,13,11,3,4,9,9,7,3,-99,7,6,-99,11,3,3,13,12,4,2,8,7,-99
31/05/2012,10,7,-99,6,4,1,14,12,4,4,9,9,8,4,-99,5,7,-99,11,4,4,12,14,3,2,8,8,14
31/05/2012,11,5,-99,2,4,1,6,7,2,4,7,5,5,4,-99,4,6,-99,7,3,3,10,5,2,2,8,4,7
31/05/2012,12,2,-99,2,3,-99,2,7,2,3,5,4,4,3,-99,4,-99,-99,6,3,4,6,3,3,2,7,2,4
31/05/2012,13,0,-99,1,4,3,2,5,2,-99,2,3,4,1,-99,4,3,-99,5,2,2,5,2,3,2,6,0,3
31/05/2012,14,1,-99,1,3,2,4,5,1,2,1,2,3,1,-99,4,2,-99,4,2,1,5,2,2,-99,5,0,2
31/05/2012,15,1,-99,1,2,1,6,5,1,1,1,3,3,1,-99,4,2,-99,4,2,1,6,4,2,0,5,2,2
31/05/2012,16,1,-99,2,2,4,3,8,2,2,0,3,3,2,-99,5,2,-99,4,2,1,6,3,2,0,5,0,2
31/05/2012,17,1,-99,1,3,3,1,5,0,1,0,2,2,2,-99,4,2,-99,4,1,1,5,2,2,0,5,0,1
31/05/2012,18,1,-99,0,2,1,0,4,1,1,0,1,2,2,-99,4,2,-99,4,1,1,4,1,2,0,5,0,1
31/05/2012,19,0,-99,0,4,1,0,4,0,1,0,1,1,2,-99,3,2,-99,4,1,1,4,1,1,0,5,0,1
31/05/2012,20,0,-99,0,7,1,1,4,0,1,0,1,2,2,-99,3,1,-99,4,1,1,4,1,2,0,5,0,1
31/05/2012,21,1,-99,0,4,1,1,4,0,1,0,1,3,2,-99,4,2,-99,4,2,1,4,1,2,1,6,0,1
31/05/2012,22,1,-99,1,5,2,2,5,1,2,0,1,3,2,-99,4,2,-99,5,2,0,4,1,2,1,6,0,3
31/05/2012,23,1,-99,2,1,1,2,5,1,1,0,2,3,2,-99,3,2,-99,5,1,1,4,1,2,1,6,0,8
31/05/2012,24,5,-99,1,2,1,2,5,1,1,0,2,3,2,-99,4,3,-99,5,1,0,5,1,1,-99,6,0,5
01/06/2012,1,5,-99,0,3,1,3,4,1,1,2,2,3,1,-99,3,3,-99,5,1,1,5,4,1,-99,6,1,5
01/06/2012,2,3,-99,0,2,1,3,4,0,1,6,3,3,2,-99,3,3,-99,5,1,1,4,4,1,-99,6,1,5
01/06/2012,3,3,-99,0,1,1,2,4,1,1,2,3,4,2,-99,3,3,-99,5,1,1,6,2,1,-99,6,1,6
01/06/2012,4,2,-99,2,2,1,2,7,2,2,2,3,4,1,-99,3,2,-99,5,2,1,15,2,1,-99,6,0,6
01/06/2012,5,2,-99,2,4,1,2,6,2,2,2,3,4,1,-99,3,4,-99,6,2,1,6,4,1,-99,6,1,18
01/06/2012,6,2,-99,5,3,1,2,7,1,2,3,3,4,2,-99,3,4,-99,7,2,2,10,3,1,1,6,2,11
01/06/2012,7,2,-99,8,4,2,3,8,2,3,8,10,5,2,-99,4,7,-99,8,3,2,11,4,1,1,6,2,18
01/06/2012,8,3,-99,6,7,2,5,6,2,3,5,8,5,2,-99,4,4,-99,7,4,2,8,9,2,1,7,2,6
01/06/2012,9,3,-99,5,4,2,5,5,3,4,8,14,9,3,-99,4,9,-99,11,4,2,9,20,2,2,8,3,12
01/06/2012,10,12,-99,7,4,2,15,8,7,8,-99,24,13,6,-99,5,32,-99,19,7,6,11,15,3,-99,13,16,21
01/06/2012,11,11,-99,8,7,2,34,7,7,10,-99,8,15,11,-99,5,16,-99,-99,7,8,9,10,5,-99,16,20,19
01/06/2012,12,11,-99,5,15,2,88,7,5,10,-99,8,11,7,-99,6,9,-99,-99,6,10,11,19,4,8,17,21,9
01/06/2012,13,5,-99,9,7,3,69,15,7,9,-99,21,10,7,-99,8,11,-99,-99,9,10,22,57,6,9,13,40,10
01/06/2012,14,3,-99,26,7,5,17,21,9,6,-99,9,9,4,-99,9,9,-99,-99,7,-99,37,34,8,5,9,10,10
01/06/2012,15,2,-99,6,3,10,5,19,5,5,-99,5,7,4,-99,8,4,-99,4,5,-99,16,6,5,5,10,2,5
01/06/2012,16,1,-99,2,3,5,2,8,3,3,4,3,4,3,-99,7,3,-99,2,5,3,6,3,-99,2,7,1,3
01/06/2012,17,1,-99,2,3,4,2,12,2,2,3,3,4,3,-99,8,4,-99,3,3,2,5,5,-99,1,7,0,4
01/06/2012,18,1,-99,0,3,3,2,4,1,1,3,2,3,2,-99,7,2,-99,1,4,2,4,2,-99,2,6,1,1
01/06/2012,19,2,-99,1,3,3,3,4,2,2,4,2,4,2,-99,5,1,-99,1,3,3,5,-99,-99,2,6,3,2
01/06/2012,20,2,-99,0,2,2,1,4,0,-99,4,2,3,2,-99,4,2,-99,1,1,2,4,2,-99,1,5,1,3
01/06/2012,21,1,-99,0,1,1,1,4,0,1,3,2,3,2,-99,3,2,-99,1,1,1,5,1,1,0,5,1,2
01/06/2012,22,2,-99,0,1,1,1,4,0,0,3,2,3,2,-99,3,2,-99,1,1,1,4,1,3,0,5,1,2
01/06/2012,23,2,-99,0,2,5,1,4,1,1,4,3,3,1,-99,5,2,-99,1,4,2,5,2,6,0,5,1,2
01/06/2012,24,2,-99,1,3,18,1,6,4,4,3,5,4,1,-99,9,2,-99,1,5,7,6,4,10,1,6,0,3
02/06/2012,1,1,-99,2,2,14,0,5,2,3,3,4,4,2,-99,10,2,-99,2,6,2,7,2,7,4,6,1,4
02/06/2012,2,1,-99,2,1,5,1,5,2,2,3,3,4,2,-99,7,2,-99,1,4,5,5,3,2,1,6,0,4
02/06/2012,3,1,-99,2,2,4,1,5,3,2,4,4,4,1,-99,6,2,-99,2,4,5,5,2,2,1,5,0,4
02/06/2012,4,2,-99,2,3,5,1,5,3,3,5,4,5,1,-99,6,2,-99,2,5,4,6,3,3,2,6,1,4
02/06/2012,5,2,-99,2,2,8,1,5,3,5,5,3,5,2,-99,6,2,-99,3,5,4,7,4,3,2,6,1,5
02/06/2012,6,3,-99,3,2,7,1,6,3,6,5,4,6,2,-99,5,2,-99,3,4,3,7,4,2,1,6,1,7
02/06/2012,7,3,-99,5,3,7,1,7,4,6,5,4,7,2,-99,5,3,-99,4,4,4,9,3,2,2,7,2,8
02/06/2012,8,4,-99,7,6,7,-99,9,5,6,6,6,7,2,-99,6,3,-99,3,5,5,10,4,3,3,10,2,12
02/06/2012,9,5,-99,6,5,7,-99,12,5,6,7,7,6,3,-99,8,5,-99,4,6,5,9,5,6,3,10,3,7
02/06/2012,10,7,-99,5,4,6,-99,11,4,4,7,6,6,3,-99,7,5,-99,4,5,5,9,5,5,3,8,3,6
02/06/2012,11,6,-99,4,2,5,6,9,3,3,6,5,5,3,-99,7,4,-99,4,3,3,8,4,4,2,7,3,5
02/06/2012,12,4,-99,5,2,8,5,9,4,3,6,7,5,3,-99,8,4,-99,3,4,3,8,4,5,2,7,4,6
02/06/2012,13,4,-99,6,3,6,6,9,4,5,7,8,6,5,-99,8,6,-99,4,4,4,11,6,6,3,-99,6,6
02/06/2012,14,4,-99,4,4,5,3,8,4,4,6,5,6,5,-99,7,5,-99,4,4,3,7,5,4,2,-99,4,5
02/06/2012,15,3,-99,3,3,4,3,7,3,3,5,5,5,3,-99,6,4,-99,3,4,3,7,5,8,2,-99,3,4
02/06/2012,16,1,-99,2,8,4,2,7,1,2,3,3,3,2,-99,7,3,-99,2,13,3,7,4,23,15,-99,1,2
02/06/2012,17,1,-99,0,9,4,0,6,0,1,2,2,2,1,-99,7,2,-99,0,1,-99,4,1,19,10,-99,0,2
02/06/2012,18,1,-99,0,3,1,1,4,1,1,2,2,3,2,-99,4,2,-99,1,1,-99,-99,2,2,0,-99,0,3
02/06/2012,19,1,-99,0,1,1,1,4,0,1,2,2,4,2,-99,4,2,-99,1,1,1,4,3,1,0,-99,1,2
02/06/2012,20,2,-99,1,1,2,0,5,2,1,2,2,3,2,-99,4,2,-99,1,2,1,5,2,1,0,-99,0,1
02/06/2012,21,1,-99,1,1,1,0,5,1,1,2,2,3,1,-99,4,2,-99,1,2,1,5,2,1,1,-99,1,1
02/06/2012,22,1,-99,0,1,2,0,5,1,1,2,2,3,1,-99,3,2,-99,1,2,1,4,1,1,1,-99,1,1
02/06/2012,23,1,-99,0,3,1,1,5,0,1,3,2,3,2,-99,3,2,-99,1,2,1,4,2,1,0,-99,1,2
02/06/2012,24,2,-99,0,3,1,1,5,0,1,3,2,3,2,-99,3,2,-99,1,1,3,4,2,1,0,-99,0,2
03/06/2012,1,1,-99,1,4,1,0,4,1,2,3,2,3,2,-99,3,2,-99,1,1,7,4,3,1,2,7,1,2
03/06/2012,2,2,-99,2,14,2,0,4,7,6,3,2,6,2,-99,3,2,-99,4,1,12,5,1,2,2,9,1,3
03/06/2012,3,2,-99,1,4,3,1,4,4,4,3,2,7,2,-99,4,2,-99,4,2,9,6,2,2,2,8,1,3
03/06/2012,4,1,-99,1,2,2,0,4,3,3,3,3,4,2,-99,4,1,-99,1,1,4,5,1,2,2,6,2,3
03/06/2012,5,1,-99,1,2,2,0,4,1,2,4,2,3,1,-99,4,1,-99,1,2,3,4,2,1,2,6,1,2
03/06/2012,6,2,-99,2,2,2,0,4,1,2,5,2,3,2,-99,4,2,-99,1,2,3,4,4,1,2,5,1,4
03/06/2012,7,2,-99,2,4,2,1,5,3,3,6,3,5,2,-99,4,3,-99,2,3,3,5,4,2,1,6,2,5
03/06/2012,8,2,-99,2,8,4,1,6,2,2,7,3,5,4,-99,5,3,-99,4,4,4,5,4,3,2,7,3,5
03/06/2012,9,5,-99,2,7,3,1,6,2,2,7,4,4,5,-99,5,4,-99,3,4,4,6,6,2,2,7,3,5
03/06/2012,10,5,-99,2,5,3,2,6,1,2,7,4,4,5,-99,4,5,-99,3,2,4,6,4,2,1,6,3,3
03/06/2012,11,4,-99,1,3,2,3,5,1,1,6,3,3,4,-99,4,3,-99,2,1,4,5,3,2,0,5,2,3
03/06/2012,12,3,-99,1,1,2,3,5,1,1,4,3,3,3,-99,4,3,-99,1,1,3,5,2,2,0,5,2,2
03/06/2012,13,3,-99,1,2,2,2,5,1,1,4,3,3,3,-99,4,3,-99,1,2,1,5,3,2,1,6,2,3
03/06/2012,14,3,-99,1,2,2,2,5,2,2,4,3,4,3,-99,4,3,-99,2,2,1,5,3,1,1,6,2,2
03/06/2012,15,3,-99,1,3,2,2,5,1,2,4,3,4,3,-99,5,3,-99,2,4,2,5,3,3,2,7,2,3
03/06/2012,16,3,-99,1,3,2,2,7,1,2,4,3,3,3,-99,5,3,-99,1,3,3,5,3,2,3,8,2,3
03/06/2012,17,3,-99,1,3,2,2,6,1,2,4,3,4,3,-99,4,3,-99,2,2,2,5,3,2,1,6,2,4
03/06/2012,18,2,-99,1,4,1,2,5,1,1,3,3,3,3,-99,4,3,-99,1,2,1,5,3,2,1,6,1,3
03/06/2012,19,2,-99,0,3,2,1,4,0,1,4,3,4,3,-99,4,2,-99,1,2,1,4,4,2,1,6,1,3
03/06/2012,20,2,-99,1,4,1,0,5,1,1,3,2,4,3,-99,4,2,-99,1,2,1,6,1,1,1,6,0,3
03/06/2012,21,1,-99,1,3,1,0,4,1,2,2,2,4,3,-99,4,3,-99,2,2,2,4,1,1,1,6,0,2
03/06/2012,22,1,-99,1,3,1,2,4,1,1,2,6,4,3,-99,4,2,-99,3,2,1,4,7,1,1,7,1,4
03/06/2012,23,34,-99,1,2,1,2,4,1,2,6,4,4,3,-99,4,5,-99,2,2,2,4,2,1,1,7,4,3
03/06/2012,24,24,-99,1,1,1,1,4,0,0,4,2,3,36,-99,3,4,-99,1,2,1,-99,1,1,1,5,1,1
04/06/2012,1,10,-99,3,1,1,0,4,2,5,10,2,19,24,-99,3,9,-99,29,1,1,-99,1,1,0,8,2,4
04/06/2012,2,9,-99,24,3,1,0,4,4,4,8,12,15,10,-99,3,8,-99,28,4,3,-99,1,1,1,6,2,13
04/06/2012,3,5,-99,4,3,1,0,4,6,6,7,10,8,4,-99,3,6,-99,6,4,1,-99,10,1,1,6,2,11
04/06/2012,4,4,-99,1,2,1,0,3,5,5,8,7,8,3,-99,3,6,-99,5,2,2,-99,5,1,1,7,1,9
04/06/2012,5,3,-99,0,2,1,0,4,2,1,7,7,7,2,-99,3,5,-99,3,1,3,-99,3,1,0,6,1,9
04/06/2012,6,4,-99,2,2,1,0,6,1,3,5,7,5,2,-99,3,3,-99,6,2,2,5,5,1,1,6,2,10
04/06/2012,7,6,-99,6,4,2,1,7,2,4,5,8,6,2,-99,4,4,-99,5,3,4,8,4,1,1,6,2,8
04/06/2012,8,-99,-99,6,6,3,2,7,3,4,8,8,6,3,-99,5,8,-99,7,5,4,8,5,3,3,9,4,12
04/06/2012,9,16,-99,6,8,1,6,9,5,5,9,10,7,7,-99,6,8,-99,6,6,6,10,9,4,5,11,6,11
04/06/2012,10,19,-99,4,6,1,6,8,4,-99,9,7,7,8,-99,6,7,-99,6,5,6,9,6,4,5,10,6,8
04/06/2012,11,7,-99,3,3,2,5,7,3,-99,8,5,6,3,-99,6,6,-99,4,3,4,7,5,3,2,8,4,6
04/06/2012,12,4,-99,2,2,2,3,6,2,-99,7,5,5,2,-99,5,5,-99,3,3,2,7,3,-99,1,6,4,5
04/06/2012,13,3,-99,2,2,2,3,6,2,3,6,5,4,2,-99,5,3,-99,2,2,2,6,3,-99,1,6,3,5
04/06/2012,14,2,-99,1,2,2,2,-99,1,3,4,4,4,2,-99,4,3,-99,2,2,1,5,3,-99,1,6,2,4
04/06/2012,15,2,-99,1,2,2,3,-99,1,2,4,4,4,2,-99,4,3,-99,2,2,1,5,4,-99,1,6,6,4
04/06/2012,16,15,-99,2,2,1,5,7,1,2,18,9,4,3,-99,4,13,-99,2,2,1,11,10,2,0,6,9,11
04/06/2012,17,13,-99,3,2,2,-99,4,1,1,7,5,4,7,-99,4,8,-99,6,2,0,5,2,1,1,6,3,7
04/06/2012,18,5,-99,2,2,2,2,5,2,1,4,3,4,3,-99,4,2,-99,3,2,0,4,2,1,1,6,3,3
04/06/2012,19,4,-99,1,2,2,1,5,1,2,4,3,4,2,-99,4,2,-99,2,2,0,5,2,2,1,6,1,3
04/06/2012,20,2,-99,1,2,1,2,5,1,1,4,3,3,2,-99,4,2,-99,2,2,0,5,4,1,0,6,1,2
04/06/2012,21,2,-99,1,4,1,2,5,1,1,3,3,3,3,-99,4,2,-99,1,2,1,6,2,1,0,6,1,2
04/06/2012,22,3,-99,1,3,1,2,6,1,2,3,3,3,2,-99,4,2,-99,2,2,2,5,2,1,0,6,1,3
04/06/2012,23,2,-99,1,1,1,1,5,1,2,4,2,5,2,-99,4,3,-99,1,2,1,5,2,1,1,7,3,4
04/06/2012,24,2,-99,1,3,1,1,4,1,2,4,2,-99,2,-99,4,3,-99,1,2,1,5,2,1,1,6,2,4
05/06/2012,1,2,-99,1,3,1,0,4,1,1,4,2,-99,2,-99,3,3,-99,2,2,1,4,3,1,0,6,2,3
05/06/2012,2,3,-99,1,1,1,0,4,0,1,3,2,-99,2,-99,3,3,-99,2,2,1,5,2,1,0,5,2,3
05/06/2012,3,2,-99,1,2,1,0,4,0,1,3,2,-99,2,-99,3,2,-99,1,2,1,4,2,1,0,5,8,3
05/06/2012,4,4,-99,1,2,1,0,4,0,1,4,2,-99,2,-99,3,2,-99,1,1,1,4,2,1,0,5,8,4
05/06/2012,5,2,-99,2,2,1,0,4,0,1,6,2,-99,2,-99,3,2,-99,2,1,1,4,2,1,0,5,12,9
05/06/2012,6,2,-99,5,9,1,1,6,1,2,6,2,4,2,-99,4,3,-99,3,2,2,6,3,1,0,6,3,7
05/06/2012,7,3,-99,6,10,1,1,8,2,4,7,3,7,2,-99,4,5,-99,5,4,2,7,4,-99,1,7,2,8
05/06/2012,8,3,-99,6,3,1,1,6,2,4,9,3,6,2,-99,4,6,-99,7,4,3,8,6,-99,1,8,3,9
05/06/2012,9,4,-99,3,2,1,2,11,2,3,8,6,5,2,-99,4,5,-99,5,3,4,8,4,2,1,7,3,7
