FECHA,HORA,ACO,ATI,CAM,CHO,CUA,FAC,IZT,LLA,LPR,MER,MON,NEZ,PED,SAG,SJA,SUR,TAH,TLA,TLI,TPN,UIZ,VIF,XAL
12/02/2011,7,2,8,-99,-99,-99,6,46,60,14,47,-99,-99,2,48,-99,4,6,44,46,-99,10,44,43
12/02/2011,8,3,11,-99,-99,-99,5,53,84,14,36,-99,-99,2,56,-99,4,-99,67,31,-99,16,139,40
12/02/2011,9,4,15,-99,-99,-99,10,51,193,35,44,-99,-99,7,132,-99,11,7,36,69,-99,54,225,53
12/02/2011,10,3,62,-99,-99,-99,76,59,152,68,45,-99,-99,23,134,-99,42,38,89,111,-99,85,103,69
12/02/2011,11,2,97,-99,-99,-99,81,60,61,65,45,-99,-99,40,58,-99,56,55,103,117,-99,93,50,93
12/02/2011,12,1,72,-99,-99,-99,81,48,26,68,50,-99,-99,31,22,-99,47,39,80,77,-99,73,55,58
12/02/2011,13,1,60,-99,-99,-99,60,47,43,52,49,-99,-99,31,30,-99,33,60,67,57,-99,43,57,47
12/02/2011,14,2,56,-99,-99,-99,38,27,-99,46,31,-99,-99,29,32,-99,28,30,52,65,-99,19,52,36
12/02/2011,15,1,62,-99,-99,-99,40,23,-99,49,29,-99,-99,28,23,-99,13,18,51,48,-99,19,10,36
12/02/2011,16,0,64,-99,-99,-99,58,29,-99,10,27,-99,-99,42,6,-99,32,9,26,16,-99,18,4,11
12/02/2011,17,0,31,-99,-99,-99,55,17,-99,7,11,-99,-99,45,5,-99,30,5,14,9,-99,13,2,9
12/02/2011,18,-99,85,-99,-99,-99,70,10,-99,5,6,-99,-99,43,4,-99,29,4,17,14,-99,6,1,7
12/02/2011,19,0,108,-99,-99,-99,52,34,6,9,21,-99,-99,53,5,-99,52,3,88,22,-99,11,1,7
12/02/2011,20,0,68,-99,-99,-99,88,44,4,4,15,-99,-99,26,3,-99,42,35,26,10,-99,25,0,6
12/02/2011,21,0,28,-99,-99,-99,132,7,3,2,4,-99,-99,57,3,-99,39,3,12,5,-99,6,0,5
12/02/2011,22,0,76,-99,-99,-99,99,4,3,3,4,-99,-99,48,3,-99,13,3,7,4,-99,4,0,4
12/02/2011,23,0,82,-99,-99,-99,64,12,3,2,11,-99,-99,49,2,-99,18,3,4,5,-99,4,1,5
12/02/2011,24,0,98,-99,-99,-99,73,11,4,3,5,-99,-99,60,3,-99,47,4,10,22,-99,7,16,4
13/02/2011,1,0,87,-99,-99,-99,53,19,8,3,9,-99,-99,46,4,-99,39,4,18,51,-99,5,72,4
13/02/2011,2,0,62,-99,-99,-99,47,-99,35,3,13,-99,-99,33,12,-99,31,4,61,70,-99,3,145,5
13/02/2011,3,0,36,-99,-99,-99,40,-99,103,4,13,-99,-99,31,63,-99,12,4,67,117,-99,2,122,5
13/02/2011,4,2,29,-99,-99,-99,44,-99,60,15,18,-99,-99,24,53,-99,4,4,102,110,-99,3,70,16
13/02/2011,5,59,35,-99,-99,-99,35,-99,113,28,50,-99,-99,9,64,-99,10,6,87,82,-99,8,118,20
13/02/2011,6,53,28,-99,-99,-99,31,-99,109,33,66,-99,-99,8,70,-99,19,7,60,42,-99,11,72,27
13/02/2011,7,33,29,-99,-99,-99,22,56,62,31,45,-99,-99,8,42,-99,30,13,37,34,-99,18,39,28
13/02/2011,8,9,19,-99,-99,-99,13,53,47,25,45,-99,-99,12,39,-99,44,25,32,29,-99,23,30,30
13/02/2011,9,5,15,-99,-99,-99,24,54,52,35,44,-99,-99,31,49,-99,50,47,28,28,-99,62,29,43
13/02/2011,10,9,22,-99,-99,-99,29,44,45,37,43,-99,-99,36,47,-99,46,46,29,27,-99,74,30,46
13/02/2011,11,7,24,-99,-99,-99,25,41,33,33,40,-99,-99,36,37,-99,42,39,33,26,-99,49,27,44
13/02/2011,12,16,22,-99,-99,-99,21,35,30,32,35,-99,-99,34,30,-99,34,31,35,24,-99,35,20,37
13/02/2011,13,19,12,-99,-99,-99,14,24,22,24,22,-99,-99,15,22,-99,-99,18,23,21,-99,24,14,28
13/02/2011,14,8,5,-99,-99,-99,8,12,8,10,10,-99,-99,8,8,-99,8,7,7,7,-99,11,4,8
13/02/2011,15,4,4,-99,-99,-99,5,10,5,4,8,-99,-99,8,4,-99,8,5,5,6,-99,9,3,6
13/02/2011,16,4,29,-99,-99,-99,10,7,9,10,4,-99,-99,7,6,-99,8,6,16,20,-99,7,8,10
13/02/2011,17,7,16,-99,-99,-99,28,8,9,11,10,-99,-99,6,7,-99,5,5,22,15,-99,7,2,12
13/02/2011,18,2,18,-99,-99,-99,27,12,8,9,12,-99,-99,17,7,-99,10,5,17,10,-99,10,0,10
13/02/2011,19,0,4,-99,-99,-99,25,14,3,4,11,-99,-99,24,3,-99,15,7,13,5,-99,8,0,5
13/02/2011,20,0,0,-99,-99,-99,4,4,1,1,2,-99,-99,10,3,-99,6,4,4,4,-99,4,0,4
13/02/2011,21,0,6,-99,-99,-99,14,3,1,1,1,-99,-99,7,2,-99,3,3,2,3,-99,2,0,3
13/02/2011,22,0,30,-99,-99,-99,19,3,2,1,1,-99,-99,14,3,-99,3,1,10,2,-99,2,0,4
13/02/2011,23,0,67,-99,-99,-99,37,4,2,1,2,-99,-99,11,3,-99,9,3,30,2,-99,3,0,4
13/02/2011,24,0,65,-99,-99,-99,65,10,2,1,13,-99,-99,7,3,-99,10,7,44,20,-99,7,0,4
14/02/2011,1,1,72,-99,-99,-99,66,38,2,2,45,-99,-99,5,3,-99,7,16,51,53,-99,17,7,7
14/02/2011,2,1,48,-99,-99,-99,36,45,4,8,64,-99,-99,4,4,-99,5,9,71,52,-99,30,24,5
14/02/2011,3,0,21,-99,-99,-99,17,38,11,4,-99,-99,-99,2,4,-99,6,11,-99,72,-99,17,27,6
14/02/2011,4,0,9,-99,-99,-99,6,9,5,3,6,-99,-99,2,2,-99,6,17,22,48,-99,7,14,7
14/02/2011,5,0,12,-99,-99,-99,2,7,5,4,10,-99,-99,2,4,-99,6,17,11,30,-99,7,10,7
14/02/2011,6,0,7,-99,-99,-99,3,7,13,8,12,-99,-99,2,7,-99,4,13,7,26,-99,7,5,9
14/02/2011,7,0,5,-99,-99,-99,5,12,11,8,13,-99,-99,1,5,-99,6,18,7,21,-99,9,3,11
14/02/2011,8,0,5,-99,-99,-99,8,14,10,12,13,-99,-99,3,5,-99,8,20,10,24,-99,13,6,13
14/02/2011,9,1,5,-99,-99,-99,9,28,17,18,19,-99,-99,7,6,-99,-99,12,10,21,-99,15,14,24
14/02/2011,10,8,6,-99,-99,-99,18,27,21,22,22,-99,-99,8,16,-99,10,16,16,19,-99,12,14,26
14/02/2011,11,27,5,-99,-99,-99,8,18,-99,21,19,-99,-99,8,25,-99,9,20,15,14,-99,13,18,26
14/02/2011,12,8,3,-99,-99,-99,3,8,-99,7,7,-99,-99,5,7,-99,3,-99,5,-99,-99,7,4,18
14/02/2011,13,6,3,-99,-99,-99,3,8,-99,4,7,-99,-99,3,4,-99,4,-99,6,-99,-99,9,4,6
14/02/2011,14,6,7,-99,-99,-99,4,6,-99,9,-99,-99,-99,3,7,-99,4,-99,8,20,-99,8,29,10
14/02/2011,15,7,38,-99,-99,-99,11,6,19,25,6,-99,-99,4,14,-99,3,5,27,51,-99,6,13,19
14/02/2011,16,6,37,-99,-99,-99,35,8,14,27,10,-99,-99,5,12,-99,5,4,41,26,-99,10,7,17
14/02/2011,17,8,19,-99,-99,-99,27,14,11,11,17,-99,-99,10,9,-99,7,6,22,12,-99,13,7,12
14/02/2011,18,9,9,-99,-99,-99,15,18,13,9,13,-99,-99,25,10,-99,17,9,12,11,-99,12,7,13
14/02/2011,19,8,11,-99,-99,-99,10,10,11,10,10,-99,-99,16,10,-99,13,8,11,16,-99,10,4,13
14/02/2011,20,0,44,-99,-99,-99,26,11,4,11,12,-99,-99,12,5,-99,10,5,25,20,-99,11,1,10
14/02/2011,21,0,6,-99,-99,-99,26,4,2,2,3,-99,-99,15,3,-99,6,4,13,3,-99,7,0,5
14/02/2011,22,0,7,-99,-99,-99,6,3,2,2,2,-99,-99,17,4,-99,2,5,5,3,-99,6,0,6
14/02/2011,23,0,27,-99,-99,-99,23,5,2,2,3,-99,-99,23,4,-99,14,4,4,4,-99,5,0,6
14/02/2011,24,0,50,-99,-99,-99,49,16,3,2,14,-99,-99,15,4,-99,17,9,21,18,-99,8,0,6
15/02/2011,1,0,48,-99,-99,-99,39,31,3,2,37,-99,-99,8,4,-99,13,9,39,38,-99,21,7,14
15/02/2011,2,0,36,-99,-99,-99,18,22,7,3,32,-99,-99,9,4,-99,8,7,49,48,-99,12,18,6
15/02/2011,3,-99,32,-99,-99,-99,13,13,3,5,11,-99,-99,10,3,-99,5,7,38,63,-99,5,16,8
15/02/2011,4,-99,23,-99,-99,-99,9,5,11,5,5,-99,-99,7,5,-99,6,6,28,49,-99,5,4,9
15/02/2011,5,-99,13,-99,-99,-99,7,5,14,4,5,-99,-99,7,4,-99,6,7,18,27,-99,5,3,15
15/02/2011,6,-99,10,-99,-99,-99,7,14,10,7,5,-99,-99,6,6,-99,6,8,16,28,-99,6,7,11
15/02/2011,7,-99,9,-99,-99,-99,8,13,7,7,6,-99,-99,5,6,-99,8,7,11,17,-99,6,5,11
15/02/2011,8,-99,9,-99,-99,-99,12,11,5,11,9,-99,-99,6,5,-99,9,9,15,16,-99,10,3,13
15/02/2011,9,1,13,-99,-99,-99,9,11,8,13,18,-99,-99,6,7,-99,8,11,14,20,-99,11,5,43
15/02/2011,10,5,10,-99,-99,-99,19,13,11,13,22,-99,-99,8,10,-99,8,13,13,17,-99,11,15,26
15/02/2011,11,12,10,-99,-99,-99,12,13,17,-99,17,-99,-99,9,13,-99,10,14,13,17,-99,11,-99,17
15/02/2011,12,6,9,-99,-99,-99,8,9,10,-99,10,-99,-99,6,8,-99,6,7,12,10,-99,-99,-99,13
15/02/2011,13,4,6,-99,-99,-99,4,8,6,4,6,-99,-99,4,4,-99,4,5,5,5,-99,-99,-99,8
15/02/2011,14,4,4,-99,-99,-99,3,5,8,3,3,-99,-99,4,5,-99,4,5,5,7,-99,5,-99,6
15/02/2011,15,4,8,-99,-99,-99,3,3,13,5,2,-99,-99,3,7,-99,2,4,6,11,-99,3,-99,9
15/02/2011,16,9,32,-99,-99,-99,14,5,18,11,5,-99,-99,3,11,-99,3,3,17,17,-99,4,15,15
15/02/2011,17,3,14,-99,-99,-99,18,10,18,15,11,-99,-99,7,13,-99,7,4,14,17,-99,8,10,17
15/02/2011,18,1,15,-99,-99,-99,15,14,19,14,13,-99,-99,13,13,-99,11,8,16,17,-99,11,15,16
15/02/2011,19,2,15,-99,-99,-99,18,16,15,16,-99,-99,-99,15,14,-99,13,8,19,19,-99,14,7,20
15/02/2011,20,0,43,-99,-99,-99,59,15,9,8,-99,-99,-99,20,7,-99,18,6,15,22,-99,17,4,12
15/02/2011,21,0,57,-99,-99,-99,63,11,4,2,-99,-99,-99,30,4,-99,28,5,43,7,-99,7,1,6
15/02/2011,22,1,45,-99,-99,-99,54,7,3,1,-99,-99,-99,34,5,-99,16,5,-99,4,-99,6,-99,6
15/02/2011,23,1,31,-99,-99,-99,39,33,4,5,-99,-99,-99,22,5,-99,21,6,35,23,-99,9,0,15
15/02/2011,24,1,22,-99,-99,-99,22,31,5,15,-99,-99,-99,10,3,-99,24,9,23,12,-99,19,14,13
16/02/2011,1,1,14,-99,-99,-99,12,21,4,15,-99,-99,-99,4,4,-99,21,8,15,18,-99,19,18,19
16/02/2011,2,0,8,-99,-99,-99,6,16,9,18,-99,-99,-99,2,5,-99,14,7,11,19,-99,13,17,11
16/02/2011,3,0,3,-99,-99,-99,4,12,5,9,-99,-99,-99,3,8,-99,9,7,7,13,-99,16,10,15
16/02/2011,4,0,2,-99,-99,-99,3,11,4,9,-99,-99,-99,4,5,-99,7,7,5,12,-99,11,10,10
16/02/2011,5,0,2,-99,-99,-99,4,12,3,8,-99,-99,-99,4,3,-99,6,6,4,10,-99,8,6,11
16/02/2011,6,0,3,-99,-99,-99,4,8,5,7,-99,-99,-99,3,3,-99,5,7,6,7,-99,6,4,10
16/02/2011,7,0,8,-99,-99,-99,7,13,6,8,-99,-99,-99,3,5,-99,6,7,7,9,-99,7,1,10
16/02/2011,8,1,9,-99,-99,-99,12,23,7,8,9,-99,-99,4,7,-99,9,8,11,10,-99,14,2,27
16/02/2011,9,3,11,-99,-99,-99,10,12,8,11,12,-99,-99,6,7,-99,10,8,15,13,-99,9,4,27
16/02/2011,10,4,8,-99,-99,-99,14,12,9,13,15,-99,-99,9,8,-99,7,10,16,12,-99,10,6,25
16/02/2011,11,8,16,-99,-99,-99,14,17,12,10,19,-99,-99,11,13,-99,11,17,14,13,-99,15,9,16
16/02/2011,12,7,10,-99,-99,-99,8,11,12,10,-99,-99,-99,7,10,-99,-99,11,15,12,-99,12,-99,14
16/02/2011,13,5,5,-99,-99,-99,4,7,10,9,-99,-99,-99,3,7,-99,-99,6,8,6,-99,6,8,10
16/02/2011,14,5,2,-99,-99,-99,2,6,-99,5,-99,-99,-99,4,4,-99,-99,4,3,3,-99,3,1,5
16/02/2011,15,3,4,-99,-99,-99,2,5,-99,-99,3,-99,-99,4,6,-99,-99,3,5,7,-99,3,6,8
16/02/2011,16,0,8,-99,-99,-99,5,-99,-99,8,3,-99,-99,3,6,-99,-99,3,11,14,-99,4,11,10
16/02/2011,17,0,12,-99,-99,-99,9,6,-99,14,6,-99,-99,4,9,-99,-99,4,14,19,-99,6,17,15
16/02/2011,18,0,16,-99,-99,-99,15,12,-99,16,13,-99,-99,8,14,-99,-99,4,18,17,-99,11,10,19
16/02/2011,19,0,38,-99,-99,-99,24,16,10,15,15,-99,-99,14,8,-99,-99,2,27,23,-99,12,-99,16
16/02/2011,20,0,56,-99,-99,-99,56,13,5,1,11,-99,-99,19,3,-99,-99,2,43,13,-99,8,0,11
16/02/2011,21,0,45,-99,-99,-99,53,6,5,2,4,-99,-99,37,4,-99,4,3,7,3,-99,10,0,10
16/02/2011,22,0,27,-99,-99,-99,37,8,5,-99,4,-99,-99,33,4,-99,6,5,9,3,-99,12,0,9
16/02/2011,23,0,19,-99,-99,-99,21,7,2,-99,4,-99,-99,22,4,-99,19,6,14,9,-99,10,0,8
16/02/2011,24,0,22,-99,-99,-99,14,10,2,-99,10,-99,-99,12,3,-99,14,10,14,10,-99,6,0,9
17/02/2011,1,0,17,-99,-99,-99,11,12,1,-99,12,-99,-99,6,3,-99,10,9,11,9,-99,5,0,13
17/02/2011,2,-99,10,-99,-99,-99,8,11,2,-99,10,-99,-99,3,3,-99,4,9,14,10,-99,7,0,10
17/02/2011,3,-99,6,-99,-99,-99,3,8,1,-99,8,-99,-99,3,3,-99,5,7,9,6,-99,7,4,7
17/02/2011,4,-99,4,-99,-99,-99,2,7,2,-99,8,-99,-99,2,3,-99,3,6,5,15,-99,7,9,6
17/02/2011,5,-99,5,-99,-99,-99,1,6,3,-99,5,-99,-99,2,3,-99,3,6,6,10,-99,5,3,10
17/02/2011,6,-99,5,-99,-99,-99,2,6,5,-99,6,-99,-99,2,5,-99,3,6,6,9,-99,5,7,9
17/02/2011,7,-99,5,-99,-99,-99,6,18,6,-99,7,-99,-99,2,7,-99,5,6,8,7,-99,5,7,15
17/02/2011,8,3,9,-99,-99,-99,10,36,8,-99,10,-99,-99,3,7,-99,9,8,10,11,-99,9,4,35
17/02/2011,9,3,8,-99,-99,-99,8,8,6,-99,13,-99,-99,4,5,-99,8,9,10,11,-99,7,-99,20
17/02/2011,10,4,8,-99,-99,-99,8,9,8,9,12,-99,-99,6,6,-99,5,10,8,10,-99,7,5,13
17/02/2011,11,6,9,-99,-99,-99,7,8,9,10,9,-99,-99,5,7,-99,5,10,10,11,-99,7,6,17
17/02/2011,12,5,5,-99,-99,-99,4,8,7,7,6,-99,-99,-99,6,-99,3,7,6,8,-99,6,-99,11
17/02/2011,13,1,3,-99,-99,-99,3,4,5,1,2,-99,-99,-99,4,-99,2,6,3,3,-99,4,-99,6
17/02/2011,14,0,2,-99,-99,-99,-99,4,4,2,2,-99,-99,-99,3,-99,2,5,3,3,-99,3,0,6
17/02/2011,15,0,1,-99,-99,-99,2,4,2,1,2,-99,-99,2,2,-99,2,3,3,3,-99,3,0,5
17/02/2011,16,0,1,-99,-99,-99,1,2,1,1,1,-99,-99,2,1,-99,1,1,3,1,-99,1,0,4
17/02/2011,17,0,0,-99,-99,-99,0,2,1,1,1,-99,-99,1,2,-99,1,0,2,-99,-99,1,0,5
17/02/2011,18,0,0,-99,-99,-99,1,2,1,-99,1,-99,-99,1,2,-99,1,1,1,-99,-99,1,0,4
17/02/2011,19,0,0,-99,-99,-99,1,2,1,2,1,-99,-99,1,2,-99,1,2,2,-99,-99,1,0,5
17/02/2011,20,0,0,-99,-99,-99,1,3,0,1,1,-99,-99,1,2,-99,1,1,2,-99,-99,2,0,4
17/02/2011,21,0,0,-99,-99,-99,4,4,1,1,2,-99,-99,2,3,-99,4,3,4,-99,-99,4,0,5
17/02/2011,22,0,0,-99,-99,-99,4,6,2,1,4,-99,-99,2,3,-99,5,4,4,-99,-99,8,0,6
17/02/2011,23,0,0,-99,-99,-99,3,8,2,3,4,-99,-99,2,3,-99,4,4,4,-99,-99,9,0,9
17/02/2011,24,0,0,-99,-99,-99,2,8,2,4,8,-99,-99,1,3,-99,2,4,3,-99,-99,9,0,8
18/02/2011,1,0,0,-99,-99,-99,1,9,3,5,6,-99,-99,1,4,-99,3,5,3,-99,-99,9,0,18
18/02/2011,2,0,0,-99,-99,-99,1,7,2,6,5,-99,-99,1,3,-99,5,5,2,-99,-99,8,1,12
18/02/2011,3,2,0,-99,-99,-99,0,7,2,5,4,-99,-99,1,3,-99,2,5,2,-99,-99,5,4,13
18/02/2011,4,3,0,-99,-99,-99,0,6,2,4,5,-99,-99,1,2,-99,2,4,1,-99,-99,5,0,15
18/02/2011,5,1,0,-99,-99,-99,0,5,2,4,4,-99,-99,1,2,-99,2,4,1,-99,-99,7,0,11
18/02/2011,6,0,0,-99,-99,-99,1,6,3,5,6,-99,-99,1,3,-99,2,4,2,-99,-99,6,0,17
18/02/2011,7,0,2,-99,-99,-99,3,14,6,8,7,-99,-99,3,6,-99,5,5,8,-99,-99,8,3,16
18/02/2011,8,1,8,-99,-99,-99,8,15,7,9,9,-99,-99,6,4,-99,5,5,10,-99,-99,10,1,22
18/02/2011,9,1,5,-99,-99,-99,6,10,4,12,7,-99,-99,4,4,-99,5,6,9,-99,-99,13,4,22
18/02/2011,10,1,8,-99,-99,-99,5,9,4,10,6,-99,-99,3,4,-99,4,8,10,-99,-99,9,5,23
18/02/2011,11,2,6,-99,-99,-99,7,6,5,9,5,-99,-99,2,5,-99,3,7,-99,-99,-99,7,-99,16
18/02/2011,12,0,1,-99,-99,-99,4,3,4,6,2,-99,-99,1,4,-99,1,5,12,-99,-99,5,5,9
18/02/2011,13,-99,1,-99,-99,-99,4,3,3,2,2,-99,-99,1,3,-99,1,3,6,-99,-99,-99,2,5
18/02/2011,14,0,0,-99,-99,-99,3,4,2,1,2,-99,-99,2,3,-99,1,2,3,-99,-99,-99,1,4
18/02/2011,15,0,0,-99,-99,-99,2,4,2,1,2,-99,-99,2,1,-99,1,1,4,-99,-99,-99,0,4
18/02/2011,16,0,0,-99,-99,-99,2,3,2,2,1,-99,-99,2,2,-99,2,2,2,-99,-99,3,0,4
18/02/2011,17,0,0,-99,-99,-99,1,3,3,2,2,-99,-99,2,2,-99,1,2,2,-99,-99,2,5,4
18/02/2011,18,0,2,-99,-99,-99,1,3,6,6,2,-99,-99,2,5,-99,1,1,7,-99,-99,3,5,10
18/02/2011,19,0,5,-99,-99,-99,6,4,2,3,2,-99,-99,2,4,-99,2,1,5,-99,-99,3,1,9
18/02/2011,20,0,5,-99,-99,-99,4,4,2,2,2,-99,-99,2,4,-99,2,0,2,-99,-99,3,0,9
18/02/2011,21,0,9,-99,-99,-99,3,4,1,1,2,-99,-99,8,4,-99,4,2,3,-99,-99,3,0,6
18/02/2011,22,1,19,-99,-99,-99,14,5,2,2,3,-99,-99,11,4,-99,11,2,5,-99,-99,4,1,7
18/02/2011,23,1,28,-99,-99,-99,18,8,2,1,4,-99,-99,8,4,-99,9,4,36,-99,-99,6,1,7
18/02/2011,24,2,30,-99,-99,-99,18,27,2,1,20,-99,-99,6,3,-99,7,6,37,-99,-99,17,1,7
19/02/2011,1,2,40,-99,-99,-99,15,21,3,3,21,-99,-99,4,4,-99,6,7,41,-99,-99,26,10,15
19/02/2011,2,1,28,-99,-99,-99,17,19,8,6,36,-99,-99,2,4,-99,6,6,42,-99,-99,8,14,38
19/02/2011,3,2,19,-99,-99,-99,9,15,9,4,14,-99,-99,2,5,-99,3,5,35,-99,-99,5,25,14
19/02/2011,4,1,20,-99,-99,-99,5,8,7,4,5,-99,-99,2,8,-99,3,5,29,-99,-99,7,22,15
19/02/2011,5,1,16,-99,-99,-99,4,10,10,6,7,-99,-99,3,5,-99,2,5,22,-99,-99,9,13,13
19/02/2011,6,1,12,-99,-99,-99,3,12,11,7,11,-99,-99,2,7,-99,3,5,13,-99,-99,10,8,14
19/02/2011,7,1,16,-99,-99,-99,5,15,15,7,11,-99,-99,2,6,-99,3,6,15,-99,-99,12,8,21
19/02/2011,8,2,18,-99,-99,-99,7,16,10,12,10,-99,-99,2,5,-99,5,5,16,-99,-99,12,11,25
19/02/2011,9,3,33,-99,-99,-99,8,15,26,16,15,-99,-99,6,18,-99,11,7,23,-99,-99,12,7,34
19/02/2011,10,7,94,-99,-99,-99,23,19,30,23,15,-99,-99,9,22,-99,15,8,40,-99,-99,18,31,32
19/02/2011,11,6,34,-99,-99,-99,21,18,22,20,14,-99,-99,11,16,-99,16,8,26,-99,-99,14,55,28
19/02/2011,12,2,19,-99,-99,-99,12,12,21,16,11,-99,-99,9,10,-99,10,5,12,-99,-99,8,48,15
19/02/2011,13,1,15,-99,-99,-99,9,7,13,12,5,-99,-99,5,6,-99,4,3,21,-99,-99,5,9,9
19/02/2011,14,1,11,-99,-99,-99,16,6,9,9,4,-99,-99,4,6,-99,4,4,20,-99,-99,5,10,10
19/02/2011,15,0,5,-99,-99,-99,15,5,4,6,4,-99,-99,4,4,-99,3,3,13,-99,-99,5,5,6
19/02/2011,16,0,2,-99,-99,-99,9,4,3,5,3,-99,-99,3,3,-99,3,2,6,-99,-99,3,1,5
19/02/2011,17,0,0,-99,-99,-99,4,5,3,2,4,-99,-99,3,3,-99,3,2,3,-99,-99,3,4,5
19/02/2011,18,0,4,-99,-99,-99,2,5,6,5,3,-99,-99,4,6,-99,3,2,6,-99,-99,2,4,7
19/02/2011,19,0,2,-99,-99,-99,5,5,1,2,3,-99,-99,4,2,-99,3,1,6,-99,-99,3,0,5
19/02/2011,20,0,0,-99,-99,-99,1,3,1,1,1,-99,-99,3,2,-99,2,2,1,-99,-99,2,0,4
19/02/2011,21,0,15,-99,-99,-99,21,4,2,0,1,-99,-99,3,2,-99,1,2,3,-99,-99,4,0,4
19/02/2011,22,0,66,-99,-99,-99,62,11,2,1,3,-99,-99,17,3,-99,10,3,52,-99,-99,3,1,5
19/02/2011,23,2,101,-99,-99,-99,77,44,1,1,44,-99,-99,9,4,-99,14,2,94,-99,-99,8,2,8
19/02/2011,24,3,108,-99,-99,-99,110,61,6,1,72,-99,-99,5,4,-99,7,3,120,-99,-99,19,58,12
20/02/2011,1,3,63,-99,-99,-99,59,58,42,5,107,-99,-99,5,23,-99,5,5,150,-99,-99,6,102,10
20/02/2011,2,3,22,-99,-99,-99,21,104,41,11,163,-99,-99,5,35,-99,6,5,-99,-99,-99,4,271,10
20/02/2011,3,4,15,-99,-99,-99,12,103,115,29,65,-99,-99,5,35,-99,5,4,29,-99,-99,27,212,14
20/02/2011,4,3,11,-99,-99,-99,9,11,116,14,32,-99,-99,7,35,-99,4,4,14,-99,-99,13,88,21
20/02/2011,5,1,9,-99,-99,-99,6,44,32,34,94,-99,-99,5,26,-99,4,5,12,-99,-99,21,23,54
20/02/2011,6,0,7,-99,-99,-99,4,108,35,49,60,-99,-99,4,15,-99,2,5,12,-99,-99,95,7,51
20/02/2011,7,0,6,-99,-99,-99,3,52,13,28,31,-99,-99,3,11,-99,2,6,7,-99,-99,21,12,17
20/02/2011,8,0,6,-99,-99,-99,5,10,16,28,44,-99,-99,3,7,-99,2,6,8,-99,-99,6,13,23
20/02/2011,9,1,20,-99,-99,-99,6,38,27,38,71,-99,-99,5,19,-99,9,7,22,-99,-99,7,15,27
20/02/2011,10,8,36,-99,-99,-99,20,45,48,47,58,-99,-99,14,34,-99,23,7,35,-99,-99,8,50,42
20/02/2011,11,16,26,-99,-99,-99,24,18,30,29,41,-99,-99,23,27,-99,9,7,26,-99,-99,8,55,30
20/02/2011,12,4,14,-99,-99,-99,18,-99,13,16,19,-99,-99,8,13,-99,5,4,20,-99,-99,6,35,16
20/02/2011,13,2,8,-99,-99,-99,9,8,10,14,6,-99,-99,4,5,-99,2,2,11,-99,-99,4,10,9
20/02/2011,14,1,8,-99,-99,-99,7,7,6,6,4,-99,-99,2,5,-99,2,1,13,-99,-99,4,7,8
20/02/2011,15,0,8,-99,-99,-99,5,6,5,4,3,-99,-99,2,4,-99,2,0,12,-99,-99,3,3,6
20/02/2011,16,0,6,-99,-99,-99,5,4,4,2,2,-99,-99,3,3,-99,2,1,11,-99,-99,3,3,5
20/02/2011,17,0,4,-99,-99,-99,4,4,3,2,2,-99,-99,3,3,-99,2,1,8,-99,-99,3,3,5
20/02/2011,18,0,2,-99,-99,-99,2,4,3,4,2,-99,-99,2,3,-99,2,1,3,-99,-99,2,3,5
20/02/2011,19,0,1,-99,-99,-99,2,4,3,4,2,-99,-99,2,3,-99,2,1,2,-99,-99,3,2,5
20/02/2011,20,0,0,-99,-99,-99,2,4,2,4,3,-99,-99,2,3,-99,2,1,11,-99,-99,3,2,7
20/02/2011,21,0,0,-99,-99,-99,1,4,2,3,3,-99,-99,2,4,-99,1,1,6,-99,-99,2,2,7
20/02/2011,22,0,1,-99,-99,-99,2,3,3,2,2,-99,-99,2,4,-99,1,1,2,-99,-99,2,2,4
20/02/2011,23,0,2,-99,-99,-99,2,3,3,2,2,-99,-99,2,4,-99,2,1,3,-99,-99,3,3,7
20/02/2011,24,0,3,-99,-99,-99,3,4,2,2,3,-99,-99,2,4,-99,1,2,4,-99,-99,3,3,8
21/02/2011,1,0,3,-99,-99,-99,3,4,3,2,3,-99,-99,2,4,-99,1,3,4,-99,-99,2,3,7
21/02/2011,2,0,5,-99,-99,-99,3,4,4,3,8,-99,-99,2,4,-99,1,3,7,-99,-99,2,3,7
21/02/2011,3,0,5,-99,-99,-99,4,3,2,3,-99,-99,-99,2,3,-99,1,3,-99,-99,-99,2,4,6
21/02/2011,4,0,4,-99,-99,-99,4,4,2,3,2,-99,-99,2,4,-99,1,3,6,-99,-99,2,4,6
21/02/2011,5,0,3,-99,-99,-99,4,4,3,3,3,-99,-99,2,4,-99,1,2,5,-99,-99,2,5,7
21/02/2011,6,0,3,-99,-99,-99,4,4,4,3,4,-99,-99,2,5,-99,1,2,5,-99,-99,3,3,9
21/02/2011,7,0,4,-99,-99,-99,6,5,5,7,5,-99,-99,3,6,-99,3,3,7,-99,-99,5,4,10
21/02/2011,8,2,5,-99,-99,-99,9,6,4,6,6,-99,-99,3,5,-99,3,5,8,-99,-99,6,5,16
21/02/2011,9,2,7,-99,-99,-99,8,7,4,9,6,-99,-99,3,5,-99,3,6,11,-99,-99,8,5,12
21/02/2011,10,3,9,-99,-99,-99,8,6,4,8,5,-99,-99,3,5,-99,2,5,8,-99,-99,7,6,11
