FECHA,HORA,ACO,ATI,CAM,CHO,CUA,CUT,FAC,HGM,IZT,LLA,LPR,MER,MON,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TLA,TLI,TPN,UAX,UIZ,VIF,XAL
04/07/2013,11,2,9,17,-99,-99,32,10,16,12,38,21,17,-99,-99,18,17,13,21,19,-99,17,19,14,19,17,-99,-99
04/07/2013,12,1,8,15,-99,-99,25,-99,14,13,21,16,14,-99,-99,12,20,9,15,11,-99,15,13,15,13,14,-99,-99
04/07/2013,13,1,10,13,-99,6,12,9,13,10,4,13,12,-99,-99,8,6,5,13,9,-99,13,6,10,10,9,-99,-99
04/07/2013,14,1,10,11,-99,7,5,9,13,8,2,6,11,-99,-99,8,2,6,7,7,-99,9,4,8,7,7,-99,-99
04/07/2013,15,1,6,7,-99,7,4,6,6,4,2,3,5,-99,-99,7,1,5,4,5,-99,6,2,7,6,6,1,-99
04/07/2013,16,1,4,3,-99,7,3,5,5,5,2,2,4,-99,-99,8,0,5,3,6,-99,4,1,7,5,6,1,-99
04/07/2013,17,1,5,5,-99,6,2,5,6,4,2,3,5,-99,-99,6,0,5,5,4,-99,5,2,4,3,5,1,-99
04/07/2013,18,1,10,6,-99,7,2,8,6,3,1,4,5,-99,-99,4,2,3,4,3,-99,12,8,3,4,4,1,-99
04/07/2013,19,1,8,6,-99,3,6,10,4,3,3,-99,-99,-99,-99,5,2,3,2,3,-99,12,2,5,4,5,5,-99
04/07/2013,20,1,6,3,-99,4,3,4,2,2,1,2,-99,-99,-99,3,1,3,2,2,-99,5,2,3,2,4,1,-99
04/07/2013,21,1,3,1,-99,3,1,3,2,1,0,1,-99,-99,-99,3,0,1,1,2,-99,5,1,2,2,3,1,-99
04/07/2013,22,1,2,1,-99,3,1,2,2,2,1,2,-99,-99,-99,3,0,2,1,1,-99,6,1,2,2,3,1,-99
04/07/2013,23,1,2,1,-99,3,1,1,2,2,1,2,-99,-99,-99,3,1,1,2,1,-99,5,0,4,2,3,1,-99
04/07/2013,24,3,2,2,-99,2,1,1,2,2,1,2,-99,-99,-99,3,1,1,2,1,-99,3,1,2,-99,3,1,-99
05/07/2013,1,1,2,2,-99,2,1,0,2,2,0,2,-99,-99,-99,3,1,1,3,1,-99,3,1,2,-99,3,1,-99
05/07/2013,2,2,2,2,-99,2,2,1,2,1,0,1,1,-99,-99,3,1,1,4,1,-99,4,1,2,-99,3,2,-99
05/07/2013,3,1,3,1,-99,1,1,1,2,1,0,1,2,-99,-99,2,1,0,3,2,-99,5,2,2,-99,3,2,-99
05/07/2013,4,1,2,1,-99,1,1,5,2,1,0,1,2,-99,-99,2,1,0,1,2,-99,4,1,2,-99,2,1,-99
05/07/2013,5,2,2,2,-99,1,1,2,1,1,0,1,1,-99,-99,2,1,0,1,2,-99,4,1,2,-99,3,1,-99
05/07/2013,6,2,2,2,-99,1,1,1,1,2,1,1,2,-99,-99,2,-99,0,1,2,-99,4,1,3,2,3,1,-99
05/07/2013,7,2,2,3,-99,2,1,1,2,2,1,2,3,-99,-99,2,1,0,2,3,-99,5,1,3,2,3,1,-99
05/07/2013,8,2,2,3,-99,2,1,0,2,2,2,2,3,-99,-99,3,2,1,2,3,-99,6,1,3,2,3,1,-99
05/07/2013,9,1,2,2,-99,2,1,1,3,2,1,2,3,-99,-99,3,2,1,3,2,-99,4,1,3,2,3,1,-99
05/07/2013,10,1,2,2,-99,2,1,0,5,2,1,2,4,-99,-99,3,2,1,2,2,-99,4,1,3,2,3,1,6
05/07/2013,11,1,2,2,-99,1,1,1,5,2,1,2,3,-99,-99,3,2,1,2,1,-99,4,2,3,2,3,1,4
05/07/2013,12,1,2,2,-99,1,1,1,3,2,1,2,2,-99,-99,2,1,1,2,1,-99,4,2,3,1,3,1,3
05/07/2013,13,1,2,2,-99,1,1,1,3,2,1,2,3,-99,-99,2,1,0,2,1,-99,4,2,2,1,2,1,3
05/07/2013,14,1,3,2,-99,1,1,1,2,1,1,2,2,-99,-99,2,1,0,2,0,-99,6,2,2,1,2,1,4
05/07/2013,15,1,3,2,-99,1,1,1,3,2,1,2,2,-99,-99,2,0,0,1,0,-99,5,1,2,1,2,1,4
05/07/2013,16,1,3,3,-99,1,1,1,3,2,1,1,3,-99,-99,2,0,0,2,0,-99,5,2,2,1,2,1,-99
05/07/2013,17,1,3,2,-99,1,1,1,3,2,1,1,3,-99,-99,3,1,0,2,0,-99,7,2,2,1,3,1,4
05/07/2013,18,1,3,2,-99,1,1,1,3,1,1,1,2,-99,-99,4,1,1,2,0,-99,6,1,2,1,2,1,4
05/07/2013,19,1,2,2,-99,1,1,1,4,2,0,1,3,-99,-99,3,1,0,2,1,-99,6,1,2,1,2,2,3
05/07/2013,20,1,2,2,-99,1,1,1,3,2,1,1,2,-99,-99,2,0,0,2,2,-99,5,1,2,1,2,1,3
05/07/2013,21,1,2,2,-99,1,1,1,2,2,1,1,2,-99,-99,2,0,0,1,2,-99,5,1,2,1,2,1,4
05/07/2013,22,1,2,2,-99,1,1,1,2,1,0,2,2,-99,-99,2,1,0,2,1,-99,4,1,2,1,2,1,3
05/07/2013,23,1,3,2,-99,1,1,2,2,1,0,1,0,-99,-99,2,1,0,2,1,-99,3,0,2,1,2,1,5
05/07/2013,24,1,2,2,-99,1,1,1,2,1,0,1,1,-99,-99,2,1,0,2,0,-99,3,0,1,1,2,1,9
06/07/2013,1,1,2,2,-99,0,1,1,1,0,0,1,1,-99,-99,2,1,0,2,0,-99,3,1,1,1,2,1,13
06/07/2013,2,1,2,1,-99,1,1,1,1,0,0,1,1,-99,-99,2,0,0,1,0,-99,3,1,1,1,1,1,6
06/07/2013,3,1,2,1,-99,1,0,1,1,1,0,1,1,-99,-99,2,0,0,1,0,-99,2,1,2,1,1,1,10
06/07/2013,4,1,2,1,-99,1,1,1,1,1,0,1,1,-99,-99,2,0,0,1,0,-99,2,1,2,1,2,1,7
06/07/2013,5,1,2,1,-99,1,1,1,1,1,0,1,1,-99,-99,2,0,0,1,0,-99,3,1,2,1,2,1,5
06/07/2013,6,1,3,2,-99,1,1,1,1,1,0,1,2,-99,-99,2,0,0,2,0,-99,3,1,2,1,2,1,5
06/07/2013,7,1,3,2,-99,1,2,2,2,1,0,1,2,-99,-99,2,0,0,2,0,-99,4,1,2,1,2,1,6
06/07/2013,8,1,4,2,-99,1,1,2,2,1,0,2,2,-99,-99,2,0,0,2,1,-99,4,1,2,1,2,1,6
06/07/2013,9,1,3,2,-99,1,2,3,-99,1,0,2,2,-99,-99,2,1,0,2,0,-99,3,1,2,1,2,1,5
06/07/2013,10,1,3,2,-99,1,2,2,-99,1,0,2,2,-99,-99,2,0,0,1,0,-99,3,0,2,1,2,1,5
06/07/2013,11,1,3,1,-99,1,1,1,-99,1,0,2,1,-99,-99,2,0,0,1,0,-99,4,0,2,1,2,1,4
06/07/2013,12,1,2,1,-99,1,1,1,1,1,0,-99,1,-99,-99,2,0,0,1,0,-99,2,1,2,1,2,1,-99
06/07/2013,13,1,2,1,-99,1,1,0,1,1,1,2,1,-99,-99,2,0,0,1,0,-99,2,0,2,1,2,1,4
06/07/2013,14,1,2,1,-99,1,1,0,1,0,0,1,1,-99,-99,2,0,0,1,0,-99,2,0,2,1,2,1,3
06/07/2013,15,1,2,1,-99,1,1,0,1,1,0,1,1,-99,-99,2,0,0,1,0,-99,2,0,2,0,2,1,2
06/07/2013,16,1,2,1,-99,1,1,0,2,1,0,2,1,-99,-99,2,0,0,1,0,-99,2,0,2,1,2,0,3
06/07/2013,17,1,2,1,-99,1,1,0,1,1,0,1,1,-99,-99,2,0,0,1,0,-99,2,0,2,1,2,1,3
06/07/2013,18,1,2,1,-99,1,1,1,1,1,0,1,1,-99,-99,2,0,0,1,0,-99,2,0,2,1,2,1,2
06/07/2013,19,1,2,1,-99,1,1,0,1,1,0,1,1,-99,-99,2,0,0,2,0,-99,2,0,2,1,2,1,3
06/07/2013,20,1,2,1,-99,1,1,1,1,1,0,1,1,-99,-99,2,0,0,2,0,-99,2,0,2,1,2,1,3
06/07/2013,21,1,2,1,-99,1,1,1,1,1,0,1,1,-99,-99,2,0,0,2,0,-99,2,1,2,1,1,1,3
06/07/2013,22,1,5,1,-99,1,2,1,1,1,0,1,1,-99,-99,2,0,0,2,0,-99,2,0,2,1,1,1,2
06/07/2013,23,1,5,1,-99,1,9,1,1,1,0,1,1,-99,-99,2,0,0,2,0,-99,2,1,1,0,2,1,3
06/07/2013,24,1,4,1,-99,1,5,0,1,0,0,1,1,-99,-99,2,0,-99,2,0,-99,2,1,2,0,1,1,3
07/07/2013,1,1,2,1,-99,1,2,0,1,0,0,1,1,-99,-99,2,0,-99,1,0,-99,2,1,2,1,1,1,3
07/07/2013,2,1,3,1,-99,1,2,1,1,0,0,1,1,-99,-99,1,0,-99,2,0,-99,2,1,2,1,2,1,2
07/07/2013,3,1,2,1,-99,1,1,0,1,0,0,1,1,-99,-99,1,0,-99,1,0,-99,2,0,2,1,1,1,3
07/07/2013,4,1,3,1,-99,1,1,1,1,0,0,1,1,-99,-99,2,0,-99,1,0,-99,2,1,2,1,1,1,2
07/07/2013,5,1,2,1,-99,1,1,0,1,1,0,1,1,-99,-99,2,0,-99,1,0,-99,2,0,2,0,1,1,4
07/07/2013,6,0,2,1,-99,1,1,1,1,0,0,2,0,-99,-99,1,0,0,1,0,-99,2,1,2,1,1,1,4
07/07/2013,7,1,3,1,-99,0,1,1,1,1,0,2,1,-99,-99,2,0,0,2,1,-99,2,0,2,1,2,1,4
07/07/2013,8,1,4,1,-99,1,1,1,1,1,0,2,2,-99,-99,2,0,0,2,1,-99,3,1,3,1,2,1,4
07/07/2013,9,2,3,1,-99,1,1,1,1,1,0,2,1,-99,-99,2,1,0,2,1,-99,3,1,2,1,2,1,3
07/07/2013,10,1,2,1,-99,1,2,1,2,1,1,2,1,-99,-99,2,1,0,1,0,-99,2,1,2,1,2,1,3
07/07/2013,11,1,2,1,-99,1,1,1,1,1,1,2,1,-99,-99,2,0,0,1,0,-99,3,1,2,1,2,1,3
07/07/2013,12,1,3,1,-99,1,1,1,1,1,1,2,1,-99,-99,2,0,0,1,0,-99,3,1,2,1,1,1,3
07/07/2013,13,1,3,1,-99,1,1,0,1,0,0,1,1,-99,-99,2,0,0,1,0,-99,1,1,2,1,1,1,2
07/07/2013,14,1,2,1,-99,1,1,0,1,0,0,2,1,-99,-99,2,0,0,1,0,-99,2,0,2,1,1,1,2
07/07/2013,15,1,2,1,-99,1,1,1,1,0,0,2,1,-99,-99,2,0,0,1,0,-99,2,0,2,1,2,1,3
07/07/2013,16,1,2,1,-99,1,0,1,2,1,0,2,1,-99,-99,2,0,0,1,0,-99,2,1,2,1,2,1,2
07/07/2013,17,1,2,1,-99,1,0,0,2,1,0,2,1,-99,-99,2,0,0,1,0,-99,2,1,2,1,2,1,2
07/07/2013,18,5,2,1,-99,1,0,0,2,1,2,2,2,-99,-99,2,1,0,2,0,-99,2,1,2,1,1,2,2
07/07/2013,19,2,2,1,-99,1,1,0,1,1,4,1,2,-99,-99,2,3,0,2,0,-99,3,0,2,1,2,2,3
07/07/2013,20,1,2,1,-99,1,1,0,1,1,2,1,1,-99,-99,2,1,0,2,0,-99,4,1,2,1,3,1,3
07/07/2013,21,1,2,4,-99,1,1,0,2,1,1,2,2,-99,-99,2,0,0,1,1,-99,5,1,2,1,3,1,3
07/07/2013,22,1,3,4,-99,1,1,0,2,1,0,2,3,-99,-99,2,0,0,1,0,-99,4,1,2,1,2,1,2
07/07/2013,23,1,5,4,-99,1,1,0,1,1,0,2,2,-99,-99,2,0,0,1,1,-99,6,1,2,1,2,1,3
07/07/2013,24,1,4,4,-99,1,1,1,1,1,0,2,3,-99,-99,2,0,0,5,1,-99,-99,1,2,1,2,2,4
08/07/2013,1,1,3,4,-99,1,1,0,2,1,0,2,3,-99,-99,2,0,0,6,0,-99,-99,1,2,1,2,1,5
08/07/2013,2,1,3,2,-99,1,1,0,3,1,0,2,4,-99,-99,2,0,0,4,0,-99,-99,2,2,1,2,1,4
08/07/2013,3,1,2,2,-99,1,1,0,2,2,0,2,3,-99,-99,2,0,0,5,0,-99,-99,2,1,1,2,1,4
08/07/2013,4,1,2,2,-99,0,1,0,2,2,1,2,3,-99,-99,2,1,0,4,0,-99,-99,1,1,1,2,2,4
08/07/2013,5,1,2,2,-99,1,1,0,3,1,1,2,3,-99,-99,2,1,0,3,0,-99,-99,2,2,1,2,3,4
08/07/2013,6,1,3,3,-99,1,2,1,3,2,1,2,3,-99,-99,2,1,0,2,1,-99,5,1,2,1,2,2,6
08/07/2013,7,2,3,4,-99,2,1,3,3,2,1,3,3,-99,-99,2,1,1,2,1,-99,7,2,2,1,3,2,6
08/07/2013,8,2,4,4,-99,4,2,2,3,3,2,3,3,-99,-99,2,2,1,2,2,-99,7,3,3,2,3,2,6
08/07/2013,9,2,4,4,-99,3,2,1,4,3,2,3,4,-99,-99,2,2,0,2,2,-99,8,2,3,2,4,2,6
08/07/2013,10,2,3,4,-99,2,3,2,5,2,2,2,4,-99,-99,3,2,1,2,2,-99,7,3,2,2,3,2,5
08/07/2013,11,2,3,5,-99,2,3,1,4,2,2,3,3,-99,-99,3,1,1,3,2,-99,5,2,2,2,3,1,5
08/07/2013,12,1,3,3,-99,1,2,2,5,2,1,2,3,-99,-99,3,1,1,2,1,-99,5,1,3,2,3,1,3
08/07/2013,13,1,3,2,-99,1,2,1,3,1,1,2,2,-99,-99,3,1,1,1,2,-99,5,1,3,1,2,1,4
08/07/2013,14,1,2,1,-99,1,2,1,2,1,1,2,2,-99,-99,3,0,1,1,1,-99,3,1,2,1,2,1,3
08/07/2013,15,1,3,1,-99,1,3,1,3,1,1,2,2,-99,-99,2,0,1,1,0,-99,4,1,2,1,2,1,2
08/07/2013,16,1,3,2,-99,1,2,2,2,1,1,2,2,-99,-99,2,0,1,1,0,-99,5,2,2,1,2,1,4
08/07/2013,17,1,3,2,-99,2,2,2,3,1,0,2,2,-99,-99,3,0,1,2,1,-99,6,2,2,1,2,1,3
08/07/2013,18,1,8,2,-99,2,3,3,3,1,0,2,2,-99,-99,3,0,1,1,2,-99,5,1,3,1,2,1,3
08/07/2013,19,1,19,2,-99,7,2,9,2,1,0,2,2,-99,-99,3,0,3,1,1,-99,5,0,3,1,2,1,3
08/07/2013,20,1,4,1,-99,16,1,6,2,1,0,1,2,-99,-99,2,0,9,1,0,-99,3,0,2,1,2,0,2
08/07/2013,21,1,2,1,-99,17,1,1,1,1,0,1,2,-99,-99,3,0,7,1,3,-99,3,0,3,7,2,1,3
08/07/2013,22,0,2,8,-99,8,1,1,23,24,0,1,27,-99,-99,10,0,9,31,22,-99,6,0,12,33,33,1,6
08/07/2013,23,1,2,5,-99,14,1,1,20,24,0,25,18,-99,-99,11,29,13,11,16,-99,5,0,14,20,23,0,43
08/07/2013,24,1,2,2,-99,-99,1,0,9,9,0,19,8,-99,-99,10,2,19,4,13,-99,4,1,-99,15,16,1,24
09/07/2013,1,1,2,2,-99,-99,2,0,4,2,0,3,-99,-99,-99,9,1,14,2,8,-99,3,1,-99,8,6,1,12
09/07/2013,2,1,16,3,-99,-99,7,0,2,2,0,2,-99,-99,-99,8,0,8,2,6,-99,8,1,3,4,5,2,8
09/07/2013,3,1,17,13,-99,-99,10,15,5,5,1,2,-99,-99,-99,5,1,4,2,2,-99,17,3,2,3,4,7,5
09/07/2013,4,1,9,13,-99,-99,13,13,11,10,3,2,-99,-99,-99,3,1,3,3,5,-99,20,8,1,4,5,13,5
09/07/2013,5,1,5,13,-99,-99,9,4,15,9,5,2,-99,-99,-99,4,2,3,3,5,-99,13,17,1,11,4,15,6
09/07/2013,6,1,5,9,-99,7,4,4,14,12,5,2,12,-99,-99,3,3,3,3,6,-99,9,23,1,12,5,14,7
09/07/2013,7,-99,4,7,-99,8,2,3,14,10,3,4,11,-99,-99,3,2,3,7,3,-99,9,18,-99,10,6,2,9
09/07/2013,8,-99,5,7,-99,10,3,4,14,7,3,6,11,-99,-99,4,3,5,6,5,-99,12,10,-99,8,6,1,10
09/07/2013,9,5,8,9,-99,12,9,7,14,8,4,8,10,-99,-99,8,-99,9,6,9,-99,16,10,6,9,7,2,10
09/07/2013,10,3,10,7,-99,10,9,8,11,7,3,6,8,-99,-99,8,-99,7,7,6,-99,11,8,6,5,7,3,9
09/07/2013,11,3,10,7,-99,7,8,6,7,5,4,5,7,-99,-99,7,-99,5,5,4,-99,12,9,5,4,5,4,8
09/07/2013,12,4,8,5,-99,5,10,5,7,4,5,5,6,-99,-99,6,-99,4,4,3,-99,10,7,3,4,4,4,6
09/07/2013,13,4,7,5,-99,4,13,5,6,3,4,5,4,-99,-99,5,-99,3,4,3,-99,9,5,3,3,5,4,7
09/07/2013,14,4,6,4,-99,3,12,4,6,3,4,5,4,-99,-99,5,-99,3,4,3,-99,8,6,3,3,4,6,5
09/07/2013,15,4,7,3,-99,3,11,5,5,3,5,4,4,-99,-99,5,3,3,3,2,-99,8,6,3,3,3,5,5
09/07/2013,16,2,7,4,-99,3,7,4,5,3,3,5,4,-99,-99,4,3,3,4,2,-99,8,5,3,3,3,3,5
09/07/2013,17,1,5,3,-99,4,1,4,4,2,1,2,3,-99,-99,4,0,3,2,2,-99,7,2,2,2,3,1,4
09/07/2013,18,1,3,1,-99,3,1,1,3,1,0,2,2,-99,-99,3,0,2,1,1,-99,6,1,2,1,2,1,3
09/07/2013,19,1,2,1,-99,1,1,1,2,1,0,1,2,-99,-99,2,0,1,1,0,-99,3,0,2,1,2,0,3
09/07/2013,20,-99,2,1,-99,1,1,1,1,1,0,1,1,-99,-99,1,0,0,1,0,-99,2,0,1,1,2,1,2
09/07/2013,21,1,2,1,-99,1,1,1,1,1,0,1,2,-99,-99,2,0,1,1,0,-99,6,1,1,3,3,0,3
09/07/2013,22,1,2,1,-99,1,1,0,2,2,1,1,1,-99,-99,2,1,0,1,8,-99,4,1,19,27,8,1,3
09/07/2013,23,1,2,2,-99,1,1,0,2,1,1,1,2,-99,-99,1,1,0,1,44,-99,5,1,19,52,44,1,2
09/07/2013,24,1,11,3,-99,0,2,2,-99,1,1,1,2,-99,-99,-99,0,0,1,3,-99,8,1,10,7,3,1,2
10/07/2013,1,1,22,11,-99,1,2,7,-99,3,1,1,5,-99,-99,-99,0,0,1,1,-99,22,8,3,2,4,3,4
10/07/2013,2,0,36,25,-99,1,3,30,-99,9,2,2,11,-99,-99,-99,2,1,2,2,-99,33,11,1,4,9,8,3
10/07/2013,3,1,25,24,-99,3,18,35,-99,13,12,3,10,-99,-99,-99,7,3,4,6,-99,28,13,1,7,6,15,3
10/07/2013,4,3,13,29,-99,5,12,15,-99,19,31,30,21,-99,-99,-99,20,5,10,16,-99,27,19,1,16,11,19,11
10/07/2013,5,3,9,21,-99,4,9,11,-99,21,46,21,23,-99,-99,-99,36,3,28,15,-99,17,23,1,22,22,21,19
10/07/2013,6,3,10,16,-99,7,4,8,22,18,32,12,21,-99,-99,11,27,6,21,16,-99,16,32,2,12,17,13,14
10/07/2013,7,2,9,16,-99,8,4,8,19,13,28,11,17,-99,-99,10,17,7,15,12,-99,17,22,3,6,19,7,21
10/07/2013,8,3,10,19,-99,8,9,9,20,16,18,13,17,-99,-99,10,8,7,13,12,-99,19,20,8,8,16,4,20
10/07/2013,9,3,12,15,-99,9,11,11,18,14,11,14,16,-99,-99,11,13,7,14,12,-99,19,13,9,12,14,4,19
10/07/2013,10,2,10,13,-99,7,8,9,13,12,7,10,12,-99,-99,9,10,6,11,10,-99,17,10,9,10,11,4,13
10/07/2013,11,4,10,11,-99,6,9,8,12,10,7,10,10,-99,-99,8,9,5,10,9,-99,15,9,9,9,10,4,12
10/07/2013,12,3,11,11,-99,7,8,9,12,8,6,9,9,-99,-99,7,6,5,8,8,-99,13,9,7,8,9,5,9
10/07/2013,13,2,11,6,-99,7,5,10,8,5,4,6,6,-99,-99,7,3,5,4,5,-99,12,6,6,5,6,3,5
10/07/2013,14,2,6,4,-99,6,2,6,5,2,3,3,3,-99,-99,6,2,4,3,3,-99,6,3,5,3,4,1,4
10/07/2013,15,1,3,3,-99,4,5,2,4,2,2,2,2,-99,-99,4,1,3,3,2,-99,3,1,3,2,3,1,3
10/07/2013,16,1,-99,2,-99,2,3,1,3,1,1,2,2,-99,-99,3,0,1,2,1,-99,3,2,1,2,3,1,3
10/07/2013,17,1,-99,1,-99,1,1,1,4,1,1,1,2,-99,-99,2,0,1,2,1,-99,4,1,1,1,2,1,3
10/07/2013,18,1,3,1,-99,1,1,1,3,1,1,2,2,-99,-99,2,0,0,2,1,-99,4,1,1,1,2,1,3
10/07/2013,19,1,3,1,-99,1,1,1,2,1,0,1,3,-99,-99,2,1,0,2,0,-99,3,1,2,1,3,1,3
10/07/2013,20,1,3,1,-99,1,1,1,2,1,1,2,2,-99,-99,2,1,1,2,1,-99,2,1,2,1,2,1,4
10/07/2013,21,1,2,2,-99,1,2,1,2,1,1,3,3,-99,-99,2,2,0,2,1,-99,2,2,1,1,2,1,6
10/07/2013,22,2,2,2,-99,1,1,1,2,2,1,3,2,-99,-99,2,2,0,3,1,-99,4,1,1,1,2,1,5
10/07/2013,23,1,2,2,-99,1,1,1,2,2,1,2,3,-99,-99,2,2,1,3,1,-99,3,2,1,1,3,1,4
10/07/2013,24,-99,2,2,-99,1,1,0,2,1,1,2,3,-99,-99,2,2,0,2,1,-99,3,1,1,1,3,0,-99
11/07/2013,1,-99,-99,2,-99,1,1,0,2,1,1,2,2,-99,-99,2,2,0,2,0,-99,3,1,1,1,2,1,-99
11/07/2013,2,-99,-99,1,-99,4,1,0,1,0,1,2,2,-99,-99,3,2,2,2,2,-99,2,1,1,2,2,1,-99
11/07/2013,3,-99,-99,1,-99,12,1,1,2,1,1,2,1,-99,-99,5,3,9,1,1,-99,2,2,1,1,2,1,-99
11/07/2013,4,-99,-99,2,-99,4,1,1,3,3,1,5,1,-99,-99,3,2,2,1,2,-99,4,1,1,2,3,1,-99
11/07/2013,5,-99,-99,2,-99,3,1,2,4,2,1,3,3,-99,-99,3,2,1,2,7,-99,5,1,1,3,3,2,-99
11/07/2013,6,1,-99,4,-99,4,1,3,6,3,1,4,5,-99,-99,3,2,1,3,3,-99,4,1,1,3,4,1,9
11/07/2013,7,1,-99,3,-99,3,1,3,8,3,1,5,5,-99,-99,3,2,2,3,3,-99,3,1,1,3,6,1,9
11/07/2013,8,1,-99,4,-99,3,1,5,10,4,2,3,6,-99,-99,4,2,2,4,4,-99,5,2,1,4,7,1,9
11/07/2013,9,1,-99,8,-99,7,2,6,10,5,2,3,7,-99,-99,5,2,4,5,4,-99,9,3,4,5,7,1,8
11/07/2013,10,0,-99,6,-99,7,2,5,10,7,1,4,8,-99,-99,7,2,4,5,7,-99,7,2,4,8,9,1,7
11/07/2013,11,1,-99,6,-99,5,3,5,9,7,2,4,7,-99,-99,6,2,3,4,6,-99,7,-99,5,7,9,1,6
11/07/2013,12,0,-99,4,-99,4,2,2,5,5,1,2,4,-99,-99,5,2,3,2,4,-99,-99,-99,3,6,7,1,4
11/07/2013,13,0,-99,2,-99,3,2,2,4,2,1,2,3,-99,-99,4,2,2,2,4,-99,-99,-99,3,4,4,1,4
11/07/2013,14,0,-99,2,-99,3,2,2,3,2,1,2,2,-99,-99,4,1,2,2,3,-99,3,-99,3,4,3,1,4
11/07/2013,15,1,-99,1,-99,2,1,1,2,1,1,2,2,-99,-99,4,1,1,1,9,-99,3,0,26,12,3,1,4
11/07/2013,16,1,-99,2,-99,3,13,1,8,16,1,2,4,-99,-99,28,1,-99,1,40,-99,3,0,40,41,27,1,3
11/07/2013,17,1,-99,8,-99,6,9,4,14,13,1,2,-99,-99,-99,23,1,-99,5,24,-99,6,4,42,27,16,1,4
11/07/2013,18,0,-99,2,-99,6,1,3,3,1,0,2,2,-99,-99,11,0,-99,1,8,-99,4,0,26,6,3,0,3
11/07/2013,19,0,-99,2,-99,1,1,1,3,1,0,2,2,-99,-99,3,0,-99,2,1,-99,4,0,3,1,-99,0,3
11/07/2013,20,0,-99,1,-99,2,1,1,2,1,1,2,2,-99,-99,2,0,-99,1,1,-99,3,0,2,1,1,1,3
11/07/2013,21,0,-99,1,-99,3,1,1,2,1,0,-99,2,-99,-99,3,0,-99,1,2,-99,2,0,2,1,1,0,-99
11/07/2013,22,0,-99,2,-99,3,0,1,2,1,1,2,2,-99,-99,3,0,-99,1,3,-99,3,1,2,2,-99,1,-99
11/07/2013,23,1,-99,1,-99,3,0,1,2,1,0,2,2,-99,-99,3,0,-99,1,2,-99,2,1,2,2,1,0,-99
11/07/2013,24,0,-99,1,-99,1,1,1,2,1,1,2,2,-99,-99,2,1,-99,1,2,-99,3,0,3,-99,1,1,-99
12/07/2013,1,0,3,1,-99,3,1,1,2,1,0,2,2,-99,-99,5,1,-99,2,3,-99,3,1,2,-99,1,0,-99
12/07/2013,2,1,3,2,-99,3,1,1,2,2,0,2,2,-99,-99,3,1,-99,1,2,-99,4,1,1,-99,1,1,-99
12/07/2013,3,0,2,2,-99,2,1,1,2,2,0,1,2,-99,-99,3,2,-99,1,2,-99,4,0,2,-99,1,1,-99
12/07/2013,4,1,2,2,-99,3,1,1,3,2,0,1,2,-99,-99,3,1,-99,1,3,-99,3,1,2,-99,1,1,-99
12/07/2013,5,1,3,2,-99,4,0,1,3,2,0,2,3,-99,-99,4,2,-99,2,3,-99,4,1,2,-99,2,1,-99
12/07/2013,6,1,3,2,-99,2,1,2,3,3,1,2,3,-99,-99,3,1,-99,3,3,-99,4,2,2,2,2,1,-99
12/07/2013,7,1,4,4,-99,3,1,3,4,4,1,2,4,-99,-99,3,1,-99,4,2,-99,4,1,2,2,3,1,-99
12/07/2013,8,1,5,5,-99,4,1,3,6,4,1,2,5,-99,-99,4,2,-99,4,3,-99,6,1,2,3,4,1,-99
12/07/2013,9,1,4,-99,-99,-99,2,3,6,4,1,-99,6,-99,-99,4,2,-99,5,3,-99,5,2,3,4,4,2,-99
12/07/2013,10,1,4,-99,-99,2,2,2,5,4,2,-99,6,-99,-99,4,3,-99,4,4,-99,5,2,3,5,4,2,-99
12/07/2013,11,1,4,-99,-99,2,2,2,5,-99,1,-99,4,-99,-99,4,2,-99,3,3,-99,-99,2,3,4,4,1,-99
12/07/2013,12,2,4,-99,-99,2,2,3,4,-99,2,-99,4,-99,-99,4,2,-99,3,3,-99,-99,1,3,4,3,1,4
12/07/2013,13,2,4,2,-99,2,2,2,3,2,-99,2,3,-99,-99,4,3,-99,2,4,-99,-99,1,3,3,2,1,4
12/07/2013,14,1,3,2,-99,2,1,2,3,2,-99,2,3,-99,-99,3,2,-99,2,2,-99,-99,0,2,3,2,0,4
12/07/2013,15,1,3,2,-99,2,1,2,3,2,-99,2,2,-99,-99,3,1,-99,2,3,-99,3,0,3,3,2,0,3
12/07/2013,16,1,3,4,-99,2,1,2,6,7,1,3,5,-99,-99,6,2,-99,4,10,-99,3,0,6,12,9,1,4
12/07/2013,17,2,3,4,-99,-99,1,2,5,6,1,4,6,-99,-99,6,4,-99,7,6,-99,5,2,5,25,16,0,4
12/07/2013,18,-99,3,3,-99,-99,1,2,4,4,0,2,4,-99,-99,4,2,-99,4,17,-99,4,0,10,32,21,0,3
12/07/2013,19,1,3,2,-99,3,0,2,3,1,0,1,2,-99,-99,3,2,-99,2,12,-99,4,0,7,23,6,1,3
12/07/2013,20,0,2,3,-99,4,1,2,2,1,1,1,2,-99,-99,3,1,-99,2,1,-99,3,0,3,2,1,1,3
12/07/2013,21,1,2,3,-99,3,1,1,3,2,0,2,3,-99,-99,3,2,-99,2,2,-99,3,0,2,2,1,1,3
