FECHA,HORA,VAL,SUR,TAC,FAC,LLA,LPR,LVI,SAG,AZC,TLA,XAL,MER,PED,CES,ARA,TLI,ATI,VIF,TAH,LAG,PLA,UIZ,TAX,ACO,IZT,CHO
06/07/2007,4,4,1,2,2,2,-99,2,-99,1,5,4,3,0,2,2,2,2,0,2,2,1,3,3,-99,-99,-99
06/07/2007,5,5,1,2,2,3,-99,2,-99,1,5,5,2,0,2,2,2,2,1,2,2,1,3,3,-99,-99,-99
06/07/2007,6,6,2,3,4,4,-99,3,-99,2,6,7,3,1,4,3,4,3,5,3,3,2,5,3,-99,-99,-99
06/07/2007,7,8,5,4,4,6,-99,6,-99,5,7,10,4,1,5,4,6,5,48,2,5,3,7,3,-99,-99,-99
06/07/2007,8,30,4,7,4,22,-99,11,-99,17,37,10,6,1,5,8,20,15,22,3,7,3,8,4,-99,-99,-99
06/07/2007,9,41,3,27,22,25,-99,24,-99,-99,50,9,12,-99,5,19,39,44,38,4,19,3,7,6,-99,-99,-99
06/07/2007,10,38,3,32,26,23,-99,15,-99,-99,37,15,20,-99,5,15,31,32,25,4,28,6,10,6,-99,-99,-99
06/07/2007,11,20,6,17,17,10,-99,11,-99,-99,22,12,14,-99,13,11,18,19,6,4,21,15,18,16,-99,-99,-99
06/07/2007,12,11,13,12,13,4,-99,8,-99,12,-99,10,11,13,14,10,8,16,3,4,13,12,14,16,-99,-99,-99
06/07/2007,13,11,12,11,12,3,-99,8,-99,10,-99,7,9,13,12,8,5,8,2,6,12,13,13,13,-99,-99,-99
06/07/2007,14,10,9,11,11,3,-99,5,-99,9,8,5,6,11,9,5,4,10,1,7,9,10,11,9,-99,-99,-99
06/07/2007,15,5,6,7,7,2,-99,2,-99,4,3,3,2,6,7,3,3,4,1,4,3,5,7,7,-99,-99,-99
06/07/2007,16,4,5,3,4,3,2,2,-99,2,3,3,2,5,5,2,3,3,1,3,2,5,7,5,-99,-99,-99
06/07/2007,17,5,3,7,5,3,2,2,-99,3,4,4,3,4,4,3,3,3,1,3,4,4,6,4,-99,-99,-99
06/07/2007,18,5,3,3,4,3,3,2,-99,2,3,4,2,2,3,3,3,2,1,2,3,3,4,4,-99,-99,-99
06/07/2007,19,7,1,3,3,3,4,2,-99,2,3,4,3,1,2,4,3,3,1,2,3,1,5,3,-99,-99,-99
06/07/2007,20,6,2,5,3,3,4,3,-99,2,2,4,3,1,2,4,3,2,1,3,3,1,4,2,-99,-99,-99
06/07/2007,21,7,2,4,4,3,5,3,-99,2,2,11,4,1,2,4,3,2,1,3,3,1,4,4,-99,-99,-99
06/07/2007,22,7,2,4,5,3,5,3,-99,2,3,7,3,1,2,4,3,2,1,3,4,1,5,4,-99,-99,-99
06/07/2007,23,6,1,3,4,3,7,3,-99,3,3,5,3,1,2,5,4,3,6,3,4,1,5,3,-99,-99,-99
06/07/2007,24,10,1,12,13,11,13,6,-99,20,29,4,6,1,2,4,14,24,25,2,4,1,6,5,-99,-99,-99
07/07/2007,1,18,21,37,22,14,17,14,-99,37,34,7,25,1,15,5,18,23,28,3,10,2,30,32,-99,-99,-99
07/07/2007,2,24,23,22,17,14,16,14,-99,21,20,5,23,4,28,6,22,10,14,12,13,5,36,25,-99,-99,-99
07/07/2007,3,17,15,15,14,9,9,12,-99,12,10,6,16,1,22,11,15,9,10,28,12,5,30,17,-99,-99,-99
07/07/2007,4,13,10,6,10,18,8,8,-99,7,7,8,12,1,15,7,11,6,24,25,10,4,22,14,-99,-99,-99
07/07/2007,5,11,10,3,5,12,8,7,-99,5,7,10,8,1,12,5,12,7,31,17,8,2,16,12,-99,-99,-99
07/07/2007,6,11,9,3,5,10,9,6,-99,5,8,9,8,2,10,6,11,8,32,10,9,3,14,12,-99,-99,-99
07/07/2007,7,11,8,5,5,8,10,8,-99,8,9,16,8,3,10,10,20,9,22,9,9,3,14,9,-99,-99,-99
07/07/2007,8,14,12,6,6,12,12,8,-99,7,11,16,10,9,11,16,20,12,6,12,12,5,13,10,-99,-99,-99
07/07/2007,9,14,18,11,9,30,12,8,-99,10,17,16,8,16,12,15,26,20,14,14,14,12,18,14,-99,-99,-99
07/07/2007,10,18,13,11,-99,26,13,7,-99,12,14,20,6,16,10,12,25,18,32,10,11,12,15,11,-99,-99,-99
07/07/2007,11,16,10,9,9,18,15,7,-99,10,12,8,8,10,8,8,17,13,18,9,9,8,10,10,-99,-99,-99
07/07/2007,12,14,8,7,9,18,13,5,-99,9,12,11,5,6,8,7,12,10,17,6,6,6,8,8,-99,-99,-99
07/07/2007,13,11,5,8,11,12,15,5,-99,8,11,16,4,5,7,9,11,9,8,5,6,6,8,6,-99,-99,-99
07/07/2007,14,12,4,6,8,7,13,8,-99,7,10,10,6,4,6,12,9,10,5,5,8,4,8,6,-99,-99,-99
07/07/2007,15,9,4,8,9,5,9,5,-99,7,7,6,6,4,7,7,6,8,3,6,8,5,9,6,-99,-99,-99
07/07/2007,16,6,3,5,7,4,6,3,-99,4,4,5,4,3,5,5,5,6,2,6,4,5,6,5,-99,-99,-99
07/07/2007,17,5,2,4,5,3,5,2,-99,2,4,4,3,1,3,4,4,6,2,5,3,2,5,3,-99,-99,-99
07/07/2007,18,5,2,4,5,3,5,2,-99,2,3,3,3,1,3,3,4,6,1,4,4,2,5,3,-99,-99,-99
07/07/2007,19,8,3,5,5,3,7,3,-99,3,4,4,4,2,4,4,5,5,1,4,5,3,7,3,-99,-99,-99
07/07/2007,20,6,3,3,5,3,7,2,-99,2,3,4,3,1,4,4,4,3,1,4,4,3,6,4,-99,-99,-99
07/07/2007,21,5,2,3,3,3,6,3,-99,1,1,4,3,1,2,4,4,1,1,4,4,1,4,2,-99,-99,-99
07/07/2007,22,5,1,3,3,2,6,2,-99,1,1,4,2,0,2,4,3,1,1,3,3,1,4,1,-99,-99,-99
07/07/2007,23,6,1,3,3,2,5,2,-99,2,2,2,2,0,2,3,3,2,1,3,3,1,4,1,-99,-99,-99
07/07/2007,24,6,1,4,4,2,5,2,-99,4,3,2,2,0,1,3,4,3,3,2,2,1,3,1,-99,-99,-99
08/07/2007,1,6,1,5,3,3,5,2,-99,2,3,3,2,0,1,2,4,4,2,2,1,1,3,2,-99,-99,-99
08/07/2007,2,5,1,4,3,2,5,2,-99,2,3,3,1,0,2,2,4,3,4,4,2,1,3,1,-99,-99,-99
08/07/2007,3,5,1,3,3,2,4,2,-99,2,4,2,1,0,1,2,4,3,3,4,2,1,4,1,-99,-99,-99
08/07/2007,4,5,1,3,3,2,4,2,-99,2,3,2,2,0,1,2,4,3,2,3,2,1,3,2,-99,-99,-99
08/07/2007,5,4,1,3,3,3,4,3,-99,2,3,2,2,0,2,2,4,3,2,3,2,1,4,2,-99,-99,-99
08/07/2007,6,5,1,4,3,4,5,3,-99,2,3,3,2,0,2,2,3,3,2,3,2,1,4,2,-99,-99,-99
08/07/2007,7,5,2,10,3,4,5,4,-99,2,3,4,2,0,2,3,4,3,2,3,2,1,4,3,-99,-99,-99
08/07/2007,8,7,2,4,3,4,6,5,-99,3,4,6,3,0,2,3,4,4,3,3,4,1,6,2,-99,-99,-99
08/07/2007,9,8,2,4,4,5,8,5,-99,5,6,5,5,1,3,5,6,7,4,4,7,2,7,3,-99,-99,-99
08/07/2007,10,9,2,4,4,5,8,5,-99,3,6,4,4,1,4,5,7,5,3,4,5,2,6,3,-99,-99,-99
08/07/2007,11,8,2,3,3,4,7,4,-99,2,9,4,2,1,4,4,7,4,2,4,3,2,5,3,-99,-99,-99
08/07/2007,12,5,2,2,4,3,6,3,-99,3,5,4,2,0,4,4,5,3,2,3,2,2,5,3,-99,-99,-99
08/07/2007,13,5,2,4,4,3,6,3,-99,4,4,4,2,1,3,4,4,3,1,3,1,2,5,3,-99,-99,-99
08/07/2007,14,6,2,4,3,2,5,3,-99,2,2,4,2,1,3,3,3,2,1,3,2,2,4,3,-99,-99,-99
08/07/2007,15,4,2,3,3,3,4,3,-99,1,2,2,2,2,3,3,2,2,2,3,2,3,4,3,-99,-99,-99
08/07/2007,16,5,2,2,2,3,4,2,-99,1,1,2,2,1,2,2,3,2,5,3,1,2,4,3,-99,-99,-99
08/07/2007,17,5,2,2,2,9,6,2,-99,1,2,4,2,1,2,2,8,2,16,3,1,2,4,2,-99,-99,-99
08/07/2007,18,16,2,5,3,9,17,7,-99,7,10,12,2,1,2,7,16,12,11,3,4,1,4,2,-99,-99,-99
08/07/2007,19,9,3,6,7,3,6,3,-99,5,9,4,3,2,4,3,7,13,2,3,3,3,5,5,-99,-99,-99
08/07/2007,20,6,4,4,5,2,5,4,-99,1,2,4,3,3,3,3,3,2,1,3,3,3,4,4,-99,-99,-99
08/07/2007,21,6,3,5,4,2,5,4,-99,2,2,4,3,3,2,4,4,1,1,4,3,3,5,4,-99,-99,-99
08/07/2007,22,6,4,4,4,2,6,4,-99,2,3,3,3,2,3,6,3,1,1,4,3,3,5,5,-99,-99,-99
08/07/2007,23,6,2,3,4,2,5,4,-99,2,2,3,4,1,2,4,3,2,1,4,3,2,5,4,-99,-99,-99
08/07/2007,24,6,3,3,3,2,4,4,-99,3,4,3,4,0,2,4,3,2,1,3,3,2,7,4,-99,-99,-99
09/07/2007,1,5,1,3,3,2,4,4,-99,3,2,2,2,0,3,3,3,2,1,3,3,1,5,3,-99,-99,-99
09/07/2007,2,5,1,2,2,2,4,4,-99,2,1,2,2,0,2,3,3,2,1,3,2,1,4,3,-99,-99,-99
09/07/2007,3,4,1,2,2,2,3,3,-99,1,2,2,2,0,2,3,3,2,1,3,2,1,4,1,-99,-99,-99
09/07/2007,4,4,1,2,2,2,3,3,-99,1,1,3,2,0,2,3,3,3,1,3,2,1,4,1,-99,-99,-99
09/07/2007,5,5,1,2,2,4,4,3,-99,1,1,3,2,0,2,3,3,3,1,3,2,1,4,1,-99,-99,-99
09/07/2007,6,6,2,3,3,8,5,5,-99,1,4,6,3,0,3,3,3,4,1,3,3,1,5,2,-99,-99,-99
09/07/2007,7,7,4,4,6,6,5,7,-99,3,9,8,5,0,5,5,4,4,2,2,5,3,7,2,-99,-99,-99
09/07/2007,8,10,4,8,5,6,9,8,-99,6,8,10,7,1,5,5,4,5,3,3,7,4,9,2,-99,-99,-99
09/07/2007,9,9,3,10,5,8,9,9,-99,5,9,13,6,2,5,9,6,7,6,4,9,5,11,4,-99,-99,-99
09/07/2007,10,9,2,7,6,11,10,8,-99,6,10,11,5,2,6,8,10,10,23,4,7,4,7,5,-99,-99,-99
09/07/2007,11,8,4,7,8,10,9,7,-99,8,11,-99,4,3,6,6,-99,9,22,3,6,-99,7,6,-99,-99,-99
09/07/2007,12,13,4,7,8,9,9,6,-99,10,13,-99,4,3,6,6,-99,7,15,4,5,-99,7,5,-99,-99,-99
09/07/2007,13,13,4,10,7,8,11,6,-99,10,12,-99,4,3,5,6,-99,9,11,5,5,-99,6,4,-99,-99,-99
09/07/2007,14,11,4,9,10,8,9,6,-99,9,12,-99,5,4,5,6,-99,7,12,4,7,7,6,5,-99,-99,-99
09/07/2007,15,11,5,8,9,5,9,5,-99,7,9,-99,5,5,6,7,-99,4,5,4,6,8,7,6,-99,-99,-99
09/07/2007,16,9,4,6,6,7,7,5,-99,5,7,8,4,4,6,5,11,24,16,4,5,7,6,5,-99,-99,-99
09/07/2007,17,16,3,14,26,9,17,11,-99,14,15,17,8,3,11,11,12,17,4,4,12,7,5,3,-99,-99,-99
09/07/2007,18,6,2,6,8,1,4,4,-99,4,4,4,3,1,3,3,4,2,1,3,5,4,5,2,-99,-99,-99
09/07/2007,19,6,2,4,5,1,4,3,-99,2,2,4,2,0,4,3,4,2,1,2,4,3,4,2,-99,-99,-99
09/07/2007,20,5,1,4,4,1,5,3,-99,1,2,3,3,1,3,3,4,1,2,2,3,3,3,3,-99,-99,-99
09/07/2007,21,6,1,4,3,1,6,3,-99,1,2,4,3,0,3,3,3,1,2,2,3,3,4,3,-99,-99,-99
09/07/2007,22,6,2,5,4,1,6,4,-99,2,3,5,2,0,4,4,4,1,1,3,3,3,4,3,-99,-99,-99
09/07/2007,23,6,1,3,4,1,5,4,-99,3,3,4,3,0,4,4,5,0,1,2,3,3,5,3,-99,-99,-99
09/07/2007,24,6,1,2,3,1,5,4,-99,3,3,3,2,0,4,4,4,0,1,2,3,2,5,2,-99,-99,-99
10/07/2007,1,5,1,4,3,1,5,4,-99,2,2,2,3,0,3,2,4,0,1,2,3,2,5,1,-99,-99,-99
10/07/2007,2,6,1,4,2,1,5,4,-99,2,2,2,2,0,2,2,4,0,2,2,2,2,4,1,-99,-99,-99
10/07/2007,3,5,1,2,2,1,5,3,-99,1,3,2,2,0,2,2,4,1,1,3,3,2,4,1,-99,-99,-99
10/07/2007,4,5,2,3,2,1,5,3,-99,2,6,4,2,0,2,2,4,3,2,2,2,2,4,1,-99,-99,-99
10/07/2007,5,6,1,7,2,2,5,3,-99,4,8,4,3,0,2,2,4,6,14,2,2,3,4,1,-99,-99,-99
10/07/2007,6,36,2,6,4,24,7,3,-99,7,11,4,3,0,3,2,15,15,29,3,2,4,5,2,-99,-99,-99
10/07/2007,7,60,3,19,11,56,89,29,-99,11,25,6,6,4,4,3,36,26,32,3,9,12,6,3,-99,-99,-99
10/07/2007,8,55,4,30,19,46,102,55,-99,14,11,12,49,26,7,4,34,12,60,3,37,29,8,3,-99,-99,-99
10/07/2007,9,55,8,11,15,44,46,72,-99,12,18,21,58,38,6,8,48,17,14,-99,58,44,9,4,-99,-99,-99
10/07/2007,10,56,23,22,13,22,42,55,-99,21,36,25,49,43,7,28,53,44,4,3,64,61,11,10,-99,-99,-99
10/07/2007,11,41,37,25,25,9,37,27,-99,34,42,29,31,40,8,37,18,36,-99,4,41,24,13,39,-99,-99,-99
10/07/2007,12,29,32,25,30,3,28,17,-99,28,25,24,21,20,12,26,7,16,-99,5,32,18,29,38,-99,-99,-99
10/07/2007,13,21,23,20,20,2,10,11,-99,17,16,14,14,15,12,16,5,8,-99,5,18,17,14,18,-99,-99,-99
10/07/2007,14,10,13,11,13,1,5,5,-99,9,5,4,5,13,9,7,4,2,-99,5,7,13,-99,13,-99,-99,-99
10/07/2007,15,5,6,5,7,1,4,3,-99,3,4,3,3,5,6,3,6,2,-99,5,3,6,-99,6,-99,-99,-99
10/07/2007,16,5,3,3,4,1,4,3,-99,2,2,3,2,2,4,2,6,1,-99,4,2,4,4,4,-99,-99,-99
10/07/2007,17,5,2,3,4,1,4,3,-99,1,3,4,2,1,4,3,6,2,-99,3,1,3,4,4,-99,-99,-99
10/07/2007,18,5,3,3,5,1,4,3,-99,2,5,5,3,2,4,4,6,2,-99,3,3,3,4,4,-99,-99,-99
10/07/2007,19,4,2,3,3,0,4,3,-99,2,3,4,2,1,4,3,6,1,-99,3,7,3,4,6,-99,-99,-99
10/07/2007,20,5,2,3,4,2,4,4,-99,1,2,5,3,1,3,3,6,1,-99,3,7,3,5,4,-99,-99,-99
10/07/2007,21,4,2,4,4,2,4,4,-99,1,6,4,3,1,3,4,6,1,-99,3,7,3,5,3,-99,-99,-99
10/07/2007,22,4,2,3,2,1,3,3,-99,4,8,4,2,1,3,3,6,1,-99,3,5,3,5,3,-99,-99,-99
10/07/2007,23,5,1,2,3,1,4,3,-99,2,2,4,3,0,4,3,7,0,-99,3,4,3,5,3,-99,-99,-99
10/07/2007,24,5,1,2,3,1,4,3,-99,1,1,3,2,0,3,3,6,0,-99,3,4,3,5,3,-99,-99,-99
11/07/2007,1,5,1,3,4,1,3,3,-99,1,13,3,2,0,2,3,10,14,-99,3,3,2,4,2,-99,-99,-99
11/07/2007,2,42,1,7,8,1,4,17,-99,10,46,3,5,0,3,5,41,11,-99,3,4,2,5,2,-99,-99,-99
11/07/2007,3,50,1,2,5,3,5,32,-99,7,51,4,6,0,2,29,49,31,-99,3,6,2,7,2,-99,-99,-99
11/07/2007,4,55,1,2,3,2,8,30,-99,12,63,4,5,0,2,33,49,21,-99,3,6,2,9,1,-99,-99,-99
11/07/2007,5,44,1,2,3,3,7,30,-99,10,38,5,12,0,2,15,61,7,-99,3,8,2,7,2,-99,-99,-99
11/07/2007,6,42,2,3,3,7,7,13,-99,4,23,9,17,0,3,8,40,13,-99,2,13,3,10,3,-99,-99,-99
11/07/2007,7,42,3,5,6,7,8,14,-99,15,30,9,9,1,4,6,32,16,-99,3,14,5,14,3,-99,-99,-99
11/07/2007,8,45,4,20,18,10,14,23,-99,31,48,17,23,3,8,13,39,28,-99,4,26,8,18,4,-99,-99,-99
11/07/2007,9,42,8,42,44,15,22,25,-99,41,40,24,28,8,-99,33,32,38,-99,9,39,29,18,14,-99,-99,-99
11/07/2007,10,27,19,29,27,19,21,19,-99,27,25,21,24,19,-99,23,24,20,-99,11,34,26,23,26,-99,-99,-99
11/07/2007,11,16,20,18,19,15,16,13,-99,16,16,17,15,18,14,18,19,14,-99,8,20,23,23,22,-99,-99,-99
11/07/2007,12,11,17,11,14,7,8,9,-99,11,11,8,8,15,12,12,18,13,-99,8,11,15,14,16,-99,-99,-99
11/07/2007,13,6,7,5,-99,3,5,4,-99,3,6,5,4,7,6,5,15,8,9,7,5,8,6,7,-99,-99,-99
11/07/2007,14,9,3,4,-99,2,5,3,-99,4,6,4,2,2,3,3,9,5,2,6,2,4,4,4,-99,-99,-99
11/07/2007,15,5,2,4,-99,1,3,3,-99,2,3,4,2,1,3,3,6,1,1,5,2,3,3,4,-99,-99,-99
11/07/2007,16,4,2,3,-99,0,3,3,-99,1,3,3,2,1,4,2,6,1,1,3,1,3,4,3,-99,-99,-99
11/07/2007,17,4,1,2,3,0,3,3,-99,1,2,4,1,1,3,2,6,1,1,3,2,3,3,3,-99,-99,-99
11/07/2007,18,5,1,3,5,1,3,3,-99,1,3,6,2,0,3,3,6,1,2,3,7,3,3,2,-99,-99,-99
11/07/2007,19,6,1,4,5,1,4,4,-99,2,5,7,2,0,3,3,6,1,1,3,7,3,3,1,-99,-99,-99
11/07/2007,20,5,1,3,3,1,4,4,-99,2,5,5,3,0,2,3,6,1,1,3,7,3,3,1,-99,-99,-99
11/07/2007,21,5,1,3,4,1,4,4,-99,2,3,3,3,1,2,3,6,1,1,4,6,3,4,2,-99,-99,-99
11/07/2007,22,4,2,5,3,1,3,3,-99,2,5,3,2,1,2,3,6,0,1,3,4,3,5,3,-99,-99,-99
11/07/2007,23,4,2,4,3,0,3,3,-99,2,4,3,1,1,2,2,6,1,1,3,3,3,4,3,-99,-99,-99
11/07/2007,24,4,1,3,3,0,3,2,-99,1,2,2,1,0,2,2,6,1,0,3,3,2,3,2,-99,-99,-99
12/07/2007,1,4,1,3,2,0,3,2,-99,1,1,2,1,0,1,2,6,1,0,3,2,2,3,1,-99,-99,-99
12/07/2007,2,4,1,2,3,0,3,2,-99,0,1,2,2,0,2,2,6,2,1,3,2,2,4,2,-99,-99,-99
12/07/2007,3,4,1,3,3,0,3,2,-99,1,1,2,1,0,2,2,6,2,0,3,2,3,4,1,-99,-99,-99
12/07/2007,4,4,1,2,4,0,3,2,-99,0,1,2,2,0,3,2,6,5,0,3,2,3,4,2,-99,-99,-99
12/07/2007,5,4,3,6,10,1,3,2,-99,3,6,3,2,1,2,2,6,27,1,3,2,4,5,4,-99,-99,-99
12/07/2007,6,5,5,9,20,1,3,2,-99,7,12,4,2,3,3,3,7,28,1,4,3,7,6,5,-99,-99,-99
12/07/2007,7,7,7,11,11,2,5,5,-99,9,14,5,7,4,6,3,10,17,3,6,5,7,9,9,-99,-99,-99
12/07/2007,8,8,7,13,15,3,5,5,-99,10,15,6,7,4,6,4,8,42,2,8,7,8,12,8,-99,-99,-99
12/07/2007,9,8,7,16,25,2,7,5,-99,11,13,9,6,4,8,4,8,27,2,8,10,9,10,10,-99,-99,-99
12/07/2007,10,7,-99,9,13,2,8,5,-99,6,-99,6,5,6,8,4,7,9,2,8,8,13,8,11,-99,-99,-99
12/07/2007,11,6,-99,6,8,1,6,5,-99,4,-99,5,4,9,7,4,7,4,1,7,6,11,9,9,-99,-99,-99
12/07/2007,12,5,-99,4,5,1,5,4,-99,3,-99,4,4,6,6,4,6,3,1,7,5,7,7,6,-99,-99,-99
12/07/2007,13,5,3,4,5,1,4,3,-99,2,-99,3,3,4,5,2,6,2,1,5,3,5,6,5,-99,-99,-99
12/07/2007,14,5,3,5,4,1,4,3,-99,2,4,3,3,2,4,2,6,-99,1,5,2,5,5,4,-99,-99,-99
12/07/2007,15,5,1,4,4,1,4,2,-99,2,3,4,2,2,3,2,6,-99,1,5,1,4,4,3,-99,-99,-99
12/07/2007,16,5,1,3,3,1,4,2,-99,2,3,4,1,2,3,2,6,1,3,-99,1,4,4,2,-99,-99,-99
12/07/2007,17,9,1,3,4,2,4,3,-99,3,6,4,1,1,3,2,9,9,5,-99,1,3,4,2,-99,-99,-99
12/07/2007,18,13,1,17,20,1,5,7,-99,15,13,8,5,1,4,3,6,9,1,2,10,7,4,3,-99,-99,-99
12/07/2007,19,5,1,31,42,1,4,4,-99,4,3,8,9,16,4,3,5,2,1,2,9,22,4,2,-99,-99,-99
12/07/2007,20,5,1,39,53,1,4,3,-99,30,16,5,3,17,2,3,5,1,1,2,8,37,3,1,-99,-99,-99
12/07/2007,21,11,1,22,17,1,4,2,-99,10,12,7,2,1,2,2,5,1,1,2,3,21,3,1,-99,-99,-99
12/07/2007,22,4,1,7,5,0,3,3,-99,5,8,3,1,9,1,2,5,2,1,2,2,16,3,1,-99,-99,-99
12/07/2007,23,5,4,3,3,0,3,2,-99,2,2,3,1,4,2,2,5,1,1,2,2,5,3,4,-99,-99,-99
12/07/2007,24,5,1,3,3,0,3,3,-99,1,1,2,1,1,6,2,6,2,1,2,2,3,4,2,-99,-99,-99
13/07/2007,1,4,1,2,2,1,3,3,-99,0,1,3,2,1,2,2,5,2,1,2,2,3,3,2,-99,-99,-99
13/07/2007,2,4,2,3,3,0,3,2,-99,2,2,3,1,1,1,2,5,4,0,2,2,3,5,1,-99,-99,-99
13/07/2007,3,5,2,3,6,0,3,2,-99,4,6,3,2,0,2,2,6,4,0,2,2,3,4,2,-99,-99,-99
13/07/2007,4,4,1,7,8,1,4,3,-99,6,8,3,2,0,2,2,6,6,1,1,2,4,3,3,-99,-99,-99
13/07/2007,5,5,2,9,12,1,3,2,-99,6,7,3,5,0,2,2,5,11,1,2,2,5,6,6,-99,-99,-99
13/07/2007,6,16,7,15,11,9,23,4,-99,10,16,6,7,0,3,2,13,6,31,2,3,6,9,7,-99,-99,-99
13/07/2007,7,58,6,10,11,40,18,18,-99,7,10,9,14,1,5,3,56,4,74,2,7,5,11,5,-99,-99,-99
13/07/2007,8,77,16,23,15,30,13,28,-99,31,43,15,26,11,11,5,87,10,17,2,22,18,23,16,-99,-99,-99
13/07/2007,9,86,31,41,33,24,43,43,-99,45,56,15,42,27,22,11,66,41,4,13,60,32,37,32,-99,-99,-99
13/07/2007,10,53,32,48,44,6,33,26,-99,45,55,23,30,-99,28,19,47,44,15,14,45,33,29,41,-99,-99,-99
13/07/2007,11,29,39,34,43,5,21,14,-99,32,36,15,15,-99,20,15,22,-99,14,12,23,37,21,32,-99,-99,-99
13/07/2007,12,17,18,24,23,4,14,10,-99,19,15,10,10,-99,11,9,15,-99,3,12,13,-99,12,17,-99,-99,-99
13/07/2007,13,9,8,14,14,2,10,8,-99,8,8,5,-99,13,5,6,11,-99,2,5,9,-99,6,7,-99,-99,-99
13/07/2007,14,6,4,7,8,2,4,3,-99,3,5,4,3,7,4,3,11,14,3,3,-99,9,4,5,-99,-99,-99
13/07/2007,15,7,2,4,5,2,4,3,-99,3,5,5,2,4,3,3,10,8,3,3,-99,5,4,4,-99,-99,-99
13/07/2007,16,6,2,6,5,2,5,3,-99,3,5,4,2,2,2,3,7,4,2,2,4,4,4,3,-99,-99,-99
13/07/2007,17,8,2,4,5,2,6,4,-99,4,7,5,3,2,3,3,10,9,1,2,5,4,3,4,-99,-99,-99
13/07/2007,18,6,2,7,15,1,5,4,-99,5,5,5,5,3,5,3,6,13,2,1,7,7,4,5,-99,-99,-99
13/07/2007,19,6,2,4,6,1,5,3,-99,3,5,4,3,4,5,3,7,2,1,1,7,5,4,6,-99,-99,-99
13/07/2007,20,7,2,5,7,1,5,4,-99,2,4,4,4,5,3,4,7,2,1,1,10,6,4,5,-99,-99,-99
13/07/2007,21,6,3,5,7,2,5,5,-99,4,8,4,4,4,3,4,6,3,1,2,10,6,6,5,-99,-99,-99
13/07/2007,22,5,3,3,4,1,5,4,-99,2,4,3,3,3,4,4,6,1,1,2,8,5,5,4,-99,-99,-99
13/07/2007,23,5,1,3,3,1,5,4,-99,2,2,4,5,2,3,4,6,0,1,1,7,3,5,2,-99,-99,-99
13/07/2007,24,4,1,2,3,1,5,3,-99,1,1,3,4,1,2,4,6,1,1,1,7,3,4,2,-99,-99,-99
14/07/2007,1,4,1,3,6,1,4,3,-99,2,2,3,3,1,2,3,6,8,1,1,6,3,4,2,-99,-99,-99
14/07/2007,2,4,2,8,9,1,4,4,-99,7,8,3,3,2,2,2,5,17,1,1,5,4,5,3,-99,-99,-99
14/07/2007,3,5,5,15,12,1,4,4,-99,19,32,3,5,3,3,3,6,54,0,2,7,6,7,5,-99,-99,-99
14/07/2007,4,6,8,30,32,1,4,4,-99,34,34,3,7,1,5,2,7,75,1,3,7,7,13,7,-99,-99,-99
14/07/2007,5,7,8,46,34,2,4,3,-99,41,31,4,6,1,6,2,6,45,4,2,7,17,13,13,-99,-99,-99
14/07/2007,6,9,18,49,19,3,6,3,-99,50,56,4,5,1,4,3,9,20,3,1,8,25,6,10,-99,-99,-99
14/07/2007,7,13,27,27,16,5,6,5,-99,28,35,7,6,7,4,3,12,17,10,2,9,14,6,14,-99,-99,-99
14/07/2007,8,25,22,28,23,12,8,9,-99,33,36,8,10,17,7,4,25,11,36,3,19,16,7,22,-99,-99,-99
14/07/2007,9,45,15,35,31,21,9,9,-99,40,44,11,10,14,10,8,31,37,27,6,21,20,10,16,-99,-99,-99
14/07/2007,10,29,13,30,31,32,21,8,-99,31,28,17,10,16,10,8,41,31,31,9,16,24,13,13,-99,-99,-99
14/07/2007,11,18,14,19,20,26,16,9,-99,23,30,18,9,17,10,8,45,21,8,5,17,23,12,12,-99,-99,-99
14/07/2007,12,20,12,15,18,7,14,7,-99,22,22,15,8,15,9,12,16,19,3,5,12,15,10,10,-99,-99,-99
14/07/2007,13,12,8,17,19,3,15,8,-99,14,13,10,7,11,9,12,10,14,2,4,11,15,13,9,-99,-99,-99
14/07/2007,14,7,7,9,11,1,8,7,-99,7,7,5,7,10,10,5,7,7,3,5,11,13,10,10,-99,-99,-99
14/07/2007,15,6,7,7,6,2,5,3,-99,4,4,4,4,8,4,3,6,6,2,3,6,9,5,8,-99,-99,-99
14/07/2007,16,5,3,5,5,2,5,2,-99,3,3,3,2,4,2,3,5,3,1,2,4,5,4,4,-99,-99,-99
14/07/2007,17,5,1,4,3,1,6,3,-99,2,3,4,2,2,3,3,5,2,1,2,4,4,4,3,-99,-99,-99
14/07/2007,18,4,2,3,3,1,6,2,-99,2,2,3,2,2,3,3,4,1,1,1,4,4,4,2,-99,-99,-99
14/07/2007,19,5,1,2,3,1,5,3,-99,1,4,3,2,1,2,3,5,1,1,1,4,3,3,4,-99,-99,-99
14/07/2007,20,5,1,3,4,1,5,3,-99,2,3,3,2,1,3,3,7,1,1,1,6,3,4,3,-99,-99,-99
14/07/2007,21,5,1,3,5,1,5,3,-99,2,3,4,2,1,3,4,6,2,1,1,6,3,4,2,-99,-99,-99
14/07/2007,22,5,2,4,5,1,4,3,-99,2,4,4,2,3,2,4,5,1,1,1,6,5,4,2,-99,-99,-99
14/07/2007,23,5,3,3,4,2,4,3,-99,2,2,4,2,2,4,4,5,1,1,1,7,4,5,3,-99,-99,-99
