FECHA;HORA;ACO;AJM;ATI;BJU;CAM;CCA;CHO;CUA;FAC;FAR;HGM;INN;IZT;LLA;LPR;MER;MGH;MON;MPA;NEZ;PED;SAG;SAC;SFE;SJA;TAH;TLA;TLI;UAX;UIZ;VIF;XAL
30/05/2020;7;-99,00;0,10;0,60;0,10;0,10;0,00;-99,00;0,20;0,40;0,20;0,10;0,10;0,30;0,80;-99,00;0,30;0,20;0,50;-99,00;0,20;0,10;0,60;-99,00;0,20;-99,00;0,20;0,40;-99,00;0,40;0,20;0,50;-99,00
30/05/2020;8;-99,00;0,10;0,30;0,20;0,30;0,10;-99,00;0,10;0,40;0,30;0,40;0,20;0,30;0,60;-99,00;0,40;0,20;0,40;-99,00;0,20;0,10;1,00;-99,00;0,10;-99,00;0,20;0,60;-99,00;0,40;0,10;0,40;-99,00
30/05/2020;9;-99,00;0,10;0,20;0,40;0,20;0,20;-99,00;0,20;0,30;0,20;0,50;0,10;0,30;0,30;-99,00;0,40;0,20;0,10;-99,00;0,10;0,10;0,60;-99,00;0,10;-99,00;0,30;0,40;-99,00;0,30;0,10;0,20;-99,00
30/05/2020;10;-99,00;0,30;0,20;0,40;0,20;0,30;-99,00;0,20;0,20;0,20;0,20;0,10;0,30;0,10;-99,00;0,30;0,30;0,10;-99,00;0,10;0,20;0,20;-99,00;0,10;-99,00;0,20;0,40;-99,00;0,30;0,10;0,10;-99,00
30/05/2020;11;-99,00;0,40;0,10;0,30;0,20;0,30;-99,00;0,30;0,20;0,10;0,20;0,10;0,20;0,10;-99,00;0,20;0,30;0,10;-99,00;0,10;0,20;0,10;-99,00;0,20;-99,00;0,10;0,30;-99,00;0,30;0,10;0,10;-99,00
30/05/2020;12;-99,00;0,30;0,10;0,20;0,20;0,20;-99,00;0,30;0,20;0,10;0,10;0,20;0,20;0,10;-99,00;0,20;0,20;0,10;-99,00;0,10;0,20;0,20;-99,00;0,10;-99,00;0,10;0,30;-99,00;0,20;0,00;0,10;-99,00
30/05/2020;13;-99,00;0,20;0,10;0,10;0,20;0,10;-99,00;0,20;0,20;0,10;0,10;0,20;0,10;0,10;-99,00;0,10;0,20;0,10;-99,00;0,10;0,10;0,10;-99,00;0,10;-99,00;0,10;0,20;-99,00;0,20;0,00;0,00;-99,00
30/05/2020;14;-99,00;0,20;0,10;0,10;0,20;0,10;-99,00;0,30;0,10;0,00;0,10;0,10;0,10;0,10;-99,00;0,10;0,30;0,10;-99,00;0,10;0,10;0,10;-99,00;0,10;-99,00;0,20;0,20;-99,00;0,20;0,00;0,00;-99,00
30/05/2020;15;-99,00;0,20;0,10;0,10;0,20;0,10;-99,00;0,20;0,10;0,00;0,10;0,20;0,10;0,10;-99,00;0,10;0,20;0,10;-99,00;0,10;0,10;0,10;-99,00;0,10;-99,00;0,10;0,20;-99,00;0,20;0,10;0,00;-99,00
30/05/2020;16;-99,00;0,20;0,10;0,10;0,10;0,00;-99,00;0,20;0,10;0,00;0,00;0,10;0,20;0,10;-99,00;0,00;0,20;0,10;-99,00;0,10;0,00;0,10;-99,00;0,10;-99,00;0,10;0,20;-99,00;0,10;0,10;0,00;-99,00
30/05/2020;17;-99,00;0,10;0,10;0,10;0,10;0,00;-99,00;0,20;0,10;0,00;0,10;0,10;0,20;0,20;-99,00;0,00;0,20;0,00;-99,00;0,10;0,00;0,00;-99,00;0,00;-99,00;0,10;0,30;-99,00;0,10;0,10;0,10;-99,00
30/05/2020;18;-99,00;0,10;0,10;0,10;0,20;0,00;-99,00;0,20;0,10;0,00;0,00;0,10;0,20;0,20;-99,00;0,00;0,20;0,00;-99,00;0,20;0,10;0,10;-99,00;0,10;-99,00;0,20;0,10;-99,00;0,10;0,10;0,10;-99,00
30/05/2020;19;-99,00;0,10;0,10;0,20;0,10;0,00;-99,00;0,20;0,00;0,00;0,10;-99,00;0,10;0,20;-99,00;0,10;0,10;0,10;-99,00;0,20;0,10;0,20;-99,00;0,10;-99,00;0,10;0,10;-99,00;0,20;0,20;0,10;-99,00
30/05/2020;20;-99,00;0,10;0,10;0,10;0,20;0,10;-99,00;0,30;0,00;0,10;0,10;0,10;0,10;0,10;-99,00;0,10;0,10;0,10;-99,00;0,30;0,10;0,10;-99,00;0,20;-99,00;0,10;0,10;-99,00;0,30;0,20;0,20;-99,00
30/05/2020;21;-99,00;0,10;0,20;0,10;0,20;0,10;-99,00;0,20;0,10;0,10;0,00;0,10;0,10;0,10;-99,00;0,10;0,20;0,10;-99,00;0,20;0,10;0,20;-99,00;0,20;-99,00;0,20;0,10;-99,00;0,20;0,10;0,20;-99,00
30/05/2020;22;-99,00;0,10;0,20;0,10;0,20;0,10;-99,00;0,20;0,10;0,10;0,10;0,10;0,20;0,10;-99,00;0,10;0,20;0,10;-99,00;0,10;0,10;0,10;-99,00;0,20;-99,00;0,10;0,00;-99,00;0,10;0,10;0,10;-99,00
30/05/2020;23;-99,00;0,20;0,10;0,10;0,10;0,10;-99,00;0,10;-99,00;0,10;0,00;0,10;0,20;0,10;-99,00;0,10;0,20;0,10;-99,00;0,10;0,10;0,20;-99,00;0,10;-99,00;0,10;0,00;-99,00;0,10;0,10;0,10;-99,00
30/05/2020;24;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00
31/05/2020;1;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00
31/05/2020;2;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00
31/05/2020;3;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00
31/05/2020;4;-99,00;0,10;0,10;0,10;0,00;0,00;-99,00;0,10;0,10;0,10;0,00;0,10;0,10;0,10;-99,00;0,10;0,10;0,10;-99,00;0,00;0,00;0,00;-99,00;0,00;-99,00;0,10;0,00;-99,00;0,20;0,10;-99,00;-99,00
31/05/2020;5;-99,00;0,10;0,20;0,10;0,10;0,00;-99,00;0,10;0,00;0,00;0,00;0,00;0,00;0,10;-99,00;0,10;0,10;0,10;-99,00;0,00;0,00;0,00;-99,00;0,10;-99,00;0,10;0,10;-99,00;0,20;0,10;-99,00;-99,00
31/05/2020;6;-99,00;0,20;0,40;0,10;0,10;0,00;-99,00;0,10;0,20;0,10;0,10;0,00;0,10;0,20;-99,00;0,20;0,20;0,20;-99,00;0,10;0,10;0,10;-99,00;0,10;-99,00;0,10;0,20;-99,00;0,20;0,10;-99,00;-99,00
31/05/2020;7;-99,00;0,20;0,50;0,10;0,30;0,10;-99,00;0,20;0,40;0,10;0,20;0,00;0,20;0,30;-99,00;0,30;0,30;0,20;-99,00;0,10;0,10;0,20;-99,00;0,10;-99,00;0,20;0,70;-99,00;0,20;0,10;-99,00;-99,00
31/05/2020;8;-99,00;0,20;0,40;0,20;0,30;0,20;-99,00;0,20;0,20;0,20;0,20;0,20;0,20;0,20;-99,00;0,20;0,30;0,30;-99,00;0,20;0,20;0,30;-99,00;0,20;-99,00;0,20;0,40;-99,00;0,30;0,10;-99,00;-99,00
31/05/2020;9;-99,00;0,20;0,20;0,20;0,30;0,20;-99,00;0,30;0,20;0,20;0,20;0,10;0,20;0,20;-99,00;0,30;0,30;0,10;-99,00;0,20;0,20;0,20;-99,00;0,20;-99,00;0,20;0,30;-99,00;0,30;0,20;-99,00;-99,00
31/05/2020;10;-99,00;0,20;0,30;0,20;0,30;0,20;-99,00;0,30;0,20;0,20;0,30;0,10;0,20;0,30;-99,00;0,30;0,40;0,10;-99,00;0,20;0,20;0,20;-99,00;0,20;-99,00;0,20;0,30;-99,00;0,30;0,20;-99,00;-99,00
31/05/2020;11;-99,00;0,30;0,30;0,30;0,30;0,20;-99,00;0,30;0,20;0,20;0,30;0,10;0,30;0,20;-99,00;0,30;0,30;0,10;-99,00;0,20;0,20;0,20;-99,00;0,20;-99,00;0,20;0,30;-99,00;0,30;0,20;-99,00;-99,00
31/05/2020;12;-99,00;0,30;0,20;0,30;0,30;0,20;-99,00;0,30;0,20;0,10;0,20;0,20;0,30;0,20;-99,00;0,30;0,40;0,20;-99,00;0,10;0,20;0,10;-99,00;0,20;-99,00;0,30;0,20;-99,00;0,30;0,20;-99,00;-99,00
31/05/2020;13;-99,00;0,30;0,10;0,30;0,20;0,20;-99,00;0,30;0,20;0,10;0,20;0,20;0,30;0,20;-99,00;0,20;0,30;0,10;-99,00;0,10;0,20;0,20;-99,00;0,20;-99,00;0,20;0,20;-99,00;0,30;0,10;-99,00;-99,00
31/05/2020;14;-99,00;0,20;0,10;0,30;0,30;0,20;-99,00;0,30;0,10;0,10;0,20;0,10;0,20;0,10;-99,00;0,20;0,30;0,10;-99,00;0,10;0,20;0,10;-99,00;0,10;-99,00;0,10;0,10;-99,00;0,20;0,10;-99,00;-99,00
31/05/2020;15;-99,00;0,20;0,20;0,30;0,30;0,20;-99,00;0,30;0,20;0,10;0,20;0,20;0,20;0,30;-99,00;0,20;0,30;0,10;-99,00;0,10;0,20;0,10;-99,00;0,20;-99,00;0,10;0,20;-99,00;0,20;0,00;0,20;-99,00
31/05/2020;16;-99,00;0,20;0,20;0,20;0,30;0,10;-99,00;0,30;0,20;0,10;0,20;0,20;0,20;0,20;-99,00;0,30;0,30;0,10;-99,00;0,10;0,20;0,10;-99,00;0,20;-99,00;0,10;0,20;-99,00;0,20;0,10;0,20;-99,00
31/05/2020;17;-99,00;0,30;0,10;0,20;0,30;0,10;-99,00;0,30;0,20;0,10;0,10;0,10;0,30;0,20;-99,00;0,10;0,40;0,10;-99,00;0,10;0,20;0,20;-99,00;0,20;-99,00;0,10;0,20;-99,00;0,20;0,10;0,30;-99,00
31/05/2020;18;-99,00;0,30;0,20;0,30;0,30;0,10;-99,00;0,40;0,30;0,10;0,20;0,10;0,20;0,10;-99,00;0,30;0,40;0,10;-99,00;0,30;0,30;0,20;-99,00;0,30;-99,00;0,10;0,20;-99,00;0,30;0,20;0,30;-99,00
31/05/2020;19;-99,00;0,20;0,20;0,30;0,30;0,10;-99,00;0,30;0,20;0,10;0,20;0,20;0,20;0,20;-99,00;0,20;0,30;0,10;-99,00;0,30;0,20;0,20;-99,00;0,20;-99,00;0,20;0,10;-99,00;0,40;0,20;0,30;-99,00
31/05/2020;20;-99,00;0,20;0,30;0,20;0,20;0,10;-99,00;0,30;0,10;0,30;0,20;0,20;0,20;0,20;-99,00;0,20;0,30;0,10;-99,00;0,30;0,20;0,30;-99,00;0,20;-99,00;0,20;0,10;-99,00;0,30;0,10;0,30;-99,00
31/05/2020;21;-99,00;0,20;0,20;0,20;0,20;0,10;-99,00;0,30;0,20;0,20;0,20;0,10;0,20;0,20;-99,00;0,20;0,30;0,20;-99,00;0,30;0,20;0,20;-99,00;0,20;-99,00;0,20;0,20;-99,00;0,30;0,10;0,30;-99,00
31/05/2020;22;-99,00;0,30;0,20;0,20;0,20;0,10;-99,00;0,30;0,30;0,20;0,20;0,10;0,20;0,20;-99,00;0,20;0,30;0,20;-99,00;0,30;0,20;0,20;-99,00;0,30;-99,00;0,20;0,20;-99,00;0,30;0,10;0,30;-99,00
31/05/2020;23;-99,00;0,20;0,20;0,10;0,30;0,10;-99,00;0,20;0,40;0,20;0,20;0,00;0,20;0,30;-99,00;0,20;0,30;0,30;-99,00;0,20;0,20;0,30;-99,00;0,20;-99,00;0,10;0,30;-99,00;0,30;0,10;0,30;-99,00
31/05/2020;24;-99,00;0,10;0,20;0,20;0,40;0,10;-99,00;0,20;0,30;0,30;0,10;0,00;0,20;0,20;-99,00;0,20;0,30;0,30;-99,00;0,20;0,20;0,20;-99,00;0,10;-99,00;0,10;0,20;-99,00;0,30;0,10;0,30;-99,00
01/06/2020;1;-99,00;0,10;0,10;0,20;0,40;0,10;-99,00;0,10;0,20;0,20;0,30;0,00;0,20;0,20;-99,00;0,30;0,30;0,30;-99,00;0,20;0,10;0,20;-99,00;0,10;-99,00;0,10;0,20;-99,00;0,30;0,20;0,30;-99,00
01/06/2020;2;-99,00;0,10;0,10;0,30;0,20;0,10;-99,00;0,10;0,10;0,20;0,30;0,00;0,30;0,10;-99,00;0,20;0,20;0,30;-99,00;0,20;0,20;0,20;-99,00;0,10;-99,00;0,10;0,20;-99,00;0,30;0,30;0,20;-99,00
01/06/2020;3;-99,00;0,10;0,10;0,20;0,10;0,10;-99,00;0,10;0,10;0,20;0,20;0,10;0,30;0,10;-99,00;0,20;0,20;0,30;-99,00;0,10;0,10;0,20;-99,00;0,10;-99,00;0,10;0,50;-99,00;0,30;0,30;0,20;-99,00
01/06/2020;4;-99,00;0,10;0,10;0,10;0,10;0,10;-99,00;0,00;0,20;0,20;0,10;0,10;0,10;0,20;-99,00;0,20;0,10;0,30;-99,00;0,20;0,10;0,20;-99,00;0,10;-99,00;0,20;0,20;-99,00;0,20;0,30;0,20;-99,00
01/06/2020;5;-99,00;0,20;0,30;0,10;0,10;0,10;-99,00;0,10;0,20;0,20;0,20;0,10;0,20;0,30;-99,00;0,30;0,20;0,40;-99,00;0,20;0,10;0,30;-99,00;0,20;-99,00;0,30;0,20;-99,00;0,20;0,30;0,20;-99,00
01/06/2020;6;-99,00;0,20;0,30;0,10;0,30;0,10;-99,00;0,20;0,50;0,30;0,20;0,10;0,50;0,50;-99,00;0,50;0,40;0,60;-99,00;0,20;0,20;0,40;-99,00;0,30;-99,00;0,30;0,30;-99,00;0,30;0,60;0,40;-99,00
01/06/2020;7;-99,00;0,40;0,50;0,30;0,60;0,20;-99,00;0,40;1,00;0,30;0,60;0,00;0,70;0,60;-99,00;0,60;0,40;0,80;-99,00;0,30;0,30;0,40;-99,00;0,40;-99,00;0,50;0,40;-99,00;0,50;0,70;0,40;-99,00
01/06/2020;8;-99,00;0,30;0,70;0,50;0,40;0,20;-99,00;0,20;0,40;0,40;0,70;0,10;0,50;0,50;-99,00;0,70;0,40;0,50;-99,00;0,40;0,30;0,50;-99,00;0,20;-99,00;0,50;0,50;-99,00;0,50;0,40;0,40;-99,00
01/06/2020;9;-99,00;0,40;0,30;0,30;0,30;0,20;-99,00;0,20;0,30;0,40;0,40;0,20;0,50;0,40;-99,00;0,60;0,40;-99,00;-99,00;0,30;0,20;0,60;-99,00;0,20;-99,00;0,50;0,50;-99,00;0,60;0,40;0,40;-99,00
01/06/2020;10;-99,00;0,30;0,30;0,30;0,30;0,10;-99,00;0,10;0,20;0,40;0,40;0,20;0,30;0,30;-99,00;0,60;0,30;-99,00;-99,00;0,30;0,20;0,60;-99,00;0,20;-99,00;0,50;0,50;-99,00;0,50;0,40;0,30;-99,00
01/06/2020;11;-99,00;0,30;0,30;0,20;0,30;0,10;-99,00;0,20;0,40;0,30;0,30;0,10;0,50;0,20;-99,00;0,50;0,40;-99,00;-99,00;0,30;0,30;0,30;-99,00;0,20;-99,00;0,40;0,40;-99,00;0,30;0,50;0,20;-99,00
01/06/2020;12;-99,00;0,30;0,20;0,30;0,30;0,20;-99,00;0,20;0,30;0,30;0,40;0,10;0,40;0,20;-99,00;0,50;0,40;-99,00;-99,00;0,30;0,30;0,30;-99,00;0,20;-99,00;0,50;0,40;-99,00;0,40;0,40;0,20;-99,00
01/06/2020;13;-99,00;0,30;0,20;-99,00;0,20;0,10;-99,00;0,20;0,20;0,20;0,20;0,10;0,30;0,20;-99,00;0,40;0,30;-99,00;-99,00;0,20;0,30;0,20;-99,00;0,20;-99,00;0,40;0,30;-99,00;0,40;0,40;0,20;-99,00
01/06/2020;14;-99,00;0,20;0,20;-99,00;0,10;-99,00;-99,00;0,20;0,20;0,20;0,20;0,10;0,30;0,20;-99,00;0,30;0,30;-99,00;-99,00;0,20;0,20;0,20;-99,00;0,10;-99,00;0,40;0,30;-99,00;0,30;0,30;0,20;-99,00
01/06/2020;15;-99,00;0,20;0,10;-99,00;0,10;-99,00;-99,00;0,10;0,20;0,20;0,10;0,10;0,20;0,30;-99,00;0,30;0,20;-99,00;-99,00;0,10;0,10;0,30;-99,00;0,10;-99,00;0,20;0,30;-99,00;0,20;0,10;0,20;-99,00
01/06/2020;16;-99,00;0,10;0,10;-99,00;0,10;-99,00;-99,00;0,10;0,10;0,20;0,10;0,10;0,20;0,20;-99,00;0,30;0,20;-99,00;-99,00;0,20;0,10;0,20;-99,00;0,10;-99,00;0,20;0,20;-99,00;0,10;0,20;0,10;-99,00
01/06/2020;17;-99,00;0,20;0,10;-99,00;0,10;-99,00;-99,00;0,10;0,10;0,10;0,20;0,10;0,30;0,20;-99,00;0,30;0,20;-99,00;-99,00;0,20;0,10;0,20;-99,00;0,10;-99,00;0,30;0,30;-99,00;0,20;0,20;0,10;-99,00
01/06/2020;18;-99,00;0,20;0,10;-99,00;0,10;-99,00;-99,00;0,10;0,10;0,10;0,20;0,10;0,40;0,20;-99,00;0,20;0,20;-99,00;-99,00;0,20;0,10;0,10;-99,00;0,10;-99,00;0,20;0,30;-99,00;0,10;0,20;0,20;-99,00
01/06/2020;19;-99,00;0,20;0,10;-99,00;0,10;-99,00;-99,00;0,10;0,10;0,10;0,10;0,10;0,30;0,20;-99,00;0,10;0,10;-99,00;-99,00;0,20;0,10;0,20;-99,00;0,10;-99,00;0,20;0,20;-99,00;0,10;0,20;0,20;-99,00
01/06/2020;20;-99,00;0,20;0,20;-99,00;0,10;-99,00;-99,00;0,10;0,10;0,10;0,10;0,10;0,20;0,20;-99,00;0,10;0,10;-99,00;-99,00;0,10;0,10;0,20;-99,00;0,10;-99,00;0,20;0,20;-99,00;0,10;0,20;0,20;-99,00
01/06/2020;21;-99,00;0,20;0,20;-99,00;0,10;-99,00;-99,00;0,10;0,10;0,10;0,10;0,10;0,20;0,20;-99,00;0,10;0,20;-99,00;-99,00;0,20;0,10;0,20;-99,00;0,10;-99,00;0,20;0,20;-99,00;0,10;0,20;0,20;-99,00
01/06/2020;22;-99,00;0,20;0,20;-99,00;0,10;-99,00;-99,00;0,10;0,10;0,20;0,10;0,10;0,20;0,20;-99,00;0,10;0,20;-99,00;-99,00;0,20;0,10;0,20;-99,00;0,20;-99,00;0,20;0,20;-99,00;0,10;0,20;0,20;-99,00
01/06/2020;23;-99,00;0,20;0,10;-99,00;0,00;-99,00;-99,00;0,10;0,10;0,20;0,10;0,10;0,20;0,20;-99,00;0,20;0,20;-99,00;-99,00;0,10;0,10;0,30;-99,00;0,10;-99,00;0,20;0,20;-99,00;0,10;0,20;0,20;-99,00
01/06/2020;24;-99,00;0,20;0,10;-99,00;0,10;-99,00;-99,00;0,10;0,10;0,20;0,10;0,10;0,10;0,20;-99,00;0,10;0,10;-99,00;-99,00;0,10;0,10;0,20;-99,00;0,10;-99,00;0,20;0,20;-99,00;0,10;0,20;0,10;-99,00
02/06/2020;1;-99,00;0,20;0,30;-99,00;0,00;-99,00;-99,00;0,10;0,10;0,20;0,10;0,10;0,10;0,20;-99,00;0,10;0,10;-99,00;-99,00;0,10;0,10;0,20;-99,00;0,10;-99,00;0,10;0,10;-99,00;0,10;0,10;0,10;-99,00
02/06/2020;2;-99,00;0,20;0,30;-99,00;0,10;-99,00;-99,00;0,10;0,10;0,20;0,10;0,10;0,10;0,20;-99,00;0,20;0,10;-99,00;-99,00;0,00;0,10;0,20;-99,00;0,10;-99,00;0,10;0,30;-99,00;0,10;0,20;0,10;-99,00
02/06/2020;3;-99,00;0,20;0,20;-99,00;0,10;-99,00;-99,00;0,10;0,10;0,20;0,10;0,10;0,10;0,20;-99,00;0,20;0,10;-99,00;-99,00;0,10;0,10;0,20;-99,00;0,10;-99,00;0,10;0,30;-99,00;0,10;0,30;0,10;-99,00
02/06/2020;4;-99,00;0,20;0,20;-99,00;0,10;-99,00;-99,00;0,10;0,20;0,10;0,20;0,10;0,20;0,20;-99,00;0,20;0,10;-99,00;-99,00;0,10;0,10;0,20;-99,00;0,10;-99,00;0,20;0,30;-99,00;0,10;0,20;0,10;-99,00
02/06/2020;5;-99,00;0,20;0,70;-99,00;0,20;-99,00;-99,00;0,10;0,20;0,20;0,20;0,10;0,20;0,40;-99,00;0,30;0,30;-99,00;-99,00;0,20;0,10;0,30;-99,00;0,10;-99,00;0,20;0,30;-99,00;0,20;0,20;0,20;-99,00
02/06/2020;6;-99,00;0,20;0,60;-99,00;0,40;-99,00;-99,00;0,10;-99,00;0,20;0,20;0,10;0,50;0,80;-99,00;0,50;0,50;-99,00;-99,00;0,30;0,20;0,70;-99,00;0,40;-99,00;0,30;0,50;-99,00;0,30;0,60;0,30;-99,00
02/06/2020;7;-99,00;0,20;0,50;-99,00;0,70;-99,00;-99,00;0,20;-99,00;0,30;0,50;0,10;0,60;0,60;-99,00;0,40;0,60;-99,00;-99,00;-99,00;0,30;0,60;-99,00;0,40;-99,00;0,30;0,50;-99,00;0,40;0,60;-99,00;-99,00
02/06/2020;8;-99,00;0,60;0,80;-99,00;0,30;-99,00;-99,00;0,30;-99,00;0,40;0,50;0,20;0,40;0,50;-99,00;0,40;0,60;-99,00;-99,00;-99,00;0,40;0,60;-99,00;0,40;-99,00;0,30;0,50;-99,00;0,40;0,40;0,50;-99,00
02/06/2020;9;-99,00;0,50;0,50;-99,00;0,30;-99,00;-99,00;0,30;0,20;0,50;0,30;0,10;0,40;0,30;-99,00;0,50;0,40;-99,00;-99,00;0,50;0,50;0,60;-99,00;0,40;-99,00;0,40;0,40;-99,00;0,30;0,50;0,30;-99,00
02/06/2020;10;-99,00;0,40;0,30;-99,00;-99,00;-99,00;-99,00;0,30;0,30;0,30;0,30;0,10;0,30;0,20;-99,00;0,40;0,30;-99,00;-99,00;0,30;0,20;0,40;-99,00;0,40;-99,00;0,30;0,30;-99,00;0,30;0,40;0,20;-99,00
02/06/2020;11;-99,00;0,30;0,20;-99,00;-99,00;-99,00;-99,00;0,20;0,30;0,30;0,20;0,10;0,40;0,20;-99,00;0,40;0,30;-99,00;-99,00;0,30;0,30;0,30;-99,00;0,20;-99,00;0,40;0,40;-99,00;0,30;0,40;0,20;-99,00
02/06/2020;12;-99,00;0,30;0,10;-99,00;-99,00;-99,00;-99,00;0,30;0,30;0,20;0,20;0,10;0,30;0,10;-99,00;0,40;0,30;-99,00;-99,00;0,30;0,20;0,30;-99,00;0,30;-99,00;0,40;0,40;-99,00;0,30;0,40;0,10;-99,00
02/06/2020;13;-99,00;0,20;0,10;-99,00;-99,00;-99,00;-99,00;0,20;0,20;0,10;0,10;0,10;0,30;0,10;-99,00;0,30;0,20;-99,00;-99,00;0,20;0,20;0,20;-99,00;0,10;-99,00;0,30;0,30;-99,00;0,30;0,30;0,10;-99,00
02/06/2020;14;-99,00;0,20;0,10;-99,00;0,10;-99,00;-99,00;0,10;0,20;0,10;0,10;0,10;0,20;0,10;-99,00;0,20;0,20;-99,00;-99,00;0,20;0,10;0,10;-99,00;0,10;-99,00;0,20;0,30;-99,00;0,10;0,10;0,10;-99,00
02/06/2020;15;-99,00;0,10;0,00;-99,00;0,10;-99,00;-99,00;0,10;0,10;0,10;0,10;0,10;0,10;0,10;-99,00;0,30;0,20;-99,00;-99,00;0,20;0,10;0,10;-99,00;0,10;-99,00;0,10;0,20;-99,00;0,10;0,10;0,10;-99,00
02/06/2020;16;-99,00;0,10;0,00;-99,00;0,10;-99,00;-99,00;0,10;0,10;0,10;0,10;0,10;0,20;0,10;-99,00;0,20;0,20;-99,00;-99,00;0,20;0,10;0,10;-99,00;0,00;-99,00;0,10;0,20;-99,00;0,10;0,10;0,10;-99,00
02/06/2020;17;-99,00;0,10;0,10;-99,00;0,10;-99,00;-99,00;0,00;0,10;0,00;0,00;0,00;0,20;0,10;-99,00;0,10;0,10;-99,00;-99,00;0,10;0,00;0,10;-99,00;0,00;-99,00;0,20;0,10;-99,00;0,10;0,10;0,10;-99,00
02/06/2020;18;-99,00;0,10;0,10;-99,00;0,10;-99,00;-99,00;0,10;0,20;0,10;0,00;0,00;0,20;0,10;-99,00;0,10;0,10;-99,00;-99,00;0,20;0,10;0,10;-99,00;0,10;-99,00;0,10;0,10;-99,00;0,10;0,10;0,10;-99,00
02/06/2020;19;-99,00;0,10;0,10;-99,00;0,10;-99,00;-99,00;0,10;0,30;0,00;0,00;0,10;0,10;0,10;-99,00;0,10;0,10;-99,00;-99,00;0,20;0,00;0,10;-99,00;0,10;-99,00;0,10;0,20;-99,00;0,10;0,10;0,10;-99,00
02/06/2020;20;-99,00;0,10;0,10;-99,00;0,10;-99,00;-99,00;0,10;0,20;0,10;0,10;0,00;0,10;0,10;-99,00;0,10;0,10;-99,00;-99,00;0,10;0,10;0,20;-99,00;0,10;-99,00;0,20;0,10;-99,00;0,10;0,10;0,20;-99,00
02/06/2020;21;-99,00;0,10;0,10;-99,00;0,20;-99,00;-99,00;0,10;0,20;0,10;0,10;0,10;0,20;0,10;-99,00;0,10;0,10;-99,00;-99,00;0,10;0,10;0,20;-99,00;0,10;-99,00;0,20;0,10;-99,00;0,10;0,10;0,20;-99,00
02/06/2020;22;-99,00;0,20;0,10;-99,00;0,10;-99,00;-99,00;0,10;0,20;0,10;0,10;0,10;0,20;0,20;-99,00;0,10;0,10;-99,00;-99,00;0,10;0,10;0,20;-99,00;0,10;-99,00;0,10;0,20;-99,00;0,10;0,10;0,20;-99,00
02/06/2020;23;-99,00;0,10;0,10;-99,00;0,10;-99,00;-99,00;0,10;0,30;0,20;0,00;0,00;0,10;0,10;-99,00;0,10;0,10;-99,00;-99,00;0,10;0,10;0,20;-99,00;0,10;-99,00;0,10;0,10;-99,00;0,10;0,10;0,10;-99,00
02/06/2020;24;-99,00;0,10;0,00;-99,00;0,10;-99,00;-99,00;0,00;0,10;0,10;0,00;0,00;0,10;0,10;-99,00;0,00;0,10;-99,00;-99,00;0,10;0,00;0,10;-99,00;0,10;-99,00;0,10;0,10;-99,00;0,10;0,10;0,10;-99,00
03/06/2020;1;-99,00;0,10;0,00;-99,00;0,10;-99,00;-99,00;0,00;0,10;0,10;0,00;0,00;0,00;0,10;-99,00;0,00;0,00;-99,00;-99,00;0,00;0,00;0,10;-99,00;0,00;-99,00;0,00;0,10;-99,00;0,00;0,10;0,10;-99,00
03/06/2020;2;-99,00;0,10;0,30;-99,00;0,10;-99,00;-99,00;0,00;0,00;0,10;0,00;0,00;0,00;0,00;-99,00;0,10;0,00;-99,00;-99,00;0,00;0,00;0,10;-99,00;0,00;-99,00;0,00;0,10;-99,00;0,00;0,10;0,00;-99,00
03/06/2020;3;-99,00;0,00;0,00;-99,00;0,10;-99,00;-99,00;0,00;0,00;0,10;0,00;0,00;0,00;0,00;-99,00;0,10;0,00;-99,00;-99,00;0,00;0,00;0,10;-99,00;0,00;-99,00;0,00;0,10;-99,00;0,00;0,10;0,10;-99,00
