FECHA,HORA,TAC,FAC,SAG,TLA,XAL,MER,PED,CES,HAN,TLI,ATI,VIF,PLA,LAG,AZC,UIZ,TAX,SUR
02/04/2006,17,10,-99,9,19,25,19,10,19,11,7,15,3,12,12,12,10,40,17
02/04/2006,18,13,-99,12,19,34,22,21,24,17,8,17,7,21,17,13,17,51,21
02/04/2006,19,23,-99,18,19,33,21,34,31,21,10,22,10,29,33,25,21,63,31
02/04/2006,20,25,-99,24,17,25,22,24,34,26,13,20,12,18,22,25,24,44,24
02/04/2006,21,28,-99,25,30,27,29,26,32,36,20,21,16,29,30,26,29,41,30
02/04/2006,22,29,-99,24,33,38,26,32,28,45,23,26,19,28,37,32,36,40,30
02/04/2006,23,35,-99,24,46,30,29,24,29,45,26,25,25,20,36,40,42,45,32
02/04/2006,24,48,-99,23,41,31,25,17,32,46,33,15,33,19,38,38,46,49,23
03/04/2006,1,25,-99,20,39,32,32,10,39,45,39,11,35,12,44,25,53,45,14
03/04/2006,2,17,-99,23,32,23,28,7,38,41,37,12,33,13,41,26,45,42,17
03/04/2006,3,12,-99,18,19,33,28,6,34,37,34,11,31,11,29,19,38,37,39
03/04/2006,4,15,-99,28,18,39,29,6,18,37,34,7,30,14,28,28,34,37,36
03/04/2006,5,38,-99,28,38,41,30,10,21,38,35,29,32,26,41,34,41,40,37
03/04/2006,6,47,-99,29,42,34,30,29,33,37,45,39,32,35,43,39,41,35,35
03/04/2006,7,48,-99,29,45,44,35,41,38,38,44,40,33,35,46,37,47,37,35
03/04/2006,8,50,-99,35,50,56,43,40,41,49,46,42,26,45,65,48,56,49,49
03/04/2006,9,59,-99,64,65,106,91,50,73,114,58,20,49,67,77,59,77,82,69
03/04/2006,10,61,-99,85,57,144,87,73,87,136,55,19,36,65,87,53,104,108,77
03/04/2006,11,58,-99,32,54,92,53,45,104,66,33,16,8,35,77,-99,119,107,68
03/04/2006,12,54,-99,15,31,35,28,32,54,32,11,18,5,30,36,-99,39,68,40
03/04/2006,13,16,-99,8,23,29,19,11,20,10,6,12,3,12,20,-99,11,43,14
03/04/2006,14,15,-99,8,20,28,17,11,25,11,5,10,3,12,18,13,11,31,13
03/04/2006,15,13,-99,8,21,29,14,11,21,14,5,9,3,13,19,12,10,35,12
03/04/2006,16,13,-99,11,14,28,14,10,20,14,5,10,2,11,19,14,10,33,11
03/04/2006,17,19,-99,13,20,30,14,13,23,12,5,11,5,14,20,13,10,40,12
03/04/2006,18,22,-99,14,28,36,16,14,21,12,5,14,5,15,20,15,12,40,12
03/04/2006,19,29,-99,19,19,37,20,20,28,13,9,18,9,18,29,22,19,39,16
03/04/2006,20,37,-99,25,27,37,23,25,36,29,16,24,15,28,30,29,27,47,27
03/04/2006,21,37,-99,22,29,35,27,29,37,-99,19,27,14,27,34,28,36,55,35
03/04/2006,22,33,-99,24,25,30,24,39,32,36,16,23,11,33,33,32,32,47,39
03/04/2006,23,24,-99,19,31,26,26,28,24,38,13,18,7,27,33,28,23,41,30
03/04/2006,24,23,-99,11,27,21,18,24,20,38,12,18,7,19,24,23,29,37,26
04/04/2006,1,22,-99,8,22,31,19,17,20,33,8,17,4,13,28,21,29,26,17
04/04/2006,2,25,-99,6,22,35,24,12,17,36,12,13,4,15,35,21,30,26,15
04/04/2006,3,25,-99,9,-99,35,27,8,20,37,8,11,11,10,39,22,38,27,14
04/04/2006,4,27,-99,16,28,37,28,8,21,35,21,10,20,11,38,26,41,36,15
04/04/2006,5,39,-99,22,36,39,28,11,31,23,33,14,26,22,38,29,36,39,25
04/04/2006,6,45,-99,26,41,33,30,32,34,33,38,31,29,34,40,37,39,36,41
04/04/2006,7,45,-99,27,45,33,32,47,34,37,36,40,29,39,38,40,43,37,43
04/04/2006,8,53,-99,28,50,50,40,43,42,37,43,44,26,43,48,52,49,45,45
04/04/2006,9,77,-99,34,58,86,55,52,58,44,59,48,38,63,82,69,53,87,67
04/04/2006,10,58,-99,36,74,71,76,65,67,66,38,60,29,78,129,74,64,115,87
04/04/2006,11,-99,-99,22,46,44,52,84,48,51,24,30,10,85,109,71,44,81,91
04/04/2006,12,-99,-99,13,30,31,31,43,34,30,10,21,6,51,51,37,28,66,47
04/04/2006,13,-99,-99,10,15,22,12,26,22,29,7,14,3,-99,14,16,-99,40,20
04/04/2006,14,-99,17,9,16,24,9,18,20,29,9,12,3,-99,14,12,-99,30,18
04/04/2006,15,-99,17,8,23,30,8,15,16,20,9,10,2,-99,17,14,-99,29,17
04/04/2006,16,16,12,8,16,30,9,15,18,13,5,10,2,14,16,13,14,30,17
04/04/2006,17,16,16,12,21,30,18,16,17,14,6,13,3,12,20,16,14,48,15
04/04/2006,18,16,20,12,26,33,18,18,23,18,11,16,5,17,27,21,19,44,17
04/04/2006,19,23,28,16,22,36,23,26,32,25,12,21,8,26,38,22,21,45,23
04/04/2006,20,28,32,23,25,38,26,34,32,32,15,23,12,34,37,26,25,47,32
04/04/2006,21,32,28,23,32,36,26,34,31,49,18,23,13,36,37,38,32,59,36
04/04/2006,22,37,22,24,37,33,30,36,29,39,31,19,15,34,43,33,45,58,40
04/04/2006,23,35,12,18,32,35,32,28,31,44,30,22,15,17,45,26,15,44,29
04/04/2006,24,34,21,11,26,34,29,21,21,45,29,15,8,11,42,26,-99,30,17
05/04/2006,1,30,20,19,24,30,27,13,21,40,24,9,13,16,37,28,-99,44,20
05/04/2006,2,31,14,11,27,32,24,14,25,43,25,9,29,20,33,22,-99,37,32
05/04/2006,3,30,13,23,31,31,25,13,29,40,29,10,30,17,33,22,-99,37,30
05/04/2006,4,35,17,25,32,32,28,10,32,44,34,18,30,30,32,28,-99,40,28
05/04/2006,5,41,30,26,36,33,30,12,31,39,34,28,33,30,34,33,-99,36,36
05/04/2006,6,50,38,27,40,35,31,29,32,42,35,34,29,39,37,35,-99,37,37
05/04/2006,7,50,35,29,41,42,31,46,35,47,35,34,29,45,40,37,-99,38,37
05/04/2006,8,59,41,33,51,54,43,46,42,43,42,39,28,53,48,50,-99,47,48
05/04/2006,9,87,53,46,61,84,56,49,58,46,63,52,32,66,87,74,-99,74,60
05/04/2006,10,117,61,51,58,97,88,42,91,72,90,42,44,53,143,71,-99,65,59
05/04/2006,11,130,66,-99,63,67,66,34,79,60,66,43,36,65,99,78,-99,60,42
05/04/2006,12,75,48,-99,55,46,49,45,60,41,24,44,13,71,68,51,-99,73,38
05/04/2006,13,47,46,-99,30,-99,43,49,44,45,13,38,4,58,67,32,-99,70,46
05/04/2006,14,34,25,14,33,-99,47,39,39,28,8,17,5,47,53,24,-99,63,44
05/04/2006,15,31,30,9,28,-99,14,41,31,24,9,12,3,38,37,23,-99,54,32
05/04/2006,16,24,20,9,25,22,19,29,41,32,6,12,3,28,26,19,-99,61,24
05/04/2006,17,22,19,11,24,33,20,24,26,32,13,12,4,22,24,17,-99,51,22
05/04/2006,18,25,22,12,28,42,37,19,31,34,12,13,6,25,39,23,-99,30,22
05/04/2006,19,33,32,30,47,41,39,43,61,75,16,24,9,36,72,37,-99,61,36
05/04/2006,20,70,41,42,44,37,37,57,31,76,26,28,23,53,79,45,-99,44,38
05/04/2006,21,53,44,42,67,37,45,43,54,79,35,51,36,44,79,88,-99,67,67
05/04/2006,22,103,32,47,76,68,65,49,61,89,67,46,41,28,94,87,-99,75,64
05/04/2006,23,63,21,37,42,40,54,37,45,72,52,21,52,33,83,42,-99,69,71
05/04/2006,24,58,36,45,49,62,38,30,25,74,48,33,34,45,51,44,-99,44,44
06/04/2006,1,28,29,47,44,62,51,38,20,72,52,26,34,47,60,41,-99,29,26
06/04/2006,2,36,23,30,47,57,50,30,20,59,52,21,42,31,71,33,-99,17,29
06/04/2006,3,40,21,16,40,53,46,31,24,63,48,20,38,41,50,47,-99,13,39
06/04/2006,4,47,27,21,49,51,44,23,17,59,49,25,34,40,41,42,-99,26,46
06/04/2006,5,56,38,33,49,53,41,19,30,58,54,41,32,53,52,43,-99,29,40
06/04/2006,6,66,51,38,61,57,40,31,43,61,52,49,38,53,54,48,-99,48,46
06/04/2006,7,77,52,39,59,59,39,57,47,62,51,55,39,62,56,54,-99,50,50
06/04/2006,8,97,54,43,70,56,49,55,53,66,59,62,44,65,72,66,-99,50,50
06/04/2006,9,132,80,42,91,50,76,61,-99,100,74,79,61,75,114,94,-99,59,49
06/04/2006,10,163,92,36,86,56,114,71,-99,124,71,71,61,92,132,108,-99,70,51
06/04/2006,11,-99,75,20,93,47,54,45,102,78,28,54,19,108,81,68,-99,77,44
06/04/2006,12,-99,80,13,46,39,27,66,77,19,21,25,8,94,49,55,-99,97,60
06/04/2006,13,-99,54,13,44,23,23,40,44,26,20,22,7,33,43,38,-99,42,-99
06/04/2006,14,-99,36,13,41,28,23,23,38,26,17,17,8,25,33,27,-99,44,-99
06/04/2006,15,-99,42,14,34,20,21,20,26,35,17,22,11,19,31,32,22,35,-99
06/04/2006,16,34,49,11,31,19,20,22,42,57,14,30,12,25,40,33,19,31,22
06/04/2006,17,34,46,23,43,31,19,19,32,70,22,37,14,26,41,39,18,23,27
06/04/2006,18,27,50,26,50,25,26,26,22,72,41,30,25,29,55,31,23,22,28
06/04/2006,19,52,-99,31,45,36,38,35,21,54,45,39,35,36,66,35,25,18,28
06/04/2006,20,56,21,39,42,49,65,22,23,59,32,31,27,42,72,32,26,19,25
06/04/2006,21,67,21,40,43,68,51,26,27,58,37,27,33,43,90,43,31,27,22
06/04/2006,22,46,29,24,53,46,46,33,29,57,27,33,22,39,53,43,31,33,35
06/04/2006,23,37,39,27,50,43,41,45,47,65,32,35,25,31,43,38,55,41,49
06/04/2006,24,39,33,41,38,55,44,33,40,55,27,35,33,40,48,29,53,44,49
07/04/2006,1,36,30,29,31,33,39,11,26,53,36,39,36,31,51,41,37,25,52
07/04/2006,2,25,24,22,37,37,30,10,22,46,43,25,34,26,38,32,28,22,38
07/04/2006,3,21,17,30,-99,45,32,13,19,48,43,9,32,17,46,32,26,31,31
07/04/2006,4,23,21,33,47,43,33,16,22,50,41,19,30,28,41,35,34,28,36
07/04/2006,5,28,27,30,42,43,33,19,33,54,38,25,37,42,44,39,41,31,43
07/04/2006,6,55,37,32,44,45,33,43,40,59,47,35,37,55,46,40,50,42,46
07/04/2006,7,69,37,39,47,46,37,54,41,58,52,48,36,54,49,44,54,43,41
07/04/2006,8,82,43,36,58,58,44,46,44,69,54,52,50,60,57,57,58,48,48
07/04/2006,9,142,68,41,97,82,51,72,61,95,62,79,74,80,77,92,79,-99,56
07/04/2006,10,148,112,41,99,62,53,47,63,84,70,71,54,66,85,105,80,-99,56
07/04/2006,11,97,76,23,86,43,23,31,55,48,37,55,16,44,41,73,76,-99,29
07/04/2006,12,78,60,26,85,47,22,32,49,33,29,26,8,43,46,-99,64,-99,35
07/04/2006,13,54,40,22,64,40,28,35,58,33,26,26,7,34,38,-99,32,78,31
07/04/2006,14,34,35,15,33,25,28,24,38,32,23,31,7,29,31,33,23,39,24
07/04/2006,15,31,43,15,37,20,31,17,45,42,18,25,7,20,36,28,28,37,21
07/04/2006,16,39,31,15,38,34,36,15,22,74,25,32,13,19,37,30,34,36,21
07/04/2006,17,30,19,21,38,42,40,23,18,61,31,27,18,22,38,29,42,50,26
07/04/2006,18,30,18,18,41,34,40,25,30,42,25,23,15,24,49,24,57,63,31
07/04/2006,19,45,19,28,42,51,38,30,31,57,32,31,17,35,44,28,52,63,33
07/04/2006,20,55,60,29,57,45,49,63,38,44,34,43,29,66,74,44,70,67,54
07/04/2006,21,89,66,39,69,68,56,39,68,78,52,57,25,63,81,66,83,81,74
07/04/2006,22,87,59,29,70,45,53,54,69,61,27,58,21,59,68,70,75,82,65
07/04/2006,23,71,48,28,61,49,34,42,56,41,47,44,31,47,41,58,47,77,63
07/04/2006,24,60,31,26,46,46,39,54,60,55,52,23,27,53,55,46,73,63,51
08/04/2006,1,41,37,36,56,59,37,24,60,56,44,18,49,45,50,31,72,63,58
08/04/2006,2,37,31,33,51,49,36,20,56,53,44,23,42,29,47,43,71,61,60
08/04/2006,3,41,34,29,-99,45,39,21,48,55,46,17,23,31,52,42,62,54,52
08/04/2006,4,43,30,33,46,46,37,37,36,54,38,28,34,43,45,48,57,46,40
08/04/2006,5,45,37,31,45,45,34,21,38,49,44,31,39,47,45,45,54,39,45
08/04/2006,6,49,39,33,48,45,36,28,47,47,43,40,34,46,51,46,52,45,49
08/04/2006,7,61,41,36,51,51,39,46,40,56,44,38,36,41,49,45,57,42,48
08/04/2006,8,80,42,35,53,52,42,48,47,47,46,37,27,58,58,49,55,57,56
08/04/2006,9,77,43,28,50,43,36,67,47,43,29,41,24,64,46,57,46,55,66
08/04/2006,10,101,32,22,42,44,26,77,33,24,17,24,10,77,37,56,26,58,65
08/04/2006,11,83,38,11,23,30,20,38,22,14,8,19,3,55,24,45,14,45,26
08/04/2006,12,36,22,12,15,26,16,30,18,8,5,13,2,24,18,14,12,39,16
08/04/2006,13,28,15,8,18,28,16,13,16,8,6,13,2,11,20,14,11,36,12
08/04/2006,14,27,14,11,15,27,15,13,18,10,6,12,3,13,21,16,11,34,13
08/04/2006,15,24,13,11,14,24,16,13,17,9,5,12,2,12,22,14,9,43,15
08/04/2006,16,26,14,10,15,22,13,12,23,11,5,13,4,12,19,15,10,36,15
08/04/2006,17,21,18,10,13,29,13,13,22,13,5,13,4,17,21,20,12,35,14
08/04/2006,18,19,17,14,20,29,18,15,20,16,7,16,5,17,25,16,13,39,17
08/04/2006,19,24,19,16,22,29,17,18,23,15,8,16,7,21,23,18,15,34,18
08/04/2006,20,27,20,14,23,32,20,22,24,25,8,18,7,24,29,25,19,34,24
08/04/2006,21,27,22,17,17,30,23,25,23,36,9,17,7,30,28,27,23,41,28
08/04/2006,22,26,15,18,20,25,23,19,25,30,13,14,8,23,30,23,27,38,29
08/04/2006,23,23,11,17,24,27,24,16,25,36,12,14,8,13,27,28,36,41,19
08/04/2006,24,19,8,14,19,20,25,18,21,37,10,12,7,14,30,19,36,34,16
09/04/2006,1,16,8,11,14,26,21,15,18,39,8,9,4,9,29,15,30,33,15
09/04/2006,2,16,7,12,27,22,17,16,14,38,8,15,3,6,28,15,23,26,13
09/04/2006,3,19,17,20,-99,19,15,22,14,30,7,19,5,9,19,21,23,28,13
09/04/2006,4,21,15,21,27,33,22,28,19,29,8,11,5,7,29,22,37,32,15
09/04/2006,5,19,17,24,22,31,27,30,25,23,11,20,8,9,33,16,45,40,14
09/04/2006,6,23,27,25,32,33,30,28,32,24,29,31,12,20,28,18,43,46,20
09/04/2006,7,35,32,27,38,37,35,33,34,32,26,26,18,24,38,28,42,47,27
09/04/2006,8,46,34,28,39,-99,34,33,37,31,31,30,28,27,38,31,42,39,38
09/04/2006,9,61,19,26,53,-99,38,27,42,42,43,28,19,30,45,37,51,42,44
09/04/2006,10,60,23,29,58,-99,39,23,42,58,41,22,20,40,61,42,63,35,43
09/04/2006,11,57,37,30,67,-99,47,33,48,46,38,33,17,40,64,42,50,58,32
09/04/2006,12,45,42,23,44,-99,34,33,37,31,23,29,11,38,44,39,41,50,36
09/04/2006,13,37,26,16,27,-99,23,31,29,27,10,17,2,35,26,29,28,54,28
09/04/2006,14,19,17,9,15,-99,23,18,28,18,7,15,3,15,18,14,19,48,21
09/04/2006,15,14,13,8,13,-99,13,18,19,9,7,13,4,15,10,11,13,50,21
09/04/2006,16,14,14,8,21,-99,11,12,20,7,6,16,3,9,9,12,11,37,14
09/04/2006,17,17,18,7,16,-99,12,12,23,9,7,17,3,12,10,15,14,40,16
09/04/2006,18,20,18,10,19,-99,14,14,37,13,10,18,4,18,16,19,18,60,17
09/04/2006,19,22,22,17,23,-99,21,24,48,20,10,20,7,32,23,24,20,52,23
09/04/2006,20,24,32,23,24,-99,25,23,28,14,15,21,15,22,17,20,19,38,21
09/04/2006,21,29,36,28,27,-99,24,20,41,38,24,26,21,24,22,26,30,54,31
09/04/2006,22,35,37,27,52,-99,25,23,41,43,37,32,25,34,35,40,42,61,37
09/04/2006,23,39,24,28,36,-99,35,40,39,43,39,22,24,41,49,30,53,59,42
09/04/2006,24,38,27,26,34,-99,37,27,45,50,35,18,23,31,47,34,55,55,36
10/04/2006,1,37,22,23,25,-99,31,18,44,49,27,15,24,25,40,26,56,50,27
10/04/2006,2,27,17,27,27,-99,33,12,43,48,28,14,30,13,44,24,50,42,43
10/04/2006,3,22,18,28,33,-99,32,7,35,35,27,13,26,11,35,32,28,45,26
10/04/2006,4,23,19,28,36,-99,28,9,27,29,31,17,32,12,38,27,39,40,28
10/04/2006,5,29,24,29,35,-99,30,12,37,36,37,32,30,20,41,32,45,38,35
10/04/2006,6,49,37,30,46,-99,31,32,40,41,40,40,31,56,43,45,49,40,40
10/04/2006,7,63,42,31,57,-99,36,40,46,43,35,41,26,51,48,47,54,43,44
10/04/2006,8,89,45,33,55,-99,41,55,51,46,42,46,25,55,57,51,55,50,42
10/04/2006,9,91,52,40,72,-99,54,73,62,53,42,33,24,92,83,68,59,81,41
10/04/2006,10,93,43,33,60,-99,76,104,60,55,29,37,18,134,104,66,59,131,58
10/04/2006,11,-99,42,21,40,-99,52,100,58,55,17,30,10,71,80,35,52,145,121
10/04/2006,12,-99,30,12,32,-99,32,45,39,31,9,17,3,38,43,22,31,83,62
10/04/2006,13,-99,14,10,20,-99,18,21,29,17,5,13,2,26,32,14,24,41,27
10/04/2006,14,-99,15,7,16,-99,28,21,23,17,5,12,3,20,29,16,13,38,21
10/04/2006,15,-99,16,8,18,-99,16,20,22,19,5,13,3,21,24,14,18,40,19
10/04/2006,16,-99,18,8,20,-99,18,21,25,19,7,18,4,19,26,11,14,40,20
10/04/2006,17,-99,21,11,23,-99,20,20,17,14,8,16,4,20,26,15,27,55,22
10/04/2006,18,-99,26,12,28,-99,25,22,43,21,10,22,4,31,32,23,23,68,25
10/04/2006,19,-99,22,22,29,42,28,33,37,22,11,20,9,37,36,29,25,46,27
10/04/2006,20,-99,30,27,25,37,27,26,36,24,11,24,13,28,29,30,27,50,21
10/04/2006,21,-99,31,30,21,39,30,34,50,31,16,29,16,40,34,29,26,52,33
10/04/2006,22,-99,31,31,50,43,27,35,30,36,23,25,20,32,34,40,31,58,31
10/04/2006,23,-99,17,27,52,41,32,34,33,46,22,20,14,28,48,53,34,54,34
10/04/2006,24,-99,10,19,37,31,39,25,32,55,19,15,8,15,53,32,49,42,27
11/04/2006,1,-99,10,11,20,37,28,18,24,54,28,8,11,14,39,16,37,30,22
11/04/2006,2,-99,16,12,25,32,20,13,27,48,25,7,11,17,29,17,30,48,29
11/04/2006,3,-99,14,17,30,20,24,9,24,50,39,13,15,16,34,26,40,44,40
11/04/2006,4,-99,14,29,28,26,32,13,30,48,36,16,25,29,35,23,44,44,36
11/04/2006,5,-99,25,29,32,35,35,14,33,32,36,26,38,28,46,32,50,43,34
11/04/2006,6,-99,31,34,46,45,35,35,37,44,40,45,37,40,45,43,51,49,41
11/04/2006,7,-99,43,34,49,48,35,39,50,41,39,44,35,47,47,46,49,50,42
11/04/2006,8,-99,47,39,52,65,49,35,47,49,40,47,34,51,52,55,56,49,48
11/04/2006,9,-99,63,44,78,77,62,38,63,55,62,55,25,58,65,62,69,56,60
11/04/2006,10,-99,60,42,95,84,73,66,-99,51,67,41,20,98,-99,74,71,93,53
11/04/2006,11,-99,-99,32,57,60,71,95,-99,64,24,23,12,123,-99,71,51,94,61
11/04/2006,12,-99,-99,12,30,37,44,72,40,42,12,22,5,48,59,28,-99,86,62
11/04/2006,13,-99,-99,9,29,27,16,23,36,22,7,15,7,18,23,17,-99,76,41
11/04/2006,14,-99,-99,8,26,28,21,12,26,12,9,17,3,11,16,15,20,42,19
11/04/2006,15,-99,12,8,21,27,16,13,23,13,5,14,2,9,20,14,14,42,18
11/04/2006,16,11,9,8,13,31,19,13,19,12,5,12,2,11,21,13,15,41,19
11/04/2006,17,13,8,8,19,28,22,14,17,16,7,13,3,13,21,14,16,48,19
11/04/2006,18,16,12,10,21,29,29,16,16,18,8,14,3,17,26,19,19,49,18
11/04/2006,19,16,17,19,22,31,19,20,30,24,9,17,6,22,31,19,21,39,21
11/04/2006,20,18,21,23,27,31,20,23,28,18,14,18,12,23,32,24,19,44,19
11/04/2006,21,23,21,20,28,32,22,23,25,30,16,15,11,31,30,33,20,42,21
11/04/2006,22,36,17,17,44,34,21,25,23,30,18,27,12,25,19,42,29,44,21
11/04/2006,23,33,14,18,44,34,22,31,24,45,18,16,10,33,20,36,38,42,25
11/04/2006,24,43,20,17,42,19,15,36,22,41,14,22,8,34,22,39,29,34,14
12/04/2006,1,40,10,11,43,25,27,27,20,42,8,25,7,21,38,45,27,35,23
12/04/2006,2,31,5,7,34,22,27,23,31,43,8,20,18,10,41,33,42,38,21
12/04/2006,3,-99,4,13,33,32,25,13,31,47,23,19,29,8,28,33,59,32,15
12/04/2006,4,-99,2,24,40,35,26,12,29,46,27,20,33,9,38,16,43,39,13
12/04/2006,5,-99,9,29,34,43,34,9,31,44,23,23,32,18,35,22,37,52,26
12/04/2006,6,-99,24,30,49,36,36,17,39,40,37,40,30,43,43,41,51,51,42
12/04/2006,7,-99,42,30,44,49,36,39,40,37,36,47,27,54,39,47,45,54,45
12/04/2006,8,52,42,31,44,50,40,32,40,38,33,40,26,50,50,48,46,50,49
12/04/2006,9,52,41,35,48,73,59,50,52,54,33,28,30,74,55,45,50,71,57
12/04/2006,10,51,52,28,50,76,56,82,53,64,32,43,30,86,85,57,55,82,73
12/04/2006,11,55,34,21,45,40,55,72,48,55,21,34,20,47,88,49,43,85,72
12/04/2006,12,50,31,15,34,32,59,44,53,23,11,19,11,52,70,-99,34,86,71
12/04/2006,13,36,22,14,26,29,34,54,33,16,10,20,6,58,49,-99,21,86,70
12/04/2006,14,22,13,10,23,28,19,42,18,15,7,16,4,34,25,19,18,52,41
12/04/2006,15,18,11,7,18,23,18,25,18,15,7,12,3,21,20,16,13,41,25
12/04/2006,16,16,6,8,19,31,18,18,11,19,7,12,1,15,23,15,16,43,21
12/04/2006,17,14,9,8,18,30,16,17,16,21,7,13,3,15,27,15,17,40,20
12/04/2006,18,15,14,15,18,31,16,18,25,24,7,14,4,19,30,15,17,43,22
12/04/2006,19,17,17,12,23,36,23,23,29,33,8,18,7,30,32,18,23,43,25
12/04/2006,20,23,27,15,30,39,26,26,33,34,11,23,8,23,41,20,32,47,32
12/04/2006,21,24,27,15,27,30,26,28,37,48,11,22,7,33,43,25,36,51,26
12/04/2006,22,25,11,13,20,27,21,31,-99,31,10,20,6,24,31,31,27,42,27
12/04/2006,23,24,9,14,16,21,16,27,22,29,9,15,6,21,25,30,21,44,17
12/04/2006,24,22,3,10,22,17,14,23,18,32,8,11,6,23,15,27,23,37,20
13/04/2006,1,12,1,7,16,14,15,16,-99,28,6,8,3,7,19,14,24,28,14
13/04/2006,2,14,2,6,18,16,13,15,16,30,5,13,5,7,16,15,31,18,7
13/04/2006,3,16,6,7,-99,14,9,16,16,23,5,15,7,7,13,21,23,16,9
13/04/2006,4,16,9,9,17,17,10,15,14,31,4,22,12,8,14,18,21,25,9
13/04/2006,5,24,13,12,22,23,15,15,23,27,6,22,17,10,20,24,28,41,14
13/04/2006,6,37,26,25,39,40,23,18,29,29,32,29,26,21,22,32,39,46,26
13/04/2006,7,39,31,28,41,52,32,26,36,27,30,29,28,35,35,39,41,45,38
13/04/2006,8,38,20,26,38,-99,31,26,33,32,27,24,24,27,34,38,31,47,41
13/04/2006,9,26,7,23,40,-99,38,21,36,45,22,14,6,23,32,30,41,45,41
13/04/2006,10,21,8,12,34,-99,28,21,51,55,16,10,6,23,33,29,54,58,38
13/04/2006,11,31,17,13,34,-99,27,25,65,37,10,18,5,33,40,33,65,54,34
13/04/2006,12,31,23,10,26,-99,19,32,42,18,7,17,5,34,32,31,30,61,38
13/04/2006,13,23,7,9,23,-99,22,30,23,19,5,12,3,27,24,22,20,53,35
13/04/2006,14,16,5,7,15,12,23,22,20,18,5,12,2,19,18,18,21,44,25
13/04/2006,15,12,4,6,16,19,22,17,16,12,6,10,4,14,16,13,13,37,20
13/04/2006,16,13,3,6,12,22,12,13,10,14,5,11,2,11,17,14,10,36,17
13/04/2006,17,12,2,8,12,18,16,12,17,12,5,11,3,13,14,14,11,31,14
13/04/2006,18,10,5,7,14,19,11,13,16,14,5,13,3,11,15,12,14,29,13
13/04/2006,19,10,9,13,11,20,13,15,20,18,7,14,3,13,15,13,15,28,16
13/04/2006,20,14,11,14,17,23,15,18,22,23,9,15,7,14,21,16,17,33,18
13/04/2006,21,19,18,16,19,28,17,16,19,29,11,16,7,14,20,23,17,31,23
13/04/2006,22,19,16,18,18,28,18,25,30,35,11,21,7,24,25,27,28,50,28
13/04/2006,23,18,10,11,24,24,20,26,33,31,10,15,7,19,17,26,27,43,23
13/04/2006,24,18,4,9,23,19,14,24,26,29,9,11,4,18,14,24,22,31,18
14/04/2006,1,13,1,8,27,18,15,16,19,29,5,11,4,7,18,23,18,25,15
14/04/2006,2,13,0,11,14,13,17,9,15,33,4,14,3,3,25,25,27,18,9
14/04/2006,3,-99,1,12,-99,23,18,9,10,28,5,10,1,3,16,18,18,12,7
14/04/2006,4,-99,3,16,29,17,19,12,11,22,7,8,6,6,19,10,29,14,8
14/04/2006,5,-99,4,19,30,25,20,10,18,15,16,11,13,14,17,10,23,39,15
14/04/2006,6,27,10,23,30,33,25,13,21,23,24,21,13,28,26,21,22,38,26
14/04/2006,7,32,14,21,30,34,31,20,26,25,26,29,17,26,30,29,35,42,32
14/04/2006,8,34,17,22,36,36,26,27,33,17,19,26,15,31,30,30,32,39,27
14/04/2006,9,26,31,18,29,26,21,29,26,18,16,15,8,46,25,40,25,37,27
14/04/2006,10,36,20,14,22,19,18,39,23,24,12,20,6,51,25,32,23,35,34
14/04/2006,11,23,11,9,26,20,24,45,23,19,7,15,2,44,31,27,24,35,34
14/04/2006,12,19,3,9,14,14,22,28,19,22,5,10,1,21,21,19,21,38,27
14/04/2006,13,25,4,7,12,15,14,17,17,10,3,9,1,16,12,13,12,31,19
14/04/2006,14,25,1,5,7,13,9,11,7,7,3,8,0,7,6,9,8,22,9
14/04/2006,15,21,1,5,7,14,8,6,14,10,3,8,1,7,7,8,7,21,7
14/04/2006,16,16,1,7,9,13,9,6,13,10,2,7,0,6,8,9,6,22,8
14/04/2006,17,-99,0,9,8,15,13,8,12,9,3,7,1,5,8,10,7,26,10
14/04/2006,18,7,-99,13,12,19,11,9,16,9,3,8,1,9,13,9,6,24,11
14/04/2006,19,12,-99,14,19,20,11,14,20,15,5,12,4,12,16,14,12,30,13
14/04/2006,20,12,-99,21,23,25,18,19,21,15,9,14,6,15,20,13,16,31,17
14/04/2006,21,15,-99,24,16,23,15,16,21,22,10,18,9,17,19,18,16,47,23
14/04/2006,22,26,-99,27,17,33,23,24,28,40,11,17,13,29,27,25,22,54,31
14/04/2006,23,27,-99,25,26,32,20,33,27,47,27,26,16,28,28,24,37,54,43
14/04/2006,24,-99,-99,36,22,37,22,19,42,45,27,16,17,23,28,21,54,52,33
15/04/2006,1,-99,-99,29,23,50,17,13,39,36,22,11,19,18,22,16,42,43,21
15/04/2006,2,13,-99,25,25,35,16,9,33,30,20,8,22,13,21,12,36,38,29
15/04/2006,3,-99,-99,19,-99,38,22,9,22,22,21,12,21,9,25,14,28,30,23
15/04/2006,4,15,-99,18,12,26,22,9,25,27,22,9,20,8,24,17,32,27,22
15/04/2006,5,26,-99,21,29,35,27,11,22,39,32,18,20,17,27,17,31,31,22
15/04/2006,6,36,-99,24,38,37,29,17,29,43,35,28,22,36,33,33,36,36,32
15/04/2006,7,38,-99,23,38,50,37,28,33,31,33,34,22,36,33,38,43,38,35
15/04/2006,8,39,-99,30,38,50,34,37,34,30,32,34,20,51,37,39,46,35,34
