FECHA,HORA,TAC,FAC,SAG,TLA,XAL,MER,PED,CES,TLI,ATI,VIF,PLA,LAG,AZC,UIZ,TAX,SUR,IZT
19/07/2007,5,10,12,16,21,12,15,10,9,21,16,25,9,17,19,19,11,11,-99
19/07/2007,6,14,16,15,18,14,16,13,10,22,26,20,11,18,19,20,12,11,-99
19/07/2007,7,15,16,14,19,13,20,14,9,23,25,21,14,22,18,21,14,9,-99
19/07/2007,8,21,19,16,24,18,32,17,12,27,26,21,19,33,19,21,16,13,-99
19/07/2007,9,29,30,14,36,24,56,24,27,28,32,20,33,55,26,33,32,26,-99
19/07/2007,10,34,43,13,47,29,57,31,46,-99,24,16,37,66,36,65,48,37,-99
19/07/2007,11,38,48,15,46,19,56,44,42,-99,28,15,50,68,42,68,53,30,-99
19/07/2007,12,43,50,10,40,11,46,32,41,-99,39,15,39,52,43,45,38,26,-99
19/07/2007,13,50,52,10,41,14,34,25,23,-99,45,13,36,51,42,16,19,14,-99
19/07/2007,14,39,62,11,34,13,23,14,12,-99,36,8,20,35,32,7,15,6,-99
19/07/2007,15,23,62,10,31,7,15,14,10,7,20,7,18,19,22,5,18,11,-99
19/07/2007,16,20,33,11,23,4,18,10,10,8,17,6,9,22,16,11,13,13,-99
19/07/2007,17,21,15,12,22,3,27,9,17,21,19,11,8,25,19,9,10,8,-99
19/07/2007,18,29,17,17,28,10,19,15,22,21,13,8,16,36,26,9,16,13,-99
19/07/2007,19,49,31,23,38,33,45,16,23,19,18,10,29,56,48,13,15,18,-99
19/07/2007,20,29,21,20,24,20,42,24,17,26,16,16,29,39,28,17,15,21,-99
19/07/2007,21,35,32,24,30,26,33,18,20,29,23,30,23,31,26,38,42,24,-99
19/07/2007,22,32,12,18,23,22,32,21,17,15,17,27,25,31,20,29,34,20,-99
19/07/2007,23,22,22,25,38,24,36,22,17,23,14,17,26,39,26,29,36,22,-99
19/07/2007,24,20,26,19,23,23,46,24,19,36,17,7,26,45,31,38,34,19,-99
20/07/2007,1,20,23,28,23,26,45,24,21,23,15,8,25,43,21,35,26,25,-99
20/07/2007,2,18,13,32,17,32,23,14,20,17,9,8,23,21,16,46,29,21,-99
20/07/2007,3,18,12,21,21,27,27,13,26,20,6,6,16,24,18,23,36,21,-99
20/07/2007,4,26,10,13,26,16,33,12,22,11,6,9,18,33,32,23,31,23,-99
20/07/2007,5,24,17,21,13,14,38,14,26,19,15,17,16,37,23,30,31,18,-99
20/07/2007,6,17,21,28,-99,22,37,16,25,29,20,23,13,37,22,31,43,20,-99
20/07/2007,7,15,20,28,-99,37,38,20,24,29,20,26,17,38,22,36,29,20,-99
20/07/2007,8,29,23,24,-99,36,40,23,23,30,24,26,25,38,26,36,28,23,-99
20/07/2007,9,55,38,19,51,25,42,27,26,30,44,18,33,32,46,29,37,24,37
20/07/2007,10,67,56,21,61,38,49,26,36,33,50,15,38,45,55,40,49,26,46
20/07/2007,11,69,47,19,66,36,51,27,49,36,41,9,50,55,60,41,60,28,52
20/07/2007,12,53,38,16,42,31,56,50,37,11,22,6,60,46,33,29,75,46,48
20/07/2007,13,37,24,10,24,26,38,49,25,6,14,8,44,31,21,20,71,41,32
20/07/2007,14,22,20,10,23,27,35,33,20,12,14,17,21,20,12,22,72,29,20
20/07/2007,15,28,18,15,22,29,37,20,35,13,11,6,20,27,23,16,29,21,18
20/07/2007,16,27,18,16,-99,29,31,22,35,6,11,7,30,27,20,26,36,22,33
20/07/2007,17,26,34,18,34,42,48,31,34,14,18,22,31,31,25,44,50,34,43
20/07/2007,18,29,39,23,39,33,57,35,33,40,25,25,39,50,35,42,41,32,50
20/07/2007,19,27,33,43,38,49,58,28,36,35,15,46,47,43,30,48,55,41,51
20/07/2007,20,48,44,49,51,47,55,34,37,33,28,47,50,47,44,61,60,55,61
20/07/2007,21,53,51,53,36,44,59,40,25,40,25,36,42,55,41,67,57,49,65
20/07/2007,22,39,36,50,37,49,61,33,45,42,12,18,38,48,38,61,49,45,56
20/07/2007,23,34,29,43,34,46,50,34,40,41,22,20,31,43,33,53,45,39,51
20/07/2007,24,26,29,40,33,45,49,22,37,35,14,25,27,36,30,48,40,37,48
21/07/2007,1,25,24,45,27,47,46,13,19,32,8,27,21,41,28,30,39,31,40
21/07/2007,2,21,20,42,23,37,38,14,17,30,13,22,19,34,27,25,30,28,35
21/07/2007,3,19,19,32,24,33,38,17,13,25,14,22,17,30,24,29,29,27,34
21/07/2007,4,19,16,19,19,27,33,14,5,23,13,15,14,28,20,17,21,21,32
21/07/2007,5,22,15,26,17,32,30,15,18,23,13,16,13,27,17,27,22,20,31
21/07/2007,6,23,17,26,22,27,27,16,19,23,15,17,16,26,20,36,24,23,29
21/07/2007,7,23,18,29,23,32,33,18,21,22,16,20,19,27,21,33,25,24,25
21/07/2007,8,25,23,25,24,29,43,20,25,20,24,24,23,39,25,33,29,26,31
21/07/2007,9,50,33,19,38,23,54,20,40,21,29,32,32,47,44,46,53,35,58
21/07/2007,10,53,41,14,54,23,48,35,46,26,28,27,39,42,38,58,56,32,66
21/07/2007,11,43,47,10,47,12,45,38,45,21,27,19,54,39,38,57,47,31,61
21/07/2007,12,43,48,10,44,8,42,35,22,21,31,14,49,41,34,26,39,23,48
21/07/2007,13,35,37,12,32,13,29,24,31,14,24,8,39,32,23,19,38,15,28
21/07/2007,14,23,34,11,21,23,14,15,38,7,17,5,26,20,17,11,62,16,14
21/07/2007,15,18,25,10,13,25,11,17,31,4,13,3,21,20,15,9,35,21,15
21/07/2007,16,22,22,18,22,11,18,16,13,6,11,6,18,25,18,13,12,20,15
21/07/2007,17,23,25,16,26,25,19,9,9,11,18,5,13,29,24,14,10,12,14
21/07/2007,18,31,27,19,17,26,36,16,14,15,19,5,21,34,19,21,26,17,23
21/07/2007,19,45,28,20,26,32,49,18,19,42,27,8,19,46,25,41,47,20,37
21/07/2007,20,34,25,23,40,39,41,22,25,16,29,20,29,44,18,37,47,-99,43
21/07/2007,21,39,35,36,35,36,47,24,24,32,31,20,26,46,35,51,46,-99,42
21/07/2007,22,35,37,39,31,44,49,33,33,39,23,-99,30,46,39,49,47,36,41
21/07/2007,23,39,39,42,42,42,47,40,24,30,16,-99,38,46,34,29,34,33,41
21/07/2007,24,25,32,28,32,33,34,38,27,39,12,-99,39,40,36,25,25,27,28
22/07/2007,1,27,23,24,14,26,27,35,20,-99,8,-99,37,32,27,21,20,25,21
22/07/2007,2,16,17,19,20,18,25,34,9,-99,9,-99,24,31,19,14,21,16,19
22/07/2007,3,17,16,12,14,8,25,16,6,-99,11,-99,13,27,23,12,12,14,19
22/07/2007,4,21,14,16,13,12,28,13,2,-99,14,-99,13,28,20,11,13,10,26
22/07/2007,5,17,14,13,13,3,28,14,6,-99,18,-99,10,25,17,16,25,14,28
22/07/2007,6,20,19,14,18,4,24,16,16,-99,17,-99,14,21,20,26,25,18,22
22/07/2007,7,26,18,22,19,11,24,16,18,-99,17,-99,18,23,20,27,20,20,23
22/07/2007,8,24,17,20,20,22,24,14,18,-99,16,-99,19,23,21,28,19,19,22
22/07/2007,9,20,17,17,20,25,25,22,19,-99,11,7,19,24,24,22,21,15,20
22/07/2007,10,31,21,16,16,18,32,21,21,-99,10,7,25,24,25,25,27,15,26
22/07/2007,11,28,21,16,21,21,27,20,23,-99,11,8,26,26,26,24,16,13,28
22/07/2007,12,27,24,17,27,21,37,19,24,-99,17,7,28,29,23,25,28,8,31
22/07/2007,13,24,30,12,16,15,32,20,28,-99,16,2,29,29,22,30,51,14,39
22/07/2007,14,18,21,8,7,10,15,32,28,-99,9,2,29,14,11,11,57,27,18
22/07/2007,15,13,12,17,3,9,13,15,16,-99,5,2,16,12,9,9,25,10,16
22/07/2007,16,17,21,27,24,11,9,9,10,-99,6,5,16,15,18,7,21,8,10
22/07/2007,17,22,16,28,21,34,28,17,21,-99,16,4,23,32,19,16,30,12,21
22/07/2007,18,33,21,27,30,36,38,23,30,-99,16,3,27,35,29,24,41,27,28
22/07/2007,19,42,27,26,27,32,41,29,30,-99,15,9,32,39,24,47,41,18,29
22/07/2007,20,45,46,26,22,32,39,43,25,-99,21,21,42,45,19,26,50,34,31
22/07/2007,21,38,49,32,40,28,42,47,17,-99,39,23,44,41,34,22,39,39,37
22/07/2007,22,41,38,36,40,35,32,37,28,-99,31,21,32,44,41,23,40,32,47
22/07/2007,23,39,38,23,33,34,46,38,26,-99,33,30,41,49,42,38,41,30,48
22/07/2007,24,42,34,16,47,27,47,43,28,-99,32,38,37,49,42,44,46,32,46
23/07/2007,1,46,25,17,38,24,44,42,21,-99,9,35,24,46,40,42,34,32,44
23/07/2007,2,43,17,21,23,20,29,28,12,-99,3,28,35,29,31,39,29,25,34
23/07/2007,3,30,11,16,6,26,25,34,16,-99,3,28,36,22,23,35,24,16,30
23/07/2007,4,14,6,19,7,27,27,20,10,-99,5,21,27,27,10,32,21,20,30
23/07/2007,5,14,6,23,13,27,33,11,23,-99,6,19,16,29,13,29,26,23,34
23/07/2007,6,23,15,24,21,23,30,14,20,-99,11,15,18,29,22,35,24,14,34
23/07/2007,7,27,25,29,24,30,31,26,22,-99,17,18,25,30,26,33,26,20,33
23/07/2007,8,29,20,35,22,29,34,29,23,-99,18,19,26,33,27,34,29,25,28
23/07/2007,9,17,16,33,12,35,40,26,25,-99,10,14,26,35,19,36,34,24,33
23/07/2007,10,14,16,25,28,-99,45,29,37,-99,9,11,-99,41,22,44,40,22,40
23/07/2007,11,32,30,22,27,-99,39,35,52,-99,11,-99,-99,40,26,51,60,29,40
23/07/2007,12,39,38,18,24,-99,30,42,43,-99,21,-99,-99,34,31,29,53,26,38
23/07/2007,13,35,32,13,20,-99,33,40,29,-99,12,-99,-99,30,19,24,59,25,26
23/07/2007,14,-99,24,8,18,22,17,36,-99,-99,8,-99,34,22,11,10,49,24,16
23/07/2007,15,12,22,9,5,17,19,26,-99,-99,7,-99,22,19,8,8,51,16,14
23/07/2007,16,13,22,10,13,28,19,22,36,-99,8,-99,21,27,11,9,42,16,14
23/07/2007,17,18,32,15,18,21,23,19,41,-99,11,-99,25,23,18,15,40,15,24
23/07/2007,18,29,32,24,23,36,44,26,37,-99,22,8,29,31,22,25,48,23,35
23/07/2007,19,31,35,20,16,36,51,33,31,-99,30,16,30,38,28,39,50,26,39
23/07/2007,20,32,42,43,35,50,54,32,39,-99,36,14,32,50,31,46,42,27,41
23/07/2007,21,33,34,49,30,52,52,28,36,-99,21,8,36,49,35,42,35,35,40
23/07/2007,22,43,32,46,25,48,48,19,29,-99,21,41,29,46,33,34,32,38,41
23/07/2007,23,37,26,37,40,43,44,17,30,-99,16,35,31,46,30,37,41,38,46
23/07/2007,24,32,23,34,39,36,44,22,33,-99,7,14,25,43,25,47,40,32,44
24/07/2007,1,17,22,40,27,29,39,9,31,-99,9,-99,15,40,26,48,35,25,36
24/07/2007,2,15,12,27,24,35,33,6,27,-99,4,0,12,30,20,42,29,22,36
24/07/2007,3,11,10,22,10,30,30,6,24,-99,6,3,6,23,13,36,23,16,28
24/07/2007,4,12,9,23,12,28,22,6,25,-99,11,9,7,20,13,35,24,8,24
24/07/2007,5,23,15,24,18,32,28,7,29,-99,9,15,12,27,20,32,34,10,27
24/07/2007,6,27,22,24,22,30,28,21,25,-99,15,15,24,24,20,27,33,22,27
24/07/2007,7,28,26,23,24,26,30,31,25,-99,18,-99,29,27,24,32,26,27,27
24/07/2007,8,24,19,27,22,30,31,29,28,-99,15,-99,25,31,26,34,31,25,28
24/07/2007,9,23,23,30,19,35,37,-99,27,-99,11,-99,24,36,22,32,34,29,34
24/07/2007,10,31,33,33,-99,44,50,-99,44,-99,15,-99,32,48,32,46,40,29,41
24/07/2007,11,29,34,29,-99,51,-99,-99,59,-99,22,-99,42,60,35,54,56,32,47
24/07/2007,12,31,32,29,-99,45,-99,-99,47,-99,28,-99,47,65,27,43,64,36,57
24/07/2007,13,30,28,21,-99,45,48,31,35,-99,26,-99,47,56,30,21,82,32,60
24/07/2007,14,36,41,12,-99,27,26,36,36,-99,20,-99,50,33,23,-99,61,36,24
24/07/2007,15,33,37,13,18,30,15,28,32,-99,16,-99,32,22,19,-99,50,20,18
24/07/2007,16,20,40,17,22,15,17,15,36,-99,12,-99,23,28,19,13,34,15,22
24/07/2007,17,27,35,21,34,45,23,14,33,-99,14,-99,30,28,25,9,23,11,21
24/07/2007,18,36,41,-99,37,51,39,23,38,-99,31,-99,33,44,26,22,58,25,37
24/07/2007,19,43,35,38,51,53,55,-99,33,-99,20,-99,28,55,51,24,55,28,42
24/07/2007,20,39,46,36,50,54,59,-99,42,-99,23,-99,43,55,53,50,45,32,46
24/07/2007,21,39,48,54,52,62,64,-99,32,-99,15,-99,41,62,51,52,39,36,55
24/07/2007,22,38,44,52,49,53,66,-99,26,-99,20,-99,34,60,47,33,32,30,57
24/07/2007,23,27,42,34,49,51,62,-99,26,-99,22,-99,31,56,48,17,19,36,25
24/07/2007,24,18,26,16,37,18,19,-99,18,-99,13,-99,25,34,41,9,10,6,13
25/07/2007,1,17,17,11,26,32,25,-99,9,-99,8,-99,15,32,30,10,7,2,5
25/07/2007,2,16,14,8,11,5,21,-99,9,-99,7,-99,19,25,15,11,8,5,8
25/07/2007,3,11,14,8,4,18,17,-99,7,-99,5,-99,20,28,18,12,9,5,15
25/07/2007,4,16,16,10,25,27,26,-99,10,-99,4,-99,13,31,24,10,6,5,11
25/07/2007,5,26,16,26,15,33,34,-99,15,-99,12,-99,14,30,24,25,11,9,19
25/07/2007,6,30,20,33,25,-99,38,-99,37,-99,21,-99,27,33,24,39,24,27,31
25/07/2007,7,34,27,33,28,-99,41,-99,37,-99,28,-99,34,40,32,43,30,31,39
25/07/2007,8,34,31,30,27,-99,39,-99,37,-99,27,-99,33,39,29,37,37,27,43
25/07/2007,9,33,34,25,20,-99,43,-99,38,-99,22,-99,36,43,21,31,41,30,37
25/07/2007,10,38,33,15,23,-99,45,-99,34,-99,17,-99,44,-99,14,24,41,28,40
25/07/2007,11,35,33,-99,20,-99,59,-99,36,-99,9,-99,48,-99,26,32,49,37,58
25/07/2007,12,27,24,-99,21,18,56,48,57,-99,10,-99,46,-99,19,69,68,46,55
25/07/2007,13,18,16,-99,19,-99,46,37,52,-99,9,-99,24,-99,18,54,67,38,27
25/07/2007,14,-99,16,-99,17,14,43,22,33,-99,7,-99,19,35,16,34,45,21,27
25/07/2007,15,14,16,-99,12,23,35,21,41,-99,6,3,23,26,13,35,55,23,19
25/07/2007,16,27,26,20,30,32,22,20,36,-99,9,12,26,26,26,16,40,18,21
25/07/2007,17,42,50,22,34,36,28,24,39,-99,18,17,34,28,36,19,40,20,26
25/07/2007,18,50,43,22,44,40,32,33,37,-99,29,19,49,34,41,24,55,26,28
25/07/2007,19,53,35,21,42,49,61,40,39,-99,32,16,42,65,35,42,72,42,52
25/07/2007,20,61,43,32,47,58,68,44,44,-99,40,37,43,64,41,64,62,47,59
25/07/2007,21,53,44,34,45,53,58,52,61,-99,25,55,48,58,43,66,63,52,58
25/07/2007,22,45,38,51,36,53,55,42,53,-99,15,37,41,54,33,63,53,50,43
25/07/2007,23,36,33,47,36,48,50,37,28,-99,12,30,38,50,32,29,40,41,46
25/07/2007,24,36,27,26,30,42,46,31,20,-99,7,11,40,47,31,21,25,16,39
26/07/2007,1,33,25,19,16,30,33,14,12,-99,6,7,20,46,28,11,16,11,17
26/07/2007,2,31,21,17,17,34,18,18,14,-99,11,18,14,25,22,11,11,10,14
26/07/2007,3,32,15,14,20,27,18,18,9,-99,13,24,16,17,25,13,16,10,17
26/07/2007,4,26,15,18,16,5,28,19,11,-99,8,26,18,33,20,19,16,12,32
26/07/2007,5,25,19,21,22,10,36,22,20,-99,12,29,25,36,22,20,14,13,34
26/07/2007,6,28,21,19,24,20,36,30,25,-99,21,25,21,37,25,30,24,19,24
26/07/2007,7,30,26,24,27,32,37,32,27,-99,20,24,30,38,28,34,32,24,33
26/07/2007,8,27,25,26,27,36,37,31,32,-99,21,26,30,40,26,38,29,26,33
26/07/2007,9,33,26,21,31,30,47,33,35,-99,21,18,33,49,31,41,42,36,42
26/07/2007,10,40,33,17,35,22,63,37,43,-99,14,16,39,60,33,43,55,-99,58
26/07/2007,11,47,44,13,45,22,74,44,25,-99,22,26,57,68,41,23,35,-99,48
26/07/2007,12,50,46,-99,48,23,45,36,23,-99,30,19,56,63,42,10,21,-99,24
26/07/2007,13,53,52,12,51,7,21,26,39,-99,35,17,27,35,45,10,19,-99,18
26/07/2007,14,41,56,13,39,5,16,13,26,19,40,14,33,32,36,9,27,10,16
26/07/2007,15,55,36,12,41,4,15,9,22,44,25,10,32,26,33,9,17,12,13
26/07/2007,16,51,43,9,46,-99,56,21,16,45,30,37,24,48,37,14,12,15,26
26/07/2007,17,41,37,14,42,48,39,14,15,46,22,34,14,36,34,17,11,15,14
26/07/2007,18,59,32,14,26,-99,30,22,17,40,19,33,21,37,33,18,28,15,16
26/07/2007,19,66,34,19,48,-99,41,34,29,32,-99,16,33,60,40,24,17,23,36
26/07/2007,20,54,55,24,41,38,40,41,28,25,32,14,65,56,43,37,31,28,41
26/07/2007,21,57,27,29,54,26,35,38,34,28,26,15,50,37,53,28,36,27,26
26/07/2007,22,37,26,29,32,34,46,39,36,44,25,21,42,54,27,45,46,37,48
26/07/2007,23,26,29,31,33,47,43,44,45,46,30,40,41,42,26,49,44,39,45
26/07/2007,24,32,28,46,31,47,39,31,41,41,34,31,35,41,26,47,43,43,43
27/07/2007,1,31,30,37,43,43,42,18,40,40,13,18,21,42,31,45,40,36,42
27/07/2007,2,20,22,26,26,32,40,13,35,36,13,18,17,44,33,44,32,28,38
27/07/2007,3,16,17,23,22,25,39,11,21,34,12,25,16,35,25,27,21,19,27
27/07/2007,4,22,18,17,22,21,27,8,16,-99,8,23,15,30,21,18,13,17,21
27/07/2007,5,19,17,19,19,26,23,9,19,36,16,25,14,29,21,25,19,17,19
27/07/2007,6,21,18,19,19,28,20,15,18,33,19,24,22,27,21,24,26,20,19
27/07/2007,7,22,21,20,22,29,25,19,18,34,19,24,18,30,24,24,22,19,21
27/07/2007,8,25,28,27,29,33,37,22,23,33,18,29,26,37,28,33,21,28,25
27/07/2007,9,36,48,33,40,54,56,41,41,45,17,31,53,58,34,52,30,38,-99
27/07/2007,10,54,55,43,66,69,85,53,64,54,19,35,80,81,40,43,39,43,-99
27/07/2007,11,50,35,37,50,56,95,60,58,40,11,23,81,87,61,47,75,41,-99
27/07/2007,12,61,21,26,43,47,77,63,67,21,19,12,59,68,45,58,83,43,-99
27/07/2007,13,46,31,17,34,37,52,56,53,13,17,7,47,53,32,34,79,56,117
27/07/2007,14,35,31,10,27,30,42,50,35,-99,12,4,50,45,25,15,64,47,31
27/07/2007,15,30,15,9,19,27,20,44,29,-99,7,3,42,29,21,11,61,30,22
27/07/2007,16,25,18,11,13,31,18,30,37,-99,8,3,34,27,13,13,40,17,21
27/07/2007,17,25,26,24,14,27,20,19,41,-99,11,6,34,32,16,14,46,16,25
27/07/2007,18,30,34,19,27,34,25,28,38,-99,18,14,38,26,23,13,41,15,23
27/07/2007,19,38,45,23,47,46,39,23,43,-99,32,16,39,51,35,18,47,16,28
27/07/2007,20,37,48,24,45,41,32,47,45,-99,39,13,47,54,46,27,49,35,34
27/07/2007,21,47,37,22,42,34,53,44,33,-99,33,12,44,56,45,35,48,47,45
27/07/2007,22,42,24,25,22,27,52,44,41,-99,16,13,39,55,35,53,55,54,50
27/07/2007,23,32,13,24,23,28,42,36,27,-99,20,14,33,37,28,28,31,28,38
27/07/2007,24,13,14,19,19,29,33,13,20,-99,18,13,9,31,18,25,25,19,33
28/07/2007,1,10,15,14,7,27,26,13,20,-99,8,11,13,21,12,23,23,10,23
28/07/2007,2,11,24,14,21,24,25,28,16,-99,6,16,15,23,15,25,29,16,27
28/07/2007,3,13,33,24,32,21,24,27,19,-99,12,18,18,37,20,39,34,27,25
28/07/2007,4,29,29,19,27,23,33,24,18,-99,9,23,17,29,22,39,31,30,29
28/07/2007,5,28,21,27,22,33,34,23,35,-99,9,24,15,32,24,39,36,32,33
28/07/2007,6,31,25,27,31,29,39,25,31,-99,10,26,16,41,32,33,34,29,37
28/07/2007,7,37,25,26,32,27,40,23,28,-99,23,15,16,42,32,33,32,26,39
28/07/2007,8,40,27,24,30,26,35,21,30,-99,23,19,25,34,33,35,28,24,40
28/07/2007,9,35,42,-99,32,25,31,29,27,-99,22,12,40,35,40,42,25,19,36
28/07/2007,10,35,54,16,26,28,31,40,38,-99,31,11,47,33,42,50,29,27,38
28/07/2007,11,31,43,13,32,34,31,44,44,-99,26,9,50,38,26,45,49,30,42
28/07/2007,12,32,32,12,38,27,26,42,43,-99,34,8,45,34,24,26,50,40,29
28/07/2007,13,35,31,11,31,24,25,29,30,-99,21,7,39,31,23,22,38,35,21
28/07/2007,14,27,37,10,20,31,21,25,41,-99,15,6,30,26,19,16,56,21,19
28/07/2007,15,21,29,8,14,16,17,20,36,-99,14,4,27,24,13,12,55,19,18
28/07/2007,16,19,24,14,16,4,15,12,23,-99,15,6,23,24,10,8,28,10,15
28/07/2007,17,22,30,16,21,3,16,15,24,-99,18,12,17,27,20,6,12,18,16
28/07/2007,18,26,17,17,18,6,19,26,22,-99,-99,15,36,30,21,10,11,14,18
28/07/2007,19,35,14,23,26,46,48,33,28,-99,-99,18,49,37,20,17,30,27,33
28/07/2007,20,38,29,22,35,42,46,39,26,-99,11,26,50,41,20,37,61,38,43
28/07/2007,21,46,46,27,33,36,57,53,38,-99,16,30,44,61,32,49,61,44,41
28/07/2007,22,48,49,21,37,35,62,43,45,-99,20,22,49,63,38,56,51,35,49
28/07/2007,23,47,43,26,42,22,58,36,37,-99,16,15,40,59,42,54,36,27,52
28/07/2007,24,47,39,35,43,27,36,33,31,-99,23,23,35,37,40,38,26,30,49
29/07/2007,1,42,34,25,28,25,39,28,28,-99,9,24,28,45,38,30,30,31,39
29/07/2007,2,25,28,25,11,30,48,17,28,-99,10,26,22,48,22,36,31,31,47
29/07/2007,3,23,17,32,15,28,39,11,29,-99,12,18,22,33,18,34,29,31,37
29/07/2007,4,19,19,26,22,27,33,10,24,-99,9,19,18,33,19,31,24,26,33
29/07/2007,5,20,19,27,33,26,32,10,22,-99,8,24,15,33,21,30,26,21,30
29/07/2007,6,25,18,20,25,25,33,23,21,-99,19,26,19,34,22,30,21,19,30
29/07/2007,7,23,19,18,19,22,34,23,20,-99,18,27,18,37,21,26,21,21,24
29/07/2007,8,27,20,19,23,15,35,23,23,-99,20,22,23,39,26,29,22,17,30
29/07/2007,9,40,30,16,32,17,37,23,25,-99,28,21,29,38,33,30,23,19,40
29/07/2007,10,42,45,17,24,19,31,24,22,-99,35,26,31,36,27,17,23,16,28
29/07/2007,11,35,45,10,21,3,21,18,16,-99,34,23,19,24,24,8,17,11,15
29/07/2007,12,25,33,7,19,2,14,10,14,-99,25,18,13,18,18,8,16,7,6
29/07/2007,13,17,23,8,21,12,15,7,18,-99,20,8,8,16,14,6,13,5,9
29/07/2007,14,15,22,6,20,11,15,7,20,-99,14,6,9,13,13,6,21,6,9
29/07/2007,15,13,19,8,16,2,10,7,21,-99,14,5,11,8,10,6,25,4,10
29/07/2007,16,10,14,10,10,2,8,4,13,-99,10,5,12,10,8,5,19,6,11
29/07/2007,17,11,18,19,16,1,8,4,14,-99,14,7,11,16,12,4,9,7,7
29/07/2007,18,11,25,18,10,16,12,5,10,-99,14,8,12,18,13,11,8,10,10
29/07/2007,19,22,11,19,17,11,25,13,21,-99,14,9,12,24,17,17,10,15,14
29/07/2007,20,24,9,19,20,13,29,19,19,-99,11,11,20,28,16,27,36,20,24
29/07/2007,21,26,12,20,23,19,34,26,18,-99,14,12,26,34,24,30,37,21,26
29/07/2007,22,26,15,17,23,23,36,27,21,-99,21,10,30,39,22,28,37,25,24
29/07/2007,23,19,17,16,22,22,31,23,28,-99,26,10,29,29,21,30,33,34,32
29/07/2007,24,13,11,14,11,17,31,30,23,-99,12,9,21,28,15,22,20,21,23
30/07/2007,1,15,7,15,8,14,23,26,13,-99,7,15,13,21,15,13,14,20,17
30/07/2007,2,7,6,15,1,13,22,16,10,-99,4,9,10,21,6,10,15,15,18
30/07/2007,3,3,5,10,0,16,18,11,9,-99,3,5,7,23,5,20,10,8,14
30/07/2007,4,4,4,9,5,19,31,10,14,-99,5,8,7,30,9,23,13,8,17
30/07/2007,5,14,7,19,16,29,33,13,24,-99,6,11,11,33,22,18,27,10,23
30/07/2007,6,30,20,21,31,29,40,18,28,-99,13,16,20,41,34,26,38,20,35
30/07/2007,7,31,22,31,38,32,44,28,48,-99,23,25,32,42,30,35,37,30,37
30/07/2007,8,32,26,29,36,34,44,31,28,-99,21,29,25,44,31,31,37,33,39
30/07/2007,9,33,23,27,32,31,37,26,37,-99,15,23,23,41,32,32,46,35,42
30/07/2007,10,31,21,23,31,34,45,27,45,-99,9,15,21,42,32,35,48,31,35
30/07/2007,11,38,26,23,23,-99,39,-99,40,-99,14,7,41,48,-99,25,59,37,35
30/07/2007,12,43,34,19,30,-99,42,38,29,-99,22,8,-99,41,-99,24,50,32,28
30/07/2007,13,37,35,13,32,-99,31,25,22,-99,21,6,-99,30,-99,19,32,20,21
30/07/2007,14,26,29,10,21,31,22,22,27,-99,16,4,26,22,-99,13,46,18,-99
30/07/2007,15,18,19,9,15,-99,13,23,31,-99,9,4,20,22,-99,8,43,17,-99
30/07/2007,16,17,24,11,14,-99,19,19,31,-99,12,6,24,27,-99,9,38,16,-99
30/07/2007,17,20,30,15,18,29,28,26,32,-99,20,7,25,29,-99,21,44,21,28
30/07/2007,18,17,29,13,19,25,27,28,27,-99,17,10,26,29,19,19,33,23,24
30/07/2007,19,26,30,15,17,-99,31,31,26,-99,16,11,35,30,27,25,41,24,24
30/07/2007,20,36,20,21,25,29,26,37,26,-99,14,9,36,29,32,24,40,23,28
30/07/2007,21,31,22,26,23,-99,34,22,27,-99,18,11,34,32,36,26,20,21,-99
30/07/2007,22,31,28,27,23,29,31,20,31,-99,16,12,27,35,33,28,24,27,-99
30/07/2007,23,23,20,24,24,27,27,19,28,-99,13,21,28,29,24,21,27,17,23
30/07/2007,24,18,19,21,10,23,26,14,17,-99,8,32,16,26,19,14,27,10,20
31/07/2007,1,14,22,12,13,12,27,15,14,-99,18,22,15,21,14,14,28,7,19
31/07/2007,2,18,17,8,19,13,25,14,5,-99,22,15,13,18,21,14,14,10,22
31/07/2007,3,19,19,11,15,5,23,12,6,-99,23,17,20,18,20,10,11,7,15
31/07/2007,4,12,12,13,20,15,22,10,10,-99,22,16,12,21,22,14,10,7,14
31/07/2007,5,21,17,20,30,25,31,9,17,-99,19,24,16,27,34,21,19,11,26
31/07/2007,6,25,21,25,29,27,32,16,21,-99,15,30,19,28,36,35,30,16,33
31/07/2007,7,27,22,27,25,34,31,22,24,-99,22,26,20,36,30,38,26,25,34
31/07/2007,8,32,26,27,31,35,35,27,32,-99,20,25,29,42,30,42,30,29,34
31/07/2007,9,42,34,19,37,27,33,37,39,-99,20,19,39,50,40,45,40,35,43
31/07/2007,10,48,43,16,35,36,33,42,45,-99,23,12,50,52,43,37,43,32,42
31/07/2007,11,56,48,26,39,43,-99,33,39,-99,25,6,55,52,45,46,40,-99,42
31/07/2007,12,44,39,20,45,45,-99,22,42,-99,25,4,40,48,39,41,46,17,39
31/07/2007,13,41,42,10,46,42,-99,18,35,-99,25,4,46,40,36,29,58,25,-99
31/07/2007,14,40,44,14,30,38,-99,27,34,-99,24,5,40,41,29,20,36,26,-99
31/07/2007,15,32,32,11,24,30,29,21,41,7,19,6,27,36,24,17,44,21,-99
31/07/2007,16,28,33,9,17,-99,16,21,40,5,15,3,31,26,19,17,30,22,27
