FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
02/06/2019,20,5,12,9,15,-99,-99,-99,-99,-99,4,10,6,9,11,-99,16,5,-99,14,12,5,11,11,-99,13,12,20,-99,12,11,9,10,9,6,13
02/06/2019,21,5,13,8,10,-99,-99,-99,-99,-99,5,9,6,8,10,-99,13,8,-99,11,12,4,7,11,-99,17,10,13,-99,10,21,9,7,11,5,12
02/06/2019,22,4,14,7,9,-99,-99,-99,-99,-99,9,6,6,11,8,-99,13,8,-99,11,14,3,6,10,-99,13,6,9,-99,8,17,7,7,9,5,11
02/06/2019,23,4,11,6,9,-99,-99,-99,-99,-99,9,4,5,8,9,-99,10,8,-99,10,13,3,7,7,-99,9,8,8,-99,6,16,6,6,7,4,9
02/06/2019,24,6,8,5,10,-99,-99,-99,-99,-99,9,3,5,11,11,-99,9,9,-99,12,9,4,4,7,-99,8,10,9,-99,5,10,9,7,9,5,10
03/06/2019,1,4,8,5,7,-99,-99,-99,-99,-99,9,3,5,10,12,-99,15,10,-99,13,8,4,6,7,-99,7,9,8,-99,6,7,10,8,10,4,9
03/06/2019,2,4,8,5,12,-99,-99,-99,-99,-99,7,3,5,6,11,-99,13,7,-99,9,13,4,8,7,-99,7,3,8,-99,6,8,13,9,8,5,6
03/06/2019,3,4,7,7,10,-99,-99,-99,-99,-99,10,4,6,6,11,-99,7,11,-99,9,15,5,7,9,-99,9,6,7,-99,6,8,16,10,7,9,11
03/06/2019,4,5,6,8,13,-99,-99,-99,-99,-99,12,6,7,10,21,-99,16,12,-99,16,14,5,6,11,-99,13,6,9,-99,7,10,16,7,11,11,10
03/06/2019,5,7,11,14,14,-99,-99,-99,-99,-99,15,13,11,18,18,-99,19,16,-99,20,12,13,8,17,-99,18,11,18,-99,8,15,23,17,23,12,19
03/06/2019,6,16,10,12,20,-99,-99,-99,-99,-99,19,10,17,26,27,-99,23,18,-99,26,18,14,14,21,-99,26,15,21,-99,17,23,21,16,26,18,11
03/06/2019,7,16,11,17,25,-99,-99,-99,-99,-99,17,19,24,27,33,-99,26,23,-99,27,21,18,15,22,-99,24,19,21,-99,19,22,23,23,31,18,11
03/06/2019,8,13,13,17,21,-99,-99,-99,-99,-99,12,15,14,24,30,-99,25,18,-99,30,17,13,17,19,-99,23,17,18,-99,22,19,19,20,29,13,15
03/06/2019,9,7,5,10,17,-99,-99,-99,-99,-99,5,11,11,19,19,-99,23,13,-99,29,13,10,12,17,-99,19,11,9,-99,19,16,18,15,24,8,20
03/06/2019,10,6,11,4,15,-99,-99,-99,-99,-99,4,9,14,17,17,-99,23,10,-99,23,12,8,11,13,-99,15,10,8,-99,21,13,14,17,23,3,17
03/06/2019,11,6,9,3,13,-99,-99,-99,-99,-99,6,8,16,13,17,-99,19,9,-99,24,12,6,15,18,-99,15,9,8,-99,22,17,8,17,24,2,17
03/06/2019,12,7,13,6,18,-99,-99,-99,-99,-99,5,8,9,13,18,-99,19,8,-99,20,17,4,19,19,-99,18,8,9,-99,26,16,9,16,23,4,12
03/06/2019,13,9,16,9,21,-99,-99,-99,-99,-99,4,13,8,12,20,-99,23,12,-99,24,15,3,19,13,-99,14,10,12,-99,24,19,10,18,22,5,13
03/06/2019,14,8,18,7,18,-99,-99,-99,-99,-99,3,12,9,11,18,-99,22,11,-99,26,16,4,18,14,-99,10,9,19,-99,20,16,9,19,20,4,13
03/06/2019,15,6,16,7,16,-99,-99,-99,-99,-99,7,9,-99,9,15,-99,18,12,-99,23,15,5,13,15,-99,13,9,11,-99,16,16,10,18,21,5,12
03/06/2019,16,5,21,15,19,-99,-99,-99,-99,-99,6,16,11,13,13,-99,19,8,-99,23,18,3,10,14,-99,14,9,14,-99,19,17,8,17,18,3,17
03/06/2019,17,4,17,11,14,-99,-99,-99,-99,-99,4,16,9,10,13,-99,16,7,-99,17,15,2,13,11,-99,9,7,19,-99,13,13,7,12,14,3,15
03/06/2019,18,4,17,11,14,-99,-99,-99,-99,-99,3,14,8,9,11,-99,13,7,-99,14,13,2,5,11,-99,9,6,15,-99,10,13,7,9,12,2,15
03/06/2019,19,5,15,10,13,-99,-99,-99,-99,-99,4,13,10,11,10,-99,15,12,-99,15,11,3,6,13,-99,12,-99,15,-99,10,9,7,9,13,3,12
03/06/2019,20,5,14,11,12,-99,-99,-99,-99,-99,7,12,12,13,9,-99,14,14,-99,13,10,6,6,14,-99,13,-99,12,-99,11,17,9,12,14,5,13
03/06/2019,21,8,15,8,15,-99,-99,-99,-99,-99,11,12,11,14,12,-99,20,13,-99,20,19,3,12,17,-99,16,11,15,-99,15,20,12,14,15,7,15
03/06/2019,22,8,19,8,13,-99,-99,-99,-99,-99,10,8,10,12,12,-99,14,11,-99,14,19,5,13,13,-99,14,10,14,-99,14,17,16,13,13,5,8
03/06/2019,23,6,12,7,17,-99,-99,-99,-99,-99,10,7,9,11,16,-99,11,13,-99,13,17,7,10,12,-99,13,7,9,-99,12,12,15,12,11,5,8
03/06/2019,24,6,10,4,17,-99,-99,-99,-99,-99,13,3,8,14,16,-99,20,10,-99,21,13,7,9,13,-99,13,7,6,-99,11,15,9,14,18,3,8
04/06/2019,1,6,8,3,9,-99,-99,-99,-99,-99,9,3,7,13,13,-99,15,7,-99,22,10,5,10,11,-99,13,5,7,-99,11,20,7,14,22,3,10
04/06/2019,2,6,6,5,8,-99,-99,-99,-99,-99,11,3,6,8,8,-99,16,7,-99,23,10,5,10,12,-99,11,3,6,-99,10,13,11,9,23,5,11
04/06/2019,3,5,5,4,7,-99,-99,-99,-99,-99,7,8,7,8,16,-99,11,7,-99,22,14,5,10,5,-99,6,7,7,-99,9,19,15,10,11,3,10
04/06/2019,4,7,8,4,22,-99,-99,-99,-99,-99,9,6,6,8,20,-99,16,8,-99,13,21,5,8,6,-99,6,9,9,-99,7,13,16,10,8,5,15
04/06/2019,5,8,12,11,22,-99,-99,-99,-99,-99,14,10,10,12,18,-99,19,14,-99,22,21,11,6,12,-99,11,12,12,-99,9,14,22,10,15,15,24
04/06/2019,6,13,18,15,24,-99,-99,-99,-99,-99,14,15,15,18,23,-99,22,21,-99,23,20,10,6,17,-99,21,17,13,-99,15,25,22,19,21,14,23
04/06/2019,7,13,16,13,24,-99,-99,-99,-99,-99,12,16,15,21,24,-99,24,21,-99,23,20,13,8,16,-99,20,17,15,-99,14,24,21,25,21,15,22
04/06/2019,8,11,13,14,26,-99,-99,-99,-99,-99,19,14,14,25,26,-99,24,19,-99,28,19,15,10,14,-99,18,20,18,-99,16,23,22,21,19,14,29
04/06/2019,9,10,11,18,29,-99,-99,-99,-99,-99,21,16,14,31,29,-99,25,21,-99,33,8,14,11,12,-99,18,24,16,-99,20,-99,23,18,18,12,34
04/06/2019,10,11,13,13,31,-99,-99,-99,-99,-99,24,24,16,30,34,-99,24,21,-99,36,15,9,9,14,-99,18,24,21,-99,17,28,14,17,20,15,33
04/06/2019,11,14,15,23,37,-99,-99,-99,-99,-99,29,31,20,27,35,-99,37,32,-99,39,37,5,7,19,-99,21,-99,30,-99,13,26,20,17,29,18,31
04/06/2019,12,11,21,19,26,-99,-99,-99,-99,-99,23,27,19,28,27,-99,-99,29,-99,37,39,8,4,25,-99,19,-99,27,-99,11,39,19,16,32,23,33
04/06/2019,13,8,7,35,16,-99,-99,-99,-99,-99,16,37,13,19,22,-99,-99,22,-99,27,27,7,3,23,-99,25,-99,13,-99,7,42,17,13,22,19,27
04/06/2019,14,4,8,15,11,-99,-99,-99,-99,-99,10,-99,8,8,17,-99,-99,12,-99,17,18,7,2,15,-99,6,-99,17,-99,5,24,20,7,16,12,14
04/06/2019,15,4,8,10,11,-99,-99,-99,-99,-99,8,10,9,13,11,-99,-99,9,-99,21,11,6,2,12,-99,11,12,13,-99,4,16,22,7,13,12,23
04/06/2019,16,15,7,12,19,-99,-99,-99,-99,-99,20,15,28,23,18,-99,-99,-99,-99,25,17,7,3,28,-99,22,20,18,-99,7,19,12,15,28,10,26
04/06/2019,17,18,21,11,27,-99,-99,-99,-99,-99,24,21,24,30,30,-99,34,27,-99,38,24,15,5,33,-99,20,25,25,-99,15,16,13,19,31,14,30
04/06/2019,18,24,20,18,34,-99,-99,-99,-99,-99,26,29,20,25,41,-99,47,29,-99,43,34,20,10,25,-99,30,25,27,-99,16,32,22,21,37,24,33
04/06/2019,19,15,25,34,34,-99,-99,-99,-99,-99,29,39,22,21,33,-99,37,25,-99,37,41,26,13,25,-99,28,23,24,-99,17,36,22,25,34,34,27
04/06/2019,20,20,19,40,27,-99,-99,-99,-99,-99,31,40,32,36,27,-99,33,22,-99,36,29,21,9,37,-99,18,26,29,-99,11,41,27,18,26,24,33
04/06/2019,21,28,26,35,18,-99,-99,-99,-99,-99,36,32,33,41,21,-99,24,36,-99,29,25,17,6,30,-99,9,34,29,-99,11,37,32,16,19,29,42
04/06/2019,22,23,35,30,17,-99,-99,-99,-99,-99,42,26,27,40,17,-99,28,39,-99,30,25,11,6,26,-99,11,34,30,-99,16,27,32,18,23,34,44
04/06/2019,23,23,28,24,24,-99,-99,-99,-99,-99,38,29,26,28,37,-99,40,30,-99,41,26,8,5,20,-99,11,26,27,-99,12,34,26,17,26,36,34
04/06/2019,24,24,17,36,23,-99,-99,-99,-99,-99,32,39,13,20,34,-99,32,22,-99,32,27,8,4,11,-99,7,16,23,-99,11,33,24,16,18,25,22
05/06/2019,1,25,26,35,18,-99,-99,-99,-99,-99,28,36,10,15,28,-99,27,22,-99,26,35,8,3,11,-99,5,20,14,-99,6,30,37,10,20,26,12
05/06/2019,2,23,18,32,15,-99,-99,-99,-99,-99,29,33,10,12,26,-99,26,18,-99,23,35,4,3,9,-99,3,15,11,-99,6,22,39,10,17,23,15
05/06/2019,3,21,12,27,14,-99,-99,-99,-99,-99,21,28,10,11,15,-99,18,20,-99,20,28,5,2,10,-99,4,10,13,-99,4,22,37,6,20,23,17
05/06/2019,4,22,17,26,13,-99,-99,-99,-99,-99,16,21,10,15,16,-99,28,23,-99,25,25,6,3,11,-99,6,17,14,-99,6,25,26,7,14,20,23
05/06/2019,5,25,14,26,17,-99,-99,-99,-99,-99,16,21,14,26,20,-99,22,28,-99,27,23,7,4,18,-99,8,21,16,-99,11,31,23,11,21,22,30
05/06/2019,6,21,20,24,27,-99,-99,-99,-99,-99,16,18,24,31,25,-99,26,30,-99,28,25,13,4,28,-99,9,25,21,-99,17,33,27,19,27,22,33
05/06/2019,7,21,19,19,27,-99,-99,-99,-99,-99,18,25,27,31,27,-99,29,32,-99,33,28,14,4,27,-99,14,28,21,-99,17,34,26,21,34,23,33
05/06/2019,8,20,21,33,30,-99,-99,-99,-99,-99,30,41,17,28,34,-99,34,27,-99,36,31,11,2,20,-99,11,24,22,-99,17,32,30,13,-99,28,26
05/06/2019,9,19,13,40,26,-99,-99,-99,-99,-99,35,43,14,28,30,-99,28,24,-99,43,31,6,5,15,-99,5,18,24,-99,13,34,-99,7,39,38,23
05/06/2019,10,10,13,32,24,-99,-99,-99,-99,-99,19,41,16,27,28,-99,20,17,-99,33,31,5,8,10,-99,6,14,24,-99,5,33,-99,7,26,29,24
05/06/2019,11,7,15,26,21,-99,-99,-99,-99,-99,22,18,11,26,22,-99,20,17,-99,24,31,4,5,9,-99,5,13,21,-99,5,-99,-99,6,12,20,24
05/06/2019,12,7,11,20,15,-99,-99,-99,-99,-99,21,17,7,14,20,-99,18,12,-99,19,25,6,2,8,-99,5,11,14,-99,5,-99,-99,3,8,17,21
05/06/2019,13,7,9,12,9,-99,-99,-99,-99,-99,15,17,6,10,19,-99,12,9,-99,16,-99,6,2,7,-99,4,11,15,-99,5,-99,-99,3,6,15,19
05/06/2019,14,8,12,6,10,-99,-99,-99,-99,-99,22,21,6,10,12,-99,10,12,-99,23,18,7,2,7,-99,4,12,17,-99,3,-99,-99,3,-99,17,22
05/06/2019,15,9,7,23,13,-99,-99,-99,-99,-99,20,16,8,11,11,-99,14,26,-99,25,21,6,2,8,-99,7,17,16,-99,3,-99,25,9,12,23,-99
05/06/2019,16,20,6,33,20,-99,-99,-99,-99,-99,27,36,25,-99,22,-99,25,35,-99,25,23,7,2,24,-99,16,28,12,-99,-99,-99,27,14,15,27,46
05/06/2019,17,18,21,34,28,-99,-99,-99,-99,-99,38,21,36,-99,29,-99,35,46,-99,37,27,11,3,25,-99,16,24,16,-99,-99,-99,45,11,24,30,49
05/06/2019,18,29,28,28,34,-99,-99,-99,-99,-99,41,29,34,-99,46,-99,42,51,-99,46,36,13,4,39,-99,16,37,22,-99,-99,-99,59,33,46,28,47
05/06/2019,19,27,27,28,45,-99,-99,-99,-99,-99,17,32,48,-99,47,-99,52,50,-99,55,43,13,3,41,-99,16,44,34,-99,-99,-99,35,33,52,32,49
05/06/2019,20,26,33,24,38,-99,-99,-99,-99,-99,28,25,49,-99,40,-99,48,46,-99,48,34,23,6,52,-99,52,44,20,-99,-99,-99,36,47,55,15,48
05/06/2019,21,17,32,14,31,-99,-99,-99,-99,-99,18,24,35,-99,27,-99,30,33,-99,40,29,22,20,25,-99,-99,29,24,-99,-99,-99,31,32,36,15,41
05/06/2019,22,10,26,12,34,-99,-99,-99,-99,-99,27,22,17,-99,34,-99,39,32,-99,39,36,17,35,20,-99,-99,25,18,-99,-99,-99,19,26,27,16,33
05/06/2019,23,9,24,10,27,-99,-99,-99,-99,-99,20,9,9,-99,24,-99,34,30,-99,32,27,11,22,11,-99,-99,17,-99,-99,-99,-99,23,17,16,14,29
05/06/2019,24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
06/06/2019,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
06/06/2019,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
06/06/2019,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
06/06/2019,4,21,6,13,13,-99,-99,-99,-99,-99,22,14,8,32,12,-99,12,11,-99,20,-99,12,3,17,10,9,-99,10,-99,-99,16,32,26,9,13,34
06/06/2019,5,14,11,17,18,-99,-99,-99,-99,-99,23,20,12,34,16,-99,21,21,-99,32,-99,22,4,31,11,29,-99,14,-99,-99,21,32,26,17,24,37
06/06/2019,6,27,17,23,25,-99,-99,-99,-99,-99,30,29,35,37,22,-99,27,34,-99,32,-99,19,5,34,19,32,-99,17,-99,-99,28,35,22,30,29,38
06/06/2019,7,24,17,26,26,-99,-99,-99,-99,-99,28,28,37,37,22,-99,27,36,-99,35,-99,17,4,36,25,33,-99,24,-99,-99,34,30,21,34,30,40
06/06/2019,8,19,21,23,25,-99,-99,-99,-99,-99,25,29,36,37,26,-99,27,34,-99,35,31,18,6,37,30,34,-99,23,-99,-99,35,27,21,32,28,36
06/06/2019,9,16,21,24,27,-99,-99,-99,-99,-99,27,32,41,38,25,-99,33,34,-99,31,31,10,6,43,22,40,-99,22,-99,11,44,34,21,38,27,36
06/06/2019,10,16,24,15,19,-99,-99,-99,-99,-99,14,36,40,42,28,-99,34,34,-99,49,25,10,5,44,20,47,-99,36,-99,8,39,35,17,47,30,35
06/06/2019,11,17,21,13,25,-99,-99,-99,-99,-99,14,25,40,37,28,-99,29,32,-99,54,30,18,3,43,25,49,-99,31,-99,8,22,41,11,40,28,39
06/06/2019,12,12,22,8,24,-99,-99,-99,-99,-99,14,22,38,43,28,-99,35,27,-99,42,26,8,3,41,27,33,-99,30,-99,10,39,36,16,42,28,40
06/06/2019,13,13,17,7,25,-99,-99,-99,-99,-99,9,20,29,33,25,-99,33,25,-99,29,20,5,3,21,19,23,-99,21,-99,10,37,22,20,34,25,39
06/06/2019,14,11,15,17,23,-99,-99,-99,-99,-99,5,27,11,17,19,-99,31,18,-99,32,26,5,3,18,21,14,-99,18,-99,10,29,18,20,27,10,32
06/06/2019,15,6,16,12,18,-99,-99,-99,-99,-99,5,31,4,9,22,-99,26,9,-99,22,26,5,4,8,22,10,-99,21,-99,11,37,10,19,19,7,25
06/06/2019,16,12,18,10,13,-99,-99,-99,-99,-99,6,23,4,8,15,-99,15,13,-99,25,19,7,3,11,22,8,-99,19,-99,7,16,7,12,10,9,23
06/06/2019,17,13,21,20,21,-99,-99,-99,-99,-99,10,31,9,16,23,-99,-99,17,-99,28,22,7,2,12,15,8,-99,16,-99,6,27,11,13,-99,11,29
06/06/2019,18,34,21,20,19,-99,-99,-99,-99,-99,13,31,17,35,29,-99,34,21,-99,35,34,17,5,22,24,18,-99,20,-99,11,34,28,12,16,20,33
06/06/2019,19,33,18,27,32,-99,-99,-99,-99,-99,30,44,43,57,31,-99,36,33,-99,46,37,23,9,47,24,27,-99,32,-99,17,40,42,26,34,35,52
06/06/2019,20,40,26,22,33,-99,-99,-99,-99,-99,31,41,45,59,32,-99,45,38,-99,41,36,28,9,47,28,42,-99,30,-99,12,40,57,32,49,34,46
06/06/2019,21,22,14,14,26,-99,-99,-99,-99,-99,27,18,-99,43,31,-99,29,31,-99,32,22,31,10,43,23,39,-99,18,-99,18,28,35,23,36,32,37
06/06/2019,22,21,9,13,28,-99,-99,-99,-99,-99,24,19,33,29,27,-99,36,31,-99,38,31,12,11,41,26,42,-99,30,-99,19,30,32,26,39,22,38
06/06/2019,23,16,4,22,23,-99,-99,-99,-99,-99,20,29,40,36,29,-99,38,37,-99,34,31,17,5,42,19,28,-99,15,-99,11,35,32,27,29,23,45
06/06/2019,24,21,2,12,23,-99,-99,-99,-99,-99,30,14,32,-99,25,-99,29,36,-99,30,25,13,3,19,8,13,-99,8,-99,5,36,23,18,20,36,35
07/06/2019,1,26,3,34,22,-99,-99,-99,-99,11,21,30,18,29,25,-99,27,31,-99,31,28,14,2,14,18,33,-99,7,-99,10,40,13,12,11,27,37
07/06/2019,2,20,9,33,17,-99,-99,-99,-99,16,25,28,18,17,22,-99,25,17,-99,36,29,10,2,17,22,23,-99,8,-99,11,36,37,15,31,25,34
07/06/2019,3,24,14,25,20,-99,-99,-99,-99,13,23,22,17,17,28,-99,35,25,-99,22,28,9,2,20,18,24,-99,12,-99,9,42,40,10,35,20,31
07/06/2019,4,19,11,9,26,-99,-99,-99,-99,19,23,11,17,22,30,-99,29,31,-99,27,17,12,4,23,17,24,-99,18,-99,8,36,30,22,41,24,29
07/06/2019,5,19,14,10,35,-99,-99,-99,-99,33,21,16,16,25,30,-99,36,34,-99,34,28,12,3,-99,16,37,-99,21,-99,20,29,27,24,35,19,36
07/06/2019,6,20,15,18,31,-99,-99,-99,-99,35,16,21,29,30,31,-99,35,33,-99,39,31,20,4,31,20,35,-99,28,-99,15,31,33,24,32,22,39
07/06/2019,7,21,15,17,27,-99,-99,-99,-99,43,15,19,31,35,31,-99,31,34,-99,39,29,24,6,33,22,33,-99,28,-99,23,30,35,20,31,32,42
07/06/2019,8,26,24,21,33,-99,-99,-99,-99,31,24,25,32,38,34,-99,38,39,-99,47,31,25,13,36,25,39,-99,26,-99,19,31,35,25,38,36,46
07/06/2019,9,23,32,25,35,-99,-99,-99,-99,30,28,36,35,51,41,-99,37,50,-99,54,39,21,13,40,31,47,-99,21,-99,22,40,41,32,42,39,51
07/06/2019,10,21,22,31,36,-99,-99,-99,-99,31,-99,38,45,58,54,-99,42,56,-99,66,40,16,10,40,38,46,-99,-99,-99,16,54,41,28,53,38,46
07/06/2019,11,10,19,18,35,-99,-99,-99,-99,15,-99,23,42,-99,47,-99,51,28,-99,55,32,16,4,29,34,40,-99,-99,-99,10,71,28,24,50,19,46
07/06/2019,12,6,14,18,31,-99,-99,-99,-99,10,-99,37,28,-99,34,-99,45,15,-99,46,25,15,4,21,23,34,-99,-99,-99,13,38,16,20,38,8,35
07/06/2019,13,7,19,19,26,-99,-99,-99,-99,19,5,26,10,-99,30,-99,31,10,-99,35,27,13,4,19,24,16,-99,-99,-99,17,23,11,28,26,7,17
07/06/2019,14,6,23,9,15,-99,-99,-99,-99,20,4,16,6,8,20,-99,21,9,-99,20,26,11,4,14,23,14,-99,22,-99,17,17,8,18,-99,5,15
07/06/2019,15,8,22,10,9,-99,-99,-99,-99,15,6,13,6,9,19,-99,16,11,-99,20,20,11,4,13,20,12,-99,17,-99,11,17,8,15,13,5,13
07/06/2019,16,20,16,14,13,-99,-99,-99,-99,16,8,18,8,12,14,-99,20,39,-99,22,19,6,-99,14,14,13,-99,14,-99,9,30,10,10,13,12,27
07/06/2019,17,30,15,28,22,-99,-99,-99,-99,19,17,34,26,32,30,-99,32,43,-99,49,34,20,3,26,14,14,-99,16,-99,-99,41,12,13,22,23,49
07/06/2019,18,25,6,31,21,-99,-99,-99,-99,24,34,39,39,41,23,-99,30,49,-99,43,27,26,3,35,16,18,-99,17,-99,8,45,40,20,17,17,50
07/06/2019,19,30,12,32,42,-99,-99,-99,-99,37,27,43,38,45,40,-99,42,46,-99,49,40,25,4,40,15,32,-99,34,-99,13,52,31,29,31,31,43
07/06/2019,20,34,22,34,45,-99,-99,-99,-99,33,26,47,47,52,48,-99,49,49,-99,54,46,28,4,41,33,31,-99,34,-99,22,60,35,22,45,35,53
07/06/2019,21,44,22,43,41,-99,-99,-99,-99,36,35,39,52,55,41,-99,45,50,-99,53,44,33,2,39,30,29,-99,32,-99,27,57,36,30,40,50,56
07/06/2019,22,43,24,48,42,-99,-99,-99,-99,35,37,36,44,50,45,-99,46,50,-99,51,43,32,2,30,35,14,-99,25,-99,18,56,32,28,40,50,56
07/06/2019,23,38,4,36,40,-99,-99,-99,-99,28,31,27,41,48,43,-99,43,46,-99,50,39,26,3,40,31,30,-99,28,-99,22,50,51,30,41,46,48
07/06/2019,24,37,8,29,38,-99,-99,-99,-99,17,26,22,36,49,38,-99,42,43,-99,46,27,19,9,42,27,36,-99,27,-99,26,37,54,33,44,44,43
08/06/2019,1,33,25,24,30,-99,-99,-99,-99,28,23,22,32,38,28,-99,40,31,-99,39,27,16,7,35,23,33,-99,19,-99,25,32,51,29,42,41,38
08/06/2019,2,27,26,24,32,-99,-99,-99,-99,23,19,19,30,33,32,-99,40,32,-99,41,27,16,4,32,22,27,-99,16,-99,18,28,42,27,37,35,32
08/06/2019,3,18,19,23,28,-99,-99,-99,-99,17,16,16,31,30,27,-99,31,32,-99,36,28,17,3,30,11,28,-99,22,-99,11,27,41,22,33,32,33
08/06/2019,4,18,24,21,23,-99,-99,-99,-99,17,14,14,27,29,24,-99,27,32,-99,30,25,15,2,28,10,26,-99,21,-99,10,23,37,19,31,28,33
08/06/2019,5,18,9,16,19,-99,-99,-99,-99,19,10,13,24,29,25,-99,22,30,-99,30,30,12,3,29,9,26,-99,24,-99,16,23,34,16,25,27,29
08/06/2019,6,19,10,17,20,-99,-99,-99,-99,27,11,13,23,27,22,-99,20,26,-99,29,29,13,5,25,17,27,-99,29,-99,16,24,29,16,26,25,34
08/06/2019,7,20,33,18,21,-99,-99,-99,-99,24,15,16,23,26,24,-99,26,28,-99,32,25,11,9,21,19,31,-99,30,-99,16,26,28,17,25,25,37
08/06/2019,8,19,25,19,33,-99,-99,-99,-99,27,22,25,33,41,32,-99,34,40,-99,41,31,23,21,32,29,30,-99,22,-99,29,33,38,24,36,27,50
08/06/2019,9,19,28,20,53,-99,-99,-99,-99,23,22,32,45,61,47,-99,52,51,-99,53,36,30,23,45,38,34,-99,28,-99,35,38,34,39,38,23,63
08/06/2019,10,19,31,16,51,-99,-99,-99,-99,24,15,33,66,64,35,-99,55,24,-99,51,35,23,27,51,50,41,-99,33,-99,25,32,22,39,49,13,77
08/06/2019,11,16,22,12,31,-99,-99,-99,-99,10,7,14,61,54,24,-99,29,16,-99,35,25,16,12,56,34,45,-99,14,-99,14,28,18,36,46,9,59
08/06/2019,12,8,14,12,21,-99,-99,-99,-99,12,4,21,30,27,29,-99,32,10,-99,44,23,14,5,46,18,42,-99,12,-99,18,25,10,26,-99,5,18
08/06/2019,13,4,16,9,23,-99,-99,-99,-99,17,4,14,4,6,21,-99,35,6,-99,26,25,12,6,31,19,26,-99,18,-99,27,21,7,21,-99,4,12
08/06/2019,14,5,13,7,10,-99,-99,-99,-99,16,4,14,3,4,8,-99,14,7,-99,12,11,5,6,9,16,14,-99,17,-99,21,16,7,13,14,3,12
08/06/2019,15,5,13,7,7,-99,-99,-99,-99,9,3,11,3,4,7,-99,11,5,-99,11,9,3,4,7,11,10,-99,7,-99,11,19,7,4,5,5,10
08/06/2019,16,4,7,9,7,-99,-99,-99,-99,10,4,13,3,5,8,-99,11,5,-99,16,13,4,3,7,8,7,-99,13,-99,8,17,8,3,6,5,15
08/06/2019,17,5,8,9,7,-99,-99,-99,-99,19,3,13,3,5,7,-99,13,6,-99,11,13,4,3,9,8,10,-99,24,-99,9,19,7,6,8,4,17
08/06/2019,18,5,11,11,15,-99,-99,-99,-99,12,5,17,4,6,9,-99,18,7,-99,14,13,5,3,12,10,10,-99,9,-99,10,10,8,11,9,5,16
08/06/2019,19,6,16,12,13,-99,-99,-99,-99,19,6,14,7,9,10,-99,19,6,-99,17,21,6,3,12,12,10,-99,22,-99,14,10,9,19,12,7,19
08/06/2019,20,8,17,15,10,-99,-99,-99,-99,18,9,17,11,15,13,-99,21,10,-99,15,17,8,3,21,15,16,-99,18,-99,20,15,11,20,19,10,30
08/06/2019,21,13,16,14,14,-99,-99,-99,-99,15,9,14,14,12,15,-99,28,14,-99,19,16,8,3,21,13,21,-99,12,-99,19,14,13,15,18,8,25
08/06/2019,22,17,17,16,14,-99,-99,-99,-99,23,11,21,12,14,15,-99,21,19,-99,20,19,7,5,16,14,21,-99,21,-99,17,17,17,11,17,10,27
08/06/2019,23,18,20,17,15,-99,-99,-99,-99,17,11,16,13,24,16,-99,19,30,-99,24,23,10,10,18,25,19,-99,24,-99,14,23,18,16,23,14,23
08/06/2019,24,14,20,22,25,-99,-99,-99,-99,14,10,12,17,17,24,-99,23,24,-99,27,21,16,10,21,21,16,-99,18,-99,18,31,21,16,26,14,13
09/06/2019,1,15,8,14,24,-99,-99,-99,-99,12,20,16,12,14,27,-99,29,17,-99,29,16,14,11,17,16,20,-99,19,-99,19,27,20,25,27,13,9
09/06/2019,2,15,3,17,19,-99,-99,-99,-99,11,19,13,11,11,26,-99,34,16,-99,29,13,18,8,18,12,18,-99,15,-99,14,25,16,21,30,18,8
09/06/2019,3,13,4,11,14,-99,-99,-99,-99,10,20,9,12,16,24,-99,32,14,-99,33,14,18,6,14,10,17,-99,13,-99,15,21,24,26,22,14,10
09/06/2019,4,15,3,8,13,-99,-99,-99,-99,11,17,8,15,18,20,-99,30,17,-99,35,13,14,5,16,6,15,-99,13,-99,11,20,26,24,28,15,16
09/06/2019,5,14,3,9,14,-99,-99,-99,-99,11,14,14,20,34,32,-99,29,24,-99,34,12,15,6,17,7,21,-99,18,-99,18,15,30,24,33,22,24
09/06/2019,6,14,4,9,15,-99,-99,-99,-99,18,13,20,22,38,26,-99,31,35,-99,34,15,16,6,22,11,30,-99,30,-99,15,24,34,27,29,27,43
