FECHA,HORA,LAG,TAC,FAC,TLA,XAL,MER,PED,UIZ,IMP,TAX,TLI,VIF,SAG,VAL,SUR,IZT,CHO
15/06/2010,9,1.1,0.1,0.5,1.0,1.4,-99,0.3,1.3,1.1,1.9,1.3,-99,1.2,1.3,1.7,0.8,1.0
15/06/2010,10,1.0,0.1,0.6,1.0,1.4,-99,0.3,1.0,-99,1.7,1.0,-99,0.7,1.1,1.3,0.7,0.8
15/06/2010,11,1.0,0.2,0.7,1.3,1.4,-99,0.4,1.0,1.1,1.9,1.0,-99,0.6,1.2,1.3,0.8,0.6
15/06/2010,12,1.1,0.2,0.9,1.3,1.0,-99,0.4,-99,1.0,2.0,0.8,-99,0.5,1.2,1.4,0.9,1.0
15/06/2010,13,1.0,0.2,0.9,1.0,0.8,-99,0.6,-99,0.9,2.3,0.6,-99,0.3,-99,1.6,0.8,1.0
15/06/2010,14,0.8,0.2,0.8,0.9,0.7,-99,0.6,-99,0.6,2.0,0.6,-99,0.2,-99,1.4,0.5,1.2
15/06/2010,15,0.5,0.0,0.6,0.8,0.6,-99,0.4,0.1,0.5,1.5,0.5,-99,0.1,0.5,1.1,0.4,0.8
15/06/2010,16,0.5,0.0,0.4,0.8,0.9,-99,0.2,0.1,0.5,1.7,0.5,-99,0.1,0.7,1.0,0.4,0.6
15/06/2010,17,1.1,0.2,0.5,0.8,0.9,-99,0.2,0.2,0.6,1.2,0.5,-99,-99,0.7,0.9,0.7,0.6
15/06/2010,18,0.9,0.0,0.7,0.7,0.7,-99,0.2,0.4,0.6,1.3,0.6,-99,0.3,1.1,1.1,0.7,0.8
15/06/2010,19,0.7,0.0,0.8,1.0,1.0,-99,0.3,0.5,0.8,1.9,0.5,-99,0.5,1.2,1.3,0.7,1.0
15/06/2010,20,0.7,0.2,1.0,1.0,1.2,-99,0.4,1.4,0.9,1.6,0.8,-99,0.5,1.8,1.9,0.9,0.8
15/06/2010,21,0.7,0.3,0.8,1.0,1.1,-99,0.6,1.6,1.1,1.4,0.6,-99,0.7,2.3,2.1,1.2,1.0
15/06/2010,22,0.8,0.1,0.5,1.0,0.7,-99,0.7,1.2,1.1,2.0,0.8,-99,0.5,1.3,1.9,0.8,0.7
15/06/2010,23,0.6,0.0,0.4,0.7,0.5,-99,0.4,0.6,0.7,2.0,0.6,-99,0.3,0.6,1.6,0.5,0.8
15/06/2010,24,0.4,0.0,0.3,0.5,0.5,-99,0.2,0.3,0.6,1.2,0.5,-99,0.4,0.5,1.1,0.3,0.8
16/06/2010,1,0.5,0.0,0.2,0.4,0.4,-99,0.0,0.2,0.5,0.8,0.4,-99,0.2,0.4,0.9,0.3,0.7
16/06/2010,2,0.3,0.0,0.2,0.4,0.3,-99,0.0,0.4,0.5,0.7,0.5,-99,0.1,0.3,0.8,0.4,0.6
16/06/2010,3,0.2,0.0,0.2,0.5,0.2,-99,0.0,0.2,0.5,0.6,0.5,-99,0.1,0.4,0.7,0.1,0.7
16/06/2010,4,0.3,0.0,0.2,0.5,0.3,-99,0.0,0.1,0.6,0.7,0.5,-99,0.1,0.4,0.8,0.2,0.7
16/06/2010,5,0.4,0.0,0.5,0.5,0.8,-99,0.0,0.2,0.6,1.2,0.7,-99,0.3,0.4,1.0,0.3,0.5
16/06/2010,6,0.6,0.1,0.7,0.8,1.4,-99,0.2,0.3,0.8,2.1,0.8,-99,0.7,0.7,-99,0.5,1.1
16/06/2010,7,1.2,0.4,0.9,0.9,1.6,-99,0.6,0.7,1.3,2.9,0.9,-99,1.0,0.9,2.3,0.9,1.6
16/06/2010,8,1.8,0.6,1.2,1.1,1.7,-99,0.9,1.9,1.3,2.5,0.9,-99,0.8,1.3,2.6,1.4,1.3
16/06/2010,9,1.8,0.8,0.7,1.0,1.0,-99,0.7,-99,1.0,2.5,0.7,-99,0.6,1.1,2.5,1.0,1.3
16/06/2010,10,1.1,0.1,0.6,0.9,0.8,-99,0.4,1.0,0.8,1.5,0.6,-99,0.3,0.9,1.8,0.8,1.3
16/06/2010,11,1.3,0.3,1.0,1.1,1.0,-99,0.3,1.0,1.0,1.4,0.5,-99,0.2,0.9,-99,0.8,1.4
16/06/2010,12,1.1,0.2,0.9,1.3,0.7,-99,0.2,1.1,1.1,1.3,0.6,-99,0.2,1.5,1.6,0.9,1.1
16/06/2010,13,0.9,0.1,0.8,0.9,0.5,-99,0.6,0.9,0.9,2.2,0.5,-99,0.2,0.7,1.8,0.7,0.9
16/06/2010,14,1.7,0.4,1.1,1.1,0.5,-99,-99,0.9,1.1,1.5,0.6,-99,0.5,0.9,1.8,1.2,0.6
16/06/2010,15,1.3,0.6,1.0,1.5,1.5,-99,-99,0.4,1.5,1.9,0.7,-99,0.6,2.2,1.9,0.8,0.5
16/06/2010,16,1.3,0.8,0.7,2.1,1.3,-99,-99,0.4,1.6,1.4,1.5,-99,0.9,1.8,1.7,0.5,0.6
16/06/2010,17,1.5,0.5,0.7,1.7,0.9,-99,0.1,0.3,1.5,0.9,1.6,-99,0.6,1.3,1.0,0.4,0.7
16/06/2010,18,1.7,0.6,1.1,1.3,1.1,-99,0.1,0.4,1.6,1.2,1.2,-99,0.7,1.7,1.2,0.5,0.6
16/06/2010,19,1.6,1.0,1.3,1.4,1.3,-99,0.1,0.5,1.4,2.0,0.9,-99,0.8,1.4,1.2,1.2,0.6
16/06/2010,20,1.4,0.4,0.8,1.0,1.3,-99,0.6,1.0,1.3,2.6,1.3,-99,0.7,1.8,2.1,1.1,0.8
16/06/2010,21,1.4,0.5,0.6,1.3,0.9,-99,0.6,1.2,1.3,2.4,1.6,-99,0.4,1.5,1.8,1.3,0.8
16/06/2010,22,1.3,0.3,0.4,1.1,0.9,-99,0.4,1.5,1.5,2.0,1.2,-99,0.4,1.9,1.6,1.0,0.7
16/06/2010,23,0.9,0.0,0.3,0.7,0.6,-99,0.3,1.1,1.0,1.8,0.9,-99,0.4,1.2,1.4,0.8,1.0
16/06/2010,24,0.6,0.0,0.2,0.6,0.5,-99,0.1,-99,0.8,1.1,0.6,-99,0.1,0.7,1.1,0.4,1.0
17/06/2010,1,0.4,0.0,0.2,0.5,0.3,-99,0.0,0.5,0.7,0.7,0.6,-99,0.1,0.6,0.9,0.2,0.8
17/06/2010,2,0.3,0.0,0.2,0.5,0.3,-99,0.0,0.4,0.7,0.7,0.6,-99,0.1,0.5,1.0,0.2,0.8
17/06/2010,3,0.3,0.0,0.2,0.5,0.3,-99,0.0,0.4,0.6,0.6,0.6,-99,0.0,0.5,1.0,0.2,1.0
17/06/2010,4,0.3,0.0,0.2,0.6,0.3,-99,0.0,0.4,0.6,0.6,0.6,-99,0.1,0.5,0.9,0.2,1.2
17/06/2010,5,0.4,0.0,0.2,0.8,1.0,-99,0.0,0.6,0.7,1.1,0.7,-99,0.3,0.7,1.1,0.3,1.5
17/06/2010,6,0.6,0.1,0.7,0.9,1.2,-99,0.1,1.1,1.0,2.1,1.1,-99,0.9,1.0,1.5,0.6,1.6
17/06/2010,7,1.2,0.4,1.0,1.2,1.9,-99,0.3,1.6,1.4,2.5,1.3,-99,1.1,1.2,2.3,1.0,3.3
17/06/2010,8,1.2,0.4,1.0,1.1,1.2,-99,0.4,1.6,1.2,3.2,1.0,-99,1.2,1.2,2.3,1.0,1.8
17/06/2010,9,1.2,0.3,0.8,1.2,-99,-99,0.7,1.3,1.1,2.1,0.8,-99,0.8,1.2,2.2,0.9,-99
17/06/2010,10,1.1,0.2,0.7,1.0,1.0,-99,0.5,1.4,1.2,1.7,0.7,-99,0.5,0.8,2.1,1.2,-99
17/06/2010,11,1.2,0.2,0.8,1.1,-99,-99,0.5,1.2,1.1,2.4,0.7,-99,0.4,1.0,1.5,-99,-99
17/06/2010,12,0.9,0.2,0.9,1.4,0.9,-99,0.6,0.6,1.2,3.2,0.6,-99,0.1,0.7,1.7,-99,1.4
17/06/2010,13,0.9,0.2,1.1,1.1,0.8,-99,0.8,0.6,0.8,2.3,0.6,-99,0.2,0.9,2.1,-99,1.2
17/06/2010,14,1.2,0.2,0.8,0.9,0.5,-99,0.1,0.8,1.0,0.9,0.7,-99,0.3,0.8,1.4,0.7,0.8
17/06/2010,15,1.0,0.2,0.8,0.9,1.1,-99,0.2,0.7,1.1,1.0,1.1,-99,0.7,1.4,1.4,0.5,0.7
17/06/2010,16,1.0,0.3,0.7,0.9,1.1,1.3,0.3,0.7,0.9,2.0,1.1,-99,0.5,1.3,1.8,0.5,0.6
17/06/2010,17,0.8,0.3,0.6,0.7,0.7,0.7,0.1,0.4,0.8,1.2,0.9,-99,0.5,0.9,1.2,0.4,0.8
17/06/2010,18,1.4,0.2,0.9,1.0,0.6,0.6,0.3,0.5,0.9,1.3,0.9,-99,0.4,2.4,1.1,0.8,0.8
17/06/2010,19,1.6,0.9,1.4,1.1,0.5,0.7,0.2,0.4,1.3,1.2,1.1,-99,0.5,2.3,1.3,1.2,0.9
17/06/2010,20,1.4,1.3,1.8,1.3,0.7,0.9,0.6,0.7,1.3,0.9,1.4,-99,0.8,1.0,1.5,1.0,0.8
17/06/2010,21,1.3,0.7,1.6,1.2,0.7,1.1,0.1,0.8,1.3,1.3,1.4,-99,0.8,2.1,1.2,1.1,0.5
17/06/2010,22,1.2,0.6,1.2,1.1,0.6,0.7,0.1,0.4,1.1,1.6,1.0,-99,0.6,1.3,1.2,0.9,0.3
17/06/2010,23,0.6,0.3,1.1,0.9,0.4,0.3,0.2,0.2,0.7,0.8,0.9,-99,0.2,0.7,1.2,0.4,0.2
17/06/2010,24,0.5,0.0,0.4,0.6,0.4,0.4,0.0,0.2,0.6,0.6,0.7,-99,0.2,0.5,1.0,0.2,0.2
18/06/2010,1,0.5,0.0,0.2,0.5,0.3,0.4,0.0,0.2,0.6,0.9,0.6,-99,0.1,0.6,1.0,0.2,0.2
18/06/2010,2,0.4,0.0,0.3,0.5,0.3,0.2,0.0,0.1,0.5,0.5,0.5,-99,0.0,0.5,1.1,0.1,0.2
18/06/2010,3,0.3,0.0,0.4,0.6,0.2,0.2,0.0,0.1,0.5,0.6,0.6,-99,0.0,0.4,0.9,0.1,0.2
18/06/2010,4,0.2,0.0,0.3,0.5,0.1,0.2,0.0,0.1,0.5,0.7,0.5,-99,0.1,0.4,0.9,0.2,0.2
18/06/2010,5,0.3,0.0,0.3,0.5,0.3,0.5,0.0,0.2,0.6,0.9,0.6,-99,0.2,0.5,1.0,0.4,0.3
18/06/2010,6,1.0,0.1,0.8,0.9,0.4,0.8,0.1,0.5,1.2,0.9,0.6,-99,0.5,0.8,1.4,0.8,0.4
18/06/2010,7,1.8,0.6,1.4,1.6,0.8,1.1,0.3,0.7,1.7,1.9,1.0,-99,0.6,1.2,1.8,1.3,0.7
18/06/2010,8,1.8,0.7,1.1,1.7,1.1,1.6,0.6,1.1,1.9,1.8,1.4,-99,0.7,1.5,2.1,1.4,0.8
18/06/2010,9,2.3,1.0,1.3,1.5,0.9,1.9,0.7,0.7,2.1,1.5,1.5,-99,0.6,1.8,-99,1.1,0.9
18/06/2010,10,1.9,0.9,1.9,2.0,1.2,1.4,0.1,0.6,2.4,1.5,1.3,-99,0.6,1.8,-99,1.0,0.7
18/06/2010,11,1.6,0.6,1.5,1.6,1.1,1.0,0.1,0.2,1.5,1.6,-99,-99,0.4,1.8,-99,0.7,0.6
18/06/2010,12,1.1,0.3,1.2,1.3,0.7,0.5,0.1,0.2,0.9,1.4,-99,-99,0.4,1.3,1.0,0.5,0.8
18/06/2010,13,0.9,0.1,0.7,0.8,0.5,0.4,0.0,0.2,0.7,0.8,-99,-99,0.2,0.8,0.9,0.4,0.7
18/06/2010,14,1.2,0.1,0.8,0.8,0.5,0.7,0.1,0.5,0.8,0.9,0.3,-99,0.1,0.9,1.0,0.7,0.8
18/06/2010,15,0.8,0.3,0.7,0.7,0.5,0.8,0.0,0.6,0.8,0.8,0.4,-99,0.2,1.0,1.0,0.7,0.8
18/06/2010,16,0.9,0.0,0.5,0.7,0.6,0.6,0.0,0.2,0.8,0.9,0.3,-99,0.2,1.1,0.8,0.4,0.5
18/06/2010,17,1.1,0.1,0.8,1.0,0.7,0.6,0.0,0.2,0.8,0.9,0.4,-99,0.4,1.0,0.7,0.3,0.6
18/06/2010,18,1.5,1.0,1.1,1.4,0.7,0.6,0.1,0.3,0.8,0.9,0.6,-99,0.4,0.9,0.9,0.7,0.7
18/06/2010,19,1.7,0.6,1.3,1.2,1.3,0.6,0.2,0.6,1.1,1.1,0.2,-99,0.5,0.8,1.2,0.9,0.7
18/06/2010,20,1.4,0.5,0.8,1.3,1.2,0.8,0.5,1.0,0.9,2.3,0.5,-99,0.8,0.9,1.5,1.0,0.6
18/06/2010,21,1.2,0.2,0.5,1.0,1.1,1.1,0.5,1.1,1.0,3.1,0.5,-99,0.6,1.9,1.8,1.2,0.8
18/06/2010,22,1.0,0.0,0.5,0.9,1.0,1.1,0.2,1.2,1.0,2.3,0.3,-99,0.7,0.9,1.4,0.7,0.7
18/06/2010,23,0.8,0.0,0.6,0.9,0.9,0.9,0.2,0.9,1.0,1.9,0.4,-99,0.4,0.7,1.2,0.6,0.5
18/06/2010,24,0.7,0.0,0.6,0.9,0.5,0.7,0.2,0.6,0.8,1.5,0.3,-99,0.3,0.7,1.2,0.5,0.4
19/06/2010,1,0.6,0.0,0.4,0.8,0.5,0.6,0.2,0.5,0.8,1.3,0.2,-99,0.2,0.6,1.3,0.4,0.4
19/06/2010,2,0.5,0.0,-99,0.7,0.6,0.5,0.2,0.4,0.8,1.3,0.1,-99,0.1,0.5,1.2,0.3,0.4
19/06/2010,3,0.4,0.0,0.3,0.7,0.8,0.5,0.2,0.5,0.7,1.0,0.1,-99,0.1,0.4,1.1,0.3,0.4
19/06/2010,4,0.3,0.0,0.3,0.7,0.7,0.4,0.1,0.5,0.7,1.0,0.1,-99,0.1,0.5,0.9,0.2,0.4
19/06/2010,5,0.4,0.0,0.5,0.8,0.8,0.7,0.1,0.5,0.7,1.3,0.3,-99,0.2,0.6,1.0,0.3,0.5
19/06/2010,6,0.7,0.2,0.7,1.1,0.9,1.3,0.2,0.5,1.0,2.1,0.3,-99,0.4,0.8,1.1,1.0,0.9
19/06/2010,7,1.1,0.4,1.2,1.1,1.2,1.6,0.4,0.9,1.0,2.5,0.4,-99,0.8,1.1,1.5,2.1,1.2
19/06/2010,8,1.2,0.2,1.0,1.1,1.3,1.3,0.5,0.9,0.9,3.2,0.4,-99,0.5,1.0,1.4,1.8,1.2
19/06/2010,9,1.2,0.1,0.6,0.9,0.7,1.9,0.4,0.8,1.0,2.2,0.2,-99,0.5,0.8,1.9,1.3,1.2
19/06/2010,10,1.1,0.1,0.5,0.9,0.8,1.3,0.4,0.7,1.0,2.1,0.2,-99,0.3,0.9,1.8,1.2,0.7
19/06/2010,11,1.1,0.0,0.6,0.9,0.7,1.3,0.4,1.0,0.8,2.0,0.1,-99,0.2,0.6,1.5,0.7,0.7
19/06/2010,12,1.1,0.0,0.6,0.8,0.5,0.8,0.4,0.6,0.7,1.7,0.1,-99,0.1,0.7,1.4,0.6,0.5
19/06/2010,13,0.8,0.0,0.6,0.7,0.5,0.4,0.5,-99,0.5,1.5,0.0,-99,0.0,0.8,1.2,0.3,0.4
19/06/2010,14,0.8,0.0,0.4,0.8,0.4,0.6,0.4,-99,0.4,1.4,0.0,-99,0.0,0.5,1.0,0.3,0.5
19/06/2010,15,0.7,0.0,0.4,0.7,-99,0.3,0.2,-99,0.4,1.5,0.0,-99,0.0,0.7,0.9,0.3,0.6
19/06/2010,16,0.7,0.1,0.4,0.7,0.6,0.4,0.1,0.0,0.4,1.4,0.0,-99,0.1,0.5,0.9,0.3,0.5
19/06/2010,17,0.9,0.0,0.4,0.7,0.7,0.5,0.1,0.0,0.5,1.1,0.0,-99,0.2,0.4,0.8,0.4,0.5
19/06/2010,18,1.0,0.0,0.5,0.9,-99,1.0,0.2,0.2,0.7,1.5,0.1,-99,0.9,-99,0.9,0.5,0.5
19/06/2010,19,1.6,0.3,0.6,1.3,1.3,1.6,0.3,0.7,1.6,1.8,0.1,-99,1.0,-99,1.4,1.0,0.5
19/06/2010,20,0.9,0.1,0.4,1.1,1.0,0.9,0.2,0.5,1.2,1.3,0.2,-99,0.7,-99,1.4,0.7,0.7
19/06/2010,21,1.4,0.2,1.1,1.0,-99,1.1,0.3,0.4,1.1,1.4,0.4,-99,0.9,-99,1.5,0.6,0.8
19/06/2010,22,1.5,0.3,1.3,1.1,-99,1.0,0.4,0.8,1.5,2.0,0.7,-99,0.9,-99,1.6,-99,0.6
19/06/2010,23,1.6,0.3,1.1,1.3,-99,1.0,0.7,0.7,2.0,1.1,0.2,-99,1.2,-99,1.2,1.1,1.0
19/06/2010,24,1.5,0.1,0.3,0.8,-99,1.3,0.5,0.9,1.7,1.2,0.1,-99,0.9,-99,1.3,0.8,0.9
20/06/2010,1,0.9,0.0,0.2,0.7,-99,0.7,0.4,0.6,1.4,1.5,0.3,-99,0.9,-99,1.5,-99,0.9
20/06/2010,2,0.7,0.0,0.2,0.6,-99,0.5,0.2,0.5,1.1,1.3,0.1,-99,0.8,1.2,1.1,-99,0.7
20/06/2010,3,0.5,0.0,0.2,0.5,-99,0.4,0.2,0.3,0.7,0.9,0.0,-99,0.2,1.0,1.0,0.3,0.7
20/06/2010,4,0.5,0.0,0.2,0.5,-99,0.4,0.1,0.3,0.6,0.9,0.0,-99,0.1,1.0,0.9,0.2,0.8
20/06/2010,5,0.5,0.0,0.3,0.5,-99,0.5,0.1,0.4,0.7,0.8,0.0,-99,0.2,1.0,1.0,0.5,0.7
20/06/2010,6,0.8,0.0,0.4,0.6,0.8,0.8,0.3,0.2,0.8,1.0,0.1,-99,0.3,1.2,1.0,0.6,0.9
20/06/2010,7,0.8,0.1,0.3,1.0,1.3,1.2,0.3,0.5,0.9,1.6,0.3,-99,0.6,1.3,1.2,0.9,1.3
20/06/2010,8,1.0,0.2,0.4,1.1,0.6,1.5,0.1,0.6,1.0,1.7,0.5,-99,0.9,1.4,1.3,0.5,1.6
20/06/2010,9,0.8,0.1,0.4,0.7,0.9,0.9,0.2,0.6,0.9,1.7,0.6,-99,0.4,1.3,1.3,0.6,0.9
20/06/2010,10,0.7,0.2,0.5,0.9,0.8,0.9,0.3,0.7,0.9,1.5,0.3,-99,0.3,1.2,1.2,0.6,0.7
20/06/2010,11,0.6,0.3,0.4,1.0,0.6,0.7,0.2,0.5,0.9,1.3,0.2,-99,0.3,1.3,1.1,0.4,0.7
20/06/2010,12,0.7,0.3,0.7,1.1,0.4,0.8,0.1,0.4,0.9,1.3,0.1,-99,0.1,1.2,1.1,0.6,0.6
20/06/2010,13,0.6,0.4,0.7,0.9,0.4,0.7,0.2,0.2,0.7,1.4,0.0,-99,0.1,-99,1.2,0.5,0.6
20/06/2010,14,0.5,0.3,0.6,0.8,0.3,0.4,0.3,0.1,0.6,1.2,0.0,-99,0.0,0.0,1.2,0.4,0.7
20/06/2010,15,0.5,0.1,0.4,0.7,0.3,0.3,0.2,0.0,0.5,1.2,0.0,-99,0.0,0.2,1.0,0.3,0.6
20/06/2010,16,0.4,0.0,0.4,0.7,0.4,0.3,0.1,0.1,0.4,1.2,0.0,-99,0.1,0.1,0.9,0.3,0.5
20/06/2010,17,0.8,0.0,0.3,0.7,0.4,0.5,0.2,0.2,0.5,0.8,0.0,-99,0.1,0.1,1.0,0.5,0.4
20/06/2010,18,0.9,0.4,0.7,0.8,0.5,0.5,0.1,0.2,0.8,0.9,0.0,-99,0.5,0.5,0.9,0.6,0.4
20/06/2010,19,0.9,0.3,0.6,0.6,0.6,0.5,0.1,0.3,0.8,0.8,0.0,-99,0.2,0.6,0.9,0.9,0.4
20/06/2010,20,0.7,0.0,0.4,0.6,0.6,0.6,0.1,0.3,0.6,0.7,0.0,-99,0.3,0.2,1.0,0.5,0.7
20/06/2010,21,0.6,0.0,0.3,0.7,0.8,0.6,0.0,0.3,0.7,1.2,0.0,-99,0.3,0.2,0.9,0.3,0.6
20/06/2010,22,0.5,0.0,0.3,0.6,0.8,0.5,0.0,0.3,0.6,1.1,0.0,-99,0.3,0.3,0.9,0.2,-99
20/06/2010,23,0.4,0.0,0.3,0.6,0.5,0.4,0.1,0.2,0.6,0.9,0.0,-99,0.2,0.2,0.9,0.2,-99
20/06/2010,24,0.4,0.0,0.3,0.5,0.3,0.3,0.0,0.1,0.5,0.8,0.0,-99,0.0,0.1,0.8,0.1,0.5
21/06/2010,1,0.3,0.0,0.4,0.5,0.2,0.2,0.0,0.1,0.5,0.6,0.0,-99,0.0,0.0,0.8,0.1,0.4
21/06/2010,2,0.3,0.0,0.3,0.6,0.2,0.2,0.0,0.1,0.4,0.6,0.0,-99,0.0,0.1,0.8,0.1,0.4
21/06/2010,3,0.3,0.0,0.2,-99,0.2,0.2,0.0,0.2,0.5,0.6,0.1,-99,0.0,0.1,0.8,0.1,0.3
21/06/2010,4,0.3,0.0,0.2,0.5,0.2,0.3,0.0,0.2,0.5,0.6,0.0,-99,0.0,0.2,0.8,0.1,0.4
21/06/2010,5,0.4,0.0,0.5,0.7,0.4,0.7,0.0,0.3,0.7,0.9,0.3,-99,0.1,0.3,0.8,0.4,0.5
21/06/2010,6,0.8,0.8,1.5,1.4,1.5,1.3,0.1,0.8,1.2,1.3,0.6,-99,0.8,1.0,1.2,0.5,0.9
21/06/2010,7,1.5,1.8,2.0,1.8,2.4,1.6,0.4,1.1,1.5,1.9,1.0,-99,1.3,1.3,1.6,0.7,2.4
21/06/2010,8,1.7,1.6,1.3,1.6,1.7,1.6,0.4,0.8,1.5,2.6,0.9,-99,1.1,1.2,1.7,1.1,1.5
21/06/2010,9,1.7,0.9,0.8,1.6,1.2,1.7,0.3,1.1,1.6,2.7,0.6,-99,0.9,1.0,1.8,1.2,-99
21/06/2010,10,1.3,0.6,0.8,1.4,1.5,1.3,0.2,1.4,1.4,-99,0.4,-99,0.6,0.9,1.6,1.2,0.8
21/06/2010,11,1.3,0.5,0.7,1.1,-99,1.4,0.4,1.1,1.2,-99,0.2,-99,0.3,-99,1.6,0.9,0.7
21/06/2010,12,1.1,0.3,0.8,0.9,-99,0.8,0.5,0.5,0.9,-99,0.1,0.3,0.2,-99,1.6,0.7,0.7
21/06/2010,13,0.7,0.2,0.7,0.9,-99,0.4,0.5,0.2,-99,1.5,0.0,0.4,0.0,-99,1.3,0.3,0.8
21/06/2010,14,0.7,0.1,0.5,0.8,-99,0.4,0.4,0.3,-99,1.4,0.0,0.4,0.0,-99,1.2,0.2,0.8
21/06/2010,15,0.6,0.1,0.5,1.0,-99,0.7,0.2,0.2,0.5,1.5,0.0,0.4,0.0,-99,1.0,0.3,0.6
21/06/2010,16,1.0,0.1,0.5,0.9,-99,0.6,0.3,0.4,0.6,1.2,0.0,0.4,0.1,-99,1.2,0.6,0.7
21/06/2010,17,1.1,0.2,0.7,1.3,-99,0.5,0.3,0.3,0.9,0.9,0.0,0.4,0.1,-99,1.0,0.7,0.6
21/06/2010,18,1.3,0.3,0.8,0.9,-99,1.5,0.3,0.3,0.8,1.4,0.0,0.5,0.3,-99,1.2,0.8,0.6
21/06/2010,19,1.5,0.4,0.7,0.9,-99,1.4,0.3,0.6,0.9,1.9,0.0,0.5,0.5,-99,1.4,0.5,0.7
21/06/2010,20,1.6,0.2,0.7,1.1,-99,1.5,0.5,1.5,1.1,1.3,0.1,0.4,0.9,-99,1.4,1.4,0.6
21/06/2010,21,1.2,0.5,0.4,0.7,-99,1.3,0.3,1.0,1.1,1.2,0.1,0.4,0.4,-99,1.3,0.8,0.7
21/06/2010,22,1.5,0.3,0.4,0.8,-99,1.1,0.1,0.6,0.8,0.9,0.1,0.4,0.3,-99,1.2,0.6,0.6
21/06/2010,23,0.8,0.1,0.3,0.8,-99,0.6,0.1,0.4,0.6,0.9,0.1,0.4,0.2,-99,1.1,0.3,0.5
21/06/2010,24,0.6,0.0,0.2,0.5,-99,0.5,0.1,0.3,0.6,0.8,0.0,0.3,0.5,-99,1.0,0.3,0.5
22/06/2010,1,-99,0.0,0.2,0.5,0.7,0.3,0.0,0.2,0.6,0.6,0.0,0.3,0.3,-99,0.9,0.1,0.6
22/06/2010,2,-99,0.0,0.3,0.5,0.6,0.2,0.0,0.1,0.6,0.6,0.0,0.3,0.2,-99,0.8,0.1,0.5
22/06/2010,3,-99,0.0,0.3,0.5,0.6,0.3,0.0,0.1,0.6,0.6,0.0,0.3,0.2,-99,0.8,0.1,0.4
22/06/2010,4,-99,0.1,0.3,0.5,0.6,0.4,0.0,0.2,0.6,0.7,0.0,0.3,0.2,-99,0.8,0.2,0.5
22/06/2010,5,-99,0.1,0.5,0.6,1.3,0.8,0.1,0.5,0.8,0.8,0.1,0.4,0.3,-99,1.0,0.4,0.7
22/06/2010,6,-99,0.7,1.1,0.9,1.1,1.6,0.2,1.0,0.9,1.3,0.3,0.5,0.7,-99,1.4,0.6,1.2
22/06/2010,7,-99,1.3,0.5,1.2,1.8,1.7,0.5,1.3,1.2,1.9,0.5,0.7,1.9,-99,2.0,1.1,1.4
22/06/2010,8,-99,0.9,0.8,1.2,2.0,1.6,0.4,1.1,1.0,2.7,0.6,0.6,1.3,-99,1.9,1.6,1.2
22/06/2010,9,-99,0.6,0.7,1.2,1.3,0.9,0.2,1.0,1.0,2.1,0.4,0.5,1.0,-99,1.6,1.0,0.9
22/06/2010,10,-99,0.6,0.8,0.9,1.1,0.8,0.2,0.9,0.8,2.0,0.2,0.4,0.5,-99,1.5,0.8,0.9
22/06/2010,11,-99,0.3,0.9,1.2,1.0,0.9,0.3,0.6,0.8,1.5,0.1,0.4,0.2,0.4,1.5,0.7,1.1
22/06/2010,12,-99,0.4,0.9,1.1,0.6,0.8,0.4,0.5,0.7,1.5,0.1,0.5,0.1,0.3,1.3,0.7,0.9
22/06/2010,13,-99,0.2,0.8,1.0,0.7,0.7,0.4,0.4,0.7,1.7,0.0,0.5,0.0,0.5,1.3,0.6,1.0
22/06/2010,14,-99,0.1,0.8,0.8,0.5,0.6,0.5,0.2,0.6,1.6,0.0,0.5,0.1,0.4,1.2,0.3,0.8
22/06/2010,15,-99,0.1,0.7,-99,0.6,0.5,0.3,0.2,0.5,1.3,0.0,0.5,0.0,0.2,1.1,0.3,0.8
22/06/2010,16,-99,0.0,0.7,0.8,0.7,0.7,0.2,0.3,0.5,1.3,0.0,0.5,0.1,0.3,1.1,0.2,0.6
22/06/2010,17,-99,0.0,0.8,0.8,0.8,0.5,0.2,0.4,0.6,1.6,0.0,0.5,0.2,0.2,1.1,-99,0.8
22/06/2010,18,-99,0.3,1.0,1.0,1.0,1.8,0.4,1.1,0.6,1.5,0.2,0.8,0.4,0.4,-99,-99,0.8
22/06/2010,19,-99,0.5,0.8,1.0,-99,2.2,0.6,1.1,0.7,1.6,0.2,0.6,0.4,0.5,-99,-99,0.8
22/06/2010,20,-99,0.3,1.1,-99,-99,1.9,0.7,1.1,0.7,2.2,0.1,0.6,0.3,0.3,-99,-99,1.0
22/06/2010,21,-99,0.2,1.0,-99,-99,0.8,1.1,1.5,0.8,3.3,0.2,0.8,0.8,0.4,2.0,-99,0.7
22/06/2010,22,-99,0.3,0.9,-99,0.9,0.6,0.3,0.4,1.3,0.8,0.3,0.6,1.0,0.6,0.7,-99,0.5
22/06/2010,23,-99,0.0,0.6,-99,0.6,0.5,0.0,0.3,0.6,1.1,0.2,0.6,0.5,0.5,1.3,-99,0.5
22/06/2010,24,-99,0.0,0.6,-99,0.4,0.5,0.1,0.5,0.7,1.7,0.1,0.5,0.2,0.2,1.0,-99,0.6
23/06/2010,1,-99,0.0,0.7,-99,0.4,0.4,0.2,0.4,0.8,1.3,0.1,0.4,0.2,0.2,0.9,-99,0.3
