FECHA,HORA,ACO,CAM,CHO,CUA,FAC,HGM,IZT,LLA,LPR,MER,MON,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TLA,TLI,TPN,UAX,UIZ,VIF,XAL
22/03/2012,3,0,0.6,0.8,0.3,0.3,0.6,0.1,0.4,0.3,0.7,-99,0.1,0.3,0.3,0.2,0.9,0.5,0.2,0.3,0.7,0.8,-99,-99,0.6,-99
22/03/2012,4,0,1,0.5,0.2,0.2,0.5,0,0,0,0.4,-99,0.1,0.3,0.3,0.2,0.7,0.3,0.2,0.3,0.6,0.8,-99,-99,0.7,-99
22/03/2012,5,0,1,0.4,0.2,0.3,0.4,0.1,0.4,0.4,0.7,-99,0.2,0.4,0.5,0.2,0.7,0.3,0.2,0.8,0.8,0.8,-99,-99,0.7,-99
22/03/2012,6,0,1.3,0.4,0.3,0.7,0.6,0.3,0,0.5,1.4,-99,0.3,0.5,0.9,0.3,0.7,0.6,0.4,0.7,1,0.9,-99,-99,0.9,0.6
22/03/2012,7,0.3,2.7,0.7,0.5,2.2,1.1,1.3,0.9,0.5,2.4,-99,0.5,0.9,0.8,0.6,0.9,1.7,0.8,1.5,1.1,1,-99,-99,1.6,1
22/03/2012,8,0.7,2.3,1,0.8,3.3,1.4,1.1,0.9,1,2,-99,0.9,1.2,1.4,0.7,1.4,2.7,1.2,2.2,1.6,1,-99,1.6,1.7,2
22/03/2012,9,0.3,1.9,0.8,0.7,2,2.1,0.9,0.4,1,1.5,-99,1.1,0.6,0.9,0.6,1.8,2.4,0.6,2.2,2.3,1.6,-99,0.9,1.7,1.3
22/03/2012,10,0,1.2,0.8,0.5,1.5,1.3,0.6,0.2,1.1,1,-99,0.5,0.9,0.7,0.6,1.6,1,0.2,1.5,-99,1.5,-99,0.5,1.6,1.2
22/03/2012,11,0,0.9,0.7,0.5,0.9,0.7,0.1,0.4,0.3,0.4,-99,0.2,0.4,0.4,0.7,1.3,0.5,0.1,0.8,0.6,0.9,-99,0.3,1.1,0.6
22/03/2012,12,0,0.6,0.7,0.6,0.6,0.4,0,0.1,0.3,0.3,-99,0.2,0.1,0.3,0.5,0.9,0.2,0.2,0.5,0.4,0.6,-99,0.3,0.5,0.3
22/03/2012,13,0,0.6,0.8,0.4,0.5,0.4,0,0,0,0.2,-99,0.2,-99,0.3,-99,0.6,0,0.3,0.4,0.2,0.7,-99,0.3,0.6,0.2
22/03/2012,14,0,0.6,0.7,0.3,0.5,0.4,0,0,0.2,0.2,0,0.2,0.1,0.3,-99,0.4,0,0.2,0.7,0.2,0.6,0.3,0.3,0.7,0.3
22/03/2012,15,0,0.6,0.7,0.4,0.5,0.4,0,0,0.1,0.3,0,0.2,0.1,0.3,0.3,0.4,0,0.2,0.8,0.4,0.7,0.4,0.3,0.6,0.2
22/03/2012,16,0,0.6,0.7,0.4,0.5,0.5,0.2,0,0.1,0.2,0,0.3,0.1,0.4,0.3,0.4,0,0.2,0.4,-99,0.6,0.4,0.3,0.5,0.2
22/03/2012,17,0,0.6,0.7,0.4,0.5,0.5,0.2,0,0.1,0.4,0,0.3,0.1,0.5,0.3,0.4,0,0.2,0.6,-99,0.7,0.4,0.4,0.7,0.4
22/03/2012,18,0,0.7,0.8,0.4,0.2,0.5,0.2,0,0.2,0.4,0,0.3,0.1,0.5,0.3,0.5,0,0.2,1.1,-99,0.7,0.4,0.6,0.8,0.4
22/03/2012,19,0,0.6,0.8,0.5,0.3,0.6,0.2,0,0.4,0.5,0,0.4,0.1,0.5,0.4,0.5,0.2,0.2,0.5,-99,0.7,0.4,0.6,0.8,0.6
22/03/2012,20,0,0.7,0.8,0.6,0.5,0.9,0.3,0,0.8,0.5,0,0.6,0.2,0.6,0.3,0.6,0.4,0.2,0.6,-99,0.6,0.5,0.6,0.9,0.6
22/03/2012,21,0,0.7,1.1,0.4,0.7,0.8,0.4,0,0.7,0.7,0,0.8,0.3,0.6,0.4,0.7,-99,0.3,0.5,-99,0.7,0.5,0.7,0.9,0.8
22/03/2012,22,-99,1,1,0.4,1.8,0.8,0.4,0,0.8,0.7,0,0.7,0.4,0.7,0.4,0.9,0.7,0.4,1,-99,0.7,0.7,0.9,1,0.9
22/03/2012,23,-99,1.2,0.8,0.4,0.4,1,0.7,0.5,0.8,1.3,0,0.7,0.6,0.9,0.4,1,1.2,0.6,0.4,-99,0.8,1,1.2,0.7,0.9
22/03/2012,24,-99,0.7,0.6,0.3,0.5,0.7,0.8,0.6,0.1,0.8,0,1,0.3,1.4,0.4,1.2,0.7,0.6,0.4,-99,0.9,-99,1.2,0.6,0.5
23/03/2012,1,-99,0.6,0.7,0.3,0.5,0.7,0.2,0.4,0,0.6,0.1,0.9,0.2,1.1,0.3,1.2,0.8,0.5,0.3,-99,0.9,-99,1,0.4,0.4
23/03/2012,2,-99,0.5,0.7,0.2,0.4,0.6,0.3,0.2,0.1,0.8,0,0.4,0.2,0.7,0.3,1,0.6,0.5,0.5,-99,0.9,-99,0.7,0.4,0.5
23/03/2012,3,-99,0.5,0.8,0.2,0.2,0.5,0.1,0.1,0.4,1.3,0,0.2,0.2,0.5,0.2,0.9,0.9,0.2,0.4,-99,1,-99,0.8,0.4,0.5
23/03/2012,4,-99,0.7,1,0.3,0.2,0.8,0.1,0.1,0.6,0.9,0,0.2,0.3,0.6,0.3,1,1.2,0.1,0.3,-99,0.9,-99,0.8,0.4,0.4
23/03/2012,5,-99,0.7,1.3,0.4,0.2,0.5,0.1,0.2,0.5,0.8,0,0.7,0.1,0.7,0.3,1,1.5,0.2,0.3,-99,0.7,-99,0.6,0.5,1
23/03/2012,6,-99,1.3,1.6,0.6,0.5,0.6,0.5,0.8,1,0.9,0,0.9,0.2,1,0.4,1.3,1.2,0.4,0.7,-99,1,0.5,0.9,0.8,1.9
23/03/2012,7,-99,1.5,2.7,1.3,1.5,1.1,2.3,1.1,2.6,1.8,0.8,1.5,0.5,1.5,0.8,1.8,1.9,1.2,1.3,-99,1.1,1,2.3,1.6,1.7
23/03/2012,8,-99,2.3,3.8,2,3.1,2.2,2.6,1.6,4.7,1.8,1.5,2,0.9,1.5,-99,2.4,2.1,1.1,1.9,-99,1.1,1.2,2.7,1.9,3
23/03/2012,9,-99,1.9,2.5,1.2,2.4,3.2,2,1.7,3.1,2.3,0.5,2.2,1.1,1.2,0.7,2.3,1.8,0.8,1.6,-99,1.7,0.8,2,1.8,2.5
23/03/2012,10,-99,2.5,1.3,0.6,1.4,2.1,1.1,0.5,-99,2.1,0,1.8,1,0.9,0.7,1.9,1.2,0.4,1.2,-99,1.4,0.7,1.1,1.6,1.6
23/03/2012,11,-99,1.7,1.3,0.6,1.3,1.2,0.6,0.2,-99,1.3,-99,1.1,0.6,0.6,0.6,1.8,0.9,0.3,1.5,-99,1,0.5,0.8,0.9,0.9
23/03/2012,12,-99,1.1,0.9,0.8,0.8,-99,0.4,-99,-99,0.9,-99,0.8,0.3,0.5,0.6,1.5,0.5,0.2,1.1,-99,1,0.5,0.8,0.4,0.8
23/03/2012,13,0,0.9,0.8,0.5,0.6,0.8,0.4,-99,-99,0.5,-99,0.5,0.2,0.5,0.5,1.1,0.3,-99,0.7,-99,0.9,0.5,0.7,0.4,0.6
23/03/2012,14,0,0.7,1,0.5,0.7,0.6,0.3,-99,0.8,0.3,-99,0.5,0.3,0.3,0.4,0.8,0.3,0.2,0.4,-99,0.9,0.6,0.6,0.4,0.4
23/03/2012,15,0,0.8,1,0.5,0.8,0.5,0.2,-99,0.6,0.4,-99,0.4,0.3,0.3,0.5,0.6,0.3,0.2,0.6,-99,0.9,0.5,0.6,0.4,0.3
23/03/2012,16,0,0.7,0.7,0.5,0.5,0.6,0.2,0.9,0.5,0.6,0,0.5,0.2,0.4,-99,0.5,0.5,0.1,0.6,-99,0.8,0.7,0.5,0.4,0.3
23/03/2012,17,-99,0.6,0.7,-99,0.3,0.5,0.1,0.9,0.8,0.7,0,0.3,0.2,0.5,0.3,0.5,0.6,0.2,0.4,-99,0.6,0.5,0.5,0.5,0.4
23/03/2012,18,0,0.7,0.7,0.6,0.6,0.5,0.3,0.6,0.9,0.8,-99,0.3,0.2,0.4,0.5,0.5,0.4,0.1,0.6,-99,0.9,0.4,0.5,0.7,0.4
23/03/2012,19,0,0.8,1,0.7,0.7,0.7,0.4,0.3,0.5,0.5,0.1,0.5,0.2,0.3,0.5,0.6,0.7,0.2,0.9,-99,0.9,0.5,0.6,0.5,0.4
23/03/2012,20,0,0.7,1.4,0.8,0.8,0.6,0.4,0.3,0.3,0.5,0,0.4,0.5,0.5,0.7,0.5,0.9,0.3,0.8,-99,1.2,0.5,0.6,0.5,0.4
23/03/2012,21,0,0.6,1.4,0.8,0.8,0.5,0.2,0.3,0.2,0.4,0,0.5,0.4,0.3,0.7,0.5,0.9,0.3,0.4,-99,1.1,0.6,0.6,0.4,0.2
23/03/2012,22,0.1,0.7,1.4,-99,0.4,0.6,0.1,0.3,0.8,0.5,0,0.6,0.5,0.5,0.5,0.5,0.9,0.3,0.5,-99,1.2,0.6,0.8,0.6,0.2
23/03/2012,23,0.1,0.8,1.2,0.9,0.6,0.7,0.2,0.5,0.8,0.7,0,0.9,0.6,0.6,0.8,0.6,2.4,0.3,0.5,-99,1.1,0.9,1,0.8,0.6
23/03/2012,24,0.1,0.9,1.3,0.8,0.7,0.8,0.5,0.7,0.8,0.7,0.3,0.8,0.4,0.8,0.6,0.7,1.6,0.5,0.8,-99,1,1.1,1.1,0.8,0.8
24/03/2012,1,0.3,1.1,0.9,0.7,0.8,0.9,0.9,0.6,0.8,0.8,0.1,1.1,0.4,0.7,0.5,0.8,1.3,0.4,1.4,-99,1,0.9,1.2,0.5,0.7
24/03/2012,2,0.2,1.3,0.9,0.7,0.8,1.2,0.6,0.5,0.8,1.5,0,1.3,0.7,0.9,0.6,1.2,1.2,0.4,0.8,-99,1,0.9,1.1,0.8,0.9
24/03/2012,3,0.1,0.9,0.8,0.4,0.7,1,0.4,0.6,1,1.1,0.1,0.9,0.8,0.7,0.6,1.4,1.4,0.5,0.5,-99,1.1,0.8,0.9,0.9,1
24/03/2012,4,0.3,0.8,0.8,0.4,0.7,0.8,0.3,0.6,1.2,1,0,0.6,1,0.6,0.4,1.5,1.1,0.3,0.8,-99,1.1,0.8,0.7,0.7,0.6
24/03/2012,5,0.1,1.2,1.1,0.5,0.6,0.9,0.4,0.5,1.1,1.1,0.3,0.6,0.5,0.6,0.4,1.4,1,0.3,0.8,-99,1.1,0.7,0.8,0.6,0.9
24/03/2012,6,0.2,1.4,1.5,0.4,0.7,1.1,0.6,0.7,1.5,1.5,0.1,0.9,0.6,0.7,0.5,1.2,1,0.3,0.7,-99,1.1,0.6,1.1,0.7,1.2
24/03/2012,7,0.4,2.1,1.9,0.5,1.2,1.2,1.1,1.8,1.7,1.6,0,1.3,0.8,0.9,0.7,1.4,1.5,1,1.4,-99,1.2,0.9,1.9,1.2,1.5
24/03/2012,8,0.5,2.1,3.1,1,1.5,1.6,1.4,2,2.2,2.4,0.9,1.9,0.9,1.2,0.9,1.8,2.6,1.3,2.4,-99,1.3,1.4,2.6,1.3,2.4
24/03/2012,9,0.7,2.1,2.1,0.7,1.7,1.3,2.1,1.4,2.7,2,-99,2.1,0.7,0.8,0.7,2.1,2.5,0.8,1.7,-99,1.6,1.1,2.4,1.6,1.6
24/03/2012,10,0.7,2.2,1.3,0.6,2,1.6,1.8,0.9,1.9,2.4,-99,1.9,0.7,0.8,0.7,1.7,1.9,0.4,1.6,-99,1.5,0.9,1.7,1.3,1.2
24/03/2012,11,0.4,1.7,1,0.7,1.5,2.3,1.3,0.7,1.5,1.9,-99,1.5,0.7,0.6,-99,1.5,1.1,0.3,1.1,-99,1.2,0.8,0.9,0.9,1.1
24/03/2012,12,0.4,1,0.9,0.5,0.8,1.2,0.4,0.8,0.9,1.1,-99,1.1,0.3,0.6,-99,1.3,0.7,0.3,1,-99,0.9,0.6,0.9,0.6,0.8
24/03/2012,13,0.2,0.7,0.9,0.4,0.5,0.5,0.3,0.3,0.8,0.6,-99,0.5,0.2,0.5,-99,1,0.4,0.3,0.5,-99,0.7,0.6,0.7,0.5,0.5
24/03/2012,14,0.1,0.7,0.7,0.4,0.4,0.5,0.2,0.2,0.4,0.3,-99,0.4,0.3,0.3,-99,0.7,0.4,0.4,0.6,-99,0.7,0.6,0.5,0.3,0.3
24/03/2012,15,0.1,0.7,0.8,0.5,0.4,0.6,0.3,0.2,0.4,0.7,-99,0.3,0.3,0.4,-99,0.5,0.4,0.2,0.4,-99,0.9,0.5,0.5,0.3,0.2
24/03/2012,16,0,0.6,0.7,0.5,0.2,0.5,0.3,0.2,0.6,0.3,-99,0.3,0.2,0.3,-99,0.5,0.1,0.1,0.5,-99,0.8,0.3,0.3,0.4,0.3
24/03/2012,17,0,0.6,0.7,0.3,0.4,0.6,0.3,0.3,0.8,0.4,-99,0.3,0.2,0.5,-99,0.5,0.5,0.2,0.4,-99,0.6,0.5,0.5,0.4,0.3
24/03/2012,18,0,0.5,0.8,0.4,0.3,0.5,0.2,0.3,0.5,0.7,-99,0.5,0.3,0.5,-99,0.5,0.7,0.2,0.5,-99,0.8,0.5,0.6,0.6,0.3
24/03/2012,19,0,0.6,0.9,0.3,0.5,0.4,0.1,0.3,1.3,0.6,-99,0.5,0.2,0.4,-99,0.5,0.7,0.2,0.4,-99,1.1,0.5,-99,0.5,0.4
24/03/2012,20,0.3,0.6,1.1,0.4,0.2,0.5,0.1,0.5,1.3,0.7,-99,0.7,0.2,0.8,-99,0.5,0.9,0.3,0.4,-99,0.9,0.5,0.8,0.6,0.6
24/03/2012,21,0.3,0.7,1,0.4,0.3,0.5,0.1,0.5,0.9,0.5,-99,0.6,0.3,0.6,-99,0.5,0.9,0.3,0.5,-99,0.9,0.6,0.8,0.7,0.5
24/03/2012,22,0.5,1,0.8,0.5,1.1,0.6,0.6,0.7,1.1,0.6,-99,0.6,0.3,0.9,-99,0.6,1.1,0.3,1,-99,1.1,0.7,-99,0.9,0.8
24/03/2012,23,0.3,1.3,0.8,0.6,1.8,0.8,0.8,0.4,1.4,0.9,-99,0.5,0.4,0.8,-99,0.7,1.1,0.3,1.1,-99,1,0.7,-99,1.3,1
24/03/2012,24,0.4,1.6,1,0.4,1.5,0.8,0.6,0.6,1.4,0.9,0.1,0.5,0.7,0.7,-99,0.8,1,0.6,1.2,-99,1.1,0.7,0.7,1.2,0.7
25/03/2012,1,0.4,1.5,0.8,0.3,1.1,0.9,0.3,0.4,1.1,1.1,0,0.4,0.7,0.6,-99,1,1.5,0.6,1.1,-99,1.1,0.7,0.7,1,1.2
25/03/2012,2,0.4,1.5,0.9,0.6,0.9,0.9,0.3,0.4,1.1,0.9,0,0.4,0.4,0.6,-99,1.2,0.9,0.2,0.9,-99,1,0.7,0.8,1.1,1
25/03/2012,3,0.3,1.2,0.8,0.3,0.5,0.8,0.4,0.4,1.2,1,0.1,0.7,0.4,0.6,-99,1.2,0.9,0.2,0.6,-99,1,0.8,0.7,0.9,0.8
25/03/2012,4,0.2,0.8,1,0.4,0.4,0.8,0.3,0.7,1.3,0.8,0,0.6,0.3,0.7,-99,1.2,1.4,0.4,0.5,-99,0.9,0.9,0.7,0.9,0.8
25/03/2012,5,0.1,1,1,0.4,0.3,0.9,0.3,0.8,1.3,0.7,0.2,0.6,0.4,1,-99,1.1,2.4,0.3,0.5,-99,1,0.8,0.8,0.9,1
25/03/2012,6,0.1,0.8,0.9,0.4,0.5,0.9,0.7,0.6,1.3,0.9,0.3,0.5,0.5,0.7,0.3,1.2,2,0.4,0.5,-99,1.1,0.7,0.9,0.7,1.3
25/03/2012,7,0.3,0.8,1.3,0.7,0.7,1.2,0.9,0.2,1.5,1.2,0.2,0.8,0.4,0.7,0.4,1.2,1.6,0.7,0.4,-99,1.2,0.7,1.1,0.8,1.6
25/03/2012,8,0.3,1.3,1.7,1,1,1.7,1.1,0.4,1.4,1.6,0.5,1.4,0.7,1,0.7,1.2,1.5,0.9,0.9,-99,1.4,1.1,1.5,1.2,2.3
25/03/2012,9,0.3,0.8,1.3,0.7,0.8,1.2,1.4,0.9,1.7,1.4,0.5,1.1,0.8,0.8,0.9,1.3,1.4,0.6,0.5,-99,1.9,1,1.3,1.4,1.6
25/03/2012,10,0.3,0.6,1,0.4,0.7,1,1,0.6,1.9,0.9,0.3,0.9,0.6,0.9,0.9,1.3,1.3,0.7,0.8,-99,1.5,1,1.4,1.1,1.4
25/03/2012,11,0.2,0.6,1.2,0.4,-99,0.7,0.6,0.4,1.4,0.8,0.2,0.7,0.5,0.7,0.7,1.2,1.2,0.4,0.7,-99,1.1,1,1.2,1,1
25/03/2012,12,0.1,0.6,1.2,0.3,0.4,0.6,0.3,0.1,0.6,0.6,0,0.4,0.4,0.4,0.5,0.9,0.9,0.3,0.7,-99,0.8,0.9,0.9,0.5,0.5
25/03/2012,13,0,0.8,0.9,0.3,0.4,0.6,0.2,0.1,0.6,0.3,0,0.3,0.3,0.4,0.3,0.7,0.5,0.3,0.2,-99,0.9,0.7,0.5,0.4,0.2
25/03/2012,14,0,0.6,0.7,0.4,0.2,0.5,0.2,0.1,0.3,0.3,0,0.3,0.4,0.3,0.4,0.6,0.3,0.2,0.2,-99,0.8,0.5,0.4,0.3,0.1
25/03/2012,15,0,0.5,0.6,0.3,0.1,0.3,0,0,0.3,0.2,0,0.3,0.4,0.2,0.4,0.4,0.2,0.2,0.2,-99,0.8,0.4,0.4,0.3,0.1
25/03/2012,16,0,0.4,0.6,0.3,0.1,0.3,0,0.1,-99,0.2,0,0.3,0.3,0.2,0.2,0.4,0.1,0.2,0.3,-99,0.7,0.4,0.3,0.3,0.1
25/03/2012,17,0,0.4,0.6,0.3,0.1,0.2,0,0.2,0.5,0.2,0,0.3,0.2,0.3,0.2,0.3,0,0.1,0.1,-99,0.7,0.3,0.2,0.3,0.1
25/03/2012,18,0,0.5,0.9,0.3,0.1,0.2,0,0.1,0.5,0.2,0,0.2,0.2,0.3,0.2,0.3,-99,0.2,0.2,-99,0.7,0.3,0.2,0.3,0.1
25/03/2012,19,0,0.5,0.9,0.5,0.3,0.3,0.2,0.6,0.4,0.3,0,0.3,0.3,0.4,0.3,0.3,0,0.2,0.3,-99,0.7,0.3,0.3,0.4,0.1
25/03/2012,20,0.1,0.6,0.9,0.4,0.2,0.4,0.3,0,0.3,-99,0,0.4,0.2,0.5,0.3,0.4,0,0.2,0.3,-99,0.6,0.5,-99,0.5,0.3
25/03/2012,21,0.3,0.6,0.8,0.5,0.5,0.4,0.2,0.1,0.4,0.3,0,0.5,0.3,0.7,0.4,0.4,0.1,0.3,0.5,-99,0.8,0.6,-99,0.5,0.3
25/03/2012,22,0.2,0.6,0.9,0.5,0.9,0.4,0.3,0.1,0.4,0.3,0.1,0.5,0.3,0.6,0.4,0.5,0.2,0.4,0.8,-99,0.9,0.6,-99,0.7,0.4
25/03/2012,23,0.2,0.7,1.1,0.4,0.6,0.4,0.2,0.4,0.3,0.4,0.4,0.6,0.5,0.4,0.6,0.5,0.5,0.6,0.6,-99,0.9,0.6,-99,0.7,0.4
25/03/2012,24,0,0.8,0.9,0.7,0.2,0.7,0.2,0.2,0.4,0.6,0.4,0.4,0.6,0.5,0.5,0.5,0.5,0.3,-99,-99,0.8,1.2,-99,0.8,0.2
26/03/2012,1,0,0.7,1,0.8,0.2,0.5,0.1,0.1,0.4,0.5,0.5,0.5,0.4,0.4,0.3,0.6,0.3,0.2,-99,-99,1,1.4,-99,0.4,0.1
26/03/2012,2,0,0.8,1,0.4,0.2,0.4,0.1,0.1,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.7,0.2,0.3,-99,-99,1,1.1,-99,0.5,0.5
26/03/2012,3,0,0.7,0.9,0.4,0.2,0.4,0.2,0,0.5,0.3,0.1,0.3,0.3,0.3,0.2,0.6,0.1,0.5,-99,-99,0.9,0.7,-99,0.5,0.4
26/03/2012,4,0.1,0.5,1.2,0.2,0.1,0.4,0,0.1,0.8,0.2,0.1,0.3,0.2,0.4,0.2,0.5,0.1,0.4,-99,-99,1.1,0.8,-99,0.2,0.3
26/03/2012,5,0.3,0.6,1.2,0.3,0.1,0.3,0,0,0.8,0.2,0.1,0.3,0.4,0.4,0.2,0.5,0.2,0.3,-99,-99,1.1,0.7,-99,0.3,0.3
26/03/2012,6,0.3,0.9,1.5,0.3,0.3,0.4,0.4,0.6,1.3,0.5,0.4,0.6,0.4,1.1,0.3,0.6,0.7,-99,0.6,-99,1.1,0.9,-99,1,1.1
26/03/2012,7,0.5,1.6,2.3,0.7,1.4,0.6,2.1,1.2,1.7,1.8,0.6,0.8,0.8,2.1,0.6,1.2,1.3,0.8,1.1,-99,1.2,1.2,-99,1.7,2.8
26/03/2012,8,1.1,2.8,2.4,0.8,3.4,2.3,3.1,1.8,1.5,2.5,1.6,1.4,1.2,1.5,0.8,2.1,2.3,1,2.2,-99,1.1,1.9,-99,2.2,3.9
26/03/2012,9,0.8,2.1,1.5,0.4,2.2,2.8,2.3,1.4,2.9,2.1,0.7,1.8,0.5,1.3,0.7,2.7,1.4,0.4,1.8,-99,1.5,1.4,-99,1.2,2.2
26/03/2012,10,0.4,1.9,1,0.4,1.2,2.1,1.6,0.5,1.8,1.6,0.1,1.1,0.7,0.8,0.6,-99,0.8,0.3,1.4,-99,1.5,0.7,-99,1,1.2
26/03/2012,11,0.2,1.4,0.8,0.6,1.1,1.7,1,0.3,1.1,1.1,0.2,0.5,0.4,0.4,0.8,-99,0.5,0.1,0.8,-99,1.1,0.6,-99,0.9,0.5
26/03/2012,12,-99,1,0.8,0.7,0.7,1.1,0.6,0.3,1.1,0.9,0,0.4,0.4,0.4,0.9,-99,0.4,0.1,0.9,-99,1,0.8,-99,0.8,0.6
26/03/2012,13,0.1,0.7,0.8,0.7,0.5,0.7,0.2,0.2,0.9,0.5,0,0.4,0.5,0.4,0.8,-99,0.3,0.2,0.6,-99,1,0.7,-99,0.4,0.6
26/03/2012,14,0.2,0.6,0.8,0.5,0.5,0.5,0.2,0,0.8,0.6,0,0.3,0.5,0.3,0.6,0.6,0.1,0.3,0.7,-99,1.1,0.6,0.5,0.4,0.3
26/03/2012,15,0.1,0.6,0.9,0.4,0.4,0.6,0.3,0,0.6,0.4,0,0.3,0.4,0.3,0.4,0.3,0.1,0.2,0.5,-99,1,0.5,0.4,0.3,0.2
26/03/2012,16,0.1,0.6,1,0.5,0.4,0.5,0.1,0,0.4,0.2,0.1,0.3,0.5,0.3,0.7,0.3,0.3,0.1,0.5,-99,1.1,0.5,0.4,0.3,0.2
26/03/2012,17,0.1,0.7,1,0.4,0.1,0.7,0.2,0,0.6,0.8,0,0.3,0.4,0.2,0.6,0.3,0.3,0.1,0.4,-99,1,0.6,0.5,0.3,0.3
26/03/2012,18,0.1,0.7,1,0.4,0.2,0.7,0.1,0.1,0.7,0.8,0.1,0.5,0.4,0.4,0.6,0.4,0.4,0.1,0.5,-99,0.8,0.7,0.8,0.3,0.3
26/03/2012,19,0.1,0.7,1,0.5,0.4,0.7,0.2,0.1,0.8,1.1,0.2,0.6,0.4,0.6,0.5,0.6,1,0.2,0.7,-99,0.8,0.7,1,0.5,0.4
26/03/2012,20,0,0.8,1,0.6,1,0.8,0.3,0.1,0.3,0.8,0.1,0.5,0.6,0.5,0.6,0.6,1.2,0.2,0.8,-99,0.9,0.8,0.9,0.5,0.4
26/03/2012,21,0.2,0.8,0.9,0.5,0.9,0.6,0.2,-99,0.5,0.5,0.1,0.4,0.4,0.4,0.6,0.4,1.1,0.3,1.3,-99,1.2,0.7,0.6,0.7,0.3
26/03/2012,22,-99,1.1,1.1,0.5,1.7,0.7,0.4,0.1,0.8,0.5,0.2,0.4,0.5,0.5,0.7,0.5,0.8,0.2,0.6,-99,1.2,0.8,0.8,0.8,0.3
26/03/2012,23,-99,0.9,1.5,0.4,0.5,0.8,0.4,0.5,1,0.8,0.1,0.5,0.5,0.9,0.7,0.7,1,0.2,0.4,-99,1.1,1.2,0.9,0.9,0.4
26/03/2012,24,-99,0.8,1.2,0.6,0.6,0.7,0.5,0.5,0.5,-99,0,0.8,0.5,0.9,0.5,0.6,1.7,0.2,0.5,-99,1.1,1.3,1.3,0.7,0.3
27/03/2012,1,-99,0.7,0.9,0.6,0.5,0.7,0.4,0.1,0.2,-99,0.1,0.7,0.3,0.6,0.6,0.5,0.8,0.6,0.4,-99,1.1,1.1,1.2,0.4,0.1
27/03/2012,2,-99,0.6,1,0.3,0.2,0.5,0.1,-99,0.2,-99,0,0.3,0.3,0.3,0.5,0.4,0.5,0.4,0.2,-99,1.1,1,0.9,0.3,0
27/03/2012,3,-99,0.5,0.8,0.4,0.1,0.5,0,-99,0.3,-99,0,0.1,0.3,0.2,0.4,0.5,1.2,0.3,0.2,-99,1,0.9,0.7,0.3,0
27/03/2012,4,-99,0.6,1,0.5,0.1,0.4,0,-99,0.5,-99,0,0.1,0.3,0.2,0.3,0.6,1.1,0.3,0.2,-99,1,0.7,0.5,0.3,0
27/03/2012,5,-99,0.6,1,0.5,0.2,0.5,0,0,0.5,-99,0.1,0.2,0.4,0.4,0.3,0.5,1.2,0.2,0.2,-99,1,0.9,0.6,0.4,0.3
27/03/2012,6,-99,0.8,1.4,0.8,0.4,0.5,0.4,0.3,0.9,0.9,0.3,0.4,0.4,0.7,0.3,1.2,1.4,0.2,0.3,-99,1,1,0.8,0.6,0.7
27/03/2012,7,-99,1.2,2.2,1.2,1.8,1.1,1.5,0.7,1.8,1.3,0.4,0.8,0.9,1.4,0.7,1.8,1.7,0.2,0.9,-99,1,1.2,1.7,0.8,1.5
27/03/2012,8,-99,2.3,2.6,1.7,3.1,2.5,2,1.6,2.1,2.3,1.2,1.1,0.9,2.3,0.9,2,2.3,1.5,2.3,-99,1.1,1.4,2.1,1.2,2.6
27/03/2012,9,-99,2,1.9,0.9,1,2,1.4,0.8,2.7,2.3,0.7,0.8,0.7,1.4,0.8,1.8,1.8,0.8,1.8,-99,1.4,1.2,1.5,0.8,2.1
27/03/2012,10,-99,1.2,1.5,0.7,0.9,1.2,1.2,0.2,2.2,1.2,0,0.7,0.8,0.7,0.7,1.5,0.9,0.4,-99,-99,1.5,1.5,1.2,0.4,1.3
27/03/2012,11,-99,1.2,1.1,0.8,1,0.9,0.8,-99,1.5,0.8,0,0.6,1,0.6,1.1,1.1,-99,0.4,-99,-99,1.1,1.1,-99,0.4,1.3
27/03/2012,12,-99,0.9,1,0.6,0.7,0.7,0.4,-99,1.3,0.7,0,0.5,0.7,0.7,0.8,0.9,-99,0.4,-99,-99,1.1,0.9,0.9,0.3,1
27/03/2012,13,-99,0.8,1.1,0.4,0.4,0.7,0.3,0.2,1.1,0.5,0,0.3,0.4,0.3,0.5,0.5,-99,0.4,-99,-99,1,0.8,0.7,0.3,0.5
27/03/2012,14,-99,0.9,1.2,0.4,0.5,0.6,0.2,0.2,0.5,0.3,0,0.3,0.4,0.3,0.5,0.3,-99,0.2,0.4,-99,1,0.8,0.5,0.4,0.3
27/03/2012,15,-99,0.8,0.9,0.5,0.4,0.5,0,0.3,0.3,0.3,0,0.2,0.4,0.2,0.6,0.3,0.6,0.2,0.7,-99,1,0.7,0.5,0.3,0.2
27/03/2012,16,-99,0.7,1,0.5,0.2,0.5,0.2,0.5,0.5,0.3,0.1,0.3,0.3,0.2,0.5,0.3,0.7,0.2,0.5,-99,0.8,0.6,0.5,0.3,0.2
27/03/2012,17,-99,0.8,1.1,0.4,0.2,0.7,0.3,0.4,0.7,1,0.2,0.4,0.4,0.5,0.5,0.5,0.8,0.2,0.5,-99,0.8,0.6,0.6,0.4,0.4
