FECHA,HORA,MER,TLA,COY,UIZ,SJA,SAG,PER,CAM,ACO
12/04/2007,17,18,18,14,14,10,16,14,16,-99
12/04/2007,18,19,19,11,17,15,21,19,20,-99
12/04/2007,19,18,16,7,14,19,22,26,19,-99
12/04/2007,20,15,16,10,14,31,26,27,20,-99
12/04/2007,21,13,15,7,12,22,23,31,18,-99
12/04/2007,22,14,17,8,14,9,22,33,19,-99
12/04/2007,23,15,16,7,-99,13,34,38,17,-99
12/04/2007,24,14,12,4,-99,13,45,30,16,-99
13/04/2007,1,10,8,7,-99,8,42,32,14,-99
13/04/2007,2,10,9,4,12,13,24,93,18,-99
13/04/2007,3,16,7,6,22,27,38,93,42,-99
13/04/2007,4,23,12,11,23,20,39,28,44,-99
13/04/2007,5,23,14,15,18,20,30,30,40,-99
13/04/2007,6,21,17,14,20,21,31,26,37,-99
13/04/2007,7,25,24,18,22,28,37,26,42,-99
13/04/2007,8,33,31,21,25,28,39,24,57,-99
13/04/2007,9,27,-99,20,26,38,39,32,52,-99
13/04/2007,10,30,-99,18,22,32,33,41,38,-99
13/04/2007,11,17,-99,11,20,39,40,29,46,-99
13/04/2007,12,14,-99,4,15,2,44,-99,27,-99
13/04/2007,13,14,-99,4,15,4,37,9,5,-99
13/04/2007,14,13,-99,5,16,2,27,12,4,-99
13/04/2007,15,15,4,9,13,8,18,13,4,-99
13/04/2007,16,19,10,15,15,8,10,6,10,-99
13/04/2007,17,23,14,17,21,14,5,27,14,-99
13/04/2007,18,26,13,9,19,29,11,40,17,-99
13/04/2007,19,22,17,13,17,17,17,60,23,-99
13/04/2007,20,15,19,11,18,33,13,31,-99,-99
13/04/2007,21,13,15,11,14,15,10,30,-99,-99
13/04/2007,22,14,18,13,13,12,17,32,-99,-99
13/04/2007,23,16,17,16,22,14,25,40,16,-99
13/04/2007,24,16,15,16,19,27,29,31,17,-99
14/04/2007,1,19,15,17,22,26,28,32,11,-99
14/04/2007,2,21,16,15,20,31,23,45,27,-99
14/04/2007,3,20,13,15,19,24,21,26,22,-99
14/04/2007,4,21,12,13,20,22,25,20,31,-99
14/04/2007,5,23,14,12,24,27,26,21,25,-99
14/04/2007,6,23,19,11,21,13,29,24,25,-99
14/04/2007,7,26,26,11,26,19,29,39,23,-99
14/04/2007,8,32,32,8,28,29,31,48,24,-99
14/04/2007,9,49,44,22,38,41,29,48,27,-99
14/04/2007,10,50,55,43,42,31,30,61,27,-99
14/04/2007,11,54,43,45,51,44,26,50,35,-99
14/04/2007,12,30,28,29,60,19,20,42,47,-99
14/04/2007,13,19,27,28,47,5,11,8,37,-99
14/04/2007,14,23,29,34,39,8,8,19,43,-99
14/04/2007,15,32,27,42,43,17,11,24,33,-99
14/04/2007,16,43,31,36,37,20,14,13,27,-99
14/04/2007,17,35,40,33,25,30,18,19,42,-99
14/04/2007,18,38,38,45,34,24,20,-99,49,-99
14/04/2007,19,41,24,29,37,41,24,-99,43,-99
14/04/2007,20,40,22,27,26,20,27,40,43,-99
14/04/2007,21,37,36,26,28,37,20,35,48,-99
14/04/2007,22,38,44,27,33,49,12,49,49,-99
14/04/2007,23,41,39,30,36,25,20,48,46,-99
14/04/2007,24,37,36,28,37,34,40,44,55,-99
15/04/2007,1,37,39,24,31,24,47,45,45,-99
15/04/2007,2,39,40,23,34,21,39,47,44,-99
15/04/2007,3,40,33,25,33,39,36,90,56,-99
15/04/2007,4,42,30,21,37,46,36,98,47,-99
15/04/2007,5,41,42,29,37,33,35,41,39,-99
15/04/2007,6,49,53,33,44,40,41,43,43,-99
15/04/2007,7,51,44,39,45,44,46,46,53,-99
15/04/2007,8,52,51,41,46,51,45,42,49,-99
15/04/2007,9,71,62,51,47,46,39,46,59,-99
15/04/2007,10,74,79,61,50,53,39,38,71,-99
15/04/2007,11,83,81,77,62,56,40,63,75,-99
15/04/2007,12,86,83,75,67,59,42,60,72,-99
15/04/2007,13,70,82,56,60,39,37,36,81,-99
15/04/2007,14,49,80,47,54,31,30,29,82,-99
15/04/2007,15,45,59,39,44,27,15,19,49,-99
15/04/2007,16,40,55,27,32,20,5,11,48,-99
15/04/2007,17,37,55,23,27,30,5,26,48,-99
15/04/2007,18,25,54,20,22,34,9,31,53,-99
15/04/2007,19,24,38,25,25,-99,13,23,-99,-99
15/04/2007,20,25,33,25,22,-99,11,27,-99,-99
15/04/2007,21,26,29,28,23,-99,7,31,-99,-99
15/04/2007,22,25,24,25,27,25,6,30,27,-99
15/04/2007,23,25,22,22,25,20,15,34,31,-99
15/04/2007,24,27,27,23,26,25,24,32,26,-99
16/04/2007,1,32,37,22,29,23,29,44,36,-99
16/04/2007,2,36,35,28,28,31,31,41,48,-99
16/04/2007,3,34,34,28,26,40,33,44,42,-99
16/04/2007,4,35,26,29,26,35,32,24,32,-99
16/04/2007,5,34,27,28,29,28,25,23,35,-99
16/04/2007,6,37,34,29,34,31,15,28,40,-99
16/04/2007,7,44,58,31,36,33,18,42,32,-99
16/04/2007,8,61,56,37,45,44,31,43,41,-99
16/04/2007,9,79,65,43,53,48,44,59,42,-99
16/04/2007,10,60,61,45,48,47,42,107,45,-99
16/04/2007,11,48,64,45,53,50,35,87,73,-99
16/04/2007,12,31,40,18,34,27,27,28,51,-99
16/04/2007,13,15,27,10,23,4,27,7,27,-99
16/04/2007,14,15,20,6,21,15,26,23,13,-99
16/04/2007,15,13,19,13,20,7,18,17,19,-99
16/04/2007,16,15,21,15,19,11,2,17,17,-99
16/04/2007,17,16,21,6,18,13,-99,20,22,-99
16/04/2007,18,17,23,-99,18,15,6,16,17,-99
16/04/2007,19,20,23,8,22,17,18,17,26,-99
16/04/2007,20,23,27,23,26,24,19,25,30,-99
16/04/2007,21,36,28,22,16,43,19,32,36,-99
16/04/2007,22,40,26,23,11,30,27,23,25,-99
16/04/2007,23,27,28,22,21,21,39,29,32,-99
16/04/2007,24,22,26,22,24,22,23,21,35,-99
17/04/2007,1,18,23,20,22,22,5,25,26,-99
17/04/2007,2,22,17,18,23,15,-99,23,21,-99
17/04/2007,3,31,19,18,27,20,3,27,22,-99
17/04/2007,4,22,23,19,23,26,17,30,19,-99
17/04/2007,5,38,24,21,27,22,19,35,27,-99
17/04/2007,6,43,31,21,29,32,15,28,32,-99
17/04/2007,7,37,43,27,29,31,12,32,31,-99
17/04/2007,8,39,55,30,38,44,15,34,36,-99
17/04/2007,9,42,59,30,39,40,23,39,43,-99
17/04/2007,10,42,67,36,44,35,32,46,41,-99
17/04/2007,11,45,51,37,59,47,16,51,53,-99
17/04/2007,12,57,41,35,56,22,26,37,50,-99
17/04/2007,13,54,32,35,52,47,21,29,36,-99
17/04/2007,14,45,26,16,48,42,25,32,23,-99
17/04/2007,15,30,25,24,33,32,45,27,36,-99
17/04/2007,16,21,22,15,34,23,51,23,42,-99
17/04/2007,17,25,19,19,35,-99,38,27,26,-99
17/04/2007,18,23,26,17,29,-99,24,38,24,-99
17/04/2007,19,30,21,24,33,-99,17,39,28,-99
17/04/2007,20,28,22,22,30,-99,22,78,37,-99
17/04/2007,21,27,22,24,22,-99,27,48,31,-99
17/04/2007,22,37,20,24,22,7,28,39,33,-99
17/04/2007,23,44,15,25,31,37,27,46,21,-99
17/04/2007,24,36,14,22,36,26,24,32,26,-99
18/04/2007,1,19,-99,20,44,19,25,31,27,-99
18/04/2007,2,18,-99,21,37,24,27,24,21,-99
18/04/2007,3,23,12,16,29,25,26,29,17,-99
18/04/2007,4,24,19,20,24,26,-99,28,19,-99
18/04/2007,5,30,31,22,32,29,-99,30,24,-99
18/04/2007,6,40,23,20,29,27,-99,33,31,-99
18/04/2007,7,41,25,25,36,38,-99,46,34,-99
18/04/2007,8,41,38,29,38,51,27,54,31,-99
18/04/2007,9,47,74,31,40,42,33,62,43,-99
18/04/2007,10,41,37,32,49,43,36,52,33,-99
18/04/2007,11,20,17,20,51,52,29,40,18,-99
18/04/2007,12,18,23,20,60,9,15,8,23,-99
18/04/2007,13,22,18,26,57,18,7,27,20,-99
18/04/2007,14,26,21,33,39,-99,4,31,9,-99
18/04/2007,15,28,31,38,35,-99,8,17,26,-99
18/04/2007,16,35,34,40,39,-99,6,22,32,-99
18/04/2007,17,60,36,40,42,-99,3,22,37,-99
18/04/2007,18,90,33,42,49,-99,1,30,43,-99
18/04/2007,19,38,28,37,53,-99,-99,43,40,-99
18/04/2007,20,33,25,22,30,-99,12,42,35,-99
18/04/2007,21,31,23,26,32,-99,20,48,31,-99
18/04/2007,22,29,22,27,34,-99,32,43,33,-99
18/04/2007,23,35,24,30,42,-99,37,39,27,-99
18/04/2007,24,49,29,32,32,-99,34,30,33,-99
19/04/2007,1,44,28,25,37,-99,24,39,31,-99
19/04/2007,2,34,26,21,35,-99,21,56,26,-99
19/04/2007,3,32,22,18,43,-99,22,62,33,-99
19/04/2007,4,42,21,21,38,-99,18,47,29,-99
19/04/2007,5,47,25,19,47,-99,28,38,23,-99
19/04/2007,6,39,26,23,28,-99,41,40,24,-99
19/04/2007,7,28,28,27,37,-99,49,36,29,-99
19/04/2007,8,38,40,28,36,43,40,44,37,-99
19/04/2007,9,50,63,29,45,25,29,37,44,-99
19/04/2007,10,48,64,33,36,38,30,32,47,-99
19/04/2007,11,58,56,30,39,48,35,28,46,-99
19/04/2007,12,54,36,24,38,19,33,24,44,-99
19/04/2007,13,42,36,17,35,32,22,19,36,-99
19/04/2007,14,-99,38,17,32,41,15,30,26,-99
19/04/2007,15,23,30,13,31,16,12,26,27,-99
19/04/2007,16,3,29,15,25,20,18,19,25,-99
19/04/2007,17,27,38,19,-99,16,17,40,20,-99
19/04/2007,18,26,33,-99,-99,24,15,28,23,-99
19/04/2007,19,26,18,-99,21,33,11,13,28,-99
19/04/2007,20,30,30,-99,23,18,11,23,24,-99
19/04/2007,21,53,36,24,23,29,18,54,25,-99
19/04/2007,22,30,34,24,28,13,23,52,34,-99
19/04/2007,23,33,42,17,27,20,24,36,34,-99
19/04/2007,24,31,43,23,29,17,19,38,32,-99
20/04/2007,1,33,38,12,29,20,16,33,56,-99
20/04/2007,2,37,34,12,30,19,17,29,48,-99
20/04/2007,3,40,27,19,30,50,22,27,50,-99
20/04/2007,4,39,28,22,27,53,24,37,33,-99
20/04/2007,5,48,31,16,34,34,24,38,34,-99
20/04/2007,6,47,27,16,37,49,30,34,37,-99
20/04/2007,7,46,31,20,36,39,33,30,35,-99
20/04/2007,8,53,35,27,44,40,32,41,26,-99
20/04/2007,9,62,50,37,46,30,27,32,37,-99
20/04/2007,10,62,61,54,46,39,25,61,44,-99
20/04/2007,11,56,59,48,53,55,33,53,50,-99
20/04/2007,12,31,57,33,46,15,32,31,45,-99
20/04/2007,13,28,57,33,49,9,23,147,31,-99
20/04/2007,14,37,50,30,35,24,10,43,31,-99
20/04/2007,15,26,42,13,-99,23,10,125,35,-99
20/04/2007,16,21,37,10,-99,19,17,23,38,-99
20/04/2007,17,21,28,14,-99,18,19,28,24,-99
20/04/2007,18,22,25,19,-99,18,13,47,33,-99
20/04/2007,19,30,22,21,-99,27,10,50,19,-99
20/04/2007,20,39,25,22,-99,46,16,52,31,-99
20/04/2007,21,29,25,24,27,21,20,45,29,-99
20/04/2007,22,34,29,22,36,22,19,31,29,-99
20/04/2007,23,44,38,23,36,19,16,31,41,-99
20/04/2007,24,37,27,27,26,30,18,27,45,-99
21/04/2007,1,29,23,22,35,26,18,28,38,-99
21/04/2007,2,24,19,20,41,21,15,31,31,-99
21/04/2007,3,29,21,19,29,22,16,28,32,-99
21/04/2007,4,29,23,19,33,17,-99,18,34,-99
21/04/2007,5,32,29,23,39,26,-99,35,31,-99
21/04/2007,6,31,29,24,29,37,7,29,30,-99
21/04/2007,7,39,35,26,38,34,25,43,32,-99
21/04/2007,8,43,42,31,49,27,38,64,37,-99
21/04/2007,9,49,43,38,47,25,38,40,33,-99
21/04/2007,10,51,55,37,38,32,36,43,42,-99
21/04/2007,11,54,55,31,35,52,37,27,45,-99
21/04/2007,12,28,45,19,25,7,29,12,44,-99
21/04/2007,13,19,30,13,26,-99,20,15,24,-99
21/04/2007,14,20,22,15,26,22,11,22,16,-99
21/04/2007,15,21,22,15,27,15,10,22,15,-99
21/04/2007,16,29,38,16,27,30,10,20,28,-99
21/04/2007,17,30,35,4,20,44,13,39,35,-99
21/04/2007,18,18,19,8,13,4,9,66,16,-99
21/04/2007,19,12,14,7,14,-99,8,71,12,-99
21/04/2007,20,19,13,12,16,12,7,19,14,-99
21/04/2007,21,22,18,15,21,21,14,25,15,-99
21/04/2007,22,21,25,11,23,15,36,62,27,-99
21/04/2007,23,15,21,16,23,16,47,49,42,-99
21/04/2007,24,21,20,22,22,14,46,39,30,-99
22/04/2007,1,19,23,22,21,10,25,34,34,-99
22/04/2007,2,14,19,16,24,14,14,29,30,-99
22/04/2007,3,18,16,21,22,15,18,22,34,-99
22/04/2007,4,23,17,21,23,18,20,21,22,-99
22/04/2007,5,27,16,22,29,16,24,23,21,-99
22/04/2007,6,29,17,20,37,22,32,20,19,-99
22/04/2007,7,28,17,15,33,24,35,29,20,-99
22/04/2007,8,39,25,20,31,29,38,26,27,-99
22/04/2007,9,53,36,29,36,27,37,39,24,-99
22/04/2007,10,66,51,35,41,25,49,44,35,-99
22/04/2007,11,60,44,49,61,38,68,75,37,-99
22/04/2007,12,33,36,37,40,9,90,58,33,-99
22/04/2007,13,19,25,15,24,4,86,22,24,-99
22/04/2007,14,18,26,13,22,11,62,7,21,-99
22/04/2007,15,22,16,17,24,21,29,6,34,-99
22/04/2007,16,26,11,21,25,22,16,8,22,-99
22/04/2007,17,21,15,15,24,21,9,14,15,-99
22/04/2007,18,18,19,17,26,12,7,27,18,-99
22/04/2007,19,23,23,16,27,37,10,18,19,-99
22/04/2007,20,30,22,14,23,10,14,33,30,-99
22/04/2007,21,27,17,9,24,31,18,23,28,-99
22/04/2007,22,27,12,14,25,23,17,27,26,-99
22/04/2007,23,12,13,12,16,12,14,35,16,-99
22/04/2007,24,10,13,7,12,14,9,55,17,-99
23/04/2007,1,9,15,9,12,7,6,14,13,-99
23/04/2007,2,11,16,10,14,6,5,20,9,-99
23/04/2007,3,17,14,7,20,16,9,23,12,-99
23/04/2007,4,18,17,10,22,13,17,17,17,-99
23/04/2007,5,20,18,10,56,18,28,15,22,-99
23/04/2007,6,24,18,13,28,19,32,37,25,-99
23/04/2007,7,23,28,19,27,16,29,73,32,-99
23/04/2007,8,27,38,21,32,22,22,52,30,-99
23/04/2007,9,46,-99,19,40,17,24,65,32,-99
23/04/2007,10,39,-99,24,52,27,41,108,33,-99
23/04/2007,11,30,50,26,44,31,68,142,39,-99
23/04/2007,12,27,40,34,47,3,73,62,41,-99
23/04/2007,13,21,29,17,32,2,52,59,9,-99
23/04/2007,14,17,32,19,33,10,27,29,8,-99
23/04/2007,15,18,30,20,28,22,14,18,18,-99
23/04/2007,16,18,23,19,29,10,14,17,16,-99
23/04/2007,17,22,20,21,29,20,9,24,19,-99
23/04/2007,18,23,28,19,30,26,7,31,30,-99
23/04/2007,19,22,18,21,27,28,-99,21,28,-99
23/04/2007,20,31,19,30,27,33,1,31,31,-99
23/04/2007,21,31,21,21,29,31,17,47,40,-99
23/04/2007,22,24,21,21,25,28,33,52,35,-99
23/04/2007,23,19,14,13,30,17,37,24,-99,-99
23/04/2007,24,16,12,11,23,19,33,14,19,-99
24/04/2007,1,15,-99,12,26,11,30,10,-99,-99
24/04/2007,2,16,-99,15,21,13,24,17,19,-99
24/04/2007,3,16,12,12,24,24,17,18,18,-99
24/04/2007,4,20,14,12,28,18,19,23,21,-99
24/04/2007,5,23,9,21,31,22,20,24,17,-99
24/04/2007,6,28,21,22,32,27,24,32,34,-99
24/04/2007,7,31,30,22,33,28,27,37,23,-99
24/04/2007,8,43,37,25,34,32,24,32,36,-99
24/04/2007,9,71,57,24,37,25,21,29,40,-99
24/04/2007,10,92,91,-99,46,33,21,24,43,-99
24/04/2007,11,69,77,-99,52,30,38,31,51,-99
24/04/2007,12,42,53,30,42,26,52,15,53,-99
24/04/2007,13,36,27,24,35,13,52,7,37,-99
24/04/2007,14,28,19,31,44,20,47,14,31,-99
24/04/2007,15,28,21,23,41,44,45,21,32,-99
24/04/2007,16,24,23,15,29,32,56,25,21,-99
24/04/2007,17,22,22,12,27,6,51,28,23,-99
24/04/2007,18,20,14,16,22,28,45,11,32,-99
24/04/2007,19,24,14,13,19,14,37,26,26,-99
24/04/2007,20,22,20,10,23,9,16,75,19,-99
24/04/2007,21,16,29,12,20,18,22,63,31,-99
24/04/2007,22,21,30,16,27,16,9,80,31,-99
24/04/2007,23,24,31,19,31,22,12,55,32,-99
24/04/2007,24,34,25,21,31,28,18,53,32,-99
25/04/2007,1,31,23,23,35,33,15,56,30,-99
25/04/2007,2,27,21,22,35,32,14,61,29,-99
25/04/2007,3,27,24,25,32,34,31,52,34,-99
25/04/2007,4,31,23,24,30,31,36,39,26,-99
25/04/2007,5,33,27,21,29,29,26,33,38,-99
25/04/2007,6,32,29,23,30,41,26,42,36,-99
25/04/2007,7,35,30,25,39,39,27,39,47,-99
25/04/2007,8,44,-99,31,35,52,34,54,60,-99
25/04/2007,9,46,36,35,41,51,34,64,38,-99
25/04/2007,10,61,47,36,59,31,42,82,49,-99
25/04/2007,11,54,36,33,52,40,54,63,54,-99
25/04/2007,12,41,20,43,50,22,56,34,31,-99
25/04/2007,13,26,17,35,44,19,52,36,19,-99
25/04/2007,14,22,18,17,39,2,49,38,3,-99
25/04/2007,15,23,14,17,36,20,52,36,21,-99
25/04/2007,16,17,-99,20,40,25,55,28,18,-99
25/04/2007,17,18,-99,25,35,11,47,10,21,-99
25/04/2007,18,26,-99,16,35,17,34,15,18,-99
25/04/2007,19,22,17,13,30,36,24,-99,20,-99
25/04/2007,20,19,15,15,26,18,11,41,21,-99
25/04/2007,21,25,21,24,30,26,8,-99,25,-99
25/04/2007,22,31,26,26,28,35,8,41,26,-99
25/04/2007,23,37,28,28,36,39,18,44,34,-99
25/04/2007,24,40,27,28,39,37,15,-99,61,-99
26/04/2007,1,32,22,26,42,31,15,-99,-99,-99
26/04/2007,2,27,22,22,37,27,22,42,30,-99
26/04/2007,3,28,27,20,34,32,26,45,28,-99
26/04/2007,4,28,29,21,33,26,31,43,34,-99
26/04/2007,5,33,28,22,28,35,36,37,27,-99
26/04/2007,6,40,31,27,38,36,34,47,35,-99
26/04/2007,7,38,42,30,44,35,35,28,34,-99
26/04/2007,8,45,44,30,46,43,34,38,35,-99
26/04/2007,9,66,32,37,43,43,38,82,46,-99
26/04/2007,10,71,47,43,-99,29,40,69,43,-99
26/04/2007,11,93,47,42,-99,48,39,134,44,-99
26/04/2007,12,61,42,32,-99,41,31,117,33,-99
26/04/2007,13,38,29,30,-99,38,29,120,22,-99
26/04/2007,14,43,31,29,-99,21,28,82,19,-99
26/04/2007,15,43,43,16,-99,26,20,94,43,-99
26/04/2007,16,26,36,8,-99,33,11,76,45,-99
26/04/2007,17,26,28,24,-99,30,12,34,30,-99
26/04/2007,18,23,31,23,-99,20,22,34,24,-99
26/04/2007,19,24,32,20,-99,26,22,24,28,-99
26/04/2007,20,31,28,22,-99,30,18,37,29,-99
26/04/2007,21,40,31,20,-99,38,20,36,30,-99
26/04/2007,22,31,32,24,-99,23,20,49,39,-99
26/04/2007,23,31,29,30,-99,24,22,50,39,-99
26/04/2007,24,30,33,25,-99,28,28,44,32,-99
27/04/2007,1,26,30,26,-99,28,31,42,35,-99
27/04/2007,2,27,29,14,-99,33,31,37,34,-99
27/04/2007,3,23,24,24,-99,30,32,36,27,-99
27/04/2007,4,23,25,22,-99,28,32,32,32,-99
27/04/2007,5,25,30,22,-99,32,33,28,25,-99
27/04/2007,6,29,32,25,-99,29,30,45,30,-99
27/04/2007,7,30,37,27,-99,26,26,43,30,-99
27/04/2007,8,29,41,32,-99,30,23,40,37,-99
27/04/2007,9,32,48,-99,-99,33,21,41,35,-99
27/04/2007,10,45,61,-99,-99,38,19,46,37,-99
27/04/2007,11,-99,67,-99,-99,35,18,57,36,-99
27/04/2007,12,-99,69,43,-99,45,19,62,45,-99
27/04/2007,13,-99,-99,54,-99,40,19,52,52,-99
27/04/2007,14,-99,38,47,-99,32,17,62,59,-99
27/04/2007,15,40,66,32,-99,28,17,52,59,-99
27/04/2007,16,44,-99,35,-99,34,19,52,51,-99
27/04/2007,17,49,-99,51,44,21,24,55,49,-99
27/04/2007,18,52,51,41,52,39,27,59,75,-99
27/04/2007,19,57,40,29,48,32,23,60,63,-99
27/04/2007,20,44,35,33,42,50,20,59,37,-99
27/04/2007,21,41,39,32,40,35,24,58,42,-99
27/04/2007,22,44,43,37,35,31,33,36,53,-99
27/04/2007,23,39,44,36,39,31,38,34,48,-99
27/04/2007,24,44,42,33,43,29,36,37,36,-99
28/04/2007,1,45,44,37,39,27,31,37,37,-99
28/04/2007,2,45,51,37,43,41,28,54,61,-99
28/04/2007,3,47,48,35,47,53,32,54,56,-99
28/04/2007,4,52,48,33,45,49,34,53,59,-99
28/04/2007,5,53,49,34,49,40,39,59,63,-99
28/04/2007,6,55,57,39,52,47,42,65,60,-99
28/04/2007,7,59,111,47,60,48,45,61,67,-99
28/04/2007,8,61,95,49,108,47,44,62,73,-99
28/04/2007,9,65,96,55,69,50,37,60,67,-99
28/04/2007,10,70,82,64,64,57,31,53,70,-99
28/04/2007,11,64,81,65,70,45,29,58,81,-99
28/04/2007,12,69,76,68,67,44,27,77,89,-99
28/04/2007,13,81,73,64,62,37,24,39,87,-99
28/04/2007,14,79,62,59,50,29,13,36,87,-99
28/04/2007,15,77,74,29,60,41,14,32,88,-99
28/04/2007,16,55,60,25,56,51,19,40,65,-99
28/04/2007,17,41,39,24,32,54,22,39,47,-99
28/04/2007,18,32,33,26,35,40,32,27,25,-99
28/04/2007,19,44,39,31,-99,37,40,35,33,-99
28/04/2007,20,32,38,30,-99,28,45,35,55,-99
28/04/2007,21,30,31,33,-99,16,36,22,45,-99
28/04/2007,22,31,28,30,-99,16,27,26,38,-99
28/04/2007,23,28,25,26,-99,10,23,25,29,-99
28/04/2007,24,26,28,24,-99,15,19,28,32,-99
29/04/2007,1,31,29,23,-99,18,20,25,28,-99
29/04/2007,2,35,29,22,-99,24,25,14,33,-99
29/04/2007,3,36,31,26,-99,39,27,42,48,-99
29/04/2007,4,39,29,31,-99,38,23,45,44,-99
29/04/2007,5,40,27,32,-99,45,27,44,32,-99
29/04/2007,6,45,26,34,-99,55,33,43,27,-99
29/04/2007,7,41,46,37,-99,37,38,46,30,-99
29/04/2007,8,46,55,37,-99,34,37,51,36,-99
29/04/2007,9,65,53,43,-99,34,36,56,64,-99
29/04/2007,10,83,62,59,-99,51,38,51,67,-99
29/04/2007,11,91,58,60,-99,73,35,40,70,-99
29/04/2007,12,61,48,60,-99,64,25,44,55,-99
29/04/2007,13,64,46,58,-99,41,12,46,43,-99
29/04/2007,14,87,45,58,-99,44,6,31,64,-99
29/04/2007,15,70,44,69,-99,37,12,24,76,-99
29/04/2007,16,50,43,70,-99,38,21,42,70,-99
29/04/2007,17,50,43,40,-99,41,20,55,57,-99
29/04/2007,18,45,52,35,-99,45,19,55,65,-99
29/04/2007,19,34,33,33,-99,52,28,61,74,-99
29/04/2007,20,21,24,26,-99,16,35,43,41,-99
29/04/2007,21,22,27,25,-99,3,36,14,29,-99
29/04/2007,22,29,34,26,-99,13,30,19,34,-99
29/04/2007,23,34,51,33,-99,28,28,18,41,-99
29/04/2007,24,36,31,31,-99,31,24,31,44,-99
30/04/2007,1,33,-99,28,-99,31,20,32,32,-99
30/04/2007,2,32,28,-99,-99,48,23,39,34,-99
30/04/2007,3,31,25,-99,-99,36,19,37,41,-99
30/04/2007,4,33,31,-99,-99,32,24,35,34,-99
30/04/2007,5,35,41,30,-99,34,30,38,43,-99
30/04/2007,6,42,85,31,-99,33,30,30,44,-99
30/04/2007,7,50,75,32,-99,32,32,43,51,-99
30/04/2007,8,67,46,39,-99,42,28,47,76,-99
30/04/2007,9,74,45,51,-99,45,30,41,68,-99
30/04/2007,10,69,70,61,-99,56,31,39,43,-99
30/04/2007,11,82,74,62,-99,63,33,47,69,-99
30/04/2007,12,75,59,77,-99,44,32,24,61,-99
30/04/2007,13,53,51,62,-99,16,27,30,52,-99
30/04/2007,14,31,38,36,-99,30,24,25,18,-99
30/04/2007,15,23,24,20,-99,21,22,7,27,-99
30/04/2007,16,19,28,24,-99,-99,17,11,29,-99
30/04/2007,17,23,35,21,-99,32,13,17,32,-99
30/04/2007,18,39,33,36,-99,39,2,28,44,-99
30/04/2007,19,38,30,30,32,25,2,40,49,-99
30/04/2007,20,27,17,22,30,56,17,45,35,-99
30/04/2007,21,23,20,22,27,39,31,36,24,-99
30/04/2007,22,27,32,21,25,21,31,27,26,-99
30/04/2007,23,28,31,24,22,23,20,23,42,-99
30/04/2007,24,29,26,23,22,20,15,25,35,-99
01/05/2007,1,30,24,24,24,20,16,20,35,-99
01/05/2007,2,30,26,27,29,29,17,30,37,-99
01/05/2007,3,32,27,27,27,40,27,30,33,-99
01/05/2007,4,34,31,28,40,68,36,33,43,-99
01/05/2007,5,35,38,25,22,40,33,27,40,-99
01/05/2007,6,39,37,27,29,23,33,31,47,-99
01/05/2007,7,40,40,29,30,28,28,19,40,-99
01/05/2007,8,37,44,31,39,21,28,17,47,-99
01/05/2007,9,46,54,31,27,17,25,18,44,-99
01/05/2007,10,51,53,48,28,21,23,19,50,-99
01/05/2007,11,45,44,53,37,37,17,28,48,-99
01/05/2007,12,41,24,43,36,11,12,20,35,-99
01/05/2007,13,41,32,34,46,8,10,27,24,-99
01/05/2007,14,39,27,43,42,-99,10,27,23,-99
01/05/2007,15,31,22,43,36,24,6,16,27,-99
01/05/2007,16,30,19,33,35,25,10,16,30,-99
01/05/2007,17,25,17,29,31,41,12,21,25,-99
01/05/2007,18,23,22,21,26,14,18,22,22,-99
01/05/2007,19,23,20,19,18,31,18,24,28,-99
01/05/2007,20,24,25,26,24,37,10,30,29,-99
01/05/2007,21,28,29,26,28,32,13,46,33,-99
01/05/2007,22,29,29,37,28,35,23,45,37,-99
01/05/2007,23,40,33,38,35,30,42,43,35,-99
01/05/2007,24,41,29,35,34,41,42,42,36,-99
02/05/2007,1,38,26,34,39,36,40,32,43,-99
02/05/2007,2,37,24,30,34,38,38,52,50,-99
02/05/2007,3,36,25,29,31,43,43,46,37,-99
02/05/2007,4,36,25,31,31,40,33,38,31,-99
02/05/2007,5,34,31,30,38,36,22,33,34,-99
02/05/2007,6,41,34,30,-99,35,14,33,43,-99
02/05/2007,7,47,39,29,-99,38,13,39,45,-99
02/05/2007,8,47,54,31,-99,54,25,42,57,-99
02/05/2007,9,48,63,38,40,47,36,34,59,-99
02/05/2007,10,53,63,38,37,32,42,43,46,-99
02/05/2007,11,57,57,36,37,48,-99,23,54,-99
02/05/2007,12,42,29,25,36,8,-99,27,44,-99
02/05/2007,13,31,25,19,28,38,-99,24,35,-99
02/05/2007,14,26,30,22,24,21,-99,27,29,-99
02/05/2007,15,27,28,19,23,30,15,35,33,-99
02/05/2007,16,30,31,22,27,27,31,25,27,-99
02/05/2007,17,37,41,29,31,31,45,40,29,-99
02/05/2007,18,33,43,37,26,32,41,34,41,-99
02/05/2007,19,35,38,32,37,36,24,29,41,-99
02/05/2007,20,23,27,17,22,40,5,43,47,-99
02/05/2007,21,25,19,18,20,16,9,40,29,-99
02/05/2007,22,22,23,16,19,23,28,61,27,-99
02/05/2007,23,21,32,19,21,26,40,32,25,-99
02/05/2007,24,26,35,22,31,21,32,36,33,-99
03/05/2007,1,27,37,20,31,28,17,-99,34,-99
03/05/2007,2,22,33,18,29,26,15,-99,30,-99
03/05/2007,3,19,31,19,23,32,30,-99,27,-99
