FECHA,HORA,CAM,COY,HGM,MER,NEZ,PED,SAG,SFE,SJA,TLA,UAX,UIZ,XAL,,,,,,,,,,,,,,
28/06/2012,6,31,29,30,27,15,20,24,25,17,-99,19,29,24,,,,,,,,,,,,,,
28/06/2012,7,24,27,17,33,16,8,23,16,23,-99,18,24,33,,,,,,,,,,,,,,
28/06/2012,8,37,19,22,40,21,13,27,13,25,-99,16,17,41,,,,,,,,,,,,,,
28/06/2012,9,38,29,38,32,22,7,29,11,32,-99,15,30,42,,,,,,,,,,,,,,
28/06/2012,10,50,29,-99,46,36,-99,-99,11,21,-99,18,30,47,,,,,,,,,,,,,,
28/06/2012,11,43,24,-99,39,33,-99,-99,-99,31,-99,11,21,48,,,,,,,,,,,,,,
28/06/2012,12,35,12,-99,25,10,8,-99,24,20,-99,10,19,51,,,,,,,,,,,,,,
28/06/2012,13,23,10,-99,13,12,5,37,7,7,-99,3,13,44,,,,,,,,,,,,,,
28/06/2012,14,20,13,-99,14,4,4,19,32,-99,-99,7,13,27,,,,,,,,,,,,,,
28/06/2012,15,16,8,-99,15,3,4,21,38,7,-99,-99,10,23,,,,,,,,,,,,,,
28/06/2012,16,20,11,-99,17,16,12,-99,10,29,-99,2,-99,27,,,,,,,,,,,,,,
28/06/2012,17,8,20,15,13,21,12,16,-99,50,-99,34,-99,27,,,,,,,,,,,,,,
28/06/2012,18,12,13,8,13,10,11,7,-99,8,-99,10,4,19,,,,,,,,,,,,,,
28/06/2012,19,23,12,12,18,7,-99,13,17,12,-99,11,10,19,,,,,,,,,,,,,,
28/06/2012,20,-99,13,17,14,11,-99,17,2,6,-99,12,17,15,,,,,,,,,,,,,,
28/06/2012,21,-99,14,15,15,10,4,18,-99,13,-99,14,13,23,,,,,,,,,,,,,,
28/06/2012,22,-99,14,16,14,14,11,17,5,17,-99,15,15,24,,,,,,,,,,,,,,
28/06/2012,23,4,16,16,17,14,15,10,2,21,-99,11,16,23,,,,,,,,,,,,,,
28/06/2012,24,22,18,16,21,15,14,21,3,10,-99,11,22,17,,,,,,,,,,,,,,
29/06/2012,1,21,17,14,14,20,7,25,18,17,-99,9,15,18,,,,,,,,,,,,,,
29/06/2012,2,13,14,16,19,24,8,22,8,16,-99,6,10,23,,,,,,,,,,,,,,
29/06/2012,3,-99,9,11,23,18,3,23,7,15,-99,5,15,25,,,,,,,,,,,,,,
29/06/2012,4,-99,7,14,5,12,4,23,-99,20,-99,1,14,23,,,,,,,,,,,,,,
29/06/2012,5,39,9,17,8,13,5,20,10,23,-99,8,17,26,,,,,,,,,,,,,,
29/06/2012,6,3,14,19,21,19,10,23,10,29,-99,17,24,36,,,,,,,,,,,,,,
29/06/2012,7,-99,18,6,23,33,14,34,35,27,-99,13,25,30,,,,,,,,,,,,,,
29/06/2012,8,20,19,25,23,35,20,40,-99,38,-99,16,25,-99,,,,,,,,,,,,,,
29/06/2012,9,32,26,30,25,9,21,28,18,13,-99,14,28,46,,,,,,,,,,,,,,
29/06/2012,10,29,28,7,26,12,23,-99,20,-99,-99,15,24,44,,,,,,,,,,,,,,
29/06/2012,11,45,27,51,28,17,31,-99,17,16,-99,16,25,42,,,,,,,,,,,,,,
29/06/2012,12,47,40,61,28,21,38,12,13,22,-99,1,39,45,,,,,,,,,,,,,,
29/06/2012,13,39,40,81,37,21,35,20,32,21,-99,9,39,35,,,,,,,,,,,,,,
29/06/2012,14,32,38,-99,41,6,32,15,34,8,-99,29,30,35,,,,,,,,,,,,,,
29/06/2012,15,41,47,-99,32,3,41,20,21,-99,-99,24,26,34,,,,,,,,,,,,,,
29/06/2012,16,21,41,-99,18,5,43,19,59,-99,-99,12,27,12,,,,,,,,,,,,,,
29/06/2012,17,17,32,-99,20,19,23,32,35,15,-99,27,14,28,,,,,,,,,,,,,,
29/06/2012,18,16,26,-99,13,11,11,31,26,17,-99,-99,13,15,,,,,,,,,,,,,,
29/06/2012,19,14,19,-99,6,11,13,23,23,13,-99,13,8,15,,,,,,,,,,,,,,
29/06/2012,20,8,20,-99,12,16,16,-99,29,8,-99,19,-99,20,,,,,,,,,,,,,,
29/06/2012,21,14,19,6,14,17,19,-99,22,18,-99,26,-99,29,,,,,,,,,,,,,,
29/06/2012,22,18,19,17,19,17,19,-99,28,18,-99,27,23,28,,,,,,,,,,,,,,
29/06/2012,23,21,22,25,18,14,15,-99,19,20,-99,19,15,17,,,,,,,,,,,,,,
29/06/2012,24,25,22,14,13,18,17,-99,30,24,-99,18,17,27,,,,,,,,,,,,,,
30/06/2012,1,10,18,13,12,16,14,-99,12,25,-99,11,15,28,,,,,,,,,,,,,,
30/06/2012,2,11,16,15,12,14,13,-99,30,20,-99,19,18,21,,,,,,,,,,,,,,
30/06/2012,3,15,18,12,9,10,11,-99,1,14,-99,15,10,17,,,,,,,,,,,,,,
30/06/2012,4,13,20,14,9,-99,20,-99,17,5,-99,4,9,8,,,,,,,,,,,,,,
30/06/2012,5,7,13,10,6,-99,19,-99,-99,7,-99,2,5,19,,,,,,,,,,,,,,
30/06/2012,6,20,13,12,11,-99,14,56,14,10,-99,5,10,31,,,,,,,,,,,,,,
30/06/2012,7,20,12,13,15,11,7,18,6,12,-99,12,8,19,,,,,,,,,,,,,,
30/06/2012,8,8,11,16,15,12,14,24,8,15,-99,15,14,24,,,,,,,,,,,,,,
30/06/2012,9,18,17,13,9,13,17,8,18,13,-99,8,16,27,,,,,,,,,,,,,,
30/06/2012,10,10,22,20,13,15,23,19,7,8,-99,9,18,23,,,,,,,,,,,,,,
30/06/2012,11,25,28,17,20,12,34,30,37,9,-99,17,23,21,,,,,,,,,,,,,,
30/06/2012,12,21,31,48,25,14,33,22,42,14,-99,22,22,30,,,,,,,,,,,,,,
30/06/2012,13,28,29,55,31,19,26,23,39,18,-99,6,23,27,,,,,,,,,,,,,,
30/06/2012,14,27,19,53,20,18,15,25,28,10,-99,3,25,31,,,,,,,,,,,,,,
30/06/2012,15,27,15,53,25,19,16,18,15,16,-99,7,18,23,,,,,,,,,,,,,,
30/06/2012,16,10,16,23,27,12,20,19,10,41,-99,23,21,26,,,,,,,,,,,,,,
30/06/2012,17,-99,25,29,20,22,15,21,59,12,-99,20,21,23,,,,,,,,,,,,,,
30/06/2012,18,18,24,24,22,16,14,20,7,16,-99,13,18,13,,,,,,,,,,,,,,
30/06/2012,19,43,23,34,21,23,11,27,7,21,-99,22,20,27,,,,,,,,,,,,,,
30/06/2012,20,34,31,29,28,16,14,16,33,17,-99,23,15,24,,,,,,,,,,,,,,
30/06/2012,21,56,31,29,24,12,24,12,-99,23,-99,18,14,20,,,,,,,,,,,,,,
30/06/2012,22,34,35,30,13,11,21,14,-99,13,-99,18,16,12,,,,,,,,,,,,,,
30/06/2012,23,25,32,19,16,14,19,18,20,11,-99,15,19,18,,,,,,,,,,,,,,
30/06/2012,24,25,25,21,22,13,15,24,13,14,-99,17,13,23,,,,,,,,,,,,,,
01/07/2012,1,21,22,19,16,13,18,33,20,25,-99,12,14,24,,,,,,,,,,,,,,
01/07/2012,2,44,23,16,15,15,15,14,17,19,-99,12,15,23,,,,,,,,,,,,,,
01/07/2012,3,38,23,12,9,13,17,16,-99,16,-99,13,11,26,,,,,,,,,,,,,,
01/07/2012,4,29,21,19,20,10,17,17,22,14,-99,11,13,20,,,,,,,,,,,,,,
01/07/2012,5,3,21,18,18,11,14,16,36,16,-99,13,17,27,,,,,,,,,,,,,,
01/07/2012,6,34,22,28,7,10,11,28,12,16,-99,16,10,21,,,,,,,,,,,,,,
01/07/2012,7,1,21,10,13,8,14,20,23,16,-99,17,10,18,,,,,,,,,,,,,,
01/07/2012,8,44,21,16,20,12,20,19,30,15,-99,11,8,21,,,,,,,,,,,,,,
01/07/2012,9,24,16,20,18,8,26,13,29,7,-99,7,9,17,,,,,,,,,,,,,,
01/07/2012,10,33,20,38,20,6,19,11,27,11,-99,-99,12,23,,,,,,,,,,,,,,
01/07/2012,11,27,21,20,17,12,23,22,35,4,-99,11,13,23,,,,,,,,,,,,,,
01/07/2012,12,21,21,13,12,7,19,25,29,15,-99,10,13,13,,,,,,,,,,,,,,
01/07/2012,13,21,22,53,13,9,12,13,5,9,-99,7,4,12,,,,,,,,,,,,,,
01/07/2012,14,2,14,9,9,10,8,14,4,23,-99,28,6,14,,,,,,,,,,,,,,
01/07/2012,15,10,12,24,11,10,15,22,19,13,-99,5,9,17,,,,,,,,,,,,,,
01/07/2012,16,14,11,10,13,9,13,19,-99,7,-99,6,10,24,,,,,,,,,,,,,,
01/07/2012,17,18,12,5,14,9,9,-99,2,1,-99,8,9,18,,,,,,,,,,,,,,
01/07/2012,18,22,14,7,11,9,9,5,34,10,-99,5,11,16,,,,,,,,,,,,,,
01/07/2012,19,17,14,20,11,13,14,-99,-99,9,-99,16,13,17,,,,,,,,,,,,,,
01/07/2012,20,18,15,16,22,12,16,-99,32,15,-99,17,18,14,,,,,,,,,,,,,,
01/07/2012,21,6,20,15,14,13,14,-99,32,23,-99,21,17,31,,,,,,,,,,,,,,
01/07/2012,22,7,17,14,21,19,7,-99,19,13,-99,16,13,28,,,,,,,,,,,,,,
01/07/2012,23,19,14,14,17,18,17,-99,13,16,-99,14,10,32,,,,,,,,,,,,,,
01/07/2012,24,31,16,11,20,19,13,-99,19,17,-99,10,16,26,,,,,,,,,,,,,,
02/07/2012,1,13,16,4,19,20,6,-99,18,20,-99,16,20,37,,,,,,,,,,,,,,
02/07/2012,2,35,16,5,17,16,9,-99,13,21,-99,11,18,33,,,,,,,,,,,,,,
02/07/2012,3,-99,17,15,21,21,11,-99,8,19,-99,18,27,46,,,,,,,,,,,,,,
02/07/2012,4,32,16,12,11,15,10,-99,12,21,-99,17,20,66,,,,,,,,,,,,,,
02/07/2012,5,13,15,1,14,4,11,-99,11,17,-99,10,15,42,,,,,,,,,,,,,,
02/07/2012,6,12,15,4,18,26,13,-99,33,16,-99,14,24,35,,,,,,,,,,,,,,
02/07/2012,7,37,18,20,15,24,11,-99,35,22,-99,18,26,40,,,,,,,,,,,,,,
02/07/2012,8,28,22,27,27,20,20,-99,16,24,-99,22,25,38,,,,,,,,,,,,,,
02/07/2012,9,29,32,35,40,15,33,-99,27,9,-99,23,33,40,,,,,,,,,,,,,,
02/07/2012,10,33,41,52,53,28,33,39,-99,26,-99,29,36,62,,,,,,,,,,,,,,
02/07/2012,11,48,52,64,47,25,42,38,-99,35,-99,32,49,52,,,,,,,,,,,,,,
02/07/2012,12,42,56,32,54,31,37,32,29,30,-99,35,55,41,,,,,,,,,,,,,,
02/07/2012,13,43,53,11,49,29,45,24,44,25,-99,34,53,31,,,,,,,,,,,,,,
02/07/2012,14,27,59,-99,34,13,53,8,44,5,-99,37,35,23,,,,,,,,,,,,,,
02/07/2012,15,16,42,23,16,4,40,8,57,-99,-99,14,30,8,,,,,,,,,,,,,,
02/07/2012,16,27,31,62,18,4,38,14,33,4,-99,22,18,21,,,,,,,,,,,,,,
02/07/2012,17,13,31,43,25,26,31,10,20,21,-99,3,20,19,,,,,,,,,,,,,,
02/07/2012,18,20,26,8,18,8,19,19,11,26,-99,23,18,23,,,,,,,,,,,,,,
02/07/2012,19,9,19,13,21,12,21,23,19,4,-99,24,18,22,,,,,,,,,,,,,,
02/07/2012,20,6,19,14,15,17,15,3,22,18,-99,24,16,15,,,,,,,,,,,,,,
02/07/2012,21,31,18,19,18,15,13,-99,12,12,-99,22,13,12,,,,,,,,,,,,,,
02/07/2012,22,-99,20,9,8,18,8,21,8,17,-99,18,15,33,,,,,,,,,,,,,,
02/07/2012,23,-99,15,11,15,12,7,9,9,18,-99,18,15,22,,,,,,,,,,,,,,
02/07/2012,24,-99,12,11,12,13,11,12,6,10,-99,14,14,12,,,,,,,,,,,,,,
03/07/2012,1,9,14,12,1,11,11,10,1,3,-99,7,12,10,,,,,,,,,,,,,,
03/07/2012,2,4,14,9,22,10,15,15,20,14,-99,10,11,12,,,,,,,,,,,,,,
03/07/2012,3,36,14,13,23,12,19,10,10,10,-99,7,10,19,,,,,,,,,,,,,,
03/07/2012,4,14,15,7,20,11,10,10,-99,11,-99,12,19,24,,,,,,,,,,,,,,
03/07/2012,5,8,14,14,18,15,7,19,-99,16,-99,14,15,31,,,,,,,,,,,,,,
03/07/2012,6,22,15,19,19,17,7,17,-99,24,-99,17,20,39,,,,,,,,,,,,,,
03/07/2012,7,26,19,11,21,18,8,31,1,20,-99,17,23,32,,,,,,,,,,,,,,
03/07/2012,8,32,19,21,24,15,16,32,32,23,-99,17,25,40,,,,,,,,,,,,,,
03/07/2012,9,35,-99,20,20,31,25,26,17,18,-99,14,33,39,,,,,,,,,,,,,,
03/07/2012,10,26,-99,62,28,29,21,22,27,27,-99,24,38,50,,,,,,,,,,,,,,
03/07/2012,11,39,37,28,42,31,34,27,76,23,-99,32,48,48,,,,,,,,,,,,,,
03/07/2012,12,37,49,6,45,29,40,29,132,34,-99,43,54,45,,,,,,,,,,,,,,
03/07/2012,13,43,51,-99,48,26,43,27,58,17,-99,26,31,41,,,,,,,,,,,,,,
03/07/2012,14,36,39,6,33,17,42,8,92,14,-99,25,21,37,,,,,,,,,,,,,,
03/07/2012,15,36,31,52,32,13,18,29,75,20,-99,15,30,29,,,,,,,,,,,,,,
03/07/2012,16,30,17,38,19,-99,13,15,32,14,-99,1,14,33,,,,,,,,,,,,,,
03/07/2012,17,19,11,15,12,5,16,30,10,22,-99,4,13,20,,,,,,,,,,,,,,
03/07/2012,18,16,20,23,21,20,22,19,16,16,-99,18,18,26,,,,,,,,,,,,,,
03/07/2012,19,13,17,13,19,19,16,21,24,9,-99,24,16,37,,,,,,,,,,,,,,
03/07/2012,20,-99,15,21,14,20,19,25,24,14,-99,14,21,26,,,,,,,,,,,,,,
03/07/2012,21,57,18,25,29,20,19,19,33,19,-99,19,23,39,,,,,,,,,,,,,,
03/07/2012,22,2,23,33,30,19,23,18,26,24,-99,19,21,28,,,,,,,,,,,,,,
03/07/2012,23,39,26,27,21,22,20,19,28,22,-99,25,33,32,,,,,,,,,,,,,,
03/07/2012,24,17,27,24,21,25,21,24,41,14,-99,27,23,38,,,,,,,,,,,,,,
04/07/2012,1,10,27,22,26,19,17,26,17,15,-99,23,24,33,,,,,,,,,,,,,,
04/07/2012,2,28,24,32,26,21,15,25,19,22,-99,24,30,38,,,,,,,,,,,,,,
04/07/2012,3,26,23,30,30,21,12,22,25,22,-99,20,25,52,,,,,,,,,,,,,,
04/07/2012,4,23,24,29,20,20,12,33,25,28,-99,14,26,50,,,,,,,,,,,,,,
04/07/2012,5,28,24,9,28,20,10,20,17,23,-99,19,30,51,,,,,,,,,,,,,,
04/07/2012,6,30,21,23,26,21,6,30,14,25,-99,24,31,52,,,,,,,,,,,,,,
04/07/2012,7,32,19,28,33,31,11,32,16,31,-99,12,30,40,,,,,,,,,,,,,,
04/07/2012,8,28,24,29,21,37,17,34,11,24,-99,14,19,46,,,,,,,,,,,,,,
04/07/2012,9,32,25,19,34,25,23,45,23,19,-99,16,30,58,,,,,,,,,,,,,,
04/07/2012,10,45,31,51,42,42,23,52,30,33,-99,21,40,-99,,,,,,,,,,,,,,
04/07/2012,11,46,37,79,40,48,27,52,45,31,-99,30,48,-99,,,,,,,,,,,,,,
04/07/2012,12,53,52,70,47,29,40,46,38,29,-99,28,50,42,,,,,,,,,,,,,,
04/07/2012,13,50,47,101,34,22,39,23,46,18,-99,31,36,61,,,,,,,,,,,,,,
04/07/2012,14,31,44,68,16,19,49,23,54,-99,-99,31,41,16,,,,,,,,,,,,,,
04/07/2012,15,26,30,24,16,25,30,26,53,8,-99,20,30,16,,,,,,,,,,,,,,
04/07/2012,16,15,22,-99,14,4,25,13,27,-99,-99,13,17,16,,,,,,,,,,,,,,
04/07/2012,17,5,16,4,6,-99,16,17,22,-99,-99,4,16,18,,,,,,,,,,,,,,
04/07/2012,18,14,10,20,8,-99,8,-99,15,-99,-99,-99,5,6,,,,,,,,,,,,,,
04/07/2012,19,3,6,13,5,3,7,-99,12,1,-99,-99,9,10,,,,,,,,,,,,,,
04/07/2012,20,13,5,7,8,12,7,8,-99,10,-99,6,4,10,,,,,,,,,,,,,,
04/07/2012,21,7,6,3,7,9,12,9,6,7,-99,14,7,13,,,,,,,,,,,,,,
04/07/2012,22,7,8,10,11,12,11,14,5,8,-99,12,7,19,,,,,,,,,,,,,,
04/07/2012,23,19,13,8,12,13,11,46,-99,14,-99,23,10,14,,,,,,,,,,,,,,
04/07/2012,24,18,15,15,20,12,8,23,5,20,-99,21,18,32,,,,,,,,,,,,,,
05/07/2012,1,8,18,15,17,13,7,26,9,22,-99,13,16,38,,,,,,,,,,,,,,
05/07/2012,2,19,14,17,19,11,8,28,1,18,-99,13,15,54,,,,,,,,,,,,,,
05/07/2012,3,23,14,11,18,14,9,9,7,20,-99,15,22,39,,,,,,,,,,,,,,
05/07/2012,4,10,14,14,26,20,5,17,5,20,-99,9,19,25,,,,,,,,,,,,,,
05/07/2012,5,8,13,13,16,26,5,27,27,21,-99,14,17,22,,,,,,,,,,,,,,
05/07/2012,6,23,12,16,20,21,5,23,41,24,-99,13,20,42,,,,,,,,,,,,,,
05/07/2012,7,32,14,18,23,20,12,26,7,26,-99,21,17,41,,,,,,,,,,,,,,
05/07/2012,8,22,19,21,33,28,11,25,26,23,-99,18,21,42,,,,,,,,,,,,,,
05/07/2012,9,35,30,37,37,30,19,-99,12,16,-99,10,41,49,,,,,,,,,,,,,,
05/07/2012,10,40,44,58,39,34,-99,-99,25,29,-99,21,49,43,,,,,,,,,,,,,,
05/07/2012,11,42,47,39,51,42,-99,-99,30,25,-99,46,58,49,,,,,,,,,,,,,,
05/07/2012,12,46,51,87,50,39,37,-99,42,17,-99,42,49,31,,,,,,,,,,,,,,
05/07/2012,13,41,50,74,34,22,46,31,42,21,-99,39,44,27,,,,,,,,,,,,,,
05/07/2012,14,25,-99,33,9,13,49,28,50,7,-99,31,23,24,,,,,,,,,,,,,,
05/07/2012,15,19,-99,-99,15,-99,38,20,20,9,-99,20,-99,18,,,,,,,,,,,,,,
05/07/2012,16,15,-99,35,7,-99,16,16,35,-99,-99,14,-99,13,,,,,,,,,,,,,,
05/07/2012,17,15,19,17,10,2,16,10,14,7,-99,13,-99,9,,,,,,,,,,,,,,
05/07/2012,18,12,11,2,5,10,11,13,22,12,-99,12,8,8,,,,,,,,,,,,,,
05/07/2012,19,15,10,7,7,1,12,16,11,13,-99,2,12,11,,,,,,,,,,,,,,
05/07/2012,20,13,11,13,7,16,18,10,11,8,-99,18,14,8,,,,,,,,,,,,,,
05/07/2012,21,17,11,7,7,15,13,9,9,13,-99,9,13,8,,,,,,,,,,,,,,
05/07/2012,22,14,13,9,18,12,14,12,8,18,-99,11,14,9,,,,,,,,,,,,,,
05/07/2012,23,19,15,20,14,18,11,16,12,14,-99,22,17,11,,,,,,,,,,,,,,
05/07/2012,24,14,19,23,20,15,11,22,23,11,-99,18,20,11,,,,,,,,,,,,,,
06/07/2012,1,13,17,9,17,18,18,20,17,21,-99,15,16,20,,,,,,,,,,,,,,
06/07/2012,2,11,16,12,17,15,16,18,14,15,-99,12,17,13,,,,,,,,,,,,,,
06/07/2012,3,11,19,23,12,17,18,9,13,12,-99,12,15,9,,,,,,,,,,,,,,
06/07/2012,4,10,17,9,10,55,13,5,13,13,-99,14,13,13,,,,,,,,,,,,,,
06/07/2012,5,16,18,24,17,30,18,3,20,13,-99,15,16,17,,,,,,,,,,,,,,
06/07/2012,6,17,20,14,25,3,17,6,-99,15,-99,15,16,16,,,,,,,,,,,,,,
06/07/2012,7,21,23,7,23,4,14,16,30,22,-99,25,26,22,,,,,,,,,,,,,,
06/07/2012,8,22,28,16,26,13,21,17,26,18,-99,20,23,24,,,,,,,,,,,,,,
06/07/2012,9,35,27,24,24,14,18,25,30,11,-99,24,23,29,,,,,,,,,,,,,,
06/07/2012,10,36,25,16,-99,25,22,38,24,28,-99,20,32,36,,,,,,,,,,,,,,
06/07/2012,11,38,29,75,-99,31,23,33,13,17,-99,20,40,42,,,,,,,,,,,,,,
06/07/2012,12,35,35,67,-99,32,24,28,33,24,-99,29,45,44,,,,,,,,,,,,,,
06/07/2012,13,35,44,83,36,27,41,18,-99,24,-99,36,39,27,,,,,,,,,,,,,,
06/07/2012,14,29,42,72,20,13,38,17,46,5,-99,25,24,20,,,,,,,,,,,,,,
06/07/2012,15,31,39,39,11,-99,38,3,34,7,-99,12,19,17,,,,,,,,,,,,,,
06/07/2012,16,20,29,-99,21,17,13,5,41,9,-99,14,16,12,,,,,,,,,,,,,,
06/07/2012,17,17,17,31,19,23,16,8,20,36,-99,8,22,10,,,,,,,,,,,,,,
06/07/2012,18,22,22,22,19,16,13,17,17,14,-99,13,25,9,,,,,,,,,,,,,,
06/07/2012,19,21,17,16,15,21,11,5,13,8,-99,22,17,12,,,,,,,,,,,,,,
06/07/2012,20,1,15,-99,18,15,9,5,14,6,-99,17,15,10,,,,,,,,,,,,,,
06/07/2012,21,9,15,15,12,11,9,5,14,7,-99,19,14,7,,,,,,,,,,,,,,
06/07/2012,22,13,15,9,3,13,10,4,9,14,-99,26,7,8,,,,,,,,,,,,,,
06/07/2012,23,5,12,7,12,11,2,15,4,4,-99,12,5,13,,,,,,,,,,,,,,
06/07/2012,24,-99,8,2,6,6,4,9,7,3,-99,-99,8,8,,,,,,,,,,,,,,
07/07/2012,1,-99,9,10,11,7,-99,10,3,7,-99,7,20,12,,,,,,,,,,,,,,
07/07/2012,2,-99,9,8,15,21,6,20,5,9,-99,8,14,6,,,,,,,,,,,,,,
07/07/2012,3,-99,9,6,12,25,6,18,1,10,-99,7,15,10,,,,,,,,,,,,,,
07/07/2012,4,29,11,11,19,18,10,25,12,12,-99,8,18,26,,,,,,,,,,,,,,
07/07/2012,5,8,12,8,19,14,8,26,11,11,-99,10,10,23,,,,,,,,,,,,,,
07/07/2012,6,9,11,15,16,11,12,10,12,14,-99,6,12,34,,,,,,,,,,,,,,
07/07/2012,7,22,11,14,21,10,13,13,13,22,-99,18,12,37,,,,,,,,,,,,,,
07/07/2012,8,27,13,21,27,19,16,24,11,14,-99,14,24,30,,,,,,,,,,,,,,
07/07/2012,9,30,23,30,33,16,18,30,22,13,-99,14,27,24,,,,,,,,,,,,,,
07/07/2012,10,23,30,35,32,9,25,16,23,13,-99,21,33,37,,,,,,,,,,,,,,
07/07/2012,11,22,26,17,32,18,21,19,16,22,-99,37,38,33,,,,,,,,,,,,,,
07/07/2012,12,28,35,53,35,26,20,26,34,19,-99,27,43,24,,,,,,,,,,,,,,
07/07/2012,13,33,36,70,36,27,30,25,13,12,-99,25,40,18,,,,,,,,,,,,,,
07/07/2012,14,28,38,38,26,7,24,15,24,8,-99,23,29,16,,,,,,,,,,,,,,
07/07/2012,15,21,35,1,19,6,33,13,45,3,-99,12,18,11,,,,,,,,,,,,,,
07/07/2012,16,11,21,24,9,9,26,17,40,9,-99,6,14,11,,,,,,,,,,,,,,
07/07/2012,17,10,26,2,20,25,25,14,19,22,-99,27,25,8,,,,,,,,,,,,,,
07/07/2012,18,16,38,5,23,15,24,20,26,25,-99,13,17,15,,,,,,,,,,,,,,
07/07/2012,19,21,22,17,14,11,9,18,13,14,-99,6,14,20,,,,,,,,,,,,,,
07/07/2012,20,14,15,19,17,15,8,24,9,20,-99,17,17,28,,,,,,,,,,,,,,
07/07/2012,21,16,15,15,17,16,11,31,11,17,-99,15,12,33,,,,,,,,,,,,,,
07/07/2012,22,17,15,16,14,18,13,25,11,21,-99,16,12,13,,,,,,,,,,,,,,
07/07/2012,23,10,15,16,15,17,14,27,15,21,-99,20,13,12,,,,,,,,,,,,,,
07/07/2012,24,13,16,15,14,20,13,16,17,15,-99,17,15,16,,,,,,,,,,,,,,
08/07/2012,1,16,17,17,15,16,14,11,23,10,-99,16,18,9,,,,,,,,,,,,,,
08/07/2012,2,21,19,15,18,12,13,10,13,14,-99,16,20,9,,,,,,,,,,,,,,
08/07/2012,3,12,20,20,14,5,15,7,15,9,-99,16,16,9,,,,,,,,,,,,,,
08/07/2012,4,6,22,14,16,8,18,12,26,11,-99,18,17,7,,,,,,,,,,,,,,
08/07/2012,5,7,22,19,16,6,15,4,15,11,-99,19,11,18,,,,,,,,,,,,,,
08/07/2012,6,25,18,12,19,8,17,7,10,15,-99,17,12,19,,,,,,,,,,,,,,
08/07/2012,7,-99,15,9,9,11,8,7,7,10,-99,21,7,16,,,,,,,,,,,,,,
08/07/2012,8,22,12,15,12,5,2,7,10,5,-99,8,9,10,,,,,,,,,,,,,,
08/07/2012,9,14,15,6,16,9,14,20,10,6,-99,6,10,10,,,,,,,,,,,,,,
08/07/2012,10,18,18,45,23,19,11,13,19,8,-99,15,17,19,,,,,,,,,,,,,,
08/07/2012,11,21,20,49,21,17,14,15,16,25,-99,13,21,13,,,,,,,,,,,,,,
08/07/2012,12,25,24,61,25,13,20,14,18,16,-99,18,27,12,,,,,,,,,,,,,,
08/07/2012,13,25,25,48,28,12,24,15,3,9,-99,20,18,10,,,,,,,,,,,,,,
08/07/2012,14,15,21,-99,23,8,24,4,42,13,-99,11,12,8,,,,,,,,,,,,,,
08/07/2012,15,15,19,7,11,6,18,4,14,-99,-99,8,12,5,,,,,,,,,,,,,,
08/07/2012,16,6,13,23,2,5,12,4,-99,4,-99,13,11,11,,,,,,,,,,,,,,
08/07/2012,17,13,12,-99,14,15,11,6,7,6,-99,15,12,9,,,,,,,,,,,,,,
08/07/2012,18,8,11,-99,5,7,10,16,13,13,-99,14,3,5,,,,,,,,,,,,,,
08/07/2012,19,8,8,16,3,-99,8,13,10,16,-99,12,8,11,,,,,,,,,,,,,,
08/07/2012,20,17,12,11,10,16,7,-99,9,13,-99,13,10,11,,,,,,,,,,,,,,
08/07/2012,21,15,14,10,4,14,8,-99,12,20,-99,18,12,13,,,,,,,,,,,,,,
08/07/2012,22,4,12,9,14,12,12,-99,5,17,-99,18,9,8,,,,,,,,,,,,,,
08/07/2012,23,-99,11,7,12,6,6,5,7,12,-99,14,6,8,,,,,,,,,,,,,,
08/07/2012,24,-99,10,12,12,12,6,6,4,11,-99,6,8,-99,,,,,,,,,,,,,,
09/07/2012,1,-99,9,10,5,10,7,4,3,6,-99,-99,6,2,,,,,,,,,,,,,,
09/07/2012,2,-99,6,3,3,-99,7,4,8,3,-99,9,5,7,,,,,,,,,,,,,,
09/07/2012,3,-99,6,11,12,6,8,4,14,10,-99,4,5,12,,,,,,,,,,,,,,
09/07/2012,4,-99,8,1,7,2,12,6,12,-99,-99,5,4,7,,,,,,,,,,,,,,
09/07/2012,5,-99,8,-99,4,4,12,14,10,5,-99,3,7,2,,,,,,,,,,,,,,
09/07/2012,6,-99,9,15,4,4,6,6,12,5,-99,6,10,7,,,,,,,,,,,,,,
09/07/2012,7,-99,13,8,12,8,7,3,9,8,-99,8,9,12,,,,,,,,,,,,,,
09/07/2012,8,-99,11,12,11,4,7,3,4,3,-99,7,13,19,,,,,,,,,,,,,,
09/07/2012,9,-99,9,12,19,4,13,6,6,-99,-99,10,12,19,,,,,,,,,,,,,,
09/07/2012,10,-99,13,51,12,10,11,20,7,7,-99,16,16,5,,,,,,,,,,,,,,
09/07/2012,11,-99,13,32,10,9,18,10,20,3,-99,12,15,10,,,,,,,,,,,,,,
09/07/2012,12,-99,12,53,7,3,16,4,-99,3,-99,4,15,4,,,,,,,,,,,,,,
09/07/2012,13,9,16,41,4,7,13,11,-99,4,-99,6,5,3,,,,,,,,,,,,,,
09/07/2012,14,7,11,9,9,1,18,5,-99,-99,-99,10,6,12,,,,,,,,,,,,,,
09/07/2012,15,7,7,-99,3,13,9,7,-99,5,-99,14,3,9,,,,,,,,,,,,,,
