FECHA,HORA,TAC,FAC,SAG,TLA,XAL,MER,PED,CES,TLI,ATI,VIF,PLA,LAG,AZC,UIZ,TAX,SUR,IZT
08/07/2008,2,18,13,13,19,24,26,29,21,16,10,24,24,24,20,29,25,29,26
08/07/2008,3,16,13,11,21,10,24,28,17,25,11,14,24,25,14,28,22,27,26
08/07/2008,4,15,16,13,20,15,23,26,14,25,15,19,23,24,19,28,14,12,26
08/07/2008,5,17,14,15,27,12,23,20,17,25,15,16,19,22,29,24,12,12,26
08/07/2008,6,16,14,16,21,21,18,14,17,23,18,11,16,18,30,22,13,16,25
08/07/2008,7,14,15,17,22,25,21,15,15,22,12,10,14,18,32,23,15,18,26
08/07/2008,8,16,22,15,27,17,25,17,-99,24,12,11,17,23,34,21,17,16,23
08/07/2008,9,18,30,15,31,20,28,19,21,23,16,16,21,30,36,17,18,16,18
08/07/2008,10,25,34,15,37,22,27,16,18,19,-99,11,19,33,42,12,16,12,15
08/07/2008,11,33,35,13,34,14,-99,12,14,15,28,13,16,18,45,12,23,16,13
08/07/2008,12,26,-99,9,35,12,-99,11,13,7,25,10,12,29,38,10,23,-99,24
08/07/2008,13,13,37,11,48,14,-99,15,18,12,32,4,13,43,30,12,-99,-99,28
08/07/2008,14,11,14,12,37,13,-99,17,22,15,24,4,14,42,25,29,-99,15,27
08/07/2008,15,14,14,19,22,27,-99,20,25,20,28,12,16,32,26,31,20,20,38
08/07/2008,16,23,25,20,30,27,-99,17,24,11,20,7,14,33,33,34,23,23,32
08/07/2008,17,21,29,25,32,28,40,22,37,20,20,11,21,35,37,40,36,27,38
08/07/2008,18,18,26,30,34,34,35,29,32,29,19,18,29,33,41,35,44,40,30
08/07/2008,19,21,27,28,35,33,37,36,29,28,18,18,28,33,41,31,33,35,30
08/07/2008,20,24,27,26,36,30,35,30,31,26,21,16,27,32,39,31,38,32,34
08/07/2008,21,22,26,25,32,27,28,29,27,22,23,18,27,27,37,27,29,31,29
08/07/2008,22,20,28,24,31,25,25,27,27,22,17,17,21,23,36,27,24,24,24
08/07/2008,23,18,24,20,29,27,24,22,27,22,19,3,19,22,32,26,25,23,22
08/07/2008,24,16,20,20,26,20,24,21,23,16,17,1,19,21,30,23,23,23,23
09/07/2008,1,14,18,19,24,19,23,22,20,10,14,2,20,20,30,21,25,23,22
09/07/2008,2,13,16,17,22,20,20,19,18,12,15,8,16,20,28,21,23,21,21
09/07/2008,3,12,15,17,22,19,20,14,18,14,12,12,15,18,25,21,22,22,20
09/07/2008,4,11,13,16,20,17,19,18,17,15,9,14,16,17,24,20,22,22,20
09/07/2008,5,11,14,16,20,18,18,19,15,18,10,12,14,16,25,19,23,22,19
09/07/2008,6,11,11,16,25,19,16,17,14,16,13,11,14,16,26,18,26,21,18
09/07/2008,7,11,11,16,22,21,18,19,13,13,13,9,15,16,27,18,25,23,19
09/07/2008,8,13,14,17,26,29,16,22,16,13,12,6,15,20,34,18,29,25,22
09/07/2008,9,18,20,20,24,24,16,25,22,12,12,5,-99,16,33,21,27,30,22
09/07/2008,10,21,22,18,25,26,18,33,30,10,13,2,-99,20,34,26,32,32,23
09/07/2008,11,28,23,18,30,27,19,27,35,9,11,1,33,24,36,25,43,38,24
09/07/2008,12,28,35,19,29,25,20,25,-99,5,12,0,23,26,38,26,39,37,28
09/07/2008,13,27,29,17,35,19,23,15,-99,7,19,2,29,25,33,18,37,26,40
09/07/2008,14,19,31,14,33,10,25,3,-99,13,28,10,8,25,40,6,6,6,11
09/07/2008,15,10,15,24,24,34,15,4,18,27,22,12,8,19,18,7,9,6,9
09/07/2008,16,21,21,30,40,31,14,4,21,14,25,8,10,22,33,6,9,5,10
09/07/2008,17,30,32,19,30,30,19,6,17,19,25,4,10,39,43,11,9,7,10
09/07/2008,18,29,34,22,38,30,48,16,14,20,18,2,33,38,40,12,43,19,31
09/07/2008,19,20,20,23,32,31,43,40,36,13,20,4,34,35,37,47,51,45,40
09/07/2008,20,22,22,23,30,30,35,25,36,15,16,8,24,32,37,38,38,32,33
09/07/2008,21,21,19,23,31,27,31,25,32,22,14,8,23,28,34,34,33,29,30
09/07/2008,22,18,13,15,26,18,26,22,28,9,13,2,20,23,31,30,30,27,-99
09/07/2008,23,15,13,16,27,15,20,16,22,8,10,2,15,16,30,23,24,23,21
09/07/2008,24,9,8,8,19,12,18,14,20,6,7,1,12,17,24,20,22,17,14
10/07/2008,1,5,3,10,16,9,20,11,18,6,6,0,8,22,13,17,18,14,20
10/07/2008,2,2,2,15,11,15,19,9,11,15,3,0,7,13,9,16,16,9,11
10/07/2008,3,2,2,23,12,19,11,8,14,19,2,1,5,9,8,18,17,10,13
10/07/2008,4,3,3,21,17,21,18,8,15,9,6,1,7,18,18,23,20,11,17
10/07/2008,5,9,5,20,25,23,21,10,22,14,11,8,11,21,28,25,24,18,22
10/07/2008,6,14,12,22,28,27,24,16,20,20,15,13,17,23,29,26,26,21,22
10/07/2008,7,15,18,23,26,31,28,19,21,22,13,13,18,23,29,27,24,24,23
10/07/2008,8,14,17,22,26,34,31,20,24,20,12,14,22,27,30,31,29,28,26
10/07/2008,9,15,19,-99,26,43,35,22,33,17,10,10,23,27,30,39,34,33,31
10/07/2008,10,15,13,-99,26,29,32,28,46,8,7,3,28,29,33,41,40,33,33
10/07/2008,11,13,11,-99,20,36,40,28,47,6,6,0,25,25,23,49,43,31,34
10/07/2008,12,11,13,-99,20,19,40,29,43,2,6,0,27,35,21,43,49,31,34
10/07/2008,13,13,16,-99,21,17,47,24,43,3,8,1,27,36,25,41,35,33,35
10/07/2008,14,28,32,-99,20,35,64,18,44,3,10,0,34,59,35,34,46,20,46
10/07/2008,15,48,67,-99,59,30,70,9,36,24,40,23,18,73,72,33,24,15,33
10/07/2008,16,36,62,-99,59,15,19,9,22,23,48,17,18,40,69,4,28,10,14
10/07/2008,17,9,31,-99,30,8,11,5,23,28,30,26,14,19,26,6,30,11,12
10/07/2008,18,15,32,-99,30,10,19,5,25,34,23,20,16,26,30,7,17,10,16
10/07/2008,19,16,31,-99,47,16,21,9,25,40,22,15,19,24,35,13,21,17,19
10/07/2008,20,21,27,-99,35,25,26,11,26,24,18,6,19,25,37,21,22,16,25
10/07/2008,21,27,19,-99,35,29,26,13,27,20,18,13,21,26,38,19,26,25,25
10/07/2008,22,20,13,-99,29,23,29,9,27,27,18,14,28,28,31,26,27,21,27
10/07/2008,23,17,9,-99,21,28,26,3,25,16,16,7,22,23,22,29,32,20,28
10/07/2008,24,11,9,-99,17,29,23,2,24,21,14,8,4,20,18,30,16,9,24
11/07/2008,1,10,9,-99,13,24,19,2,4,11,11,7,6,18,15,8,11,6,14
11/07/2008,2,9,14,-99,17,22,11,1,4,12,8,5,6,9,20,3,4,8,4
11/07/2008,3,11,20,-99,24,23,16,1,3,16,10,4,3,13,26,5,15,8,10
11/07/2008,4,11,15,-99,19,21,19,2,15,15,11,9,11,19,23,22,14,9,17
11/07/2008,5,11,15,-99,23,23,21,7,20,13,13,11,21,19,26,24,27,16,22
11/07/2008,6,12,17,-99,25,25,21,20,19,16,9,10,17,19,29,23,27,26,20
11/07/2008,7,10,13,-99,20,28,28,22,24,17,9,11,15,25,26,24,28,27,24
11/07/2008,8,11,17,-99,22,28,33,29,30,18,9,8,22,29,26,32,28,33,33
11/07/2008,9,19,17,-99,-99,30,36,45,42,10,13,3,32,39,33,37,51,31,-99
11/07/2008,10,20,21,-99,-99,29,43,51,38,6,12,1,41,52,29,19,56,45,-99
11/07/2008,11,21,26,12,37,29,21,33,24,6,12,0,31,51,37,11,42,26,-99
11/07/2008,12,22,26,15,37,30,30,18,15,9,19,0,19,40,35,9,27,16,-99
11/07/2008,13,21,31,19,36,27,21,14,26,8,15,0,20,29,-99,7,28,13,16
11/07/2008,14,30,41,22,35,29,21,8,30,12,19,1,15,31,41,6,21,12,20
11/07/2008,15,27,37,22,34,11,20,12,29,14,32,9,20,31,41,9,35,17,22
11/07/2008,16,13,34,18,27,11,17,9,26,11,40,9,20,27,29,11,33,12,20
11/07/2008,17,14,33,13,32,12,14,7,24,23,34,6,22,23,28,8,20,10,17
11/07/2008,18,17,32,23,36,23,24,12,32,21,20,3,22,30,36,7,20,16,21
11/07/2008,19,17,15,23,26,29,40,31,29,24,13,5,32,33,29,15,38,35,40
11/07/2008,20,21,18,33,32,36,38,23,27,23,21,8,25,32,34,30,46,35,38
11/07/2008,21,27,23,36,29,35,33,21,36,25,22,11,23,30,35,38,39,30,36
11/07/2008,22,24,23,31,31,34,33,28,35,25,20,11,26,28,33,36,38,32,35
11/07/2008,23,20,25,29,32,27,29,31,34,23,22,8,31,26,31,36,37,33,31
11/07/2008,24,17,10,29,27,24,29,27,30,24,16,11,20,25,27,32,32,32,29
12/07/2008,1,11,8,28,18,-99,25,23,26,19,7,6,18,22,20,31,29,28,25
12/07/2008,2,7,9,23,19,21,21,19,21,11,7,1,13,19,17,27,25,17,22
12/07/2008,3,10,9,19,28,17,21,17,19,7,6,1,14,19,31,24,22,20,21
12/07/2008,4,8,5,20,25,21,23,17,21,13,6,4,8,20,18,23,24,16,22
12/07/2008,5,8,9,22,25,23,18,16,18,16,5,7,14,14,18,23,21,13,18
12/07/2008,6,6,13,25,27,20,23,15,21,18,9,11,12,20,28,23,22,20,20
12/07/2008,7,7,12,25,23,26,27,17,19,20,10,16,10,25,25,27,23,21,24
12/07/2008,8,11,15,25,24,31,29,18,27,25,9,14,20,23,21,26,28,24,30
12/07/2008,9,14,16,25,26,35,35,24,33,20,8,16,22,28,27,30,39,28,36
12/07/2008,10,21,23,31,38,43,41,24,39,19,10,14,27,-99,41,32,47,30,38
12/07/2008,11,32,27,35,37,48,50,35,46,21,11,13,31,39,46,39,57,37,44
12/07/2008,12,31,33,18,35,29,43,37,45,13,18,3,36,44,42,27,68,38,52
12/07/2008,13,24,28,13,30,25,30,37,33,7,14,0,39,32,33,19,63,41,34
12/07/2008,14,23,25,13,24,30,18,35,32,5,14,0,35,22,23,15,68,33,25
12/07/2008,15,15,25,11,18,21,24,29,38,4,12,0,27,22,18,10,60,26,17
12/07/2008,16,12,24,12,19,18,22,23,56,4,10,1,25,30,18,18,34,24,30
12/07/2008,17,25,36,30,29,39,26,16,35,12,18,11,24,44,37,14,22,16,26
12/07/2008,18,31,17,38,48,41,32,13,31,32,23,10,25,41,47,13,30,15,23
12/07/2008,19,21,9,31,25,26,44,30,23,25,13,6,29,39,31,24,48,27,38
12/07/2008,20,19,10,29,25,24,38,21,43,31,21,6,22,33,27,46,45,27,36
12/07/2008,21,17,13,-99,28,21,33,18,34,30,20,9,23,30,32,37,40,26,33
12/07/2008,22,21,19,24,29,24,28,14,33,19,18,7,24,24,36,31,33,24,32
12/07/2008,23,16,21,21,27,12,30,18,29,18,19,8,18,27,32,30,29,22,29
12/07/2008,24,14,17,26,22,27,32,15,25,18,20,7,23,30,29,32,33,30,27
13/07/2008,1,16,16,28,25,30,28,14,32,15,15,6,19,27,24,33,-99,25,33
13/07/2008,2,12,15,24,24,21,26,22,28,19,10,4,19,27,25,32,-99,32,28
13/07/2008,3,9,9,23,17,18,22,15,25,10,9,1,17,22,19,30,27,28,24
13/07/2008,4,6,10,22,20,16,20,11,25,11,10,1,15,17,17,30,27,27,22
13/07/2008,5,7,10,20,22,16,20,14,20,8,9,8,10,19,16,25,27,20,20
13/07/2008,6,7,11,19,23,17,20,12,18,12,8,8,11,19,20,22,18,19,19
13/07/2008,7,7,10,21,19,21,24,14,16,11,7,10,9,18,20,22,20,17,23
13/07/2008,8,6,12,27,17,24,18,15,21,25,5,10,13,16,19,26,24,19,18
13/07/2008,9,13,13,35,22,24,26,16,32,12,9,7,19,26,24,28,28,23,25
13/07/2008,10,11,17,34,28,29,37,17,35,13,10,1,16,33,22,30,31,23,31
13/07/2008,11,17,23,31,35,29,38,18,48,14,18,0,24,33,34,35,48,28,34
13/07/2008,12,19,23,15,27,29,26,18,39,8,18,0,26,25,30,26,46,27,28
13/07/2008,13,19,24,9,28,13,15,18,16,3,17,0,26,14,28,13,31,16,22
13/07/2008,14,17,30,8,23,9,16,13,27,3,14,0,17,10,26,13,35,15,15
13/07/2008,15,11,20,9,18,2,19,13,29,2,10,0,13,8,17,11,26,12,16
13/07/2008,16,9,21,29,18,17,22,7,23,4,10,1,16,23,17,8,31,8,25
13/07/2008,17,11,18,19,16,17,19,7,22,8,18,5,15,15,18,8,30,9,15
13/07/2008,18,5,19,18,14,18,18,-99,24,6,21,6,18,11,15,10,29,14,18
13/07/2008,19,10,17,27,21,32,20,18,31,12,18,4,19,15,17,16,34,16,17
13/07/2008,20,16,21,26,21,32,27,22,24,16,18,10,26,22,31,19,40,29,28
13/07/2008,21,18,15,32,31,32,23,25,31,19,19,17,26,18,36,30,41,32,26
13/07/2008,22,16,13,33,29,24,21,17,27,22,19,10,22,26,34,18,30,26,27
13/07/2008,23,13,10,28,27,20,24,22,19,17,20,11,22,32,29,18,19,20,18
13/07/2008,24,15,12,27,27,23,32,12,22,18,15,17,16,26,30,18,15,15,25
14/07/2008,1,15,12,22,-99,22,34,9,20,19,13,12,13,19,30,13,15,14,13
14/07/2008,2,9,7,19,-99,21,22,9,16,19,13,11,13,21,23,16,18,18,10
14/07/2008,3,7,5,17,-99,22,29,12,19,24,8,4,9,24,18,29,19,17,22
14/07/2008,4,5,5,22,-99,22,27,16,18,16,7,6,14,23,14,26,23,20,24
14/07/2008,5,6,7,25,-99,25,27,18,20,14,12,6,16,23,24,27,19,17,28
14/07/2008,6,15,15,22,-99,26,26,17,21,18,10,9,15,23,29,23,19,22,26
14/07/2008,7,13,13,23,25,32,27,14,21,16,12,10,18,25,27,25,-99,25,24
14/07/2008,8,12,15,28,30,37,30,20,31,11,11,5,21,27,29,30,27,31,28
14/07/2008,9,14,14,34,30,38,34,25,42,28,8,1,20,33,35,36,34,36,32
14/07/2008,10,22,24,26,34,50,46,33,31,18,12,2,32,41,36,33,35,21,40
14/07/2008,11,30,33,33,43,49,64,16,31,27,19,2,31,-99,41,41,38,16,48
14/07/2008,12,30,34,15,42,-99,36,15,43,11,24,1,22,-99,40,33,36,13,47
14/07/2008,13,25,44,12,44,25,35,13,28,5,20,1,32,-99,37,27,46,17,35
14/07/2008,14,25,39,9,33,17,39,10,27,4,17,0,20,25,27,15,35,12,24
14/07/2008,15,16,33,10,29,12,19,10,21,5,19,0,14,17,22,10,21,9,18
14/07/2008,16,16,27,12,23,21,21,8,21,5,15,0,10,19,21,7,20,5,13
14/07/2008,17,14,29,13,32,13,21,7,26,4,17,0,11,35,20,8,25,10,24
14/07/2008,18,21,43,23,29,21,23,8,23,5,18,0,17,31,34,9,11,15,20
14/07/2008,19,17,22,31,22,28,22,11,27,6,16,1,21,31,21,16,-99,21,22
14/07/2008,20,22,30,29,26,31,38,21,33,8,17,3,23,30,31,24,24,28,36
14/07/2008,21,17,20,29,25,32,33,21,38,10,14,3,20,22,28,32,37,26,33
14/07/2008,22,16,19,26,30,27,29,15,27,17,21,4,14,20,30,26,27,18,26
14/07/2008,23,17,12,25,26,24,25,15,24,11,16,5,12,18,23,29,26,15,26
14/07/2008,24,9,8,29,20,25,22,12,16,6,10,1,8,14,22,22,21,11,19
15/07/2008,1,5,8,10,19,16,15,9,13,4,13,1,8,9,18,10,12,11,15
15/07/2008,2,9,12,14,20,20,18,8,11,8,17,6,6,13,20,12,11,10,10
15/07/2008,3,9,11,20,18,21,18,10,6,8,15,10,9,10,19,12,15,9,15
15/07/2008,4,9,15,25,17,20,17,11,12,11,18,6,11,11,18,18,15,11,17
15/07/2008,5,10,15,25,27,24,17,16,16,17,19,8,13,11,24,21,18,20,18
15/07/2008,6,13,18,28,32,24,20,19,22,21,19,10,16,14,33,23,22,22,20
15/07/2008,7,19,24,25,24,25,26,21,19,11,19,11,17,18,34,25,25,23,24
15/07/2008,8,16,23,22,27,28,26,23,26,12,19,9,22,21,32,27,36,28,32
15/07/2008,9,15,19,21,26,20,30,22,36,14,19,8,25,19,35,27,37,26,38
15/07/2008,10,24,23,19,29,27,31,23,46,-99,18,1,23,18,36,31,46,38,36
15/07/2008,11,21,23,17,28,18,34,-99,50,-99,17,2,25,17,31,37,51,40,28
15/07/2008,12,15,18,12,27,17,30,-99,40,-99,13,1,28,17,29,27,49,38,25
15/07/2008,13,12,21,10,16,17,23,-99,36,-99,11,0,25,15,22,16,55,31,24
15/07/2008,14,9,14,9,13,19,24,-99,22,-99,9,0,25,16,15,9,47,28,17
15/07/2008,15,6,19,-99,14,19,27,24,19,-99,9,0,23,10,11,11,39,21,14
15/07/2008,16,5,13,-99,16,20,18,20,20,1,9,0,17,10,13,6,47,16,13
15/07/2008,17,3,15,-99,16,21,23,17,27,4,14,0,15,13,15,8,40,14,15
15/07/2008,18,6,12,-99,22,17,24,18,47,4,11,0,16,16,16,15,42,20,16
15/07/2008,19,6,17,-99,16,18,18,20,24,5,16,0,18,13,18,14,31,24,19
15/07/2008,20,9,19,-99,17,17,20,21,22,8,17,3,20,14,20,-99,31,20,21
15/07/2008,21,12,21,-99,19,20,21,23,32,10,19,3,21,12,25,18,35,23,23
15/07/2008,22,12,12,-99,21,17,21,21,29,11,-99,3,20,14,23,18,30,24,23
15/07/2008,23,14,9,15,25,12,19,13,16,7,13,2,15,9,27,15,17,13,14
15/07/2008,24,10,7,13,20,15,17,10,8,10,17,1,9,8,22,10,11,9,8
16/07/2008,1,6,6,10,19,15,15,9,10,15,21,0,10,6,13,15,13,10,15
16/07/2008,2,2,6,9,17,11,15,11,13,15,18,0,6,7,13,20,18,17,14
16/07/2008,3,4,5,15,16,15,20,6,14,17,17,2,6,12,14,22,17,18,18
16/07/2008,4,8,9,20,18,15,21,5,15,14,16,12,8,13,17,23,21,13,21
16/07/2008,5,11,12,21,24,20,21,8,16,19,16,13,11,13,23,24,22,13,22
16/07/2008,6,11,14,22,25,21,23,14,18,21,16,14,17,15,28,24,26,19,23
16/07/2008,7,10,16,22,25,21,23,17,20,20,16,13,15,16,24,20,22,21,24
16/07/2008,8,13,19,22,27,23,26,19,24,21,19,10,18,14,29,21,25,24,24
16/07/2008,9,16,15,20,28,22,26,22,27,15,18,5,19,16,28,-99,31,30,32
16/07/2008,10,15,14,-99,27,29,27,19,41,13,-99,0,20,17,28,-99,41,28,31
16/07/2008,11,17,18,-99,23,41,32,21,48,22,-99,0,18,24,24,-99,46,23,34
16/07/2008,12,18,22,-99,34,47,37,22,56,17,18,4,22,33,31,-99,61,36,39
16/07/2008,13,24,-99,-99,32,29,39,31,60,12,22,1,39,37,31,37,70,44,44
16/07/2008,14,23,-99,-99,25,27,20,39,-99,5,21,0,38,22,31,22,70,35,30
16/07/2008,15,15,25,13,17,27,-99,25,34,4,18,0,25,19,19,15,67,21,19
16/07/2008,16,10,18,13,18,32,-99,19,33,4,18,0,20,13,17,14,59,16,20
16/07/2008,17,11,21,11,22,29,11,14,31,3,18,0,25,17,16,11,42,13,17
16/07/2008,18,11,21,10,20,17,23,16,44,7,21,1,26,22,20,13,32,16,23
16/07/2008,19,-99,16,21,26,25,24,18,36,11,23,4,19,20,18,21,45,22,24
16/07/2008,20,-99,20,21,19,21,26,30,40,10,27,5,32,19,20,37,47,36,44
16/07/2008,21,-99,21,20,18,19,21,40,32,11,25,6,30,13,21,32,43,39,27
16/07/2008,22,11,22,16,23,13,19,32,22,12,24,6,22,13,22,15,27,-99,22
16/07/2008,23,8,16,-99,19,6,16,8,22,15,24,6,10,13,19,14,13,14,12
16/07/2008,24,4,13,-99,16,22,17,8,15,14,-99,7,12,14,18,23,34,10,13
17/07/2008,1,4,14,16,17,20,16,8,21,19,13,7,14,13,21,33,30,10,12
17/07/2008,2,4,11,16,16,15,16,9,24,13,11,11,15,7,15,35,23,10,16
17/07/2008,3,6,10,22,10,21,16,9,23,20,9,13,18,10,15,34,25,15,18
17/07/2008,4,11,10,27,16,28,25,8,23,27,9,10,15,22,17,34,25,24,21
17/07/2008,5,18,17,26,27,26,28,8,17,24,20,14,17,24,30,25,23,17,25
17/07/2008,6,17,23,23,31,24,26,14,18,21,20,13,17,22,36,24,19,18,22
17/07/2008,7,18,22,24,33,31,25,20,20,20,20,12,17,27,40,24,20,25,23
17/07/2008,8,19,22,21,36,37,32,19,24,19,25,9,48,32,46,27,22,28,27
17/07/2008,9,-99,29,25,-99,38,55,21,31,14,27,8,33,42,-99,38,27,26,42
17/07/2008,10,34,40,26,39,38,62,27,41,14,25,5,36,47,-99,46,41,25,57
17/07/2008,11,50,51,18,48,39,44,26,39,16,35,4,32,41,-99,40,39,-99,55
17/07/2008,12,36,54,13,52,34,28,25,29,15,43,3,39,26,-99,31,42,-99,36
17/07/2008,13,-99,37,10,38,28,28,18,28,8,34,0,30,20,-99,20,33,-99,22
17/07/2008,14,-99,32,14,38,22,15,6,28,6,24,0,12,19,22,11,16,-99,20
17/07/2008,15,15,29,13,23,17,18,4,13,5,27,1,7,28,25,9,13,3,14
17/07/2008,16,16,28,14,32,14,21,6,23,8,29,3,16,24,29,15,32,7,19
17/07/2008,17,25,27,19,45,21,40,14,32,36,26,10,25,34,37,25,26,-99,32
17/07/2008,18,26,20,22,52,36,54,26,29,66,35,24,29,37,35,45,48,35,41
17/07/2008,19,26,30,42,61,52,59,31,39,59,18,25,27,47,37,48,46,36,43
17/07/2008,20,19,45,29,49,-99,54,44,49,57,39,32,36,49,48,47,50,43,50
17/07/2008,21,35,52,29,47,-99,43,38,40,17,43,15,42,33,56,29,45,35,39
17/07/2008,22,29,37,33,44,42,38,20,32,28,48,15,28,30,42,31,25,22,29
17/07/2008,23,22,30,32,35,35,29,13,30,33,36,16,19,21,35,28,30,22,28
17/07/2008,24,16,29,26,34,34,29,20,25,28,28,13,21,23,32,30,28,27,29
18/07/2008,1,24,30,31,38,29,-99,23,18,14,29,23,23,26,37,23,27,17,32
18/07/2008,2,25,25,27,34,24,29,19,15,34,17,26,19,25,39,25,24,14,33
18/07/2008,3,23,22,23,30,22,29,15,22,34,11,11,18,25,34,33,20,15,32
18/07/2008,4,20,19,24,25,19,27,15,23,28,13,11,19,21,28,31,24,11,31
18/07/2008,5,17,16,23,25,22,26,11,24,29,13,18,16,18,25,28,27,22,28
18/07/2008,6,14,16,25,30,28,28,13,22,26,13,19,15,21,31,30,32,23,28
18/07/2008,7,17,13,25,29,34,27,16,23,22,16,17,14,29,32,37,28,24,34
18/07/2008,8,30,21,29,35,37,39,22,30,26,16,15,-99,38,39,43,32,26,40
18/07/2008,9,31,29,22,43,37,49,34,47,37,26,17,-99,41,43,52,-99,34,51
18/07/2008,10,40,24,16,62,37,69,41,71,39,38,17,-99,51,35,78,-99,48,75
18/07/2008,11,29,28,17,63,41,65,41,110,40,27,11,-99,55,60,82,-99,73,89
18/07/2008,12,46,36,12,52,28,72,54,89,18,24,6,49,47,69,75,-99,95,62
18/07/2008,13,27,48,16,39,33,34,55,70,5,21,1,51,34,26,41,90,55,-99
18/07/2008,14,19,34,11,29,32,20,34,38,4,12,0,33,24,23,16,68,41,26
18/07/2008,15,18,41,6,35,12,14,25,38,3,14,0,24,13,29,12,50,18,15
18/07/2008,16,17,29,12,34,7,10,18,39,5,27,0,27,15,17,13,53,16,21
18/07/2008,17,-99,29,26,39,21,39,22,45,11,32,4,29,45,37,23,34,21,37
18/07/2008,18,27,31,33,47,44,67,30,31,34,26,16,35,51,46,43,48,27,41
18/07/2008,19,36,36,40,46,54,68,23,41,43,-99,19,40,50,46,54,57,27,41
18/07/2008,20,38,34,26,50,32,59,40,59,37,25,15,51,48,56,72,69,47,56
18/07/2008,21,25,14,17,26,32,43,44,46,37,24,19,37,34,26,55,61,44,41
18/07/2008,22,27,32,20,41,49,34,33,42,32,18,27,42,27,36,44,48,40,33
18/07/2008,23,28,33,23,41,42,40,33,36,39,33,33,36,35,45,45,47,43,40
18/07/2008,24,25,28,24,33,39,40,27,37,37,18,31,33,33,37,47,42,35,42
19/07/2008,1,21,17,19,27,29,34,21,35,27,10,30,27,27,33,43,38,30,37
19/07/2008,2,17,18,30,22,26,32,18,32,24,11,25,21,24,29,38,36,22,32
19/07/2008,3,14,14,33,27,27,29,10,29,25,11,23,16,20,26,35,31,26,30
19/07/2008,4,9,16,24,27,25,26,7,26,28,10,20,16,17,28,32,29,23,28
19/07/2008,5,12,18,25,26,24,28,8,26,23,13,18,16,22,26,32,27,23,27
19/07/2008,6,13,15,24,24,25,29,16,25,23,10,10,18,23,26,31,29,25,28
19/07/2008,7,13,16,24,24,23,29,18,26,18,20,14,16,23,27,31,26,24,29
19/07/2008,8,17,23,27,28,31,34,22,30,24,22,10,22,32,30,32,28,28,29
19/07/2008,9,24,25,35,34,40,47,25,41,21,18,14,28,46,37,46,42,34,40
19/07/2008,10,25,17,39,37,39,54,19,36,28,11,7,21,39,34,48,50,24,46
19/07/2008,11,22,20,43,36,40,56,18,55,18,10,3,23,36,39,59,63,32,46
19/07/2008,12,23,26,16,26,24,54,31,71,6,14,2,36,37,29,57,76,41,47
19/07/2008,13,14,19,11,20,25,-99,37,40,5,14,1,41,23,19,-99,72,40,28
19/07/2008,14,13,18,10,18,24,-99,27,23,4,14,0,28,13,15,16,54,19,14
19/07/2008,15,8,12,10,16,22,-99,17,17,3,13,0,16,9,13,15,46,14,12
19/07/2008,16,3,13,8,15,16,-99,12,15,4,13,0,13,8,11,7,38,11,12
19/07/2008,17,4,13,7,17,18,-99,11,12,3,12,0,12,11,16,9,36,9,13
19/07/2008,18,3,10,11,15,16,-99,12,17,3,16,0,16,11,15,7,38,10,15
19/07/2008,19,3,17,14,17,14,-99,13,15,4,15,0,18,14,14,9,24,13,15
19/07/2008,20,13,15,-99,21,19,-99,20,16,6,16,1,22,9,22,13,24,19,19
19/07/2008,21,18,12,-99,19,9,-99,17,24,7,17,2,16,3,30,-99,27,15,15
19/07/2008,22,10,13,-99,17,12,-99,15,25,6,17,2,23,3,27,12,29,17,18
19/07/2008,23,10,18,-99,13,11,-99,22,19,5,15,2,23,7,23,13,28,20,20
19/07/2008,24,9,11,-99,14,10,-99,20,13,5,-99,-99,21,5,20,11,27,17,12
20/07/2008,1,6,5,-99,17,4,-99,17,9,4,10,0,17,3,20,8,14,11,8
20/07/2008,2,9,4,-99,20,2,-99,11,7,4,8,0,14,1,22,9,11,13,5
20/07/2008,3,6,6,-99,11,1,-99,11,6,1,9,0,14,0,15,7,11,8,3
20/07/2008,4,2,5,-99,15,0,-99,12,6,2,9,0,11,0,14,-99,12,7,5
20/07/2008,5,8,5,-99,17,6,-99,12,6,5,11,0,15,1,18,15,15,12,5
20/07/2008,6,6,7,-99,17,8,-99,11,9,8,11,2,12,4,20,21,24,14,10
20/07/2008,7,8,8,-99,17,13,-99,11,13,13,11,3,15,5,21,20,26,15,13
20/07/2008,8,6,8,-99,16,10,-99,13,14,7,9,1,15,6,20,17,24,16,14
20/07/2008,9,6,9,-99,17,8,-99,11,14,5,9,0,14,3,19,17,25,13,13
20/07/2008,10,4,7,-99,13,7,-99,9,13,2,8,0,13,5,14,13,23,9,10
20/07/2008,11,5,9,-99,10,4,-99,10,13,0,7,0,12,3,14,20,25,11,12
20/07/2008,12,2,9,8,8,6,-99,11,10,0,7,0,15,0,8,-99,26,11,7
20/07/2008,13,1,10,9,7,6,-99,7,8,0,9,0,11,0,7,5,20,5,8
20/07/2008,14,0,9,8,8,7,-99,6,17,0,10,0,10,0,8,4,26,5,8
20/07/2008,15,0,9,9,10,6,-99,7,12,1,9,0,10,0,7,5,21,5,8
20/07/2008,16,0,7,8,10,5,-99,8,14,0,9,0,10,0,7,4,22,6,7
20/07/2008,17,0,9,7,8,4,-99,7,10,0,9,0,8,-99,9,4,18,4,6
20/07/2008,18,2,9,10,9,8,-99,8,15,2,-99,0,10,-99,9,6,19,5,10
