FECHA,HORA,ACO,CAM,FAC,IZT,MER,PED,SAG,SUR,TAH,TLA,TLI,UIZ,VIF,XAL,,,,,,,,
24/05/2011,2,-99,-99,35,65,71,42,74,33,64,57,97,-99,138,78,,,,,,,,
24/05/2011,3,-99,-99,41,67,77,41,59,19,37,60,30,-99,88,79,,,,,,,,
24/05/2011,4,-99,-99,34,67,69,35,71,46,2,63,37,-99,77,89,,,,,,,,
24/05/2011,5,-99,-99,31,69,84,39,84,34,63,51,84,-99,86,94,,,,,,,,
24/05/2011,6,-99,-99,57,73,83,52,102,65,68,67,103,-99,93,158,,,,,,,,
24/05/2011,7,-99,-99,133,79,93,54,124,70,121,92,127,-99,170,212,,,,,,,,
24/05/2011,8,-99,-99,116,75,95,70,164,90,137,90,187,-99,189,186,,,,,,,,
24/05/2011,9,-99,-99,119,72,109,85,145,75,84,124,156,-99,182,191,,,,,,,,
24/05/2011,10,-99,-99,-99,74,161,83,-99,61,62,135,133,-99,185,165,,,,,,,,
24/05/2011,11,-99,-99,34,93,100,73,-99,20,43,119,87,-99,94,156,,,,,,,,
24/05/2011,12,-99,-99,61,72,111,66,-99,47,101,113,22,-99,39,70,,,,,,,,
24/05/2011,13,-99,-99,59,66,85,70,-99,35,81,86,47,-99,59,79,,,,,,,,
24/05/2011,14,-99,-99,65,51,88,55,-99,44,-99,75,37,-99,55,98,,,,,,,,
24/05/2011,15,-99,-99,58,52,85,63,-99,46,-99,63,47,-99,62,84,,,,,,,,
24/05/2011,16,-99,-99,47,55,109,65,-99,43,84,66,80,-99,141,94,,,,,,,,
24/05/2011,17,-99,-99,106,65,90,81,-99,30,167,88,18,-99,59,88,,,,,,,,
24/05/2011,18,-99,-99,97,55,94,63,-99,226,198,61,58,-99,86,79,,,,,,,,
24/05/2011,19,-99,-99,78,110,167,84,-99,239,84,-99,72,-99,90,108,,,,,,,,
24/05/2011,20,-99,-99,265,91,112,76,-99,107,49,107,49,-99,69,132,,,,,,,,
24/05/2011,21,-99,-99,65,72,82,78,-99,81,76,104,221,-99,260,104,,,,,,,,
24/05/2011,22,-99,-99,143,77,78,76,99,61,57,87,83,-99,119,90,,,,,,,,
24/05/2011,23,-99,-99,59,65,67,63,77,47,60,85,102,-99,114,102,,,,,,,,
24/05/2011,24,-99,-99,26,60,67,54,82,33,51,107,84,-99,64,105,,,,,,,,
25/05/2011,1,-99,-99,53,68,80,46,63,31,52,99,18,-99,-99,70,,,,,,,,
25/05/2011,2,-99,-99,61,56,64,43,64,44,54,64,103,-99,62,72,,,,,,,,
25/05/2011,3,-99,-99,68,53,55,53,64,58,46,62,54,-99,52,62,,,,,,,,
25/05/2011,4,-99,-99,61,50,59,37,67,52,67,61,86,-99,80,64,,,,,,,,
25/05/2011,5,-99,-99,66,50,67,30,77,39,50,86,92,-99,94,85,,,,,,,,
25/05/2011,6,-99,-99,69,54,70,36,78,64,56,113,101,-99,137,86,,,,,,,,
25/05/2011,7,-99,-99,120,65,119,62,180,65,64,145,142,-99,194,119,,,,,,,,
25/05/2011,8,-99,-99,105,70,102,99,-99,60,75,110,131,-99,203,114,,,,,,,,
25/05/2011,9,-99,-99,88,83,95,100,114,102,88,118,99,-99,210,139,,,,,,,,
25/05/2011,10,-99,-99,87,81,89,108,-99,79,81,114,111,-99,168,98,,,,,,,,
25/05/2011,11,-99,-99,65,76,92,104,-99,11,15,104,53,-99,116,113,,,,,,,,
25/05/2011,12,-99,-99,-99,58,87,-99,69,-99,-99,81,40,-99,-99,93,,,,,,,,
25/05/2011,13,-99,-99,35,52,80,57,66,35,66,-99,-99,-99,79,65,,,,,,,,
25/05/2011,14,-99,-99,32,51,71,61,82,32,-99,-99,53,-99,63,70,,,,,,,,
25/05/2011,15,-99,-99,78,51,95,59,71,38,-99,65,63,-99,57,82,,,,,,,,
25/05/2011,16,-99,-99,65,49,-99,53,74,58,-99,71,50,-99,44,80,,,,,,,,
25/05/2011,17,-99,-99,135,73,128,64,160,179,-99,-99,77,-99,75,120,,,,,,,,
25/05/2011,18,-99,-99,243,107,130,64,144,82,-99,-99,40,-99,67,159,,,,,,,,
25/05/2011,19,-99,-99,142,87,115,-99,124,98,-99,-99,228,-99,336,117,,,,,,,,
25/05/2011,20,-99,-99,17,71,82,40,103,5,-99,-99,95,-99,183,94,,,,,,,,
25/05/2011,21,-99,-99,82,61,75,44,-99,97,-99,107,93,-99,85,93,,,,,,,,
25/05/2011,22,-99,-99,66,44,52,50,-99,100,-99,81,49,-99,7,85,,,,,,,,
25/05/2011,23,-99,-99,81,49,63,41,73,65,-99,64,62,-99,42,80,,,,,,,,
25/05/2011,24,-99,-99,64,58,63,39,77,68,-99,73,15,-99,39,80,,,,,,,,
26/05/2011,1,-99,-99,46,58,72,40,67,29,-99,71,50,-99,46,90,,,,,,,,
26/05/2011,2,-99,-99,55,57,59,36,86,-99,-99,64,47,-99,44,84,,,,,,,,
26/05/2011,3,-99,-99,67,39,44,33,83,31,-99,70,25,-99,43,75,,,,,,,,
26/05/2011,4,-99,-99,59,42,62,53,92,59,-99,70,34,-99,57,81,,,,,,,,
26/05/2011,5,-99,-99,62,51,93,45,131,45,-99,62,84,-99,68,140,,,,,,,,
26/05/2011,6,-99,-99,101,62,110,42,96,57,70,91,73,-99,78,-99,,,,,,,,
26/05/2011,7,-99,-99,149,73,149,61,176,52,114,82,163,-99,163,136,,,,,,,,
26/05/2011,8,-99,-99,138,64,105,59,117,98,140,89,118,-99,275,120,,,,,,,,
26/05/2011,9,-99,-99,73,76,143,78,107,82,73,69,92,-99,153,113,,,,,,,,
26/05/2011,10,-99,-99,75,92,135,104,89,80,50,114,109,-99,143,-99,,,,,,,,
26/05/2011,11,-99,-99,87,104,90,110,73,108,73,109,120,-99,113,87,,,,,,,,
26/05/2011,12,-99,-99,51,69,100,91,75,42,55,73,42,-99,82,95,,,,,,,,
26/05/2011,13,-99,-99,-99,43,78,71,-99,8,35,80,41,-99,45,87,,,,,,,,
26/05/2011,14,-99,-99,-99,49,95,56,-99,33,29,76,15,-99,9,87,,,,,,,,
26/05/2011,15,-99,-99,61,58,105,54,70,17,94,77,43,-99,65,80,,,,,,,,
26/05/2011,16,-99,-99,66,63,97,68,88,40,170,99,97,-99,107,112,,,,,,,,
26/05/2011,17,-99,-99,141,100,160,92,118,307,160,83,62,-99,162,134,,,,,,,,
26/05/2011,18,-99,-99,170,112,156,96,137,102,117,106,172,-99,196,130,,,,,,,,
26/05/2011,19,-99,-99,348,86,119,65,117,66,-99,113,91,-99,162,118,,,,,,,,
26/05/2011,20,-99,-99,87,71,82,53,98,138,-99,85,229,-99,195,122,,,,,,,,
26/05/2011,21,-99,-99,27,47,53,30,73,-99,23,62,97,-99,131,90,,,,,,,,
26/05/2011,22,-99,-99,19,50,44,33,62,54,29,57,20,-99,60,65,,,,,,,,
26/05/2011,23,-99,-99,43,47,43,35,67,2,25,55,105,-99,90,59,,,,,,,,
26/05/2011,24,-99,-99,58,36,40,-99,67,10,-99,66,62,-99,75,58,,,,,,,,
27/05/2011,1,-99,-99,26,34,26,-99,41,3,26,106,52,-99,89,39,,,,,,,,
27/05/2011,2,-99,-99,21,25,31,-99,39,7,9,40,38,-99,65,51,,,,,,,,
27/05/2011,3,-99,-99,44,27,35,-99,52,22,17,35,29,-99,75,45,,,,,,,,
27/05/2011,4,-99,-99,2,32,35,-99,43,12,27,44,52,-99,81,63,,,,,,,,
27/05/2011,5,-99,-99,5,31,42,-99,54,36,23,41,48,-99,94,81,,,,,,,,
27/05/2011,6,-99,-99,35,39,48,-99,83,33,23,55,100,-99,124,121,,,,,,,,
27/05/2011,7,-99,-99,89,61,68,-99,122,63,82,89,107,-99,139,144,,,,,,,,
27/05/2011,8,-99,-99,71,55,63,-99,152,59,103,119,92,-99,194,125,,,,,,,,
27/05/2011,9,-99,-99,39,56,87,-99,105,45,61,146,93,-99,199,110,,,,,,,,
27/05/2011,10,-99,-99,49,68,98,-99,74,39,36,144,85,-99,156,109,,,,,,,,
27/05/2011,11,-99,-99,27,79,86,-99,98,62,46,115,72,-99,126,128,,,,,,,,
27/05/2011,12,-99,-99,15,61,105,-99,106,-99,61,77,10,-99,48,142,,,,,,,,
27/05/2011,13,-99,-99,13,52,101,60,69,-99,21,50,26,-99,10,80,,,,,,,,
27/05/2011,14,-99,-99,16,41,136,84,78,-99,54,61,39,-99,54,79,,,,,,,,
27/05/2011,15,-99,-99,57,49,83,67,100,63,113,61,58,-99,43,82,,,,,,,,
27/05/2011,16,-99,-99,34,62,97,57,84,59,108,62,35,-99,87,91,,,,,,,,
27/05/2011,17,-99,-99,52,-99,107,64,85,55,177,55,73,-99,127,83,,,,,,,,
27/05/2011,18,-99,-99,101,91,142,-99,63,230,79,63,88,-99,82,96,,,,,,,,
27/05/2011,19,-99,-99,128,105,121,-99,199,100,73,71,113,-99,133,179,,,,,,,,
27/05/2011,20,-99,-99,85,72,90,78,134,90,67,99,52,-99,63,114,,,,,,,,
27/05/2011,21,-99,-99,66,61,89,52,89,100,80,73,46,-99,40,96,,,,,,,,
27/05/2011,22,-99,-99,59,69,81,54,79,103,-99,65,43,-99,44,112,,,,,,,,
27/05/2011,23,-99,-99,67,57,86,46,87,40,-99,78,116,-99,110,95,,,,,,,,
27/05/2011,24,-99,-99,53,52,86,50,96,67,27,92,60,-99,75,95,,,,,,,,
28/05/2011,1,-99,-99,73,68,53,40,112,62,56,76,30,-99,36,103,,,,,,,,
28/05/2011,2,-99,-99,51,39,49,44,108,20,44,58,51,-99,49,102,,,,,,,,
28/05/2011,3,-99,-99,14,45,54,48,95,41,52,65,47,-99,61,76,,,,,,,,
28/05/2011,4,-99,-99,30,46,62,43,59,27,28,55,58,-99,81,67,,,,,,,,
28/05/2011,5,-99,-99,25,43,51,41,57,39,60,62,91,-99,120,88,,,,,,,,
28/05/2011,6,-99,-99,42,57,66,40,74,56,-99,63,76,-99,129,119,,,,,,,,
28/05/2011,7,-99,-99,83,67,77,48,-99,81,-99,73,163,-99,172,185,,,,,,,,
28/05/2011,8,-99,-99,87,67,81,59,-99,74,91,125,122,-99,157,151,,,,,,,,
28/05/2011,9,-99,-99,78,63,91,71,116,68,92,154,119,-99,168,144,,,,,,,,
28/05/2011,10,-99,-99,86,65,124,82,108,52,39,131,113,-99,-99,131,,,,,,,,
28/05/2011,11,-99,-99,65,81,128,81,114,51,69,97,102,-99,-99,130,,,,,,,,
28/05/2011,12,-99,-99,52,83,116,63,83,27,45,-99,47,-99,-99,100,,,,,,,,
28/05/2011,13,-99,-99,19,70,125,51,-99,31,44,4,14,-99,-99,79,,,,,,,,
28/05/2011,14,-99,-99,68,58,125,55,92,67,92,4,40,-99,-99,96,,,,,,,,
28/05/2011,15,-99,-99,38,58,87,79,83,47,-99,62,72,-99,-99,104,,,,,,,,
28/05/2011,16,-99,-99,82,71,106,61,76,37,51,77,49,-99,-99,118,,,,,,,,
28/05/2011,17,-99,-99,37,76,75,66,64,49,-99,53,36,-99,-99,65,,,,,,,,
28/05/2011,18,-99,-99,50,53,82,50,121,157,183,51,73,-99,-99,86,,,,,,,,
28/05/2011,19,-99,-99,149,98,106,84,95,178,98,69,138,-99,-99,108,,,,,,,,
28/05/2011,20,-99,-99,152,74,94,64,88,113,76,67,154,-99,-99,92,,,,,,,,
28/05/2011,21,-99,-99,47,60,66,59,67,98,103,65,53,-99,-99,74,,,,,,,,
28/05/2011,22,-99,-99,25,47,50,51,60,-99,81,50,31,-99,-99,-99,,,,,,,,
28/05/2011,23,-99,-99,87,34,50,36,59,13,73,54,52,-99,-99,-99,,,,,,,,
28/05/2011,24,-99,-99,89,40,57,56,61,187,65,68,85,-99,-99,-99,,,,,,,,
29/05/2011,1,-99,-99,45,48,56,50,60,24,28,66,75,-99,-99,-99,,,,,,,,
29/05/2011,2,-99,-99,34,49,55,53,83,56,28,66,78,-99,-99,-99,,,,,,,,
29/05/2011,3,-99,-99,28,40,51,41,51,47,49,78,84,-99,-99,-99,,,,,,,,
29/05/2011,4,-99,-99,54,42,48,47,49,31,25,88,66,-99,-99,48,,,,,,,,
29/05/2011,5,-99,-99,70,40,50,44,51,35,52,55,68,-99,-99,54,,,,,,,,
29/05/2011,6,-99,-99,54,42,55,41,77,53,59,58,73,-99,-99,83,,,,,,,,
29/05/2011,7,-99,-99,82,47,64,50,66,61,63,70,96,-99,-99,104,,,,,,,,
29/05/2011,8,-99,-99,89,53,61,56,87,57,70,123,98,-99,-99,86,,,,,,,,
29/05/2011,9,-99,-99,81,49,73,56,82,51,38,133,90,-99,-99,91,,,,,,,,
29/05/2011,10,-99,-99,83,52,93,57,84,51,36,82,85,-99,-99,104,,,,,,,,
29/05/2011,11,-99,-99,33,62,83,62,62,35,51,55,40,-99,-99,80,,,,,,,,
29/05/2011,12,-99,-99,-99,58,63,62,79,-99,-99,57,24,-99,-99,85,,,,,,,,
29/05/2011,13,-99,-99,23,51,70,35,61,-99,-99,44,-99,-99,-99,66,,,,,,,,
29/05/2011,14,-99,-99,-99,54,55,40,67,6,-99,46,13,-99,-99,63,,,,,,,,
29/05/2011,15,-99,-99,7,36,62,49,59,27,45,55,36,-99,-99,64,,,,,,,,
29/05/2011,16,-99,-99,62,-99,68,51,61,25,61,52,21,-99,-99,73,,,,,,,,
29/05/2011,17,-99,-99,44,-99,65,53,56,49,236,44,33,-99,-99,68,,,,,,,,
29/05/2011,18,-99,-99,35,-99,-99,44,104,110,135,46,155,-99,-99,89,,,,,,,,
29/05/2011,19,-99,-99,253,74,-99,67,75,233,114,75,141,-99,-99,84,,,,,,,,
29/05/2011,20,-99,-99,87,83,100,70,85,138,99,75,111,-99,-99,75,,,,,,,,
29/05/2011,21,-99,-99,76,60,82,72,98,106,78,71,74,-99,-99,79,,,,,,,,
29/05/2011,22,-99,-99,105,85,111,71,98,72,82,88,118,-99,-99,85,,,,,,,,
29/05/2011,23,-99,-99,75,86,79,67,78,24,32,86,77,-99,-99,73,,,,,,,,
29/05/2011,24,-99,-99,35,80,92,65,58,58,53,60,23,-99,-99,63,,,,,,,,
30/05/2011,1,-99,-99,-99,63,70,59,65,-99,117,43,31,-99,-99,72,,,,,,,,
30/05/2011,2,-99,-99,35,52,46,49,53,-99,56,55,20,-99,-99,68,,,,,,,,
30/05/2011,3,-99,-99,43,37,51,41,80,90,46,75,18,-99,-99,66,,,,,,,,
30/05/2011,4,-99,-99,36,47,77,40,61,65,44,78,145,-99,-99,73,,,,,,,,
30/05/2011,5,-99,-99,-99,53,105,46,88,68,49,118,55,-99,-99,84,,,,,,,,
30/05/2011,6,-99,-99,-99,67,116,71,94,58,51,107,38,-99,-99,120,,,,,,,,
30/05/2011,7,-99,-99,124,93,109,64,106,67,92,114,122,-99,-99,142,,,,,,,,
30/05/2011,8,-99,-99,113,73,104,81,108,64,100,146,145,-99,-99,115,,,,,,,,
30/05/2011,9,-99,-99,91,76,123,94,113,73,101,163,121,-99,-99,108,,,,,,,,
30/05/2011,10,-99,-99,-99,75,98,104,103,76,64,117,-99,-99,-99,117,,,,,,,,
30/05/2011,11,-99,-99,-99,65,109,100,90,46,54,116,-99,-99,-99,120,,,,,,,,
30/05/2011,12,-99,-99,47,57,92,90,94,34,89,101,87,-99,-99,128,,,,,,,,
30/05/2011,13,-99,-99,40,55,115,76,94,43,28,96,92,-99,-99,94,,,,,,,,
30/05/2011,14,-99,-99,84,56,89,73,100,58,95,95,31,-99,34,95,,,,,,,,
30/05/2011,15,-99,-99,41,60,106,70,-99,83,88,82,97,-99,48,81,,,,,,,,
30/05/2011,16,-99,-99,-99,69,85,88,-99,57,95,93,57,-99,144,84,,,,,,,,
30/05/2011,17,-99,-99,-99,105,190,90,-99,231,148,96,113,-99,218,222,,,,,,,,
30/05/2011,18,-99,-99,-99,165,260,142,58,284,197,190,152,-99,224,131,,,,,,,,
30/05/2011,19,-99,-99,175,99,74,90,56,73,-99,88,67,-99,114,83,,,,,,,,
30/05/2011,20,-99,-99,51,52,67,76,63,-99,28,80,67,-99,64,77,,,,,,,,
30/05/2011,21,-99,-99,41,55,83,65,75,68,103,119,79,-99,133,92,,,,,,,,
30/05/2011,22,-99,-99,73,77,89,70,82,84,46,91,86,-99,36,80,,,,,,,,
30/05/2011,23,-99,-99,59,70,81,68,61,55,50,47,86,-99,74,63,,,,,,,,
30/05/2011,24,-99,-99,45,63,77,60,53,64,71,46,88,-99,83,69,,,,,,,,
31/05/2011,1,-99,-99,24,70,79,53,47,45,63,64,66,-99,54,58,,,,,,,,
31/05/2011,2,-99,-99,59,63,70,51,57,32,54,63,54,-99,69,58,,,,,,,,
31/05/2011,3,-99,-99,47,58,70,53,52,74,54,47,45,-99,31,55,,,,,,,,
31/05/2011,4,-99,-99,46,57,54,50,49,35,70,63,51,-99,38,69,,,,,,,,
31/05/2011,5,-99,-99,75,49,68,51,54,52,48,94,60,-99,31,81,,,,,,,,
31/05/2011,6,-99,-99,65,74,102,65,62,74,66,98,95,-99,91,81,,,,,,,,
31/05/2011,7,-99,-99,87,80,119,72,92,63,84,102,101,-99,106,75,,,,,,,,
31/05/2011,8,-99,-99,55,72,84,71,90,77,88,84,75,-99,81,81,,,,,,,,
31/05/2011,9,-99,-99,48,59,81,69,92,78,89,75,82,-99,111,64,,,,,,,,
31/05/2011,10,-99,-99,23,57,94,87,103,60,66,87,112,-99,55,83,,,,,,,,
31/05/2011,11,-99,-99,15,62,81,74,79,27,66,67,135,-99,140,72,,,,,,,,
31/05/2011,12,-99,-99,-99,54,78,71,96,26,-99,50,82,-99,56,65,,,,,,,,
31/05/2011,13,-99,-99,28,49,73,65,61,53,-99,51,53,-99,54,76,,,,,,,,
31/05/2011,14,-99,-99,41,50,94,76,73,-99,-99,74,43,-99,14,76,,,,,,,,
31/05/2011,15,-99,-99,35,59,109,84,95,100,-99,77,-99,-99,118,114,,,,,,,,
31/05/2011,16,-99,-99,119,78,97,86,79,61,-99,68,-99,-99,179,141,,,,,,,,
31/05/2011,17,-99,-99,165,56,146,125,317,90,-99,94,103,-99,194,158,,,,,,,,
31/05/2011,18,-99,-99,107,67,163,143,266,119,-99,79,94,-99,161,129,,,,,,,,
31/05/2011,19,-99,-99,181,67,106,52,175,53,-99,78,102,-99,184,80,,,,,,,,
31/05/2011,20,-99,-99,85,52,94,32,110,69,-99,73,95,-99,110,76,,,,,,,,
31/05/2011,21,-99,-99,90,52,74,50,64,132,-99,55,94,-99,88,67,,,,,,,,
31/05/2011,22,-99,-99,58,41,48,34,52,32,-99,47,53,-99,35,56,,,,,,,,
31/05/2011,23,-99,-99,22,35,42,36,42,35,-99,37,35,-99,19,37,,,,,,,,
31/05/2011,24,-99,-99,11,31,32,37,40,20,-99,12,29,-99,19,35,,,,,,,,
01/06/2011,1,-99,-99,31,26,24,32,18,20,-99,25,26,-99,24,22,,,,,,,,
01/06/2011,2,-99,-99,23,20,21,22,37,12,-99,29,16,-99,10,21,,,,,,,,
01/06/2011,3,-99,-99,1,20,20,22,21,-99,-99,23,15,-99,15,15,,,,,,,,
01/06/2011,4,-99,-99,10,14,18,20,19,14,-99,35,24,-99,20,16,,,,,,,,
01/06/2011,5,-99,-99,15,16,21,19,31,11,-99,34,33,-99,20,24,,,,,,,,
01/06/2011,6,-99,-99,22,18,28,38,43,17,-99,43,31,-99,18,38,,,,,,,,
01/06/2011,7,-99,-99,30,27,35,36,51,23,-99,56,59,-99,76,35,,,,,,,,
01/06/2011,8,-99,-99,42,30,39,33,55,21,-99,107,50,-99,131,40,,,,,,,,
01/06/2011,9,-99,-99,4,28,46,38,59,31,-99,69,52,-99,42,28,,,,,,,,
01/06/2011,10,-99,-99,35,38,48,38,100,40,-99,54,49,-99,44,45,,,,,,,,
01/06/2011,11,-99,-99,49,40,45,39,128,51,-99,56,77,-99,83,55,,,,,,,,
01/06/2011,12,-99,-99,38,37,52,38,-99,59,-99,49,41,-99,32,46,,,,,,,,
01/06/2011,13,-99,-99,36,43,63,45,59,50,-99,45,49,-99,64,55,,,,,,,,
01/06/2011,14,-99,-99,68,45,74,50,61,40,39,58,62,-99,92,71,,,,,,,,
01/06/2011,15,-99,-99,78,45,83,63,62,75,46,80,45,-99,42,62,,,,,,,,
01/06/2011,16,-99,-99,65,42,82,46,55,25,107,42,41,-99,98,82,,,,,,,,
01/06/2011,17,-99,-99,84,49,61,46,57,31,67,57,29,-99,-99,63,,,,,,,,
01/06/2011,18,-99,-99,34,38,55,40,53,18,91,45,35,-99,33,68,,,,,,,,
01/06/2011,19,-99,-99,69,45,61,24,74,39,62,43,41,-99,84,60,,,,,,,,
01/06/2011,20,-99,-99,67,57,69,39,48,90,57,40,47,-99,44,59,,,,,,,,
01/06/2011,21,-99,-99,43,40,52,42,46,50,41,53,27,-99,37,45,,,,,,,,
01/06/2011,22,-99,-99,38,26,42,32,31,24,31,55,22,-99,27,38,,,,,,,,
01/06/2011,23,-99,-99,7,24,29,35,35,8,21,34,21,-99,24,26,,,,,,,,
01/06/2011,24,-99,-99,24,23,20,21,25,7,18,37,19,-99,27,22,,,,,,,,
02/06/2011,1,-99,-99,24,22,23,25,28,23,13,34,20,-99,34,21,,,,,,,,
02/06/2011,2,-99,-99,15,20,18,29,28,25,10,31,23,-99,24,20,,,,,,,,
02/06/2011,3,-99,-99,19,17,23,25,37,24,14,41,15,-99,17,23,,,,,,,,
02/06/2011,4,-99,-99,4,23,28,25,38,3,15,36,19,-99,11,64,,,,,,,,
02/06/2011,5,-99,-99,12,28,48,19,43,22,25,33,34,-99,35,71,,,,,,,,
02/06/2011,6,-99,-99,31,36,47,25,59,26,25,46,43,-99,48,81,,,,,,,,
02/06/2011,7,-99,-99,54,30,55,33,78,29,78,66,46,-99,111,89,,,,,,,,
02/06/2011,8,-99,-99,51,43,79,40,83,58,86,67,37,-99,131,104,,,,,,,,
02/06/2011,9,-99,-99,39,52,94,52,76,74,74,93,87,-99,59,94,,,,,,,,
02/06/2011,10,-99,-99,-99,55,78,49,68,-99,57,69,40,-99,-99,47,,,,,,,,
02/06/2011,11,-99,-99,2,43,53,54,53,16,28,68,68,-99,52,47,,,,,,,,
02/06/2011,12,-99,-99,-99,32,88,52,57,57,34,48,48,-99,-99,45,,,,,,,,
02/06/2011,13,-99,-99,60,52,79,50,82,38,45,45,48,-99,87,57,,,,,,,,
02/06/2011,14,-99,-99,53,44,57,40,56,-99,45,53,33,-99,52,57,,,,,,,,
02/06/2011,15,-99,-99,-99,35,53,55,58,21,52,41,20,-99,24,57,,,,,,,,
02/06/2011,16,-99,-99,67,36,67,38,67,5,45,60,26,-99,33,52,,,,,,,,
02/06/2011,17,-99,-99,63,39,71,44,65,47,54,55,27,-99,59,72,,,,,,,,
02/06/2011,18,-99,-99,124,43,70,48,47,44,64,45,34,-99,158,64,,,,,,,,
02/06/2011,19,-99,-99,143,53,61,46,87,75,75,51,73,-99,132,74,,,,,,,,
02/06/2011,20,-99,-99,157,62,102,56,62,173,142,64,84,-99,118,105,,,,,,,,
02/06/2011,21,-99,-99,122,60,87,59,56,93,62,67,77,-99,88,81,,,,,,,,
02/06/2011,22,-99,-99,81,47,79,54,60,60,63,74,79,-99,54,58,,,,,,,,
02/06/2011,23,-99,-99,81,47,61,62,31,74,44,67,40,-99,34,46,,,,,,,,
02/06/2011,24,-99,-99,44,44,57,53,15,72,46,36,32,-99,33,40,,,,,,,,
03/06/2011,1,-99,-99,34,60,49,60,20,54,40,59,24,-99,32,31,,,,,,,,
03/06/2011,2,-99,-99,46,50,45,49,25,40,48,43,29,-99,34,34,,,,,,,,
03/06/2011,3,-99,-99,35,38,53,54,35,42,34,40,44,-99,45,38,,,,,,,,
03/06/2011,4,-99,-99,26,43,58,51,43,51,36,35,45,-99,41,46,,,,,,,,
03/06/2011,5,-99,-99,46,46,94,55,55,43,47,75,39,-99,41,89,,,,,,,,
03/06/2011,6,-99,-99,89,44,84,58,78,25,57,111,74,-99,46,104,,,,,,,,
03/06/2011,7,-99,-99,116,56,108,70,79,57,-99,110,114,-99,111,102,,,,,,,,
03/06/2011,8,-99,-99,124,52,101,99,79,64,107,107,101,-99,142,106,,,,,,,,
03/06/2011,9,-99,-99,100,61,126,87,84,75,85,117,124,-99,176,-99,,,,,,,,
03/06/2011,10,-99,-99,82,73,-99,-99,88,72,74,145,104,-99,115,-99,,,,,,,,
03/06/2011,11,-99,-99,1,76,-99,-99,138,10,47,149,190,-99,85,-99,,,,,,,,
03/06/2011,12,-99,-99,46,51,-99,-99,52,2,51,78,51,-99,-99,-99,,,,,,,,
03/06/2011,13,-99,-99,-99,68,98,51,49,-99,60,69,27,-99,-99,-99,,,,,,,,
03/06/2011,14,-99,-99,11,55,41,50,52,6,-99,54,19,-99,49,38,,,,,,,,
03/06/2011,15,-99,-99,-99,26,43,43,52,26,-99,60,-99,-99,36,42,,,,,,,,
03/06/2011,16,-99,-99,50,26,43,41,63,8,39,56,22,-99,41,60,,,,,,,,
03/06/2011,17,-99,-99,79,31,55,47,66,31,50,47,22,-99,71,56,,,,,,,,
03/06/2011,18,-99,-99,101,38,45,39,37,59,57,45,33,-99,108,45,,,,,,,,
03/06/2011,19,-99,-99,176,35,52,46,84,55,84,56,84,-99,234,84,,,,,,,,
03/06/2011,20,-99,-99,246,90,188,72,109,364,141,89,110,-99,163,121,,,,,,,,
03/06/2011,21,-99,-99,151,73,95,69,76,75,83,96,118,-99,130,102,,,,,,,,
03/06/2011,22,-99,-99,93,54,71,61,78,47,71,70,93,-99,72,96,,,,,,,,
03/06/2011,23,-99,-99,88,49,68,67,72,61,53,79,59,-99,54,74,,,,,,,,
03/06/2011,24,-99,-99,72,53,74,80,65,59,47,52,43,-99,56,70,,,,,,,,
04/06/2011,1,-99,-99,42,60,72,75,64,78,66,48,41,-99,59,65,,,,,,,,
04/06/2011,2,-99,-99,58,66,65,72,63,58,52,72,49,-99,67,75,,,,,,,,
04/06/2011,3,-99,-99,62,58,81,81,75,63,49,75,51,-99,61,62,,,,,,,,
04/06/2011,4,-99,-99,43,71,79,77,75,55,52,81,44,-99,50,75,,,,,,,,
04/06/2011,5,-99,-99,40,67,86,69,81,47,48,76,52,-99,48,123,,,,,,,,
04/06/2011,6,-99,-99,48,69,101,61,90,47,58,82,69,-99,55,136,,,,,,,,
04/06/2011,7,-99,-99,59,73,95,79,100,63,105,94,64,-99,87,163,,,,,,,,
04/06/2011,8,-99,-99,79,71,122,87,112,65,137,108,63,-99,57,148,,,,,,,,
04/06/2011,9,-99,-99,96,86,140,83,74,80,129,77,55,-99,80,75,,,,,,,,
04/06/2011,10,-99,-99,69,85,125,89,76,94,102,81,56,-99,-99,75,,,,,,,,
04/06/2011,11,-99,-99,-99,71,115,96,74,84,70,75,54,-99,3,88,,,,,,,,
04/06/2011,12,-99,-99,-99,68,104,-99,60,12,53,77,38,-99,1,75,,,,,,,,
04/06/2011,13,-99,-99,67,56,80,-99,67,-99,48,56,31,-99,8,63,,,,,,,,
04/06/2011,14,-99,-99,56,37,69,49,45,-99,32,59,33,-99,147,50,,,,,,,,
04/06/2011,15,-99,-99,126,32,65,51,69,27,57,66,41,-99,22,66,,,,,,,,
04/06/2011,16,-99,-99,84,48,68,52,102,90,123,61,22,-99,82,65,,,,,,,,
04/06/2011,17,-99,-99,79,54,60,49,86,91,84,48,42,-99,128,80,,,,,,,,
04/06/2011,18,-99,-99,172,49,77,45,113,83,-99,43,55,-99,239,115,,,,,,,,
04/06/2011,19,-99,-99,211,88,128,73,114,201,106,96,147,-99,132,112,,,,,,,,
04/06/2011,20,-99,-99,103,78,84,76,82,105,79,78,81,-99,82,87,,,,,,,,
04/06/2011,21,-99,-99,108,59,75,57,64,59,66,71,89,-99,82,68,,,,,,,,
