FECHA,HORA,TAC,FAC,SAG,TLA,XAL,MER,PED,CES,TLI,ATI,VIF,PLA,LAG,AZC,UIZ,TAX,SUR,IZT
17/04/2009,6,42,51,32,39,45,44,28,45,39,38,39,43,44,37,42,35,38,42
17/04/2009,7,43,53,35,38,49,46,35,48,40,40,35,43,47,39,46,40,40,45
17/04/2009,8,47,55,33,43,38,58,41,46,48,44,36,47,58,47,45,43,41,50
17/04/2009,9,59,66,26,61,30,88,52,36,78,67,49,62,72,58,54,41,46,67
17/04/2009,10,63,77,21,67,22,76,39,29,73,61,-99,65,63,70,22,44,39,59
17/04/2009,11,55,77,-99,51,24,34,30,23,21,29,-99,38,45,45,9,34,21,24
17/04/2009,12,18,60,-99,38,17,14,11,18,17,28,-99,19,22,19,-99,33,7,14
17/04/2009,13,11,46,-99,27,7,7,4,17,-99,22,15,9,19,14,-99,13,6,10
17/04/2009,14,9,37,-99,21,10,16,6,11,-99,16,11,11,-99,10,5,6,7,9
17/04/2009,15,12,33,10,21,14,14,5,9,-99,14,11,12,-99,13,6,6,8,13
17/04/2009,16,14,34,12,17,10,22,5,9,12,15,12,13,-99,13,8,8,-99,12
17/04/2009,17,15,-99,15,18,14,17,5,11,12,15,16,12,-99,16,9,7,10,14
17/04/2009,18,20,31,20,24,17,18,7,15,12,17,19,16,29,21,13,11,13,18
17/04/2009,19,18,35,25,27,23,27,9,17,17,15,29,14,40,19,17,11,16,22
17/04/2009,20,21,39,31,33,26,34,11,26,19,19,29,20,42,21,22,12,22,27
17/04/2009,21,26,47,35,32,32,30,13,34,20,27,36,32,44,21,19,31,23,34
17/04/2009,22,24,50,35,28,49,39,18,31,37,36,38,52,50,29,29,27,20,40
17/04/2009,23,31,53,36,50,44,41,42,43,43,25,55,53,45,44,34,38,41,37
17/04/2009,24,43,54,40,37,49,37,36,39,40,19,54,28,49,35,42,54,45,38
18/04/2009,1,26,53,34,36,48,48,14,32,33,32,50,33,46,28,30,34,40,46
18/04/2009,2,14,49,25,42,45,45,9,33,39,35,45,29,42,33,34,27,46,42
18/04/2009,3,15,47,28,44,40,45,9,37,39,34,34,24,42,39,35,25,37,37
18/04/2009,4,30,44,36,43,40,44,31,21,37,33,30,41,38,33,22,20,22,35
18/04/2009,5,39,50,36,41,44,44,35,30,42,36,38,32,45,37,31,30,31,34
18/04/2009,6,43,52,33,40,44,46,23,41,40,38,35,41,44,36,43,37,38,41
18/04/2009,7,42,58,33,41,49,52,32,50,43,42,34,48,47,41,47,39,39,44
18/04/2009,8,46,61,36,50,63,58,28,46,56,47,41,52,49,50,51,42,47,46
18/04/2009,9,47,71,37,72,46,63,31,52,68,60,48,58,66,72,47,47,56,52
18/04/2009,10,72,86,70,74,55,65,36,44,75,66,66,74,81,58,44,61,50,60
18/04/2009,11,55,85,68,49,46,43,32,25,56,57,40,44,47,46,23,49,24,36
18/04/2009,12,32,69,16,39,25,25,16,28,11,23,25,29,33,30,6,37,11,17
18/04/2009,13,17,52,7,34,17,14,7,17,15,23,17,13,17,22,4,15,6,9
18/04/2009,14,13,43,5,33,13,11,6,11,18,23,15,12,19,16,5,6,8,9
18/04/2009,15,11,37,8,28,13,21,6,13,15,20,17,14,19,14,5,11,10,12
18/04/2009,16,13,34,11,21,18,28,7,10,14,16,15,15,24,12,7,8,10,13
18/04/2009,17,15,33,19,22,12,34,7,13,14,17,17,17,29,15,9,9,12,15
18/04/2009,18,16,33,22,25,12,23,7,13,17,23,21,19,-99,15,12,13,17,18
18/04/2009,19,14,32,26,25,21,20,8,16,24,11,29,20,-99,17,14,12,14,19
18/04/2009,20,11,40,33,30,26,38,8,21,29,17,23,18,-99,22,17,12,17,20
18/04/2009,21,17,55,39,34,27,28,14,19,30,26,26,16,-99,34,17,-99,17,26
18/04/2009,22,31,55,44,39,35,32,16,20,38,23,18,22,-99,48,26,37,23,22
18/04/2009,23,28,62,43,26,49,39,14,27,22,22,22,28,-99,24,25,27,-99,35
18/04/2009,24,28,58,37,37,45,28,17,38,21,16,18,26,-99,21,42,53,47,31
19/04/2009,1,33,48,28,31,42,36,19,43,24,15,17,22,-99,22,40,51,32,28
19/04/2009,2,30,46,31,28,44,37,16,41,28,15,16,21,-99,23,48,47,30,34
19/04/2009,3,31,52,25,32,45,34,19,38,24,15,26,21,-99,26,50,37,34,31
19/04/2009,4,24,49,16,41,43,37,15,38,28,12,39,35,-99,31,44,37,42,35
19/04/2009,5,20,48,28,40,41,44,10,38,38,14,38,24,-99,22,42,37,38,43
19/04/2009,6,33,49,29,48,39,39,13,39,42,15,38,26,-99,34,41,38,36,42
19/04/2009,7,35,56,31,44,35,45,23,35,43,39,36,38,-99,40,39,34,38,40
19/04/2009,8,39,56,32,43,43,49,24,41,50,34,35,38,-99,45,43,35,39,39
19/04/2009,9,43,62,35,55,54,55,18,46,56,32,38,34,-99,49,53,53,43,42
19/04/2009,10,38,59,31,57,38,49,18,52,20,37,30,36,-99,48,40,34,31,36
19/04/2009,11,28,55,16,44,37,42,17,38,25,25,26,29,-99,38,26,41,21,31
19/04/2009,12,32,53,14,40,26,37,14,28,11,25,11,24,-99,33,16,51,17,31
19/04/2009,13,22,47,9,34,13,25,13,27,11,20,8,23,-99,26,15,31,18,20
19/04/2009,14,17,38,10,29,11,28,13,21,10,19,9,19,-99,19,12,30,13,18
19/04/2009,15,15,34,5,21,7,18,12,26,11,20,9,19,-99,16,10,14,15,18
19/04/2009,16,18,31,7,26,22,30,12,14,14,18,9,24,-99,16,15,59,14,23
19/04/2009,17,17,29,11,26,17,20,17,32,16,16,9,23,-99,20,19,90,-99,23
19/04/2009,18,18,29,13,18,23,22,24,39,11,20,10,38,-99,18,14,81,22,30
19/04/2009,19,14,32,14,20,25,19,22,27,8,23,13,25,-99,17,13,41,19,22
19/04/2009,20,25,36,20,34,26,28,17,24,16,35,16,24,-99,29,20,39,22,28
19/04/2009,21,28,32,23,45,29,35,18,36,22,-99,16,26,-99,33,29,52,27,31
19/04/2009,22,28,35,13,33,19,22,16,30,16,30,12,21,-99,33,26,44,23,28
19/04/2009,23,18,34,9,28,15,8,19,17,12,18,11,22,-99,17,17,24,19,12
19/04/2009,24,17,28,5,24,10,5,16,12,6,10,7,18,-99,19,11,13,11,9
20/04/2009,1,5,28,2,-99,5,4,13,4,4,8,4,11,-99,7,4,11,7,7
20/04/2009,2,7,26,1,-99,6,3,7,4,4,9,6,8,-99,8,4,7,6,6
20/04/2009,3,10,24,1,11,4,4,7,7,4,8,5,8,-99,13,7,9,8,6
20/04/2009,4,8,31,2,15,11,5,8,7,5,8,8,9,-99,9,6,11,6,7
20/04/2009,5,11,34,10,25,23,13,7,12,10,12,10,10,-99,14,8,27,9,12
20/04/2009,6,21,36,15,28,26,24,20,23,9,16,9,29,-99,30,16,34,19,22
20/04/2009,7,22,38,20,30,26,29,26,28,21,17,11,33,-99,35,21,41,36,31
20/04/2009,8,27,41,17,34,31,23,25,28,18,23,11,33,-99,34,22,44,33,25
20/04/2009,9,25,45,13,22,27,22,26,30,10,-99,8,35,-99,25,20,49,34,25
20/04/2009,10,21,44,7,17,24,25,28,-99,6,-99,5,30,-99,18,-99,39,25,20
20/04/2009,11,18,40,-99,-99,24,26,21,21,6,-99,4,23,-99,15,-99,39,-99,20
20/04/2009,12,14,-99,5,-99,14,29,13,27,5,12,4,16,-99,11,-99,37,18,20
20/04/2009,13,12,25,6,-99,11,20,13,26,5,13,5,18,-99,11,-99,32,17,22
20/04/2009,14,14,32,5,-99,22,28,16,29,6,13,5,20,-99,15,24,38,18,22
20/04/2009,15,13,32,5,21,30,23,19,31,7,13,5,23,-99,13,18,56,23,22
20/04/2009,16,16,34,6,24,34,29,20,32,6,16,5,30,-99,15,16,44,30,22
20/04/2009,17,23,46,9,25,36,41,18,26,7,18,6,31,-99,19,24,23,26,31
20/04/2009,18,23,49,12,30,41,69,16,37,10,20,8,35,-99,23,37,35,26,41
20/04/2009,19,20,47,13,29,34,45,11,20,13,20,11,27,-99,27,25,20,20,31
20/04/2009,20,25,46,18,27,32,30,25,27,12,18,10,32,-99,26,33,47,29,32
20/04/2009,21,25,45,15,25,25,24,25,30,14,24,10,33,-99,26,29,35,28,23
20/04/2009,22,22,47,13,35,27,19,26,22,12,23,8,32,-99,31,26,40,29,25
20/04/2009,23,28,42,7,28,17,15,23,20,13,24,11,26,-99,26,23,35,26,18
20/04/2009,24,24,45,5,24,14,17,18,19,14,30,10,17,-99,19,25,32,18,24
21/04/2009,1,21,43,3,26,9,20,13,22,27,22,14,17,-99,18,25,22,16,22
21/04/2009,2,7,33,9,11,15,6,10,11,13,7,23,7,-99,4,15,10,9,9
21/04/2009,3,8,32,14,20,13,11,8,7,18,7,17,8,-99,10,9,8,11,11
21/04/2009,4,14,36,14,31,22,15,5,12,16,13,15,10,-99,18,15,21,14,16
21/04/2009,5,27,38,20,35,29,24,14,21,20,27,20,22,-99,38,28,-99,24,25
21/04/2009,6,37,52,23,41,31,33,29,38,32,37,28,37,-99,38,40,43,32,39
21/04/2009,7,37,52,29,39,36,37,31,42,38,35,30,40,-99,37,42,39,38,39
21/04/2009,8,39,53,31,41,32,44,32,34,41,33,24,42,-99,40,38,34,34,41
21/04/2009,9,54,61,33,60,46,56,28,43,39,44,21,45,-99,47,-99,43,33,43
21/04/2009,10,62,75,24,-99,41,65,29,55,24,47,12,70,-99,59,54,66,33,65
21/04/2009,11,48,64,12,40,29,46,64,48,14,32,7,92,-99,40,30,75,61,48
21/04/2009,12,24,50,6,27,26,31,48,27,7,18,5,40,-99,24,21,70,41,32
21/04/2009,13,16,41,5,21,19,17,17,26,8,12,6,20,-99,17,22,53,24,13
21/04/2009,14,11,35,3,27,22,22,18,27,8,15,4,18,-99,14,10,42,18,12
21/04/2009,15,15,37,4,20,27,25,15,19,8,16,4,22,-99,13,13,45,20,15
21/04/2009,16,18,40,5,22,28,31,15,15,9,13,6,27,-99,18,19,33,22,16
21/04/2009,17,21,41,6,26,26,38,12,22,10,15,5,19,-99,21,20,23,-99,24
21/04/2009,18,28,50,8,29,33,45,18,25,10,18,6,28,-99,26,19,30,33,33
21/04/2009,19,24,42,12,34,31,49,-99,21,11,19,8,30,-99,25,24,31,24,30
21/04/2009,20,25,37,19,32,29,37,32,32,13,16,10,39,-99,21,37,52,33,39
21/04/2009,21,33,37,25,38,33,30,40,37,32,22,16,40,-99,29,25,59,43,37
21/04/2009,22,34,36,23,34,36,34,37,41,32,22,15,43,-99,35,34,54,46,42
21/04/2009,23,31,31,18,33,29,38,31,38,18,16,15,30,-99,22,42,45,41,38
21/04/2009,24,29,33,20,27,30,35,24,37,19,15,12,20,-99,24,45,39,26,31
22/04/2009,1,23,33,13,23,18,32,14,28,17,13,11,20,-99,22,42,39,18,32
22/04/2009,2,21,31,16,21,24,29,13,27,13,12,6,13,-99,15,35,30,16,25
22/04/2009,3,20,31,6,20,19,28,12,21,15,14,7,12,-99,19,35,20,15,27
22/04/2009,4,21,32,10,22,14,31,13,25,23,14,19,11,-99,15,39,23,13,30
22/04/2009,5,25,41,23,32,26,29,13,42,35,28,29,22,-99,28,34,24,27,28
22/04/2009,6,38,53,30,44,41,37,25,40,40,42,33,35,-99,41,38,50,37,39
22/04/2009,7,41,55,32,51,45,38,33,51,38,36,32,42,-99,44,40,47,38,45
22/04/2009,8,41,55,28,44,46,46,38,43,46,37,27,45,-99,38,44,40,38,48
22/04/2009,9,43,58,26,43,57,60,38,40,52,37,21,48,-99,48,-99,53,39,50
22/04/2009,10,65,66,38,61,66,82,39,45,59,32,20,72,-99,45,49,48,33,57
22/04/2009,11,60,68,29,51,52,67,25,36,54,53,14,49,-99,49,41,56,25,48
22/04/2009,12,32,52,12,53,36,28,23,33,17,22,6,41,-99,31,23,55,26,30
22/04/2009,13,31,52,7,26,23,36,30,31,9,15,4,37,-99,27,21,54,30,28
22/04/2009,14,16,38,5,18,27,38,29,44,12,10,6,31,-99,14,25,78,34,30
22/04/2009,15,13,34,5,16,27,38,28,27,15,14,12,26,-99,14,27,35,32,25
22/04/2009,16,11,33,10,21,31,37,15,19,14,13,11,19,-99,17,22,24,20,19
22/04/2009,17,11,35,18,20,35,35,12,16,23,15,14,14,-99,15,15,15,12,15
22/04/2009,18,18,45,8,33,25,37,18,24,10,15,11,24,-99,23,24,35,19,22
22/04/2009,19,29,61,11,30,41,48,29,37,16,20,13,34,-99,35,18,78,39,34
22/04/2009,20,40,45,24,57,43,42,23,29,26,39,19,29,-99,41,40,59,35,32
22/04/2009,21,38,53,27,40,33,25,24,42,27,41,22,47,-99,40,23,60,34,36
22/04/2009,22,30,64,30,42,46,38,35,32,20,29,34,43,-99,40,40,64,36,38
22/04/2009,23,49,63,23,45,50,50,29,52,42,34,41,50,-99,45,52,59,51,50
22/04/2009,24,31,55,38,29,48,55,16,53,47,16,42,33,-99,38,51,51,43,53
23/04/2009,1,24,50,37,34,42,40,12,36,40,14,42,28,-99,21,44,27,36,52
23/04/2009,2,24,47,26,36,44,30,11,37,41,15,40,28,-99,21,38,33,46,49
23/04/2009,3,28,48,26,40,40,38,10,42,43,20,38,35,-99,27,42,39,44,45
23/04/2009,4,33,46,28,41,33,36,13,35,40,23,35,28,-99,33,33,34,38,44
23/04/2009,5,37,50,33,43,36,44,16,38,42,30,36,33,-99,40,-99,33,34,42
23/04/2009,6,41,57,36,41,46,43,23,50,37,36,33,39,-99,43,-99,37,38,44
23/04/2009,7,41,58,34,38,53,47,36,53,39,36,31,49,-99,47,54,45,40,44
23/04/2009,8,47,61,35,49,55,61,37,49,52,47,34,59,-99,55,55,47,46,-99
23/04/2009,9,84,79,51,77,68,80,45,46,76,56,49,72,-99,90,42,53,49,46
23/04/2009,10,67,-99,36,114,46,63,46,53,64,73,-99,59,-99,98,43,46,34,42
23/04/2009,11,53,-99,-99,67,37,53,20,30,31,49,-99,29,-99,58,-99,39,19,30
23/04/2009,12,43,-99,13,40,39,36,24,38,18,40,-99,39,-99,41,24,53,23,28
23/04/2009,13,37,-99,7,33,32,34,27,38,-99,23,6,33,-99,19,22,63,-99,33
23/04/2009,14,24,-99,6,22,27,21,23,39,-99,18,7,30,-99,18,21,47,-99,28
23/04/2009,15,17,-99,6,20,22,23,19,28,9,12,6,26,18,12,19,47,-99,24
23/04/2009,16,14,-99,5,21,26,40,12,18,7,11,6,21,25,16,20,44,-99,22
23/04/2009,17,12,-99,10,20,35,37,12,14,10,10,7,15,23,14,20,46,-99,14
23/04/2009,18,16,-99,12,17,35,38,15,32,17,9,8,24,23,11,19,72,-99,20
23/04/2009,19,29,-99,19,27,40,38,21,44,17,25,10,30,34,22,21,72,-99,27
23/04/2009,20,18,-99,22,35,31,38,14,33,13,26,20,26,33,34,26,53,-99,30
23/04/2009,21,44,-99,32,45,28,47,18,28,34,40,29,29,51,34,38,58,-99,40
23/04/2009,22,58,-99,27,50,32,35,23,41,51,29,40,42,44,44,20,34,-99,42
23/04/2009,23,48,-99,42,46,56,37,18,30,49,20,42,36,42,45,23,23,-99,28
23/04/2009,24,22,-99,42,44,49,48,12,25,49,17,42,41,51,44,25,39,-99,39
24/04/2009,1,31,-99,31,41,43,24,12,14,48,31,42,36,30,31,11,8,-99,13
24/04/2009,2,44,-99,21,57,19,13,26,11,35,31,40,42,11,49,11,8,-99,11
24/04/2009,3,26,-99,14,49,33,17,34,11,48,22,37,32,17,47,9,17,-99,15
24/04/2009,4,30,-99,19,37,46,30,26,17,39,27,39,19,25,41,14,21,-99,23
24/04/2009,5,46,-99,37,45,55,50,16,31,46,38,35,38,40,42,44,25,-99,55
24/04/2009,6,49,-99,47,48,62,55,26,53,45,45,38,48,50,44,55,43,-99,51
24/04/2009,7,54,-99,42,48,72,55,37,58,45,48,37,53,51,49,57,52,-99,53
24/04/2009,8,52,-99,43,56,69,61,31,61,62,53,44,62,61,56,57,56,-99,53
24/04/2009,9,75,-99,49,-99,81,86,27,60,81,56,48,66,71,67,54,70,-99,56
24/04/2009,10,55,-99,42,107,54,69,34,38,48,72,39,58,80,62,34,73,-99,51
24/04/2009,11,42,-99,26,67,45,62,28,32,21,54,17,51,70,40,22,51,-99,39
24/04/2009,12,26,-99,16,30,47,36,21,39,12,19,7,36,43,24,20,52,-99,31
24/04/2009,13,13,-99,3,19,36,29,18,35,5,12,4,27,21,10,15,52,-99,25
24/04/2009,14,11,-99,4,19,21,26,18,44,5,10,3,23,11,10,20,50,-99,24
24/04/2009,15,13,35,5,16,27,32,15,29,4,11,4,18,15,12,13,59,-99,16
24/04/2009,16,15,46,7,17,33,30,15,18,9,10,6,16,13,10,13,39,-99,18
24/04/2009,17,20,40,9,29,33,37,14,32,7,14,6,21,15,12,12,61,-99,17
24/04/2009,18,19,46,11,28,39,56,24,26,14,-99,8,31,26,23,16,64,-99,25
24/04/2009,19,22,49,20,38,48,59,14,35,20,26,11,31,35,27,34,54,-99,30
24/04/2009,20,26,53,26,38,32,57,18,46,18,34,14,39,44,38,38,43,-99,42
24/04/2009,21,29,59,24,36,31,33,14,53,18,32,22,30,26,26,24,54,-99,33
24/04/2009,22,45,60,28,40,37,33,29,34,28,32,19,40,38,33,25,39,-99,38
24/04/2009,23,43,48,29,47,37,41,40,44,30,32,18,43,43,45,28,49,-99,52
24/04/2009,24,35,35,19,39,44,36,26,42,26,20,16,21,37,26,38,51,-99,46
25/04/2009,1,24,37,20,27,42,29,20,30,33,10,17,29,27,17,37,42,-99,31
25/04/2009,2,32,50,19,30,43,35,7,22,29,15,19,36,30,23,21,16,-99,26
25/04/2009,3,37,50,15,43,27,15,8,19,29,27,24,38,17,42,13,9,-99,14
25/04/2009,4,30,51,33,44,51,20,9,24,45,28,19,31,19,38,20,14,-99,23
25/04/2009,5,30,57,39,43,55,42,15,25,46,35,31,32,25,35,24,31,-99,38
25/04/2009,6,43,59,44,47,61,58,39,40,47,40,33,59,41,43,48,53,-99,55
25/04/2009,7,53,62,36,45,60,62,43,52,44,48,34,52,52,45,53,62,-99,59
25/04/2009,8,58,65,39,56,54,66,44,61,45,54,37,63,60,49,54,53,-99,64
25/04/2009,9,67,76,34,81,42,51,38,41,59,76,37,71,45,63,38,47,-99,74
25/04/2009,10,58,82,17,84,32,54,31,28,40,75,23,54,33,61,20,48,-99,52
25/04/2009,11,42,83,16,52,33,45,26,27,20,30,13,37,28,46,17,44,-99,35
25/04/2009,12,16,54,16,22,28,32,13,25,12,13,5,19,20,13,22,35,-99,22
25/04/2009,13,12,41,4,21,16,20,10,30,7,11,3,15,16,14,10,33,-99,16
25/04/2009,14,13,35,5,17,15,19,11,22,6,11,4,19,15,15,11,38,-99,16
25/04/2009,15,13,30,5,16,21,24,13,25,6,10,7,18,16,14,10,53,-99,18
25/04/2009,16,11,24,5,15,22,21,14,32,8,9,6,16,13,11,9,41,-99,13
25/04/2009,17,12,23,10,13,15,16,11,30,8,12,6,17,29,9,10,17,-99,21
25/04/2009,18,16,27,17,27,16,17,9,30,8,15,10,18,24,17,13,32,-99,19
25/04/2009,19,22,37,21,38,18,23,14,32,15,27,13,22,35,24,15,22,-99,27
25/04/2009,20,21,38,26,23,21,34,12,21,22,21,19,17,24,18,20,15,-99,21
25/04/2009,21,31,54,21,27,28,31,23,32,23,26,28,40,27,26,27,34,-99,28
25/04/2009,22,50,67,35,55,52,55,28,29,29,36,34,59,43,39,38,45,-99,53
25/04/2009,23,48,65,46,56,59,62,21,37,50,20,54,51,62,57,36,47,-99,55
25/04/2009,24,33,69,39,46,50,57,13,47,53,27,50,38,57,53,50,54,-99,57
26/04/2009,1,24,60,44,51,56,53,10,35,47,42,39,34,51,41,33,44,-99,49
26/04/2009,2,22,53,43,35,52,46,11,36,45,31,35,29,43,34,35,24,-99,36
26/04/2009,3,29,50,40,46,55,45,-99,31,58,33,44,29,39,35,29,27,-99,33
26/04/2009,4,22,53,30,44,44,43,-99,24,53,26,41,25,34,39,22,20,-99,31
26/04/2009,5,28,49,33,40,45,43,-99,21,51,31,39,23,34,39,28,27,-99,34
26/04/2009,6,40,56,37,40,48,46,37,39,47,41,34,23,38,43,38,26,-99,37
26/04/2009,7,46,59,33,46,46,47,36,37,44,44,31,44,45,40,44,36,-99,42
26/04/2009,8,55,57,41,50,43,59,40,40,43,49,30,49,49,47,44,31,-99,41
26/04/2009,9,54,63,30,47,26,68,-99,38,45,60,29,40,50,52,49,24,-99,37
26/04/2009,10,47,63,12,44,19,44,18,18,42,50,27,30,38,33,23,32,-99,38
26/04/2009,11,32,56,11,47,19,35,12,20,16,23,15,30,26,30,20,28,-99,35
26/04/2009,12,22,36,14,25,27,24,20,25,10,15,8,35,12,22,22,36,-99,21
26/04/2009,13,11,29,5,10,17,21,-99,18,9,10,5,17,5,8,11,27,-99,15
26/04/2009,14,8,26,4,14,9,20,8,28,4,10,4,11,9,10,10,26,-99,13
26/04/2009,15,9,23,3,12,6,9,7,21,5,10,5,12,7,9,8,34,-99,12
26/04/2009,16,8,22,3,14,13,12,9,11,5,10,5,14,4,9,7,41,-99,11
26/04/2009,17,8,18,3,15,13,14,9,14,5,11,5,12,6,9,7,34,-99,-99
26/04/2009,18,8,19,6,14,26,21,9,19,7,11,6,15,9,11,9,23,-99,-99
26/04/2009,19,15,25,17,30,8,14,11,34,8,20,10,20,16,18,12,16,-99,23
26/04/2009,20,17,33,18,35,9,21,10,32,9,19,14,18,21,16,15,27,-99,20
26/04/2009,21,18,36,20,19,17,25,14,19,17,23,15,23,15,16,15,17,-99,18
26/04/2009,22,16,42,18,21,32,25,11,22,19,27,18,22,24,21,21,17,-99,18
26/04/2009,23,13,29,18,13,24,24,12,21,14,9,17,21,21,10,25,31,-99,17
26/04/2009,24,10,22,16,12,15,23,6,30,24,10,14,15,25,5,24,28,-99,21
27/04/2009,1,14,24,26,-99,26,30,11,17,25,9,14,12,25,11,18,22,-99,22
27/04/2009,2,17,27,27,-99,34,31,13,18,26,14,13,13,26,13,15,13,-99,15
27/04/2009,3,14,28,21,24,38,19,10,19,22,14,15,16,16,14,16,13,-99,12
27/04/2009,4,13,31,28,26,39,29,7,17,37,24,22,21,16,19,19,17,-99,13
27/04/2009,5,26,39,32,36,46,39,10,19,46,23,32,23,29,20,22,38,-99,35
27/04/2009,6,46,51,35,41,49,45,30,49,41,39,36,48,36,39,46,38,-99,46
27/04/2009,7,47,54,33,44,48,53,37,58,42,40,30,49,42,42,49,45,-99,49
27/04/2009,8,59,56,39,50,51,62,38,38,43,46,31,53,57,42,44,47,-99,51
27/04/2009,9,69,61,38,80,31,79,47,36,50,61,39,63,67,59,45,37,-99,49
27/04/2009,10,65,79,23,78,33,74,47,39,37,48,38,66,63,70,43,39,-99,55
27/04/2009,11,48,76,19,31,45,42,42,50,25,26,17,59,37,35,46,54,-99,48
27/04/2009,12,20,49,-99,33,31,37,38,44,11,15,5,32,24,19,29,59,-99,29
27/04/2009,13,13,36,5,23,23,36,18,29,6,12,5,21,20,-99,19,43,31,23
27/04/2009,14,10,31,4,17,23,24,14,32,6,11,5,21,13,-99,11,51,23,17
27/04/2009,15,8,27,5,19,27,10,14,15,6,12,6,17,9,8,11,43,15,13
27/04/2009,16,10,24,6,20,36,21,11,16,7,13,5,14,11,10,11,50,13,12
27/04/2009,17,12,24,7,21,30,30,16,34,8,13,6,17,13,15,-99,63,19,16
27/04/2009,18,15,29,14,26,38,20,14,36,9,16,7,-99,25,19,18,-99,17,21
27/04/2009,19,12,31,13,20,36,20,-99,46,8,17,9,-99,14,14,19,59,26,21
27/04/2009,20,16,36,16,18,-99,22,-99,32,12,21,13,-99,11,17,16,38,24,20
27/04/2009,21,22,40,22,30,25,18,18,30,18,21,15,19,13,25,15,29,15,24
27/04/2009,22,17,42,20,27,34,22,14,23,16,27,10,28,21,21,20,33,18,21
27/04/2009,23,25,37,25,28,33,26,24,30,15,31,12,23,21,28,29,23,17,18
27/04/2009,24,28,36,18,22,22,29,28,28,13,31,16,29,26,-99,35,39,26,26
28/04/2009,1,34,32,16,32,27,22,14,33,16,16,15,22,23,21,37,43,27,32
28/04/2009,2,26,30,12,39,34,32,9,18,30,9,17,28,26,16,21,40,19,38
28/04/2009,3,17,31,13,38,34,34,7,16,26,12,23,17,26,-99,18,35,18,25
28/04/2009,4,19,31,19,23,38,34,7,15,35,16,30,22,28,18,17,17,15,22
28/04/2009,5,34,37,34,36,41,38,13,23,42,15,36,36,34,23,27,16,21,30
28/04/2009,6,40,47,35,38,46,43,23,43,43,35,35,42,36,36,44,31,42,38
28/04/2009,7,43,49,33,44,48,42,28,43,40,39,34,45,36,38,45,41,41,45
28/04/2009,8,43,53,37,43,52,49,38,45,45,25,36,51,42,37,42,44,44,42
28/04/2009,9,45,54,49,45,69,53,40,39,49,20,27,76,36,35,42,58,46,56
28/04/2009,10,33,49,54,51,89,43,52,65,28,23,18,60,36,46,67,74,48,65
28/04/2009,11,40,44,18,38,41,48,38,72,13,25,10,38,41,42,62,68,46,35
28/04/2009,12,25,43,11,21,35,24,29,50,7,14,7,39,22,21,37,64,35,35
28/04/2009,13,12,33,5,18,26,18,14,23,10,13,4,-99,9,13,11,43,18,17
28/04/2009,14,9,29,5,17,24,18,7,16,7,10,4,12,8,11,8,32,10,11
28/04/2009,15,10,26,5,18,26,15,8,15,6,10,4,15,11,11,5,30,10,11
28/04/2009,16,9,25,4,15,25,15,8,18,5,10,3,13,9,9,7,35,11,13
28/04/2009,17,8,27,5,15,27,15,8,16,5,10,5,12,8,11,6,31,12,16
28/04/2009,18,9,30,8,19,27,16,9,22,6,13,6,15,11,11,10,33,13,18
28/04/2009,19,14,35,14,16,32,18,14,25,8,18,8,23,15,15,13,45,13,25
28/04/2009,20,17,39,21,23,35,22,19,36,14,26,13,26,21,17,26,43,23,33
28/04/2009,21,31,45,27,27,37,25,28,33,25,28,16,38,30,32,25,39,29,37
28/04/2009,22,33,41,21,26,35,29,32,35,19,26,16,43,29,33,29,41,35,34
28/04/2009,23,37,35,14,34,35,26,23,32,12,22,13,33,22,32,31,41,34,30
28/04/2009,24,27,35,12,44,28,28,20,32,15,19,13,23,25,40,35,41,23,37
29/04/2009,1,39,34,6,29,27,18,18,33,10,16,9,21,17,33,38,32,22,28
29/04/2009,2,30,31,3,17,8,22,17,18,3,14,6,18,17,18,13,36,21,20
29/04/2009,3,22,33,3,29,24,11,12,12,7,26,6,14,9,28,10,23,15,18
29/04/2009,4,27,38,3,29,22,16,13,13,7,15,8,16,12,31,15,25,13,27
29/04/2009,5,33,35,11,35,22,26,13,28,13,14,21,22,24,26,22,36,21,29
29/04/2009,6,35,46,29,37,31,32,18,38,31,31,29,32,29,30,29,39,29,38
29/04/2009,7,34,49,24,38,35,33,26,42,35,30,30,35,31,35,34,38,35,37
29/04/2009,8,34,47,25,39,42,35,25,36,41,35,23,36,34,40,32,35,30,37
29/04/2009,9,35,47,28,-99,47,43,25,47,42,29,17,35,41,39,35,50,35,46
29/04/2009,10,43,53,28,70,57,53,28,43,50,34,17,48,55,36,39,44,41,48
29/04/2009,11,40,59,27,82,60,63,35,49,48,18,17,61,58,50,45,44,32,49
29/04/2009,12,40,61,17,59,48,53,36,58,22,19,12,47,43,51,42,74,35,48
29/04/2009,13,32,49,11,33,36,21,26,38,7,14,9,33,20,31,18,64,33,29
29/04/2009,14,17,35,7,19,27,26,22,16,7,10,6,30,15,11,12,40,18,17
29/04/2009,15,10,26,3,17,21,22,20,18,8,9,5,23,12,10,11,48,17,14
29/04/2009,16,10,23,5,18,30,25,12,10,8,9,-99,15,9,10,13,49,16,13
29/04/2009,17,11,23,5,24,26,22,11,20,6,10,-99,14,14,12,-99,58,15,14
29/04/2009,18,12,26,7,22,30,30,14,21,8,10,-99,18,14,13,13,-99,16,15
29/04/2009,19,17,29,15,26,33,23,16,34,9,16,11,23,23,22,12,40,17,25
