"mes","mean.TLA","mean.MER","mean.UIZ","mean.PED","mean.SAG","mean.XAL","cont"
"06/2015",0.717696629213483,0.97136563876652,0.760683760683761,0.535565476190476,0.741573033707865,1.01198871650212,720
"06/2016",0.769440459110473,0.805772005772006,0.680829756795422,0.471255060728745,0.582614942528736,0.829003558718861,720
"06/2017",0.617714285714286,0.715295815295815,0.537421383647799,0.467737226277372,0.549389179755672,0.693723252496434,720
"06/2018",0.467302052785924,0.411292719167905,0.323054755043228,0.292428571428571,0.373264401772526,0.444773519163763,720
"06/2019",0.382798833819242,0.358285714285714,0.322167487684729,0.246666666666667,0.284657534246575,0.406273062730627,720
"06/2020",0.267959770114943,0.29609022556391,0.21864161849711,0.156610169491525,0.278254649499285,NA,720
"07/2005",0.819565217391304,1.54430555555556,0.896070460704607,1.01287262872629,0.93800539083558,1.04243243243243,744
"07/2006",1.15123626373626,1.34699300699301,1.07429378531073,1.03260273972603,0.629354838709677,1.31132332878581,744
"07/2007",0.69039780521262,1.12073342736248,1.068758526603,0.466666666666667,NA,0.779220779220779,744
"07/2008",0.679887482419128,1.42751031636864,0.925105189340813,0.361454046639232,0.462474645030426,0.731683168316832,744
"07/2009",0.525801952580195,0.704166666666667,0.649450549450549,0.308071135430917,0.34132581100141,0.697206703910615,744
"07/2010",1.168,1.12941176470588,0.633379694019471,0.330150068212824,0.532088520055325,0.927285129604366,744
"07/2011",0.428093158660844,1.02337164750958,1.02070365358593,0.577285318559557,0.551885369532428,0.738493150684931,744
"07/2012",0.6375,0.796633941093969,0.760038240917782,0.317275280898876,0.464135021097046,0.710227272727273,744
"07/2013",0.848079658605974,0.959734513274336,0.595760233918129,0.414853195164076,NA,0.552639087018545,744
"07/2014",0.890804597701149,1.03816155988858,0.717008196721311,0.423691460055096,NA,0.985991678224688,744
"07/2015",0.83728813559322,1.01158392434988,0.831535269709544,0.511950549450549,0.788858695652174,1.10220994475138,744
"07/2016",0.71146408839779,0.776273885350318,0.596256684491979,0.463503649635036,0.595149786019971,0.864493758668516,744
"07/2017",0.710620689655172,0.743062200956938,0.652965517241379,0.417378917378917,0.626293706293706,0.876104972375691,744
"07/2018",0.341425389755011,0.391022099447514,0.339633286318759,0.229230769230769,0.363414634146341,0.503541076487252,744
"07/2019",0.394142857142857,0.390909090909091,0.393174061433447,0.215173410404624,0.379905808477237,0.474509803921569,744
"07/2020",0.341456166419019,0.30266106442577,0.274202496532594,0.246695095948827,0.298613037447989,NA,744
"08/2005",1.06452933151432,1.36621067031464,1.24585034013605,0.976081081081081,1.07967479674797,1.07090163934426,744
"08/2006",1.18860244233379,1.18428961748634,1.18405994550409,1.0089552238806,0.985159500693481,1.32377622377622,744
"08/2007",0.63861852433281,0.753409090909091,1.07404371584699,0.402595628415301,0.621678321678322,0.785526315789474,744
"08/2008",0.638461538461538,1.18398268398268,1.04344827586207,0.513777089783282,0.475778546712803,0.852624113475177,744
"08/2009",0.473576642335766,0.657650273224044,0.801783264746228,0.262962962962963,0.520317002881844,0.66763085399449,744
"08/2010",0.816522988505747,0.939941690962099,0.783916083916084,0.227614379084967,0.59378612716763,0.825525946704067,744
"08/2011",0.673634945397816,0.807193229901269,0.737138927097662,0.514803625377643,0.388998035363458,0.630886426592798,744
"08/2012",0.696005706134094,0.820138888888889,0.704166666666667,0.4012912482066,0.374135546334716,0.586560693641618,744
"08/2013",0.863150289017341,0.948137535816619,0.656771545827633,0.368061366806137,NA,0.534833091436865,744
"08/2014",0.794166666666667,1.0093837535014,0.697658402203857,0.440555555555556,NA,0.89931129476584,744
"08/2015",0.742638888888889,0.73271719038817,0.662383900928793,0.446938775510204,0.609631728045326,0.947099447513812,744
"08/2016",0.788461538461538,0.776552795031056,0.650946372239748,0.496948682385576,0.625172890733057,0.861911764705882,744
"08/2017",0.552442528735632,0.47746170678337,0.543867243867244,0.355939226519337,0.517974322396576,0.576,744
"08/2018",0.411656441717791,0.434685314685315,0.413681241184767,0.268991097922849,0.410416666666667,0.470924369747899,744
"08/2019",0.355616942909761,0.396360153256705,0.356619718309859,0.248860398860399,NA,0.394289693593315,744
"08/2020",0.373154362416107,0.370891364902507,0.342738589211618,0.218767507002801,0.30881913303438,NA,744
"09/2005",1.28208092485549,1.22072463768116,0.692824427480916,1.02661971830986,1.18503496503496,0.754838709677419,720
"09/2006",1.14782608695652,0.833045977011494,1.30745428973277,0.8315625,0.671635311143271,1.2929178470255,720
"09/2007",0.661390532544379,0.697702909647779,1.22161383285303,0.478088962108731,0.589019033674963,0.841014492753623,720
"09/2008",0.595428571428571,1.04220963172805,0.630113636363636,0.45028818443804,0.28780487804878,0.66728045325779,720
"09/2009",0.566908563134978,0.900717360114778,0.989929078014184,0.401612903225806,0.719830028328612,1.03160173160173,720
"09/2010",0.695888157894737,0.755397727272727,0.880847953216374,0.548940677966102,0.603034682080925,0.812285714285714,720
"09/2011",0.613266761768902,0.727478753541076,0.796039603960396,0.502397743300423,0.36231884057971,0.586981402002861,720
"09/2012",0.725569176882662,0.92699564586357,0.686079545454545,0.394036697247706,0.38109243697479,0.648598130841122,720
"09/2013",1.05608308605341,1.10594202898551,0.835602836879433,0.538325991189427,NA,0.825909752547307,720
"09/2014",0.836051502145923,0.943919885550787,0.739124293785311,NA,NA,0.957425742574257,720
"09/2015",0.855259026687598,0.963223787167449,0.817024320457797,0.571284271284271,0.663845050215208,1.08808823529412,720
"09/2016",0.707782672540382,0.759426847662142,0.578335724533716,0.451017441860465,0.515358361774744,0.711044776119403,720
"09/2017",0.477809798270893,0.573837209302326,0.439852941176471,0.447794117647059,0.44199066874028,0.595201238390093,720
"09/2018",0.485276073619632,0.467528735632184,0.456584659913169,0.33360824742268,0.433579881656805,0.497297297297297,720
"09/2019",0.388087248322148,0.373714285714286,0.36258064516129,0.23810888252149,NA,0.428057553956835,720
"09/2020",0.335549132947977,0.320248667850799,0.335302806499261,0.217441860465116,0.310300429184549,NA,720
"10/2005",1.09415760869565,1.45351506456241,1.22738589211618,1.15405405405405,1.38252688172043,1.23840682788051,744
"10/2006",1.18101449275362,1.02733423545332,1.26307901907357,0.95420054200542,0.881395348837209,1.5978231292517,744
"10/2007",0.748472222222222,0.932157968970381,0.979831932773109,0.387824897400821,0.68528951486698,0.835793871866295,744
"10/2008",0.820054200542005,1.14677640603567,0.602864938608458,0.346785225718194,0.384496124031008,0.695530726256983,744
"10/2009",0.632068965517241,0.833793103448276,0.739609483960948,0.495573997233748,0.507520891364903,0.89915611814346,744
"10/2010",0.975418994413408,0.899305555555556,0.672086720867209,0.358725761772853,0.787916666666667,0.934515688949523,744
"10/2011",0.801875901875902,0.797674418604651,0.779586206896552,0.463636363636364,0.606773618538324,0.824092888243832,744
"10/2012",0.779571428571429,1.02482369534556,0.851714677640604,0.499714693295292,0.535666666666667,0.695744680851064,744
"10/2013",0.907735849056604,1.07350427350427,0.863456090651558,0.546207865168539,NA,0.836427566807314,744
"10/2014",0.894650205761317,1.0821686746988,0.744141689373297,0.421835883171071,NA,0.960875512995896,744
"10/2015",0.946556473829201,0.962471395881007,0.652704576976422,0.533240997229917,0.737604456824513,1.02420027816412,744
"10/2016",0.697091412742382,0.673211567732116,0.496501457725948,0.369529085872576,0.605194805194805,0.73994452149792,744
"10/2017",0.512167832167832,0.527586206896552,0.525662482566248,0.385574229691877,0.426362297496318,0.50186170212766,744
"10/2018",0.476834532374101,0.495627644569817,0.375653923541247,0.3065,0.409384615384615,0.505611510791367,744
"10/2019",0.45177304964539,0.471910112359551,0.356275862068965,0.251464435146444,NA,0.434254143646409,744
"10/2020",0.364462809917355,0.453846153846154,0.325970149253731,0.24555712270804,0.423054755043228,NA,744
"11/2005",1.29661538461538,1.68258426966292,1.45325779036827,1.16103351955307,1.55444287729196,1.50323886639676,720
"11/2006",1.51745068285281,1.32919605077574,1.55652173913043,1.26346967559944,1.10581196581197,1.84837340876945,720
"11/2007",0.729799426934097,1.22011331444759,1.21525735294118,0.46685552407932,0.939574468085106,1.03858858858859,720
"11/2008",1.12907303370787,1.56421499292786,1.0994342291372,0.516358463726885,1.06239436619718,0.934472934472934,720
"11/2009",0.733903133903134,1.20500736377025,0.82,0.507570977917981,0.637662337662338,0.950997150997151,720
"11/2010",1.3296875,1.2328530259366,0.918679775280899,0.327809798270893,1.02342606149341,1.2454415954416,720
"11/2011",0.968722466960352,1.18180494905386,1.0328611898017,0.507584269662921,0.636604361370717,1.08915834522111,720
"11/2012",0.854401154401154,1.09,1.05532212885154,0.558933717579251,NA,0.751319648093842,720
"11/2013",1.05518248175182,1.13246376811594,0.996296296296296,0.63726618705036,NA,1.05127388535032,720
"11/2014",1.13380480905233,1.24433249370277,0.820659971305595,0.555555555555556,0.959903381642512,1.25364806866953,720
"11/2015",0.935100286532951,0.961142857142857,0.840201729106628,0.567405063291139,0.802008608321377,1.17725321888412,720
"11/2016",0.791198786039454,0.887256371814093,0.750155279503106,0.568473609129815,0.788538681948424,1.01931330472103,720
"11/2017",0.653780313837375,0.831467181467181,0.657142857142857,0.527793696275072,0.656350364963504,0.849733570159858,720
"11/2018",0.667275494672755,0.776017441860465,0.407407407407407,0.45811623246493,0.679744136460554,0.85231884057971,720
"11/2019",0.494081942336874,0.492898550724638,0.568804664723032,0.340300751879699,0.474554294975689,0.582951289398281,720
"11/2020",0.4318359375,0.532474964234621,0.423638968481375,0.357122302158273,0.417503586800574,NA,720
"12/2005",2.1,1.96733238231098,1.59184782608696,1.76238030095759,1.82835820895522,2.20773405698779,744
"12/2006",1.7356462585034,1.64761255115962,1.40677506775068,1.27997237569061,1.55014705882353,2.34005412719892,744
"12/2007",1.34075104311544,1.40311653116531,1.70752393980848,0.772214580467675,1.48269230769231,1.55692307692308,744
"12/2008",1.50431154381085,2.00440165061898,1.5627397260274,0.850758620689655,1.26495132127955,1.28074277854195,744
"12/2009",1.01714677640604,1.6020618556701,1.13176100628931,0.717009602194787,1.39942938659058,1.46148459383753,744
"12/2010",1.12086230876217,1.80738738738739,1.60637720488467,0.626440177252585,1.25655737704918,1.89190672153635,744
"12/2011",1.18059490084986,1.68917808219178,1.47584803256445,0.779634831460674,1.03411371237458,1.67958041958042,744
"12/2012",1.27239436619718,1.52984441301273,1.25391849529781,0.67602523659306,NA,1.5084388185654,744
"12/2013",1.1877808988764,1.44587412587413,0.895,0.624824684431978,NA,1.32387640449438,744
"12/2014",1.02551594746717,1.27934336525308,0.914149659863946,0.625828729281768,0.921496598639456,1.31739726027397,744
"12/2015",1.19052197802198,1.31657303370787,1.06002766251729,0.748337950138504,1.13941908713693,1.58236914600551,744
"12/2016",0.910647482014388,0.923356401384083,0.767727272727273,0.514887640449438,0.754022988505747,1.0877094972067,744
"12/2017",0.762402496099844,1.0414953271028,0.778025477707006,0.617134416543575,0.84536231884058,1.14454022988506,744
"12/2018",0.754141104294479,0.814265734265734,0.673407202216067,0.539888423988842,0.70112540192926,0.949612403100775,744
"12/2019",0.578954802259887,0.711736334405145,0.641141141141141,0.353675450762829,0.604065040650407,0.801188707280832,744
"12/2020",0.470896551724138,0.514466292134831,0.409002770083102,0.346344827586207,0.480609418282548,NA,744
