"mes","mean.TLA","mean.MER","mean.UIZ","mean.PED","mean.SAG","mean.XAL","cont"
2010-07-01,16.1712962962963,15.2683923705722,19.5,19.769340974212,18.5145228215768,16.8918169209431,744
2010-08-01,20.8770642201835,18.4285714285714,22.5412587412587,22.9477303988996,21.0306834030683,18.1732394366197,744
2010-09-01,18.5421052631579,16.4482269503546,19.3313868613139,19.0056100981767,19.6242774566474,16.4967741935484,720
2010-10-01,27.9708879184862,27.9180555555556,34.078697421981,34.7353361945637,29.0942249240122,24.8790199081164,744
2010-11-01,21.8854838709677,23.2187050359712,29.0815752461322,30.48,26.5953420669578,21.2832861189802,720
2010-12-01,17.3547008547009,16.8258527827648,22.7496503496503,25.6804733727811,20.5696721311475,16.3299418604651,744
2011-01-01,20.6495468277946,16.9167803547067,22.561505065123,24.4429347826087,20.3140495867769,17.4126547455296,744
2011-02-01,23.7004830917874,21.1496062992126,28.864406779661,29.2625954198473,24.6529680365297,19.7223926380368,672
2011-03-01,30.9423929098966,30.9544807965861,35.2708638360176,37.7591463414634,30.6747159090909,24.6407766990291,744
2011-04-01,37.7342143906021,38.6743849493488,43.4326018808777,48.0172413793103,38.9174041297935,36.1778774289985,720
2011-05-01,39.8240601503759,40.7587354409318,47.4058171745152,49.9571428571429,39.2654600301659,42.6889818688982,744
2011-06-01,30.2946428571429,31.0559440559441,37.5963431786217,36.3806818181818,29.7582582582583,32.4848484848485,720
2011-07-01,20.0686131386861,16.1474480151229,22.2567567567568,23.1126373626374,20.4389140271493,21.3457300275482,744
2011-08-01,23.819512195122,23.5682137834037,27.8340192043896,30.6430722891566,27.013698630137,25.7645429362881,744
2011-09-01,23.9027181688126,24.7510608203678,28.8267605633803,30.3502109704641,28.8125,28.4031791907514,720
2011-10-01,20.5927536231884,20.8604651162791,24.9613793103448,27.327615780446,25.7092592592593,25.5979532163743,744
2011-11-01,21.6763358778626,21.3096960926194,25.7322946175637,28.3005617977528,25.01248049922,25.578417266187,720
2011-12-01,20.8707386363636,21.8191780821918,26.3554054054054,30.3328631875882,23.7968,24.5197740112994,744
2012-01-01,16.8921282798834,18.4404924760602,22.6767537826685,22.913362701909,23.3363774733638,21.8434065934066,744
2012-02-01,17.3455759599332,15.7602427921093,20.657018813314,19.0645645645646,16.4613583138173,18.4202211690363,696
2012-03-01,27.690440060698,28.3394109396914,33.0983606557377,36.5232722143865,29.2107208872458,30.6025824964132,744
2012-04-01,31.3357400722022,29.5545851528384,36.1748251748252,38.9136904761905,34.6318051575931,33.5613275613276,720
2012-05-01,36.9176646706587,35.6529745042493,41.5614285714286,42.3609831029186,38.7731958762887,39.4163090128755,744
2012-06-01,25.3360927152318,24.4046242774566,29.2478005865103,30.8837970540098,29.3333333333333,27.2173913043478,720
2012-07-01,20.4545454545455,19.9971949509116,24.3114285714286,26.4494382022472,24.9338959212377,22.3068181818182,744
2012-08-01,20.4320388349515,18.408077994429,22.7486263736264,26.3299856527977,24.8838174273859,23.074294205052,744
2012-09-01,24.2790262172285,22.5384615384615,26.4681753889675,30.7448680351906,26.1582633053221,25.748031496063,720
2012-10-01,20.5610932475884,19.4626234132581,23.0465753424658,29.4065620542083,21.55,23.063829787234,744
2012-11-01,17.7547169811321,16.3826086956522,19.2142857142857,25.2233429394813,NA,21.8575624082232,720
2012-12-01,20.7503949447077,19.6591549295775,22.9782923299566,32.2538354253835,NA,21.9634317862166,744
2013-01-01,21.0955414012739,19.5112676056338,21.9495225102319,30.4203125,NA,22.9442857142857,744
2013-02-01,23.1105442176871,22.1363636363636,25.8293051359517,34.2391304347826,22.1622103386809,26.2712146422629,672
2013-03-01,26.913769123783,25.9098712446352,27.8468965517241,36.0458452722063,27.425,28.3613086770982,744
2013-04-01,36.9475982532751,36.2393538913363,36.2568149210904,44.8438880706922,38.7311522048364,36.869696969697,720
2013-05-01,39.7142857142857,41.148667601683,44.3694444444444,51.4036827195467,44.9769230769231,42.29057187017,744
2013-06-01,26.1596774193548,25.0745614035088,30.5361271676301,32.1813804173355,26.46875,26.7607003891051,720
2013-07-01,24.1906779661017,23.5620542082739,28.8406593406593,32.6357927786499,25.3956343792633,24.5934379457917,744
2013-08-01,24.1845930232558,23.1193820224719,25.0957592339261,28.6471408647141,25.5308641975309,26.2980225988701,744
2013-09-01,17,15.7416545718433,17.6262482168331,19.0352422907489,17.6451149425287,18.1719653179191,720
2013-10-01,23.5290178571429,20.3860398860399,26.1301272984441,26.0280898876404,21.1149425287356,22.6118143459916,744
2013-11-01,17.8934169278997,16.963768115942,22.0512820512821,20.1223021582734,20.2672413793103,20.437898089172,720
2013-12-01,19.2885496183206,17.6083916083916,22.2950530035336,19.6746143057503,20.9333333333333,19.8252840909091,744
2014-01-01,23.4825396825397,21.2069444444444,27.4019471488178,26.6723163841808,24.5040871934605,22.2567375886525,744
2014-02-01,35.9840425531915,31.5092879256966,36.3434190620272,40.79375,32.4086826347305,29.2596964586847,672
2014-03-01,29.2449275362319,26.0675675675676,29.8744827586207,32.2517482517483,26.734610123119,24.5305164319249,744
2014-04-01,33.9736434108527,33.3416058394161,36.985835694051,39.4936708860759,31.930985915493,29.4358208955224,720
2014-05-01,31.7087087087087,29.563025210084,34.5619335347432,34.8833333333333,29.7932011331445,30.0536912751678,744
2014-06-01,23.8484375,19.9911373707533,24.2596291012839,23.7164179104478,24.5014367816092,22.5353383458647,720
2014-07-01,21.4554597701149,21.0015128593041,23.9586206896552,25.6446280991736,21.9615384615385,24.3550624133148,744
2014-08-01,25.287988422576,23.0717299578059,27.5365517241379,29.4978417266187,24.4305949008499,26.3209366391185,744
2014-09-01,17.8283261802575,16.5156950672646,21.2994350282486,21.9453717754173,19.5197183098592,22.4223163841808,720
2014-10-01,16.8063872255489,18.1751592356688,21.5299727520436,22.2620481927711,19.8183139534884,22.9616438356164,744
2014-11-01,17.9802259887006,18.4942965779468,23.0401721664275,19.4729344729345,20.2741702741703,21.0339256865913,720
2014-12-01,18.2520547945205,18.6853625170999,23.1551020408163,23.4480369515012,20.4027210884354,14.4411764705882,744
2015-01-01,20.323570432357,20.6694329183956,24.2947658402204,33.5397148676171,22.3792633015007,20.6448598130841,744
2015-02-01,20.9554531490015,21.547256097561,26.5926517571885,29.9425113464448,24.5166163141994,18.2629179331307,672
2015-03-01,23.2041095890411,23.8983516483516,28.2921810699588,30.0329218106996,25.2304526748971,18.949860724234,744
2015-04-01,31.9064748201439,32.7878787878788,37.4122681883024,43.194099378882,35.1523272214386,25.5042492917847,720
2015-05-01,27.3691460055096,28.9902097902098,35.1340629274966,37.9369863013699,31.2565982404692,23.3398058252427,744
2015-06-01,24.8075842696629,24.7650513950073,30.1114503816794,33.1760683760684,27.2289325842697,21.3389592123769,720
2015-07-01,27.2274011299435,26.2234482758621,30.1466113416321,33.6946022727273,27.0203804347826,21.4663805436338,744
2015-08-01,26.2262569832402,27.1928460342146,31.4546722454672,33.5755894590846,28.6283687943262,23.49377593361,744
2015-09-01,23.823275862069,22.3025718608169,27.2689556509299,30.1671469740634,24.6401179941003,20.5644444444444,720
2015-10-01,20.2107438016529,19.2552891396333,23.5298196948682,25.6080332409972,22.5793871866295,18.551867219917,744
2015-11-01,18.3297682709447,16.7185714285714,21.1307471264368,24.3214285714286,19.5536480686695,17.3760683760684,720
2015-12-01,18.6971830985915,17.5195530726257,23.5234806629834,26.6191135734072,21.3167358229599,16.5633608815427,744
2016-01-01,18.4833333333333,17.0013831258645,22.3591160220994,26.1505681818182,20.4507628294036,14.5325936199723,744
2016-02-01,25.057268722467,24.9028400597907,29.1582840236686,39.3755522827688,28.8684603886398,19.6157270029674,696
2016-03-01,26.5712270803949,24.9364599092284,27.7433380084151,39.5723076923077,29.4668508287293,20.7071129707113,744
2016-04-01,32.5520446096654,30.0153846153846,26.7691107644306,42.5961251862891,34.5993322203673,23.7042857142857,720
2016-05-01,39.4151724137931,37.1258644536653,30.8047752808989,50.5708390646492,39.5077262693157,28.5737704918033,744
2016-06-01,29.8145506419401,28.1654676258993,30.7258805513017,38.9825479930192,30.403156384505,25.2037533512064,720
2016-07-01,29.0720588235294,25.6179104477612,30.2935483870968,34.2723463687151,26.9728434504792,27.3203883495146,744
2016-08-01,26.1585365853659,24.296875,28.5702247191011,32.9459833795014,26.2768595041322,27.8030303030303,744
2016-09-01,20.9941434846266,19.3834355828221,26.299856527977,26.8154069767442,22.2167235494881,24.9032258064516,720
2016-10-01,20.373092926491,21.1868686868687,27.4447717231222,27.2263888888889,22.0522022838499,24.7347222222222,744
2016-11-01,15.6806358381503,15.3624060150376,20.4251134644478,20.3946117274168,18.3619456366237,19.716119828816,720
2016-12-01,19.7344877344877,19.3041237113402,23.8419452887538,26.5732394366197,19.3189910979228,21.1540616246499,744
2017-01-01,25.2080838323353,22.4350877192982,28.3656509695291,34.4191279887482,24.56735340729,26.7927536231884,744
2017-02-01,NA,25.9578125,29.6117455138662,39.4241001564945,31.7185430463576,30.6400625978091,672
2017-03-01,27.2193548387097,25.7408963585434,NA,38.56093979442,30.0909090909091,29.6601123595506,744
2017-04-01,33.4538904899135,31.4076246334311,44.8152011922504,45.6919708029197,37.814332247557,36.2564102564103,720
2017-05-01,39.3839779005525,39.6633663366337,53.1625,53.0373443983403,42.0866807610994,40.5550964187328,744
2017-06-01,29.617816091954,30.1836734693878,35.5079113924051,38.7290132547865,31.2003484320557,32.9139167862267,720
2017-07-01,21.5174337517434,21.0851063829787,25.7916666666667,28.8394886363636,21.7203513909224,21.814447592068,744
2017-08-01,23.6011396011396,19.9893390191898,26.2272727272727,30.0926694329184,23.7073863636364,23.6289655172414,744
2017-09-01,19.095513748191,18.3526850507983,21.9748148148148,20.9080882352941,21.416149068323,22.3027950310559,720
2017-10-01,20.9606188466948,21.1705963938974,27.2205056179775,29.5036390101892,25.0964230171073,24.0478723404255,744
2017-11-01,19.6828793774319,18.6321138211382,25.4607142857143,29.6752873563218,21.3279648609078,22.5086887835703,720
2017-12-01,21.1322674418605,21.2744807121662,26.5151079136691,32.0015060240964,24.0115942028986,21.5640287769784,744
2018-01-01,20.4231927710843,24.1173780487805,24.1521438450899,31.4158553546593,24.3263009845288,20.965625,744
2018-02-01,25.4134762633997,30.6645161290323,27.3006756756757,38.9736434108527,26.6246973365617,24.0769230769231,672
2018-03-01,25.9023861171367,32.8578052550232,30.041095890411,40.1761102603369,29.503984063745,24.3566009104704,744
2018-04-01,31.817472698908,38.4063860667634,34.3359621451104,47.5941358024691,36.4820143884892,30.8165467625899,720
2018-05-01,30.2202572347267,35.1140845070423,32.2687861271676,41.0105580693816,32.5274261603376,33.4700729927007,744
2018-06-01,23.5636896046852,27.3703170028818,25.6224648985959,33.5165467625899,24.4874074074074,26.6387900355872,720
2018-07-01,23.3844339622642,28.4277777777778,25.0934844192635,35.8924731182796,25.156202143951,25.1937321937322,744
2018-08-01,24.4928131416838,26.0467153284672,21.2960339943343,31.7726597325409,24.5251396648045,22.8363309352518,744
2018-09-01,24.110119047619,25.0458015267176,19.8995633187773,32.4013605442177,23.7914201183432,22.1661016949153,720
2018-10-01,18.2982708933718,20.3489361702128,15.6877551020408,21.4763948497854,21.1275659824047,20.431884057971,744
2018-11-01,20.16,20.562865497076,17.1240768094535,29.5913555992141,20.3425925925926,19.8673469387755,720
2018-12-01,20.2298050139276,21.3751763046544,20.5625,30.6933895921238,21.5269886363636,20.9953198127925,744
2019-01-01,22.7155425219941,24.6031073446328,27.6312056737589,34.1476323119777,23.0716332378224,21.8816901408451,744
2019-02-01,22.609872611465,25.51246105919,28.8878205128205,34.8867924528302,23.5295950155763,21.0395387149918,672
2019-03-01,29.4516129032258,32.8844011142061,34.0896358543417,46.1637239165329,29.2251461988304,24.019801980198,744
2019-04-01,37.5130813953488,45.2686567164179,40.7272727272727,55.1197691197691,36.5129032258065,30.4639175257732,720
2019-05-01,38.6910688140556,44.0042553191489,49.4969135802469,54.1220338983051,41.7660377358491,43.5340751043115,744
2019-06-01,29.3676248108926,30.0577200577201,31.0112359550562,42.520979020979,32.160071942446,29.1059701492537,720
2019-07-01,26.6501457725948,25.7955182072829,25.45,33.463768115942,26.7414330218069,22.8,744
2019-08-01,27.4209748892171,28.9607843137255,28.5210674157303,35.8755490483163,NA,26.6436781609195,744
2019-09-01,24.951951951952,24.8333333333333,23.8892508143322,32.6734104046243,NA,23.8654124457308,720
2019-10-01,18.6077032810271,18.8587570621469,19.5738161559889,24.3988842398884,NA,20.3189415041783,744
2019-11-01,18.0373134328358,18.6940836940837,21.3656565656566,25.8221225710015,21.7863247863248,18.2656934306569,720
2019-12-01,17.2810271041369,19.8360902255639,20.5660091047041,27.8704735376045,20.8205841446453,19.602962962963,744
2020-01-01,17.975,20.0850767085077,17.3696682464455,27.548433048433,20.5434462444772,19.4611032531825,744
2020-02-01,24.9875,26.0947546531303,26.4646616541353,32.2943854324734,22.6359516616314,23.1874039938556,696
2020-03-01,27.6780141843972,31.4679665738162,35.9517730496454,40.6806136680614,26.3422159887798,27.2622950819672,744
2020-04-01,37.8214285714286,44.4863701578192,46.4672489082969,48.0399408284024,35.766328011611,NA,720
2020-05-01,37.5458333333333,46.6421636615811,49.4902234636872,50.4343575418994,38.9364161849711,NA,744
2020-06-01,27.0028901734104,33.4199706314244,36.7869565217391,39.9236760124611,29.3796561604585,NA,720
2020-07-01,25.1686930091185,30.9549929676512,33.6393210749646,36.3798008534851,27.8228730822873,NA,744
2020-08-01,18.4849397590361,23.957507082153,26.4574616457462,29.6755994358251,22.7724719101124,NA,744
2020-09-01,22.9587628865979,23.0383211678832,25.9792284866469,29.3450292397661,22.5179153094463,NA,720
2020-10-01,26.4517906336088,25.3636363636364,30.1136023916293,35.2686357243319,22.3591954022989,NA,744
2020-11-01,21.4852071005917,22.4191702432046,27.1045845272206,33.8409742120344,19.8436154949785,NA,720
2020-12-01,22.542817679558,22.2963483146067,29.5720221606648,31.7806896551724,18.9792243767313,NA,744
