FECHA;HORA;ACO;AJM;ATI;BJU;CAM;CCA;CHO;CUA;CUT;FAC;FAR;HGM;INN;IZT;LLA;LPR;MER;MGH;MON;MPA;NEZ;PED;SAC;SAG;SFE;SJA;TAH;TLA;TLI;UAX;UIZ;VIF;XAL
16/11/2019;8;-99;6;4;-99;14;13;-99;3;2;5;14;23;-99;18;4;2;11;14;1;1;12;4;-99;-99;4;-99;-99;22;16;4;12;19;6
16/11/2019;9;-99;9;6;-99;22;16;-99;5;5;10;15;24;-99;18;10;5;22;26;2;5;7;18;-99;-99;10;-99;-99;21;13;11;12;15;14
16/11/2019;10;-99;11;11;-99;25;16;-99;6;14;13;14;21;-99;18;17;13;18;21;3;5;9;17;-99;-99;12;-99;-99;22;14;20;14;10;16
16/11/2019;11;-99;10;13;-99;20;13;-99;4;15;12;15;17;-99;14;13;12;14;16;7;7;13;13;-99;-99;9;-99;-99;21;13;15;15;10;15
16/11/2019;12;-99;5;8;-99;15;8;-99;4;11;8;11;11;-99;9;9;11;10;13;7;6;9;8;-99;-99;6;-99;-99;17;9;8;9;7;14
16/11/2019;13;-99;5;6;-99;10;6;-99;5;6;9;6;6;-99;7;4;10;6;9;5;4;6;6;-99;-99;6;-99;-99;10;4;6;5;4;9
16/11/2019;14;-99;5;4;-99;9;5;-99;5;4;9;4;5;-99;5;4;6;4;7;4;4;5;5;-99;-99;6;-99;-99;5;4;4;5;4;5
16/11/2019;15;-99;4;4;-99;8;5;-99;4;4;4;3;8;-99;5;3;6;6;8;3;4;4;5;-99;-99;6;-99;-99;2;3;4;4;3;7
16/11/2019;16;-99;5;4;-99;5;5;-99;4;3;4;6;7;-99;7;3;4;6;6;2;3;3;5;-99;-99;4;-99;-99;3;4;4;4;3;5
16/11/2019;17;-99;4;4;-99;4;4;-99;1;3;3;4;5;-99;5;3;3;4;4;3;2;4;4;-99;-99;2;-99;-99;3;5;5;4;3;3
16/11/2019;18;-99;4;3;-99;4;3;-99;1;4;3;3;5;-99;4;3;3;4;3;2;1;3;3;-99;-99;2;-99;-99;2;5;4;4;3;4
16/11/2019;19;-99;3;3;-99;3;3;-99;1;4;3;3;4;-99;4;3;3;4;3;2;1;2;3;-99;-99;2;-99;-99;2;3;4;4;2;4
16/11/2019;20;-99;3;7;-99;5;3;-99;1;2;6;3;5;-99;5;2;3;4;4;1;1;2;3;-99;-99;2;-99;-99;10;2;4;3;1;3
16/11/2019;21;-99;5;9;-99;8;4;-99;4;1;12;1;9;-99;5;1;2;3;6;1;1;2;3;-99;-99;2;-99;-99;9;2;3;2;1;1
16/11/2019;22;-99;7;11;-99;4;5;-99;7;1;8;2;7;-99;5;1;2;2;7;1;1;1;4;-99;-99;3;-99;-99;3;2;2;2;1;1
16/11/2019;23;-99;5;8;-99;3;4;-99;5;1;9;2;4;-99;3;1;1;2;5;1;1;1;3;-99;-99;2;-99;-99;5;2;1;2;1;1
16/11/2019;24;-99;4;6;-99;5;3;-99;4;2;7;1;5;-99;4;1;2;3;5;1;2;1;3;-99;-99;3;-99;-99;15;4;1;2;6;1
17/11/2019;1;-99;2;13;-99;12;2;-99;3;2;4;1;14;-99;9;3;2;8;7;1;1;1;2;-99;-99;2;-99;-99;26;6;1;3;18;3
17/11/2019;2;-99;2;22;-99;11;2;-99;1;2;3;2;18;-99;12;6;1;14;9;0;1;2;2;-99;-99;1;-99;-99;33;29;1;8;14;3
17/11/2019;3;-99;3;14;-99;6;2;-99;1;2;4;5;12;-99;11;5;1;15;7;1;2;9;1;-99;-99;1;-99;-99;27;29;1;8;13;2
17/11/2019;4;-99;6;8;-99;4;1;-99;1;1;2;7;8;-99;9;3;1;11;3;1;1;8;1;-99;-99;1;-99;-99;15;21;1;3;17;2
17/11/2019;5;-99;7;4;-99;3;1;-99;1;1;2;6;4;-99;4;3;1;8;2;0;1;4;1;-99;-99;1;-99;-99;7;24;1;2;18;2
17/11/2019;6;-99;4;4;-99;2;1;-99;1;1;2;3;3;-99;3;2;1;6;2;1;1;7;1;-99;-99;1;-99;-99;5;23;0;1;13;3
17/11/2019;7;-99;6;4;-99;2;1;-99;1;2;2;2;3;-99;3;2;1;5;3;1;1;5;1;-99;-99;1;-99;-99;6;18;1;1;9;3
17/11/2019;8;-99;10;7;-99;2;2;-99;2;2;3;3;7;-99;8;4;2;8;6;1;1;3;1;-99;-99;2;-99;-99;6;11;1;3;9;5
17/11/2019;9;-99;8;10;-99;4;2;-99;3;7;7;7;7;-99;10;14;5;10;7;1;3;7;3;-99;-99;3;-99;-99;11;20;3;-99;9;7
17/11/2019;10;-99;6;11;-99;7;5;-99;3;18;7;15;11;-99;12;23;10;14;7;-99;3;16;4;-99;-99;4;-99;-99;10;25;6;-99;24;15
17/11/2019;11;-99;6;11;-99;10;6;-99;3;20;10;18;12;-99;17;22;10;19;8;-99;3;21;4;-99;-99;4;-99;-99;20;27;12;-99;28;17
17/11/2019;12;-99;5;9;-99;8;5;-99;3;12;7;7;8;-99;9;11;9;9;5;-99;4;10;3;-99;-99;3;-99;-99;11;12;8;-99;15;12
17/11/2019;13;-99;4;8;-99;8;5;-99;2;9;6;7;6;-99;6;8;9;6;4;5;4;6;4;-99;-99;3;-99;-99;10;8;6;-99;9;10
17/11/2019;14;-99;4;5;-99;7;4;-99;2;8;8;4;6;-99;5;7;7;6;4;5;4;5;3;-99;-99;3;-99;-99;6;6;4;-99;5;7
17/11/2019;15;-99;4;5;-99;6;4;-99;2;7;6;5;5;-99;5;6;5;5;5;4;5;5;2;-99;-99;3;-99;-99;6;5;3;-99;5;5
17/11/2019;16;-99;3;6;-99;6;4;-99;3;15;5;4;6;-99;5;5;4;5;5;3;4;4;3;-99;-99;5;-99;-99;4;4;4;-99;4;5
17/11/2019;17;-99;3;10;-99;4;4;-99;2;15;6;4;5;-99;5;4;3;4;4;2;4;4;3;-99;-99;4;-99;-99;6;22;3;-99;-99;3
17/11/2019;18;-99;3;21;-99;9;3;-99;2;4;6;4;6;-99;5;4;4;5;3;2;3;2;3;-99;-99;2;-99;-99;23;15;3;3;3;5
17/11/2019;19;-99;3;11;-99;5;3;-99;1;2;4;1;5;-99;5;1;3;8;3;1;2;2;3;-99;-99;2;-99;-99;11;2;3;3;1;1
17/11/2019;20;-99;7;2;-99;4;4;-99;4;1;5;1;4;-99;2;1;2;1;3;1;2;1;2;-99;-99;5;-99;-99;0;1;3;3;1;1
17/11/2019;21;-99;12;2;-99;2;8;-99;10;1;2;0;1;-99;1;1;1;1;4;1;3;1;6;-99;-99;9;-99;-99;2;1;1;1;1;1
17/11/2019;22;-99;5;2;-99;2;2;-99;4;1;1;1;2;-99;1;1;1;1;1;1;1;1;4;-99;-99;5;-99;-99;0;2;1;1;1;1
17/11/2019;23;-99;2;5;-99;2;1;-99;3;1;4;1;2;-99;2;1;1;1;1;1;4;1;3;-99;-99;2;-99;-99;1;2;1;1;1;1
17/11/2019;24;-99;1;8;-99;3;2;-99;4;1;11;1;5;-99;2;1;1;2;4;0;2;1;2;-99;-99;2;-99;-99;0;2;1;1;1;1
18/11/2019;1;-99;2;7;-99;4;4;-99;3;0;5;1;6;-99;5;1;1;3;4;0;1;1;2;-99;-99;2;-99;-99;4;2;2;3;1;1
18/11/2019;2;-99;1;6;-99;4;2;-99;2;1;3;1;5;-99;4;1;1;4;3;0;1;4;1;-99;-99;2;-99;-99;10;4;2;3;1;1
18/11/2019;3;-99;1;5;-99;4;1;-99;2;1;3;1;5;-99;4;1;1;5;3;0;1;5;1;-99;-99;2;-99;-99;6;8;2;4;4;1
18/11/2019;4;-99;1;4;-99;4;1;-99;1;1;2;1;5;-99;5;1;1;5;2;1;1;1;1;-99;-99;1;-99;-99;6;9;1;4;9;0
18/11/2019;5;-99;1;3;-99;3;1;-99;1;1;1;1;6;-99;3;1;1;3;1;0;1;1;1;-99;-99;1;-99;-99;3;6;1;1;3;1
18/11/2019;6;-99;1;2;-99;3;1;-99;0;1;2;1;5;-99;2;1;1;3;1;1;1;2;1;-99;-99;1;-99;-99;4;7;1;1;5;1
18/11/2019;7;-99;1;2;-99;3;1;-99;0;1;2;1;4;-99;4;2;1;4;2;1;1;1;1;-99;-99;1;-99;-99;2;8;1;1;7;2
18/11/2019;8;-99;1;3;-99;3;1;-99;0;1;3;1;5;-99;3;2;1;5;3;1;1;2;1;-99;-99;1;-99;-99;2;8;1;2;6;2
18/11/2019;9;-99;1;3;-99;3;2;-99;0;2;4;2;4;-99;4;3;2;4;2;1;2;3;2;-99;-99;1;-99;-99;4;7;2;3;4;2
18/11/2019;10;-99;1;5;-99;5;2;-99;0;4;3;2;5;-99;4;4;3;5;3;2;2;4;2;-99;-99;1;-99;-99;7;9;2;4;7;2
18/11/2019;11;-99;2;8;-99;5;2;-99;1;8;2;4;5;-99;5;5;6;5;4;3;2;3;2;-99;-99;2;-99;-99;9;10;2;3;9;4
18/11/2019;12;-99;2;6;-99;4;2;-99;1;5;3;3;4;-99;4;4;5;3;3;2;2;3;1;-99;-99;2;-99;-99;6;7;2;3;5;3
18/11/2019;13;-99;2;7;-99;4;2;-99;1;3;4;3;4;-99;3;3;4;3;2;3;2;4;2;-99;-99;2;-99;-99;4;6;2;3;4;3
18/11/2019;14;-99;2;5;-99;3;2;-99;1;3;5;3;3;-99;3;3;3;3;2;3;2;3;1;-99;-99;2;-99;-99;3;4;2;2;4;3
18/11/2019;15;-99;2;3;-99;3;2;-99;1;3;4;3;2;-99;2;3;3;2;1;2;1;3;1;-99;-99;2;-99;-99;3;5;2;2;4;2
18/11/2019;16;-99;1;3;-99;2;2;-99;1;3;3;2;2;-99;2;3;3;2;1;2;1;2;1;-99;-99;2;-99;-99;2;6;1;2;4;2
18/11/2019;17;-99;1;3;-99;2;2;-99;1;2;3;2;2;-99;2;3;2;2;2;2;1;2;1;-99;-99;1;-99;-99;2;4;1;2;3;2
18/11/2019;18;-99;1;3;-99;2;2;-99;1;2;2;2;2;-99;2;4;2;2;1;1;1;1;1;-99;-99;1;-99;-99;1;9;1;1;3;2
18/11/2019;19;-99;1;2;-99;2;1;-99;0;1;2;1;2;-99;3;3;1;3;1;1;1;1;1;-99;-99;1;-99;-99;1;2;1;1;2;2
18/11/2019;20;-99;1;2;-99;2;1;-99;0;1;2;1;1;-99;2;2;1;2;1;1;1;1;1;-99;-99;1;-99;-99;0;3;1;1;2;2
18/11/2019;21;-99;1;2;-99;2;1;-99;0;1;2;1;2;-99;2;1;1;2;1;1;1;1;1;-99;-99;1;-99;-99;1;4;1;1;2;1
18/11/2019;22;-99;1;2;-99;2;1;-99;0;1;2;1;1;-99;2;1;1;2;1;1;1;1;1;-99;-99;1;-99;-99;1;2;1;1;3;2
18/11/2019;23;-99;1;2;-99;1;1;-99;0;1;2;1;1;-99;2;1;1;1;1;1;1;1;1;-99;-99;1;-99;-99;1;5;1;1;5;2
18/11/2019;24;-99;1;2;-99;1;1;-99;0;1;2;1;1;-99;1;1;1;1;1;1;1;1;1;-99;-99;1;-99;-99;1;6;0;1;9;2
19/11/2019;1;-99;1;3;-99;1;1;-99;0;1;1;1;1;-99;1;1;1;1;1;0;1;1;1;-99;-99;1;-99;-99;2;7;0;1;15;-99
19/11/2019;2;-99;1;3;-99;1;1;-99;0;1;2;2;2;-99;1;2;1;1;0;1;1;1;0;-99;-99;1;-99;-99;5;9;0;1;12;-99
19/11/2019;3;-99;2;3;-99;1;1;-99;1;1;1;0;2;-99;1;2;1;1;1;0;1;1;0;-99;-99;1;-99;-99;4;12;0;1;13;-99
19/11/2019;4;-99;2;2;-99;1;1;-99;1;1;1;1;1;-99;1;2;1;1;1;0;1;1;0;-99;-99;1;-99;-99;3;11;0;1;13;-99
19/11/2019;5;-99;2;2;-99;1;1;-99;1;1;1;1;1;-99;1;1;0;1;1;0;1;1;0;-99;-99;1;-99;-99;2;9;0;1;8;-99
19/11/2019;6;-99;2;2;-99;2;1;-99;0;1;2;1;1;-99;1;1;1;1;2;1;1;1;0;-99;-99;1;-99;-99;2;6;0;1;11;-99
19/11/2019;7;-99;3;3;-99;2;2;-99;1;2;3;1;1;-99;2;2;1;2;1;1;1;1;1;-99;-99;1;-99;-99;4;6;0;1;10;-99
19/11/2019;8;-99;3;3;-99;2;2;-99;2;3;4;2;2;-99;2;2;2;3;2;1;2;1;1;-99;-99;2;-99;-99;6;6;1;2;10;-99
19/11/2019;9;-99;2;5;-99;2;2;-99;1;3;4;4;4;-99;3;2;2;3;2;2;3;4;2;-99;-99;2;-99;-99;8;8;0;1;11;-99
19/11/2019;10;-99;2;7;-99;3;2;-99;1;10;5;6;5;-99;4;5;3;4;4;2;3;5;2;-99;-99;2;-99;-99;11;22;1;2;18;-99
19/11/2019;11;-99;2;6;-99;6;3;-99;1;14;6;10;5;-99;5;13;4;6;3;4;3;7;2;-99;-99;2;-99;-99;8;26;3;4;21;-99
19/11/2019;12;-99;2;4;-99;5;3;-99;1;9;5;7;4;-99;4;15;5;5;2;4;3;7;2;-99;-99;2;-99;-99;5;12;4;5;11;-99
19/11/2019;13;-99;2;3;-99;5;3;-99;1;8;3;4;4;-99;4;14;4;4;2;4;2;4;2;-99;-99;2;-99;-99;4;6;3;3;6;-99
19/11/2019;14;-99;2;3;-99;4;3;-99;1;5;3;5;4;-99;4;7;3;4;2;4;2;3;2;-99;-99;2;-99;-99;3;5;3;3;5;-99
19/11/2019;15;-99;2;3;-99;3;3;-99;1;4;2;5;4;-99;4;5;3;4;3;4;1;4;2;-99;-99;2;-99;-99;3;5;3;3;4;-99
19/11/2019;16;-99;2;3;-99;4;4;-99;1;15;2;3;5;-99;5;4;2;4;3;3;1;4;2;-99;-99;2;-99;-99;3;4;3;4;5;-99
19/11/2019;17;-99;3;12;-99;3;4;-99;1;29;3;2;4;-99;4;6;2;3;3;3;2;3;3;-99;-99;3;-99;-99;6;24;3;3;27;-99
19/11/2019;18;-99;2;27;-99;14;4;-99;1;28;23;9;5;-99;3;18;3;5;8;2;1;2;3;-99;-99;2;-99;-99;27;28;1;2;21;-99
19/11/2019;19;-99;2;20;-99;21;3;-99;0;15;25;12;20;-99;4;12;4;16;21;1;1;1;10;-99;-99;1;-99;-99;31;29;1;1;18;-99
19/11/2019;20;-99;6;10;-99;20;2;-99;2;7;12;2;17;-99;2;5;5;5;14;1;1;1;5;-99;-99;6;-99;-99;19;7;1;1;2;-99
19/11/2019;21;-99;5;5;-99;4;2;-99;5;3;8;1;3;-99;2;4;2;3;7;1;2;1;3;-99;-99;12;-99;-99;5;3;1;1;2;-99
19/11/2019;22;-99;4;3;-99;3;2;-99;9;2;3;1;2;-99;2;4;1;2;2;1;5;1;2;-99;-99;8;-99;-99;4;2;1;1;2;-99
19/11/2019;23;-99;5;12;-99;3;3;-99;3;1;5;1;2;-99;2;4;1;2;2;1;3;1;3;-99;-99;4;-99;-99;4;3;1;1;2;-99
19/11/2019;24;-99;3;8;-99;4;4;-99;3;2;5;1;4;-99;3;3;1;2;3;1;2;1;2;-99;-99;3;-99;-99;12;14;1;1;2;-99
20/11/2019;1;-99;2;5;-99;6;4;-99;2;2;3;1;8;-99;6;3;1;3;3;1;2;1;2;1;-99;2;-99;-99;21;28;2;2;2;-99
20/11/2019;2;-99;2;3;-99;13;5;-99;1;2;2;1;15;-99;11;3;1;6;2;1;2;1;2;0;-99;1;-99;-99;27;22;3;3;2;-99
20/11/2019;3;-99;2;2;-99;12;4;-99;1;2;1;1;20;-99;17;2;1;9;1;1;2;1;1;0;-99;1;-99;-99;8;8;3;4;4;-99
20/11/2019;4;-99;2;2;-99;5;1;-99;1;2;1;1;11;-99;13;3;0;8;1;1;1;1;1;0;-99;1;-99;-99;2;9;1;2;2;-99
20/11/2019;5;-99;2;2;-99;3;1;-99;1;1;1;1;4;-99;9;3;0;5;1;1;1;2;1;0;-99;1;-99;-99;1;4;1;1;3;-99
20/11/2019;6;-99;2;2;-99;3;1;-99;1;2;1;1;4;-99;5;3;1;4;2;2;1;3;1;1;-99;1;-99;-99;1;4;1;2;4;-99
20/11/2019;7;-99;2;3;-99;3;2;-99;3;3;3;2;4;-99;5;3;1;4;1;2;1;3;1;2;-99;1;-99;-99;3;4;1;2;3;-99
20/11/2019;8;-99;3;4;-99;3;3;-99;3;5;4;2;5;-99;6;3;2;7;4;2;1;2;1;3;-99;2;-99;-99;4;5;1;3;3;-99
20/11/2019;9;-99;7;5;-99;3;5;-99;2;3;4;3;7;-99;7;5;3;10;5;2;3;2;4;4;-99;2;-99;-99;4;7;3;4;4;-99
20/11/2019;10;-99;6;4;-99;4;6;-99;2;6;4;4;6;-99;8;5;3;6;5;2;2;3;6;3;-99;2;-99;-99;7;12;4;5;4;-99
20/11/2019;11;-99;5;3;-99;4;6;-99;2;5;4;4;5;-99;7;6;4;4;-99;2;3;4;4;4;-99;-99;-99;-99;5;7;4;5;5;-99
20/11/2019;12;-99;4;3;-99;4;5;-99;1;4;3;3;4;-99;5;4;4;4;-99;2;3;3;-99;3;-99;-99;-99;-99;5;5;4;4;4;-99
20/11/2019;13;-99;3;3;-99;3;4;-99;1;3;3;3;3;-99;4;3;3;3;-99;2;2;3;-99;2;-99;-99;-99;-99;3;3;3;3;3;-99
20/11/2019;14;-99;3;3;-99;2;3;-99;1;3;3;2;3;-99;3;3;3;3;-99;2;2;3;-99;2;-99;-99;-99;-99;2;2;3;2;2;-99
20/11/2019;15;-99;3;3;-99;2;3;-99;1;2;2;2;2;-99;3;3;2;3;-99;1;2;2;-99;2;-99;-99;-99;-99;2;2;2;3;3;-99
20/11/2019;16;-99;2;2;-99;2;3;-99;1;35;2;2;3;-99;3;3;2;2;-99;1;2;2;-99;1;-99;-99;-99;-99;2;3;2;2;7;-99
20/11/2019;17;-99;2;3;-99;2;3;-99;1;53;3;2;2;-99;2;3;1;2;-99;1;1;2;-99;1;-99;-99;-99;-99;2;10;2;2;32;-99
20/11/2019;18;-99;2;22;-99;2;2;-99;1;18;3;2;2;-99;3;12;4;2;-99;1;1;2;-99;1;-99;-99;-99;-99;12;45;2;2;27;-99
20/11/2019;19;-99;2;26;-99;15;2;-99;1;11;5;2;3;-99;3;11;5;3;-99;1;1;1;-99;1;-99;-99;-99;-99;35;19;2;2;11;-99
20/11/2019;20;-99;2;14;-99;13;2;-99;1;6;9;1;2;-99;3;6;4;3;-99;1;1;1;-99;1;-99;-99;-99;-99;11;8;1;1;5;-99
20/11/2019;21;-99;2;14;-99;3;2;-99;1;4;9;1;2;-99;3;3;2;3;-99;1;1;1;-99;1;-99;-99;-99;-99;5;5;1;1;3;-99
20/11/2019;22;-99;1;13;-99;3;1;-99;0;2;6;1;2;-99;3;3;1;3;-99;1;1;1;-99;0;-99;-99;-99;-99;2;4;1;1;2;-99
20/11/2019;23;-99;3;8;-99;3;2;-99;-99;3;6;1;2;-99;2;3;1;2;-99;1;1;1;-99;0;-99;-99;-99;-99;4;5;1;1;2;-99
20/11/2019;24;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
21/11/2019;1;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
21/11/2019;2;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
21/11/2019;3;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
21/11/2019;4;-99;18;3;-99;2;2;-99;-99;2;3;-99;-99;-99;1;2;1;1;1;0;6;1;2;1;-99;-99;-99;-99;4;4;0;1;3;-99
21/11/2019;5;-99;16;2;-99;2;1;-99;-99;2;2;-99;-99;-99;2;2;1;1;2;0;6;1;1;1;-99;-99;-99;-99;4;3;0;1;2;-99
21/11/2019;6;-99;6;1;-99;2;1;-99;5;2;2;-99;-99;-99;2;3;1;2;1;1;8;1;1;1;-99;-99;-99;-99;4;4;0;1;2;-99
21/11/2019;7;-99;4;2;-99;2;2;-99;5;2;3;-99;-99;-99;2;3;1;2;3;1;5;2;1;2;-99;-99;-99;-99;4;4;1;1;2;-99
21/11/2019;8;-99;4;3;-99;3;3;-99;7;3;5;-99;-99;-99;3;3;2;3;4;2;7;2;2;3;-99;-99;-99;-99;6;3;1;1;2;-99
21/11/2019;9;-99;5;4;-99;4;3;-99;8;3;8;2;-99;-99;4;4;2;4;4;2;12;2;3;5;-99;-99;-99;-99;9;5;2;3;3;-99
21/11/2019;10;-99;5;3;-99;7;4;-99;3;3;5;2;-99;-99;6;4;3;4;5;1;8;2;4;4;-99;-99;-99;-99;7;6;3;3;3;-99
21/11/2019;11;-99;6;4;-99;12;6;-99;3;3;5;5;-99;-99;8;6;3;5;7;1;9;4;4;4;-99;-99;-99;-99;15;6;5;7;4;-99
21/11/2019;12;-99;4;3;-99;9;7;-99;2;3;5;8;-99;-99;8;4;5;7;8;2;8;6;5;4;-99;-99;-99;-99;6;5;7;8;3;-99
21/11/2019;13;-99;4;2;-99;4;7;-99;2;2;3;3;-99;-99;7;4;3;7;4;2;5;4;5;4;-99;-99;-99;-99;3;3;5;5;4;-99
21/11/2019;14;-99;4;1;-99;3;3;-99;1;18;2;3;-99;-99;5;8;3;4;3;3;4;2;4;2;-99;-99;-99;-99;3;3;5;3;7;-99
21/11/2019;15;-99;3;3;-99;4;3;-99;1;33;3;6;-99;-99;3;9;4;3;2;3;3;4;2;3;-99;2;-99;-99;5;9;3;2;20;-99
21/11/2019;16;-99;2;6;-99;5;3;-99;2;8;5;7;4;-99;5;16;5;5;3;5;2;5;2;4;-99;2;-99;-99;10;26;3;4;15;-99
21/11/2019;17;-99;3;23;-99;14;4;-99;3;5;8;12;7;-99;5;10;9;7;5;8;3;8;3;5;-99;4;-99;-99;26;16;4;5;5;13
21/11/2019;18;-99;3;17;-99;14;8;-99;3;4;15;7;18;-99;12;5;4;13;12;3;3;9;5;9;-99;4;-99;-99;17;6;7;9;4;6
21/11/2019;19;-99;3;14;-99;16;8;-99;3;2;16;5;17;-99;10;4;2;8;8;2;3;4;4;2;-99;4;-99;-99;13;5;8;5;3;4
21/11/2019;20;-99;9;11;-99;15;6;-99;10;2;11;3;17;-99;12;3;2;6;10;1;2;2;5;1;-99;5;-99;-99;14;3;2;2;1;2
21/11/2019;21;-99;9;13;-99;4;3;-99;14;2;11;1;4;-99;3;2;1;2;9;1;3;2;5;1;-99;8;-99;-99;7;2;1;2;1;2
21/11/2019;22;-99;5;13;-99;3;2;-99;10;1;10;1;2;-99;3;2;1;2;8;1;2;1;3;2;-99;7;-99;-99;4;2;1;2;2;2
21/11/2019;23;-99;6;10;-99;3;4;-99;7;1;6;1;2;-99;2;2;1;1;6;1;2;1;3;2;-99;5;-99;-99;5;4;1;1;2;1
21/11/2019;24;-99;3;7;-99;5;3;-99;5;2;6;2;7;-99;3;1;1;3;7;1;2;1;3;1;-99;4;-99;-99;8;8;1;1;2;1
22/11/2019;1;-99;2;6;-99;5;2;-99;3;3;4;1;9;-99;5;2;1;4;4;1;2;1;2;1;-99;2;-99;-99;7;5;1;1;4;2
22/11/2019;2;-99;2;6;-99;4;1;-99;1;2;2;1;5;-99;3;2;1;4;3;1;1;1;1;1;-99;2;-99;-99;5;9;1;1;4;2
22/11/2019;3;-99;2;7;-99;3;2;-99;1;2;2;1;4;-99;2;2;1;4;2;1;2;1;1;1;-99;1;-99;-99;5;7;1;1;4;2
22/11/2019;4;-99;1;6;-99;2;1;-99;1;2;2;1;2;-99;2;2;1;2;2;0;2;1;1;0;-99;1;-99;-99;6;6;0;1;5;1
22/11/2019;5;-99;1;3;-99;2;2;-99;1;3;1;0;2;-99;2;2;1;1;2;1;2;1;1;1;-99;1;-99;-99;6;5;1;1;2;2
22/11/2019;6;-99;1;3;-99;2;1;-99;1;4;2;1;2;-99;3;3;1;2;3;2;1;1;1;1;-99;1;-99;-99;6;6;1;2;2;4
22/11/2019;7;-99;1;2;-99;2;2;-99;2;4;3;1;3;-99;3;2;2;2;7;2;1;1;1;3;-99;1;-99;-99;8;8;1;2;2;3
22/11/2019;8;-99;1;5;-99;3;3;-99;3;5;5;2;4;-99;4;3;2;3;6;2;1;2;2;3;-99;2;-99;-99;8;8;1;4;3;4
22/11/2019;9;-99;2;13;-99;4;4;-99;2;5;8;2;5;-99;6;5;3;6;5;2;2;2;2;3;-99;1;-99;-99;16;10;1;3;4;4
22/11/2019;10;-99;2;14;-99;7;3;-99;2;4;10;5;6;-99;5;5;4;6;5;2;2;4;3;4;-99;2;-99;-99;17;24;2;3;8;4
22/11/2019;11;-99;2;13;-99;11;4;-99;2;10;-99;7;8;-99;6;4;5;7;7;3;3;6;3;6;-99;3;-99;-99;18;21;3;5;15;5
22/11/2019;12;-99;3;8;-99;10;4;-99;1;9;-99;5;8;-99;6;7;5;7;6;3;2;4;3;4;-99;2;-99;-99;9;11;3;4;11;6
22/11/2019;13;-99;3;5;-99;7;4;-99;2;4;-99;5;8;-99;6;5;5;6;6;4;2;4;3;3;-99;3;-99;-99;5;7;3;3;4;5
22/11/2019;14;-99;4;4;-99;5;6;-99;2;5;-99;5;5;-99;4;4;4;5;5;4;2;5;4;4;-99;3;-99;-99;3;4;3;3;5;4
22/11/2019;15;-99;5;3;-99;4;5;-99;2;7;4;4;5;-99;4;4;3;4;3;3;3;5;4;5;-99;3;-99;-99;3;7;3;4;7;3
22/11/2019;16;-99;4;4;-99;4;4;-99;3;13;4;4;4;-99;3;3;4;3;3;1;4;4;3;3;-99;3;-99;-99;4;7;3;2;7;4
22/11/2019;17;-99;3;6;-99;5;4;-99;2;15;5;3;4;-99;4;4;4;4;3;1;3;3;3;2;-99;3;-99;-99;7;8;2;3;7;4
22/11/2019;18;-99;3;6;-99;6;3;-99;2;11;6;5;6;-99;5;5;4;6;3;1;2;2;2;1;-99;2;-99;-99;7;9;3;3;8;5
22/11/2019;19;-99;3;3;-99;4;3;-99;3;3;5;2;3;-99;3;2;3;4;3;1;2;1;2;1;-99;2;-99;-99;4;6;1;1;1;4
22/11/2019;20;-99;2;1;-99;3;2;-99;6;1;5;1;2;-99;2;1;1;3;2;1;2;1;1;1;-99;2;-99;-99;2;1;1;1;1;2
22/11/2019;21;-99;2;1;-99;2;1;-99;4;1;6;1;2;-99;2;0;1;2;1;1;1;1;1;1;-99;2;-99;-99;4;2;1;1;1;2
22/11/2019;22;-99;1;1;-99;3;2;-99;2;1;3;1;2;-99;2;1;1;2;1;1;1;1;2;0;-99;2;-99;-99;2;2;1;1;1;1
22/11/2019;23;-99;1;1;-99;3;2;-99;1;1;2;1;6;-99;4;0;1;3;1;1;1;1;2;0;-99;1;-99;-99;1;2;1;1;1;0
22/11/2019;24;-99;1;1;-99;2;1;-99;0;2;2;1;3;-99;4;0;2;3;1;1;1;1;1;0;-99;1;-99;-99;3;2;1;1;1;1
23/11/2019;1;-99;1;2;-99;2;1;-99;1;1;2;1;3;-99;3;0;2;1;1;1;1;1;1;0;-99;1;-99;-99;3;3;1;1;2;2
23/11/2019;2;-99;1;2;-99;2;1;-99;0;1;2;1;2;-99;3;1;1;2;1;1;1;1;0;1;-99;1;-99;-99;4;6;0;1;1;3
23/11/2019;3;-99;1;6;-99;1;1;-99;1;1;2;1;2;-99;2;1;1;2;2;1;1;1;0;0;-99;1;-99;-99;3;4;0;1;2;2
