FECHA,HORA,MER,TLA,COY,UIZ,SJA,SAG,PER,CAM
23/07/2006,13,42,27,33,33,-99,14,-99,13
23/07/2006,14,-99,25,35,39,-99,11,4,11
23/07/2006,15,-99,22,39,38,-99,8,33,17
23/07/2006,16,-99,17,34,35,35,7,51,23
23/07/2006,17,-99,13,29,29,15,6,53,27
23/07/2006,18,-99,17,35,20,9,8,31,33
23/07/2006,19,-99,17,20,9,13,11,19,22
23/07/2006,20,-99,13,13,7,1,15,28,13
23/07/2006,21,-99,11,5,2,3,17,16,6
23/07/2006,22,-99,9,4,1,6,16,-99,2
23/07/2006,23,-99,10,5,-99,2,14,4,6
23/07/2006,24,-99,11,3,-99,4,11,3,8
24/07/2006,1,-99,8,3,1,2,10,-99,1
24/07/2006,2,-99,12,5,-99,9,9,3,9
24/07/2006,3,-99,12,10,-99,5,9,-99,6
24/07/2006,4,-99,11,6,-99,4,5,-99,5
24/07/2006,5,-99,8,5,1,5,5,-99,7
24/07/2006,6,-99,7,4,2,4,7,2,7
24/07/2006,7,-99,14,8,4,9,7,5,2
24/07/2006,8,8,17,10,6,9,4,7,11
24/07/2006,9,-99,19,10,7,12,-99,4,7
24/07/2006,10,-99,37,14,8,8,-99,4,8
24/07/2006,11,-99,38,14,6,4,2,5,15
24/07/2006,12,-99,30,8,1,7,2,1,20
24/07/2006,13,5,17,9,-99,9,1,-99,11
24/07/2006,14,9,12,6,5,9,-99,-99,12
24/07/2006,15,11,10,6,9,6,-99,4,11
24/07/2006,16,13,16,13,7,6,1,11,9
24/07/2006,17,6,18,10,-99,9,4,9,5
24/07/2006,18,1,14,14,-99,7,8,10,20
24/07/2006,19,18,13,15,10,10,10,9,13
24/07/2006,20,24,14,12,18,21,11,15,13
24/07/2006,21,25,12,10,18,23,8,15,17
24/07/2006,22,20,10,11,14,24,9,12,17
24/07/2006,23,19,10,14,14,18,15,15,9
24/07/2006,24,13,9,10,13,19,18,8,9
25/07/2006,1,13,8,7,14,21,17,8,8
25/07/2006,2,14,4,7,7,13,17,7,11
25/07/2006,3,9,2,6,-99,3,16,6,10
25/07/2006,4,-99,4,3,-99,-99,4,1,6
25/07/2006,5,-99,5,2,-99,-99,4,2,6
25/07/2006,6,2,9,2,-99,-99,7,3,8
25/07/2006,7,8,19,4,4,14,-99,11,20
25/07/2006,8,11,26,8,5,21,-99,9,16
25/07/2006,9,13,29,11,2,8,-99,8,21
25/07/2006,10,12,22,10,5,1,4,4,4
25/07/2006,11,6,-99,2,5,5,-99,4,4
25/07/2006,12,6,-99,6,1,1,-99,1,14
25/07/2006,13,2,-99,1,-99,6,-99,4,1
25/07/2006,14,2,-99,1,-99,5,-99,3,3
25/07/2006,15,7,-99,-99,-99,5,1,6,4
25/07/2006,16,5,9,-99,-99,7,5,5,8
25/07/2006,17,5,-99,-99,-99,3,11,3,12
25/07/2006,18,6,4,-99,3,12,9,10,3
25/07/2006,19,7,7,6,5,15,5,13,12
25/07/2006,20,9,13,3,3,8,-99,14,12
25/07/2006,21,9,10,7,5,11,-99,14,17
25/07/2006,22,12,20,13,6,18,2,12,22
25/07/2006,23,20,18,11,-99,20,7,23,19
25/07/2006,24,40,28,12,-99,25,15,22,27
26/07/2006,1,50,30,15,14,29,24,22,26
26/07/2006,2,37,13,18,20,45,24,20,30
26/07/2006,3,24,17,17,19,32,23,16,20
26/07/2006,4,25,13,16,18,27,25,15,15
26/07/2006,5,31,11,7,19,28,28,17,11
26/07/2006,6,31,14,5,24,28,31,20,13
26/07/2006,7,33,26,7,26,31,34,29,15
26/07/2006,8,50,35,18,31,34,37,32,25
26/07/2006,9,51,45,41,35,34,38,36,18
26/07/2006,10,52,44,39,40,25,36,34,26
26/07/2006,11,48,54,47,42,30,31,42,23
26/07/2006,12,51,41,41,36,13,25,45,39
26/07/2006,13,42,48,40,39,24,16,35,36
26/07/2006,14,46,39,20,16,23,11,9,39
26/07/2006,15,25,28,5,5,23,9,19,31
26/07/2006,16,11,21,3,3,7,10,12,24
26/07/2006,17,6,11,8,4,13,10,16,13
26/07/2006,18,13,11,5,7,14,4,20,8
26/07/2006,19,14,20,9,9,15,10,18,11
26/07/2006,20,15,22,13,11,19,18,25,14
26/07/2006,21,19,26,17,12,19,22,20,15
26/07/2006,22,22,22,18,12,18,23,16,17
26/07/2006,23,24,34,18,15,16,21,20,17
26/07/2006,24,28,38,14,11,22,16,20,23
27/07/2006,1,35,41,18,11,16,14,16,25
27/07/2006,2,30,38,26,8,17,15,15,21
27/07/2006,3,20,20,-99,11,26,26,22,16
27/07/2006,4,35,15,-99,13,32,27,-99,25
27/07/2006,5,36,16,-99,14,26,23,-99,14
27/07/2006,6,24,16,16,22,16,13,29,9
27/07/2006,7,22,18,13,24,15,9,-99,16
27/07/2006,8,23,22,15,24,19,17,-99,19
27/07/2006,9,24,35,19,27,6,25,-99,16
27/07/2006,10,33,29,26,20,27,25,22,-99
27/07/2006,11,39,23,35,25,23,19,16,-99
27/07/2006,12,38,-99,37,-99,16,11,24,-99
27/07/2006,13,38,-99,45,-99,16,18,14,16
27/07/2006,14,27,-99,40,-99,12,26,18,15
27/07/2006,15,19,-99,28,10,22,25,22,18
27/07/2006,16,24,29,23,23,22,25,33,18
27/07/2006,17,24,21,24,-99,3,23,26,25
27/07/2006,18,25,16,21,-99,30,20,50,22
27/07/2006,19,26,17,23,20,22,18,33,15
27/07/2006,20,21,24,21,20,18,17,22,21
27/07/2006,21,23,24,20,19,20,-99,30,15
27/07/2006,22,26,22,19,20,17,-99,40,21
27/07/2006,23,28,-99,25,27,34,-99,43,18
27/07/2006,24,41,-99,30,32,42,-99,36,20
28/07/2006,1,42,-99,30,-99,36,-99,34,28
28/07/2006,2,34,13,26,-99,39,-99,29,24
28/07/2006,3,20,11,13,-99,37,-99,26,18
28/07/2006,4,17,17,10,23,18,22,31,11
28/07/2006,5,16,23,12,18,23,27,21,10
28/07/2006,6,20,26,12,16,19,24,14,16
28/07/2006,7,27,30,13,19,29,19,12,19
28/07/2006,8,29,35,20,24,23,18,17,20
28/07/2006,9,33,46,20,25,21,27,24,23
28/07/2006,10,40,37,28,27,19,31,26,25
28/07/2006,11,48,42,-99,36,31,34,25,16
28/07/2006,12,56,56,51,48,29,33,21,38
28/07/2006,13,46,53,59,53,32,34,25,34
28/07/2006,14,41,48,57,49,32,41,40,32
28/07/2006,15,34,47,44,38,29,37,37,40
28/07/2006,16,21,40,19,25,18,34,32,40
28/07/2006,17,20,24,13,18,13,24,26,27
28/07/2006,18,14,23,10,10,6,12,22,17
28/07/2006,19,27,22,23,8,16,7,7,16
28/07/2006,20,30,21,20,17,20,7,12,16
28/07/2006,21,26,20,18,19,16,10,17,17
28/07/2006,22,22,15,23,19,16,14,33,13
28/07/2006,23,23,23,16,17,25,17,29,11
28/07/2006,24,20,23,14,13,13,18,20,15
29/07/2006,1,23,19,12,10,13,19,14,16
29/07/2006,2,20,17,11,14,24,19,21,4
29/07/2006,3,13,19,14,14,22,-99,27,25
29/07/2006,4,16,14,14,16,38,-99,16,15
29/07/2006,5,26,15,15,-99,22,-99,12,15
29/07/2006,6,30,18,10,-99,17,17,16,14
29/07/2006,7,29,36,9,-99,17,16,21,16
29/07/2006,8,28,24,18,-99,35,18,28,17
29/07/2006,9,30,34,21,21,23,21,24,14
29/07/2006,10,45,54,30,33,11,22,31,18
29/07/2006,11,51,40,39,48,25,21,39,25
29/07/2006,12,44,40,37,60,32,18,44,35
29/07/2006,13,38,54,34,46,28,18,35,25
29/07/2006,14,28,48,29,37,9,16,25,16
29/07/2006,15,15,28,19,26,10,13,18,26
29/07/2006,16,22,21,7,21,23,12,16,15
29/07/2006,17,20,26,9,18,21,12,25,19
29/07/2006,18,20,27,9,13,22,17,22,14
29/07/2006,19,-99,17,14,9,10,6,27,30
29/07/2006,20,-99,11,11,8,22,1,17,18
29/07/2006,21,-99,9,8,9,10,4,18,14
29/07/2006,22,-99,7,-99,11,15,8,16,5
29/07/2006,23,-99,10,-99,11,10,9,22,6
29/07/2006,24,-99,11,-99,8,11,12,14,8
30/07/2006,1,-99,19,7,8,14,14,18,10
30/07/2006,2,-99,12,8,9,17,10,15,20
30/07/2006,3,-99,10,11,14,13,10,21,12
30/07/2006,4,-99,12,14,16,15,12,19,8
30/07/2006,5,-99,12,19,17,21,15,16,11
30/07/2006,6,-99,11,15,15,20,16,14,9
30/07/2006,7,-99,14,13,16,19,16,19,8
30/07/2006,8,-99,19,12,19,20,20,18,12
30/07/2006,9,-99,20,22,20,22,21,22,5
30/07/2006,10,-99,30,14,32,24,23,26,-99
30/07/2006,11,-99,29,13,33,4,22,19,-99
30/07/2006,12,-99,33,22,32,22,20,13,-99
30/07/2006,13,15,42,30,36,23,19,27,-99
30/07/2006,14,41,42,30,42,26,19,15,-99
30/07/2006,15,40,44,29,35,16,25,25,-99
30/07/2006,16,33,35,23,28,15,28,23,-99
30/07/2006,17,17,24,20,20,10,29,18,-99
30/07/2006,18,14,19,13,12,19,26,20,-99
30/07/2006,19,15,12,12,10,4,20,19,-99
30/07/2006,20,12,8,14,11,10,9,13,-99
30/07/2006,21,18,10,17,13,14,-99,21,-99
30/07/2006,22,20,11,10,11,17,2,24,-99
30/07/2006,23,16,12,7,9,8,11,15,-99
30/07/2006,24,14,10,4,7,4,14,13,-99
31/07/2006,1,8,9,5,6,9,18,9,-99
31/07/2006,2,8,10,4,4,15,17,10,-99
31/07/2006,3,10,11,2,2,13,16,11,-99
31/07/2006,4,9,15,4,7,14,15,10,-99
31/07/2006,5,7,16,3,9,14,13,19,-99
31/07/2006,6,8,16,3,10,17,12,24,-99
31/07/2006,7,15,22,7,14,14,11,23,-99
31/07/2006,8,25,36,15,16,15,16,27,-99
31/07/2006,9,27,39,19,21,20,23,35,-99
31/07/2006,10,33,49,26,28,10,24,28,-99
31/07/2006,11,35,56,32,34,27,22,12,-99
31/07/2006,12,47,43,37,39,41,21,9,-99
31/07/2006,13,55,26,41,46,20,18,17,-99
31/07/2006,14,47,34,44,47,22,12,22,-99
31/07/2006,15,31,36,39,38,21,14,20,-99
31/07/2006,16,33,35,37,30,25,14,21,36
31/07/2006,17,33,36,30,25,25,12,28,35
31/07/2006,18,31,29,28,22,23,6,14,35
31/07/2006,19,17,18,19,16,16,12,28,45
31/07/2006,20,21,15,12,12,6,14,21,31
31/07/2006,21,23,20,14,13,13,10,11,27
31/07/2006,22,22,21,18,16,10,9,21,13
31/07/2006,23,22,19,15,19,15,13,26,23
31/07/2006,24,20,15,14,20,18,12,33,14
01/08/2006,1,19,13,11,16,17,14,25,14
01/08/2006,2,22,22,14,11,24,15,25,29
01/08/2006,3,15,25,17,-99,20,16,18,28
01/08/2006,4,17,27,13,-99,17,14,13,17
01/08/2006,5,23,23,11,-99,19,15,13,24
01/08/2006,6,24,23,11,10,23,15,18,16
01/08/2006,7,30,28,12,8,22,18,21,28
01/08/2006,8,36,42,13,13,13,22,18,30
01/08/2006,9,36,46,15,9,13,21,17,41
01/08/2006,10,49,46,27,-99,31,18,15,46
01/08/2006,11,64,40,38,-99,37,15,28,34
01/08/2006,12,70,56,53,-99,45,15,37,44
01/08/2006,13,55,71,54,49,31,29,43,72
01/08/2006,14,40,70,51,47,26,36,26,63
01/08/2006,15,31,44,38,37,26,34,34,47
01/08/2006,16,28,40,39,14,38,30,37,37
01/08/2006,17,36,43,24,-99,28,29,31,47
01/08/2006,18,29,32,24,16,22,31,17,38
01/08/2006,19,19,23,23,15,16,20,22,37
01/08/2006,20,25,20,20,15,13,6,19,36
01/08/2006,21,27,25,25,16,20,4,17,10
01/08/2006,22,30,24,26,20,16,4,19,23
01/08/2006,23,26,22,22,24,25,11,22,29
01/08/2006,24,-99,22,21,23,23,20,34,16
02/08/2006,1,-99,24,16,25,27,23,32,24
02/08/2006,2,-99,29,18,29,29,23,36,30
02/08/2006,3,25,25,20,26,11,19,28,27
02/08/2006,4,22,19,17,28,19,14,25,16
02/08/2006,5,23,19,15,25,18,15,20,25
02/08/2006,6,33,15,11,20,17,15,13,35
02/08/2006,7,26,21,12,18,25,14,8,24
02/08/2006,8,30,48,16,20,24,17,19,18
02/08/2006,9,34,47,24,28,14,20,21,29
02/08/2006,10,28,39,31,25,17,22,25,39
02/08/2006,11,40,42,34,26,11,25,23,46
02/08/2006,12,69,50,47,38,42,22,14,28
02/08/2006,13,58,37,50,48,33,21,19,37
02/08/2006,14,29,24,45,54,18,14,32,35
02/08/2006,15,12,16,28,41,10,9,28,24
02/08/2006,16,7,21,21,26,13,8,12,16
02/08/2006,17,2,15,14,19,2,8,17,19
02/08/2006,18,7,11,10,13,11,3,17,9
02/08/2006,19,11,13,11,10,10,3,12,13
02/08/2006,20,12,19,22,19,14,6,30,18
02/08/2006,21,18,30,17,26,24,4,48,29
02/08/2006,22,20,15,10,18,15,7,30,29
02/08/2006,23,19,14,9,7,17,11,23,40
02/08/2006,24,20,22,9,-99,3,13,2,17
03/08/2006,1,33,16,4,-99,4,17,9,11
03/08/2006,2,-99,6,-99,-99,8,13,7,15
03/08/2006,3,-99,10,4,9,16,11,8,16
03/08/2006,4,-99,16,5,15,7,11,11,11
03/08/2006,5,-99,15,4,12,18,10,17,13
03/08/2006,6,-99,16,4,11,19,11,26,12
03/08/2006,7,-99,17,6,12,9,15,12,15
03/08/2006,8,2,19,7,8,8,18,3,21
03/08/2006,9,13,17,7,4,4,16,1,16
03/08/2006,10,-99,15,6,5,3,13,4,12
03/08/2006,11,-99,23,4,4,12,8,6,5
03/08/2006,12,-99,30,10,4,5,6,6,11
03/08/2006,13,-99,27,15,7,2,3,3,8
03/08/2006,14,-99,-99,11,5,12,4,5,13
03/08/2006,15,-99,26,5,2,12,11,11,25
03/08/2006,16,2,26,4,1,5,3,7,12
03/08/2006,17,5,13,7,2,2,3,8,14
03/08/2006,18,10,16,5,4,4,12,8,19
03/08/2006,19,2,15,10,6,10,23,10,-99
03/08/2006,20,-99,16,5,5,15,17,14,9
03/08/2006,21,-99,13,7,7,13,14,16,8
03/08/2006,22,-99,18,8,10,12,16,14,11
03/08/2006,23,11,24,3,7,15,14,17,17
03/08/2006,24,14,25,9,7,14,15,20,15
04/08/2006,1,22,22,8,8,23,16,14,22
04/08/2006,2,27,23,6,-99,11,15,14,38
04/08/2006,3,39,25,9,-99,17,16,-99,30
04/08/2006,4,44,30,12,-99,14,18,-99,31
04/08/2006,5,42,32,10,9,18,17,-99,36
04/08/2006,6,35,36,10,9,23,12,15,41
04/08/2006,7,28,41,13,10,20,11,18,38
04/08/2006,8,21,41,16,17,27,14,20,30
04/08/2006,9,35,52,19,23,17,17,25,38
04/08/2006,10,47,70,31,-99,25,17,29,27
04/08/2006,11,54,80,36,-99,26,16,24,51
04/08/2006,12,38,68,27,-99,21,14,7,71
04/08/2006,13,7,52,9,-99,9,14,12,50
04/08/2006,14,6,32,8,-99,22,15,12,28
04/08/2006,15,20,26,27,-99,22,17,11,46
04/08/2006,16,15,22,23,34,8,21,18,23
04/08/2006,17,18,17,17,15,18,20,36,15
04/08/2006,18,16,11,10,11,31,21,34,13
04/08/2006,19,30,16,27,-99,43,14,47,12
04/08/2006,20,27,21,28,-99,24,10,32,25
04/08/2006,21,27,26,25,19,19,12,26,40
04/08/2006,22,24,36,16,17,17,15,20,53
04/08/2006,23,14,29,6,17,11,23,19,24
04/08/2006,24,17,22,9,13,9,25,24,16
05/08/2006,1,19,29,12,13,19,27,20,13
05/08/2006,2,23,22,10,14,27,27,15,18
05/08/2006,3,27,20,9,-99,24,22,5,31
05/08/2006,4,25,-99,5,-99,16,16,1,20
05/08/2006,5,23,-99,5,-99,11,13,6,29
05/08/2006,6,26,-99,6,10,16,14,11,30
05/08/2006,7,29,30,9,14,18,17,24,8
05/08/2006,8,32,49,13,22,24,22,20,18
05/08/2006,9,32,48,16,21,13,25,39,44
05/08/2006,10,29,42,25,28,16,28,23,35
05/08/2006,11,33,32,30,30,23,29,25,32
05/08/2006,12,33,31,35,30,33,29,30,38
05/08/2006,13,18,28,22,26,9,23,31,44
05/08/2006,14,18,32,10,19,3,13,19,29
05/08/2006,15,29,39,20,12,21,3,13,16
05/08/2006,16,36,38,26,22,26,-99,5,28
05/08/2006,17,36,33,24,35,18,3,18,43
05/08/2006,18,15,15,23,25,1,6,32,30
05/08/2006,19,13,11,11,11,4,5,9,48
05/08/2006,20,18,11,15,14,15,8,13,10
05/08/2006,21,19,12,18,16,17,8,16,13
05/08/2006,22,20,9,13,19,15,12,23,21
05/08/2006,23,17,8,12,19,8,16,23,20
05/08/2006,24,12,9,10,20,16,21,28,7
06/08/2006,1,14,11,5,13,13,19,20,11
06/08/2006,2,21,8,5,7,15,20,18,16
06/08/2006,3,23,5,6,9,24,21,24,11
06/08/2006,4,11,5,4,14,8,16,13,10
06/08/2006,5,5,6,4,20,4,9,14,5
06/08/2006,6,9,19,1,16,5,6,15,6
06/08/2006,7,12,20,3,10,5,1,22,9
06/08/2006,8,13,18,5,8,8,5,15,5
06/08/2006,9,18,17,6,5,9,6,12,20
06/08/2006,10,26,20,11,12,6,8,13,12
06/08/2006,11,30,24,15,18,17,11,13,16
06/08/2006,12,31,32,23,20,18,11,15,34
06/08/2006,13,27,37,23,17,17,9,-99,32
06/08/2006,14,24,31,12,11,19,4,8,18
06/08/2006,15,13,23,13,14,12,9,20,27
06/08/2006,16,7,-99,12,12,9,8,16,22
06/08/2006,17,10,-99,5,8,10,9,16,11
06/08/2006,18,12,-99,10,7,9,7,12,11
06/08/2006,19,17,19,16,8,17,4,14,29
06/08/2006,20,12,19,14,14,8,8,11,36
06/08/2006,21,10,16,15,15,6,8,14,17
06/08/2006,22,19,19,9,18,11,10,19,13
06/08/2006,23,22,19,14,27,7,14,18,26
06/08/2006,24,18,12,16,17,13,13,18,18
07/08/2006,1,18,9,13,10,8,14,15,25
07/08/2006,2,20,-99,13,10,15,11,15,25
07/08/2006,3,15,-99,9,14,16,10,16,24
07/08/2006,4,12,-99,10,16,-99,7,12,11
07/08/2006,5,12,-99,7,13,-99,7,11,8
07/08/2006,6,19,15,9,14,-99,10,14,11
07/08/2006,7,27,21,10,14,13,12,14,21
07/08/2006,8,29,34,16,16,16,16,22,20
07/08/2006,9,31,48,16,18,20,22,19,28
07/08/2006,10,28,47,19,24,10,25,32,29
07/08/2006,11,29,40,33,25,7,22,38,36
07/08/2006,12,35,37,30,29,31,19,25,36
07/08/2006,13,44,27,28,37,32,20,20,61
07/08/2006,14,43,29,37,51,31,15,30,62
07/08/2006,15,33,25,32,54,30,12,32,32
07/08/2006,16,8,22,13,31,8,20,32,38
07/08/2006,17,11,25,10,14,2,24,28,22
07/08/2006,18,28,-99,8,-99,8,35,29,11
07/08/2006,19,20,-99,5,-99,19,31,27,26
07/08/2006,20,19,-99,8,-99,8,21,19,19
07/08/2006,21,20,19,10,25,15,18,9,18
07/08/2006,22,19,18,13,24,8,12,18,34
07/08/2006,23,16,12,14,20,7,13,22,23
07/08/2006,24,17,11,9,13,11,12,18,12
08/08/2006,1,16,10,8,10,18,12,17,11
08/08/2006,2,15,9,9,14,14,13,12,8
08/08/2006,3,13,6,6,13,13,15,16,11
08/08/2006,4,11,12,3,13,5,13,6,9
08/08/2006,5,9,14,3,11,5,11,1,15
08/08/2006,6,9,17,5,8,6,8,2,13
08/08/2006,7,12,23,5,5,7,5,6,11
08/08/2006,8,16,21,9,9,10,5,2,7
08/08/2006,9,19,20,12,9,10,4,6,17
08/08/2006,10,27,25,13,18,6,6,11,27
08/08/2006,11,31,13,23,25,22,6,14,23
08/08/2006,12,37,19,25,38,24,9,14,6
08/08/2006,13,33,24,37,44,13,22,8,16
08/08/2006,14,19,18,25,33,2,30,17,32
08/08/2006,15,5,10,8,17,8,21,28,25
08/08/2006,16,6,15,14,11,5,16,20,11
08/08/2006,17,12,16,6,11,15,11,9,15
08/08/2006,18,21,-99,11,14,23,1,19,19
08/08/2006,19,19,-99,14,14,18,2,28,26
08/08/2006,20,13,-99,9,9,6,9,18,30
08/08/2006,21,13,10,8,6,13,12,22,10
08/08/2006,22,12,15,6,3,6,15,14,15
08/08/2006,23,7,10,6,3,3,14,8,9
08/08/2006,24,9,12,4,5,7,11,5,9
09/08/2006,1,10,15,2,9,8,9,9,5
09/08/2006,2,9,12,3,8,14,6,4,15
09/08/2006,3,10,11,5,9,6,-99,6,10
09/08/2006,4,8,13,5,8,9,-99,3,10
09/08/2006,5,12,10,6,8,8,-99,9,7
09/08/2006,6,13,11,8,11,-99,-99,12,8
09/08/2006,7,17,18,10,9,-99,-99,13,10
09/08/2006,8,16,20,10,15,-99,9,22,14
09/08/2006,9,13,15,12,17,6,10,12,18
09/08/2006,10,7,16,12,11,1,9,2,12
09/08/2006,11,7,13,11,8,4,6,-99,6
09/08/2006,12,9,12,19,14,6,4,-99,3
09/08/2006,13,18,16,19,20,12,3,7,3
09/08/2006,14,22,14,17,20,15,-99,8,9
09/08/2006,15,19,12,17,16,2,1,16,8
09/08/2006,16,11,13,6,9,1,1,9,14
09/08/2006,17,11,13,2,4,17,2,10,12
09/08/2006,18,16,15,3,5,8,9,5,1
09/08/2006,19,16,13,7,8,16,5,7,9
09/08/2006,20,21,14,12,5,10,3,14,18
09/08/2006,21,21,12,12,3,8,7,11,24
09/08/2006,22,18,14,5,3,-99,7,18,17
09/08/2006,23,16,17,4,2,3,13,11,19
09/08/2006,24,12,15,5,1,4,14,10,16
10/08/2006,1,12,9,9,-99,9,12,8,8
10/08/2006,2,14,9,6,2,5,12,5,3
10/08/2006,3,13,11,5,3,4,9,10,9
10/08/2006,4,16,16,9,2,9,8,7,9
10/08/2006,5,20,19,11,6,9,8,9,16
10/08/2006,6,20,20,16,11,13,6,3,9
10/08/2006,7,23,21,16,15,3,7,6,13
10/08/2006,8,30,25,20,11,11,11,11,18
10/08/2006,9,30,37,19,9,15,13,13,21
10/08/2006,10,13,36,20,11,7,15,13,17
10/08/2006,11,-99,31,24,24,21,-99,8,20
10/08/2006,12,-99,41,23,36,27,-99,16,19
10/08/2006,13,10,45,26,41,45,-99,25,35
10/08/2006,14,32,46,36,-99,32,16,29,50
10/08/2006,15,43,50,43,-99,35,20,36,48
10/08/2006,16,44,46,51,44,36,21,28,48
10/08/2006,17,38,38,46,43,26,22,27,55
10/08/2006,18,31,46,34,31,23,27,42,73
10/08/2006,19,29,41,15,23,13,18,39,79
10/08/2006,20,21,20,17,14,6,14,11,40
10/08/2006,21,30,12,14,16,11,16,18,21
10/08/2006,22,20,10,5,13,14,13,27,28
10/08/2006,23,14,10,5,10,6,16,14,-99
10/08/2006,24,16,12,8,8,8,17,11,8
11/08/2006,1,17,7,9,5,8,15,12,13
11/08/2006,2,19,6,3,5,12,14,7,15
11/08/2006,3,17,10,1,4,16,14,7,20
11/08/2006,4,-99,17,7,6,20,13,10,19
11/08/2006,5,-99,21,8,10,10,-99,9,10
11/08/2006,6,-99,27,9,10,16,-99,13,21
11/08/2006,7,-99,28,12,11,6,-99,14,31
11/08/2006,8,-99,23,13,11,13,18,20,27
11/08/2006,9,-99,32,14,16,4,19,16,45
11/08/2006,10,-99,49,23,26,18,18,5,33
11/08/2006,11,-99,55,-99,32,26,13,20,40
11/08/2006,12,-99,63,-99,24,29,9,14,37
11/08/2006,13,-99,46,-99,30,24,15,3,48
11/08/2006,14,-99,41,-99,35,12,26,8,56
11/08/2006,15,41,31,-99,27,5,23,15,55
11/08/2006,16,37,25,-99,16,21,14,16,27
11/08/2006,17,54,29,-99,9,20,8,16,23
11/08/2006,18,65,22,-99,23,23,12,15,43
11/08/2006,19,43,20,-99,40,22,2,13,26
11/08/2006,20,35,19,-99,31,21,-99,25,22
11/08/2006,21,37,20,-99,20,9,4,22,16
11/08/2006,22,34,18,15,19,19,12,20,22
11/08/2006,23,22,17,14,22,14,16,19,15
11/08/2006,24,25,22,14,18,24,-99,22,12
12/08/2006,1,31,25,17,19,33,-99,15,30
12/08/2006,2,32,21,16,18,17,-99,21,41
12/08/2006,3,50,22,15,20,13,19,23,30
12/08/2006,4,55,25,10,24,15,17,33,17
12/08/2006,5,1,20,6,-99,23,18,31,11
12/08/2006,6,-99,21,5,-99,19,23,23,17
12/08/2006,7,-99,21,6,-99,26,25,19,34
12/08/2006,8,4,42,8,23,28,32,31,23
12/08/2006,9,31,69,26,44,37,41,32,33
12/08/2006,10,55,89,40,49,17,49,28,26
12/08/2006,11,58,103,45,51,18,44,36,54
12/08/2006,12,48,85,45,51,15,35,40,66
12/08/2006,13,26,49,31,43,10,23,37,45
12/08/2006,14,16,41,31,42,9,9,15,35
12/08/2006,15,15,34,27,31,15,6,23,36
12/08/2006,16,15,-99,-99,12,11,4,22,25
12/08/2006,17,13,8,-99,11,6,2,14,18
12/08/2006,18,15,17,-99,16,11,-99,14,7
12/08/2006,19,21,18,2,13,20,-99,13,16
12/08/2006,20,23,11,5,16,17,9,21,23
12/08/2006,21,21,12,13,13,19,12,28,21
12/08/2006,22,22,14,10,10,12,1,20,17
12/08/2006,23,21,14,9,11,19,4,19,11
12/08/2006,24,21,18,13,13,19,15,22,17
13/08/2006,1,23,-99,14,13,25,18,25,16
13/08/2006,2,21,-99,13,14,28,19,24,19
13/08/2006,3,23,-99,9,15,27,20,28,19
13/08/2006,4,18,-99,12,19,24,22,31,13
13/08/2006,5,-99,-99,11,19,22,23,28,17
13/08/2006,6,-99,-99,9,23,26,25,27,24
13/08/2006,7,-99,-99,11,23,25,26,23,20
13/08/2006,8,-99,-99,7,27,27,24,19,20
13/08/2006,9,2,-99,18,33,29,22,36,27
13/08/2006,10,34,46,48,43,34,22,30,31
13/08/2006,11,59,49,56,49,37,24,40,39
13/08/2006,12,65,52,51,58,37,22,36,43
13/08/2006,13,63,48,44,65,35,16,32,56
13/08/2006,14,52,37,52,68,21,19,37,58
13/08/2006,15,24,30,40,50,15,26,30,57
13/08/2006,16,18,24,21,30,9,29,20,29
13/08/2006,17,16,20,19,21,17,28,24,19
13/08/2006,18,18,25,15,19,11,22,20,21
13/08/2006,19,37,29,20,16,23,18,17,23
13/08/2006,20,34,-99,21,16,18,10,27,42
13/08/2006,21,32,-99,20,11,6,7,21,66
13/08/2006,22,29,-99,12,14,9,5,20,-99
13/08/2006,23,26,-99,12,13,12,5,27,9
13/08/2006,24,4,-99,10,11,11,15,15,13
14/08/2006,1,-99,-99,10,12,11,22,23,17
14/08/2006,2,-99,-99,4,12,13,19,19,14
14/08/2006,3,-99,-99,3,8,-99,16,15,17
14/08/2006,4,-99,-99,5,6,-99,13,18,11
14/08/2006,5,7,-99,6,8,-99,12,8,5
14/08/2006,6,18,-99,10,10,7,12,7,18
14/08/2006,7,31,-99,18,9,14,10,8,23
14/08/2006,8,32,-99,24,12,17,15,16,41
14/08/2006,9,47,-99,25,15,35,20,13,39
14/08/2006,10,59,-99,33,23,36,17,18,48
14/08/2006,11,65,-99,43,40,47,13,15,34
14/08/2006,12,69,-99,52,61,31,11,28,35
14/08/2006,13,35,39,61,53,12,15,29,39
14/08/2006,14,20,35,36,37,10,16,27,52
14/08/2006,15,4,25,15,19,15,14,23,35
14/08/2006,16,-99,15,35,26,8,12,23,19
14/08/2006,17,-99,12,24,24,8,10,28,8
14/08/2006,18,-99,18,17,17,17,10,20,24
14/08/2006,19,11,15,14,18,17,9,27,30
14/08/2006,20,17,15,11,13,6,12,25,38
14/08/2006,21,29,17,9,12,9,11,20,16
14/08/2006,22,29,19,7,11,15,8,21,24
14/08/2006,23,28,22,8,12,12,8,20,21
14/08/2006,24,28,19,10,11,15,9,16,17
15/08/2006,1,23,12,9,10,14,12,16,14
15/08/2006,2,21,10,6,12,15,10,13,6
15/08/2006,3,20,8,6,10,20,11,13,13
15/08/2006,4,8,8,4,11,24,19,15,12
