FECHA,HORA,AJM,AJU,BJU,CAM,CCA,COY,GAM,HGM,INN,MER,MGH,MPA,NEZ,PED,SAG,SFE,SJA,TLA,UAX,UIZ,XAL,,,,,,,
28/03/2017,19,15,15,28,7,17,15,-99,8,-99,17,10,14,20,-99,28,11,-99,7,19,-99,14,,,,,,,
28/03/2017,20,11,21,8,16,12,9,-99,10,-99,13,10,19,18,-99,51,12,-99,11,22,-99,13,,,,,,,
28/03/2017,21,10,18,13,15,13,10,-99,14,-99,8,10,17,19,-99,10,17,-99,17,14,-99,15,,,,,,,
28/03/2017,22,9,4,10,18,11,13,-99,12,-99,24,12,11,-99,-99,16,16,-99,15,24,-99,22,,,,,,,
28/03/2017,23,11,6,16,15,14,14,-99,12,-99,27,10,11,-99,-99,24,15,-99,15,21,-99,21,,,,,,,
28/03/2017,24,12,8,15,10,11,14,-99,12,-99,37,8,13,-99,-99,14,13,-99,12,19,-99,39,,,,,,,
29/03/2017,1,11,23,16,14,18,21,-99,11,-99,-99,7,14,-99,-99,12,10,-99,22,33,-99,28,,,,,,,
29/03/2017,2,8,12,16,12,25,20,-99,17,-99,22,7,18,-99,-99,16,8,-99,25,25,-99,19,,,,,,,
29/03/2017,3,10,16,21,15,21,21,-99,21,-99,29,11,13,-99,-99,16,6,-99,22,17,-99,28,,,,,,,
29/03/2017,4,7,8,18,21,17,19,-99,15,-99,17,13,11,-99,-99,27,8,-99,13,19,-99,30,,,,,,,
29/03/2017,5,7,17,16,31,14,14,-99,22,-99,19,15,10,-99,-99,30,7,-99,16,15,-99,58,,,,,,,
29/03/2017,6,8,18,22,38,19,19,-99,18,-99,29,14,8,-99,-99,70,6,-99,10,17,-99,44,,,,,,,
29/03/2017,7,9,15,19,39,19,19,-99,21,-99,15,16,6,-99,-99,54,10,-99,26,32,-99,57,,,,,,,
29/03/2017,8,6,6,21,32,21,20,-99,21,-99,27,17,6,-99,-99,-99,8,-99,40,19,-99,59,,,,,,,
29/03/2017,9,10,1,16,19,16,18,-99,15,-99,25,12,11,-99,-99,-99,14,-99,25,9,-99,36,,,,,,,
29/03/2017,10,12,9,24,26,15,26,-99,30,-99,20,-99,14,-99,-99,-99,13,-99,25,14,-99,26,,,,,,,
29/03/2017,11,13,16,24,30,16,20,-99,14,-99,13,-99,14,-99,-99,-99,11,-99,16,18,-99,21,,,,,,,
29/03/2017,12,9,19,19,15,16,14,-99,13,-99,23,-99,15,-99,-99,-99,7,-99,16,17,-99,14,,,,,,,
29/03/2017,13,16,24,17,16,14,18,-99,8,-99,15,-99,18,-99,-99,-99,3,-99,18,11,-99,17,,,,,,,
29/03/2017,14,16,17,15,10,18,13,-99,3,-99,14,-99,15,-99,-99,-99,8,-99,25,10,-99,17,,,,,,,
29/03/2017,15,20,23,14,17,16,16,-99,9,-99,15,13,16,-99,-99,-99,10,-99,19,7,-99,21,,,,,,,
29/03/2017,16,4,14,12,11,13,11,-99,16,-99,14,6,19,-99,-99,-99,10,-99,12,22,-99,23,,,,,,,
29/03/2017,17,8,13,13,11,14,11,-99,20,-99,9,15,16,-99,-99,-99,7,-99,8,10,-99,15,,,,,,,
29/03/2017,18,8,16,13,6,16,17,-99,19,-99,15,14,14,-99,-99,-99,12,-99,14,15,-99,10,,,,,,,
29/03/2017,19,12,18,9,12,14,9,-99,15,-99,17,9,16,-99,-99,-99,8,-99,3,14,-99,10,,,,,,,
29/03/2017,20,8,20,23,9,20,11,-99,10,-99,11,15,16,-99,-99,-99,8,-99,7,21,-99,-99,,,,,,,
29/03/2017,21,11,22,16,10,20,13,-99,11,-99,10,11,17,-99,-99,-99,13,-99,10,12,-99,-99,,,,,,,
29/03/2017,22,7,7,18,19,18,17,-99,16,-99,29,17,10,-99,-99,-99,14,-99,13,22,-99,-99,,,,,,,
29/03/2017,23,11,2,12,19,18,15,-99,20,-99,15,28,5,-99,-99,-99,19,-99,17,30,-99,21,,,,,,,
29/03/2017,24,7,1,9,20,12,12,-99,20,-99,16,18,4,-99,-99,-99,18,-99,17,17,-99,17,,,,,,,
30/03/2017,1,9,10,10,24,16,11,-99,10,-99,28,15,10,-99,-99,-99,20,-99,18,13,-99,16,,,,,,,
30/03/2017,2,2,12,10,17,17,7,-99,13,-99,20,18,11,-99,-99,-99,9,-99,21,25,-99,26,,,,,,,
30/03/2017,3,5,14,3,20,13,11,-99,16,-99,26,16,11,-99,-99,-99,8,-99,19,32,-99,43,,,,,,,
30/03/2017,4,5,6,8,21,11,12,-99,14,-99,18,17,10,-99,-99,30,12,-99,20,26,-99,34,,,,,,,
30/03/2017,5,4,12,7,29,9,14,-99,13,-99,13,18,4,-99,-99,38,6,-99,19,23,-99,34,,,,,,,
30/03/2017,6,2,7,11,24,16,7,-99,20,-99,24,17,-99,-99,-99,4,11,-99,27,23,-99,43,,,,,,,
30/03/2017,7,10,23,15,29,13,10,-99,23,-99,41,12,-99,-99,-99,59,6,-99,33,35,-99,96,,,,,,,
30/03/2017,8,14,29,16,41,12,12,-99,21,-99,48,11,-99,-99,-99,53,9,-99,30,11,-99,71,,,,,,,
30/03/2017,9,6,23,22,50,13,19,-99,14,-99,25,12,-99,-99,-99,45,7,-99,30,12,-99,55,,,,,,,
30/03/2017,10,8,9,20,35,9,21,-99,22,-99,36,19,-99,-99,-99,33,3,-99,38,10,-99,43,,,,,,,
30/03/2017,11,11,15,32,25,15,20,-99,24,-99,27,25,-99,-99,-99,41,13,-99,29,23,-99,28,,,,,,,
30/03/2017,12,22,25,-99,31,18,24,-99,30,-99,26,29,-99,-99,-99,19,19,-99,21,13,-99,29,,,,,,,
30/03/2017,13,12,24,-99,29,20,19,-99,39,-99,33,28,-99,-99,-99,22,28,-99,20,8,-99,25,,,,,,,
30/03/2017,14,20,21,-99,32,17,20,-99,44,-99,17,31,-99,-99,-99,28,29,-99,24,10,-99,27,,,,,,,
30/03/2017,15,21,25,-99,28,20,24,-99,42,-99,17,30,-99,-99,-99,34,19,-99,24,13,-99,27,,,,,,,
30/03/2017,16,19,24,-99,34,20,25,-99,33,-99,32,28,-99,-99,-99,16,10,-99,19,14,-99,37,,,,,,,
30/03/2017,17,17,19,-99,28,19,24,-99,36,-99,25,25,-99,-99,-99,14,26,-99,26,18,-99,38,,,,,,,
30/03/2017,18,16,21,24,22,22,22,-99,21,-99,21,24,-99,-99,-99,11,9,-99,23,21,-99,31,,,,,,,
30/03/2017,19,14,21,20,22,20,22,-99,23,-99,21,24,-99,-99,-99,38,16,-99,24,21,-99,29,,,,,,,
30/03/2017,20,13,20,20,20,21,16,-99,17,-99,15,32,-99,-99,-99,20,18,-99,21,17,-99,24,,,,,,,
30/03/2017,21,11,19,18,22,14,18,-99,18,-99,21,17,-99,-99,-99,39,18,-99,22,21,-99,25,,,,,,,
30/03/2017,22,16,13,17,30,19,18,-99,17,-99,19,16,-99,-99,-99,-99,13,-99,14,17,-99,41,,,,,,,
30/03/2017,23,17,7,18,40,20,20,-99,17,-99,2,19,-99,-99,-99,45,17,-99,27,28,-99,35,,,,,,,
30/03/2017,24,12,13,20,29,21,21,-99,23,-99,-99,21,-99,-99,-99,24,11,-99,26,31,-99,33,,,,,,,
31/03/2017,1,11,24,16,26,15,18,-99,20,-99,15,16,-99,-99,-99,43,15,-99,30,34,-99,39,,,,,,,
31/03/2017,2,13,17,19,27,16,17,-99,23,-99,38,18,-99,-99,-99,60,13,-99,29,23,-99,37,,,,,,,
31/03/2017,3,17,15,25,34,24,27,-99,25,-99,13,15,-99,-99,-99,39,12,-99,31,31,-99,52,,,,,,,
31/03/2017,4,20,17,23,32,21,25,-99,19,-99,26,23,-99,-99,-99,37,15,-99,21,23,-99,51,,,,,,,
31/03/2017,5,18,18,23,30,20,23,-99,25,-99,21,83,-99,-99,-99,35,15,-99,28,23,-99,41,,,,,,,
31/03/2017,6,15,15,26,31,21,19,-99,25,-99,27,39,-99,-99,-99,56,17,-99,28,23,-99,41,,,,,,,
31/03/2017,7,11,18,27,31,21,24,-99,20,-99,58,31,-99,-99,-99,38,18,-99,40,32,-99,46,,,,,,,
31/03/2017,8,18,18,29,40,25,23,-99,23,-99,60,30,-99,-99,-99,82,-99,-99,55,29,-99,41,,,,,,,
31/03/2017,9,25,16,26,55,23,28,-99,35,-99,47,36,-99,-99,-99,67,-99,-99,68,25,-99,52,,,,,,,
31/03/2017,10,30,15,34,51,18,33,-99,46,-99,44,41,-99,-99,-99,50,-99,-99,72,24,-99,42,,,,,,,
31/03/2017,11,33,22,53,30,35,42,-99,48,-99,51,-99,-99,-99,-99,41,39,-99,57,30,-99,40,,,,,,,
31/03/2017,12,-99,-99,56,33,39,60,-99,56,-99,52,-99,-99,-99,-99,1,38,-99,33,61,-99,29,,,,,,,
31/03/2017,13,27,23,39,51,40,37,-99,53,-99,70,-99,-99,-99,-99,-99,29,-99,32,31,-99,-99,,,,,,,
31/03/2017,14,23,26,19,34,18,19,-99,32,-99,29,-99,-99,-99,-99,33,16,-99,38,9,-99,-99,,,,,,,
31/03/2017,15,19,27,22,15,16,15,-99,35,-99,20,9,-99,-99,-99,36,20,-99,7,9,-99,-99,,,,,,,
31/03/2017,16,13,22,16,20,18,19,-99,22,-99,20,20,-99,-99,-99,27,30,-99,14,7,-99,23,,,,,,,
31/03/2017,17,15,20,20,19,22,21,-99,10,-99,17,20,-99,-99,-99,19,27,-99,13,19,-99,20,,,,,,,
31/03/2017,18,17,22,23,15,32,20,-99,7,-99,23,21,-99,-99,-99,14,16,-99,11,17,-99,18,,,,,,,
31/03/2017,19,15,30,14,11,27,21,-99,15,-99,12,14,-99,-99,-99,24,7,-99,12,21,-99,22,,,,,,,
31/03/2017,20,19,21,20,27,27,25,-99,21,-99,34,16,-99,-99,-99,17,12,-99,14,25,-99,29,,,,,,,
31/03/2017,21,10,14,20,19,16,21,-99,20,-99,28,16,-99,-99,-99,19,15,-99,18,20,-99,19,,,,,,,
31/03/2017,22,10,15,13,11,9,12,-99,17,-99,32,16,-99,-99,-99,16,12,-99,15,17,-99,17,,,,,,,
31/03/2017,23,10,14,16,24,10,14,-99,19,-99,26,13,-99,-99,-99,17,14,-99,16,23,-99,17,,,,,,,
31/03/2017,24,12,12,20,12,12,15,-99,20,-99,8,18,-99,-99,-99,25,12,-99,22,26,-99,29,,,,,,,
01/04/2017,1,16,14,23,34,15,20,28,24,-99,24,21,-99,-99,-99,18,21,-99,25,18,-99,35,,,,,,,
01/04/2017,2,23,22,23,38,22,22,14,23,-99,24,27,-99,-99,-99,27,22,-99,27,23,-99,29,,,,,,,
01/04/2017,3,12,12,26,54,21,24,19,24,-99,19,28,-99,-99,-99,13,19,-99,30,40,-99,23,,,,,,,
01/04/2017,4,28,20,24,49,20,24,21,24,-99,34,30,-99,-99,-99,18,17,-99,27,22,-99,24,,,,,,,
01/04/2017,5,8,20,27,39,23,27,26,28,-99,47,28,-99,-99,-99,17,29,-99,26,32,-99,32,,,,,,,
01/04/2017,6,3,22,31,32,20,24,23,28,-99,35,29,-99,-99,-99,25,19,-99,24,32,-99,44,,,,,,,
01/04/2017,7,7,21,33,30,21,23,27,34,-99,28,40,-99,-99,-99,33,18,-99,34,23,-99,25,,,,,,,
01/04/2017,8,10,20,31,50,21,27,31,35,-99,30,43,-99,-99,-99,26,23,-99,28,28,-99,49,,,,,,,
01/04/2017,9,17,20,28,31,15,28,36,18,-99,30,42,-99,-99,-99,30,18,-99,34,15,-99,43,,,,,,,
01/04/2017,10,13,24,26,35,17,22,43,12,-99,37,22,-99,-99,-99,14,13,-99,22,13,-99,27,,,,,,,
01/04/2017,11,6,25,12,16,16,13,18,14,-99,17,14,-99,-99,-99,17,9,-99,27,11,-99,17,,,,,,,
01/04/2017,12,10,29,-99,17,6,-99,13,25,-99,-99,12,-99,-99,-99,23,-99,-99,12,10,-99,15,,,,,,,
01/04/2017,13,7,32,-99,6,13,-99,16,31,-99,-99,13,-99,-99,-99,10,4,-99,6,16,-99,14,,,,,,,
01/04/2017,14,11,31,-99,11,8,-99,25,29,-99,42,9,-99,-99,-99,14,16,-99,13,60,-99,16,,,,,,,
01/04/2017,15,7,23,-99,19,14,-99,13,25,-99,5,11,-99,-99,-99,-99,20,-99,14,175,-99,18,,,,,,,
01/04/2017,16,18,24,14,10,20,14,14,29,-99,12,13,-99,-99,-99,-99,11,-99,14,209,-99,13,,,,,,,
01/04/2017,17,17,17,16,10,19,18,25,29,-99,17,9,-99,-99,-99,17,13,-99,10,67,-99,21,,,,,,,
01/04/2017,18,16,20,18,8,18,17,21,29,-99,18,10,-99,-99,-99,25,8,-99,13,40,-99,22,,,,,,,
01/04/2017,19,10,19,13,8,22,16,17,25,-99,21,10,-99,-99,-99,19,11,-99,11,21,-99,21,,,,,,,
01/04/2017,20,9,15,9,16,20,15,18,12,-99,20,14,-99,-99,-99,18,15,-99,14,30,-99,17,,,,,,,
01/04/2017,21,15,20,11,9,12,14,17,10,-99,15,12,-99,-99,-99,19,5,-99,16,20,-99,17,,,,,,,
01/04/2017,22,12,19,15,16,13,18,12,13,-99,13,9,-99,-99,-99,16,4,-99,22,14,-99,18,,,,,,,
01/04/2017,23,15,39,17,20,15,19,16,15,-99,19,13,-99,-99,-99,21,18,-99,26,27,-99,25,,,,,,,
01/04/2017,24,18,31,16,29,14,21,21,23,-99,5,23,-99,-99,-99,22,28,-99,35,14,-99,21,,,,,,,
02/04/2017,1,18,48,26,15,19,22,23,26,-99,19,19,-99,-99,-99,23,23,-99,30,32,-99,26,,,,,,,
02/04/2017,2,17,37,28,25,22,26,25,27,-99,35,28,-99,-99,-99,22,24,-99,28,25,-99,21,,,,,,,
02/04/2017,3,19,34,28,24,24,28,20,23,-99,36,25,-99,-99,-99,21,16,-99,25,18,-99,30,,,,,,,
02/04/2017,4,20,50,28,28,25,28,26,29,-99,22,28,-99,-99,-99,26,19,-99,30,26,-99,26,,,,,,,
02/04/2017,5,12,35,25,27,21,28,31,20,-99,18,28,-99,-99,-99,21,16,-99,30,24,-99,32,,,,,,,
02/04/2017,6,11,28,23,22,28,23,20,20,-99,23,27,33,-99,-99,11,19,-99,22,26,-99,22,,,,,,,
02/04/2017,7,13,24,19,18,26,22,23,17,-99,22,31,30,-99,-99,38,18,-99,-99,28,-99,38,,,,,,,
02/04/2017,8,12,23,20,20,24,19,20,15,-99,12,29,37,-99,-99,14,9,-99,-99,15,-99,19,,,,,,,
02/04/2017,9,9,9,17,19,13,20,18,29,-99,16,21,21,-99,-99,19,17,-99,-99,4,-99,26,,,,,,,
02/04/2017,10,10,11,19,11,8,14,13,20,-99,7,12,15,-99,-99,18,17,-99,19,11,-99,11,,,,,,,
02/04/2017,11,10,22,10,15,11,13,11,14,-99,4,12,7,-99,-99,9,4,-99,2,9,-99,12,,,,,,,
02/04/2017,12,13,20,14,6,7,12,-99,1,-99,31,5,9,-99,-99,25,-99,-99,2,12,-99,8,,,,,,,
02/04/2017,13,15,21,14,12,9,16,-99,7,-99,38,11,16,-99,-99,12,13,-99,10,7,-99,10,,,,,,,
02/04/2017,14,15,21,11,18,13,15,10,7,-99,-99,16,14,-99,-99,21,16,-99,12,13,-99,15,,,,,,,
02/04/2017,15,10,26,16,8,13,15,14,-99,-99,18,13,18,-99,-99,-99,13,-99,15,14,-99,9,,,,,,,
02/04/2017,16,14,23,15,11,13,12,11,-99,-99,7,11,19,-99,-99,-99,6,-99,9,22,-99,16,,,,,,,
02/04/2017,17,10,24,10,9,18,11,12,-99,-99,6,12,27,-99,-99,-99,14,-99,7,33,-99,8,,,,,,,
02/04/2017,18,10,16,19,21,21,20,17,4,-99,16,19,35,-99,-99,-99,23,-99,7,23,-99,13,,,,,,,
02/04/2017,19,14,13,14,17,19,16,18,7,-99,15,14,22,-99,-99,-99,14,-99,5,33,-99,13,,,,,,,
02/04/2017,20,10,17,8,18,16,12,12,14,-99,13,13,19,-99,-99,-99,17,-99,12,26,-99,13,,,,,,,
02/04/2017,21,11,20,13,18,12,13,17,14,-99,13,16,18,-99,-99,-99,14,-99,23,27,-99,17,,,,,,,
02/04/2017,22,13,24,12,24,13,12,17,12,-99,13,16,14,-99,-99,-99,10,-99,28,31,-99,22,,,,,,,
02/04/2017,23,2,40,16,16,12,20,17,13,-99,26,17,65,-99,-99,-99,12,-99,36,21,-99,24,,,,,,,
02/04/2017,24,2,37,15,29,11,21,23,17,-99,29,13,38,-99,-99,14,16,-99,51,10,-99,16,,,,,,,
03/04/2017,1,-99,53,18,18,10,18,17,15,-99,-99,15,41,-99,-99,20,24,-99,30,52,-99,20,,,,,,,
03/04/2017,2,3,48,19,13,7,13,15,15,-99,16,15,77,-99,-99,30,31,-99,28,76,-99,20,,,,,,,
03/04/2017,3,3,45,14,14,5,13,24,20,-99,44,11,63,-99,-99,19,14,-99,21,60,-99,23,,,,,,,
03/04/2017,4,1,35,33,26,7,46,23,25,-99,49,10,45,-99,-99,50,7,-99,13,52,-99,44,,,,,,,
03/04/2017,5,6,13,50,36,13,48,30,45,-99,48,11,31,-99,-99,45,7,-99,23,35,-99,37,,,,,,,
03/04/2017,6,18,7,42,39,16,40,41,43,-99,61,22,34,-99,-99,28,8,-99,33,33,-99,38,,,,,,,
03/04/2017,7,23,14,32,59,14,27,55,33,-99,52,21,32,-99,-99,42,11,-99,37,37,-99,60,,,,,,,
03/04/2017,8,8,12,30,53,13,21,46,39,-99,58,30,50,-99,-99,45,5,-99,47,33,-99,80,,,,,,,
03/04/2017,9,15,6,29,32,30,26,62,30,-99,45,34,35,-99,-99,62,5,-99,49,21,-99,69,,,,,,,
03/04/2017,10,15,17,35,62,26,39,61,27,-99,37,25,20,-99,-99,50,11,-99,40,22,-99,72,,,,,,,
03/04/2017,11,6,27,16,51,13,20,49,25,-99,33,21,15,-99,-99,64,14,-99,43,12,-99,55,,,,,,,
03/04/2017,12,9,35,14,26,9,9,27,21,-99,26,12,16,-99,-99,-99,5,-99,36,7,-99,40,,,,,,,
03/04/2017,13,8,28,12,15,6,10,24,26,-99,1,14,30,-99,-99,16,5,-99,19,8,-99,19,,,,,,,
03/04/2017,14,13,43,9,23,10,14,12,28,-99,26,18,40,-99,-99,25,9,-99,16,17,-99,15,,,,,,,
03/04/2017,15,14,53,14,20,16,16,17,8,-99,11,15,44,-99,-99,20,13,-99,17,23,-99,14,,,,,,,
03/04/2017,16,42,40,19,22,19,18,20,15,-99,15,21,42,-99,-99,17,14,-99,20,27,-99,22,,,,,,,
03/04/2017,17,86,26,-99,21,44,60,24,36,-99,21,21,40,-99,-99,15,32,-99,24,40,-99,26,,,,,,,
03/04/2017,18,90,19,78,27,84,76,46,53,-99,56,29,47,-99,-99,33,35,-99,30,35,-99,43,,,,,,,
03/04/2017,19,59,18,49,39,69,65,57,45,-99,49,42,-99,-99,-99,54,41,-99,45,31,-99,57,,,,,,,
03/04/2017,20,61,19,52,50,39,45,47,50,-99,45,49,-99,-99,-99,32,44,-99,43,15,-99,52,,,,,,,
03/04/2017,21,77,18,40,46,34,37,48,37,-99,35,37,-99,-99,-99,47,32,-99,52,14,-99,47,,,,,,,
03/04/2017,22,109,51,35,41,29,32,41,33,-99,43,34,-99,-99,-99,43,35,-99,58,27,-99,41,,,,,,,
03/04/2017,23,43,99,31,46,32,30,41,36,-99,28,31,40,-99,-99,40,24,-99,60,39,-99,51,,,,,,,
03/04/2017,24,20,131,24,46,31,33,46,33,-99,16,20,30,-99,-99,29,12,-99,57,39,-99,55,,,,,,,
04/04/2017,1,13,192,37,28,31,37,35,40,-99,31,21,52,-99,-99,25,12,-99,65,22,-99,57,,,,,,,
04/04/2017,2,26,137,38,42,25,34,30,26,-99,42,17,35,-99,-99,23,14,-99,72,28,-99,51,,,,,,,
04/04/2017,3,21,122,39,40,24,35,29,27,-99,35,20,37,-99,-99,29,23,-99,69,23,-99,46,,,,,,,
04/04/2017,4,15,180,29,46,16,26,36,37,-99,40,27,42,-99,-99,23,33,-99,60,31,-99,39,,,,,,,
04/04/2017,5,11,302,31,55,16,18,51,38,-99,42,42,30,-99,-99,50,34,-99,72,71,-99,52,,,,,,,
04/04/2017,6,8,288,32,61,16,27,67,36,-99,60,42,62,-99,-99,103,27,-99,70,76,-99,72,,,,,,,
04/04/2017,7,2,212,34,77,18,33,75,34,-99,67,30,42,-99,-99,81,11,-99,68,65,-99,67,,,,,,,
04/04/2017,8,5,167,44,64,17,30,74,35,-99,62,28,43,-99,-99,101,15,-99,74,71,-99,85,,,,,,,
04/04/2017,9,13,72,46,42,6,41,66,54,-99,51,18,12,-99,-99,96,13,-99,83,39,-99,93,,,,,,,
04/04/2017,10,15,35,49,56,25,45,40,54,-99,55,38,22,-99,-99,58,17,-99,41,34,-99,72,,,,,,,
04/04/2017,11,27,26,20,28,18,19,26,23,-99,28,20,23,-99,-99,23,13,-99,34,29,-99,28,,,,,,,
04/04/2017,12,25,23,13,8,9,13,30,3,-99,12,6,18,-99,-99,2,10,-99,6,22,-99,19,,,,,,,
04/04/2017,13,25,31,14,9,12,12,11,7,-99,8,10,31,-99,-99,-99,6,-99,16,16,-99,11,,,,,,,
04/04/2017,14,26,43,17,24,11,19,20,21,-99,12,18,43,-99,-99,7,15,-99,14,15,-99,20,,,,,,,
04/04/2017,15,31,29,17,20,27,19,24,24,-99,23,22,63,-99,-99,28,19,-99,20,30,-99,20,,,,,,,
04/04/2017,16,37,32,25,25,28,27,22,14,-99,23,17,59,-99,-99,7,13,-99,18,25,-99,13,,,,,,,
04/04/2017,17,46,27,21,20,17,21,29,12,-99,21,19,109,-99,-99,40,25,-99,21,38,-99,25,,,,,,,
04/04/2017,18,32,17,26,21,24,23,49,21,-99,30,21,69,-99,-99,62,28,-99,28,25,-99,55,,,,,,,
04/04/2017,19,20,22,15,21,19,18,20,22,-99,28,15,36,-99,-99,52,16,-99,25,22,-99,25,,,,,,,
04/04/2017,20,21,16,20,37,25,23,19,18,-99,19,25,19,-99,-99,26,-99,-99,29,23,-99,24,,,,,,,
04/04/2017,21,16,17,23,22,18,24,24,23,-99,21,22,47,-99,-99,21,-99,-99,36,24,-99,22,,,,,,,
04/04/2017,22,18,34,21,23,27,28,30,23,-99,31,20,148,-99,-99,35,-99,-99,26,42,-99,35,,,,,,,
04/04/2017,23,23,51,23,13,27,34,31,26,-99,19,24,211,-99,-99,44,20,-99,31,34,-99,37,,,,,,,
04/04/2017,24,24,74,24,14,24,29,34,22,-99,34,25,91,-99,-99,41,16,-99,34,57,-99,40,,,,,,,
05/04/2017,1,21,59,27,19,30,24,41,30,-99,34,26,84,-99,-99,71,16,-99,41,58,-99,52,,,,,,,
05/04/2017,2,22,52,24,19,29,26,27,27,-99,39,18,51,-99,-99,99,18,-99,46,84,-99,43,,,,,,,
05/04/2017,3,20,42,40,33,24,48,44,31,-99,41,20,59,-99,-99,97,15,-99,43,67,-99,50,,,,,,,
05/04/2017,4,19,43,60,45,30,62,41,55,-99,60,19,38,-99,-99,54,14,-99,40,69,-99,48,,,,,,,
05/04/2017,5,22,37,60,41,44,59,51,65,-99,60,27,29,-99,-99,49,14,-99,41,59,-99,86,,,,,,,
05/04/2017,6,24,34,71,42,39,65,59,65,-99,69,27,23,-99,-99,48,19,-99,42,63,-99,76,,,,,,,
05/04/2017,7,17,33,67,46,44,68,55,65,-99,73,22,19,-99,-99,59,22,-99,46,66,-99,81,,,,,,,
05/04/2017,8,22,43,67,59,53,66,66,62,-99,76,42,28,-99,-99,71,19,-99,49,58,-99,95,,,,,,,
05/04/2017,9,34,28,57,65,46,56,73,58,-99,72,66,48,-99,-99,66,20,-99,65,49,-99,109,,,,,,,
05/04/2017,10,36,10,58,89,41,61,88,69,-99,84,72,51,-99,-99,143,34,-99,54,40,-99,100,,,,,,,
05/04/2017,11,33,25,72,68,48,63,64,64,-99,72,53,29,-99,-99,63,25,-99,51,39,-99,74,,,,,,,
05/04/2017,12,26,29,52,45,41,52,31,27,-99,44,45,20,-99,-99,16,33,-99,61,47,-99,43,,,,,,,
05/04/2017,13,44,34,37,41,36,39,31,20,-99,41,43,-99,-99,-99,38,39,-99,50,27,-99,31,,,,,,,
05/04/2017,14,45,48,38,37,33,34,34,40,-99,26,42,-99,-99,-99,44,41,-99,44,27,-99,36,,,,,,,
05/04/2017,15,32,65,35,45,15,34,37,30,-99,32,39,-99,-99,-99,35,38,-99,46,17,-99,40,,,,,,,
05/04/2017,16,28,72,35,43,19,31,31,35,-99,34,49,-99,-99,-99,28,46,-99,30,23,-99,24,,,,,,,
05/04/2017,17,29,60,42,34,34,33,33,13,-99,28,31,49,-99,-99,38,41,-99,37,31,-99,34,,,,,,,
05/04/2017,18,24,69,35,30,39,36,35,26,-99,27,32,63,-99,-99,37,33,-99,38,35,-99,30,,,,,,,
05/04/2017,19,28,65,30,33,42,37,39,34,-99,30,39,154,-99,-99,37,32,-99,36,41,-99,37,,,,,,,
05/04/2017,20,32,50,41,41,43,45,42,35,-99,41,33,46,-99,-99,39,34,-99,36,47,-99,42,,,,,,,
05/04/2017,21,36,35,43,40,45,41,39,38,-99,27,42,37,-99,-99,30,43,-99,36,51,-99,34,,,,,,,
05/04/2017,22,32,41,43,34,43,45,30,38,-99,37,42,36,-99,-99,31,37,-99,34,46,-99,29,,,,,,,
05/04/2017,23,36,34,37,44,41,39,17,37,-99,40,36,38,-99,-99,26,37,-99,41,50,-99,20,,,,,,,
05/04/2017,24,35,31,35,26,36,37,26,29,-99,20,33,40,-99,-99,1,36,-99,22,37,-99,13,,,,,,,
06/04/2017,1,34,28,30,22,40,33,19,21,-99,20,28,43,-99,-99,23,30,-99,14,35,-99,14,,,,,,,
06/04/2017,2,30,32,21,17,31,28,10,13,-99,21,22,75,-99,-99,-99,31,-99,14,28,-99,21,,,,,,,
06/04/2017,3,31,49,14,13,33,22,6,15,-99,17,21,86,-99,-99,-99,31,-99,15,29,-99,20,,,,,,,
06/04/2017,4,32,59,16,18,21,16,23,14,-99,20,14,61,-99,-99,-99,24,-99,27,44,-99,23,,,,,,,
06/04/2017,5,30,56,20,30,20,21,3,25,-99,29,26,69,-99,-99,-99,26,-99,37,25,-99,27,,,,,,,
06/04/2017,6,33,53,31,26,21,30,23,31,-99,29,33,57,-99,-99,-99,39,-99,13,20,-99,47,,,,,,,
06/04/2017,7,31,56,32,26,26,34,24,30,-99,30,31,57,-99,-99,-99,38,-99,21,37,-99,16,,,,,,,
06/04/2017,8,30,52,35,26,38,36,20,28,-99,17,38,51,-99,-99,-99,37,-99,27,58,-99,19,,,,,,,
06/04/2017,9,32,42,43,32,33,41,27,25,-99,30,38,42,-99,-99,-99,41,-99,26,51,-99,24,,,,,,,
06/04/2017,10,43,26,48,38,35,48,37,34,-99,38,44,40,-99,-99,-99,46,-99,39,47,-99,40,,,,,,,
06/04/2017,11,42,43,59,55,37,55,49,43,-99,44,55,48,-99,-99,-99,42,-99,46,45,-99,49,,,,,,,
06/04/2017,12,60,47,64,62,41,60,39,64,-99,54,59,48,-99,-99,-99,63,-99,54,39,-99,49,,,,,,,
06/04/2017,13,60,39,63,64,43,63,54,75,-99,49,69,41,-99,-99,-99,72,-99,72,43,-99,57,,,,,,,
06/04/2017,14,69,59,55,60,45,61,56,52,-99,47,74,36,-99,-99,38,60,-99,52,39,-99,57,,,,,,,
06/04/2017,15,49,53,57,53,39,50,51,34,-99,52,72,36,-99,-99,44,71,-99,41,49,-99,56,,,,,,,
06/04/2017,16,49,51,52,51,48,52,52,41,-99,50,46,40,-99,-99,54,63,-99,48,53,-99,53,,,,,,,
06/04/2017,17,45,31,51,58,34,49,51,55,-99,40,46,37,-99,-99,45,44,-99,48,37,-99,47,,,,,,,
06/04/2017,18,39,53,63,60,38,56,60,58,-99,65,64,37,-99,-99,33,51,-99,55,33,-99,50,,,,,,,
