FECHA,HORA,AJM,AJU,BJU,CAM,CCA,COY,GAM,HGM,INN,MER,MGH,MPA,NEZ,PED,SAG,SFE,SJA,TLA,UAX,UIZ,XAL,,,,,,,
05/07/2016,1,12,-99,14,21,10,15,-99,16,7,29,17,7,25,-99,32,-99,-99,6,17,18,29,,,,,,,
05/07/2016,2,6,-99,16,17,9,14,-99,11,10,27,12,2,21,-99,10,-99,-99,11,11,9,14,,,,,,,
05/07/2016,3,6,-99,12,17,8,15,-99,16,10,12,13,2,13,-99,22,-99,-99,12,10,10,17,,,,,,,
05/07/2016,4,1,-99,9,17,7,17,-99,5,10,9,11,1,5,-99,16,-99,-99,3,4,3,13,,,,,,,
05/07/2016,5,3,-99,8,4,7,9,-99,13,7,11,14,4,5,-99,8,-99,-99,24,2,5,10,,,,,,,
05/07/2016,6,1,-99,11,14,7,10,-99,9,8,15,17,3,3,-99,8,-99,-99,19,7,8,22,,,,,,,
05/07/2016,7,4,-99,9,16,7,10,-99,4,4,14,9,3,9,-99,17,-99,-99,15,8,5,15,,,,,,,
05/07/2016,8,7,-99,12,22,6,19,-99,12,3,11,13,2,4,-99,11,-99,-99,23,5,10,23,,,,,,,
05/07/2016,9,9,-99,14,26,5,26,-99,21,8,19,19,3,4,-99,21,-99,-99,32,10,26,14,,,,,,,
05/07/2016,10,15,-99,24,-99,4,26,-99,20,7,14,22,6,9,-99,17,-99,-99,33,5,8,25,,,,,,,
05/07/2016,11,16,-99,17,-99,5,2,-99,23,7,15,19,9,8,-99,13,-99,-99,27,8,36,24,,,,,,,
05/07/2016,12,10,-99,14,-99,2,-99,-99,20,7,27,7,10,14,-99,4,-99,-99,38,13,8,23,,,,,,,
05/07/2016,13,9,-99,12,26,6,9,-99,14,9,4,10,9,19,-99,13,-99,-99,40,5,14,16,,,,,,,
05/07/2016,14,7,-99,18,33,5,16,-99,16,7,18,19,4,8,-99,10,-99,-99,23,9,25,11,,,,,,,
05/07/2016,15,10,-99,24,22,10,13,-99,13,4,12,23,6,14,-99,4,-99,-99,21,18,25,10,,,,,,,
05/07/2016,16,5,-99,10,30,9,14,-99,12,8,8,16,7,8,-99,15,-99,-99,13,4,16,19,,,,,,,
05/07/2016,17,4,-99,8,12,3,18,-99,13,7,21,10,6,4,-99,15,-99,-99,21,1,19,11,,,,,,,
05/07/2016,18,7,-99,7,1,2,5,-99,10,8,7,12,5,12,-99,25,-99,-99,13,3,16,7,,,,,,,
05/07/2016,19,7,-99,7,29,15,9,-99,6,10,12,8,7,19,-99,8,-99,-99,17,11,6,15,,,,,,,
05/07/2016,20,8,-99,6,33,13,4,-99,10,6,3,15,8,7,-99,8,-99,-99,15,9,9,21,,,,,,,
05/07/2016,21,9,-99,9,11,9,10,-99,11,6,18,10,7,9,-99,13,-99,-99,11,11,12,6,,,,,,,
05/07/2016,22,10,-99,12,11,11,12,-99,8,5,28,13,4,9,-99,10,-99,-99,21,16,8,28,,,,,,,
05/07/2016,23,4,-99,9,17,10,5,-99,18,4,4,12,5,7,-99,10,-99,-99,4,5,10,14,,,,,,,
05/07/2016,24,3,-99,12,7,9,6,-99,8,4,15,9,4,10,-99,20,-99,-99,5,7,19,26,,,,,,,
06/07/2016,1,4,-99,9,14,1,2,-99,9,4,23,12,5,12,-99,22,-99,-99,11,20,6,16,,,,,,,
06/07/2016,2,1,-99,10,7,12,6,-99,23,4,13,12,3,3,-99,15,-99,-99,16,6,5,21,,,,,,,
06/07/2016,3,3,-99,6,11,7,6,-99,9,6,12,12,6,5,-99,10,-99,-99,20,5,5,15,,,,,,,
06/07/2016,4,1,-99,7,16,6,9,-99,8,8,1,13,3,-99,-99,8,-99,-99,7,3,6,14,,,,,,,
06/07/2016,5,4,-99,4,11,5,4,-99,6,4,5,14,1,4,-99,7,-99,-99,16,3,6,10,,,,,,,
06/07/2016,6,6,-99,2,21,6,5,-99,7,6,17,17,1,7,-99,15,-99,-99,10,5,5,23,,,,,,,
06/07/2016,7,7,-99,6,23,5,5,-99,8,4,18,17,29,9,-99,17,-99,-99,21,7,5,18,,,,,,,
06/07/2016,8,6,-99,11,20,6,12,-99,15,5,24,17,13,9,-99,20,-99,-99,22,5,7,24,,,,,,,
06/07/2016,9,9,-99,15,15,2,14,-99,19,3,28,19,7,14,-99,18,-99,-99,31,3,9,18,,,,,,,
06/07/2016,10,14,-99,20,36,7,17,-99,31,3,27,30,3,13,-99,21,-99,-99,52,5,21,27,,,,,,,
06/07/2016,11,26,-99,33,23,13,19,-99,33,2,19,35,5,7,-99,7,-99,-99,37,8,39,12,,,,,,,
06/07/2016,12,23,-99,35,22,12,29,-99,30,14,14,35,12,9,-99,-99,-99,-99,31,11,9,18,,,,,,,
06/07/2016,13,8,-99,23,10,10,8,-99,19,31,32,30,10,8,-99,-99,-99,-99,28,13,13,16,,,,,,,
06/07/2016,14,12,-99,18,17,6,13,-99,25,27,39,21,11,7,-99,-99,-99,-99,27,5,12,3,,,,,,,
06/07/2016,15,10,-99,23,21,9,26,-99,18,-99,33,21,-99,6,-99,-99,-99,-99,32,6,13,13,,,,,,,
06/07/2016,16,7,-99,13,19,15,25,-99,20,-99,6,25,-99,9,-99,-99,-99,-99,21,23,9,12,,,,,,,
06/07/2016,17,8,-99,12,1,15,14,-99,16,-99,24,17,-99,25,-99,19,-99,-99,24,18,18,13,,,,,,,
06/07/2016,18,12,-99,17,30,13,13,-99,18,-99,2,19,14,13,-99,11,-99,-99,19,7,15,22,,,,,,,
06/07/2016,19,8,-99,21,31,10,17,-99,21,8,38,25,16,18,-99,5,-99,-99,24,16,22,15,,,,,,,
06/07/2016,20,15,-99,24,23,21,25,-99,26,9,27,27,18,20,-99,37,-99,-99,27,26,22,20,,,,,,,
06/07/2016,21,21,-99,23,21,22,25,-99,24,7,36,24,24,21,-99,27,-99,-99,15,31,24,28,,,,,,,
06/07/2016,22,16,-99,23,21,18,33,-99,25,5,28,19,15,-99,-99,30,-99,-99,18,29,32,37,,,,,,,
06/07/2016,23,5,-99,15,18,20,22,-99,17,10,12,17,19,29,-99,19,-99,-99,15,24,19,28,,,,,,,
06/07/2016,24,10,-99,17,11,17,18,-99,18,10,36,15,19,24,-99,13,-99,-99,2,29,29,25,,,,,,,
07/07/2016,1,12,-99,14,19,10,21,-99,14,5,16,18,17,25,-99,18,-99,-99,2,28,26,21,,,,,,,
07/07/2016,2,8,-99,14,13,10,11,-99,19,4,20,15,15,30,-99,26,-99,-99,16,11,26,33,,,,,,,
07/07/2016,3,6,-99,14,12,7,7,-99,17,3,23,15,22,34,-99,28,-99,-99,23,12,50,35,,,,,,,
07/07/2016,4,8,-99,14,12,11,13,-99,28,5,26,20,21,33,-99,45,-99,-99,11,19,44,43,,,,,,,
07/07/2016,5,5,-99,27,20,10,23,-99,22,2,33,26,17,28,-99,41,-99,-99,17,25,34,46,,,,,,,
07/07/2016,6,6,-99,20,26,13,21,-99,20,6,35,27,7,38,-99,50,-99,-99,18,35,26,39,,,,,,,
07/07/2016,7,10,-99,24,19,9,26,-99,41,3,43,29,9,33,-99,42,-99,-99,19,43,48,58,,,,,,,
07/07/2016,8,17,-99,34,29,10,36,-99,45,3,45,32,14,25,-99,49,-99,-99,37,22,37,58,,,,,,,
07/07/2016,9,30,-99,55,27,29,53,-99,45,13,51,42,27,35,-99,42,-99,-99,-99,24,58,73,,,,,,,
07/07/2016,10,34,-99,53,37,32,52,-99,62,7,49,53,28,38,-99,56,-99,-99,-99,39,57,62,,,,,,,
07/07/2016,11,54,-99,44,40,32,28,-99,36,12,-99,44,19,23,-99,29,-99,-99,-99,27,39,47,,,,,,,
07/07/2016,12,53,-99,24,21,18,24,-99,25,10,-99,29,21,11,-99,28,-99,-99,42,13,37,25,,,,,,,
07/07/2016,13,22,-99,32,20,14,40,-99,36,8,-99,29,14,9,-99,22,-99,-99,22,1,32,28,,,,,,,
07/07/2016,14,10,-99,20,24,10,19,-99,21,7,36,26,4,6,-99,16,-99,-99,22,1,15,20,,,,,,,
07/07/2016,15,12,-99,10,9,1,9,-99,10,8,23,17,7,4,-99,12,-99,-99,18,1,16,14,,,,,,,
07/07/2016,16,8,-99,13,11,9,18,-99,13,11,11,13,8,11,-99,21,-99,-99,13,2,5,15,,,,,,,
07/07/2016,17,10,-99,18,8,10,13,-99,21,10,28,19,11,4,-99,18,-99,-99,20,6,15,19,,,,,,,
07/07/2016,18,6,-99,17,33,13,17,-99,19,12,19,21,11,12,-99,7,-99,-99,26,9,30,14,,,,,,,
07/07/2016,19,7,-99,13,31,17,18,-99,10,9,18,13,10,12,-99,7,-99,-99,25,21,30,21,,,,,,,
07/07/2016,20,7,-99,12,23,19,25,-99,24,12,7,20,10,18,-99,2,-99,-99,32,28,20,9,,,,,,,
07/07/2016,21,12,-99,19,19,19,20,-99,21,11,12,15,7,16,-99,13,-99,-99,10,29,19,20,,,,,,,
07/07/2016,22,10,-99,16,14,14,18,-99,11,8,7,12,9,12,-99,32,-99,-99,17,19,8,17,,,,,,,
07/07/2016,23,5,-99,15,20,11,19,-99,10,7,17,15,7,7,-99,19,-99,-99,17,11,16,8,,,,,,,
07/07/2016,24,6,-99,15,21,8,13,-99,14,5,34,14,7,10,-99,16,-99,-99,11,21,12,20,,,,,,,
08/07/2016,1,7,-99,12,19,5,9,-99,11,-99,13,11,5,18,-99,19,-99,-99,23,3,19,27,,,,,,,
08/07/2016,2,7,-99,9,9,11,16,-99,16,-99,30,15,8,23,-99,23,-99,-99,16,11,11,16,,,,,,,
08/07/2016,3,7,-99,10,4,8,14,-99,12,-99,16,14,8,45,-99,25,-99,-99,11,9,21,34,,,,,,,
08/07/2016,4,6,-99,10,23,10,9,-99,18,-99,22,23,9,14,-99,42,-99,-99,14,11,15,37,,,,,,,
08/07/2016,5,8,-99,10,23,8,11,-99,15,-99,19,21,8,24,-99,34,-99,-99,22,10,11,37,,,,,,,
08/07/2016,6,10,-99,12,16,13,18,-99,15,-99,33,24,11,15,-99,18,-99,-99,20,15,25,38,,,,,,,
08/07/2016,7,9,-99,16,27,12,19,-99,18,-99,24,23,9,20,-99,35,-99,-99,23,19,16,45,,,,,,,
08/07/2016,8,16,-99,20,23,10,26,-99,21,-99,29,25,13,21,-99,38,-99,-99,21,15,28,50,,,,,,,
08/07/2016,9,15,-99,24,27,10,29,-99,34,-99,44,27,16,29,-99,41,-99,-99,38,5,28,70,,,,,,,
08/07/2016,10,24,-99,37,36,14,28,-99,38,-99,55,29,23,31,-99,46,-99,-99,60,16,45,74,,,,,,,
08/07/2016,11,16,-99,40,39,24,29,-99,51,-99,47,32,21,31,-99,35,-99,-99,51,14,55,75,,,,,,,
08/07/2016,12,15,-99,38,42,18,37,-99,50,-99,28,42,18,19,-99,39,-99,-99,41,24,46,52,,,,,,,
08/07/2016,13,27,-99,49,60,17,29,-99,60,-99,50,44,14,17,-99,29,-99,-99,55,11,37,34,,,,,,,
08/07/2016,14,25,-99,38,48,21,42,-99,50,-99,25,50,12,13,-99,30,-99,-99,85,21,38,31,,,,,,,
08/07/2016,15,23,-99,36,42,19,37,-99,34,-99,23,46,14,12,-99,15,-99,-99,36,19,27,27,,,,,,,
08/07/2016,16,31,-99,38,35,19,32,-99,38,-99,23,42,15,6,-99,14,-99,-99,23,9,21,17,,,,,,,
08/07/2016,17,31,-99,26,19,24,31,-99,9,-99,19,-99,11,6,-99,18,-99,-99,19,9,21,21,,,,,,,
08/07/2016,18,27,-99,14,20,18,3,-99,6,-99,1,-99,10,12,-99,13,-99,-99,22,21,19,18,,,,,,,
08/07/2016,19,13,-99,9,16,15,19,-99,11,-99,14,-99,9,18,-99,13,-99,-99,10,22,-99,16,,,,,,,
08/07/2016,20,6,-99,9,11,13,16,-99,10,-99,6,10,11,4,-99,7,-99,-99,16,17,24,14,,,,,,,
08/07/2016,21,9,-99,12,17,13,21,-99,14,-99,4,17,11,14,-99,11,-99,-99,24,18,11,11,,,,,,,
08/07/2016,22,13,-99,16,19,15,12,-99,16,-99,26,18,11,10,-99,10,-99,-99,20,23,23,8,,,,,,,
08/07/2016,23,13,-99,17,31,16,17,-99,21,-99,23,17,13,15,-99,22,-99,-99,27,21,18,4,,,,,,,
08/07/2016,24,12,-99,18,19,13,10,-99,19,-99,27,15,8,13,-99,11,-99,-99,18,24,17,-99,,,,,,,
09/07/2016,1,11,-99,14,20,16,13,-99,16,-99,8,15,10,14,-99,1,-99,-99,10,23,17,7,,,,,,,
09/07/2016,2,11,-99,13,7,13,8,-99,16,-99,21,13,13,25,-99,1,-99,-99,15,18,20,19,,,,,,,
09/07/2016,3,8,-99,14,20,15,5,-99,12,-99,17,11,11,19,-99,22,-99,-99,6,17,18,32,,,,,,,
09/07/2016,4,12,-99,13,11,11,13,-99,11,-99,8,12,13,15,-99,1,-99,-99,16,17,8,15,,,,,,,
09/07/2016,5,12,-99,13,9,13,14,-99,13,-99,18,21,11,17,-99,13,-99,-99,8,23,15,26,,,,,,,
09/07/2016,6,10,-99,9,16,15,12,-99,19,-99,19,19,10,15,-99,15,-99,-99,25,11,19,26,,,,,,,
09/07/2016,7,11,-99,16,13,12,21,-99,21,-99,20,27,11,18,-99,24,-99,-99,25,15,17,29,,,,,,,
09/07/2016,8,10,-99,18,22,7,21,-99,23,-99,19,20,18,17,-99,31,-99,-99,32,13,17,36,,,,,,,
09/07/2016,9,17,10,22,32,7,30,-99,31,-99,32,29,18,12,-99,21,-99,-99,43,3,41,38,,,,,,,
09/07/2016,10,14,18,36,30,17,30,-99,34,-99,37,34,24,25,-99,25,-99,-99,24,27,52,34,,,,,,,
09/07/2016,11,28,26,31,25,22,43,-99,44,-99,29,27,27,27,-99,21,-99,-99,46,29,46,27,,,,,,,
09/07/2016,12,32,31,28,25,24,16,-99,21,-99,43,25,41,18,-99,23,-99,-99,32,24,21,17,,,,,,,
09/07/2016,13,26,27,23,21,17,12,-99,-99,-99,1,21,26,9,-99,13,-99,-99,36,6,6,10,,,,,,,
09/07/2016,14,17,20,13,12,10,-99,-99,-99,-99,9,14,21,8,-99,15,-99,-99,17,-99,10,9,,,,,,,
09/07/2016,15,13,16,12,6,6,17,-99,-99,-99,8,9,12,4,-99,3,-99,-99,15,-99,9,5,,,,,,,
09/07/2016,16,8,8,12,19,5,7,-99,-99,-99,11,6,9,1,-99,1,-99,-99,8,-99,4,2,,,,,,,
09/07/2016,17,7,14,4,5,8,5,-99,-99,-99,4,6,15,8,-99,5,-99,-99,7,6,3,4,,,,,,,
09/07/2016,18,5,18,10,23,7,7,-99,-99,-99,8,6,17,19,-99,21,-99,-99,8,10,12,8,,,,,,,
09/07/2016,19,8,21,9,19,15,7,-99,9,-99,6,8,17,15,-99,12,-99,-99,8,17,-99,13,,,,,,,
09/07/2016,20,14,17,9,13,11,11,-99,11,-99,8,10,13,17,-99,22,-99,-99,11,21,22,8,,,,,,,
09/07/2016,21,7,15,10,19,9,8,-99,12,-99,10,12,11,12,-99,6,-99,-99,17,25,14,18,,,,,,,
09/07/2016,22,11,12,13,17,15,17,-99,14,-99,31,10,14,13,-99,17,-99,-99,17,22,13,12,,,,,,,
09/07/2016,23,14,8,12,8,13,8,-99,10,-99,27,11,16,17,-99,22,-99,-99,16,17,18,9,,,,,,,
09/07/2016,24,11,9,10,19,13,10,-99,14,-99,34,12,9,16,-99,22,-99,-99,14,14,11,19,,,,,,,
10/07/2016,1,11,15,15,18,22,14,-99,14,-99,31,14,6,24,-99,16,-99,-99,17,11,5,16,,,,,,,
10/07/2016,2,13,8,13,15,16,9,-99,15,-99,24,13,11,21,-99,17,-99,-99,5,13,18,28,,,,,,,
10/07/2016,3,14,8,15,5,17,17,-99,18,-99,13,18,9,22,-99,15,-99,-99,7,18,24,29,,,,,,,
10/07/2016,4,11,3,18,18,19,15,-99,20,-99,14,17,12,15,-99,19,-99,-99,25,19,22,20,,,,,,,
10/07/2016,5,16,5,18,38,13,21,-99,23,-99,31,20,14,17,-99,21,-99,-99,25,23,25,23,,,,,,,
10/07/2016,6,15,6,21,28,16,24,-99,26,-99,29,24,12,16,-99,24,-99,-99,29,17,26,21,,,,,,,
10/07/2016,7,16,8,20,21,14,22,-99,23,-99,32,21,16,21,-99,17,-99,-99,29,26,19,26,,,,,,,
10/07/2016,8,17,6,24,33,11,25,-99,29,-99,33,21,17,23,-99,27,-99,-99,24,20,26,31,,,,,,,
10/07/2016,9,24,8,23,35,13,32,-99,33,-99,38,25,25,32,-99,-99,-99,-99,35,11,44,37,,,,,,,
10/07/2016,10,24,15,41,47,18,40,-99,49,-99,51,30,30,41,-99,54,-99,-99,49,23,33,52,,,,,,,
10/07/2016,11,30,36,57,58,30,54,-99,61,-99,59,39,35,50,-99,59,-99,-99,54,43,38,55,,,,,,,
10/07/2016,12,43,43,49,37,40,46,-99,46,-99,41,45,40,42,-99,43,-99,-99,44,39,53,39,,,,,,,
10/07/2016,13,49,34,51,26,31,50,-99,13,-99,34,43,37,22,-99,34,-99,-99,28,29,45,33,,,,,,,
10/07/2016,14,27,32,45,36,24,34,-99,20,-99,27,30,34,18,-99,28,-99,-99,41,18,32,36,,,,,,,
10/07/2016,15,21,31,34,35,19,34,-99,21,-99,37,39,21,8,-99,23,-99,-99,39,14,25,24,,,,,,,
10/07/2016,16,28,18,28,20,20,37,-99,18,-99,34,31,16,19,-99,13,-99,-99,34,11,26,18,,,,,,,
10/07/2016,17,33,15,30,31,23,39,-99,22,-99,18,24,17,14,-99,12,-99,-99,24,23,23,20,,,,,,,
10/07/2016,18,21,19,23,26,24,-99,-99,29,-99,14,21,13,15,-99,18,-99,-99,12,19,22,16,,,,,,,
10/07/2016,19,12,21,19,18,23,-99,-99,13,-99,19,13,16,31,-99,33,-99,-99,19,18,31,12,,,,,,,
10/07/2016,20,16,23,20,21,26,-99,-99,14,-99,8,14,13,14,-99,11,-99,-99,18,27,19,23,,,,,,,
10/07/2016,21,11,18,17,25,14,23,-99,19,-99,13,15,10,11,-99,14,-99,-99,17,24,22,18,,,,,,,
10/07/2016,22,12,9,15,22,13,22,-99,17,-99,23,17,12,21,-99,16,-99,-99,20,14,10,26,,,,,,,
10/07/2016,23,11,7,12,8,7,20,-99,14,-99,5,15,12,7,-99,19,-99,-99,13,13,11,13,,,,,,,
10/07/2016,24,14,13,9,11,8,11,-99,10,-99,9,8,9,13,-99,20,-99,-99,16,17,18,11,,,,,,,
11/07/2016,1,14,28,12,3,9,12,-99,9,-99,11,9,6,23,-99,27,-99,-99,11,5,13,5,,,,,,,
11/07/2016,2,13,17,9,9,12,10,-99,8,-99,5,12,9,18,-99,19,-99,-99,18,21,6,24,,,,,,,
11/07/2016,3,13,8,14,21,15,17,-99,14,-99,-99,16,11,14,-99,15,-99,-99,21,13,11,19,,,,,,,
11/07/2016,4,12,1,13,11,15,9,-99,14,-99,2,13,6,8,-99,8,-99,-99,14,11,13,21,,,,,,,
11/07/2016,5,7,-99,10,1,10,7,-99,15,-99,20,19,10,10,-99,8,-99,-99,23,7,3,13,,,,,,,
11/07/2016,6,12,2,11,35,8,14,-99,16,-99,14,21,6,7,-99,11,-99,-99,24,10,12,12,,,,,,,
11/07/2016,7,9,1,18,9,12,11,-99,15,-99,18,15,4,8,-99,16,-99,-99,28,12,7,16,,,,,,,
11/07/2016,8,8,7,16,22,11,9,-99,13,-99,22,17,9,15,-99,15,-99,-99,16,10,14,14,,,,,,,
11/07/2016,9,11,9,10,-99,6,9,-99,19,-99,18,17,7,10,-99,15,-99,-99,29,2,10,22,,,,,,,
11/07/2016,10,16,10,10,-99,1,21,-99,14,-99,26,22,5,8,-99,13,-99,-99,36,1,15,23,,,,,,,
11/07/2016,11,15,14,17,-99,3,-99,-99,22,-99,22,29,6,13,-99,9,-99,-99,30,8,10,28,,,,,,,
11/07/2016,12,9,9,16,-99,15,26,-99,18,-99,1,26,4,8,-99,8,-99,-99,43,22,4,33,,,,,,,
11/07/2016,13,9,8,16,-99,18,22,-99,16,-99,1,21,2,10,-99,11,-99,-99,31,16,1,25,,,,,,,
11/07/2016,14,10,10,18,-99,9,18,-99,22,-99,28,19,7,4,-99,11,-99,-99,20,7,18,20,,,,,,,
11/07/2016,15,7,2,5,-99,5,10,-99,7,-99,10,15,6,10,-99,22,-99,-99,20,-99,6,14,,,,,,,
11/07/2016,16,5,6,7,11,8,6,-99,11,-99,24,13,4,8,-99,22,-99,-99,18,1,25,5,,,,,,,
11/07/2016,17,8,6,10,8,7,18,-99,12,-99,14,7,2,5,-99,8,-99,-99,15,1,19,8,,,,,,,
11/07/2016,18,9,2,11,8,8,9,-99,9,-99,7,9,2,5,-99,3,-99,-99,9,2,-99,14,,,,,,,
11/07/2016,19,9,6,8,5,12,6,-99,10,-99,11,7,2,4,-99,6,-99,-99,10,9,8,7,,,,,,,
11/07/2016,20,14,11,6,10,10,16,-99,14,-99,5,9,1,7,-99,1,-99,-99,25,11,4,13,,,,,,,
11/07/2016,21,10,2,5,19,7,5,-99,9,-99,7,11,1,6,-99,10,-99,-99,28,6,3,10,,,,,,,
11/07/2016,22,9,1,13,23,12,3,-99,11,-99,5,15,2,5,-99,1,-99,-99,33,5,14,11,,,,,,,
11/07/2016,23,6,1,5,16,12,1,-99,7,-99,6,18,1,4,-99,11,-99,-99,20,9,1,14,,,,,,,
11/07/2016,24,8,1,8,11,2,3,-99,6,-99,9,17,4,2,-99,4,-99,-99,1,8,1,31,,,,,,,
12/07/2016,1,13,9,10,8,10,11,-99,6,-99,9,19,4,8,-99,20,-99,-99,16,1,1,15,,,,,,,
12/07/2016,2,11,3,4,8,7,1,-99,8,-99,11,11,2,1,-99,3,-99,-99,13,4,5,5,,,,,,,
12/07/2016,3,1,1,2,16,11,1,-99,6,-99,4,11,1,6,-99,17,-99,-99,18,2,3,9,,,,,,,
12/07/2016,4,1,-99,1,2,4,7,-99,3,-99,7,1,1,3,-99,12,-99,-99,1,7,17,12,,,,,,,
12/07/2016,5,2,1,4,3,-99,1,-99,6,-99,6,5,1,7,-99,1,-99,-99,4,7,20,11,,,,,,,
12/07/2016,6,4,1,3,5,4,3,-99,4,-99,11,7,3,2,-99,4,-99,-99,7,9,12,10,,,,,,,
12/07/2016,7,2,1,1,11,5,10,-99,10,-99,8,15,1,7,-99,8,-99,-99,15,6,6,21,,,,,,,
12/07/2016,8,4,1,6,4,6,7,-99,11,-99,10,6,2,4,-99,13,-99,-99,9,9,4,13,,,,,,,
12/07/2016,9,5,1,7,16,5,9,-99,12,-99,5,9,4,3,-99,1,-99,-99,12,-99,15,14,,,,,,,
12/07/2016,10,6,4,16,19,2,13,-99,17,-99,7,15,6,5,-99,10,-99,-99,18,-99,1,19,,,,,,,
12/07/2016,11,8,9,17,20,11,21,-99,19,-99,16,22,5,10,-99,1,-99,-99,25,4,1,17,,,,,,,
12/07/2016,12,16,9,23,19,17,27,-99,22,2,17,29,7,16,-99,1,-99,-99,20,11,15,15,,,,,,,
12/07/2016,13,20,7,35,23,26,33,-99,37,9,33,30,9,17,-99,6,-99,-99,34,13,34,18,,,,,,,
12/07/2016,14,37,9,42,33,-99,40,-99,38,8,40,42,10,17,-99,18,-99,-99,45,4,49,30,,,,,,,
12/07/2016,15,21,6,44,28,33,44,-99,39,6,57,43,7,13,-99,11,-99,-99,39,12,47,27,,,,,,,
12/07/2016,16,1,5,36,33,18,16,-99,36,20,16,40,1,5,-99,12,-99,-99,39,4,22,24,,,,,,,
12/07/2016,17,1,7,31,18,18,29,-99,29,8,16,35,6,14,-99,14,-99,-99,37,1,11,22,,,,,,,
12/07/2016,18,7,7,17,24,9,17,-99,19,20,37,31,3,12,-99,11,-99,-99,40,14,28,22,,,,,,,
12/07/2016,19,11,8,27,24,18,28,-99,30,35,35,31,4,15,-99,24,-99,-99,25,11,1,16,,,,,,,
12/07/2016,20,26,7,18,9,26,11,-99,11,41,13,17,2,17,-99,10,-99,-99,19,21,9,15,,,,,,,
12/07/2016,21,20,15,16,15,11,12,-99,16,14,1,12,9,8,-99,19,-99,-99,8,19,17,13,,,,,,,
12/07/2016,22,16,6,12,16,9,10,-99,13,13,13,18,15,14,-99,1,-99,-99,7,20,15,14,,,,,,,
12/07/2016,23,16,7,9,7,9,6,-99,13,12,8,16,17,12,-99,11,-99,-99,4,14,15,12,,,,,,,
12/07/2016,24,15,9,11,16,8,10,-99,12,6,3,9,20,9,-99,26,-99,-99,13,17,15,24,,,,,,,
13/07/2016,1,15,4,13,7,6,14,-99,13,5,11,18,14,13,-99,15,-99,-99,14,18,13,25,,,,,,,
13/07/2016,2,14,5,12,7,16,14,-99,12,4,18,13,11,17,-99,5,-99,-99,10,12,14,17,,,,,,,
13/07/2016,3,9,4,15,17,13,23,-99,11,6,18,14,11,15,-99,13,-99,-99,17,15,16,22,,,,,,,
13/07/2016,4,10,4,15,18,9,17,-99,15,8,11,12,10,12,-99,12,-99,-99,12,14,9,38,,,,,,,
13/07/2016,5,12,6,14,19,6,19,-99,11,9,16,14,11,13,-99,24,-99,-99,15,10,22,31,,,,,,,
13/07/2016,6,11,6,10,27,14,25,-99,15,8,22,19,12,18,-99,18,-99,-99,25,18,22,34,,,,,,,
13/07/2016,7,13,7,18,32,13,20,-99,17,8,29,19,11,15,-99,26,-99,-99,26,14,24,33,,,,,,,
13/07/2016,8,17,7,16,19,11,22,-99,20,8,28,22,14,24,-99,30,-99,-99,25,16,23,41,,,,,,,
13/07/2016,9,17,15,25,-99,13,27,-99,32,-99,33,-99,16,22,-99,27,-99,-99,26,21,40,35,,,,,,,
13/07/2016,10,-99,18,33,-99,18,33,-99,37,-99,43,-99,25,19,-99,23,-99,-99,37,22,28,33,,,,,,,
13/07/2016,11,-99,31,38,-99,30,31,-99,40,-99,46,39,37,26,-99,28,-99,-99,39,29,42,36,,,,,,,
13/07/2016,12,-99,38,55,-99,30,63,-99,58,-99,71,44,48,26,-99,23,-99,-99,38,37,46,32,,,,,,,
13/07/2016,13,-99,35,67,-99,36,79,-99,64,30,52,44,57,23,-99,20,-99,-99,37,32,41,17,,,,,,,
13/07/2016,14,44,37,54,-99,37,52,-99,42,29,39,45,54,18,-99,12,-99,-99,27,22,33,7,,,,,,,
13/07/2016,15,41,43,25,-99,23,19,-99,27,20,35,41,41,10,-99,13,-99,-99,21,11,19,13,,,,,,,
13/07/2016,16,36,21,19,-99,10,28,-99,12,19,30,18,23,12,-99,6,-99,-99,16,10,27,16,,,,,,,
13/07/2016,17,29,-99,29,-99,28,27,-99,23,27,44,23,14,14,-99,6,-99,-99,8,13,10,4,,,,,,,
13/07/2016,18,27,15,24,-99,15,29,-99,24,22,13,25,10,26,-99,25,-99,-99,20,14,3,26,,,,,,,
13/07/2016,19,12,20,27,-99,9,19,-99,18,23,39,18,7,20,-99,21,-99,-99,19,9,12,18,,,,,,,
13/07/2016,20,9,16,12,-99,14,17,-99,12,23,30,8,4,11,-99,-99,-99,-99,13,29,9,6,,,,,,,
13/07/2016,21,6,3,7,-99,8,13,-99,8,6,28,13,9,-99,-99,12,-99,-99,15,22,8,11,,,,,,,
13/07/2016,22,7,2,7,-99,6,6,-99,8,5,8,13,11,-99,-99,5,-99,-99,4,4,14,9,,,,,,,
13/07/2016,23,8,2,11,-99,6,15,-99,7,3,4,12,13,-99,-99,8,-99,-99,20,7,9,5,,,,,,,
13/07/2016,24,6,5,10,-99,8,13,-99,11,5,8,15,11,-99,-99,13,-99,-99,14,13,9,16,,,,,,,
14/07/2016,1,8,6,15,-99,11,21,-99,11,5,9,12,11,-99,-99,17,-99,-99,13,12,12,19,,,,,,,
14/07/2016,2,9,6,8,-99,9,11,-99,16,5,-99,10,9,9,-99,15,-99,-99,15,24,10,27,,,,,,,
14/07/2016,3,10,10,11,-99,9,5,-99,16,1,15,13,12,6,-99,7,-99,-99,12,12,18,25,,,,,,,
