FECHA,HORA,ACO,ATI,CAM,CHO,COY,CUA,CUT,FAC,HGM,IZT,LLA,LPR,MER,MON,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TLA,TLI,TPN,UAX,UIZ,VIF,XAL
11/06/2013,19,18,39,59,27,49,41,30,38,64,53,44,49,68,34,-99,48,32,45,71,47,33,59,46,17,54,60,26,53
11/06/2013,20,22,38,63,39,60,32,25,56,69,46,44,47,73,28,-99,53,28,29,66,51,36,-99,46,20,42,55,22,58
11/06/2013,21,11,47,57,45,66,36,14,39,59,71,33,41,62,17,-99,60,23,32,65,69,25,42,32,24,54,73,19,40
11/06/2013,22,11,39,42,50,53,21,17,35,59,65,34,32,68,15,-99,50,24,27,53,75,25,38,24,20,64,72,14,19
11/06/2013,23,12,27,32,36,47,30,17,33,42,57,27,47,57,17,-99,30,17,27,25,73,29,32,20,16,54,55,14,27
11/06/2013,24,12,24,33,18,40,23,14,26,34,44,20,46,47,20,-99,-99,12,21,26,65,31,31,15,13,51,41,11,39
12/06/2013,1,18,20,25,15,31,33,12,24,27,42,28,43,36,17,-99,-99,14,22,41,51,29,33,15,5,46,40,12,53
12/06/2013,2,24,15,27,7,23,29,12,19,33,29,31,43,29,18,-99,-99,30,14,33,41,25,30,16,7,38,32,10,48
12/06/2013,3,25,13,22,5,28,26,17,16,27,35,36,45,34,6,-99,-99,24,17,31,34,16,21,14,4,25,26,14,29
12/06/2013,4,25,17,26,6,28,22,19,17,27,35,14,42,31,5,-99,-99,17,19,27,27,9,25,30,4,23,16,19,23
12/06/2013,5,19,21,32,11,28,23,21,20,36,33,15,31,33,8,-99,-99,21,27,30,27,12,30,32,7,25,26,32,23
12/06/2013,6,15,20,33,22,27,33,21,20,36,34,26,27,37,12,-99,29,30,26,35,32,25,32,29,7,31,35,29,32
12/06/2013,7,25,21,39,33,32,31,21,23,37,36,37,36,38,21,-99,29,33,27,39,34,21,31,28,9,31,36,28,37
12/06/2013,8,20,26,42,16,32,27,26,30,45,37,26,50,48,14,-99,32,26,23,41,31,26,42,32,17,24,33,33,40
12/06/2013,9,13,22,54,14,28,24,29,40,73,37,32,33,68,9,-99,38,30,34,49,30,23,46,36,36,19,28,37,46
12/06/2013,10,15,19,49,16,42,20,-99,41,73,50,32,23,68,5,-99,44,25,35,50,23,14,47,32,-99,27,35,25,47
12/06/2013,11,15,13,-99,9,53,18,-99,25,45,62,22,19,48,5,-99,41,22,-99,35,44,9,43,29,-99,28,54,14,34
12/06/2013,12,13,18,22,16,45,29,-99,28,31,41,15,24,32,5,-99,41,17,-99,22,56,18,36,16,-99,41,47,9,31
12/06/2013,13,8,19,29,16,35,23,-99,30,32,33,13,26,21,5,-99,28,10,-99,13,42,16,27,11,41,34,22,9,24
12/06/2013,14,7,14,22,14,27,25,-99,26,21,17,11,13,14,10,-99,30,15,27,9,28,13,22,10,34,16,13,7,22
12/06/2013,15,6,14,23,9,23,31,-99,36,24,24,12,21,16,11,-99,25,18,25,12,28,7,24,10,12,22,14,6,23
12/06/2013,16,8,33,26,8,17,19,-99,40,24,23,14,30,25,11,-99,17,22,15,19,21,5,33,22,5,15,17,13,25
12/06/2013,17,8,23,24,10,12,20,-99,25,25,21,15,40,38,9,-99,10,22,17,16,17,8,46,40,5,12,12,12,33
12/06/2013,18,11,21,38,13,25,17,-99,18,39,34,31,20,49,11,-99,19,20,20,23,22,12,51,36,14,18,28,13,19
12/06/2013,19,11,20,32,16,36,14,11,18,35,38,27,26,42,11,-99,18,20,16,37,33,16,48,30,19,35,34,15,31
12/06/2013,20,11,20,45,16,36,15,18,16,41,34,29,16,42,7,-99,20,21,13,32,33,19,32,34,-99,37,35,14,13
12/06/2013,21,10,26,43,18,33,11,32,12,34,39,32,30,39,12,-99,21,24,11,39,40,17,36,38,19,30,42,23,29
12/06/2013,22,15,24,31,16,23,13,24,28,26,24,40,50,34,13,-99,26,23,14,46,26,18,39,41,27,27,30,39,43
12/06/2013,23,19,23,27,19,30,15,27,30,25,36,44,44,30,15,-99,13,31,29,39,21,16,29,41,22,18,34,30,46
12/06/2013,24,-99,17,31,13,26,22,28,35,35,39,40,29,44,18,-99,10,30,26,45,26,19,34,35,19,27,28,40,-99
13/06/2013,1,-99,19,38,19,30,19,39,31,31,26,27,18,38,17,-99,26,35,20,40,35,16,36,23,9,25,27,44,-99
13/06/2013,2,-99,25,42,23,26,16,36,30,35,28,31,25,31,23,-99,24,35,21,41,34,9,32,22,7,21,25,35,-99
13/06/2013,3,-99,21,43,28,27,8,35,37,32,32,28,32,37,23,-99,30,26,17,32,16,8,45,31,5,14,27,27,-99
13/06/2013,4,-99,13,41,18,16,23,23,38,33,31,21,31,38,21,-99,13,21,18,31,11,8,42,31,7,14,17,26,-99
13/06/2013,5,-99,11,39,22,17,28,20,42,36,25,21,37,37,17,-99,14,24,20,28,19,19,42,32,8,15,20,27,-99
13/06/2013,6,25,19,38,20,27,28,25,31,36,34,31,35,36,16,-99,23,29,23,29,26,26,45,29,8,27,33,28,-99
13/06/2013,7,23,19,35,22,35,30,23,25,39,36,37,35,39,17,-99,27,32,27,31,34,21,40,31,9,31,36,27,-99
13/06/2013,8,22,21,39,24,37,34,26,29,43,38,35,37,40,20,-99,29,34,31,34,34,12,41,31,20,27,41,27,-99
13/06/2013,9,12,23,-99,25,42,34,24,30,45,46,36,40,45,18,-99,32,34,41,37,37,18,41,35,28,31,49,23,-99
13/06/2013,10,10,25,-99,29,53,31,24,39,57,55,37,49,52,16,-99,40,26,39,-99,47,23,45,39,40,36,54,24,-99
13/06/2013,11,8,18,-99,21,65,23,19,31,-99,51,30,52,59,15,-99,50,21,-99,-99,52,26,39,40,43,31,56,21,-99
13/06/2013,12,9,10,-99,16,63,25,11,19,-99,54,39,48,60,14,-99,61,24,23,-99,52,32,44,24,40,44,53,18,-99
13/06/2013,13,10,10,-99,14,47,18,7,20,-99,49,30,35,49,11,-99,55,18,35,-99,52,23,47,17,37,42,29,17,46
13/06/2013,14,11,15,42,12,46,27,8,28,-99,41,25,27,37,10,-99,33,14,35,-99,34,14,33,19,27,21,25,11,35
13/06/2013,15,8,16,36,9,32,36,7,28,34,35,22,26,33,9,-99,24,16,31,-99,24,8,30,16,17,15,25,9,38
13/06/2013,16,10,17,34,8,25,28,6,33,29,33,18,23,28,12,-99,17,17,22,-99,20,6,31,12,12,13,25,9,31
13/06/2013,17,12,17,37,9,27,31,11,30,32,43,23,16,28,14,-99,19,17,27,-99,23,5,28,12,19,17,17,14,34
13/06/2013,18,14,24,31,11,52,32,25,32,36,46,34,13,45,17,-99,37,22,28,-99,47,7,-99,17,31,28,35,23,33
13/06/2013,19,39,27,47,13,55,30,38,43,57,54,34,53,64,12,-99,39,26,33,-99,49,31,43,32,30,52,58,29,60
13/06/2013,20,49,22,50,37,59,35,24,49,61,74,39,48,79,14,-99,61,54,54,-99,65,33,47,38,17,62,78,51,75
13/06/2013,21,44,25,52,41,66,35,35,48,66,81,40,43,79,26,-99,47,67,42,-99,76,51,46,42,13,78,83,34,56
13/06/2013,22,41,35,58,30,61,28,16,48,61,75,31,21,68,39,-99,41,32,44,-99,66,39,45,45,11,79,86,26,31
13/06/2013,23,39,31,42,23,52,24,19,27,53,57,24,17,52,26,-99,38,18,36,-99,54,38,38,30,12,70,68,21,28
13/06/2013,24,30,26,36,16,34,41,25,26,41,46,20,12,43,20,-99,42,17,29,-99,43,43,36,34,17,-99,52,21,31
14/06/2013,1,24,26,31,27,31,41,25,21,35,37,19,11,39,24,-99,35,16,19,-99,34,43,31,35,13,-99,42,23,30
14/06/2013,2,15,21,33,28,31,37,23,17,33,33,22,14,36,21,-99,31,13,22,-99,31,35,33,31,11,-99,40,28,22
14/06/2013,3,17,10,33,16,28,19,24,16,28,32,27,29,35,17,-99,29,15,20,-99,26,27,32,25,8,-99,35,21,29
14/06/2013,4,21,9,33,24,25,22,23,19,29,30,33,27,34,23,-99,23,28,24,-99,24,25,33,28,6,-99,28,16,34
14/06/2013,5,21,22,29,30,23,28,20,24,29,28,34,29,32,21,-99,19,29,27,-99,28,28,35,31,7,-99,27,25,34
14/06/2013,6,22,25,29,32,22,36,16,27,29,30,32,30,30,19,-99,25,25,26,-99,32,22,36,28,8,30,28,27,31
14/06/2013,7,19,25,-99,31,23,42,15,28,29,31,31,30,30,15,-99,24,24,34,-99,32,17,41,29,7,28,30,28,30
14/06/2013,8,20,27,-99,24,37,35,22,30,39,36,37,37,35,22,-99,31,28,31,-99,39,24,40,34,22,33,35,29,36
14/06/2013,9,18,21,56,26,51,20,26,34,60,39,42,44,46,28,-99,37,43,32,-99,40,35,44,43,32,30,44,32,-99
14/06/2013,10,20,23,55,37,58,9,23,34,58,44,58,54,65,26,-99,37,44,24,-99,36,27,50,41,38,19,46,23,-99
14/06/2013,11,22,18,49,30,40,18,-99,33,58,46,50,51,56,13,-99,39,41,20,-99,20,15,57,48,29,9,30,19,-99
14/06/2013,12,17,30,53,30,32,28,-99,41,50,44,26,52,52,9,-99,30,32,35,-99,19,8,38,20,19,13,27,13,-99
14/06/2013,13,11,21,61,32,30,41,-99,39,48,43,13,45,43,11,-99,27,13,45,-99,24,12,29,12,14,17,25,15,-99
14/06/2013,14,11,14,53,24,38,57,-99,37,50,50,16,30,44,20,-99,24,19,41,-99,23,11,29,17,17,15,21,13,-99
14/06/2013,15,12,23,43,27,54,25,-99,40,38,38,19,17,39,18,-99,49,23,28,-99,30,14,27,12,26,17,24,27,32
14/06/2013,16,11,27,50,22,48,24,-99,30,48,46,31,37,48,20,-99,37,31,33,-99,41,18,45,40,26,36,30,34,42
14/06/2013,17,23,27,49,34,42,23,-99,34,38,38,49,45,56,19,-99,41,41,30,-99,41,33,46,45,24,36,51,40,59
14/06/2013,18,33,28,56,41,43,21,-99,38,49,45,52,53,54,45,-99,45,54,25,-99,34,31,48,39,41,37,51,47,60
14/06/2013,19,23,37,58,63,52,31,-99,30,54,56,48,48,61,50,-99,35,51,30,-99,43,38,50,38,30,40,61,42,57
14/06/2013,20,27,28,55,64,56,26,-99,40,45,54,37,43,46,46,-99,43,52,35,-99,56,43,44,35,20,55,56,41,49
14/06/2013,21,41,40,52,60,52,48,-99,48,54,53,55,48,53,50,-99,49,52,29,-99,49,52,45,33,29,55,49,44,52
14/06/2013,22,47,37,53,61,52,34,-99,41,53,54,52,46,57,53,-99,41,49,27,-99,57,55,68,35,16,50,51,49,49
14/06/2013,23,35,39,52,50,51,23,-99,42,53,54,54,40,57,42,-99,40,48,29,-99,56,46,55,43,18,50,55,41,51
14/06/2013,24,34,41,50,43,54,36,-99,42,56,56,53,42,58,32,-99,46,46,39,-99,54,44,50,40,37,51,55,38,54
15/06/2013,1,25,30,49,34,48,44,-99,37,55,51,49,43,56,24,-99,47,41,41,-99,51,49,48,39,22,52,53,42,51
15/06/2013,2,21,18,47,30,44,41,-99,31,53,52,48,44,51,22,-99,40,40,29,-99,51,35,41,40,23,51,53,31,48
15/06/2013,3,19,19,39,33,44,30,-99,25,50,48,35,45,51,26,-99,36,39,27,-99,48,42,43,41,18,49,49,31,41
15/06/2013,4,19,18,34,30,40,30,-99,26,38,44,32,38,45,24,-99,27,32,28,-99,52,44,34,47,16,47,46,33,38
15/06/2013,5,22,26,29,21,42,32,-99,23,35,45,28,35,39,23,-99,24,27,26,-99,49,36,37,37,20,44,39,33,38
15/06/2013,6,23,18,30,18,35,38,-99,22,30,37,29,34,36,24,-99,26,27,37,-99,47,34,36,39,24,37,35,35,37
15/06/2013,7,18,19,31,19,33,39,-99,22,32,35,35,41,38,27,-99,28,31,34,-99,44,36,32,39,20,36,35,33,36
15/06/2013,8,15,28,38,31,42,32,-99,29,39,42,37,58,45,24,-99,29,36,30,-99,39,38,46,37,28,45,34,29,44
15/06/2013,9,14,31,50,35,54,42,-99,40,51,52,39,74,61,24,-99,42,42,34,-99,54,30,52,40,43,51,44,26,59
15/06/2013,10,16,38,55,38,60,40,-99,54,60,64,41,79,85,22,-99,54,45,38,-99,67,33,58,47,48,62,69,26,80
15/06/2013,11,12,41,78,38,80,28,-99,52,80,87,34,78,97,13,-99,62,39,34,-99,79,36,55,40,66,75,47,19,61
15/06/2013,12,9,40,72,33,86,33,-99,51,87,66,24,45,64,10,-99,57,25,39,-99,81,34,36,21,63,42,28,12,38
15/06/2013,13,9,14,25,-99,61,25,-99,28,46,39,14,18,-99,8,-99,49,15,29,-99,54,21,28,11,60,24,20,7,27
15/06/2013,14,9,10,17,15,37,17,-99,14,18,39,14,21,30,12,-99,29,12,17,-99,41,12,19,10,47,26,23,5,22
15/06/2013,15,10,-99,16,11,26,14,-99,13,13,36,14,24,33,12,-99,20,12,12,-99,30,11,22,13,30,21,14,8,16
15/06/2013,16,12,-99,21,17,21,18,-99,23,18,27,16,12,-99,13,-99,16,22,15,-99,21,10,24,11,23,14,18,14,31
15/06/2013,17,10,-99,29,26,29,20,-99,38,24,31,17,18,35,34,-99,20,28,17,-99,25,12,32,15,20,21,30,25,44
15/06/2013,18,16,-99,30,24,35,26,-99,26,27,31,20,23,37,20,-99,23,26,16,-99,31,15,26,24,14,26,33,30,42
15/06/2013,19,21,24,31,30,34,27,-99,29,35,34,40,23,32,24,-99,23,34,17,-99,28,24,33,27,13,34,29,18,35
15/06/2013,20,26,28,35,44,53,34,-99,48,39,46,37,19,42,37,-99,38,37,33,-99,45,26,32,34,13,48,45,24,48
15/06/2013,21,19,33,48,44,52,43,-99,37,42,45,44,25,50,36,-99,50,40,41,-99,50,25,31,33,15,55,47,24,29
15/06/2013,22,17,25,33,36,49,32,-99,23,42,46,39,28,42,30,-99,46,36,35,-99,51,35,30,25,16,48,45,22,22
15/06/2013,23,15,18,27,33,47,28,-99,21,34,34,34,22,32,29,-99,38,26,30,-99,47,39,33,25,17,42,40,22,30
15/06/2013,24,15,19,34,20,41,20,-99,14,37,36,34,26,34,28,-99,30,29,-99,-99,36,-99,30,23,12,41,-99,17,30
16/06/2013,1,18,13,27,16,35,28,-99,9,31,37,32,28,34,23,-99,33,29,-99,-99,32,18,25,22,3,38,-99,17,33
16/06/2013,2,20,15,25,16,22,15,-99,13,16,24,28,26,26,20,-99,22,28,-99,-99,25,33,27,19,4,36,-99,24,33
16/06/2013,3,14,12,29,12,26,25,-99,13,21,24,27,26,35,20,-99,21,27,-99,-99,24,29,30,16,3,33,30,17,28
16/06/2013,4,15,13,29,13,27,24,-99,19,34,31,24,26,32,18,-99,24,24,-99,-99,28,27,25,14,5,32,29,12,27
16/06/2013,5,18,10,30,17,28,20,-99,19,31,33,25,26,34,16,-99,20,22,-99,-99,28,21,25,12,5,30,27,21,25
16/06/2013,6,17,9,23,20,26,26,-99,17,23,29,30,24,34,16,-99,16,26,22,-99,28,20,24,26,4,27,26,25,24
16/06/2013,7,17,9,24,20,24,28,-99,18,22,29,28,25,29,16,-99,18,24,21,-99,27,19,24,26,7,25,26,25,25
16/06/2013,8,17,13,26,16,32,20,-99,23,23,32,29,35,34,18,-99,24,24,19,-99,32,25,28,25,22,27,28,28,35
16/06/2013,9,15,18,31,12,41,19,-99,23,37,28,32,38,32,14,-99,23,30,20,-99,40,17,35,23,31,39,29,23,39
16/06/2013,10,13,26,30,5,41,21,-99,27,38,32,29,35,34,12,-99,26,30,21,-99,33,11,48,25,30,24,28,22,34
16/06/2013,11,13,29,38,7,36,20,-99,31,30,30,28,27,29,10,-99,32,23,21,-99,27,9,51,23,26,25,26,19,38
16/06/2013,12,8,22,33,10,29,17,-99,40,26,27,25,26,28,6,-99,27,21,18,-99,25,9,37,19,26,24,22,15,32
16/06/2013,13,8,16,23,9,22,18,-99,22,20,20,16,23,21,6,-99,21,17,17,-99,22,15,26,13,22,16,13,9,21
16/06/2013,14,8,11,17,8,17,19,-99,14,14,-99,12,11,16,6,-99,18,11,17,-99,16,11,19,8,21,11,13,6,13
16/06/2013,15,7,9,9,6,14,14,-99,11,10,12,10,16,15,5,-99,15,10,11,-99,13,10,14,9,16,11,12,7,13
16/06/2013,16,8,9,9,6,13,12,-99,9,6,12,15,14,14,5,-99,11,10,9,-99,11,8,15,10,17,8,10,7,14
16/06/2013,17,7,12,14,8,12,11,-99,12,8,13,13,15,16,6,-99,9,11,8,-99,12,9,21,-99,14,8,12,6,16
16/06/2013,18,7,11,13,11,14,12,-99,12,7,21,12,11,17,7,-99,13,16,11,-99,15,12,17,-99,13,11,13,9,19
16/06/2013,19,6,15,15,15,17,12,-99,14,9,22,10,11,17,7,-99,16,20,12,-99,16,12,24,12,16,11,12,10,23
16/06/2013,20,7,17,20,17,17,15,-99,19,12,25,12,11,17,10,-99,14,19,15,-99,19,20,15,13,17,13,16,13,21
16/06/2013,21,8,16,16,20,17,16,-99,16,11,23,14,9,19,8,-99,17,21,13,-99,18,24,15,14,18,15,19,13,27
16/06/2013,22,8,16,19,22,19,15,-99,14,16,23,27,9,23,7,-99,19,17,15,-99,20,22,25,17,16,19,19,13,23
16/06/2013,23,10,11,18,18,22,11,-99,10,24,26,24,11,26,8,-99,16,22,11,-99,21,18,24,15,15,19,20,13,17
16/06/2013,24,6,11,16,16,16,7,-99,8,13,19,18,8,20,9,-99,9,12,8,-99,13,17,-99,11,6,18,23,8,10
17/06/2013,1,6,17,12,13,14,7,-99,12,8,11,11,7,12,9,-99,9,8,7,-99,13,12,-99,15,5,14,16,9,8
17/06/2013,2,6,20,15,9,9,7,-99,13,10,12,10,5,15,9,-99,8,6,7,-99,8,10,-99,20,4,10,15,11,7
17/06/2013,3,7,13,17,21,10,8,-99,7,9,13,13,13,19,6,-99,7,7,7,-99,8,11,-99,15,4,11,18,14,7
17/06/2013,4,15,13,24,25,12,8,-99,5,15,17,20,10,19,7,-99,9,11,9,-99,10,12,-99,21,3,18,24,15,19
17/06/2013,5,24,25,31,20,21,20,-99,16,14,23,35,21,30,11,-99,13,30,17,-99,24,16,-99,27,6,27,22,20,24
17/06/2013,6,25,32,36,21,35,27,-99,29,32,33,36,30,35,25,-99,25,30,27,-99,30,23,-99,30,9,29,30,27,35
17/06/2013,7,23,30,36,27,34,30,-99,27,33,35,-99,-99,38,19,-99,32,-99,27,-99,34,29,-99,35,13,32,34,27,-99
17/06/2013,8,22,33,36,23,34,30,-99,30,33,35,34,-99,34,20,-99,31,-99,26,-99,28,30,-99,30,17,27,36,24,-99
17/06/2013,9,15,37,39,17,38,33,-99,34,33,36,34,-99,35,12,-99,30,-99,-99,-99,23,20,-99,20,-99,13,-99,14,-99
17/06/2013,10,11,31,38,14,42,35,-99,32,37,40,25,26,39,9,-99,28,-99,35,-99,32,-99,-99,24,-99,-99,40,10,33
17/06/2013,11,10,22,41,13,40,28,-99,29,42,38,20,24,45,6,-99,39,-99,32,-99,34,-99,-99,25,29,-99,46,8,26
17/06/2013,12,8,12,29,12,42,23,-99,28,36,41,13,23,38,7,-99,36,-99,26,-99,34,-99,-99,21,36,38,43,7,25
17/06/2013,13,8,12,25,11,32,20,-99,16,22,23,13,18,27,7,-99,27,-99,17,-99,34,-99,-99,12,35,31,28,7,-99
17/06/2013,14,7,10,21,9,22,12,-99,17,15,21,14,20,29,5,-99,21,-99,9,-99,23,15,-99,9,26,18,18,6,18
17/06/2013,15,8,9,17,7,17,11,-99,14,10,15,12,16,18,6,-99,15,-99,10,-99,16,9,-99,10,18,13,13,7,20
17/06/2013,16,9,13,23,10,16,11,-99,19,11,14,30,17,21,6,-99,13,19,9,-99,13,11,-99,16,18,12,16,-99,20
17/06/2013,17,8,17,38,11,22,15,-99,21,22,24,27,14,41,7,-99,18,24,15,-99,19,13,-99,15,17,18,24,11,17
17/06/2013,18,5,19,30,19,27,16,-99,16,21,24,21,20,34,7,-99,25,17,19,-99,23,13,-99,26,23,19,27,11,13
17/06/2013,19,5,19,23,15,21,13,-99,21,16,24,10,10,32,8,-99,20,18,14,-99,23,15,-99,14,20,21,21,12,19
17/06/2013,20,7,20,23,18,24,16,-99,24,19,28,11,10,28,13,-99,19,23,15,-99,26,20,-99,16,20,18,20,13,32
17/06/2013,21,7,22,25,25,25,16,-99,19,28,30,19,9,28,9,-99,21,22,16,-99,25,24,-99,15,23,19,17,15,31
17/06/2013,22,13,18,31,26,26,18,-99,14,25,23,31,14,25,7,-99,23,20,17,-99,25,23,-99,20,24,20,24,16,20
17/06/2013,23,11,12,25,21,23,16,-99,11,27,30,21,15,30,10,-99,13,18,16,-99,19,21,-99,17,17,24,33,16,13
17/06/2013,24,10,8,28,19,14,-99,-99,8,16,22,17,10,-99,14,-99,13,13,12,-99,12,21,-99,11,8,19,29,10,15
18/06/2013,1,8,9,16,26,10,-99,-99,8,18,22,11,6,-99,14,-99,7,9,8,-99,8,18,-99,10,7,12,26,6,10
18/06/2013,2,8,15,15,24,9,-99,-99,8,13,18,10,4,-99,11,-99,7,8,10,-99,6,10,-99,11,5,9,23,6,18
18/06/2013,3,12,14,19,17,11,-99,-99,12,9,13,11,5,-99,13,-99,11,9,21,-99,8,8,-99,26,4,11,24,12,26
18/06/2013,4,12,12,23,24,14,-99,-99,11,20,25,28,11,-99,22,-99,12,16,15,-99,11,10,-99,20,5,18,28,21,24
18/06/2013,5,24,17,26,20,23,-99,-99,18,27,27,31,26,-99,21,-99,16,27,22,-99,24,13,-99,26,6,28,32,29,32
18/06/2013,6,18,20,30,17,30,33,-99,25,30,30,32,28,35,18,-99,23,27,29,-99,29,21,-99,26,9,27,31,29,32
18/06/2013,7,18,22,32,21,33,33,-99,28,30,29,33,29,37,17,-99,25,25,31,-99,32,25,-99,27,10,28,29,27,31
18/06/2013,8,16,22,37,29,37,27,-99,29,37,36,33,42,43,18,-99,33,29,31,-99,33,25,-99,31,27,30,30,25,43
18/06/2013,9,12,29,38,33,43,28,-99,31,45,47,28,50,57,16,-99,38,30,33,-99,41,30,-99,30,30,37,44,22,47
18/06/2013,10,-99,26,35,25,40,20,-99,29,48,60,23,53,74,11,-99,36,30,25,-99,42,29,-99,34,36,48,55,16,53
18/06/2013,11,-99,17,43,18,-99,18,-99,32,52,72,20,53,73,8,-99,41,24,24,-99,53,41,-99,24,40,62,57,14,44
18/06/2013,12,-99,22,39,13,-99,21,-99,28,50,45,15,29,44,9,-99,37,16,29,-99,55,35,-99,15,44,62,35,10,25
18/06/2013,13,-99,14,28,12,-99,20,-99,23,22,19,15,8,17,6,-99,36,16,26,-99,33,16,-99,11,40,26,17,7,22
18/06/2013,14,5,11,21,7,15,16,-99,18,19,15,15,11,14,5,-99,27,13,17,-99,15,12,-99,10,18,12,21,4,15
18/06/2013,15,6,11,18,7,15,15,-99,15,13,11,15,13,16,6,-99,17,13,13,8,14,9,-99,10,15,11,18,6,14
18/06/2013,16,4,9,20,7,14,13,-99,13,11,14,17,11,24,6,-99,12,13,10,9,13,9,-99,8,13,10,16,5,16
18/06/2013,17,4,9,17,8,14,11,-99,12,13,13,7,10,22,6,-99,13,8,9,9,15,9,-99,10,13,11,17,6,19
18/06/2013,18,5,13,17,12,14,10,-99,14,11,20,6,10,24,6,-99,14,13,11,10,18,10,-99,8,11,11,16,9,17
18/06/2013,19,5,15,21,14,17,12,-99,18,12,26,7,10,26,8,-99,18,20,14,13,20,12,-99,12,14,12,15,9,24
18/06/2013,20,6,20,23,21,20,16,-99,21,16,28,10,12,21,8,-99,22,23,16,17,22,16,-99,15,16,17,18,13,30
18/06/2013,21,7,21,30,28,21,21,-99,26,20,28,24,12,24,5,-99,23,24,19,18,26,20,-99,16,20,21,19,15,19
18/06/2013,22,6,15,25,34,24,17,-99,17,15,24,29,10,25,7,-99,24,23,19,16,24,18,-99,17,-99,24,24,14,13
18/06/2013,23,6,12,17,12,21,12,-99,11,17,17,24,13,21,8,-99,17,18,13,13,23,17,-99,12,15,21,22,11,12
18/06/2013,24,5,13,18,11,14,9,-99,6,-99,20,18,7,19,8,-99,-99,12,17,14,12,19,-99,19,8,17,22,12,9
19/06/2013,1,6,13,20,11,11,11,-99,10,-99,15,16,7,19,9,-99,-99,9,18,9,10,14,19,19,5,14,16,13,9
19/06/2013,2,9,12,16,18,14,7,-99,7,-99,12,17,6,15,10,-99,-99,13,12,7,12,13,16,20,7,14,12,13,15
19/06/2013,3,10,10,16,16,13,8,-99,7,-99,16,15,10,24,10,-99,-99,8,14,15,11,9,19,21,7,15,13,16,15
19/06/2013,4,19,9,20,24,12,8,-99,13,-99,22,22,16,31,21,-99,-99,16,12,21,10,12,18,15,6,16,28,19,21
19/06/2013,5,25,9,31,27,18,12,-99,21,-99,27,30,21,34,20,-99,-99,25,17,27,15,19,26,23,11,20,33,27,35
19/06/2013,6,24,17,38,28,26,16,-99,30,29,35,33,29,38,20,-99,24,33,31,33,25,26,37,32,15,28,36,25,38
19/06/2013,7,22,30,36,28,37,21,-99,34,31,37,34,24,35,22,-99,26,32,29,32,30,30,41,29,17,31,32,25,30
19/06/2013,8,18,25,35,26,39,20,-99,27,32,38,27,17,36,23,-99,26,25,19,23,34,25,35,25,17,34,32,20,18
19/06/2013,9,8,20,19,19,40,13,-99,25,29,40,15,13,38,15,-99,20,18,12,17,34,27,30,17,21,37,25,12,17
19/06/2013,10,5,18,16,-99,39,15,-99,23,25,32,-99,15,26,5,-99,24,14,18,14,37,18,21,12,25,-99,27,6,18
19/06/2013,11,4,19,18,-99,36,21,-99,26,24,28,-99,13,29,4,-99,32,12,24,13,37,24,26,11,-99,-99,29,5,19
19/06/2013,12,4,17,21,-99,33,19,-99,26,26,29,-99,14,26,4,-99,36,10,20,15,31,34,24,8,26,-99,24,-99,18
19/06/2013,13,3,14,22,-99,30,21,-99,20,28,27,-99,11,14,5,-99,27,11,20,11,26,28,21,9,28,-99,23,5,16
19/06/2013,14,5,11,14,9,23,19,-99,15,18,18,-99,11,18,4,-99,19,10,17,9,25,17,13,9,23,21,16,5,14
19/06/2013,15,5,9,22,10,20,-99,-99,15,11,17,13,13,19,9,-99,19,13,12,11,18,12,19,8,27,14,17,5,16
19/06/2013,16,4,8,26,15,20,-99,-99,16,21,24,11,12,25,15,-99,18,21,19,27,23,13,20,7,19,18,30,5,19
19/06/2013,17,4,10,27,20,24,-99,-99,24,25,33,13,30,44,17,-99,19,30,14,48,27,12,26,6,10,36,-99,6,37
19/06/2013,18,5,22,40,17,27,-99,-99,33,33,38,38,45,42,10,-99,19,37,17,43,31,22,39,9,8,31,30,7,46
19/06/2013,19,5,34,42,30,35,26,-99,32,37,40,45,44,44,7,-99,23,42,25,44,32,19,40,9,10,36,41,8,45
19/06/2013,20,6,14,40,24,37,27,-99,35,38,38,17,23,44,37,-99,28,24,27,41,33,13,30,10,7,35,41,8,20
19/06/2013,21,6,13,27,24,36,25,-99,17,34,37,20,10,41,23,-99,32,14,28,28,37,17,18,9,13,31,39,7,13
19/06/2013,22,7,13,16,34,29,13,-99,15,16,31,18,8,25,5,-99,26,13,16,13,32,26,20,11,26,35,29,7,12
19/06/2013,23,6,11,16,23,24,15,-99,19,14,20,17,7,18,6,-99,18,14,19,11,24,21,18,11,20,21,20,5,12
19/06/2013,24,-99,9,15,10,23,19,-99,15,12,22,12,5,17,6,-99,18,10,17,11,22,17,20,12,13,20,20,4,-99
20/06/2013,1,-99,7,14,11,22,14,-99,7,14,18,9,4,16,7,-99,18,7,15,9,22,17,15,11,9,21,18,4,-99
20/06/2013,2,-99,7,13,10,18,6,-99,5,9,11,9,3,12,5,-99,11,5,7,6,18,15,11,16,11,18,16,5,-99
20/06/2013,3,-99,9,13,7,10,6,-99,5,7,15,9,6,17,5,-99,6,5,5,9,9,15,10,8,6,14,14,5,-99
20/06/2013,4,-99,6,11,7,9,7,-99,7,7,13,10,7,17,4,-99,6,7,7,12,7,14,12,15,5,10,18,5,-99
