FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,COY,CUA,CUT,FAC,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
20/04/2018,14,6,24,10,-99,-99,22,9,-99,19,7,-99,26,-99,-99,9,-99,25,18,5,-99,14,26,9,-99,-99,-99,20,7,20,17,-99,20
20/04/2018,15,5,18,10,-99,-99,19,9,-99,12,5,-99,19,-99,-99,10,-99,24,16,4,-99,12,18,9,-99,-99,-99,20,7,17,14,-99,19
20/04/2018,16,8,19,10,-99,-99,18,8,-99,11,6,-99,16,-99,-99,10,-99,18,13,3,-99,12,16,10,-99,-99,-99,17,8,11,10,-99,16
20/04/2018,17,6,14,10,-99,-99,12,11,-99,13,5,-99,14,-99,-99,14,-99,26,15,3,-99,11,13,9,-99,-99,-99,17,8,9,13,-99,17
20/04/2018,18,8,14,12,-99,-99,13,15,-99,12,5,-99,14,-99,-99,17,-99,26,19,4,-99,15,14,12,-99,-99,-99,21,9,11,15,-99,18
20/04/2018,19,9,21,16,-99,-99,16,15,-99,17,8,-99,19,-99,-99,19,-99,30,25,12,-99,22,20,13,-99,-99,-99,31,15,15,22,-99,22
20/04/2018,20,10,28,23,-99,-99,24,25,-99,29,17,-99,22,-99,-99,25,-99,28,29,21,-99,23,27,21,-99,-99,-99,34,20,19,22,-99,23
20/04/2018,21,15,21,29,-99,-99,25,36,-99,38,25,-99,21,-99,-99,39,-99,28,22,23,-99,22,17,37,-99,-99,-99,26,19,22,28,-99,31
20/04/2018,22,32,27,32,-99,-99,41,37,-99,36,24,-99,45,-99,-99,32,-99,60,41,30,-99,33,26,42,-99,-99,-99,37,19,29,32,-99,35
20/04/2018,23,43,19,43,-99,-99,36,25,-99,48,19,-99,56,-99,-99,41,-99,70,59,42,-99,29,30,47,-99,-99,-99,44,43,29,28,-99,47
20/04/2018,24,30,12,34,-99,-99,32,32,-99,50,36,-99,40,-99,-99,46,-99,63,48,45,-99,32,24,42,-99,-99,-99,47,51,28,28,-99,47
21/04/2018,1,35,7,31,-99,-99,24,42,-99,42,36,-99,35,-99,-99,47,-99,60,61,35,-99,27,15,45,-99,-99,-99,37,51,27,33,-99,49
21/04/2018,2,27,5,28,-99,-99,17,44,-99,30,31,-99,55,-99,-99,44,-99,60,65,39,-99,30,10,45,-99,-99,-99,39,51,23,37,-99,55
21/04/2018,3,22,5,28,-99,-99,29,42,-99,17,28,-99,51,-99,-99,38,-99,60,52,39,-99,40,12,41,-99,-99,-99,44,48,19,26,-99,47
21/04/2018,4,27,5,31,-99,-99,36,46,-99,14,28,-99,34,-99,-99,37,-99,66,44,34,-99,26,10,42,-99,-99,-99,43,41,18,25,-99,49
21/04/2018,5,28,6,36,-99,-99,35,24,-99,16,28,-99,30,-99,-99,36,-99,59,52,26,-99,36,9,41,-99,-99,-99,45,47,26,34,-99,53
21/04/2018,6,31,14,44,-99,-99,33,27,-99,18,27,-99,44,-99,-99,40,-99,56,55,28,-99,40,34,40,-99,-99,-99,51,48,34,47,-99,59
21/04/2018,7,33,20,46,-99,-99,41,31,-99,14,26,-99,57,-99,-99,42,-99,62,56,26,-99,46,46,41,-99,-99,-99,51,46,42,55,-99,57
21/04/2018,8,30,16,53,-99,-99,50,31,-99,16,31,-99,50,-99,-99,43,-99,49,56,39,-99,36,42,47,-99,-99,-99,59,51,35,51,-99,53
21/04/2018,9,25,32,42,-99,-99,44,15,-99,11,34,-99,46,-99,-99,46,-99,47,61,17,-99,29,40,40,-99,-99,-99,79,58,28,41,-99,57
21/04/2018,10,19,33,51,-99,-99,42,8,-99,8,33,-99,60,-99,-99,44,-99,74,61,13,-99,30,47,32,-99,-99,-99,59,56,29,54,-99,54
21/04/2018,11,18,25,34,-99,-99,34,8,-99,8,22,-99,40,-99,-99,30,-99,55,30,7,-99,23,38,31,-99,-99,-99,41,37,32,32,-99,44
21/04/2018,12,11,25,19,-99,-99,24,10,-99,13,10,-99,28,-99,-99,14,-99,28,26,6,-99,17,25,22,-99,-99,-99,31,21,21,27,-99,37
21/04/2018,13,8,19,8,-99,-99,21,8,-99,15,4,-99,19,-99,-99,8,-99,28,18,6,-99,17,20,10,-99,-99,-99,19,13,20,18,-99,18
21/04/2018,14,7,18,8,-99,-99,14,10,-99,10,4,-99,11,-99,-99,8,-99,16,12,5,-99,14,15,7,-99,-99,-99,19,9,17,15,-99,12
21/04/2018,15,7,12,7,-99,-99,11,9,-99,7,5,-99,14,-99,-99,8,-99,20,14,4,-99,9,10,9,-99,-99,-99,16,8,13,9,-99,15
21/04/2018,16,8,13,7,-99,-99,12,10,-99,12,7,-99,10,-99,-99,7,-99,19,12,5,-99,11,11,10,-99,-99,-99,17,8,10,9,-99,14
21/04/2018,17,7,16,9,-99,-99,13,9,-99,14,7,-99,17,-99,-99,7,-99,27,17,4,-99,12,12,9,-99,-99,-99,19,12,10,12,-99,19
21/04/2018,18,6,19,13,-99,-99,12,10,-99,14,9,-99,15,-99,-99,16,-99,29,15,10,-99,16,16,10,-99,-99,-99,16,13,12,13,-99,20
21/04/2018,19,7,10,17,-99,-99,16,13,-99,12,14,-99,18,-99,-99,15,-99,19,15,11,-99,17,17,21,-99,-99,-99,20,24,11,14,-99,22
21/04/2018,20,10,10,15,-99,-99,18,20,-99,12,8,-99,18,-99,-99,13,-99,27,16,12,-99,20,14,17,-99,-99,-99,26,13,12,15,-99,21
21/04/2018,21,19,17,17,-99,-99,21,22,-99,17,13,-99,21,-99,-99,40,-99,31,20,6,-99,27,16,25,-99,-99,-99,-99,16,13,25,-99,20
21/04/2018,22,23,15,15,-99,-99,15,15,-99,11,23,-99,17,-99,-99,27,-99,26,10,14,-99,33,13,28,-99,-99,-99,21,41,21,36,-99,31
21/04/2018,23,31,8,12,-99,-99,11,9,-99,12,9,-99,18,-99,-99,33,-99,23,19,19,-99,32,10,29,-99,-99,-99,20,31,20,27,-99,30
21/04/2018,24,24,7,14,-99,-99,15,19,-99,14,15,-99,20,-99,-99,34,-99,28,27,13,-99,24,16,26,-99,-99,-99,23,32,16,21,-99,29
22/04/2018,1,21,14,16,-99,-99,17,11,-99,16,16,-99,24,-99,-99,29,-99,23,31,12,-99,16,26,27,-99,-99,-99,24,15,10,10,-99,35
22/04/2018,2,20,15,26,-99,-99,13,8,-99,18,21,-99,16,-99,-99,23,-99,25,23,9,-99,14,13,14,-99,-99,-99,33,16,11,15,-99,28
22/04/2018,3,25,9,22,-99,-99,11,23,-99,15,23,-99,17,-99,-99,29,-99,37,32,21,-99,27,13,24,-99,-99,-99,38,26,10,14,-99,25
22/04/2018,4,20,9,13,-99,-99,16,29,-99,12,25,-99,26,-99,-99,38,-99,37,23,26,-99,23,23,28,-99,-99,-99,27,36,16,21,-99,33
22/04/2018,5,27,11,11,-99,-99,22,31,-99,14,24,-99,41,-99,-99,32,-99,52,26,24,-99,37,22,30,-99,-99,-99,27,32,17,31,-99,33
22/04/2018,6,24,8,19,-99,-99,23,28,-99,31,21,-99,54,-99,-99,37,-99,43,35,20,-99,35,24,33,-99,-99,-99,27,31,25,41,-99,40
22/04/2018,7,29,16,24,-99,-99,25,28,-99,35,18,-99,44,-99,-99,32,-99,44,34,31,-99,35,28,36,-99,-99,-99,26,31,29,41,-99,41
22/04/2018,8,23,21,27,-99,-99,22,27,-99,35,26,-99,42,-99,-99,38,-99,39,42,23,-99,33,16,30,-99,-99,-99,31,36,30,51,-99,45
22/04/2018,9,21,21,30,-99,-99,34,19,-99,15,31,-99,36,-99,-99,42,-99,47,37,16,-99,33,16,32,-99,-99,-99,34,48,24,47,-99,53
22/04/2018,10,12,28,39,-99,-99,34,11,-99,15,20,-99,30,-99,-99,42,-99,55,32,11,-99,37,35,28,-99,-99,-99,48,26,26,35,-99,44
22/04/2018,11,10,26,44,-99,-99,30,9,-99,9,11,-99,26,-99,-99,20,-99,38,13,7,-99,32,27,28,-99,-99,-99,25,13,27,28,-99,37
22/04/2018,12,10,21,14,-99,-99,17,6,-99,8,5,-99,14,-99,-99,10,-99,27,12,6,-99,17,14,17,-99,-99,-99,20,14,22,22,-99,30
22/04/2018,13,6,11,9,-99,-99,10,6,-99,8,3,-99,11,-99,-99,8,-99,21,11,5,-99,14,8,11,-99,-99,-99,15,12,17,18,-99,19
22/04/2018,14,7,8,7,-99,-99,8,8,-99,9,2,-99,12,-99,-99,7,-99,20,10,5,-99,9,8,8,-99,-99,-99,18,8,11,14,-99,11
22/04/2018,15,7,11,9,-99,-99,10,6,-99,9,4,-99,16,-99,-99,8,-99,25,12,5,-99,10,9,9,-99,-99,-99,14,7,11,11,-99,12
22/04/2018,16,6,11,7,-99,-99,12,10,-99,10,5,-99,13,-99,-99,8,-99,11,13,5,-99,10,12,8,-99,-99,-99,16,7,10,10,-99,12
22/04/2018,17,5,10,10,-99,-99,15,9,-99,15,5,-99,14,-99,-99,7,-99,17,16,8,-99,12,12,12,-99,-99,-99,15,9,12,12,-99,13
22/04/2018,18,5,8,11,-99,-99,14,10,-99,13,6,-99,21,-99,-99,7,-99,19,22,7,-99,16,15,14,-99,-99,-99,17,8,13,13,-99,16
22/04/2018,19,7,13,19,-99,-99,13,16,-99,9,9,-99,13,-99,-99,12,-99,18,13,11,-99,18,12,17,-99,-99,-99,14,16,13,13,-99,18
22/04/2018,20,6,12,15,-99,-99,14,13,-99,10,12,-99,17,-99,-99,19,-99,24,13,8,-99,29,11,16,-99,-99,-99,18,19,17,22,-99,16
22/04/2018,21,14,13,22,-99,-99,16,28,-99,12,15,-99,19,-99,-99,14,-99,18,25,8,-99,17,15,14,-99,-99,-99,27,13,17,21,-99,13
22/04/2018,22,12,15,26,-99,-99,16,21,-99,17,10,-99,18,-99,-99,24,-99,27,24,8,-99,21,16,14,-99,-99,-99,32,31,20,16,-99,34
22/04/2018,23,32,10,11,-99,-99,21,10,-99,19,11,-99,25,-99,-99,34,-99,25,35,8,-99,32,19,17,-99,-99,-99,20,23,20,15,-99,30
22/04/2018,24,20,5,9,-99,-99,17,12,-99,18,21,-99,29,-99,-99,31,-99,37,30,17,-99,20,14,30,-99,-99,-99,14,21,16,17,-99,32
23/04/2018,1,25,9,9,-99,-99,21,12,-99,16,8,-99,29,-99,-99,14,-99,36,22,17,-99,31,18,18,-99,-99,-99,27,17,27,36,-99,20
23/04/2018,2,22,22,5,-99,-99,23,16,-99,11,10,-99,29,-99,-99,13,-99,33,23,15,-99,18,19,12,-99,-99,-99,22,11,28,24,-99,15
23/04/2018,3,24,14,7,-99,-99,18,7,-99,7,13,-99,23,-99,-99,15,-99,29,21,18,-99,19,11,19,-99,-99,-99,12,22,13,16,-99,23
23/04/2018,4,22,13,8,-99,-99,15,19,-99,14,15,-99,24,-99,-99,25,-99,23,33,21,-99,28,12,21,-99,-99,-99,15,22,16,17,-99,28
23/04/2018,5,24,7,15,-99,-99,23,21,-99,19,22,-99,26,-99,-99,31,-99,30,30,23,-99,33,15,29,-99,-99,-99,23,17,29,24,-99,34
23/04/2018,6,29,17,27,-99,-99,29,23,-99,26,22,-99,38,-99,-99,29,-99,37,36,26,-99,36,24,30,-99,-99,-99,35,28,28,31,-99,37
23/04/2018,7,24,30,27,-99,-99,32,22,-99,34,24,-99,43,-99,-99,29,-99,42,37,27,-99,36,33,29,-99,-99,-99,37,32,30,40,-99,34
23/04/2018,8,21,20,26,-99,-99,31,31,-99,35,27,-99,50,-99,-99,28,-99,44,38,26,-99,34,32,31,-99,-99,-99,36,34,28,37,-99,36
23/04/2018,9,22,23,25,-99,-99,36,22,-99,33,22,-99,57,-99,-99,21,-99,45,39,23,-99,28,38,25,-99,-99,-99,41,38,27,40,-99,36
23/04/2018,10,14,21,22,-99,-99,40,19,-99,35,14,-99,67,-99,-99,25,-99,39,47,16,-99,28,39,27,-99,-99,-99,46,40,36,33,-99,42
23/04/2018,11,13,19,30,-99,-99,43,25,-99,34,14,-99,55,-99,-99,-99,-99,38,51,13,-99,22,37,23,-99,-99,-99,54,42,34,32,-99,34
23/04/2018,12,11,28,41,-99,-99,39,19,-99,34,13,-99,36,-99,-99,-99,-99,34,48,11,-99,20,41,19,-99,-99,-99,60,40,27,25,-99,40
23/04/2018,13,11,31,19,-99,-99,30,16,-99,30,13,-99,30,-99,-99,-99,-99,32,33,7,-99,12,34,20,-99,-99,-99,52,35,23,18,-99,35
23/04/2018,14,10,23,15,-99,-99,22,14,-99,16,9,-99,32,-99,-99,-99,-99,35,29,9,-99,17,23,17,-99,-99,-99,33,14,20,20,-99,31
23/04/2018,15,8,19,14,-99,-99,24,13,-99,16,7,-99,27,-99,-99,-99,-99,28,25,8,-99,15,26,11,-99,-99,-99,24,9,19,17,-99,22
23/04/2018,16,11,25,12,-99,-99,24,12,-99,21,18,-99,36,-99,-99,-99,-99,27,20,6,-99,13,26,11,-99,-99,-99,24,11,17,12,-99,18
23/04/2018,17,10,27,20,-99,-99,24,15,-99,25,6,-99,28,-99,-99,-99,-99,35,21,8,-99,15,25,19,-99,-99,-99,38,17,17,11,-99,27
23/04/2018,18,7,28,22,-99,-99,31,16,-99,23,13,-99,27,-99,-99,-99,-99,38,29,18,-99,18,27,21,-99,-99,-99,36,15,18,19,-99,30
23/04/2018,19,8,23,24,-99,-99,24,24,-99,18,17,-99,19,-99,-99,-99,-99,24,30,14,-99,21,25,21,-99,-99,-99,25,14,16,19,-99,28
23/04/2018,20,9,17,20,-99,-99,18,21,-99,20,16,-99,17,-99,-99,-99,-99,21,21,11,-99,21,15,19,-99,-99,-99,26,18,12,14,-99,24
23/04/2018,21,14,16,21,-99,-99,20,20,-99,22,12,-99,19,-99,-99,-99,-99,21,25,13,-99,27,18,22,-99,-99,-99,31,24,15,32,-99,28
23/04/2018,22,20,15,16,-99,-99,38,20,-99,25,10,-99,35,-99,-99,-99,-99,43,31,17,-99,50,30,27,-99,-99,-99,35,18,28,45,-99,41
23/04/2018,23,27,22,11,-99,-99,44,13,-99,20,11,-99,30,-99,-99,-99,-99,50,20,25,-99,62,28,17,-99,-99,-99,26,15,35,64,-99,43
23/04/2018,24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
24/04/2018,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
24/04/2018,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
24/04/2018,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
24/04/2018,4,21,16,10,-99,-99,17,16,-99,15,19,-99,27,-99,-99,26,-99,33,26,23,-99,22,18,24,15,-99,-99,30,27,14,17,24,26
24/04/2018,5,29,17,13,-99,-99,20,19,-99,15,18,-99,37,-99,-99,30,-99,42,38,13,-99,30,17,30,22,-99,-99,38,34,20,30,27,28
24/04/2018,6,37,16,16,-99,-99,31,32,-99,21,14,-99,42,-99,-99,40,-99,48,40,35,-99,44,27,33,25,-99,-99,35,31,30,40,28,41
24/04/2018,7,40,17,16,-99,-99,35,38,-99,28,16,-99,50,-99,-99,40,-99,47,42,44,-99,48,33,41,29,-99,-99,31,29,34,42,27,43
24/04/2018,8,29,23,23,-99,-99,36,25,-99,24,25,-99,49,-99,-99,41,-99,52,43,37,-99,45,37,41,25,-99,-99,38,30,33,36,31,43
24/04/2018,9,18,26,28,-99,-99,33,23,-99,26,24,-99,39,-99,-99,34,-99,48,48,23,-99,42,38,26,24,-99,-99,50,43,27,29,20,47
24/04/2018,10,11,28,26,-99,-99,29,16,-99,34,20,-99,55,-99,-99,29,-99,68,57,14,-99,44,33,35,33,-99,-99,55,44,26,37,16,57
24/04/2018,11,12,24,20,-99,-99,28,16,-99,22,17,-99,57,-99,-99,16,-99,63,46,9,-99,30,29,26,33,-99,-99,42,33,28,59,12,48
24/04/2018,12,10,29,-99,-99,-99,43,16,-99,28,11,-99,32,-99,-99,13,-99,37,33,8,-99,23,42,15,29,-99,-99,37,18,39,43,8,31
24/04/2018,13,8,41,-99,-99,-99,35,10,-99,26,8,-99,33,-99,-99,10,-99,35,26,9,-99,20,33,11,27,-99,-99,59,11,38,25,7,23
24/04/2018,14,10,27,-99,-99,-99,36,12,-99,30,11,-99,45,-99,-99,8,-99,36,28,6,-99,17,29,10,30,-99,-99,31,12,28,21,11,22
24/04/2018,15,19,10,-99,-99,-99,16,9,-99,24,18,-99,46,-99,-99,30,-99,50,24,10,-99,37,15,26,19,-99,-99,36,30,27,38,21,43
24/04/2018,16,26,7,-99,-99,-99,13,13,-99,23,19,-99,36,-99,-99,25,-99,46,21,24,-99,40,14,27,25,-99,-99,28,34,17,26,25,38
24/04/2018,17,15,10,16,-99,-99,18,14,-99,18,17,-99,34,-99,-99,22,-99,35,15,20,-99,47,20,23,21,-99,-99,28,26,16,31,23,32
24/04/2018,18,12,12,26,-99,-99,21,-99,-99,19,32,-99,46,-99,-99,20,-99,45,26,12,-99,38,20,21,38,-99,-99,34,31,23,33,21,42
24/04/2018,19,11,15,36,-99,-99,28,14,-99,31,18,-99,39,-99,-99,17,-99,39,39,17,-99,39,19,23,25,-99,-99,47,20,12,26,17,34
24/04/2018,20,13,16,43,-99,-99,28,27,-99,31,17,-99,36,-99,-99,18,-99,47,32,19,-99,47,21,27,23,-99,-99,40,26,15,34,16,35
24/04/2018,21,11,36,20,-99,-99,30,27,-99,42,13,-99,31,-99,-99,26,-99,37,37,24,-99,31,24,18,37,-99,-99,32,17,33,44,15,24
24/04/2018,22,23,24,15,-99,-99,16,16,-99,18,14,-99,17,-99,-99,39,-99,21,19,13,-99,15,28,23,17,-99,-99,22,16,18,14,15,25
24/04/2018,23,13,20,13,-99,-99,14,17,-99,13,18,-99,14,-99,-99,28,-99,21,16,11,-99,26,-99,23,12,-99,-99,15,24,15,23,19,28
24/04/2018,24,21,10,13,-99,-99,14,14,-99,17,27,-99,17,-99,-99,30,-99,21,23,25,-99,29,-99,23,15,-99,-99,17,24,12,15,23,35
25/04/2018,1,28,5,10,-99,-99,12,15,-99,19,15,-99,23,-99,-99,15,-99,23,26,30,-99,24,16,27,20,-99,-99,24,21,15,15,17,25
25/04/2018,2,27,3,7,-99,-99,16,11,-99,31,16,-99,26,-99,-99,10,-99,27,29,21,-99,25,7,23,15,-99,-99,23,22,20,16,14,23
25/04/2018,3,34,4,7,-99,-99,10,13,-99,14,21,-99,33,-99,-99,28,-99,36,37,30,-99,28,5,32,15,-99,-99,23,15,24,25,22,30
25/04/2018,4,33,12,13,-99,-99,21,23,-99,13,29,-99,37,-99,-99,33,-99,38,36,24,-99,31,14,31,21,-99,-99,29,31,15,39,22,38
25/04/2018,5,21,21,24,-99,-99,21,25,-99,20,26,-99,42,-99,-99,34,-99,41,36,25,-99,34,19,32,23,-99,-99,40,30,22,43,29,41
25/04/2018,6,19,17,26,-99,-99,25,27,-99,21,21,-99,50,-99,-99,34,-99,43,37,27,-99,33,30,34,37,-99,-99,41,34,32,43,33,41
25/04/2018,7,24,19,27,-99,-99,32,33,-99,39,24,-99,52,-99,-99,35,-99,43,37,24,-99,34,38,37,38,-99,-99,41,37,32,39,33,45
25/04/2018,8,24,37,25,-99,-99,39,36,-99,31,31,-99,52,-99,-99,33,-99,45,33,30,-99,37,37,36,26,-99,-99,39,36,40,45,26,52
25/04/2018,9,22,28,19,-99,-99,36,37,-99,17,29,-99,54,-99,-99,28,-99,49,32,31,-99,38,26,30,15,-99,-99,38,29,46,48,18,59
25/04/2018,10,15,17,20,-99,-99,29,-99,-99,15,-99,-99,50,-99,-99,17,-99,52,33,24,-99,33,25,22,13,-99,-99,39,28,31,53,13,53
25/04/2018,11,17,18,22,-99,-99,25,-99,-99,18,-99,-99,36,-99,-99,20,-99,46,29,13,-99,34,21,23,14,-99,-99,31,35,23,49,15,47
25/04/2018,12,10,17,18,-99,-99,19,-99,-99,15,-99,-99,33,-99,-99,22,-99,38,29,10,-99,27,19,20,15,-99,-99,33,26,16,32,16,44
25/04/2018,13,7,20,10,-99,-99,23,-99,-99,21,19,-99,29,-99,-99,13,-99,37,26,7,-99,16,25,17,19,-99,-99,29,21,22,25,11,32
25/04/2018,14,7,12,11,-99,-99,21,-99,-99,25,16,-99,31,-99,-99,8,-99,41,18,6,-99,12,19,11,23,-99,-99,30,13,25,19,7,26
25/04/2018,15,10,14,15,-99,-99,21,-99,-99,22,20,-99,38,-99,-99,19,-99,48,23,6,-99,25,20,13,19,-99,-99,26,10,19,39,11,20
25/04/2018,16,10,19,17,-99,-99,22,11,-99,24,19,-99,34,-99,-99,16,-99,36,19,8,-99,30,21,14,21,-99,-99,28,21,25,36,8,27
25/04/2018,17,10,13,21,-99,-99,16,25,-99,26,12,-99,36,-99,-99,17,-99,37,31,9,-99,30,18,16,21,-99,-99,24,15,13,27,9,29
25/04/2018,18,21,10,23,-99,-99,13,11,-99,19,19,-99,37,-99,-99,27,-99,38,31,17,-99,33,16,22,18,-99,-99,29,18,16,25,17,37
25/04/2018,19,31,10,28,-99,-99,23,15,-99,40,26,-99,47,-99,-99,35,-99,47,58,24,-99,39,28,35,41,-99,-99,43,29,21,38,17,54
25/04/2018,20,40,9,29,-99,-99,29,19,-99,36,33,-99,71,-99,-99,41,-99,66,64,32,-99,55,24,49,37,-99,-99,56,50,37,49,28,60
25/04/2018,21,55,19,34,-99,-99,40,34,-99,18,44,-99,64,-99,-99,61,-99,71,39,21,-99,36,38,56,18,-99,-99,53,58,42,32,57,59
25/04/2018,22,58,18,47,-99,-99,52,26,-99,24,46,-99,52,-99,-99,46,-99,49,40,30,-99,39,40,29,26,-99,-99,55,48,38,53,52,61
25/04/2018,23,45,8,51,-99,-99,40,29,-99,17,38,-99,67,-99,-99,65,-99,70,47,21,-99,33,31,47,21,-99,-99,48,51,31,49,47,63
25/04/2018,24,35,12,49,-99,-99,44,34,-99,10,39,-99,76,-99,-99,48,-99,78,46,23,-99,25,34,42,11,-99,-99,55,47,32,44,50,57
26/04/2018,1,20,17,42,-99,-99,46,21,-99,31,37,-99,56,-99,-99,50,-99,56,53,25,-99,35,18,36,32,-99,-99,53,51,31,24,48,60
26/04/2018,2,24,13,24,-99,-99,28,12,-99,9,36,-99,49,-99,-99,49,-99,54,40,23,-99,26,12,49,22,-99,-99,44,45,36,30,37,54
26/04/2018,3,27,13,15,-99,-99,22,8,-99,10,31,-99,53,-99,-99,30,-99,56,24,20,-99,30,18,36,12,-99,-99,32,33,27,40,22,52
26/04/2018,4,23,16,15,-99,-99,28,13,-99,14,31,-99,47,-99,-99,21,-99,43,26,29,-99,33,26,21,21,-99,-99,32,26,38,46,17,47
26/04/2018,5,19,21,16,-99,-99,33,18,-99,17,24,-99,47,-99,-99,29,-99,38,32,32,-99,31,24,25,28,-99,-99,33,27,44,41,19,52
26/04/2018,6,19,26,19,-99,-99,36,37,-99,34,24,-99,49,-99,-99,32,-99,35,43,33,-99,30,36,32,49,-99,-99,35,36,38,39,26,46
26/04/2018,7,22,25,28,-99,-99,35,40,-99,26,20,-99,46,-99,-99,30,-99,39,42,32,-99,28,40,30,45,-99,-99,41,34,42,35,29,38
26/04/2018,8,19,25,30,-99,-99,41,39,-99,18,33,-99,52,-99,-99,30,-99,41,44,33,-99,26,42,26,36,-99,-99,38,31,45,32,25,43
26/04/2018,9,19,25,35,-99,-99,51,30,-99,16,31,-99,59,-99,-99,29,-99,45,52,39,-99,31,44,29,34,-99,-99,47,34,36,36,25,46
26/04/2018,10,15,35,38,-99,-99,-99,22,-99,40,18,-99,57,-99,-99,23,-99,42,58,20,-99,20,52,27,45,-99,-99,46,27,34,29,13,44
26/04/2018,11,15,33,33,-99,-99,-99,10,-99,46,16,-99,54,-99,-99,18,-99,44,64,17,-99,20,52,20,53,-99,-99,44,22,32,26,13,35
26/04/2018,12,11,33,23,-99,-99,-99,12,-99,21,-99,-99,47,-99,-99,14,-99,38,51,11,-99,19,44,19,39,-99,-99,42,18,28,-99,11,33
26/04/2018,13,8,32,14,-99,-99,-99,10,-99,36,10,-99,36,-99,-99,10,-99,37,38,9,-99,19,43,14,41,-99,-99,22,12,25,-99,8,21
26/04/2018,14,8,34,12,-99,-99,-99,10,-99,25,12,-99,31,-99,-99,12,-99,30,20,6,-99,19,34,13,23,-99,-99,23,11,22,-99,6,18
26/04/2018,15,10,21,10,-99,-99,23,13,-99,19,8,-99,29,-99,-99,11,-99,33,20,9,-99,18,20,10,14,-99,-99,16,9,15,20,6,21
26/04/2018,16,10,19,7,-99,-99,20,12,-99,15,8,-99,30,-99,-99,11,-99,29,32,8,-99,15,18,11,15,-99,-99,16,10,11,17,7,17
26/04/2018,17,10,17,10,-99,-99,19,13,-99,20,8,-99,28,-99,-99,14,-99,29,34,7,-99,16,17,13,24,-99,-99,14,11,11,15,7,28
26/04/2018,18,14,17,13,-99,-99,23,12,-99,26,12,-99,24,-99,-99,17,-99,36,36,20,-99,20,22,22,25,-99,-99,22,12,14,20,8,28
26/04/2018,19,15,8,24,-99,-99,19,11,-99,25,15,-99,25,-99,-99,26,-99,38,46,16,-99,27,24,31,34,-99,-99,39,23,14,20,13,42
26/04/2018,20,13,6,29,-99,-99,19,19,-99,20,22,-99,21,-99,-99,28,-99,32,38,14,-99,24,15,30,16,-99,-99,55,19,11,16,19,38
26/04/2018,21,17,21,37,-99,-99,28,18,-99,29,33,-99,33,-99,-99,18,-99,44,38,16,-99,17,33,27,32,-99,-99,47,19,15,23,23,38
26/04/2018,22,17,21,41,-99,-99,22,12,-99,34,41,-99,33,-99,-99,22,-99,47,41,15,-99,27,23,27,35,-99,-99,42,22,11,21,23,43
26/04/2018,23,32,22,37,-99,-99,14,10,-99,38,33,-99,24,-99,-99,27,-99,34,19,13,-99,23,13,35,21,-99,-99,37,36,12,16,26,48
26/04/2018,24,25,24,44,-99,-99,15,8,-99,27,37,-99,21,-99,-99,39,-99,35,22,21,-99,22,14,30,42,-99,-99,29,28,14,24,34,47
27/04/2018,1,45,21,39,-99,-99,18,15,-99,15,35,-99,33,-99,-99,39,-99,46,27,25,-99,28,22,27,24,-99,-99,48,25,15,22,36,46
27/04/2018,2,51,10,37,-99,-99,26,7,-99,12,38,-99,37,-99,-99,39,-99,44,35,26,-99,25,32,28,26,-99,-99,57,49,12,24,41,49
27/04/2018,3,44,6,35,-99,-99,27,13,-99,14,32,-99,37,-99,-99,43,-99,49,49,19,-99,17,34,32,26,-99,-99,51,47,14,26,52,37
27/04/2018,4,44,14,33,-99,-99,30,16,-99,17,26,-99,51,-99,-99,40,-99,54,52,14,-99,23,31,26,27,-99,-99,42,52,17,22,44,36
27/04/2018,5,35,11,29,-99,-99,32,17,-99,23,26,-99,44,-99,-99,47,-99,51,55,17,-99,37,34,30,42,-99,-99,42,42,28,40,43,50
27/04/2018,6,36,9,36,-99,-99,34,24,-99,20,22,-99,48,-99,-99,53,-99,47,50,28,-99,50,37,40,45,-99,-99,43,41,36,46,39,46
27/04/2018,7,30,25,37,-99,-99,37,35,-99,19,24,-99,55,-99,-99,50,-99,52,49,39,-99,53,41,50,49,-99,-99,44,41,40,45,40,46
27/04/2018,8,27,22,46,-99,-99,45,30,-99,19,41,-99,54,-99,-99,44,-99,53,53,30,-99,44,43,45,34,-99,-99,48,47,34,50,46,50
